Symbol	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	NK_cells	Neutrophils	T_cells_(CD4+)	B_cells	T_cells_(CD8+)	Endothelial_cells	Fibroblasts	Macrophage
HEXIM1	176.6875	260.3333333	374.5	308.4	223.5909091	98.75	174.4615385	190	358.75	166.6363636
HEXIM2	54.1875	41.66666667	43.75	43.2	40.36363636	40.25	38.73076923	50.90909091	65	58.27272727
HEY1	53.375	86.5	34.75	388.2	47.45454545	63.25	48.96153846	248.9090909	96.375	80.27272727
HEY2	25.5	20.16666667	21.58333333	25.2	24.5	29.25	28.88461538	35.54545455	17.875	19.72727273
HEYL	96.1875	99.83333333	75.25	87.4	80.81818182	103.25	74.03846154	77.81818182	66	82.81818182
HFE	128.25	115.1666667	91	93.4	82.09090909	118.5	87.46153846	82.54545455	85.25	105.6363636
HFE2	22.5625	19.16666667	21.66666667	23	21.31818182	31	21.88461538	16.63636364	14.75	19.72727273
HFM1	10.75	10.5	10.58333333	10.8	10.04545455	10.75	10.69230769	10.18181818	10.25	9.272727273
HGC6.3	52.5	46.66666667	47.41666667	61.8	41.5	56.75	52.76923077	47.18181818	42.25	49.54545455
HGD	25.8125	24.5	21.41666667	45.2	24.18181818	25.75	22.23076923	21.72727273	23.625	27
HGF	55.75	60	11.83333333	15.8	10.31818182	10	10.61538462	12.36363636	30.625	87.72727273
HGFAC	24.4375	23	27.33333333	24.4	20.31818182	22.25	22.5	23.45454545	18.875	23.09090909
HGS	428	610.1666667	337.0833333	694	692.7727273	128	236.8076923	685.6363636	530.75	460
HGSNAT	517.9375	409.5	300.3333333	313.8	325.9545455	138	369.4230769	491.9090909	650.875	650.5454545
HHAT	44.8125	36.33333333	29.16666667	37.4	43.04545455	42.25	36.26923077	47.72727273	84.25	110.4545455
HHATL	27.8125	32	23.5	28.6	23	24.75	26.11538462	20.18181818	23.125	23.54545455
HHEX	565.0625	886.6666667	265.1666667	311.4	38.68181818	438.25	49.15384615	1051.181818	35.375	292.4545455
HHIP	13.75	14	12.66666667	12.6	13.27272727	15.25	14.30769231	2788.363636	18	12.54545455
HHIPL1	39.875	37.83333333	32.33333333	39.6	34.18181818	48	37.07692308	28.54545455	37.125	28
HHIPL2	44.625	46.5	36.5	51.6	41.36363636	56.75	47	31.18181818	36.5	36.90909091
HHLA1	120.5	128.6666667	81	93.8	103.9090909	124.75	115.3461538	96.72727273	72.5	87.63636364
HHLA2	14.125	13.33333333	11.91666667	12	11.13636364	18.25	13.19230769	10.27272727	12.125	10.45454545
HHLA3	118.3125	108.1666667	61.08333333	106.8	122.6818182	288.75	140.3461538	75.09090909	113.125	114
HIAT1	581.75	588.1666667	3134.916667	1136.4	830.0454545	280.5	849.8076923	717	1450.375	1063.909091
HIATL1	819.5	1054	213.1666667	729.4	531.3636364	143.25	191.8076923	797.9090909	1009.5	1083.090909
HIATL2	242.4375	324.3333333	277.5	133	186	156.75	190.3461538	216.1818182	189.875	208.9090909
HIBADH	145.0625	238.6666667	115.8333333	32.6	182.5454545	71.75	68.03846154	414.4545455	771.875	624.8181818
HIBCH	56.1875	35.66666667	31.91666667	23.4	73.90909091	120.75	49.03846154	128.7272727	157.5	102.1818182
HIC1	26.8125	82.5	28.41666667	42.8	20.18181818	12.75	22.19230769	96.81818182	153.125	24.18181818
HIC2	64.5	73	74.83333333	78.4	56.04545455	46	56.23076923	61.81818182	48.75	82.45454545
HIF1A	3300.25	2822.333333	5083.666667	6267.2	2056.181818	1623.25	2289.730769	4077.909091	8948.25	3509.454545
HIF1AN	184.125	201.1666667	87.75	258.4	169.7727273	124.5	98.46153846	176.1818182	402.375	235.1818182
HIF3A	60.1875	66.16666667	48.91666667	46.2	50.59090909	56.25	55.23076923	55.81818182	42.125	58.90909091
HIGD1A	1286.8125	1563	808.1666667	1408.8	1405.045455	1098.75	1411.961538	2926.454545	2872.625	2613.090909
HIGD1B	67.1875	69.16666667	39.83333333	62.8	42.95454545	63.25	57.11538462	54.27272727	59.625	61.72727273
HIGD2A	3183.4375	3363.333333	1908.166667	441.4	2300.863636	2554.75	3328.461538	1451.909091	1444	2201.090909
HILS1	39.5	36.83333333	25.33333333	45.4	29.31818182	56.25	38.19230769	35.36363636	36.25	35.36363636
HINFP	137.125	105.5	99.83333333	85.4	162.8181818	129.5	103	159.2727273	150.625	118.3636364
HINT1	3335.1875	2011.5	4690	574.4	4879.681818	5111.75	6792.115385	4605.636364	4161.875	3359.454545
HINT2	490.375	415.1666667	529.1666667	145	445.5	488.5	291.4230769	431.8181818	560.625	526.4545455
HINT3	59.5625	23.5	82.41666667	85.4	47.13636364	49	45.88461538	33.90909091	94.625	59.54545455
HIP1	122.75	97.16666667	158.8333333	1080.2	22.86363636	32.5	33.15384615	225.1818182	150.375	75.45454545
HIPK1	64.5625	82.66666667	79.58333333	369.2	127	28.5	93.26923077	67.63636364	33.625	96.36363636
HIPK2	274.625	270.6666667	934.5833333	262.8	362.7272727	248.5	217.7692308	392.1818182	162.375	390.3636364
HIPK3	228.3125	310.3333333	16.5	513	72.68181818	30	47.26923077	42	80.25	170.8181818
HIPK4	143.9375	155.5	115.5833333	142.6	145.4090909	159.75	130.1923077	113	97.75	118.7272727
HIRA	245.75	308.5	1383.166667	308.4	175	60.5	142.5	493.1818182	681.75	312.5454545
HIRIP3	126.5625	195.1666667	168.5	94.4	304.9545455	113.5	140.9615385	224.3636364	161.25	239.9090909
HIST1H1A	25	26.83333333	33.66666667	27.6	25.31818182	40	45.69230769	25.72727273	19.875	28.18181818
HIST1H1B	13.625	12.66666667	17.41666667	15.6	12.22727273	14.25	15.46153846	19.63636364	12.25	18.72727273
HIST1H1C	111.5	92.16666667	534.25	878.6	129.5909091	454	902.9615385	79.54545455	468	275.4545455
HIST1H1D	44	42.33333333	78.41666667	29.2	65.31818182	150.25	261.2307692	37.27272727	38.875	34.18181818
HIST1H1E	53.75	22.66666667	81.58333333	33.2	40.59090909	94	145.2692308	27.45454545	24.75	28.63636364
HIST1H1T	38.6875	34.83333333	41.33333333	45.2	32.5	34.75	40.34615385	28.63636364	28.625	30.72727273
HIST1H2AB	55.0625	50.16666667	76	63.6	45.22727273	68.25	67.73076923	47.45454545	47.375	48.36363636
HIST1H2AC	292.1875	231.8333333	80	4079	122.4090909	258.5	89.65384615	121.6363636	994.625	353.6363636
HIST1H2AE	31.9375	41.66666667	78	31	32.86363636	28.5	193.4615385	28.90909091	18	30
HIST1H2AG	13	11.33333333	16.33333333	17.2	20.63636364	14	14.73076923	19.81818182	40.625	16.63636364
HIST1H2AI	127.8125	123	142.25	196.6	79.68181818	156.75	146.1923077	91	79.875	104.6363636
HIST1H2AJ	187	160.3333333	208.8333333	370.4	101.6818182	191.5	220.7692308	131.0909091	126.25	150.9090909
HIST1H2AK	18.0625	15.83333333	12.66666667	17.8	16.54545455	26	24.76923077	13.36363636	14.5	13.90909091
HIST1H2AL	11.4375	10.83333333	13.75	10.8	9.863636364	13.25	14.92307692	11.18181818	9.5	11.09090909
HIST1H2AM	29.875	37	43.5	23	29.86363636	33	57.07692308	30.81818182	20.5	32.45454545
HIST1H2BA	10.25	9.666666667	9.833333333	10.8	10	11.75	10.07692308	9.909090909	10	9.545454545
HIST1H2BB	25.125	24	27.16666667	30.4	23.95454545	28.75	35.03846154	24.36363636	23.125	30
HIST1H2BC	68.75	69	39.91666667	1034.8	33.31818182	22	33.26923077	24.18181818	97.375	40.90909091
HIST1H2BD	157.75	210.5	107.6666667	678	120.8181818	168.75	134.1538462	194.4545455	400.875	277.5454545
HIST1H2BE	128.6875	138.6666667	125.8333333	451.2	81.81818182	117.75	139.9230769	90.81818182	194.125	201.3636364
HIST1H2BF	123.875	151.8333333	118.75	426	76.54545455	84.5	149.8461538	88.09090909	160.5	204.6363636
HIST1H2BG	47.875	53.16666667	52.66666667	38.2	57.13636364	20.75	105.5	45.90909091	24.75	40
HIST1H2BH	82.5625	93.16666667	93.16666667	249	59.68181818	78.5	118	107.1818182	143	162.3636364
HIST1H2BI	59.125	75.83333333	53.41666667	186	38.59090909	74.5	71.65384615	45	90.875	88.54545455
HIST1H2BJ	16.1875	16.33333333	14.75	26.4	13.77272727	15.25	14.19230769	15.90909091	17.375	18.18181818
HIST1H2BK	953.6875	1069.5	473	1641.2	415.5	1218.25	558.1538462	438.0909091	2019.125	2523.272727
HIST1H2BL	22.875	21.16666667	16	21.8	15.59090909	23.75	23.15384615	16.72727273	16.5	17.63636364
HIST1H2BM	16.125	14.16666667	12.83333333	18.6	14.31818182	14.75	17.80769231	16	14.125	14.90909091
HIST1H2BN	23.125	19	29.41666667	18.8	21.04545455	34.25	29.15384615	16.81818182	13.375	20.63636364
HIST1H2BO	12.0625	12.66666667	16.41666667	14.2	11.59090909	13	18.19230769	11.36363636	12.25	11.54545455
HIST1H3A	18.625	19	47.66666667	23	18.90909091	13.75	45.57692308	15.72727273	12.125	17.18181818
HIST1H3B	22.8125	23	23.66666667	34.8	19.90909091	21	34.76923077	25.63636364	16.75	20.27272727
HIST1H3C	47.875	50.5	44.5	57.6	36.77272727	37.25	52.53846154	43.09090909	33.125	43.54545455
HIST1H3E	44.25	38.33333333	25.75	42.8	34.68181818	55	47.92307692	24.36363636	30.5	37.81818182
HIST1H3F	14.375	14	25.08333333	18.4	12.31818182	11	16.5	16.72727273	11.375	13.81818182
HIST1H3G	132.5625	153.3333333	252.1666667	235.2	76.45454545	82.75	104.3461538	106.6363636	70	112.0909091
HIST1H3H	29.0625	21.83333333	18	83.4	24.22727273	33.25	40.30769231	27.63636364	33.875	32.72727273
HIST1H3I	13.375	13	14.25	16.4	12.22727273	15.5	13.73076923	13	11.25	14.72727273
HIST1H3J	26	25	15.41666667	23.4	22.31818182	32.25	28.30769231	20.09090909	18.25	20
HIST1H4A	22.8125	20	20.16666667	22.6	18.77272727	26.5	44.15384615	18.36363636	16.75	16.45454545
HIST1H4B	19	17.83333333	26.41666667	22.6	17.45454545	26.75	46.53846154	18.18181818	20	19.36363636
HIST1H4C	737.9375	360.1666667	2867.083333	369	839.4545455	2023.75	2846.961538	1165.545455	1389.875	502.9090909
HIST1H4D	18.9375	16.5	18.33333333	24.8	17.81818182	20.75	34.65384615	21.27272727	15.75	17.18181818
HIST1H4E	119.625	55	114.8333333	75.8	86.86363636	339	453.6923077	70	57.125	65.09090909
HIST1H4F	16.4375	12.83333333	13.58333333	15	13.18181818	26.5	30.5	12.18181818	11.375	13.18181818
HIST1H4G	21.8125	19.83333333	27.25	22.8	18.54545455	20.25	21.69230769	22.27272727	19.25	18.90909091
HIST1H4H	15.875	12.66666667	20.91666667	102	12.77272727	20.25	27.38461538	13.54545455	76.75	23
HIST1H4I	87.5	83.33333333	59.75	116.4	53	87.25	75.88461538	64.36363636	75.625	62.27272727
HIST1H4L	24.8125	26.16666667	31.91666667	27.2	20.63636364	23	22.92307692	24.81818182	21.375	24.36363636
HIST2H2AA3	39.9375	30.66666667	55.58333333	55.4	23.68181818	29.25	29.46153846	28.54545455	25.875	34.36363636
HIST2H2BE	222.25	247	144.1666667	506	101.6818182	47.5	93.19230769	34.63636364	153.625	97.36363636
HIST3H2A	146.75	255.5	428.6666667	107.4	281.5	179	200.6923077	222.6363636	182.125	163
HIST3H3	28.4375	29.33333333	56.41666667	35.8	26.31818182	27.5	28.19230769	26.81818182	21.75	24.18181818
HIVEP1	34	56.16666667	188.5833333	58	24.27272727	20.5	31.65384615	26.45454545	23.875	36.36363636
HIVEP2	49	65.16666667	51.5	178.8	411.9545455	82.5	145.9615385	46.45454545	158.625	50.27272727
HIVEP3	270.375	346	247.5	164.4	170.6363636	184.5	148.9230769	149.9090909	129.5	282
HJURP	40.0625	40.16666667	27.5	33.8	42.81818182	48.5	41.76923077	332.0909091	149.375	93.18181818
HK1	1529.1875	1994.5	542.9166667	581	1368.272727	413.25	680.3846154	1464.818182	1107.75	1220.727273
HK2	45.3125	34.16666667	23.5	39.2	32.95454545	53.5	34.46153846	48.45454545	46.625	65.72727273
HK3	1299.25	2133.833333	53.41666667	571.8	78.40909091	65	77.57692308	54.18181818	43.875	2529.363636
HKDC1	34.5	32.33333333	24.5	26.6	133.1363636	31.75	40.42307692	22.63636364	24.875	24.81818182
HKR1	38.75	43.16666667	145.4166667	41	118.5454545	67.75	88.65384615	77.81818182	83.375	57.18181818
HLA-A	12911.6875	14159.66667	14417.33333	17376.2	12943.40909	8280.75	11784.11538	4548.727273	5362.375	13195.63636
HLA-B	14468.4375	15748.16667	14586.33333	18648.2	14194.09091	8240.75	12446.19231	2326.454545	3071.25	15219.81818
HLA-C	11675.125	13552.16667	12698.25	17556.8	11058.95455	6264.75	9407.192308	2396.272727	2969.25	11702.54545
HLA-DMB	2837.8125	1422.166667	232.4166667	252.6	186.7727273	3391	256.3076923	62.81818182	54.125	4159.545455
HLA-DOA	17.375	18.16666667	16.16666667	19.2	15.86363636	21.75	14.96153846	14.90909091	13.75	16.72727273
HLA-DOB	97.9375	139	111.75	116	125.7272727	5521.25	177.4615385	40.90909091	33.75	57.54545455
HLA-DPA1	5930.5	8571	1445.5	237	586	6935.75	674.8846154	64.36363636	71	6200.636364
HLA-DPB1	5451.0625	6155.166667	1426.916667	205.4	1052.136364	7285	1987.346154	150.3636364	143.875	5574
HLA-DPB2	20.75	18.33333333	17.08333333	11	12.5	55.75	15.92307692	8.818181818	8.625	10.90909091
HLA-DQA1	63.25	126.3333333	37.08333333	8.8	12.22727273	337	11.61538462	7.454545455	7.875	55.81818182
HLA-DQB1	2145.25	2223.333333	430.0833333	284.4	240.8636364	2595.25	427.4615385	62.09090909	63.625	1897.363636
HLA-DQB2	94.875	90.83333333	77.58333333	83.4	72.04545455	117	76.19230769	69	60.5	92.81818182
HLA-DRA	11356.0625	10845	1424.25	1149.4	1130.136364	11799.5	1199.346154	40.81818182	30.125	12744.63636
HLA-DRB4	11616.75	11207.33333	2613.333333	931.8	1549.318182	10495	2297.730769	177.6363636	147.625	12498
HLA-DRB6	19.375	17.33333333	12.5	16.4	16.45454545	27.75	18.30769231	16.45454545	12.625	18.54545455
HLA-E	2240.25	3795.333333	4831.916667	6298.6	4363.090909	1107.25	2144.384615	912.4545455	530.875	1507.909091
HLA-F	175.625	240.3333333	641.9166667	411.2	408.3636364	126.75	204.6153846	29.63636364	32.75	119.1818182
HLA-G	8334.3125	10925.5	9002.333333	11417.2	8540.5	4223.25	6174.269231	2327.909091	2136.125	8325.909091
HLA-J	2522.75	3010.666667	2421.083333	3103	2286.409091	1011.75	1579.5	536	511	2408.363636
HLCS	74.1875	89.5	121.4166667	70.6	72.09090909	68	65.5	96.27272727	126.875	91.18181818
HLF	16	16.16666667	11.91666667	18.2	39.36363636	14	17	11.45454545	11.5	11.90909091
HLTF	61.625	74	259.4166667	27	245.8181818	166.75	156.8461538	394	528.25	268.6363636
HLX	312.25	63.16666667	64.83333333	872.8	47.81818182	62	52.73076923	189.9090909	218.5	476.5454545
HM13	651.125	635.8333333	187.4166667	497	275.6818182	198	169.1153846	716.4545455	792	1806.818182
HMBOX1	332.5	251	451.6666667	342.4	443.9545455	481	434.2307692	226.1818182	197.625	342.2727273
HMBS	295.9375	217.6666667	148.6666667	75.4	197.5909091	262.75	193.8076923	322	386.125	267.3636364
HMCN1	7.125	6.833333333	9	7.6	7.090909091	7.25	7.230769231	115.3636364	110.375	7.363636364
HMCN2	98.5	89.16666667	64.41666667	78.2	77.36363636	132	99.69230769	69.18181818	68.125	60.63636364
HMG20A	190.8125	208.8333333	300.9166667	36.2	392.0454545	291	222.8461538	522.3636364	395.75	267.7272727
HMG20B	124.6875	187	51.5	88.4	106.9545455	36.5	37.96153846	232.8181818	195.125	497.8181818
HMGA1	386.1875	410	500.75	165.8	973.4090909	249.75	538.6153846	4145.636364	689.125	753.4545455
HMGA2	23.9375	21.83333333	16.58333333	23.4	23.59090909	33	28.11538462	1583.272727	324.375	16.45454545
HMGB1	5266.0625	4243.333333	8800.666667	5429	6422.272727	5473	6991.730769	7623.636364	5658.125	4956.363636
HMGB2	33	32	26	44.4	19.63636364	30.5	24.73076923	27.27272727	29	26.81818182
HMGB3	104.375	89	106.3333333	99.4	68	126.25	119.8076923	383.1818182	318.375	101.2727273
HMGB3L1	88.6875	88.83333333	88	54	60.59090909	85.25	103.1153846	217.7272727	127.5	79.09090909
HMGB4	20	18.83333333	20	21	18.27272727	24.25	19.76923077	19.18181818	16.625	20.45454545
HMGCL	503.6875	405.5	131.1666667	257.4	323.7727273	591	289.1538462	518.8181818	518.25	821
HMGCLL1	18.8125	17.5	14.66666667	19.8	16.90909091	21.5	18.42307692	14.63636364	14	15.54545455
HMGCR	283.6875	105.3333333	125	585.6	128.3636364	82.75	80.73076923	365.4545455	587.625	663.7272727
HMGCS1	58.125	91.16666667	207.3333333	71.8	77.18181818	32.25	53.5	143.3636364	311.875	209.7272727
HMGCS2	37.4375	37.16666667	26.16666667	34.8	37.95454545	53	39.61538462	30.81818182	24.5	37.36363636
HMGN1	1121.5625	1148	3974.166667	835	3453.772727	1498.25	1785.038462	3958.454545	2915.375	2411
HMGN2	4779.6875	5796.666667	5277	4011.2	4820.954545	3320.5	3499.884615	6470.909091	5226.625	5096.272727
HMGN3	2234.4375	1617.666667	4387.833333	85.2	2079.727273	2010.75	1850.576923	2744.727273	1635	2644.636364
HMGN4	883.9375	867	600.5	827.8	2115.727273	1210	1079.923077	456.5454545	782.375	593.3636364
HMGN5	28.25	37.5	44.5	27.4	33.54545455	25.25	32.61538462	85.09090909	61	73.27272727
HMGXB3	297.3125	298.8333333	313.4166667	232	278.2727273	385.25	322.7692308	288.1818182	241.25	334.5454545
HMGXB4	185.3125	205.3333333	461.0833333	134.8	189	74.25	236.3076923	321.8181818	354.5	276.7272727
HMHA1	1355.75	1415.333333	1926.416667	2162.4	3113.454545	665.5	1518.923077	92.90909091	54	535.9090909
HMHB1	15.875	16.66666667	17.16666667	18.8	16.36363636	21.5	16.65384615	15	13.125	15.63636364
HMMR	8.5625	7.833333333	10.41666667	10.6	8.454545455	10.25	9.653846154	8.545454545	7.875	8.454545455
HMOX1	1301.9375	4369	116.4166667	231.6	65.77272727	78.5	63.30769231	1163.909091	2237.5	1780.727273
HMOX2	143.5625	140.5	110.75	162.8	206.0909091	198	154.9230769	198.1818182	133.5	179.3636364
HMP19	39.625	38.5	25.5	41.8	38.95454545	38.5	58.19230769	37.27272727	27.5	44
HMX1	150.3125	125.1666667	69.33333333	159.8	94.09090909	232.25	142.9615385	108	94.25	109.1818182
HMX2	23.6875	23.66666667	26.58333333	21.6	18.54545455	23.25	20.23076923	17.81818182	17.875	18.90909091
HN1	686.9375	1154.833333	222.0833333	1232	340.0454545	260.5	267.0769231	2154.545455	771.75	660.8181818
HN1L	87.1875	77.16666667	69.83333333	78.6	180.7272727	152.5	110.1538462	333.3636364	132.5	88.81818182
HNF1A	37.4375	27.5	26.83333333	44.6	30.18181818	71.25	41.19230769	24	24.25	24
HNF1B	183.5	161.8333333	82.91666667	174.8	157.3636364	238	225.0384615	110	70	139.5454545
HNF4A	43.625	46.83333333	34.08333333	32.8	42.86363636	53.25	45.42307692	35.63636364	22.125	38.90909091
HNF4G	14.875	13.83333333	11.33333333	16.2	11.31818182	15.75	13.92307692	12.72727273	12	12.36363636
HNMT	813.6875	251.3333333	28.83333333	36.4	31.45454545	43.25	29.19230769	79.54545455	167.25	817
HNRNPA0	437.875	422.1666667	354.9166667	309.6	884.0909091	190.5	296.2307692	2026.272727	1870.125	781.8181818
HNRNPA1	364.5	803.5	2288.333333	57.2	1195.818182	83.5	460.0384615	109.1818182	117.5	88.54545455
HNRNPA1L2	8.0625	8.833333333	21.75	7.8	10.18181818	6.75	13.07692308	11.09090909	10.25	8.363636364
HNRNPA2B1	425.125	707.5	683.0833333	1199.4	1252.636364	232	638.6538462	304.5454545	280.875	321.3636364
HNRNPA3	7614.5	8269.166667	6731.5	4198.8	6492	9043.75	8979.576923	4930.545455	3449.125	8371.454545
HNRNPA3P1	12.875	13.16666667	12.08333333	11.2	11.5	10.5	10.34615385	11.90909091	11.875	9.909090909
HNRNPAB	12.4375	12.16666667	11.66666667	11.4	11.40909091	11.25	11.76923077	12.45454545	11.125	13.27272727
HNRNPC	1392.8125	1683.833333	1874.833333	2438.8	1800.5	1023.75	1576.923077	2447.909091	1708.625	1564.181818
HNRNPD	2752.6875	2956.833333	3601.75	1674.2	3021.954545	1742.75	2551.269231	3715.181818	2164.125	2124.454545
HNRNPF	905.5625	867	420.3333333	815.6	815.7727273	1098.25	463.2307692	786.2727273	752.75	580.3636364
HNRNPH1	2809.6875	3647.333333	6641.166667	1570.8	3673.045455	2067.5	3428.538462	2696.636364	2484.875	1929.636364
HNRNPH2	1194.25	1147	1721.833333	2499.2	647.3636364	578.25	700.2307692	1052.909091	1058.25	1041.090909
HNRNPH3	877.5625	901.5	1023.75	1541.4	1616.954545	669	915.0769231	1274.818182	1144.625	802.8181818
HNRNPK	2477.5	2814.333333	4975.25	2569.4	2835.227273	1486.75	2351.115385	2735.272727	2422.875	2186.818182
HNRNPL	552.75	645.5	2210.75	401.8	302.5	272.75	672.9230769	414	471.5	290.4545455
HNRNPM	101.75	107.5	230.5	136.2	105	112.5	132.1153846	54.72727273	44.125	62.09090909
HNRNPR	738.9375	983.5	1835.666667	519.2	1218.590909	480	669.4230769	1272.363636	951.875	842.9090909
HNRNPU	2223.75	2491.833333	3785.583333	2572.4	2837.772727	1681.75	1921.269231	2933.727273	2623.25	2511.363636
HNRNPUL1	654.875	749.3333333	1023	637.6	1019.045455	252	680.2692308	850.1818182	556.375	514.6363636
HNRNPUL2	126.875	162.6666667	187.0833333	121.8	127.5454545	103.75	90.46153846	156.6363636	151	162.9090909
HNRPDL	1097.75	1592.166667	2644.666667	333.4	1567.681818	1351.25	1063.153846	980	684.75	600.4545455
HNRPLL	23.375	12.16666667	17.08333333	25.6	63.90909091	8.75	30.19230769	101.3636364	139.75	95.45454545
HOMER1	46.6875	55.33333333	48.5	95.8	66.59090909	67.75	81.19230769	102.2727273	164.875	149.6363636
HOMER2	47.0625	39.33333333	24.41666667	32.2	30.36363636	43.5	39.15384615	26.09090909	39	61.18181818
HOMER3	242.9375	97.5	62.75	99.4	43.5	68	51.53846154	746.8181818	386	211.1818182
HOMEZ	20.75	17.33333333	11.41666667	14.2	18.31818182	17.25	19	17.81818182	19.375	22.18181818
HOOK1	16.6875	14.66666667	24.33333333	18	31.81818182	32	30.42307692	12.72727273	11.5	13.36363636
HOOK2	103.5625	101.1666667	98.41666667	76.6	106.4545455	73.25	84.19230769	107.9090909	166	83.36363636
HOOK3	22.3125	20.16666667	19.83333333	11	10.22727273	8	8.423076923	18.18181818	14.5	10.63636364
HOPX	37.625	178.8333333	3872.666667	81.8	481.7272727	349.25	739.8076923	215.0909091	22.375	46.09090909
HORMAD1	13.875	11.5	8.833333333	22	9	10.5	10.73076923	8.727272727	10	18.18181818
HORMAD2	27.75	30.83333333	22.41666667	26.2	23.63636364	26.5	27.19230769	24	21.25	23.54545455
HOTAIR	8.3125	8.5	8.666666667	9	7.909090909	8	8.076923077	8.545454545	53.5	7.818181818
HOXA1	37.9375	100	25.5	69.4	28.04545455	34	47.61538462	73.36363636	55	48.90909091
HOXA10	75.1875	69.16666667	169.5833333	84	58.04545455	100.25	72.15384615	161.9090909	247	58.27272727
HOXA11	19.375	19.16666667	15.66666667	22.6	18.40909091	21.25	18.53846154	36.63636364	51.625	21.09090909
HOXA11AS	22.875	23.83333333	20.33333333	29.8	18.13636364	22	18	43.90909091	34.5	22.27272727
HOXA13	9.125	8.666666667	8.5	8.6	8.772727273	9.5	9.961538462	9.272727273	41.25	8.363636364
HOXA2	16	15.16666667	12.91666667	14.6	12.90909091	15.75	15.26923077	23.72727273	13.375	12.54545455
HOXA3	58.3125	66.16666667	49.41666667	78.8	51.68181818	81.75	63.5	61	39.875	65.81818182
HOXA4	83.375	81.66666667	95.83333333	81.4	65.36363636	78.25	71.15384615	123.8181818	97.75	63.09090909
