Mixture	naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	P-value	Correlation	RMSE	Absolute score (sig.score)
S10274	0	0.0886149156751259	0.108215785900359	0.00699809049048187	0.190105036792305	0	0.324569733286647	0.320374758631366	0.0368022284073172	0.0108184182903703	0	0.0056407128200983	0.00224881140930774	0	0	0.00891493716237386	0	0	0	0.0354752679469764	9999	0.580931677731708	0.822993108376099	1.13877869681273
S1028	0.0269118732483393	0	0.164300773079279	0	0.150119873824598	0	0.388286114223163	0.271126970601452	0.0391122955734166	0.0259346320466403	0	0	0.0202861640008397	0	0	0.089466699802136	0.00886862118338	0	0	0.0337602598686458	9999	0.487003292981734	0.87229708994603	1.21817427745189
S10280	0.0433616553909416	0	0.215146635083839	0.0669064476780756	0.047830968671289	0	0.434806971948609	0.342082896218663	0.0243987460632204	0.0125874725608539	0	0	0	0	0	0.0345713831338648	0	0	0.00212611336559642	0.00457516562406024	9999	0.629836501500465	0.781842467755774	1.22839445573901
S10283	0	0.0954599807090387	0.235234959814772	0	0.182590525328538	0	0.164845055566024	0.326952009271476	0.0394938592242783	0.00598756407604312	0	0.0035877002824689	0	0	0.00764925629066132	0.0959278916800873	0	0	0	0.0211832700977217	9999	0.584808137687295	0.815790798427232	1.17891207234111
S1029	0.0249625200520904	0.0268135189331611	0.0898600899316845	0	0.197613526538829	0	0.349575308771538	0.320193572493546	0.0386855887580885	0.00997761703666642	0	0	0	0	0	0.0323752463450276	0.00342625203670802	0	0	0.0337731244434505	9999	0.647786712378067	0.785422796899239	1.12725636534079
S10292	0.0334136076351823	0.0586653178278465	0.0953325325593141	0	0.110826109661457	0	0.268195693753792	0.441005435126648	0.0308092195549712	0.00447353970142732	0	0.0104310109840305	0	0	0	0.00191944942212829	0.000182191126337821	0	0	0.0451757241897487	9999	0.613251586386004	0.810261034915931	1.10042983154288
S10294	0	0.0904202614724078	0.0961327532812666	0	0.162536379065028	0	0.39189257492883	0.267927216655167	0.0140532890101331	0.0188287246853339	0	0	0	0	0	0.0855017072305887	0	0	0	0.0429342395259643	9999	0.583704594542649	0.822805890087093	1.17022714585472
S10302	0	0.0893671361494851	0.120315032125382	0	0.0673580578913484	0	0.34513364341393	0.33117921912828	0.0426445153187676	0.0290071435376948	0	0	0	0	0	0.0850093259507736	0.00400844036625655	0	0	0.0315536203696333	9999	0.575967735925042	0.827729458020377	1.14557613425155
S10303	0.0512656639294089	0.0123611963428547	0.167320948990244	0.0180127331144649	0.0140994428901532	0	0.338697220034051	0.333011010100543	0.018732413181927	0.00719922946518002	0	0.0180619747458975	0	0	0	0.0807432235900575	0	0	0	0.0283013737097712	9999	0.616263098048476	0.799120882418169	1.08780643009455
S10323	0.0306958280945683	0.0393659013626688	0.119324029246992	0.0258095171017906	0.106792541777385	0	0.371928985865129	0.331141923376548	0.047299198904283	0.00930685116570202	0	0.0136967788679244	0.00347431806515238	0	0	0.0322930343877894	0	0	0.0040942390595434	0.0219476777555727	9999	0.564498484227265	0.830122803632093	1.15717082503105
S10326	0	0.0824846732689532	0.176016192479587	0	0.163712816518246	0	0.360117586753102	0.266783059192575	0.029258872004096	0.026503440991339	0	0	0	0	0.00406001698334514	0.0556385269344256	0	0	0	0.0211332613695301	9999	0.624624231221316	0.795048234637358	1.1857084464952
S10328	0.0219856174139071	0.0413989245902905	0.0971082381938651	0.0595832314159082	0	0.0456572621214111	0.393979114927513	0.314293899030366	0.04241033309528	0.021225486239443	0	0.0021820251865818	0	0	0	0.0717588658568747	0	0	0	0.0373867011222078	9999	0.617782393103126	0.800763343494223	1.14896969919365
S10329	0.0522265721838525	0.0517228932527493	0.165523521019116	0	0.0767281789805579	0	0.309761434905042	0.288660461585543	0.0305146350193255	0.0223828823378574	0	0.00969500742994473	0	0	0	0.10795839380448	0	0	0	0.0539478001853651	9999	0.610996648145689	0.807611194451379	1.16912178070383
S10336	0.0420887936332881	0.010617829090024	0.220664044804352	0.0234135236136993	0.0837620547641111	0	0.3282768711676	0.310144393810413	0.032747154571912	0.0291712839769031	0	0.0286869256852386	0	0.0113932200536954	0	0.0489690064556355	0	0	0	0.0197426906397181	9999	0.611013286045558	0.798420617347665	1.18967779226659
S10340	0.0540479899909431	0.0646051713075376	0.153693794062617	0	0.0351516840829052	0	0.380305531136553	0.320445572495397	0.0279620501280421	0.018949516218124	0	0.00195779316426283	0	0	0	0.0529792777313237	0	0	0	0.0276879853923801	9999	0.552996549299056	0.838170449521205	1.13778636571009
S10347	0.00458987421331142	0.0665935172661374	0.0517628985619852	0.119554672822361	0	0.0131021639482858	0.30452414549951	0.440206074467167	0.039707740522961	0	0	0.0385060080309525	0	0.000278318047060481	0	0.00110014601430146	0	0	0.00669300310713457	0.0440685435722486	9999	0.572288612546283	0.823501794926688	1.13068710607342
S10353	0.046155367498589	0.0827878547337058	0.128241980862166	0.0125084608799313	0.0923672171671889	0	0.311027365016486	0.273511521663484	0.0455055159730561	0.0103879506871002	0	0.00105948169931402	0	0	0	0.0558390315936405	0	0	0	0.0257876947573186	9999	0.668624837782301	0.77319070865359	1.08517944253198
S10356	0.098994539444343	0.0060801823667357	0.117444736623854	0.020999442808	0.00670464778235528	0	0.309876745377185	0.424082134219458	0.0208945271162251	0.0103513473303278	0	0.0149547624010235	0	0	0	0.0479797703553928	0	0	0	0.0613133637927934	9999	0.594578994938339	0.818839775402065	1.13967619961769
S10358	0.009886415535385	0.033269762898419	0.171797432031761	0.00811602837740767	0.153432816034154	0	0.364092644317558	0.334663778653447	0.0257617687013113	0.00863048279613309	0	0.00383100731574991	0	0	0	0.0414727750949111	0.00185203294617101	0	0	0.0116790218791121	9999	0.605781249286862	0.80413774977846	1.16848596658152
S10365	0.006217630506494	0.0687688720184322	0.153799925451421	0.0212409231959448	0.0684675647838812	0	0.441479509391864	0.358362295654769	0.0242136443187137	0.00865515672710047	0	0.00434015312908604	0.00304703354990641	0	0	0.00323188836849724	0	0	0	0.0122082186659875	9999	0.573113081998602	0.823573235220259	1.1740328157621
S1037	0.0372790570328127	0.0772225393760672	0.144875265253968	0	0.0762054442232101	0	0.187502112926258	0.407682120119542	0.0314585318624336	0	0	0.0187715917398176	0	0	0	0.0682297459035615	0	0	0	0.0168090237628406	9999	0.585112738003912	0.820542452066667	1.06603543220051
S10373	0.0137245611611969	0.0727233165418741	0.100673906082519	0.0269070824218841	0.0847595595783881	0	0.314274093631364	0.338653257349734	0.0221333224794764	0.00760642271295279	0	0	0	0	0	0.0753810981298201	0	0	0	0.036081637991637	9999	0.610191800758224	0.807287614521559	1.09291825808085
S10374	0.0109007418998383	0.0686575025679602	0.0907020447675377	0	0.249616526801486	0	0.248626322840726	0.394515904541042	0.0342806461980307	0.01303967759905	0	0	0.0148337683281515	0	0	0	0.00833968433919446	0	0	0.0635136021191327	9999	0.533706659274402	0.850255758284673	1.19702642200215
S10375	0.030755921790456	0	0.192700106920559	0	0.00852446122991054	0	0.448692845761353	0.410099454313959	0.004895172435176	0.0195533592226069	0	0	0.00518333311045573	0	0	0.0338971292144515	0	0	0	0.0457683687395707	9999	0.678829073896792	0.762941724217013	1.2000701527385
S10377	0.0730503517069611	0.0177241911024276	0.0256711789608302	0.0479668081620146	0.0600546620916863	0	0.281398195129525	0.473330542113355	0.0333948680893697	0	0	0.0248446026666062	0	0	0	0.011557826329443	0	0	0	0.0645025855602644	9999	0.562841784823374	0.836203012891009	1.11349581191248
