Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	otherCells
S12004	0.00331725878237485	0.00288970781528902	0.0356886938132652	5.30772377393301e-05	2.27622689361932e-05	1.18951172757054e-09	0.958028498892884
S12006	0.00354365097337608	0.00266889752178011	0.0352322649094517	0.000685153245157075	1.11007785315818e-08	5.11590868780561e-08	0.95786997109037
S12010	0.00241241714243988	0.00281079531294689	0.0370107999336976	1.41008736519344e-06	1.79565973254568e-08	1.94566455160383e-09	0.957764557621289
S12011	0.00282870647137338	0.00299243522517425	0.0368734923933573	5.42291332140237e-05	2.20632314425648e-09	2.22955424394166e-08	0.957251112275016
S12012	0.00250848219658522	0.00295135878998901	0.0356244516749869	0.000208407699980222	1.55517323860102e-11	3.25923860091927e-08	0.958707267030521
S12022	0.00311554703273123	0.00295387522166547	0.0358531184257068	4.01482918344634e-06	5.09390575956424e-10	1.78710477032826e-08	0.958073426110275
S12043	0.00302453478683399	0.00297587777451933	0.03641460378822	9.39636395509007e-05	8.28030135289907e-09	2.27806090561e-06	0.957488733669669
S12052	0.002941359464761	0.00288630742739029	0.0364227977448545	5.5951898770368e-08	4.84194040102289e-09	3.85510752638317e-09	0.957749470714048
S12056	0.0027892907455123	0.00302415962264669	0.036034776180937	7.35292485988972e-08	5.92396190351094e-06	5.52923518443021e-09	0.958145770430517
S12057	0.00309499169040316	0.00290366294291534	0.0356309781793205	0.000298317044316295	1.12556768804781e-08	2.16223551537222e-09	0.958072036725132
S12058	0.00268814694019659	0.00315271319206796	0.0349575265458252	2.1290542412122e-07	1.16549982275968e-05	4.84856557030287e-09	0.959189740569693
S12061	0.00313263785983293	0.00289016409500042	0.0361192609177058	2.31812058443613e-08	4.17174620189774e-06	2.30701241945081e-08	0.957853719129929
S12064	0.00316346350184173	0.00292331697684674	0.0362728237627242	2.72564903604149e-06	1.26568471056722e-09	2.92316216542438e-09	0.957637665920704
S12073	0.00262794176144808	0.00306945444780024	0.0364490587036954	0.000129848902108184	5.91237883542085e-09	1.00846035301524e-08	0.957723680187966
S12076	0.00268970005297771	0.00286964258298601	0.0359001833905603	1.2884571051154e-07	2.43466831079943e-09	3.41399958965883e-09	0.958540339279097
S12079	0.00271868206352247	0.00302495234050008	0.0353749358217046	3.14271186775013e-05	8.00279816603108e-09	2.65348448027407e-08	0.958849968117952
S12089	0.00287013597762258	0.00294484292277952	0.0358205287423411	1.19585138964474e-06	7.178887625213e-09	2.31992494682559e-08	0.95836326612773
S12098	0.00305619524673486	0.00300042915806266	0.0360881398154525	6.64674175389725e-08	9.61076200275196e-11	1.70191682593406e-08	0.957855152197057
S1210	0.00268692777745359	0.00299489896021847	0.0364531548983326	3.14713861838586e-07	2.56353329024358e-08	1.6844743677363e-09	0.957864676330326
S12101	0.00287524755483381	0.00285734778781957	0.0356298101431963	6.34888951104452e-06	1.63699894401475e-06	7.6573751114588e-10	0.958629607859958
S12105	0.00381965082150932	0.00263801090678828	0.0369219089065241	9.86128391390396e-06	6.44221715325555e-08	4.12410425402172e-09	0.956610499534989
S12106	0.00216977112886228	0.00293867715110037	0.0365567182630107	2.65827979109679e-08	1.07549188826065e-06	1.0369551589975e-05	0.958323361830751
S1212	0.00275147125388701	0.00283459278779993	0.0361743211468421	4.3273078845061e-06	7.75258588449408e-10	2.29239443309884e-05	0.958212362783997
S12120	0.00192520690671369	0.00306500384997349	0.0366835497408403	7.07977177644555e-05	4.96431449064184e-10	6.737443690039e-07	0.958254767543908
S12129	0.00299714249578681	0.00301379178111096	0.0359514533359897	8.61170347459053e-08	1.43039826901723e-08	7.82253065299833e-09	0.958037504143564
S12137	0.00294288216689981	0.00302234414299827	0.0359914191197429	1.38705290607967e-06	1.27183206095331e-09	4.060575482136e-09	0.958041962185045
S12140	0.0025470022311084	0.0029148165586074	0.036101016053786	9.82663828719924e-07	1.16343401665772e-08	5.37467475819059e-10	0.958436170320862
S12159	0.002947849834339	0.00285024649958835	0.0367938829562674	7.5963845467281e-09	4.8133445782345e-08	2.08610584616222e-08	0.957407944118916
S12170	0.00217288822672164	0.00306681355743949	0.0366285433411502	3.82434147864833e-06	2.35467893922838e-08	1.43655444684406e-09	0.958127905549866
S12178	0.0028461767179943	0.00280644104675519	0.0362890681437196	7.75218504894729e-07	4.43353508979232e-07	1.50114362282231e-07	0.958056945405155
S12179	0.00318358139643092	0.00284477670754449	0.0364594712029226	3.91386159457589e-08	1.8969629490928e-06	3.41115042517699e-09	0.957510231180386
S1218	0.00319402335492725	0.00290361494247606	0.0360524803990802	1.7685892294714e-05	2.80973991152506e-08	7.73019944213772e-09	0.957832159583623
S12182	0.00262867927265608	0.00290500798990541	0.0362342154080704	5.71541080820196e-08	2.38683288084093e-07	7.82841990967714e-08	0.958231723207773
S12196	0.00263931902959045	0.00307844713731887	0.0359773334687176	1.27366046648401e-08	8.50684330494997e-07	3.68455282837077e-08	0.95830400009791
S12198	0.00325650243788988	0.00303486850397751	0.0356400113718311	6.81619903640764e-06	1.33536970784902e-05	2.2758822138176e-10	0.958048447562598
S1220	0.00301042885684858	0.00289089721314488	0.0362998178213482	2.70912830989427e-07	1.80952210663037e-06	7.11019608616641e-10	0.957796774962701
S12200	0.00362801138722407	0.00315456906193258	0.0346831715314946	1.24596731325693e-07	5.08697148493564e-09	4.123020624707e-08	0.95853407710544
S12202	0.00244303835497538	0.00296552440288365	0.0364940528969408	7.45774740553621e-08	5.70141150118786e-07	1.32489853318235e-09	0.958096738301677
S12206	0.00139938306821672	0.00313034223747664	0.037772635144817	4.3952489147415e-09	1.56294039233341e-08	2.33486092568857e-05	0.95767427091558
S12208	0.00314503670993263	0.00275564949320733	0.0368149478980588	0.00102568920994608	3.83772343708808e-08	1.05399085583481e-08	0.956258627771712
S12215	0.0029260852615956	0.00285036401808383	0.0367055345821511	3.77228473368613e-07	2.17796721295398e-09	1.24084484261766e-05	0.957505228283303
S12221	0.00193765470471854	0.00285070979201739	0.0376565523695938	4.60103929081978e-09	1.38401136032409e-07	3.34147210960341e-09	0.957554936790023
S12228	0.00298789628410964	0.00305621183259491	0.0365157864370253	8.77184471003148e-09	3.04761648121629e-09	2.05621556544974e-07	0.957439888005252
S12231	0.00283926092287335	0.00290127500885677	0.0359113660654568	0.000232695364223502	3.8225915537529e-09	3.73125244205036e-08	0.958115361503474
S12240	0.0029144454143432	0.00280799641282386	0.0365344812621144	6.36408277800604e-05	2.84000917294639e-10	8.45036852894816e-09	0.957679427348569
S12241	0.00280728960935209	0.00303083938981162	0.0360538093304689	6.25721693376379e-05	2.25624243657327e-08	1.15379301936753e-08	0.958045455400675
S12244	0.00280598709946159	0.00292354757444297	0.0359831838500126	4.96460905264104e-06	2.6943145106085e-08	2.2541940513352e-12	0.958282289921631
S12245	0.00279255525974372	0.00288346121492986	0.0360674930442744	0.000105102739584275	1.66495497800049e-08	1.97005280208483e-09	0.958151369121865
S12249	0.00274911349766093	0.00292649728494907	0.0371777240734172	5.19536881487273e-09	5.13806571345837e-08	1.2204783369595e-08	0.957146596363163
S12251	0.00341438225947652	0.00304872684588589	0.0350732314337106	0.000152816883623915	2.09942863232133e-09	9.22177551496215e-07	0.958309918300323
S12261	0.00294506022104181	0.00276266151199208	0.0354523085440824	0.000320444017518442	1.34422798451412e-07	2.64278288016128e-08	0.958519364854738
S12264	0.00283180968907145	0.00288311859532835	0.0364952388739289	3.15104197086456e-06	4.50670714646474e-09	1.86330643701443e-09	0.957786675429687
S12265	0.00294641675799646	0.00292681343890564	0.0360872491881397	0.000328983686753433	1.25621937056355e-05	4.20187240269056e-10	0.957697974314312
S12271	0.00265394087337197	0.0030630473085359	0.0361373091643328	3.71498711772443e-06	3.27558466201468e-09	1.23528488346908e-07	0.958141860862569
S12276	0.00326626038117459	0.00276079322738642	0.0370698202259607	7.16439027172048e-06	2.51724611982476e-09	2.45148807661728e-08	0.95689593474308
S12278	0.00239495689752936	0.00294223476201074	0.0364562828984038	1.07264518983117e-05	2.45767604335847e-07	3.23580941557483e-09	0.958195549986744
S12279	0.00297395630863811	0.0029522183430865	0.0363966590628372	0.000210406385260295	6.50307096630714e-10	8.29444059205591e-06	0.957458464809279
S12282	0.00297602649092588	0.00301443602808864	0.0358386255172408	1.13146383189205e-07	1.27952771371197e-08	5.77510244794039e-09	0.958170780246982
S12285	0.00296175074318573	0.00280191324850509	0.0364566513053075	9.69915498809517e-05	7.65038873758279e-10	2.32598905436939e-06	0.957680366399028
S12291	0.0029655648409129	0.00288777997483104	0.0362224441056837	1.71116755097119e-08	2.57569310959237e-06	2.77976742147459e-06	0.957918838506366
S12294	0.0026511863772885	0.00298415101020257	0.0364114096522926	6.65580060971939e-05	1.48450831819945e-08	9.94724141942457e-10	0.957886679114312
S12308	0.00231077695224576	0.0029355414447916	0.0365412867342552	5.62396358097735e-08	4.42966547954573e-09	1.70966018210228e-06	0.958210624539224
S12335	0.00338424853007543	0.00292518617792189	0.035749641254408	5.78744463702435e-07	2.24477936612548e-07	1.02674095391249e-05	0.957929853405655
S12344	0.00322719374802837	0.00302540977547473	0.0357815045880301	5.98412614534681e-08	5.97948693044477e-09	1.67449837628925e-06	0.957964151569342
S12347	0.0026361287144474	0.00292994177642345	0.0367217001892062	4.79827091873578e-06	5.52412409813003e-08	8.87312812798866e-10	0.95770737492045
S12348	0.00289047935907712	0.00288242506074376	0.0367216188788003	1.61177258628326e-06	3.63334375477721e-09	6.6853957984428e-09	0.957503854610053
S12354	0.00279754949466295	0.00281183762130396	0.0361254545349293	5.51874002665102e-08	5.74333623080281e-08	1.27160786726334e-08	0.958265033012263
S1236	0.00253178687407681	0.00303624104402822	0.0366767149326815	1.88653870274975e-07	6.16709824569393e-09	3.43666758820656e-07	0.957754718661486
S12365	0.00315988714678358	0.00292895541323893	0.0358994832165632	8.47921301430955e-09	1.10755326212713e-10	7.41876094269267e-07	0.958010923757352
S12366	0.00243467718579057	0.00307334741916942	0.0363023467791159	0.000462526917880408	1.32259097402514e-08	3.32491895432697e-09	0.957727085147215
S12374	0.00300564883334341	0.00302129058361683	0.0360270537658387	2.90157187113309e-08	7.43452203853953e-09	1.02397965539637e-08	0.957945960127164
S12385	0.00258558699304878	0.00309453578990832	0.0368321573190178	3.9522532315789e-07	6.89701743723617e-08	6.03029990782197e-09	0.957487249672228
S1239	0.00283523526062876	0.00313056442506972	0.0358445260946619	0.000145934632598443	9.32161217355925e-09	1.91474260376752e-06	0.958041815522825
S12391	0.00279933047150985	0.0028881561369125	0.0361272700331793	7.3831393627412e-05	2.49882712148732e-09	1.84285478399421e-06	0.95810956661116
S12394	0.00312025367543859	0.00290657572631345	0.0362021789148078	1.97339497232453e-05	1.95498106878771e-09	1.14537020163713e-08	0.957751244325034
S12406	0.00271902174459379	0.00302216628389193	0.0361923661714675	1.68344429348588e-07	3.33198826830718e-09	1.12762334353639e-08	0.958066262847396
S1241	0.00263051304505826	0.0030545685870042	0.0357188072028692	6.20546399362567e-07	2.66898644457335e-09	3.93242283760949e-09	0.95859548401726
S12410	0.00295960374082467	0.00285776648121781	0.0360288430516303	1.39445739623059e-07	3.78042748382029e-06	7.35893247666376e-09	0.958149859494171
S12417	0.00258568217091488	0.00291481957788507	0.0359928069429019	0.000247379051134865	2.25737173007235e-08	7.18401448859938e-09	0.958259282499431
S12419	0.0021433007304076	0.00307402619116342	0.0370961724925288	9.46441313077543e-07	7.29805620435697e-10	3.36926895616236e-08	0.957685519722092
S12428	0.00242417941351077	0.00292938483457915	0.0365104791274437	2.97664052884672e-05	4.720246805959e-10	8.44828146077361e-06	0.958097741465692
S12431	0.00280742200662373	0.00307838974177523	0.0362509838200789	6.47924359872017e-08	2.11816073254519e-07	1.5023393933255e-08	0.957862912799619
S12432	0.00264406395940561	0.00293994987601694	0.0369226238764844	8.63097056679046e-08	1.9469253079885e-06	2.16449490744855e-10	0.95749132883663
S12436	0.0027779091720602	0.00297225184409192	0.0366040180931524	6.10856639226408e-07	2.60656471025891e-08	1.40784609190525e-08	0.957645169889948
S12437	0.00307311061679432	0.00305913714770191	0.0358923320945831	1.48129295512977e-07	1.74809184350553e-09	9.26743673951867e-07	0.957974343519859
S12439	0.0028150460999875	0.00297433400524159	0.0367076449219795	3.11030598048136e-07	4.29962431092958e-09	3.29145882876296e-08	0.957502626727981
S12440	0.00250770678220099	0.00282900055993362	0.0364791455078713	0.000342636064809789	2.57308121536075e-08	1.46382831199976e-08	0.957841470716089
S12441	0.00230592044569732	0.00296406432568715	0.036744110114529	1.87105439401337e-07	2.88358557492577e-07	4.75384485659865e-09	0.957985424896245
S12447	0.00200286697218532	0.00314995997368574	0.036449697768066	4.30414921460177e-08	5.61953250010413e-06	3.15705646002978e-09	0.958391809555014
S12450	0.00193537152644269	0.0031163822708291	0.0363974468122537	7.0759221407561e-08	2.3284089383914e-08	9.84449075973714e-08	0.958550606902256
S12452	0.00339299179907292	0.00294592870208118	0.0353622402594197	0.000137188086779347	1.18213660150399e-05	5.3400947226983e-10	0.958149829252622
S1246	0.00307962522174631	0.0029377097342578	0.0359922867243267	8.81283071585009e-05	5.89398557251106e-09	3.35036687268669e-09	0.957902240768158
S12463	0.0031421505879359	0.00298394663199985	0.0354271789468202	6.38029642847337e-05	8.05656563862944e-07	5.85563692264009e-09	0.958382109356758
S12464	0.0036831729914939	0.00270784221019695	0.0363218838113643	5.01788087866527e-08	8.12147261373084e-07	1.79441610139701e-06	0.957284444244773
S12488	0.00324192414963148	0.00276327270416362	0.035583768020893	0.00021609353434116	3.53225781058617e-07	2.59562431117465e-08	0.958194562408947
S12489	0.00273151253155285	0.00302082519338781	0.0360263062395169	9.28493799263167e-08	8.97666056032863e-08	1.46221212487632e-06	0.958219711207432
S12496	0.00360412787304605	0.00292149583925727	0.035302360265762	0.000245754295920416	1.08858164043447e-08	5.16327668856998e-09	0.957926245676921
S12500	0.00226720538929425	0.00300299783401204	0.0363308345726632	1.76305060022095e-06	2.35721383447416e-09	1.4602596592156e-08	0.95839718219362
S12501	0.00279492683223536	0.0029314848857663	0.0365711737983716	3.07349667966678e-06	7.73404142801135e-09	1.80559390649264e-09	0.957699331447312
S1251	0.00291713137259845	0.00290128880498919	0.0359195825497667	0.000215450800790125	5.08270705243487e-09	2.47754988415017e-08	0.95804651661365
S12516	0.00306312375502905	0.00284943231737852	0.0370970944700853	3.49524939480009e-05	3.55620987411214e-09	5.82456816031629e-09	0.956955387582781
S1252	0.00263850637130941	0.00299260110190824	0.0364707182008565	4.87459003653016e-08	2.14231042718481e-09	1.03327230073522e-08	0.957898113104992
S12524	0.00246268661369537	0.00304882310588401	0.0360974218342173	0.000234688228324659	8.82030303699645e-10	1.30089058444251e-08	0.958156366326942
S12527	0.00256436027562669	0.00300067430077551	0.0358690786909948	2.72917718971564e-05	2.32361912435455e-08	1.5046928372184e-09	0.958538570219822
S12535	0.00276014611590843	0.00313943559055373	0.0362077844187494	6.73471518462092e-05	3.43924148278811e-09	7.71216243349106e-09	0.957825275571538
S12540	0.00264562484748934	0.00292447704929899	0.036164009120365	5.73725400057824e-07	1.7654348840719e-09	3.86467302057251e-09	0.958265309627339
S12548	0.00277697831033507	0.00292358584123588	0.0366919664440242	5.34586881233222e-06	7.6248347740793e-08	3.10816763616002e-09	0.957602044179077
S12556	0.00292506503813149	0.00306066268779354	0.0363015674917811	9.17549354751548e-09	1.61010330474047e-08	8.20997214325143e-08	0.957712597406046
S12563	0.00253840974482726	0.00299499197308314	0.0364224472066835	0.00011667402618371	4.40936843490723e-09	1.11872461772038e-08	0.957927461452608
S12568	0.00467720011160624	0.00287303034690062	0.0347261969800531	3.74763056457335e-10	2.50485687289706e-06	6.43518823129231e-06	0.957714632141573
S12569	0.00314167082106972	0.00295337024921131	0.0359209053262423	6.94143118206132e-08	2.84771859354371e-07	5.69000381053659e-09	0.957983693727302
S12570	0.0028241444551739	0.00311884751574524	0.0362537138025537	3.57915547559764e-08	1.16105879656533e-08	9.93940116085785e-07	0.957802252884268
S12577	0.00292907981408908	0.00296360327210633	0.036406279741602	0.000185400242622148	1.87826092930959e-09	6.6692581543245e-08	0.957515568358738
S12582	0.00318467635220678	0.00314902134234265	0.0355914586620001	4.29135984791272e-08	1.31867938226201e-07	4.55738970259733e-08	0.958074623288017
S12583	0.00233886019969777	0.00299581717352177	0.0370911052579073	9.29452749723706e-06	5.27715785839495e-09	3.78667920513726e-09	0.957564913777539
S12585	0.00341943253046285	0.00285880013056414	0.0354104914423095	0.000575380530271786	1.05152043636855e-09	1.68105960167294e-08	0.957735877504275
S12590	0.00331136148461711	0.00289136944871699	0.0351557993962147	2.01255694346486e-05	1.14140973339427e-08	2.6587137667606e-09	0.958621330028205
S12596	0.00227721902451705	0.00293901268206489	0.036731752167818	3.49804286969881e-07	3.91389515843116e-08	9.24972260660792e-10	0.958051626257389
S12597	0.00278336273227751	0.00304765459221887	0.0360543738032035	1.19295731755412e-07	2.55810259108864e-08	8.81931897209134e-09	0.958114455176224
S12604	0.00346653089178687	0.00284072702422108	0.0359143289173856	3.97263158151801e-07	6.46599429838862e-10	5.74066830820644e-06	0.957772274588541
S12605	0.00295775306389872	0.0028940813632869	0.0357095243417366	8.53645359560631e-07	1.78251448884887e-08	5.01838587369118e-09	0.958437764742187
S12608	0.00285514828191879	0.0029891839808664	0.035561383399376	0.000130656406255953	1.25158633031189e-09	1.36626186596187e-09	0.958463625313735
S12617	0.00274342430501658	0.00287747344998944	0.0371010626928059	2.99854619140307e-08	1.76506599009489e-08	5.82277280823245e-07	0.957277409638785
S12618	0.00281813807376511	0.00292082293664453	0.0359420181257566	8.51193640942921e-06	8.09640106949876e-10	4.07508665254958e-10	0.958310507710275
S12624	0.00251546688979394	0.00290346133157099	0.0365670383821893	1.30779788600477e-06	2.17484990207016e-08	2.87478320728168e-09	0.958012700975278
S12628	0.00274695177823054	0.00286632650553226	0.036333909609471	2.34370021425975e-05	1.92128879273726e-08	2.42633503626507e-09	0.958029353465401
S12637	0.00263796179447525	0.00268596261703678	0.037252905585876	5.64173969614704e-09	1.99191227904879e-08	6.8389538788731e-08	0.957423076052211
S12655	0.00294319931393085	0.00293134164580803	0.0363503820669217	6.45784629253564e-08	2.0703483180056e-08	3.78628588441478e-09	0.957774987905107
S12658	0.0026776517318889	0.00300109633847089	0.0369511824224127	0.000206361419508934	1.11795885286828e-08	1.43112152340458e-08	0.957163682596915
S1266	0.00308788424360394	0.00282932573655684	0.0363675004709842	0.000244886499857203	2.52734796811209e-10	8.74878107207672e-09	0.957470394047482
S12665	0.00287480132355922	0.00280795125866923	0.0366856256253528	7.4557487130905e-08	1.87734296069504e-06	3.94972132341159e-09	0.95762966594225
S12666	0.00217900023024707	0.00285203236379195	0.0366380614139808	0.000655872053162683	1.00765414812701e-09	9.07341251339301e-07	0.957674125589912
S12667	0.00263719699625595	0.00290460731496782	0.0367229769592294	1.10580332001911e-06	3.35505107570563e-08	2.85969711924191e-09	0.957734076516019
S12675	0.00393802990148508	0.0027126689214769	0.0358467463031929	1.45839122080162e-07	2.14509324261207e-08	1.71877483263786e-05	0.957485199835464
S12682	0.00299457687286035	0.00298290732457618	0.0356077293230424	2.40212420261038e-07	5.32132054309044e-06	1.92252524725174e-09	0.958409223024032
S12691	0.00274137015571606	0.00300641121321337	0.0360303673826524	1.51978887559376e-07	2.39961099993565e-09	1.63175000043677e-09	0.95822169523817
S12704	0.00300940604474844	0.00304805765862111	0.0366039240470619	4.34867372153097e-08	8.60833349351546e-09	9.26370307026134e-09	0.957338550890795
S12706	0.00247620782467889	0.00286812004542404	0.0362882564783191	1.341402059356e-05	2.6293013650293e-10	1.02780204614916e-08	0.958353991090034
S12707	0.00303234492833543	0.00296788840604509	0.0363948151202466	8.83254583258594e-08	1.56640865237334e-08	2.09321765618185e-08	0.957604826623652
S12721	0.00272773882671557	0.00290508047211991	0.0367624623214002	0.000110273469233701	3.73547987951345e-08	1.30217750386541e-08	0.957494394533957
S12722	0.00214931676352844	0.00308594593439823	0.0361872448754417	4.27167200195066e-09	6.56264187561057e-05	3.48155993178504e-09	0.958511858254643
S12731	0.00242767176001158	0.00307792817104384	0.0353885988066334	1.46825587520744e-07	4.08928208376681e-10	5.23070438620681e-07	0.959105130957357
S12734	0.00422336295434708	0.0027848609055572	0.0348525289125245	4.26041229593287e-09	2.167335177707e-06	4.50176132042497e-06	0.958132573870661
S12735	0.00298725671215117	0.00300065488833978	0.0354333829889593	2.23581718144861e-05	1.45240930614033e-09	2.77812162733591e-09	0.958556343008204
S12736	0.00253407572918358	0.00312055563738897	0.0365230011730037	2.49488073962676e-05	1.2281889012663e-08	1.5702539286983e-08	0.957797390668599
S12742	0.00270638013065184	0.00300755766064601	0.0365589505492175	0.000533933825353901	9.76141714603065e-08	4.0284558379479e-09	0.957193076191503
S12754	0.00274693887287508	0.00294540445230157	0.0364672309501333	3.76579450304446e-07	4.70406839588378e-08	3.06504663889636e-07	0.957839695599892
S12760	0.00295209893948128	0.00282347606258666	0.035571481062974	5.7270711713655e-06	6.7649140840695e-10	3.74439052538322e-09	0.958647212442905
S12773	0.00238003585285473	0.00301293467603248	0.0365385337495915	7.88589540589721e-08	5.289041379297e-09	1.89490758769123e-09	0.958068409678618
S12775	0.00258800704970294	0.0029249764707353	0.0360421431623311	1.01107388185496e-06	1.25305408613605e-08	2.17842425474351e-08	0.958443827928566
S12776	0.00218176363559723	0.00323569775387021	0.0358374971060154	0.000711048085516519	1.8515763064859e-07	3.32612164940694e-10	0.958033807928758
S12779	0.00270975572197308	0.002926913472495	0.0361313628716879	1.20646901051055e-07	1.27982586184938e-09	3.1551246793036e-06	0.958228690882438
S12781	0.00297804708967718	0.00297095018532415	0.036894407232919	0.000206916273383907	1.01592306026158e-09	1.32073116138054e-08	0.956949664995461
S12785	0.00303620353086534	0.0030087836252052	0.0361855468719244	1.97458839613492e-08	9.05995910086221e-09	4.15896012600978e-06	0.957765278206036
S12790	0.00308567271019622	0.00291980361940548	0.036230837380689	6.99357477378716e-08	3.71585448623607e-08	4.72603250243812e-08	0.957763531935092
S12794	0.0028922878588394	0.00294824038032812	0.036446645488507	9.40532097990093e-06	4.97221926966747e-09	3.85408658263622e-08	0.957703377438261
S12796	0.00264867339889276	0.00298308987354323	0.0361120948241687	5.12729982193448e-05	1.40612420334904e-08	2.13093076753085e-08	0.958204833534626
S12798	0.0034635081356324	0.00277601609943279	0.0360881475757461	2.5450841765711e-07	2.1673502539289e-09	1.67859203499068e-06	0.957670392921386
S128	0.00298893097168338	0.00258119199725688	0.0378376649962307	1.41364768621028e-08	1.44613758301663e-08	5.33023441981523e-09	0.956592178106742
S1280	0.00273895928134707	0.003065953656091	0.0369278697760277	8.62709280176064e-08	1.92470618481998e-09	1.17057748757025e-07	0.957267012033151
S12800	0.00237632048427298	0.00311811896735301	0.0364486494833791	1.41871618524394e-06	1.0535568204685e-08	7.19194618283264e-09	0.958055474621295
S12809	0.00285408991739767	0.00285638551791927	0.0357118601867435	1.9391726547586e-07	5.81864591057553e-08	1.20757303117266e-08	0.958577400198485
S12813	0.00303628530383973	0.0029669130345584	0.0356463115910405	3.03256061872802e-08	5.7609272736978e-09	6.93721222348811e-08	0.958350384611906
S12814	0.00273703847254755	0.00307534616933863	0.0355791339654905	2.03564120417053e-05	7.76156647363031e-10	1.55153959918353e-08	0.958588108689029
S12817	0.00306640478506224	0.0027061515254269	0.0365901261828077	7.39736551210135e-08	3.57611142151991e-08	1.2122963207641e-07	0.957637086542302
S12819	0.00290402733823231	0.00276042257912099	0.036821909347158	7.4205527387811e-09	1.04890313045133e-07	7.01274965458601e-07	0.957512827149658
S1282	0.00249303903637654	0.00289633406104444	0.0365728651287893	1.15543524583261e-05	3.07490841162472e-09	3.52924177685216e-09	0.958026200817181
S12821	0.00257043654109983	0.00287425263514985	0.036267038526537	0.000543329564201507	7.2477085697692e-09	1.84852344174827e-10	0.957744935300451
S12823	0.00243266113228127	0.0029949370369386	0.036502167629741	4.2669222090001e-05	6.69425357422773e-09	5.38430713069227e-10	0.958027557746265
S12826	0.00298169917124605	0.00305335773689378	0.0369302302130449	2.75495139594127e-05	4.48215312436405e-08	3.09837413438474e-09	0.95700711544495
S12827	0.00308907820324544	0.00301869376545723	0.0364531446913445	7.87183617512075e-07	4.84162341166868e-09	2.29380784575055e-08	0.957438268376633
S1283	0.00294757250437738	0.00292189590173263	0.0362885332709741	1.69070969035309e-09	5.1471250996601e-08	5.0502909578058e-07	0.957841440131859
S12830	0.00273785271020246	0.00321323224012317	0.0351282422871936	1.04207542712877e-06	7.34735365258316e-11	5.8211771992877e-08	0.958919572401808
S12836	0.00310998331580666	0.00301843231939872	0.0360803831725443	5.3911209438092e-05	4.40024023630691e-07	2.699880462924e-08	0.957736822959984
S12839	0.00296699112954094	0.00286830120722276	0.0363829342318325	1.20464095003798e-07	6.02087046743367e-06	9.01127383524611e-10	0.957775631195714
S12845	0.00282764072889429	0.0030208741168176	0.0357145746625253	0.000108599387611466	1.7882564796473e-08	1.34940232224949e-09	0.958328291872184
S12848	0.0028231904443792	0.00297177555396831	0.0366782075645753	1.27854744464796e-07	3.24882208118157e-08	4.17217253208043e-09	0.957526661921939
S12849	0.00287978971885469	0.00291889945239273	0.0360870896057271	8.51570574866015e-05	6.85294208358526e-07	9.56465252109103e-09	0.958028369306678
S12854	0.00254415417292328	0.00319465931092285	0.0361071071504819	1.79472734133164e-07	1.02565779407852e-08	1.71076687850089e-06	0.958152178869481
S12857	0.00363057952004923	0.00283329941132781	0.0357231588419817	7.97351975669244e-08	1.51511513741097e-07	8.79257743345826e-09	0.957812722187353
S12863	0.00261521178893708	0.00296607054327161	0.0367208218966485	9.39675287497133e-07	6.9624171257675e-07	1.78294363344923e-09	0.957696258071199
S12865	0.00309252909539633	0.002900617235661	0.0364657455421256	0.000107016507418604	4.00539645334607e-10	4.1440246971384e-08	0.957434049778612
S12866	0.00265638588026177	0.0030339305860858	0.0351419922664377	2.20891019243898e-08	1.9721082159947e-06	3.72348941989842e-06	0.959161973580477
S12868	0.00300476367916299	0.00277872704169597	0.0359969213074701	0.000135500862762554	1.04678125458791e-08	4.90628820478474e-09	0.958084071734808
S12869	0.00269719984388209	0.00291693467426373	0.03576019846057	2.46882335520636e-05	6.38265071108369e-09	7.11031227420967e-09	0.958600965294769
S12872	0.00274399984034946	0.00315576309979974	0.0362225561801786	1.01146151460374e-05	1.34626660461496e-08	1.43614683484695e-08	0.957867538440392
S12875	0.00336678423143623	0.00297484917535922	0.03640076561883	1.74099073373755e-08	1.01312612376633e-08	1.32460204759227e-07	0.957257440973001
S12884	0.00278925930538746	0.00296040956799202	0.0361655221458985	0.000292043782129096	6.5482949424093e-10	2.1641330700448e-08	0.957792742902433
S12886	0.00436109590141068	0.003223782186128	0.0339425335497963	3.94968761726194e-07	2.6154330176247e-08	1.27407273471406e-06	0.958470893166838
S12888	0.00261211666413181	0.00303965090753613	0.0362677447676138	4.87003122836366e-08	5.24320299540845e-09	7.22628343629494e-08	0.958080361454369
S12893	0.00332485087103136	0.00285524679450304	0.035943297374324	0.000484811409726605	1.11410514170221e-07	2.18278046052883e-08	0.957391660312096
S12897	0.00261948395312112	0.00291498269093938	0.0363654312445415	1.17929434473003e-07	8.98951780944334e-08	8.47661406155513e-09	0.958099885810171
S1290	0.00321379711914756	0.00281733718615995	0.0365182347288596	3.15411084603569e-07	6.81644744615197e-08	1.53346776882342e-08	0.957450232055596
S12901	0.00250974784369197	0.0030180133279333	0.0359280296343087	0.000189338401822066	7.63253140031405e-10	1.49638462620658e-08	0.958354855065145
S12906	0.00281291516921007	0.00287245237680525	0.0365672674191345	1.29015279871815e-06	1.66377386864916e-08	7.2907432675806e-09	0.95774605095357
