Mixture	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	P-value	Correlation	RMSE
S15833	0.0575809968267523	0.137717729128454	0.428851284961851	0.13430889236409	0.241541096718852	0	9999	0.367913923701099	0.985366286411078
S15834	0.0860404471677053	0.129745413650003	0.391279597352641	0.149990098280028	0.242944443549622	0	9999	0.371237334582302	0.985421160707636
S15840	0.0774949658280415	0.141952646966747	0.380327318170968	0.121618848747494	0.278606220286749	0	9999	0.343693663334107	1.00105368982345
S15844	0.0381611563921131	0.166205341477604	0.347778926981277	0.217414002399948	0.230440572749058	0	9999	0.394885306698334	0.989212323378205
S15851	0.0426460637043177	0.119096139965807	0.416863431897089	0.111254790936954	0.310139573495833	0	9999	0.373329675251449	0.978818352999686
S15862	0.116985429808322	0.101323183696028	0.400327662898293	0.138662584885174	0.242701138712183	0	9999	0.368757667799328	0.982846086028008
S15863	0.0321626250146207	0.11797307126379	0.448363161126007	0.152409980560708	0.249091162034874	0	9999	0.397881325824617	0.967002857045119
S15878	0.060485130015806	0.191103322956269	0.309770798053504	0.102504884200562	0.336135864773859	0	9999	0.343666281145002	1.00355272788339
S1588	0.0657915285306736	0.166171695789762	0.304579731693777	0.125376707889539	0.338080336096249	0	9999	0.386537950868812	0.975755114612711
S15886	0.0612004308420175	0.150934381293202	0.395156075251487	0.165801250288584	0.22690786232471	0	9999	0.366247136577724	0.994106404118604
S15887	0.0723426882975267	0.116307644088116	0.384790977924007	0.129997945221701	0.296560744468649	0	9999	0.390109408391098	0.969181753907
S15895	0.0719297610084272	0.143787072229985	0.432370739229879	0.132741173012177	0.219171254519531	0	9999	0.405041425366621	0.958178944833618
S15898	0.057430930386964	0.131387071833791	0.402725020105949	0.118622436640436	0.28983454103286	0	9999	0.376223816411181	0.977768388982288
S15903	0.0410371107652712	0.124597721371783	0.368687118439993	0.179589395041616	0.286088654381337	0	9999	0.343416639228577	1.01398609474802
S15908	0.0549890685516284	0.162439468821226	0.36106386589428	0.103828050856195	0.317679545876671	0	9999	0.358975998536814	0.99024699433434
S15910	0.0918672813170032	0.168628630240515	0.525052223654341	0.0949330170632903	0.11951884772485	0	9999	0.417288947323932	0.94243396910437
S15925	0.0852293925138494	0.127140613894967	0.365553837831496	0.178130512119957	0.24394564363973	0	9999	0.383012019967904	0.983223998576011
S1593	0.0899256956761872	0.115051649009913	0.403320058322649	0.143079221904687	0.248623375086564	0	9999	0.393690597301378	0.967193563524113
S15931	0.0647727063176149	0.15016126655476	0.372801155268808	0.145459761489947	0.26680511036887	0	9999	0.400308455651482	0.965858728814429
S15941	0.0465405319937818	0.139378775295081	0.387006939364961	0.136205046184817	0.290868707161359	0	9999	0.389048394571474	0.972447842194403
S15946	0.0671608370709967	0.112464735070927	0.378894283478376	0.119682757410031	0.32179738696967	0	9999	0.364961724708529	0.985995764965356
S15955	0.0762307912496973	0.147131406894399	0.369397976869864	0.149621556177703	0.257618268808337	0	9999	0.351790052988051	1.00096052088126
S15956	0.461794449896558	0.0867433338610128	0.400703621399837	0.0408648583005315	0.00989373654206074	0	9999	0.402246307407495	0.943644759633348
S15960	0.0300203540158379	0.160606155239266	0.384532375254828	0.144348985820623	0.280492129669446	0	9999	0.374730101983877	0.985731853039755
S15966	0.0629116331419929	0.087182784851191	0.413931002367485	0.133347930940788	0.302626648698543	0	9999	0.36415576679479	0.986923412172092
S15973	0.0730265066434883	0.147492340981699	0.377975234781412	0.130326309010354	0.271179608583046	0	9999	0.370963902499145	0.983826151542305
S15974	0.0665592606765283	0.14651854387568	0.367875112404385	0.138398917629196	0.280648165414211	0	9999	0.336386083614367	1.010082631697
S15976	0.0575985046296804	0.147396392751407	0.362456938293878	0.134900487715644	0.29764767660939	0	9999	0.328841302292772	1.01535554036776
S15978	0.124265547606105	0.120991831081024	0.343937409388224	0.0879946853945231	0.322810526530124	0	9999	0.377470029939492	0.973103798571907
S15979	0.0861798868264626	0.107972679157584	0.372692764476659	0.10572364276089	0.327431026778405	0	9999	0.387929164601546	0.967661597608853
S15981	0.0683040806819081	0.206968192100403	0.285789709580545	0.0684010930103634	0.37053692462678	0	9999	0.382799670210765	0.973551027397601
S15984	0.101193486672144	0.188831496113704	0.383939395409843	0.129685898948958	0.196349722855351	0	9999	0.387095750727493	0.972613232602247
S15994	0.0639546232876736	0.140797817044145	0.337737197951564	0.131747878542058	0.32576248317456	0	9999	0.35469407258372	0.997356499776767
S15996	0.0489723174026567	0.130217905586097	0.359543204165959	0.14008696238109	0.321179610464198	0	9999	0.362733136969176	0.99253739857422
S15998	0.153027646818669	0.103396832681224	0.302098290775589	0.061898971583938	0.379578258140579	0	9999	0.293271941714003	1.02983303718938
S160	0.0288515763908865	0.110390404260512	0.421674783169755	0.0993926362805506	0.339690599898296	0	9999	0.417986577534192	0.946225198792721
S1600	0.0755078759167116	0.141677492250646	0.341059809140454	0.11674898857141	0.325005834120779	0	9999	0.385778081488271	0.972565755303295
S16012	0.101162707454814	0.158853801985405	0.554909957861268	0.104433917752924	0.0806396149455898	0	9999	0.407962979682115	0.949400019481606
S16013	0.0612743851871218	0.134910128903916	0.346495018827757	0.158629769232961	0.298690697848245	0	9999	0.369276076106363	0.991235388593179
S16022	0.0424504169399693	0.132155853678975	0.32757619791152	0.177109214823328	0.320708316646208	0	9999	0.369793198785697	0.996096354734344
S16037	0.0293357606393355	0.142476400226539	0.387442643000755	0.144962581427141	0.295782614706229	0	9999	0.371292602664417	0.987556338040564
S16038	0.0645449649345439	0.127176861654243	0.441238333146577	0.132927013890912	0.234112826373724	0	9999	0.368610426426144	0.983663203574116
S16040	0.0777594214439985	0.14579935032824	0.356361291973811	0.124842347753861	0.295237588500089	0	9999	0.367648448979869	0.985881434020794
S16048	0.0448041091175761	0.131647595734953	0.349217908311006	0.145253769187853	0.329076617648612	0	9999	0.391135744518026	0.973604707321119
S16054	0.0741462610824718	0.119537193375849	0.412404711764369	0.14870973636575	0.245202097411559	0	9999	0.363492127741119	0.990173373304421
S16056	0.0375914024030508	0.156877509016472	0.34716736475998	0.118784134143977	0.339579589676521	0	9999	0.392560160088743	0.969690179412124
S16069	0.145691886521806	0.159074135094461	0.33866273851519	0.13290486692482	0.223666372943723	0	9999	0.378824155846738	0.977663556764565
S1609	0.0597257306368367	0.132372719036841	0.402430317596323	0.149876510248549	0.25559472248145	0	9999	0.373379475687244	0.984747301920325
S16093	0.108150918693924	0.115730603675376	0.39756810329148	0.164990724564359	0.21355964977486	0	9999	0.381520769015909	0.979295573392535
S16097	0.0533513528748582	0.174790326707945	0.361986353882186	0.17045608620353	0.239415880331481	0	9999	0.364191862655575	0.999316311925336
S16099	0.551768518723421	0.0656182434932074	0.322898146832933	0.0278711238873467	0.0318439670630923	0	9999	0.400765162064454	0.947128278474292
S16108	0.0471270093364013	0.15287744358949	0.41593480030266	0.103412010612163	0.280648736159285	0	9999	0.396501055934871	0.961864378540857
S16109	0.0730711521937185	0.100924577268981	0.36063792104092	0.0917623030023589	0.373604046494021	0	9999	0.377791777418499	0.974755141844182
S1611	0.0639548931085525	0.178014357153621	0.329190932054099	0.104610465671219	0.324229352012509	0	9999	0.363768761833896	0.988356492534927
S16112	0.0808193120136674	0.115829476811062	0.386103152950612	0.153771789869154	0.263476268355504	0	9999	0.383414820224985	0.97727796909512
S16116	0.0333449580243786	0.160972053644675	0.333837489851296	0.152756445728842	0.319089052750808	0	9999	0.353353993334903	1.00440295456364
S16118	0.0632674237659665	0.145082790249644	0.424703528268345	0.136130508176262	0.230815749539783	0	9999	0.369561884916399	0.98466203804085
S16122	0.0790631359931328	0.123953659932595	0.366849680190703	0.193149427989184	0.236984095894386	0	9999	0.355686378368353	1.00668654319022
S16126	0.0566581037701776	0.165980822119731	0.361344674180918	0.135327775184902	0.280688624744272	0	9999	0.367273435831261	0.989239954547738
S16130	0.0446723540472873	0.125589016090019	0.397776988284536	0.160073030744414	0.271888610833745	0	9999	0.396908012930029	0.970140654285698
S16138	0.0978747952179481	0.0908032743402505	0.36558854393229	0.124502766547287	0.321230619962224	0	9999	0.371745930154676	0.980794938293979
S16146	0.0609408324368941	0.157981163886301	0.36303379176154	0.132449825068088	0.285594386847177	0	9999	0.365618729453702	0.989373756534077
S16147	0.0469666585062613	0.13480809103132	0.369172336190634	0.123952943907495	0.325099970364289	0	9999	0.361881553842684	0.990455602853568
S16151	0.0873124223307947	0.126387957336223	0.375564831236964	0.0820159381729093	0.328718850923109	0	9999	0.363509826575033	0.982364435351193
S16154	0.0362541920360477	0.143025587135761	0.381232870289871	0.133533499722652	0.305953850815668	0	9999	0.395302421833525	0.968263464144861
S16155	0.0633537498859754	0.158673725756624	0.396421170808159	0.111698851636356	0.269852501912886	0	9999	0.364910846402647	0.985322088348252
S16160	0.0223055664339842	0.144248852952358	0.374135994527054	0.119474278245791	0.339835307840813	0	9999	0.374549243115998	0.982045217947506
S16163	0.0466953969751322	0.161204913595596	0.336507949144537	0.1290419216606	0.326549818624135	0	9999	0.381137779467802	0.979533420614638
S16167	0.0819665514843089	0.0906741031785166	0.408646309005886	0.144132151704135	0.274580884627153	0	9999	0.352866392353198	0.995795745538578
S16168	0.0210423344299317	0.154061695843487	0.422340997194928	0.143879972929774	0.258674999601879	0	9999	0.335314253048392	1.01254091806563
S16169	0.0644745528605574	0.154903079468725	0.390713427676643	0.135802951016244	0.254105988977831	0	9999	0.39117275377575	0.970485885692223
S16170	0.106178826644082	0.102825713141134	0.420656664593132	0.0873644686464528	0.282974326975199	0	9999	0.384183306645691	0.965868523580151
S16171	0.0547778189073051	0.115322538101482	0.321756149223419	0.119700275593574	0.38844321817422	0	9999	0.352400484003559	0.998152554748858
S16178	0.0294122999032823	0.127392564026835	0.363222148445542	0.134290117460311	0.345682870164031	0	9999	0.388396548313247	0.973993000401173
S16180	0.0604355041903632	0.0960402515063589	0.337659564328862	0.178319116883488	0.327545563090928	0	9999	0.380698295624061	0.985736230509293
S16187	0.0496348757408259	0.157651718571038	0.34862648537744	0.197547199795116	0.24653972051558	0	9999	0.380989573309417	0.993107189821566
S16195	0.0797888334591496	0.130354656891709	0.316316392904507	0.113258646830027	0.360281469914607	0	9999	0.364158663662958	0.98826812727038
S16199	0.0692750554287823	0.139947472660122	0.442200742374259	0.123344740564323	0.225231988972514	0	9999	0.383692986599556	0.971686958040036
S1620	0.0477147535633912	0.0995909049409716	0.392711665112529	0.165040806459238	0.294941869923871	0	9999	0.3759141239512	0.985467039126366
S16203	0.0776936382923258	0.126709255623612	0.389145561995915	0.107392930190264	0.299058613897884	0	9999	0.362919376626135	0.985158750409101
S16208	0.100552171349353	0.177322763790863	0.308960398711308	0.14746824929474	0.265696416853737	0	9999	0.354095159357289	1.00152326653124
S16211	0.0646413950981145	0.107093109825663	0.349122774441959	0.153917550534283	0.32522517009998	0	9999	0.371880223737535	0.987388328069256
S16213	0.0446052478808079	0.143071319691147	0.359637447517584	0.0912861270555019	0.361399857854959	0	9999	0.41044433034213	0.952757884956421
S16229	0.0684341541985572	0.156229344223354	0.400386525791257	0.146456241750851	0.228493734035981	0	9999	0.388759648547339	0.973731263872052
S16232	0.0782956900232276	0.213252838915384	0.438870529812935	0.0823924442824718	0.187188496965981	0	9999	0.385990134588557	0.966392311368769
S16237	0.0597644965980667	0.166951899792934	0.377552027058917	0.183521298006094	0.212210278543988	0	9999	0.377768967818322	0.991392385519323
S16239	0.109757208227002	0.203452279692886	0.327175573853093	0.119153327412538	0.240461610814481	0	9999	0.359295356330968	0.992759214178063
S16249	0.0609574588463512	0.166214015719999	0.376167070512509	0.157274496320313	0.239386958600828	0	9999	0.406829639365006	0.96397168423322
S16253	0.059761645144497	0.0742608338210671	0.380883697213553	0.132525258943298	0.352568564877585	0	9999	0.352572635749051	0.996300058086359
S16255	0.065199552319075	0.13125625395468	0.423422088129971	0.0907710819155671	0.289351023680707	0	9999	0.382789944051746	0.968809949322829
S16257	0.128568477530578	0.109202749302864	0.424878434438976	0.138017752713863	0.199332586013719	0	9999	0.380334259852348	0.973659184813614
S16272	0.0633844402203993	0.141733024470521	0.35544560706391	0.209060642931136	0.230376285314034	0	9999	0.365396257162693	1.00596108422214
S16274	0.0866996069439225	0.155325794170804	0.43326633256837	0.21649662960232	0.108211636714584	0	9999	0.361422400083751	1.01013269047686
S16275	0.0709896349665611	0.117421498683169	0.378102247366084	0.154272253737387	0.279214365246799	0	9999	0.344259974082365	1.00593629848569
S1628	0.0641056044777174	0.161447996996721	0.379105142921083	0.159153523951541	0.236187731652937	0	9999	0.397470935469022	0.970820852105212
S16282	0.0520992724129701	0.111636861419362	0.34414785154574	0.0871303215414291	0.404985693080499	0	9999	0.371593947882885	0.980542351632999
S16288	0.0686616191898048	0.148049116081562	0.356326863353846	0.157373443986038	0.26958895738875	0	9999	0.334695842579101	1.01543166613339
S16294	0.04417098657454	0.169263307366981	0.339940335548779	0.0951300831790101	0.35149528733069	0	9999	0.36058601483744	0.989668450919817
S16297	0.061364451469402	0.101109944195103	0.386150073969282	0.225648077579036	0.225727452787177	0	9999	0.352096923431279	1.01705685239163
S16305	0.0537495884672749	0.145977256878446	0.339532403860189	0.130811971977661	0.329928778816429	0	9999	0.394131380679181	0.969569016203324
S16306	0.0960610252556397	0.0945124375166125	0.402631492992509	0.15943529553675	0.247359748698488	0	9999	0.3898488683183	0.971847809288884
S16308	0.0629373195554454	0.0869277025057278	0.309425312508569	0.159380999799147	0.38132866563111	0	9999	0.367076376912511	0.993185627852328
S16311	0.113778960352588	0.115238277577521	0.425376895081536	0.0858414724208409	0.259764394567514	0	9999	0.386551712717658	0.963638297376536
S16318	0.0561362132591356	0.114431701475905	0.395606795688511	0.119694646806066	0.314130642770382	0	9999	0.389632878116705	0.9684619095696
S16322	0.0532274314027163	0.136312934393809	0.381607775997047	0.137691074517179	0.291160783689249	0	9999	0.357980491020125	0.994618913215358
S16327	0.104850995624399	0.125937493507867	0.355630456030635	0.11201888774526	0.301562167091839	0	9999	0.339497211117945	1.00206758123893
S16352	0.0555492647122986	0.123920177686505	0.439956975564564	0.142490350208953	0.238083231827679	0	9999	0.382729407828858	0.975597191746578
S16354	0.0232411783095841	0.170101987904424	0.323193097472542	0.270689110484804	0.212774625828647	0	9999	0.383491895643533	1.01772056542487
S16358	0.0756186401333058	0.170235107762728	0.461466907481328	0.0938911792252436	0.198788165397394	0	9999	0.396533210803683	0.95867875924601
S1636	0.0641406556005211	0.109213986987232	0.378183547028145	0.122368257179719	0.326093553204383	0	9999	0.392125448753244	0.967259397643597
S16367	0.0973435853182141	0.114325127084832	0.388463455810148	0.119101118664437	0.280766713122369	0	9999	0.384689384982817	0.970391659330458
S16368	0.0553595947665733	0.129531618424333	0.366007646768664	0.155223320462007	0.293877819578422	0	9999	0.395222134578177	0.971157208505854
S16372	0.0703717670290996	0.121663158072399	0.245205521076543	0.123080805553563	0.439678748268396	0	9999	0.395738873580291	0.971024337090627
S16373	0.046748425611803	0.10868856549487	0.368636513982524	0.224676404109359	0.251250090801445	0	9999	0.328310123441453	1.03583821901569
S16379	0.059828016947712	0.146222648778067	0.415429181501818	0.153805116994696	0.224715035777708	0	9999	0.390488675368771	0.973388417541807
S16386	0.0728702467281244	0.152726112026277	0.353562186618932	0.131646789807109	0.289194664819558	0	9999	0.369598944354666	0.986080257551638
S16389	0.0996917600886777	0.133187214331271	0.387631043311025	0.163750439623328	0.215739542645699	0	9999	0.373831217352196	0.985948420028117
S1639	0.0554540438494218	0.128261012224657	0.354495063101846	0.0750608364146523	0.386729044409424	0	9999	0.365573448149522	0.983002001889362
S16391	0.0493141369414132	0.143441990888469	0.358352371771941	0.112357822201511	0.336533678196665	0	9999	0.372271496979591	0.982064914643774
S16401	0.0460034952066078	0.128304539755751	0.359617919455434	0.0684454580587511	0.397628587523456	0	9999	0.37628019401203	0.9753491481125
S16407	0.0929734069490689	0.128175258136912	0.394865247687664	0.0837176807976309	0.300268406428723	0	9999	0.392937868392016	0.961016459961854
S16408	0.0337287262691239	0.109527409608354	0.345868622276717	0.144975094783688	0.365900147062118	0	9999	0.375786096015039	0.984859099418749
S16412	0.0516287014668264	0.118079021028727	0.419283630872936	0.165563837437563	0.245444809193949	0	9999	0.390931600078477	0.974401791243907
S16414	0.0469900741510655	0.139937488024629	0.365050081416084	0.12288279632925	0.325139560078972	0	9999	0.357524053354239	0.993637894825775
S16419	0.0950496832564012	0.126365409547932	0.357540480882455	0.136762427072023	0.284281999241188	0	9999	0.345167790941007	1.00214831723399
S16420	0.0802387312361133	0.150900454943659	0.412559603890769	0.106121825655446	0.250179384274013	0	9999	0.358935549392668	0.987198694010991
S16422	0.0526549420308644	0.180784886588665	0.398978772383815	0.160289176718038	0.207292222278618	0	9999	0.373814959351614	0.989392510759621
S16423	0.0806747615761124	0.148952969957056	0.375699214459571	0.113151037280515	0.281522016726745	0	9999	0.375221303701999	0.978091351181326
S16428	0.0748233681001026	0.131528242832689	0.367009104762033	0.10649118148773	0.320148102817446	0	9999	0.364403151946759	0.985142687745401
S16439	0.0738548496180082	0.125629762018085	0.338773844656308	0.129241802755041	0.332499740952558	0	9999	0.320382636870041	1.01989541820412
S16441	0.052771521580448	0.151078869475067	0.350762628996939	0.132722262087152	0.312664717860393	0	9999	0.331004899219	1.01433105590831
S16450	0.0614664147526972	0.12108073110411	0.405143979694383	0.0878240645587486	0.324484809890061	0	9999	0.387097396532853	0.966358161524281
S16455	0.0530424372124397	0.119626238642475	0.337914352123618	0.131759612580499	0.357657359440968	0	9999	0.398464013250905	0.966153767546185
S16460	0.0762860002170666	0.149458311714171	0.289664708494818	0.120787197092775	0.36380378248117	0	9999	0.376635706139214	0.982122787094637
S16473	0.0386320022374101	0.161861483934575	0.375468567263579	0.167685777171382	0.256352169393054	0	9999	0.405032716785117	0.968104421735517
S16475	0.0394941886510955	0.114467745219048	0.463766279027976	0.049994053882715	0.332277733219165	0	9999	0.370533689925592	0.973997421487335
S16476	0.0751593379490142	0.152730093638628	0.366792219340724	0.099641529490718	0.305676819580915	0	9999	0.344583216749936	0.998293179246149
S16478	0.100161945541667	0.126233052211303	0.382886795664902	0.103371642488789	0.28734656409334	0	9999	0.367913816336573	0.980502169739428
S16480	0.0743075760290343	0.108569347476477	0.402697982968952	0.18309637670104	0.231328716824497	0	9999	0.376215204740108	0.987829056501657
S16488	0.0474356760524922	0.140257455598695	0.35997147324277	0.0816101515636702	0.370725243542372	0	9999	0.375168390199493	0.976840413178736
S1649	0.0480296161328303	0.145795444672452	0.369053397073046	0.233343224364128	0.203778317757543	0	9999	0.359295943976154	1.0186711202665
S16498	0.0623455994007662	0.0923506267650765	0.326215206951178	0.10308327125694	0.416005295626039	0	9999	0.387781131942579	0.970946377752307
S16503	0.0485816978874436	0.164129397348999	0.394343084190852	0.0984067210610804	0.294539099511625	0	9999	0.421242271916339	0.9443898944815
S16504	0.0663902688501771	0.131504511309817	0.414250808830568	0.102120531901782	0.285733879107656	0	9999	0.359493753462415	0.98647761541999
S16505	0.0532674298790681	0.153047849003518	0.298273568771635	0.215839130296728	0.279572022049051	0	9999	0.377430653421027	1.00174339558512
S16506	0.0761738971173174	0.0991527264418624	0.385211060687986	0.126995603421726	0.312466712331108	0	9999	0.367717094061885	0.984182365292144
S16515	0.0393041431513714	0.170810716703168	0.426056512198064	0.125880434627471	0.237948193319926	0	9999	0.390092235015621	0.970215629826996
S16518	0.0502373381458523	0.134579320824126	0.375622698557006	0.112890980898667	0.326669661574348	0	9999	0.386734997669342	0.970987188583986
S16526	0.0370400335988408	0.142763632644731	0.422016047948671	0.113203202713174	0.284977083094583	0	9999	0.398331452797939	0.961821330957248
S16529	0.12308296881691	0.155555745780446	0.30195508835962	0.125575996908105	0.293830200134919	0	9999	0.399923229860806	0.963592439073632
S1653	0.0427250120098897	0.125505959551975	0.357889557990725	0.121224152082946	0.352655318364465	0	9999	0.390080276830744	0.970578068603206
S16532	0.046574480919957	0.159654757539583	0.389506878589556	0.0826631730425217	0.321600709908383	0	9999	0.377571714093727	0.974018611047287
S16535	0.0981001480161051	0.127165983083597	0.355487669654254	0.181617472119321	0.237628727126723	0	9999	0.377284311047293	0.987949338421874
S1655	0.522742051420559	0.0474543517433093	0.348206143478947	0.0276073322988041	0.0539901210583816	0	9999	0.345301381380088	0.983331893106115
S16551	0.0822957185245583	0.111576383796959	0.405682787672787	0.157791488508058	0.242653621497637	0	9999	0.38957759470553	0.972768546120715
S16561	0.0558533585751608	0.16524374551195	0.394187284791363	0.0965191100019611	0.288196501119566	0	9999	0.387680056930943	0.967909898063833
S16571	0.0847112803188611	0.123805073298777	0.449042296672588	0.15467792905416	0.187763420655615	0	9999	0.364452700574191	0.989448247266246
S16575	0.070679889074754	0.098038060351118	0.485266662175861	0.0816547076333019	0.264360680764965	0	9999	0.39727676575777	0.95558299825346
S16584	0.0662632780784482	0.117033806584361	0.343016090485772	0.159375172992503	0.314311651858916	0	9999	0.35439900133626	1.00129844594885
S1659	0.0763673129046682	0.109882353488513	0.361539693506822	0.153427611351933	0.298783028748063	0	9999	0.35838035214634	0.995959027646089
S16591	0.131577276596958	0.137829667623044	0.403321644202817	0.108941338807561	0.21833007276962	0	9999	0.378537718166145	0.972028195921771
S166	0.0752303744426531	0.147829136450254	0.394309194228235	0.0988567434129101	0.283774551465948	0	9999	0.413715336005536	0.948587995798694
S1660	0.0366796822084536	0.15949372880981	0.369033822101448	0.155397475792651	0.279395291087638	0	9999	0.392387326259328	0.975148182317698
S16604	0.0645741114448899	0.112417783943209	0.395033477596268	0.151023745584771	0.276950881430862	0	9999	0.37250276626504	0.984922742739136
S16606	0.0765248658837873	0.139038819020281	0.370014639488279	0.121878425331335	0.292543250276318	0	9999	0.362551082399539	0.988370525919835
S16609	0.0433735154025104	0.0985612660331655	0.49297700079711	0.106561294811301	0.258526922955913	0	9999	0.385708207699803	0.966954100715567
S16612	0.0700251935190858	0.122907925926463	0.328066504194204	0.128415715850683	0.350584660509564	0	9999	0.365798110732134	0.988825955233026
S16619	0.0574276051277136	0.151463302152151	0.379024463949491	0.141511915457738	0.270572713312906	0	9999	0.356510626921264	0.996763726785184
S16623	0.0509177905778729	0.142824493315769	0.369651205402659	0.10261253918823	0.333993971515469	0	9999	0.386870380414352	0.970015437686464
S16632	0.0544612330551158	0.130650722178375	0.353217425829562	0.172116078483739	0.289554540453208	0	9999	0.338565261250543	1.01589883507262
S16640	0.0519804281601959	0.0798014728468307	0.434216950654194	0.116165479347259	0.317835668991521	0	9999	0.400091289214406	0.959192342247354
S16641	0.0811177921857852	0.133595789968619	0.354102275488357	0.156112874394069	0.275071267963169	0	9999	0.354339551253903	1.00019292847493
S16644	0.0898736527678234	0.161248453684673	0.279077578357321	0.12060952740463	0.349190787785552	0	9999	0.32943487882941	1.01548275258687
S16646	0.104929316990653	0.127495790673952	0.340519178360009	0.160727105190115	0.266328608785271	0	9999	0.393203673851005	0.972351728527866
S16649	0.0491744968777647	0.12888436185189	0.404693242278477	0.122934869831575	0.294313029160293	0	9999	0.358874823509449	0.990798008282916
S16652	0.083381697594164	0.0953243705032495	0.388115590025306	0.171164369525474	0.262013972351807	0	9999	0.34947792433172	1.003900173695
S16654	0.0467915253553974	0.105112384359958	0.386830759163055	0.134082018887583	0.327183312234006	0	9999	0.34698421228369	1.00111892313344
S16655	0.0615528033305224	0.128945550650675	0.345468732591308	0.122737980826399	0.341294932601094	0	9999	0.367783065220678	0.986350240209509
S16656	0.056602031047044	0.119271939867635	0.347963845153399	0.116333206599569	0.359828977332353	0	9999	0.376732990306102	0.979228977696327
S16669	0.0494723665285056	0.144240721458643	0.353701786645959	0.226320842401538	0.226264282965354	0	9999	0.41080185230504	0.977122496766535
S16671	0.0428277722741207	0.134971534258497	0.387949436426197	0.12921442924657	0.305036827794614	0	9999	0.386953056485887	0.972900650619705
S16675	0.0694696405935726	0.13079916084236	0.349840860846914	0.112458868345395	0.337431469371758	0	9999	0.365330765870814	0.986216706583026
S16676	0.111727830633503	0.121181376044254	0.427829102276017	0.167390033247679	0.171871657798547	0	9999	0.386684506666289	0.975469783184736
S16696	0.075480527438675	0.163516346378003	0.424372987373514	0.10119548185984	0.235434656949969	0	9999	0.370762390746369	0.978471998748938
S16698	0.0904651196742487	0.136258943286058	0.432601057735054	0.128154087889332	0.212520791415307	0	9999	0.368166337067675	0.982659392220378
S1670	0.0629621075944859	0.122425412483232	0.38161444565091	0.138315483876362	0.29468255039501	0	9999	0.353675510005885	0.996895713534952
S16700	0.0606503108142351	0.109572089480404	0.396289396967623	0.150821072848156	0.282667129889581	0	9999	0.35294957418993	0.998788326669247
S16706	0.0771618479478332	0.198552695445756	0.399039179742239	0.153353372233957	0.171892904630215	0	9999	0.373907341422142	0.987956221249966
S1671	0.0461687924157844	0.159279276816307	0.346373999496825	0.122196527355871	0.325981403915213	0	9999	0.360287775698304	0.99289331678629
S16712	0.049057725802657	0.190220012183379	0.361807097040558	0.134940672483219	0.263974492490187	0	9999	0.337686077600974	1.01145900208099
S16715	0.0490757851055679	0.120959127542106	0.315011808683431	0.110417666849081	0.404535611819813	0	9999	0.379200758436358	0.978840482858384
S16717	0.116556017039419	0.11642932917154	0.354842354053717	0.110353099681476	0.301819200053847	0	9999	0.399507869113847	0.959461709160456
S16721	0.0760837795047593	0.12304184915959	0.397751915105909	0.150504301900587	0.252618154329155	0	9999	0.377099614654982	0.981308424776857
S16725	0.0649062941486449	0.162676820594861	0.369835764610321	0.160427425218306	0.242153695427867	0	9999	0.37531886172238	0.987557224902382
S1673	0.065396633189214	0.144244268573435	0.335083091126012	0.169603766277788	0.285672240833552	0	9999	0.392264780494129	0.977232117719577
S16747	0.101457985125669	0.106984477179765	0.317508011639861	0.0808159890863414	0.393233536968363	0	9999	0.404758322564978	0.955828896228391
S1675	0.0754356693355	0.114601921543447	0.343807333100941	0.115392810246562	0.35076226577355	0	9999	0.344631852637316	1.00082462572709
S16757	0.135247184029982	0.114542875212102	0.370826586849936	0.138096734030582	0.241286619877398	0	9999	0.373683499962406	0.979921649048981
S16758	0.05124833660892	0.113807981435932	0.360368531545143	0.110502888816218	0.364072261593787	0	9999	0.365925591974216	0.985840066468109
S16762	0.0659128487403914	0.121259505682353	0.345858964234299	0.119621772881738	0.347346908461219	0	9999	0.358010337795525	0.992481854713301
S16770	0.101692277150701	0.133680946147427	0.350346458999504	0.0659635711724067	0.348316746529962	0	9999	0.370537975931465	0.976985730891956
S16773	0.065635550531836	0.152652870195555	0.376388378660346	0.162330669745375	0.242992530866887	0	9999	0.36235031433064	0.996571360818574
S16775	0.0610645325429981	0.118997972138509	0.331356166099079	0.127807584711879	0.360773744507534	0	9999	0.377194843842715	0.980867373587945
S1678	0.0583072910606451	0.118615052293441	0.313085322420134	0.119532618319905	0.390459715905875	0	9999	0.376622600043285	0.981293804504876
S16780	0.0977434395872167	0.0774797069514403	0.337230582080637	0.152689621773983	0.334856649606723	0	9999	0.389492267833896	0.972930842799625
S16785	0.123534228753228	0.105297185300901	0.287376602531303	0.185221992596262	0.298569990818306	0	9999	0.419230103004399	0.957865666237724
S16791	0.0679778672806023	0.129369382369367	0.362651102019305	0.13395645888409	0.306045189446636	0	9999	0.348012714457921	1.0008367158858
S16792	0.117360679240857	0.138933612313688	0.377433253710731	0.0962215252424606	0.270050929492264	0	9999	0.388568292943293	0.965029980984303
S16797	0.0737434952180708	0.111498443278309	0.38306002177322	0.14552631001817	0.28617172971223	0	9999	0.351265141528354	0.998948189881806
S16799	0.0505703125745016	0.157497058078433	0.397826811655375	0.173860559444779	0.220245258246911	0	9999	0.39164445099446	0.978129477973249
S1680	0.164968628645401	0.16273824234416	0.378528877435303	0.127626861419137	0.166137390155999	0	9999	0.3579557158707	0.989594533857286
