Mixture	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT	P-value	Correlation	RMSE
S12410	0.202569461451357	0.0231661627914331	0.640897507297398	0	0	0	0.133366868459812	0	0	9999	0.323041493855961	1.08261949932787
S12417	0.163376862231359	0.0230178551938038	0.690400198490372	0.0339094825027934	0	0	0.0680319458590949	0.0212636557225771	0	9999	0.240737869947674	1.1556047699472
S12419	0.190044073529858	0	0.712458435920155	0	0	0	0.097497490549987	0	0	9999	0.30404918426319	1.09871306724747
S12428	0.131059738679876	0.010298996466893	0.764737866719392	0	0	0	0.0939033981338387	0	0	9999	0.305830295258742	1.11168487491729
S12431	0.145371773332776	0.0402196183157547	0.739206681035711	0	0	0	0.0752019273157584	0	0	9999	0.278241539575639	1.12667029183805
S12432	0.112946837060582	0.0262560685737574	0.737929949370809	0	0	0	0.122867144994852	0	0	9999	0.297349482908342	1.12471930280595
S12436	0.151237191263482	0	0.730745587193342	0	0	0	0.118017221543176	0	0	9999	0.296051193996947	1.11637835956941
S12437	0.176399372618096	0.0130539604318355	0.690336167394651	0.0308694556110804	0	0	0.0893410439443375	0	0	9999	0.28729071114576	1.11573942603846
S12439	0.207461771379327	0.011630758647564	0.634362514243797	0.0482910181033874	0	0	0.0982539376259242	0	0	9999	0.320794355868396	1.0837643433675
S12440	0.136949247569176	0.0234494911123518	0.750159552136846	0	0	0	0.0894417091816267	0	0	9999	0.300219565389351	1.11359345861645
S12441	0.180921593218111	0.0525119113447681	0.610805795831933	0	0	0	0.155760699605188	0	0	9999	0.250387354781856	1.14474916861042
S12447	0.199867776171445	0	0.696755704156587	0	0	0	0.103376519671968	0	0	9999	0.305998130408592	1.0952027337556
S12450	0.183797362368816	0	0.714381618623172	0	0	0	0.101821019008013	0	0	9999	0.266235032172465	1.12957555777449
S12452	0.113356381863374	0.0478948858464176	0.762990005918149	0	0	0	0.0757587263720591	0	0	9999	0.275546882601025	1.13707494314053
S1246	0.101908603098999	0.028909966572082	0.763874950150672	0	0	0	0.105306480178247	0	0	9999	0.288178025205253	1.13345489834127
S12463	0.115707138459696	0.00901395623423375	0.792039711474515	0	0	0	0.0794894211204721	0.00374977271108298	0	9999	0.276039030306159	1.13878469696698
S12464	0.126646161123532	0.0451102817781205	0.698601954794052	0.0430051274560897	0	0	0.0866364748482064	0	0	9999	0.303296602079414	1.11528132899321
S12488	0.078997644131832	0.0813719763101746	0.76572614339464	0.0164984126793473	0	0	0.057405823484006	0	0	9999	0.284788133024966	1.13758387958444
S12489	0.216406865544503	0.00689839950425883	0.668040516974684	0	0	0	0.108654217976555	0	0	9999	0.290023168254495	1.10350186136761
S12496	0.170132580444125	0	0.739595774901063	0.0083745892556052	0	0	0.0818970553992068	0	0	9999	0.322192481577628	1.08890378529845
S12500	0.151291539988668	0.0216298254681517	0.747147310234357	0	0	0	0.0799313243088233	0	0	9999	0.255308160383553	1.14382976803962
S12501	0.126462997787142	0.0118562750486948	0.746462461309594	0	0	0	0.11521826585457	0	0	9999	0.307950611715941	1.11273500794467
S1251	0.164582812913801	0.0189416279084757	0.72085944041168	0	0	0	0.0956161187660437	0	0	9999	0.287471563966492	1.11696045351909
S12516	0.137064865241704	0.0189067876900817	0.712107406960545	0.0258993708572244	0	0	0.106021569250445	0	0	9999	0.334882833343294	1.08887939456976
S1252	0.149469420092823	0.0120709400098654	0.724720445216797	0	0	0	0.113739194680515	0	0	9999	0.299493182392965	1.11322881746969
S12524	0.191959506081322	0	0.701819900278795	0	0	0	0.0997148874101334	0.00650570622974993	0	9999	0.262972988121652	1.13060425976171
S12527	0.153867052687905	0.0206449366384063	0.739222586627602	0	0	0	0.0862654240460869	0	0	9999	0.28242293314646	1.12290584829664
S12535	0.314843240496166	0	0.577865061874679	0.0178139498731191	0	0	0.089477747756036	0	0	9999	0.303230580744497	1.07120989752665
S12540	0.176915763085084	0.055603885289417	0.670563707846286	0.00952055092387801	0	0	0.0873960928553345	0	0	9999	0.245275297942112	1.14404335259196
S12548	0.161415300449076	0.0500596163972798	0.682390651428481	0	0	0	0.106134431725163	0	0	9999	0.285609854433614	1.11862175658408
S12556	0.166705721406931	0.0199359854358588	0.751960797636788	0	0	0	0.0613974955204226	0	0	9999	0.301844413147774	1.10299287397224
S12563	0.180593907703587	0.0265158927660434	0.700750541726934	0	0	0	0.0921396578034354	0	0	9999	0.28614976394695	1.11327056668457
S12568	0.133900092709193	0.0952509652187293	0.710330875200613	0	0	0	0.0605180668714648	0	0	9999	0.318664738181817	1.09472728362717
S12569	0.116586867004698	0.0266258703501019	0.766490046540598	0.0259059100860589	0	0	0.0643913060185435	0	0	9999	0.28281572861724	1.13245376268767
S12570	0.159883798114947	0.00113476531570874	0.724294480553721	0	0	0	0.0821096672648775	0.0325772887507453	0	9999	0.278702434940325	1.12907271319366
S12577	0.161633637664243	0	0.709922326528422	0.00192175067776744	0	0	0.110165037602532	0.0163572475270368	0	9999	0.287022841041233	1.12231890516793
S12582	0.203966851329295	0.0147140316420523	0.703245883987447	0	0	0	0.0780732330412059	0	0	9999	0.306553410279359	1.09139210850076
S12583	0.127550065730945	0.0132803150485668	0.733436018828459	0.00106744571053953	0	0	0.108164416151029	0.0165017385304599	0	9999	0.292362052314804	1.12639992836555
S12585	0.150099459380042	0.0208485956485238	0.742648954943987	0	0	0	0.0864029900274473	0	0	9999	0.304330178928171	1.10685044101084
S12590	0.152241371382494	0.0112879707360355	0.697418653715739	0.0489904814646574	0	0	0.0900615227010748	0	0	9999	0.289955794615356	1.12120465270158
S12596	0.17918803374024	0.0106551247420482	0.669734473490798	0.0239295198036777	0	0	0.116492848223236	0	0	9999	0.29024753621679	1.11447282433377
S12597	0.16349512437966	0.0246011454938201	0.722807487654569	0.0087159535097543	0	0	0.0803802889621966	0	0	9999	0.276699610583285	1.12470538375471
S12604	0.170422784244422	0.022314555319723	0.700881129490526	0.0315312677380464	0	0	0.0748502632072832	0	0	9999	0.287513615439032	1.1157206178912
S12605	0.150475423141225	0.0432120271341739	0.665359126479272	0.0387776950695992	0	0	0.10217572817573	0	0	9999	0.277142597487546	1.13038896006529
S12608	0.167567181263986	0.0211099325308597	0.713125372590733	0	0	0	0.0981975136144209	0	0	9999	0.27875623885903	1.1229774414147
S12617	0.147781984208055	0	0.718702964443716	0	0	0	0.133515051348229	0	0	9999	0.316816911885179	1.10213759704934
S12618	0.143529446808131	0.00544179305767858	0.733297345292106	0.00581927291073387	0	0	0.107281664951717	0.00463047697963331	0	9999	0.2809282806813	1.13006593189568
S12624	0.147369721257021	0.0371644136669814	0.712849662591059	0	0	0	0.102616202484939	0	0	9999	0.276958950481554	1.12926357650407
S12628	0.174325743656298	0.0363430516982096	0.669093309337653	0	0	0	0.12023789530784	0	0	9999	0.302689715735476	1.10381033167548
S12637	0.106779831783993	0.031629499752345	0.750417212489654	0	0	0	0.111173455974007	0	0	9999	0.29689204879267	1.12555139825837
S12655	0.143885961268988	0.0326592340025217	0.712525941137424	0.0325308264379149	0	0	0.0783980371531514	0	0	9999	0.308913915558232	1.10569005801628
S12658	0.233192461872015	0.0134926370305452	0.650631399675788	0	0	0	0.102683501421652	0	0	9999	0.293297156429548	1.09625778158613
S1266	0.115071032903279	0.0223893879557759	0.764604363016578	0	0	0	0.0979352161243669	0	0	9999	0.32887559027838	1.09715662282555
S12665	0.102918874836407	0.0403806252973162	0.750006997536505	0	0	0	0.106693502329772	0	0	9999	0.258859556056148	1.15561793825757
S12666	0.12381404020289	0	0.761816814491299	0.00885961089552312	0	0	0.105509534410288	0	0	9999	0.2507223949035	1.15850327832009
S12667	0.11587850843032	0.044057248484523	0.728956561239263	0	0	0	0.111107681845894	0	0	9999	0.28025879157749	1.13556423441806
S12675	0.104242927150968	0.0328346800981816	0.78561251955105	0	0	0	0.0773098731998001	0	0	9999	0.30058926347789	1.12076683843826
S12682	0.167290346410682	0.0416369151524656	0.716488842366451	0.00458193035275495	0	0	0.0700019657176465	0	0	9999	0.254465182541386	1.13880186222
S12691	0.157053782617546	0.0123406247693333	0.718177257148928	0.0236473931017115	0	0	0.0887809423624813	0	0	9999	0.274176011598382	1.13043691462606
S12704	0.178690243369841	0.0123890229484955	0.721753842022743	0	0	0	0.0871668916589208	0	0	9999	0.308986698637256	1.09640767335226
S12706	0.145961716256845	0	0.748932205805303	0	0	0	0.105106077937852	0	0	9999	0.293819881705158	1.11852020168365
S12707	0.10071087792081	0	0.801026997537155	0.0212767888985628	0	0	0.0769853356434723	0	0	9999	0.282789595484327	1.13884098117909
S12721	0.117216939871505	0.0410326163627172	0.605979556400391	0	0	0	0.185685746456232	0	0.0500851409091542	9999	0.30462455314281	1.12515540620664
S12722	0.161202805074314	0	0.743325825358968	0	0	0	0.0954713695667187	0	0	9999	0.282372835996636	1.12268877551191
S12731	0.172510582313085	0	0.728848191957883	0.00732127584263748	0	0	0.0913199498863947	0	0	9999	0.27212390013107	1.12772772063339
S12734	0.0996907423548333	0.0421228077657861	0.766165744832873	0	0	0	0.0920207050465078	0	0	9999	0.300280824804202	1.1228279855009
S12735	0.14108328505067	0.00464281145495261	0.776431630637847	0.00798476523377568	0	0	0.0698575076227544	0	0	9999	0.277421738994591	1.13038239756782
S12736	0.243642263357919	0.00214869026125341	0.664325220882569	0	0	0	0.0898838254982579	0	0	9999	0.288275890541891	1.09716566711237
S12742	0.169350201569389	0.0141902238549551	0.69474306892257	0	0	0	0.121716505653086	0	0	9999	0.329516228621363	1.0849838017678
S12754	0.170379488968334	0.0276752151194548	0.705606313410186	0	0	0	0.096338982502025	0	0	9999	0.325143068412456	1.08572266893379
S12760	0.147585491414302	0.000172988803813532	0.736573854701982	0	0	0	0.115667665079902	0	0	9999	0.29108559571824	1.12102911363465
S12773	0.197946825464263	0	0.709078467180415	0	0	0	0.0929747073553226	0	0	9999	0.282557659231822	1.11292623613098
S12775	0.134873795809217	0.0284919425317514	0.740645536956861	0.0309362630288352	0	0	0.0634025978609024	0.00164986381243267	0	9999	0.282194935358717	1.12833405056238
S12776	0.260098494389367	0	0.643300455563327	0	0	0	0.0966010500473061	0	0	9999	0.252846361544092	1.12003765747409
S12779	0.114213866976995	0.0242791732091566	0.793508566784631	0	0	0	0.0679983930292174	0	0	9999	0.27312354000453	1.13940242488257
S12781	0.177444486255947	0.0116171859338208	0.678920136839018	0.0300598612872493	0	0	0.101958329683964	0	0	9999	0.316947848975268	1.0932980878376
S12785	0.0946898040403444	0.0390808726560745	0.771098669038225	0	0	0	0.0951306542653559	0	0	9999	0.283206409913645	1.13809838808572
S12790	0.128810380362978	0.0454453533095499	0.730013170756043	0	0	0	0.0957310955714296	0	0	9999	0.301123590734288	1.11445316849357
S12794	0.164177801054269	0	0.737044583357905	0	0	0	0.098777615587826	0	0	9999	0.294550524579071	1.11272516122824
S12796	0.173332812215367	0	0.754509008116664	0	0	0	0.0721581796679692	0	0	9999	0.290424736343813	1.11177923506642
S12798	0.0723981182402193	0.0529817092165206	0.760218880593351	0.0429362355380793	0	0	0.07146505641183	0	0	9999	0.298955388208997	1.13215456436238
S128	0.0412199847733958	0.0632127686626503	0.770210679599574	0	0	0	0.12535656696438	0	0	9999	0.316605863420035	1.12765198659137
S1280	0.223973488351058	0	0.630253470759432	0.0330216174942145	0	0	0.112751423395295	0	0	9999	0.32506088135169	1.07720146256664
S12800	0.25253220287863	0	0.653735747690644	0	0	0	0.0937320494307258	0	0	9999	0.292563863126188	1.09222414036735
S12809	0.159592932345832	0.0314840345903876	0.705267043099983	0	0	0	0.103655989963798	0	0	9999	0.270852248357388	1.13105370697442
S12813	0.162576488176583	0	0.729452498399303	0.0184696186409196	0	0	0.0895013947831942	0	0	9999	0.276397724995419	1.12762058245537
S12814	0.228718110722256	0.00569996671575486	0.652541392663217	0.0252491600843674	0	0	0.0877913698144051	0	0	9999	0.28029431312571	1.10789617406923
S12817	0.113515241436756	0.0680738608276623	0.696433534272768	0	0	0	0.121977363462813	0	0	9999	0.315338537545558	1.10831799740788
S12819	0.0864280583472477	0.0413544607169087	0.787427304800987	0	0	0	0.0847901761348562	0	0	9999	0.293207011198383	1.13162733108301
S1282	0.139569134896871	0.0128497990429487	0.758217378669448	0	0	0	0.0893636873907327	0	0	9999	0.301526701322383	1.11239021196438
S12821	0.093995137883859	0.0316571407404287	0.778406995179518	0	0	0	0.0959407261961948	0	0	9999	0.271572819946172	1.14785403185802
S12823	0.173848887294696	0.0200602263678805	0.713002769070952	0	0	0	0.0930881172664711	0	0	9999	0.269809354043918	1.12784230095095
S12826	0.189354015765651	0.00976586956120847	0.695884174668907	0	0	0	0.104995940004233	0	0	9999	0.307840423456915	1.09603014801548
S12827	0.260661474585276	0	0.601431950577334	0.0355926108717294	0	0	0.102313963965661	0	0	9999	0.310270648259225	1.07957933403418
S1283	0.165419594347023	0	0.703315308747394	0.0556459396774657	0	0	0.0756191572281166	0	0	9999	0.260858484825441	1.14010134654409
S12830	0.184965465413641	0	0.691861437138139	0	0	0	0.11599769201699	0.00717540543123045	0	9999	0.26633897586916	1.13123581142287
S12836	0.158863679875617	0.0321289300661971	0.738701218351513	0	0	0	0.0703061717066726	0	0	9999	0.276264933076486	1.12469071106618
S12839	0.140989292694903	0.0239669092933423	0.720075335136569	0.0196139787999585	0	0	0.0953544840752276	0	0	9999	0.300829837246989	1.11362764538917
S12845	0.150061694274332	0.00384161892765405	0.749061770530189	0.0321832322809932	0	0	0.0648516839868313	0	0	9999	0.300800458167877	1.11100863458026
S12848	0.143844474515832	0.0117961554070903	0.767646986259064	0	0	0	0.0767123838180137	0	0	9999	0.303765874470069	1.1087192454729
S12849	0.172358810751516	0.0150816899141648	0.720316528851082	0	0	0	0.0922429704832373	0	0	9999	0.309165442708421	1.09807129167045
S12854	0.305822634707764	0	0.598902554166329	0	0	0	0.0952748111259074	0	0	9999	0.288453853734117	1.08343790369648
S12857	0.143256086213369	0.052377521743201	0.648938977523855	0.0664834421847012	0	0	0.0889439723348741	0	0	9999	0.307161295475111	1.10915321514139
S12863	0.126889694285173	0.0301761557904568	0.740607836995749	0	0	0	0.102326312928622	0	0	9999	0.282708258030024	1.13060862028238
S12865	0.137952438868639	0.025252434842787	0.722157137957684	0.0275926701037371	0	0	0.0870453182271524	0	0	9999	0.331912735689052	1.08951452203841
S12866	0.127318427599065	0.0118703889335966	0.737535424118773	0.0396055251941071	0	0	0.0836702341544578	0	0	9999	0.268466574629043	1.14356427376777
S12868	0.113370692273137	0.0303160478146906	0.742595897042508	0	0	0	0.113717362869664	0	0	9999	0.297467747047771	1.123567669772
S12869	0.314334649637289	0.00429770840060805	0.496308858083882	0.0307978297768083	0	0	0.154260954101412	0	0	9999	0.33381698085183	1.05376317169745
S12872	0.194720219077512	0.00286087972996343	0.734451034472271	0	0	0	0.0679678667202537	0	0	9999	0.273011682835478	1.11919448680041
S12875	0.107230756774446	0.0417028594208769	0.732234828808239	0.00691260794595257	0	0	0.111918947050485	0	0	9999	0.308813663691584	1.11594512018311
S12884	0.298301835541867	0.0127982231245693	0.584380661230718	0	0	0	0.104519280102845	0	0	9999	0.312227108979315	1.06757426869173
S12886	0.233514335322822	0.0175795763633088	0.616987824589344	0.0293852589226081	0	0	0.102533004801917	0	0	9999	0.331422164867001	1.06838472054339
S12888	0.162452682727791	0	0.75691904335747	0.00711108682816064	0	0	0.0735171870865781	0	0	9999	0.293219244131578	1.11292828766794
S12893	0.138285402129748	0.0323567032234137	0.72246074722633	0.0132478508929713	0	0	0.0936492965275363	0	0	9999	0.281705051184135	1.12837330075409
S12897	0.176812279818469	0.0333288831890266	0.689494922469048	0	0	0	0.100363914523456	0	0	9999	0.302002302747267	1.10229851712971
S1290	0.148430504892418	0.0688908308056569	0.69010605597542	0	0	0	0.0925726083265052	0	0	9999	0.300158359810134	1.10885013512495
S12901	0.16218779891398	0.0150686361679811	0.727266480257257	0	0	0	0.0954770846607819	0	0	9999	0.254854096610766	1.14268171579813
S12906	0.144233159371619	0.024818228595673	0.713064220853872	0	0	0	0.117884391178836	0	0	9999	0.286489838708891	1.12450350219868
S1291	0.219643652131672	0	0.638714591221563	0.0490839630166697	0	0	0.0925577936300957	0	0	9999	0.293272509783007	1.10226075580523
S12912	0.148398388438385	0.000727661033531371	0.72655284398363	0.0119638164432346	0	0	0.112357290101219	0	0	9999	0.296889622617689	1.11670778757819
S12922	0.0650443495282699	0.0649088843828319	0.75769315117863	0.021540091945715	0	0	0.0908135229645529	0	0	9999	0.335997108175457	1.10351691291909
S12924	0.165551081354718	0.00915815203007859	0.705753616320601	0.0243788922960316	0	0	0.0951582579985711	0	0	9999	0.278031447381356	1.12588964703113
S12925	0.213532193312935	0	0.686309819400265	0	0	0	0.1001579872868	0	0	9999	0.289953515763698	1.10394113665385
S12944	0.120372634609571	0.0239593316647605	0.724539208914636	0.0111521993674991	0	0	0.119976625443533	0	0	9999	0.279336018127233	1.13742848569472
S12950	0.117524500543168	0.00995405462567773	0.788684784782409	0	0	0	0.0838366600487452	0	0	9999	0.315434717017449	1.10696251865434
S12952	0.156023994221814	0.0146555424012675	0.657522451345534	0.097563103865374	0	0	0.0742349081660108	0	0	9999	0.278031190073114	1.13125726432734
S12953	0.143542246875163	0.009623821285257	0.727657486350501	0	0	0	0.119176445489079	0	0	9999	0.295243593614854	1.11866623339459
S1296	0.17585233774105	0	0.734711532765891	0	0	0	0.0894361294930595	0	0	9999	0.283101502451428	1.11789132534614
S12964	0.11745306314498	0.0507334798562089	0.755317810805284	0	0	0	0.0764956461935273	0	0	9999	0.275583233033161	1.13583569156868
S12968	0.166424753872832	0.0181196077966383	0.729023889951152	0.00698834600351987	0	0	0.0794434023758577	0	0	9999	0.268677069525737	1.13020649210572
S12969	0.157458211901511	0	0.721946204684157	0	0	0	0.120595583414332	0	0	9999	0.281102343883176	1.12657739202672
S12978	0.0958887958736212	0.0439044756871517	0.79772054139339	0	0	0	0.0624861870458373	0	0	9999	0.286273885598585	1.13284336336994
S12979	0.192785043007483	0.00584046476148969	0.690618487675226	0	0	0	0.110756004555802	0	0	9999	0.308118525876953	1.09557328273746
S12982	0.257013245721861	0.0125251467006258	0.576048282271347	0.0181959735517634	0	0	0.136217351754403	0	0	9999	0.284179313216473	1.10129283308993
S12984	0.153525982421112	0.00193804065740978	0.746374970865043	0.0017403598653744	0	0	0.0964206461910602	0	0	9999	0.2712701011601	1.13334087578384
S12989	0.170199198382797	0.042099306790656	0.660483564360813	0.0643810959986061	0	0	0.0628368344671284	0	0	9999	0.263402999149435	1.13452325587871
S12996	0.146583234639888	0.0147038065758758	0.758514060254261	0.00233323020613211	0	0	0.0778656683238426	0	0	9999	0.296860977644155	1.11347838836355
S13010	0.168783531904356	0.0121935474935759	0.720909139732385	0	0	0	0.0981137808696832	0	0	9999	0.274081175926834	1.1266565357209
S13018	0.232267820427465	0.0193262299565185	0.649072655100355	0	0	0	0.0993332945156616	0	0	9999	0.291475153519803	1.09736538820448
S13022	0.143478250072377	0.012099200321128	0.776465330349038	0	0	0	0.0679572192574571	0	0	9999	0.293138948625651	1.11656185506717
S13025	0.105995033243605	0.0824076542495537	0.715649023563545	0	0	0	0.0959482889432966	0	0	9999	0.273460444988951	1.14064161949684
S13026	0.13194177370001	0.0125851859897326	0.728924023800703	0	0	0	0.126549016509555	0	0	9999	0.296049407351103	1.12158156385747
S13029	0.156909427853162	0	0.746963488514096	0.0117188691312698	0	0	0.0844082145014722	0	0	9999	0.279316259521759	1.12611336576693
S13035	0.129286603917939	0.00226147911832278	0.767049927614592	0	0	0	0.0820515327602171	0.0193504565889287	0	9999	0.280490747872356	1.13415207700078
S13039	0.124738527920708	0.0498448745325295	0.733699566362886	0.00459330362337229	0	0	0.0871237275605037	0	0	9999	0.316301549175228	1.10294952391107
S13042	0.136703071047302	0	0.714906214486257	0.0437654784445259	0	0	0.0951099770122792	0.00951525900963563	0	9999	0.268080113486523	1.1442563184458
S13051	0.146320167206033	0.0180800500150406	0.728004546309357	0	0	0	0.107595236469569	0	0	9999	0.273728296531835	1.13332084036601
S13053	0.1297394544722	0.00692456324623978	0.76068016021541	0.00160851418348041	0	0	0.10104730788267	0	0	9999	0.311251582045977	1.1085075727222
S13057	0.128639283597114	0	0.677833177760778	0.0634747405805442	0	0	0.082661413458514	0.0473913846030499	0	9999	0.250345592417559	1.16578808704563
S1306	0.147230063536683	0.0305009853988501	0.726506244739103	0.0112337434124986	0	0	0.0845289629128651	0	0	9999	0.301926755863326	1.10955927684117
S13060	0.177039526460218	0.0059960126090857	0.718692168297177	0	0	0	0.0982722926335192	0	0	9999	0.271905313000557	1.12647332221787
S13062	0.22162746207955	0	0.693870156222576	0	0	0	0.0845023816978741	0	0	9999	0.268827089256176	1.11678576777637
S13070	0.164830119399201	0.00823879731946507	0.685299426195429	0.0425490450780457	0	0	0.0990826120078591	0	0	9999	0.303515714545616	1.10772798925663
S13073	0.139999581931986	0.0220083399080165	0.726892211578287	0.0516051657528083	0	0	0.059494700828903	0	0	9999	0.266517604528527	1.1402184676525
S1308	0.140857697781465	0.00607612350899718	0.728606101701433	0	0	0	0.124460077008105	0	0	9999	0.279865317442071	1.13199160534793
S13082	0.137190797427697	0.0407613977943506	0.755754407848052	0	0	0	0.0662933969298996	0	0	9999	0.275205390646108	1.13057645681525
S13084	0.164889104468562	0	0.663666636514774	0	0	0	0.126600905959211	0	0.0448433530574527	9999	0.295535710401958	1.11566612016123
S13094	0.164121775911281	0	0.702340841505739	0.00906772664991491	0	0	0.124469655933066	0	0	9999	0.297146561981509	1.11322740366076
S13109	0.115492731347092	0.0238071982856188	0.796045664438051	0	0	0	0.0646544059292378	0	0	9999	0.293417856275599	1.12302022034476
S13114	0.129843543615172	0.0211757181773659	0.743938464027418	0.0130052161048774	0	0	0.0920370580751666	0	0	9999	0.308050128935622	1.11035833948494
S13131	0.334465080491044	0	0.582554872798586	0	0	0	0.0829800467103705	0	0	9999	0.292132301109209	1.07389473382174
S13132	0.212539847398023	0	0.591087165567949	0.0732082609247283	0	0	0.123164726109299	0	0	9999	0.313462662620149	1.09210606141102
S13134	0.132646241516272	0.0187490033545	0.737638066899569	0.0353785365272309	0	0	0.075588151702428	0	0	9999	0.318895862887367	1.10133965216351
S13154	0.153273109216765	0.015282392243662	0.769098162780918	0.00189871827242898	0	0	0.0565037710452883	0.00394384644093766	0	9999	0.288543296354416	1.11730858857128
S13161	0.134830042029772	0.0387065019340999	0.704317343803984	0	0	0	0.0784046112488017	0.0437415009833426	0	9999	0.250539744253774	1.15694801179688
S13169	0.188265591559633	0.0124991011362569	0.741151508871462	0	0	0	0.0580837984326478	0	0	9999	0.2802251760919	1.11430009375475
S1317	0.247755180407342	0	0.542883279378809	0.0651680718366624	0	0	0.140566461046972	0	0.00362700733021458	9999	0.309094519459255	1.08825851477617
S13170	0.210378992028724	0.000548914003511548	0.716708391588949	0	0	0	0.0723637023788158	0	0	9999	0.264443926777963	1.12205169181108
S13173	0.17913766568158	0.00941698260480336	0.697988255037096	0.0253050121044367	0	0	0.0881520845720837	0	0	9999	0.291055654505986	1.11189279048719
S13178	0.187447236224936	0.0287653329838684	0.571950377881544	0.114618892740158	0	0	0.0972181601694938	0	0	9999	0.297537272046266	1.11001300893371
S13192	0.169242919866208	0.0313321593103481	0.641008739179749	0.0596969383009125	0	0	0.0987192433427823	0	0	9999	0.267734879446676	1.13422508838026
S13194	0.224825628088494	0.0327825129653254	0.642239224582883	0.0123006034865117	0	0	0.0878520308767853	0	0	9999	0.287593640970471	1.10140391421832
S13195	0.0950980145006392	0.0343186011397845	0.695063613716503	0	0	0	0.175519770643074	0	0	9999	0.311745089935529	1.1226036095206
S132	0.142055762146659	0.0392390375326083	0.739252406299123	0	0	0	0.0794527940216098	0	0	9999	0.274482716720215	1.13078348712417
S13203	0.142128313500159	0.00605703090969608	0.720998429701619	0.0296803156455877	0	0	0.101135910242938	0	0	9999	0.278520231634141	1.13267293870133
S13216	0.216322710083979	0.0235248948947138	0.672773195005148	0	0	0	0.087379200016159	0	0	9999	0.27754642115979	1.11067910397225
S13217	0.14171252581302	0.0233070841179295	0.727145131799748	0	0	0	0.107835258269302	0	0	9999	0.296817216061998	1.11637280506022
S13219	0.165077671275377	0	0.757259919013656	0	0	0	0.0776624097109673	0	0	9999	0.277175590721386	1.12444849590348
S1322	0.182126815653958	0.00427174143391518	0.680282030596161	0.0391231516811861	0	0	0.0941962606347798	0	0	9999	0.309173749678157	1.09855113074429
S13227	0.137193868806263	0.0236409612402777	0.704724945766981	0.0491483444766053	0	0	0.0852918797098733	0	0	9999	0.297292082296906	1.11851532394368
S13231	0.113735071200482	0.00194307174323341	0.778039353774114	0	0	0	0.10628250328217	0	0	9999	0.304243060606658	1.11891047338633
S13234	0.176904380706923	0.0273979435448651	0.706393167691484	0	0	0	0.089304508056728	0	0	9999	0.268420133001258	1.12748183413413
S13243	0.142841570103608	0.0166100726575907	0.764279228016563	0	0	0	0.0762691292222381	0	0	9999	0.302495326168061	1.10970919182541
S13248	0.130548694902555	0.00596261667934966	0.769204522287949	0	0	0	0.0942841661301463	0	0	9999	0.29589921064882	1.11990044446707
S13253	0.170295758613421	0	0.74839135328826	0	0	0	0.0813128880983197	0	0	9999	0.302392230104088	1.10386721082738
S13272	0.18008165561942	0.0138676506133557	0.683454803589996	0	0	0	0.122595890177228	0	0	9999	0.277622470823188	1.12285975724595
S13275	0.144306696664194	0.0201780762841172	0.720215991656595	0	0	0	0.103197399402022	0.0121018359930721	0	9999	0.288516389585097	1.12355196184939
S13278	0.204284510639287	0	0.720352464939942	0	0	0	0.0753630244207717	0	0	9999	0.283442032261541	1.10949749445324
S13283	0.124788271918027	0.0200332429773169	0.773989614232286	0	0	0	0.0811888708723705	0	0	9999	0.315162232573516	1.10457565343466
S13289	0.111495476924526	0.0084798867366849	0.815618411380622	0.0120614023783847	0	0	0.0523448225797821	0	0	9999	0.301744208535387	1.11835775268742
S1329	0.120272247222087	0.0179134098568978	0.788306909278783	0	0	0	0.0735074336422317	0	0	9999	0.297246795395516	1.11957919372293
S13291	0.239412257186351	0	0.638202414785195	0	0	0	0.122385328028454	0	0	9999	0.319489236209752	1.07683212498741
S13293	0.0900274861796746	0.0367624899343057	0.782119832324251	0	0	0	0.0601570291354834	0.0309331624262851	0	9999	0.314801483453858	1.11596111880359
S13296	0.107628872682199	0.0560841740186991	0.721698768187948	0	0	0	0.114588185111153	0	0	9999	0.279048095604257	1.13852103573677
S13299	0.196917226265123	0	0.727117635820602	0	0	0	0.0759651379142753	0	0	9999	0.289821269768108	1.10651582908051
S1330	0.187415184070536	0.0213065567442032	0.704224050041214	0	0	0	0.0870542091440475	0	0	9999	0.245268049511082	1.14223830459354
S13300	0.116551683179143	0.00817473899820439	0.700129152572817	0.0666140496557403	0	0	0.108530375594095	0	0	9999	0.302417878832018	1.12356353575308
S13305	0.143521047165762	0.0215534430934167	0.770662273592166	0.00207404565267963	0	0	0.0621891904959758	0	0	9999	0.274828300396745	1.13000204045451
S1331	0.125140977759114	0.0138546498784843	0.753714298750302	0.0188582955642457	0	0	0.0884317780478531	0	0	9999	0.299868998575389	1.118549028993
S13310	0.224993739569935	0	0.663131661709062	0	0	0	0.111874598721003	0	0	9999	0.285163601516469	1.10565049755183
S13311	0.206214703852024	0.000715796239958251	0.636281040916389	0.0713001582099477	0	0	0.0854883007816807	0	0	9999	0.326948416449341	1.08018697137893
S13324	0.135200481661396	0.00629883359499625	0.768214396615725	0	0	0	0.0902862881278836	0	0	9999	0.298533310411097	1.11629098518156
S13326	0.12401139632977	0	0.759093666797531	0	0	0	0.116894936872699	0	0	9999	0.28156936056463	1.13492747254263
