naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell
S15825	0	0	0	0	0	0	0	0	0
S15828	0	0	0	0	0	0	0	0	0
S15833	0	0	0	0	0	0	0	0	0
S15834	0	0	0	0	0	0	0	0	0
S15840	0	0	0	0	0	0	0	0	0
S15844	0	0	0	0	0	0	1.11873381156464	0	0
S15851	0	0	0	0	0	0	0	0	0
S15862	0	0	0	0	0	0	0	0	0
S15863	0	0	0	0	0	0	0	0	0
S15878	0	0	0	0	0	0	0	0	0
S1588	0	0	0	0	0	0	0	0	0
S15886	0	0	0	0	0	0	0	0	0
S15887	0	0	0	0	0	0	0	0	0
S15895	0	0	0	0	0	0	0	0	0
S15898	0	0	0	0	0	0	0	0	0
S15903	0	0	0	0	0	0	0	0	0
S15908	0	0	0	0	0	0	0	0	0
S15910	0	0	0	0	0	0	0	0	0
S15925	0	0	0	0	0	0	0	0	0
S1593	0	0	0	0	0	0	0	0	0
S15931	0	0	0.381668364167997	0	0	0	0.0975879186105562	0	0
S15941	0	0	0	0	0	0	0	0	0
S15946	0	0	0	0	0	0	0	0	0
S15955	0	0	0	0	0	0	0	0	0
S15956	1.22310168556782	1.156822385821	0	0	0	0	0	0	0
S15960	0	0	0	0	0	0	0	0	0
S15966	0	0	0	0	0	0	0	0	0
S15973	0	0	0	0	0	0	0	0	0
S15974	0	0	0	0	0	0	0	0	0
S15976	0	0	0	0	0	0	0	0	0
S15978	0	0	0	0	0	0	0	0	0
S15979	0	0	0	0	0	0	0	0	0
S15981	0	0	0	0	0	0	0	0	0
S15984	0	0	0	0	0	0	0	0	0
S15994	0	0	0	0	0	0	0	0	0
S15996	0	0	0	0	0	0	0	0	0
S15998	0	0	0	0	0	0	0	0	0
S160	0	0	0	0	0	0.205525132950029	0	0	0.101723488691448
S1600	0	0	0	0	0	0	0	0	0
S16012	0	0	0	0	0.905439412371792	1.21504274712952	0	0	1.43141755889984
S16013	0	0	0	0	0	0	0	0	0
S16022	0	0	0	0	0	0	0	0	0
S16037	0	0	0	0	0	0	0	0	0
S16038	0	0	0	0	0	0	0	0	0
S16040	0	0	0	0	0	0	0	0	0
S16048	0	0	0	0	0	0	0	0	0
S16054	0	0	0	0	0	0	0	0	0
S16056	0	0	0	0	0	0	0	0	0
S16069	0	0	0	0	0	0	0	0	0
S1609	0	0	0	0	0	0	0	0	0
S16093	0	0	0	0	0	0	0	0	0
S16097	0	0	0	0	0	0	0	0	0
S16099	3.57697416770167	2.75040160857163	0	0	1.32315681073403	0	0	0	0
S16108	0	0	0	0	0	0	0	0	0
S16109	0	0	0	0	0	0	0	0	0
S1611	0	0	0	0	0	0	0	0	0
S16112	0	0	0	0	0	0	0	0	0
S16116	0	0	0	0	0	0	0	0	0
S16118	0	0	0	0	0	0	0	0	0
S16122	0	0	0	0	0	0	0	0	0
S16126	0	0	0	0	0	0	0	0	0
S16130	0	0	0	0	0	0	0	0	0
S16138	0	0	0	0	0	0	0	0	0
S16146	0	0	0	0	0	0	0	0	0
S16147	0	0	0	0	0	0	0	0	0
S16151	0	0	0	0	0	0	0	0	0
S16154	0	0	0	0	0	0	0	0	0
S16155	0	0	0	0	0	0	0	0	0
S16160	0	0	0	0	0	0	0	0	0
S16163	0	0	0	0	0	0	0	0	0
S16167	0	0	0	0	0	0	0	0	0
S16168	0	0	0	0	0	0	0	0	0
S16169	0	0	0	0.563999377706033	0	0	0	0	0
S16170	0	0	0	0	0	0	0	0	0
S16171	0	0	0	0	0	0	0	0	0
S16178	0	0	0	0	0	0	0	0	0
S16180	0	0	0	0	0	0	0	0	0
S16187	0	0	0	0	0	0	0	0	0
S16195	0	0	0	0	0	0	0	0	0
S16199	0	0	0	0	0	0	0	0	0
S1620	0	0	0	0	0	0	0	0	0
S16203	0	0	0	0	0	0	0	0	0
S16208	0	0	0	0	0	0	0	0	0
S16211	0	0	0	0	0	0	0	0	0
S16213	0	0	0	0	0	0	0	0	0
S16229	0	0	0	0	0	0	0	0	0
S16232	0	0	0	0	0	0	0	0	0
S16237	0	0	0	0	0	0	0	0	0
S16239	0	0	0	0	0	0	0	0	0
S16249	0	0	0	0	0	0	0	0	0
S16253	0	0	0	0	0	0	0	0	0
S16255	0	0	0	0	0	0	0	0	0
S16257	0	0	0	0	0	0	0	0	0
S16272	0	0	0	0	0	0	0	0	0
S16274	0	0	0	0	0	0	0	0	0
S16275	0	0	0	0	0	0	0	0	0
S1628	0	0	0	0	0	0	0	0	0
S16282	0	0	0	0	0	0	0	0	0
S16288	0	0	0	0	0	0	0	0	0
S16294	0	0	0	0	0	0	0	0	0
S16297	0	0	0	0	0	0	0	0	0
S16305	0	0	0	0	0	0	0	0	0
S16306	0	0	0	0	0	0	0	0	0
S16308	0	0	0	0	0	0	0	0	0
S16311	0	0	0	0	0	0	0	0	0
S16318	0	0	0	0	0	0	0	0	0
S16322	0	0	0	0	0	0	0	0	0
S16327	0	0	0	0	0	0	0	0	0
S16352	0	0	0	0	0	0	0	0	0
S16354	0	0	0	0	0	0	0	0	0
S16358	0	0	0	0	0	0	0	0	0
S1636	0	0	0	0	0	0	0	0	0
S16367	0	0	0	0	0	0	0	0	0
S16368	0	0	0	0	0	0	0	0	0
S16372	0	0	0	0	0	0	0	0	0
S16373	0	0	0	0	0	0	0	0	0
S16379	0	0	0	0	0	0	0	0	0
S16386	0	0	0	0	0	0	0	0	0
S16389	0	0	0	0	0	0	0	0	0
S1639	0	0	0	0	0.248880535727785	0.218529711625342	0	0	0
S16391	0	0	0	0	0	0	0	0	0
S16401	0	0	0	0	0	0	0	0	0
S16407	0	0	0	0	0	0	0	0	0
S16408	0	0	0	0	0	0	0	0	0
S16412	0	0	0	0	0	0	0	0	0
S16414	0	0	0	0	0	0	0	0	0
S16419	0	0	0	0	0	0	0	0	0
S16420	0	0	0	0	0	0	0	0	0
S16422	0	0	0	0	0	0	0	0	0
S16423	0	0	0	0	0	0	0	0	0
S16428	0	0	0	0	0	0	0	0	0
S16439	0	0	0	0	0	0	0	0	0
S16441	0	0	0	0	0	0	0	0	0
S16450	0	0	0	0	0	0	0	0	0
S16455	0	0	0	0	0	0	0	0	0
S16460	0	0	0	0	0	0	0	0	0
S16473	0	0	0	0	0	0	0	0	0
S16475	0	0	0	0	0.786549025327129	0.943557849703183	0	0.189214680562222	0.303615653286562
S16476	0	0	0	0	0	0	0	0	0
S16478	0	0	0	0	0	0	0	0	0
S16480	0	0	0	0	0	0	0	0	0
S16488	0	0	0	0	0	0	0	0	0
S1649	0	0	0	0	0	0	0	0	0
S16498	0	0	0	0	0	0	0	0	0
S16503	0	0	0	0	0	0	0	0	0
S16504	0	0	0	0	0	0	0	0	0
S16505	0	0	0	0	0	0	0.388395273552295	0	0
S16506	0	0	0	0	0	0	0	0	0
S16515	0	0	0	0	0	0	0	0	0
S16518	0	0	0	0	0	0	0	0	0
S16526	0	0	0	0	0	0	0	0	0
S16529	0	0	0	0	0	0	0	0	0
S1653	0	0	0	0	0	0	0	0	0
S16532	0	0	0	0	0.0943927046420258	0.694477286396484	0	0	0
S16535	0	0	0	0	0	0	0	0	0
S1655	2.81281857815142	2.15133257925813	0	0	0	0	0	0	0
S16551	0	0	0	0	0	0	0	0	0
S16561	0	0	0	0	0	0	0	0	0
S16571	0	0	0	0	0	0	0	0	0
S16575	0	0	0	0	0	0	0	0	0.436304856506656
S16584	0	0	0	0	0	0	0	0	0
S1659	0	0	0	0	0	0	0	0	0
S16591	0	0	0	0	0	0	0	0	0
S166	0	0	0	0	0	0	0	0	0
S1660	0	0	0	0	0	0	0	0	0
S16604	0	0	0	0	0	0	0	0	0
S16606	0	0	0	0	0	0	0	0	0
S16609	0	0	0	0	0	0.103752147396099	0	0	0
S16612	0	0	0	0	0	0	0	0	0
S16619	0	0	0	0	0	0	0	0	0
S16623	0	0	0	0	0	0	0	0	0
S16632	0	0	0	0	0	0	0	0	0
S16640	0	0	0	0	0.557575237492673	0.839539618959186	0	0	0
S16641	0	0	0	0	0	0	0	0	0
S16644	0	0	0	0	0	0	0	0	0
S16646	0	0	0	0	0	0	0	0	0
S16649	0	0	0	0	0	0	0	0	0
S16652	0	0	0	0	0	0	0	0	0
S16654	0	0	0	0	0	0	0	0	0
S16655	0	0	0	0	0	0	0	0	0
S16656	0	0	0	0	0	0	0	0	0
S16669	0	0	0	0	0	0	0	0	0
S16671	0	0	0	0	0.012267597193472	0	0	0	0
S16675	0	0	0	0	0	0	0	0	0
S16676	0	0	0	0	0	0	0	0	0
S16696	0	0	0	0	0	0	0	0	0
S16698	0	0	0	0	0	0	0	0	0
S1670	0	0	0	0	0	0	0	0	0
S16700	0	0	0	0	0	0	0	0	0
S16706	0	0	0	0	0	0	0	0	0
S1671	0	0	0	0	0	0	0	0	0
S16712	0	0	0	0	0	0	0	0	0
S16715	0	0	0	0	0	0	0	0	0
S16717	0	0	0	0	0	0	0	0	0
S16721	0	0	0	0	0	0	0	0	0
S16725	0	0	0	0	0	0	0	0	0
S1673	0	0	0	0	0	0	0	0	0
S16747	0	0	0	0	0	0	0	0	0
S1675	0	0	0	0	0	0	0	0	0
S16757	0	0	0	0	0	0	0	0	0
S16758	0	0	0	0	0	0	0	0	0
S16762	0	0	0	0	0	0	0	0	0
S16770	0	0	0	0	0	0.0477028244426149	0	0	0.385626495517939
S16773	0	0	0	0	0	0	0	0	0
S16775	0	0	0	0	0	0	0	0	0
S1678	0	0	0	0	0	0	0	0	0
S16780	0	0	0	0	0	0	0	0	0
S16785	0	0	0	0	0	0	0	0	0
S16791	0	0	0	0	0	0	0	0	0
S16792	0	0	0	0	0	0	0	0	0
S16797	0	0	0	0	0	0	0	0	0
S16799	0	0	0	0	0	0	0	0	0
S1680	0	0	0	0	0	0	0	0	0
S16801	0	0	0	0	0	0	0	0	0
S16806	0	0	0	0	0	0	0	0	0
S16811	0	0	0	0	0	0	0	0	0
S16815	0	0	0	0	0	0	0	0	0
S16816	0	0	0	0	0	0	0	0	0
S16825	0	0	0	0	0	0	0	0	0
S16827	0	0	0	0	0	0	0	0	0
S16829	0	0	0	0	0	0	0	0	0
S16830	0	0	0	0	0	0	0	0	0
S16835	0	0	0	0	0	0	0	0	0
S16841	0	0	0	0	0	0	0	0	0
S16843	0	0	0	0	0	0	0	0	0
S16853	0	0	0	0	0	0	0	0	0
S16859	0	0	0	0	0	0	0	0	0
S16860	0	0	0	0	0	0	0	0	0
S16880	0	0	0	0	0	0	0	0	0
S16893	0	0	0	0	0	0	0	0	0
S16896	0	0	0	0	0	0	0	0	0
S16905	0	0	0	0	0	0	0	0	0
S16909	0	0	0	0	0	0	0	0	0
S16910	0	0	0	0	0	0	0	0	0
S16915	0	0	0	0	0	0	0	0	0
S16928	0	0	0	0	0	0	0	0	0
S16929	0	0	0	0	0	0	0	0	0
S16932	0	0	0	0	0	0	0	0	0
S16933	0	0	0	0	0	0	0	0	0
S16939	0	0	0	0	0	0	0	0	0
S16947	0	0	0	0	0	0	0	0	0
S16949	0	0	0	0	0	0	0	0	0
S16951	0	0	0	0	0	0	0	0	0
S16961	0	0	0	0	0	0.00133589500066062	0	0	0
S16963	0	0	0	0	0	0	0	0	0
S1697	0	0	0	0	0	0	0	0	0
S16976	0	0	0	0	0	0	0	0	0
S16977	0	0	0	0	0	0	0	0	0
S16992	0	0	1.46844225241306	3.35338702809765	0	0	0	0	0
S16994	0	0	0	0	0	0	0	0	0
S16995	0	0	0	0	0	0	0	0	0
S17000	0	0	0	0	0	0	0	0	0
S17002	0	0	0	0	0	0	0	0	0
S17012	0	0	0	0	0	0	0	0	0
S17015	0	0	0	0	0	0	0	0	0
S1702	0	0	0	0	0	0	0	0	0
S17021	0	0	0	0	0	0	0	0	0
S17025	0	0	0	0	0	0	0	0	0
S17027	0	0	0	0	0	0	0	0	0
S17030	0	0	0	0	0	0	0	0	0
S17037	0	0	0	0	0	0	0	0	0
S17040	0	0	0	0	0	0	0	0	0
S17046	0	0	0	0	0	0	0.0981367850155421	0	0
S17047	0	0	0	0	0	0	0	0	0
S17055	0	0	0	0	0	0	0	0	0
S17056	0	0	0	0	0	0	0	0	0
S17057	0	0	0	0	0	0	0	0	0
S1706	0	0	0	0	0	0	0	0	0
S17068	0	0	0	0	0	0	0	0	0
S17070	0	0	0	0	0	0	0	0	0
S17077	0	0	0	0	0	0	0	0	0
S17078	0	0	0	0	0	-0.33721518270207	1.35362053634767	0	-0.294242583930638
S17079	0	0	0	0	0	0	0	0	0
S17080	0	0	0	0	0	0	0	0	0
S17091	0	0	0	0	0	0	0	0	0
S17095	0	0	0	0	0	0	0	0	0
S17097	0	0	0	0	0.309189800976937	0.0570400719355316	0	0	0
S17099	0	0	0	0	0	0	0	0	0
S17102	0	0	0	0	0	0	0	0	0
S17110	0	0	0	0	0	0	0	0	0
S17114	0	0	0	0	0	0	0	0	0
S17117	0	0	0	0	0	0	0	0	0
S17131	0	0	0	0	0	0	0	0	0
S17132	0	0	0	0	0	0	0	0	0
S17133	0	0	0	0	0	0	0	0	0
S17134	0	0	0	0	0	0	0	0	0
S17142	0	0	0	0	0	0	0	0	0
S17148	0	0	0	0	0	0	0	0	0
S17150	0	0	0	0	0	0	0	0	0
S17151	0	0	0	0	0	0.0974913453829119	0	0	0
S17180	0	0	0	0	0	0	0	0	0
S17187	0	0	0.282140830770982	0	0	0	0	0	0
S17197	0	0	0	0	0	0	0	0	0
S17198	0	0	0	0	0	0	0	0	0
S17205	0	0	0	0	0	0	0	0	0
S1721	0	0	0	0	0	0	0	0	0
S17210	0	0	0	0	0	0	0	0	0
S17211	0	0	0	0	0	0	0	0	0
S17212	0	0	0	0	0	0	0	0	0
S17219	0	0	0	0	0	0	0	0	0
S17223	0	0	0	0	0	0	0	0	0
S17229	0	0	0	0	0	0	0	0	0
S17230	0	0	0	0	0	0	0	0	0
S17233	0	0	0	0	0	0	0	0	0
S17240	0	0	0	0	0	0	0	0	0
S1725	0	0	0	0	0	0	0	0	0
S17251	0	0	0	0	0	0	0	0	0
S17252	0	0	0	0	0	0	0	0	0
S17254	0	0	0	0	0	0	0	0	0
S17256	0	0	0	0	0	0	0	0	0
S17259	0	0	0	0	0	0	0	0	0
S1726	0	0	0	0	0	0	0	0	0
S17275	0	0	0	0	0	0	0	0	0
S17281	0	0	0	0	0	0	0	0	0
S17283	0	0	0	0	0	0	0	0	0
S17284	0	0	0	0	0	0	0	0	0
S17290	0	0	0	0	0	0	0	0	0
S17291	0	0	0	0	0	0	0	0	0
S17295	0	0	0	0	0	0	0	0	0
S17301	0	0	0	0	0	0	0	0	0
S1731	0	0	0	0	0	0	0	0	0
S17311	0	0	0	0	0	0	0	0	0
S17316	0	0	0	0	0	0	0	0	0
S17320	0	0	0	0	0	0	0	0	0
S17322	0	0	0	0	0	0	0	0	0
S17323	4.48066874461051	3.14779695096932	0	0	0	0	0	0	0
S17332	0	0	0	0	0	0	0	0	0
S17333	0	0	0	0	0	0	0	0	0
S17334	0	0	0	0	0.931629065599631	0	0	0	0
S17346	0	0	0	0	0	0	0	0	0
S17351	0	0	0	0	0	0	0	0	0
S17353	0	0	0	0	0	0	0	0	0
S17362	0	0	0	0	0	0	0	0	0
S17365	0	0	0	0	0	0	0	0	0
S17367	0	0	0	0	0	0	0	0	0
S17369	0	0	0	0	0	0	0	0	0
S17370	0	0	0	0	0	0	0	0	0
S17373	0	0	0	0	0	0	0	0	0
S17378	0	0	0	0	0	0	0	0	0
S1738	0	0	0	0	0	0	0	0	0
S17381	0	0	0	0	0	0	0	0	0
S17393	0	0	0	0	0	0	0	0	0
S17396	0	0	0	0	0.142663654878944	0	0	0	0
S17411	0	0	0	0	0	0	0	0	0
S17412	0	0	0	0	0	0	0	0	0
S17413	0	0	0	0	0	0	0	0	0
S17415	0	0	0	0	0	0	0	0	0
S1742	0	0	0	0	0	0	0	0	0
S17421	0	0	0	0	0	0	0	0	0
S17422	0	0	0.607867270829027	0	0	0	0	0	0
S17427	0	0	0	0	0	0	0	0	0
S17428	0	0	0	0	0	0	0	0	0
S17430	0	0	0	0	0	0	0	0	0
S17431	0	0	0	0	0	0	0	0	0
S17435	0	0	0	0	0	0	0	0	0
S17437	0	0	0	0	0	0	0	0	0
S17446	0	0	0	0	0	0	0	0	0
S17448	0	0	1.05323820588965	0.519560459602692	0	0	0	0	0
S17456	0	0	0	0	0	0	0	0	0
S17458	0	0	0.0636006087905414	0	0	0	0	0	0
S17460	0	0	0	0	0	0	0	0	0
S17464	0	0	0	0	0	0.0314469780252049	0	0	0.374176470312225
S17467	0	0	0	0	0	0	0	0	0
S17468	0	0	0	0	0	0	0	0	0
S17472	0	0	0	0	0	0	0.00224922379811743	0	0
S17478	0	0	0	0	0	0	0	0	0
S17479	0	0	0	0	0	0	0	0	0
S17481	0	0	0	0	0	0	0	0	0
S17485	0	0	0	0	0	0	0	0	0
S17493	0	0	0	0	0	0	0	0	0
S17498	0	0	0	0	0	0	0	0	0
S17510	0	0	0	0	0	0	0	0	0
S17516	0	0	0	0	0	0	0	0	0
S1752	0	0	0	0	0	0	0	0	0
S17520	0	0	0	0	0	0	0	0	0
S17521	0	0	0	0	0	0	0	0	0
S17523	0	0	0	0	0	0	0	0	0
S17529	0	0	0	0	0	0	0	0	0
S17530	0	0	0	0	0	0	0	0	0
S17539	0	0	0	0	0	0	0	0	0
S1754	0	0	0	0	0	0	0	0	0
S17542	0	0	0	0	0	0	0	0	0
S17549	0	0	0	0	0	0	0	0	0
S17558	0	0	0	0	0	0	0	0	0
S1756	0	0	0	0	0	0	0	0	0
S17563	0	0	0	0	0	0	0	0	0
S17567	0	0	0	0	0	0	0	0	0
S17576	0	0	0	0	0	0	0	0	0
S17577	0	0	0	0	0	0	0	0	0
S17582	0	0	0	0	0	0	0	0	0
S17583	0	0	0	0	0	0	0	0	0
S17587	0	0	0	0	0	0	0	0	0
S17590	0	0	0	0	0	0	0	0	0
S176	0	0	0	0	0	0	0	0	0
S17600	0	0	0	0	0	0	0	0	0
S17603	0	0	0	0	0	0	0	0	0
S17609	0	0	0	0	0	0	0	0	0
S17621	0	0	0	0	0	0	0	0	0
S17641	0	0	0	0	0	0	0	0	0
S17645	0	0	0	0	0	0	0.437389437533525	0	0
S17649	0	0	0	0	0	0	0	0	0
S17650	0	0	0	0	0	0	0	0	0
S17652	0	0	0	0	0	0	0	0	0
S17654	0	0	0	0	0	0	0	0	0
S17658	0	0	0	0	0	0.0394275532509827	0	0.0269867037474627	0
S17660	0	0	0	0	0	0	0	0	0.0139357402733174
S17663	0	0	0	0	0	0	0	0	0
S17664	0	0	0	0	0	0	0	0	0
S17670	0	0	0	0	0	0	0	0	0
S1770	0	0	0	0	0	0	0	0	0
S17704	0	0	0	0	0	0	0	0	0
S17712	0	0	0	0	0	0	0	0	0
S17720	0	0	0.322151739612339	0.26105587327605	0	0	0	0	0
S17726	0	0	0	0	0	0	0	0	0
S1773	0	0	0	0	0	0	0	0	0
S17734	-0.17012711885338	0	0	0	0	0	0.58769003171638	0	0
S17735	0	0	0	0	0	0	0	0	0
S17753	0	0	1.00555587286109	0.00862631317503469	0	0	0.477326020043391	0	0
S17755	0	0	0	0	0	0	0	0	0
S17759	0	0	0	0	0	0	0	0	0
S17767	0	0	0	0	0	0	0	0	0
S17774	0	0	0	0	0	0	0	0	0
S17783	0	0	0	0	0	0	0	0	0
S17784	0	0	0	0	0	0	0	0	0
S17790	0	0	0	0	0	0	0	0	0
S17791	0	0	0	0	0	0	0	0	0
S17792	0	0	0	0	0	0	0	0	0
S17793	0	0	0.0682021767506849	0	0	0	0	0	0
S17799	0	0	0	0	0	0	0	0	0
S1780	0	0	0	0	0	0	0	0	0
S17801	0	0	0	0	0	0	0	0	0
S17806	0	0	0	0	0	0	0	0	0
S17808	0	0	0	0	0	0	0	0	0
S17810	0	0	0	0	0	0	0	0	0
S1782	0	0	0	0	0	0	0	0	0
S17823	0	0	0	0	0	0	0	0	0
S17828	0	0	0	0	0	0	0	0	0
S17839	0	0	0	0	0	0	0	0	0
S17843	0	0	0	0	0	0	0	0	0
S17845	0	0	0	0	0	0	0	0	0
S1785	0	0	0	0	0	0	0	0	0
S17850	0	0	0	0	0	0	0	0	0
S17857	0	0	0	0	0	0	0	0	0
S17859	0	0	0	0	0	0	0	0	0
S17865	0	0	0	0	0	0	0	0	0
S17868	0	0	0	0	0	0	0	0	0
S1787	0	0	0	0	0	0	0	0	0
S17879	0	0	0	0	0	0	0	0	0
S17881	0	0	0	0	0	0	0	0	0
S17884	0	0	0	0	0	0	0	0	0
S17893	0	0	0	0	0	0	0	0	0
S17897	0	0	0	0	0	0	0	0.230956257988224	0
S17899	0	0	0	0	0	0	0	0	0
S17913	0	0	0	0	0	0	0	0	0
S17917	0	0	0	0	0	0	0	0	0
S17928	0	0	0	0	0	0	0	0	0
S17936	0	0	0	0.190210274261058	0	0	0	0	0
S17938	0	0	0	0	0	0	0	0	0
S17940	0	0	0	0	0	0	0	0	0
S17946	0	0	0	0	0	0	0	0	0
S17948	0	0	0	0	0	0	0	0	0
S17949	0	0	0	0	0	0	0	0	0
S17959	0	0	0	0	0	0	0	0	0
S17960	0	0	0	0	0	0	0	0	0
S17973	0	0	0	0	0	0	0	0	0
S17985	0	0	0	0	0	0	0	0	0
S17988	0	0	0	0	0	0	0	0	0
S17993	0	0	0	0	0	0	0	0	0
S18000	0	0	0	0	0	0	0	0	0
S18003	0	0	0	0	0	0	0	0	0
S18005	0	0	0	0	0	0	0	0	0
S18007	0	0	0	0	0	0	0	0	0
S18013	0	0	0	0	0	0	0	0	0
S18015	0	0	0	0	0	0	0	0	0
S18016	0	0	0	0	0	0	0	0	0
S18028	0	0	0	0	0	0	0	0	0
S1803	0	0	0	0	0	0	0	0	0
S18037	0	0	0	0	0	0	0	0	0
S18038	0	0	0	0	0	0	0	0	0
S18040	0	0	0	0	0	0	0	0	0
S18046	0	0	0	0	0	0	0	0	0
S18055	0	0	0	0	0	0	0	0	0
S18060	0	0	0	0	0	0	0	0	0
S18063	0	0	0	0	0	0	0	0	0
S18064	0	0	0	0	0	0	0	0	0
S18067	0	0	0	0	0	0	0	0	0
S18071	0	0	0	0	0	0	0	0	0
S18079	0	0	0	0	0	0	0	0	0
S1808	0	0	0	0	0	0	0	0	0
S18080	0	0	0	0	0	0	0	0	0
S18085	0	0	0	0	0	0	0	0	0
S18089	0	0	0	0	0	0	0	0	0
S18103	0	0	0	0	0	0	0	0	0
S18107	0	0	0	0	0	0	0	0	0
S18117	0	0	0	0	0	0	0	0	0
S18127	0	0	0	0	0	0	0	0	0
S18135	0	0	0	0	0	0	0	0	0
S18139	0	0	0	0	0	0	0	0	0
S18142	0	0	0	0	0	0	0	0	0
S1815	0	0	0	0	0	0	0	0	0
S18152	0	0	0	0	0	0	0	0	0
S18155	0	0	0	0	0	0	0	0	0
S1816	0	0	0	0	0.141386514407185	0	0	0	0
S18161	0	0	0	0	0	0	0	0	0
S18173	0	0	0	0	0	0	0	0	0
S18180	0	0	0	0	0	0	0	0	0
S18182	0	0	0	0	0.132058273092402	0	0	0	0
S18189	0	0	0	0	0	0	0	0	0
S18199	0	0	0	0	0	0	0	0	0
S18212	0	0	0	0	0.640319994367752	0	0	0	0
S18222	0	0	0	0	0	0	0	0	0
S18228	0	0	0	0	0	0	0	0	0
S18234	0	0	0	0	0	0	0	0	0
S18244	0	0	0	0	0	0	0	0	0
S18263	0	0	0	0	0	0	0	0	0
S18265	0	0	0	0	0	0	0	0	0
S18270	0	0	0.849040968777892	0.94186606261034	0	0	0	0	0
S18272	0	0	0	0	0	0	0	0	0
S18277	0	0	0	0	0	0	0	0	0
S18278	0	0	0	0	0	0	0	0	0
S18279	0	0	0	0	0	0	0	0	0
S18282	0	0	0	0	0	0	0	0	0
S183	0	0	0	0	0	0	0	0	0
S18308	0	0	0	0	0	0	0	0	0
S18320	0	0	0	0	0	0	0	0	0
S18321	0	0	0	0	0	0	0	0	0
S18324	0	0	0	0	0	0	0	0	0
S18330	0	0	0	0	0	0	0	0	0
S18334	0	0	0	0	0	0	0	0	0
S18337	0	0	0	0	0	0	0	0	0
S18339	0	0	0	0	0	0	0	0	0
S18346	0	0	0	0	0	0	0	0	0
S1835	0	0	0	0	0	0	0	0	0
S18352	0	0	0	0	0	0	0	0	0
S18358	0	0	0	0	0	0	0.269173894782557	0	0
S18365	0	0	0	0	0	0	0	0	0
S18368	0	0	0	0	0	0	0	0	0
S18371	0	0	0	0	0	0	0	0	0
S18378	0	0	0	0	0	0	0	0	0
S18385	0	0	0	0	0	0	0	0	0
S18388	0	0	0	0	0	0	0	0	0
S18393	0	0	0	0	0	0	0	0	0
S18403	0	0	0	0	0	0	0	0	0
S18408	0	0	0	0	0	0	0	0	0
S18412	2.2170855102672	0.930902440753053	0	0	0	0	0	0	0
S18415	0	0	0	0	0	0	0	0	0
S18418	0	0	0	0	0	0	0	0	0
S18422	0	0	0	0	0	0	0	0	0
S18436	0	0	0	0	0	0	0	0	0
S18441	0	0	0	0	0	0	0	0	0
S18446	0	0	0	0	0	0	0	0	0
S18450	0	0	0	0	0	0	0	0	0
S18451	0	0	0	0	0	0	0	0	0
S18452	0	0	0	0	0	0	0	0	0
S18458	0	0	0	0	0	0	0	0	0
S18466	0	0	0	0	0	0	0	0	0
S18473	0	0	0	0	0	0	0	0	0
S18474	0	0	0	0	0	0	0	0	0
S18479	0	0	0	0	0	0	0	0	0
S1848	0	0	0	0	0	0	0	0	0
S1849	0	0	0	0	0	0	0.0411737614358162	0	0
S18496	0	0	0	0	0	0	0	0	0
S185	0	0	0	0	0	0	0	0	0
S18500	0	0	0	0	0	0	0	0	0
S18504	0	0	0	0	0	0	0	0	0
S18511	0	0	0	0	0	0	0	0	0
S18514	0	0	0	0	0	0	0	0	0
S18518	0	0	0	0	0	0	0	0	0
S18528	0	0	0	0	0	0	0.128060949112549	0	0
S18529	0	0	0	0	0	0	0	0	0
S18534	0	0	0	0	0	0	0	0	0
S1854	0	0	0	0	0	0	0	0	0
S18543	0	0	0	0	0	0	0	0	0
S18563	0	0	0	0	0	0	0	0	0
S18564	0	0	0	0	0	0	0	0	0
S1857	0	0	0	0	0	0	0	0	0
S18570	0	0	0	0	0	0	0	0	0
S18578	0	0	0	0	0	0	0	0	0
S18579	0	0	0	0	0	0	0	0	0
S1858	0	0	0	0	0	0	0	0	0
S18580	0	0	0	0	0	0	0	0	0
S18583	0	0	0	0	0	0	0	0	0
S1859	0	0	0	0	0	0	0	0	0
S18591	0	0	0	0	0	0	0	0	0
S18594	0	0	0	0	0	0	0	0	0
S18595	0	0	0	0	0	0	0	0	0
S18606	0	0	0	0	0	0	0	0	0
S18619	0	0	0	0	0	0	0	0	0
S18620	0	0	0	0	0	0	0	0	0
S18621	0	0	0	0	0	0	0	0	0
S18626	0	0	0	0	0	0	0	0	0
S18628	0	0	0	0	0	0	0	0	0
S18629	0	0	0	0	0	0	0	0	0
S1863	0	0	0	0	0	0	0.0457234536864019	0	0
S18630	0	0	0	0	0	0	0	0	0
S18637	0	0	0	0	0	0	0	0	0
S18640	0	0	0	0	0	0	0	0	0
S18645	0	0	0	0	0	0	0	0	0
S18647	0	0	0	0	0	0	0	0	0
S18652	0	0	0	0	0	0	0	0	0
S18658	0	0	0	0	0	0	0	0	0
S18663	0	0	0	0	0	0	0	0	0
S18669	0	0	0	0	0	0	0	0	0
S18672	0	0	0	0	0	0	0	0	0
S18677	0	0	0	0	0	0	0	0	0
S18679	0	0	0	0	0	0	0	0	0
S1868	0	0	0	0	0	0	0	0	0
S18680	0	0	0	0	0	0	0	0	0
S18685	0	0	0	0	0	0	0	0	0
