Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
Mix_90	0.0140522799580662	0.147613745744513	0.00242857080054597	0.186083919785129	0	0.139154641655298	0.0114392795456867	0	0	0	0.38401452973042	0.0688282759281375	0.0360341020296744	0.00104965438795694	0	0	0.00760296101256485	0.00169803942200797	0	0	0	0	0	0.596353235648574	0.83946198194228
Mix_91	0	0.405663455445651	0	0.187633235876339	0	0.138150730384799	0	0	0.0077936724461422	0	0.133895896779748	0.0569418888501816	0.0436117314597528	0	0	0	0.0263093887573859	0	0	0	0	0	0	0.620152044334741	0.784847954220991
Mix_92	0.0104479782800608	0.160189584554117	0.0159377380630026	0.226769245858936	0	0.141476686677608	0	0.00793586404882619	0	0	0.183672891572268	0.115842710073675	0.0865131721315685	0	0	0.0190088339368101	0.00938749371098632	0.0152165657410623	0.0076012353510804	0	0	0	0	0.581148101163313	0.822393073074749
Mix_93	0	0.176631747017695	0	0.327863459501508	0	0.154220490439752	0.00789287471298494	0.000748929643885485	0.0727731828517705	0	0.0207140064941961	0.0150650606181647	0.171338354687234	0	0	0.0468465248280837	0.00590536920472613	0	0	0	0	0	0	0.603212786216899	0.797711527323914
Mix_94	0	0.279082287290268	0.00051157277433453	0.365730856807566	0	0.07520072915586	0	0.0029856043634962	0.0394934680508931	0	0	0.109315050613813	0.0863677915392615	0	0	0.00525397252033773	0.0130277313032986	0.00140750410141499	0.0216234314794564	0	0	0	0	0.623503196375115	0.782280768169454
Mix_95	0.0385255295080263	0.0653075566421024	0.0157914696087749	0.311549809321454	0	0.0896349202054095	0.00826950952609417	0.0203902063994999	0.0734430535392872	0	0.126181580932759	0.100127456603102	0.0688029295932286	0	0	0.0211067040383643	0.00512446741717038	0.0256982301671917	0.0300465764975352	0	0	0	0	0.592635630783705	0.810172285102009
Mix_96	0.00954708776940502	0.0582422775884529	0.0172630238335384	0.488998050890931	0	0.0223570019774077	0	0.0197077905085126	0.0634790606779504	0	0	0.14780628579755	0.0997942296371625	0	0	0.0127528841194809	0.00724140167746021	0	0.0514988418447604	0	0.00131206367738726	0	0	0.631304400135878	0.779325559448796
Mix_97	0.055395213461009	0.0727176240857101	0.0266825843408575	0.343651589076065	0	0.0469250896939919	0	0.00289953739969405	0.0108888554387116	0	0.0807266513355629	0.136255160182192	0.126020658140889	0	0	0.0209859139891452	0.00400729071406508	0.0312727185380163	0.0415711136040903	0	0	0	0	0.570291779165082	0.825428408987392
Mix_98	0.0100937700561129	0.357969492347888	0.00451082821328218	0.207206262453717	0	0.000648587308183694	0	0	0.0287786514597861	0	0	0.0419560603504995	0.239460547086387	0	0.00243996828947965	0.10003016013018	0.00690567230448404	0	0	0	0	0	0	0.586487334982496	0.811465314552736
Mix_99	0	0.0561019707776738	0	0.489106392056818	0	0.032367334967118	0.0104887379196597	0.0335486969510794	0.0640541526414937	0	0	0.149327067130936	0.0646572696002673	0	8.50475563451007e-07	0.0137571610367092	0.0115556360123192	0	0.0731254508576291	0	0.00190927957273283	0	0	0.64940102527382	0.763874593248572
Mix_100	0.0211971027284863	0.185937250979596	0.000783197575859831	0.208022190299103	0	0.146876705263864	0	0	0	0	0.178425521598355	0.0595241603298528	0.137814275404699	0	0	0.051482536124592	0.00270360657441996	0.00723345312117162	0	0	0	0	0	0.576122461946737	0.818990458166115
