Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	otherCells
Mix_60	0.382110884407017	0.00951570300497106	0.0068446228062164	5.31022820923216e-05	0.434697336507117	0.166778342926176	8.06640992057886e-09
Mix_61	0.391433078576729	0.0274503728607166	0.171610476514701	2.59324958047519e-08	0.39869430626463	0.010800736609004	1.10032417242878e-05
Mix_62	0.371698027704967	0.00203421788105207	0.188532196361509	0.0171121890733388	0.232128047191957	0.188495313052496	8.7346806829429e-09
Mix_63	0.235822361724588	0.0325219219935599	0.352977226034562	0.0134041510320029	0.300007687751348	0.0652666481825961	3.28134311256501e-09
Mix_64	0.402897576643192	0.0561536835164242	0.103384976910083	1.82505984436738e-05	0.437543860785633	1.64619139283778e-06	5.35483188240872e-09
Mix_65	0.349564756917412	0.0442889331185986	0.146111657187452	6.83686142390175e-08	0.460017875300045	1.6706216022519e-05	2.89185574918728e-09
Mix_66	0.301306517416909	0.0169055748964245	0.175371823976314	2.05538867714689e-06	0.506391691333446	2.23292324228518e-05	7.75580685545056e-09
Mix_67	0.520450864685285	0.0474592046982637	0.129990534072473	8.20375189504099e-06	0.296434561747867	0.00565661378689694	1.72573186926234e-08
Mix_68	0.273834810913206	0.0362676021297052	0.0723550924907393	1.17525172356236e-06	0.617540055185272	8.13829261170544e-08	1.18264642733007e-06
Mix_69	0.395598237526512	0.0180643176188336	0.140655876641837	6.55171539771e-06	0.445674518407692	4.54257899772616e-07	4.38318274051173e-08
Mix_70	0.27476486406346	0.032447029033699	0.0759605526898135	4.66132466661e-07	0.488913937315161	0.127913149665231	1.10016914830405e-09
Mix_71	0.257678248788351	0.0208777378954659	0.172593106067566	1.49329605963992e-07	0.349214932853906	0.199635794740177	3.03249286095886e-08
Mix_72	0.311535995234682	0.0587208932097127	0.092986935246361	7.01190417250035e-07	0.536409326129885	0.000346002103972496	1.46884969711906e-07
Mix_73	0.175509070995859	0.0152385655448332	0.275464802317763	1.18949814761466e-05	0.308132127784202	0.225643529124383	9.2514835760982e-09
Mix_74	0.435855138878995	0.0329136963180541	0.185656302892914	3.7269341289629e-08	0.345574529382883	2.94387563075957e-07	8.70249933108915e-10
Mix_75	0.196608683340792	0.0175661587096083	0.309991686857229	1.85365215658325e-07	0.475829220848218	4.05598861127759e-06	8.89032562408359e-09
Mix_76	0.207703649557812	0.0127238640194149	0.244641494301327	1.17917842076206e-06	0.3919900422029	0.142939749982946	2.07571797302189e-08
Mix_77	0.317580324383384	0.0509130674284712	0.227496883520794	2.9341136696589e-06	0.404003186322744	3.32791191319174e-06	2.76319024157325e-07
Mix_78	0.104592004685911	0.00874566232817213	0.170816057956632	0.0264682072359378	0.373483749495158	0.315894308800225	9.49796418277959e-09
Mix_79	0.157225437181696	0.0298283922997227	0.421985874313812	8.41477606399512e-06	0.390951813708499	9.85884791941569e-09	5.78613578350103e-08
Mix_80	0.283368066949064	0.0334727865910522	0.191406885085623	2.76483056089004e-07	0.491751835508549	1.27586918106498e-07	2.17957381363403e-08
Mix_81	0.295664680520521	0.0342013167741461	0.197390843368905	2.64056457533673e-06	0.472740151249284	2.82434448101912e-07	8.50881199784607e-08
Mix_82	0.247301437892513	0.00590709560335674	0.186716888904622	0.00455698040279968	0.555214574523151	0.000303018758029572	3.91552763710868e-09
Mix_83	0.357772281433535	0.0323610711962588	0.160556792734675	1.04394668992769e-06	0.448282314313555	0.00102646928203707	2.7093249102778e-08
Mix_84	0.30679790765754	0.0385570342737744	0.113487645711399	1.57211494866906e-07	0.541156966035731	2.64900478904528e-07	2.42095815616052e-08
Mix_85	0.184082082225043	0.0140343127688814	0.240578436114946	3.30692552090203e-06	0.55779067276374	0.00351109220498732	9.6996882632651e-08
Mix_86	0.249874538399195	0.0325752137587509	0.237584967359822	0.00720316131165974	0.472761591567048	5.14219977384835e-07	1.33835476668498e-08
Mix_87	0.542067456019009	0.0353984241236076	0.133280473111835	1.94849670281392e-07	0.284829560077357	0.00442389125231657	5.66204930924671e-10
Mix_88	0.364945927528439	0.0212793065926267	0.0531821597319759	0.0344106867482259	0.526126666714586	5.5243401258879e-05	9.2828881496282e-09
Mix_89	0.188105764107992	0.0510147661695995	0.28589439773333	3.83791491545566e-08	0.474128792839855	0.000856193319766919	4.74503073404303e-08
Mix_90	0.152574163017574	0.0102015865171722	0.327941025007184	0.0191555243713126	0.489790495361514	0.000337191821548851	1.39036940883983e-08
Mix_91	0.452290181541039	0.0183793902884902	0.127832001326704	0.00547509738697998	0.396023017636344	3.05939201742485e-07	5.88124121118259e-09
Mix_92	0.308410170587154	0.0310614164548013	0.283188908286662	1.11883767159112e-06	0.376668307011356	0.000670054957962174	2.3864392748913e-08
Mix_93	0.319485380889961	0.0565707177783835	0.0627218723286786	0.00203251787832656	0.559188542616454	9.65097864919513e-07	3.41033142763903e-09
Mix_94	0.387298094327896	0.0293052053590838	0.066163428301806	1.8899113430077e-05	0.51721368728559	5.0427612376314e-08	6.35184581845872e-07
Mix_95	0.232748665834157	0.028643169749523	0.250841461614306	3.79946716134601e-07	0.487765134953996	6.15746221549161e-08	1.12632667897217e-06
Mix_96	0.187201379335511	0.0308679967393949	0.173792991969166	0.00782199667417727	0.598186109220095	0.00212949804849427	2.80131616110652e-08
Mix_97	0.251931945071155	0.063859101216137	0.21152500319407	4.72426476307448e-07	0.309155790736192	0.163527587868953	9.94870179231971e-08
Mix_98	0.593411113951156	0.0794409484240964	0.000105942714483898	0.00036292532031639	0.00206915329251877	0.324589868976647	2.00473207811258e-05
Mix_99	0.09764862884222	0.0245102499638697	0.204936553006711	0.00453702248096348	0.668367134589274	4.03120810928233e-07	7.99615083894727e-09
Mix_100	0.398061725305637	0.0557885653706723	0.224307110193401	8.91387655686309e-09	0.320171043136855	0.00167153369875647	1.33808018238105e-08
