CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
S14949	0.3508	0.1233	0	0.1547	0.1498	0.0212	0.0569	0.0875	0.0558
S1495	0.3455	0.1353	0	0.1616	0.0634	0.1167	0.0818	0	0.0958
S14954	0.3711	0.1429	0	0.1742	0.0723	0.0579	0.0523	0.0422	0.087
S14956	0.4438	0.1374	0	0.1256	0.0346	0.0727	0.1098	0.0421	0.0342
S14961	0.2339	0.4039	0	0.1798	0.0106	0.0451	0.0762	0	0.0505
S14976	0.3894	0.1784	0	0.1844	0	0.081	0.0782	0	0.0884
S14978	0.4743	0.1064	0	0.2023	0.0259	0.015	0.097	0	0.0791
S14980	0.3924	0.1569	0	0.0994	0.0752	0.1359	0.0478	0.0493	0.043
S14983	0.4705	0.1127	0	0.1444	0.0215	0.0924	0.0746	0	0.0839
S14989	0.4562	0.1448	0	0.1602	0.0235	0.0458	0.0829	0	0.0866
S14991	0.412	0.246	0	0.1698	0	0.0128	0.0882	0	0.0712
S14999	0.3966	0.1475	0	0.154	0.0159	0.1385	0.0714	0	0.0761
S15000	0.4295	0.1577	0	0.1154	0.0082	0.1969	0.0488	0.0351	0.0084
S15012	0.4526	0.116	0	0.231	0.0303	0	0.1192	0	0.0509
S15013	0.3968	0.1699	0	0.1897	0.0052	0.0495	0.0998	0	0.0891
S1502	0.3637	0.1061	0	0.1554	0.1078	0.0596	0.0646	0.0989	0.0439
S15023	0.4069	0.1621	0.0118	0.1511	0.0738	0.0742	0.0629	0	0.0572
S15024	0.5369	0.122	0	0.0957	0.0283	0.0795	0.0972	0	0.0404
S15025	0.4547	0.165	0	0.1548	0	0.074	0.0836	0	0.0679
S15032	0.4635	0.1508	0	0.1337	0.039	0.0599	0.1064	0.0092	0.0375
S15033	0.4251	0.1287	0	0.148	0.0206	0.052	0.1717	0	0.0539
S15041	0.4225	0.1672	0	0.1588	0.0162	0.0713	0.0591	0.0684	0.0365
S1505	0.4672	0.1502	0	0.2176	0	0.0368	0.0756	0	0.0526
S15054	0.5817	0.1455	0	0.143	0.0016	0.0263	0.0436	0	0.0583
S15061	0.4599	0.1349	0	0.1632	0.056	0.0372	0.0616	0	0.0872
S15063	0.4161	0.1222	0	0.2012	0.0302	0.03	0.1011	0	0.0993
S15065	0.3314	0.1236	0	0.178	0.0176	0.0763	0.1937	0	0.0794
S15069	0.4556	0.1454	0	0.148	0.0595	0.0482	0.0802	0.027	0.0361
S15070	0.4592	0.147	0	0.1493	0.0316	0.0436	0.0732	0	0.096
S15071	0.5022	0.1356	0	0.1469	0.0733	0.0511	0.0398	0	0.0512
S15077	0.3834	0.1443	0	0.2067	0.0817	0.0597	0.1006	0	0.0235
S15078	0.3813	0.1797	0	0.2424	0.0696	0.0361	0.0667	0	0.0242
S1508	0.2836	0.1425	0	0.2014	0.1014	0.0445	0.1062	0.0241	0.0964
S15080	0.4161	0.097	0	0.1781	0.0976	0.092	0.0451	0.03	0.0441
S15085	0.4158	0.1232	0	0.2124	0.0365	0	0.1314	0.0427	0.0381
S15089	0.3852	0.1357	0	0.251	0.0389	0.0157	0.1014	0	0.0721
S15092	0.4035	0.1348	0	0.173	0.0081	0.0802	0.1255	0	0.0751
S15093	0.4116	0.1371	0	0.2287	0.038	0.0071	0.0727	0	0.1047
S15099	0.351	0.1377	0	0.2678	0.006	0.0454	0.1028	0	0.0893
S1510	0.3837	0.1035	0	0.196	0.0678	0.0706	0.0586	0.0134	0.1063
S15100	0.3612	0.1252	0	0.2082	0.033	0.053	0.0898	0.0382	0.0913
S15107	0.3731	0.1176	0	0.2527	0.0242	0.008	0.1042	0	0.1201
S15108	0.4882	0.1223	0	0.1989	0	0	0.1458	0.0211	0.0237
S1511	0.4653	0.1382	0	0.1322	0.0371	0.0522	0.0988	0.0315	0.0448
S15110	0.3862	0.1156	0	0.1882	0.034	0.0805	0.1342	0	0.0614
S15111	0.3724	0.1307	0	0.198	0.0106	0.0914	0.1275	1e-04	0.0694
S15113	0.3854	0.151	0	0.2158	0.0301	0.0338	0.1045	0	0.0793
S15115	0.4295	0.1412	0	0.1977	0.0612	0.0202	0.1171	0.0111	0.0219
S15120	0.4028	0.1557	0	0.1895	0.0628	0.021	0.0719	0.0256	0.0706
S15121	0.3018	0.2095	0	0.2061	0	0.0711	0.1047	0	0.1068
S15124	0.3737	0.1317	0	0.2588	0.0342	0.0154	0.1022	0	0.084
S15126	0.426	0.1085	0	0.1938	0.0303	0.0324	0.1198	0	0.0893
S15129	0.4634	0.1182	0	0.2059	0.0093	0.0459	0.0872	0	0.0702
S15130	0.3813	0.1249	0	0.1518	0.0806	0.0837	0.1234	0.0411	0.0132
S15153	0.4409	0.1051	0	0.1296	0	0.1072	0.1569	0	0.0602
S15160	0.455	0.0752	0	0.1179	0.0077	0.1376	0.1278	0	0.0788
S15167	0.4009	0.131	0	0.1943	0	0.065	0.1098	0	0.0989
S1517	0.5329	0.1206	0	0.1667	0.0054	0.061	0.0554	0	0.058
S15179	0.4761	0.1397	0	0.2217	0	0	0.0778	0	0.0848
S15184	0.4232	0.1764	0	0.2074	0.0163	0.0465	0.0476	0	0.0825
S15192	0.4648	0.1694	0	0.1081	0	0.0748	0.1196	0.0436	0.0197
S15193	0.4824	0.1525	0	0.1372	0.0508	0.0494	0.0801	0.0011	0.0466
S15198	0.4121	0.1011	0	0.1643	0.0307	0.0665	0.1372	0	0.0881
S1520	0.4962	0.1522	0	0.1674	0.0148	0.0309	0.0745	0	0.064
S15208	0.4241	0.1586	0	0.2207	0	0.0468	0.0838	0	0.066
S1521	0.3452	0.1049	0	0.3077	0.0325	0.0278	0.0997	0	0.0822
S15216	0.39	0.1442	0	0.1768	0.0519	0.0634	0.1196	0.0406	0.0135
S15218	0.3615	0.1095	0	0.3174	0.0139	0.0062	0.1192	0	0.0723
S1522	0.43	0.126	0	0.1506	0.0628	0.0761	0.0886	0	0.0659
S15223	0.4618	0.1059	0	0.2168	0	0.04	0.0932	0.025	0.0573
S15237	0.3737	0.1714	0	0.08	0.0742	0.1506	0.065	0.0356	0.0495
S15239	0.3886	0.1722	0	0.1742	0.1038	0.0299	0.0938	0.004	0.0335
S15241	0.4245	0.1004	0	0.2448	0.0482	0.0384	0.101	0	0.0427
S15246	0.4152	0.107	0	0.2252	0.0617	0.0081	0.1244	0	0.0583
S15254	0.2908	0.1381	0	0.212	0.1289	0.0728	0.0492	0.011	0.0971
S15258	0.4404	0.1319	0	0.1422	0.0235	0.0647	0.1353	0	0.062
S15259	0.3023	0.1538	0	0.1939	0.0521	0.0936	0.101	0.1033	0
S15264	0.459	0.1093	0	0.1568	0.01	0.0475	0.1174	0.0661	0.034
S15266	0.3239	0.0975	0	0.2426	0.0469	0.0807	0.1114	0	0.0971
S15273	0.47	0.1145	0	0.191	0.0403	0.0241	0.0953	0	0.0647
S1528	0.4903	0.1138	0	0.1088	0.0132	0.1005	0.0982	0	0.0751
S15285	0.3465	0.0917	0	0.2125	0.0261	0.093	0.0802	0.1038	0.0462
S15294	0.4398	0.0921	0	0.2001	0.0097	0	0.1604	0.0979	0
S15304	0.5061	0.0982	0	0.1863	0.0534	0.0229	0.0512	0	0.0818
S15308	0.3583	0.1164	0	0.1785	0.0528	0.0941	0.1375	0	0.0625
S15313	0.4222	0.1342	0	0.1188	0.0211	0.1455	0.071	0	0.0872
S15329	0.523	0.1213	0	0.1829	0	0.0445	0.0897	0.0387	0
S1533	0.3494	0.1584	0	0.2288	0.053	0.0486	0.0804	0	0.0816
S15338	0.3279	0.1251	0	0.1728	0.0621	0.1221	0.1128	0.0265	0.0507
S15340	0.386	0.1752	0	0.185	0.042	0.0735	0.082	0.006	0.0503
S15345	0.4236	0.1058	0	0.3129	0	0	0.0952	0	0.0626
S15354	0.4335	0.1071	0	0.2379	0.006	0.0193	0.1359	0	0.0602
S15366	0.4287	0.1318	0	0.1191	0.0206	0.1317	0.1035	0	0.0646
S15368	0.3995	0.1291	0	0.2158	0.065	0.0613	0.0809	0	0.0484
S15372	0.574	0.0902	0	0.1884	0	0.0038	0.0761	0	0.0676
S15374	0.3528	0.1277	0	0.262	0.0751	0.0228	0.1251	0	0.0346
S15375	0.4306	0.1533	0	0.1836	0.0641	0.0251	0.0947	0	0.0486
S15380	0.3607	0.114	0	0.2407	0.0636	0.0507	0.0787	0	0.0917
S15382	0.3662	0.1107	0	0.2601	0.0885	0.0195	0.0696	0	0.0854
S1539	0.4533	0.1157	0	0.1454	0	0.0799	0.1541	0.0517	0
S15394	0.3784	0.1002	0	0.2162	0.0471	0.0394	0.1258	0	0.093
S15401	0.4024	0.1394	0	0.2445	0.0148	0.0202	0.0746	0	0.1041
S15413	0.3059	0.1156	0	0.3353	0.0213	0.0307	0.1116	0	0.0796
S15417	0.4577	0.1312	0	0.1947	0.0626	0.0249	0.061	0	0.0679
S1542	0.4061	0.1351	0	0.2117	0.0829	0.0482	0.0801	0	0.0359
S15420	0.3559	0.1225	0	0.1098	0.0105	0.1764	0.1679	0	0.057
S15427	0.3718	0.16	0	0.2513	0.0328	0.0323	0.0726	0.0096	0.0697
S15428	0.3558	0.1603	0	0.2451	0.0389	0.0314	0.0914	0	0.0771
S15429	0.3772	0.1252	0	0.2995	0.0224	0.0079	0.0844	0	0.0833
S15432	0.4812	0.1281	0	0.1756	0.0401	0.0282	0.0995	0	0.0473
S15433	0.4129	0.1426	0	0.232	0.0238	0.0114	0.1048	0	0.0724
S1544	0.4144	0.1259	0	0.1721	0.0392	0.0558	0.0955	0.091	0.0061
S15446	0.4653	0.1217	0	0.2053	0.0161	0.0326	0.0882	0	0.0708
S15452	0.4668	0.1802	0	0.1559	0.0302	0	0.114	0.0528	0
S15455	0.4573	0.1216	0	0.1982	0.0087	0.0292	0.1259	0	0.059
S15458	0.4358	0.1667	0	0.143	0.0281	0.0762	0.0984	0	0.0518
S1546	0.496	0.1336	0	0.1475	0.0232	0.0371	0.1091	0	0.0534
S15463	0.4244	0.136	0	0.1883	0.0593	0.0484	0.0627	0.0147	0.0661
S15470	0.41	0.1267	0	0.186	0.0378	0.0351	0.1349	0.0181	0.0513
S15479	0.4675	0.149	0	0.1452	0.0308	0.0356	0.085	0.0221	0.0648
S15487	0.3938	0.1276	0	0.2816	0.0205	0	0.1032	0	0.0732
S15490	0.3189	0.1277	0	0.2335	0.0579	0.046	0.1385	0	0.0775
S15496	0.3745	0.1679	0	0.1373	0.0192	0.0553	0.1443	0.1014	0
S1550	0.4416	0.1524	0	0.08	0.0662	0.1291	0.0692	0	0.0613
S15503	0.4833	0.1273	0	0.1676	0.0025	0.0235	0.1147	0	0.0809
S15513	0.44	0.1624	0	0.1527	0.0684	0.0732	0.06	0.0238	0.0194
S15515	0.4545	0.1652	0	0.1052	0.0184	0.0854	0.1013	0.022	0.048
S15525	0.4295	0.1164	0	0.2599	0.0309	0	0.0864	0	0.0769
S15526	0.328	0.1957	0	0.1409	0.0578	0.069	0.092	0.0318	0.0849
S15527	0.4467	0.1447	0	0.213	0.0507	0.0129	0.0873	0	0.0447
S15528	0.5347	0.1089	0	0.1228	0	0.0562	0.0977	0	0.0796
S15543	0.3807	0.1235	0	0.2249	0	0.0462	0.1457	0.0129	0.0661
S15545	0.5123	0.0866	0	0.1526	0.0389	0.0744	0.0587	0	0.0766
S15556	0.4303	0.1327	0	0.1504	0.0713	0.0466	0.0952	0	0.0734
S15558	0.4223	0.1484	0	0.2124	0.0422	0.0027	0.115	0	0.0571
S15570	0.3321	0.1181	0	0.2974	0.0249	0.0501	0.103	0	0.0744
S15571	0.3988	0.1717	0	0.1593	0.0853	0.0651	0.0598	0	0.0601
S15574	0.3745	0.1367	0	0.1814	0.0534	0.1117	0.0938	0	0.0487
S15580	0.4387	0.1591	0	0.1472	0.0956	0.0663	0.0564	0	0.0367
S15585	0.4257	0.1058	0	0.1838	0	0.0433	0.1651	0.0632	0.0132
S15587	0.4014	0.1434	0	0.2059	0.0384	0.0655	0.0658	0.0299	0.0497
S15589	0.4199	0.1148	0	0.1091	0.0645	0.1144	0.1279	0	0.0493
S15600	0.4662	0.1657	0	0.1988	0.0265	0.0158	0.0688	0	0.0581
S15605	0.3728	0.1247	0	0.2699	0.0189	0.0458	0.0846	0	0.0833
S1561	0.5258	0.0984	0	0.211	0.0467	0.0093	0.0574	0	0.0514
S15618	0.3469	0.1446	0	0.1715	0.1106	0.045	0.097	0.0825	0.0019
S15621	0.3717	0.1172	0	0.2695	0.0538	0	0.0806	0	0.1072
S15628	0.4799	0.1152	0	0.1686	0	0.0599	0.1437	0.0328	0
S15629	0.4398	0.1378	0	0.1699	0.0151	0.0588	0.1137	0.0648	2e-04
S15631	0.4098	0.1407	0	0.2001	0.0421	0.0537	0.0943	0	0.0593
S15634	0.4056	0.1452	0	0.2158	0.0613	0.012	0.093	0	0.067
S1564	0.6359	0.0989	0	0.1375	0	0.0013	0.102	0	0.0244
S15648	0.4154	0.1552	0	0.1002	0.0162	0.0679	0.1593	0.0226	0.0633
S15659	0.4378	0.1377	0	0.1852	0.0596	0.0471	0.0987	0.0339	0
S15677	0.3242	0.1373	0	0.1216	0.1124	0.1325	0.0924	0.0796	0
S15683	0.4328	0.1295	0	0.2152	0.0447	0.0225	0.1102	0	0.0452
S15689	0.3846	0.1553	0	0.2362	0.0742	0.0042	0.0852	0	0.0603
S15690	0.3672	0.1017	0	0.2615	0.0694	0.008	0.0897	0	0.1024
S15692	0.4608	0.1244	0	0.1617	0.0532	0.0586	0.0749	6e-04	0.0659
S15693	0.4491	0.126	0	0.1981	0.0507	0.0373	0.0704	0	0.0684
S15703	0.4253	0.113	0	0.1801	0.0227	0.0625	0.1	0	0.0963
S15705	0.249	0.2305	0	0.2266	0.1123	0.0412	0.0698	0.0235	0.047
S1572	0.5449	0.1415	0	0.1176	0.0184	0.0454	0.0966	0	0.0357
S15722	0.4663	0.1897	0	0.1559	0.0234	0.0464	0.0784	0	0.0399
S15730	0.344	0.1594	0	0.2521	0	0	0.1119	0	0.1326
S15732	0.3281	0.1284	0	0.1608	0.1701	0.0965	0.0405	0.0211	0.0545
S15738	0.4457	0.138	0	0.1796	0.0708	0.0414	0.067	0	0.0575
S1574	0.4666	0.1463	0	0.1199	0.0466	0.0726	0.0877	0.0089	0.0514
S1576	0.3953	0.1233	0	0.2229	0.0011	0.0526	0.1349	0	0.0698
S15768	0.4271	0.135	0	0.1856	0.0413	0.0622	0.0941	0	0.0547
S1577	0.3812	0.1794	0	0.2302	0.0478	0.0141	0.0507	0	0.0966
S15770	0.4039	0.1515	0	0.1431	0.0056	0.0872	0.1173	0.0361	0.0553
S15778	0.4268	0.1576	0	0.1702	0.0249	0.0329	0.1073	0.003	0.0773
S1578	0.3788	0.1209	0	0.1923	0	0.0919	0.0964	0	0.1197
S15781	0.3854	0.1402	0	0.1388	0.0773	0.0874	0.086	0.0031	0.0819
S15789	0.4282	0.0991	0	0.1823	0.0053	0.0169	0.1713	0.097	0
S15791	0.4009	0.1403	0	0.1839	0.0319	0.0719	0.094	0.012	0.0651
S15795	0.2846	0.1303	0	0.2762	0.1104	0.0371	0.1092	0.0083	0.0439
S15802	0.4532	0.1454	0	0.1343	0.0924	0.0838	0.0575	0	0.0335
S15816	0.2916	0.1395	0	0.2245	0.0738	0.0855	0.1154	0.0139	0.0559
S15819	0.3771	0.1304	0	0.25	0	0.0202	0.1496	0	0.0727
S15825	0.4352	0.0778	0	0.2009	0	0.0501	0.1686	0.0675	0
S15828	0.3931	0.0944	0	0.2666	0.0449	0	0.1114	0	0.0897
S15833	0.5052	0.108	0	0.1997	0.0116	0.0029	0.1248	0	0.0478
S15834	0.3404	0.1597	0	0.2537	0.0418	0.0145	0.1086	0	0.0813
S15840	0.4176	0.1345	0	0.1826	0.0814	0.0445	0.088	0	0.0513
S15844	0.5212	0.0998	0	0.1979	0.0172	0.0088	0.092	0	0.063
S15851	0.4543	0.1235	0	0.1641	0.0577	0.0247	0.1226	0	0.0531
S15862	0.4547	0.1736	0	0.1593	0.0515	0.0223	0.1072	0	0.0314
S15863	0.3296	0.0854	0	0.304	0.0405	0	0.1766	0	0.0639
S15878	0.4439	0.1742	0	0.0904	0.0821	0.1166	0.0573	0.021	0.0145
S1588	0.4244	0.1375	0	0.1239	0.0656	0.0848	0.0666	0.0289	0.0684
S15886	0.4293	0.1355	0	0.1822	0.0455	0.0707	0.0676	0	0.0693
S15887	0.478	0.1272	0	0.2071	0.0487	0.0221	0.0667	0	0.0501
S15895	0.43	0.1311	0	0.1842	0.0171	0.0696	0.123	0	0.0449
S15898	0.4714	0.1066	0	0.1886	0.013	0.0356	0.1125	0.0136	0.0587
S15903	0.3682	0.1564	0	0.2131	0.0039	0.0815	0.071	0	0.1059
S15908	0.446	0.1311	0	0.0978	0.0202	0.0778	0.1174	0.063	0.0468
S15910	0.4077	0.0761	0	0.2103	0	0.0354	0.1825	0.088	0
S15925	0.4516	0.1223	0	0.2153	0.033	0.0378	0.0798	0	0.0602
S1593	0.3836	0.1513	0	0.2178	0.0194	0.0576	0.072	0.0027	0.0956
S15931	0.6332	0.0984	0	0.1005	0	0.0489	0.1006	0	0.0184
S15941	0.5069	0.1053	0	0.1406	0.041	0.0654	0.0788	0	0.0621
S15946	0.3685	0.1424	0	0.1577	0.0145	0.0871	0.1512	0	0.0786
S15955	0.3985	0.1533	0	0.1771	0.0522	0.0511	0.0877	0	0.0801
S15956	0.1814	0.6031	0	0.07	0.0185	0.0769	0.0463	0	0.0037
S15960	0.5684	0.1231	0	0.1207	0.0043	0.0664	0.0736	0	0.0434
S15966	0.4295	0.1452	0	0.1529	0.0114	0.0878	0.0856	0.0619	0.0257
S15973	0.4693	0.193	0	0.1407	0.0217	0.045	0.0755	0	0.0548
S15974	0.4191	0.1533	0	0.1782	0.0588	0.0157	0.092	0	0.0829
S15976	0.4094	0.1492	0	0.1855	0.0558	0.02	0.1119	0	0.0682
S15978	0.395	0.1662	0	0.1361	0.0561	0.0878	0.0873	0	0.0716
S15979	0.3744	0.1469	0	0.2285	0.0263	0.032	0.0807	0	0.1112
S15981	0.4346	0.1252	0	0.125	0.0409	0.1133	0.086	0.0453	0.0298
S15984	0.3894	0.1234	0	0.2583	0.0538	0.0259	0.0948	0	0.0544
S15994	0.4939	0.131	0	0.1286	0.0303	0.0679	0.0739	0.0101	0.0642
S15996	0.4833	0.1101	0	0.1514	0.0372	0.0319	0.1149	0.0395	0.0318
S15998	0.2483	0.2124	0	0.0161	0.1095	0.2559	0.0849	0.073	0
S160	0.3937	0.062	0	0.1606	0.0067	0.0949	0.1802	0.1018	0
S1600	0.4351	0.1643	0	0.2081	0.0684	0	0.0672	0	0.0569
S16012	0.2987	0.0919	0	0.203	0	0	0.3316	0.0748	0
S16013	0.4305	0.1366	0	0.1616	0.0389	0.0782	0.0682	0.0113	0.0748
S16022	0.4257	0.1579	0	0.2238	0	0.0488	0.0748	0.0032	0.0658
S16037	0.4065	0.1472	0	0.2013	0.0506	0.0433	0.0808	0	0.0702
S16038	0.3668	0.1236	0	0.2413	0.0322	0.0397	0.1442	0	0.0522
S16040	0.3789	0.1812	0	0.1931	0.0291	0.0748	0.07	0	0.0728
S16048	0.4371	0.1084	0	0.2564	0.0337	0.0015	0.0974	0	0.0655
S16054	0.4394	0.1593	0	0.1347	0.0225	0.0457	0.1526	0	0.0458
S16056	0.4511	0.0927	0	0.1738	0.018	0.0605	0.1446	0.0147	0.0446
S16069	0.3709	0.1325	0	0.1673	0.0999	0.0672	0.0542	0.0228	0.0853
S1609	0.4025	0.1132	0	0.2454	0.0329	0.0539	0.0822	4e-04	0.0694
S16093	0.4561	0.1426	0	0.2121	0.0301	0.0294	0.0788	0	0.051
S16097	0.4151	0.1236	0	0.1637	0.0378	0.0897	0.0982	0	0.072
S16099	0.2301	0.585	0	0.0426	0	0.1092	0.0211	0	0.012
S16108	0.4556	0.1135	0	0.1931	0	0	0.1754	0.0624	0
S16109	0.2933	0.1207	0	0.2519	0.1315	0.0294	0.0677	0.0292	0.0763
S1611	0.4444	0.1718	0	0.0983	0.0139	0.1127	0.1077	0.0513	0
S16112	0.4191	0.1243	0	0.1856	0.006	0.0743	0.088	0	0.1027
S16116	0.4165	0.1513	0	0.1836	0.0359	0.0758	0.0656	0	0.0713
S16118	0.4977	0.1656	0	0.1836	0.0096	0.005	0.0964	0	0.0421
S16122	0.4563	0.1674	0	0.1973	0.0482	0.0402	0.0666	0	0.024
S16126	0.4629	0.1471	0	0.1375	0.0235	0.0701	0.1019	0	0.0571
S16130	0.4734	0.1041	0	0.2551	0.006	0.0167	0.0786	0	0.0662
S16138	0.2986	0.1657	0	0.261	0.0579	0.0379	0.0863	0	0.0925
S16146	0.5508	0.1094	0	0.1605	0.057	0.0327	0.0562	0	0.0334
S16147	0.5042	0.1042	0	0.1719	0.0294	0.0495	0.0772	0	0.0635
S16151	0.3366	0.1386	0	0.1982	0.1247	0.0481	0.0655	0.0531	0.0352
S16154	0.5212	0.112	0	0.1483	0.0284	0.0601	0.0944	0	0.0356
S16155	0.4022	0.1252	0	0.2302	0.0469	0.0269	0.0845	0	0.0841
S16160	0.365	0.0887	0	0.2022	0.0638	0.0763	0.12	0	0.084
S16163	0.4926	0.1312	0	0.1465	0	0.08	0.0875	0	0.0622
S16167	0.2781	0.1433	0	0.2433	0.0309	0.0847	0.0972	0	0.1225
S16168	0.4749	0.1051	0	0.2143	0.0037	0	0.1212	0	0.0808
S16169	0.374	0.1095	0	0.2693	0.0126	0.0072	0.1323	0	0.0951
S16170	0.3543	0.1632	0	0.2031	0.0638	0.0525	0.0807	0	0.0824
S16171	0.3489	0.1331	0	0.1928	0.0537	0.0549	0.1032	0.076	0.0373
S16178	0.4984	0.112	0	0.123	0.0252	0.0535	0.1247	0	0.0633
S16180	0.4696	0.1065	0	0.1359	0.0506	0.068	0.0917	0	0.0776
S16187	0.54	0.1361	0	0.1176	0.0098	0.0715	0.0734	0	0.0516
S16195	0.4158	0.17	0	0.1168	0.0884	0.0685	0.0741	0.0183	0.0481
S16199	0.4591	0.1131	0	0.198	0.0134	0.0344	0.093	0	0.089
S1620	0.4656	0.1089	0	0.1928	0.0443	0.0396	0.0815	0	0.0675
S16203	0.378	0.1544	0	0.14	0.0335	0.1049	0.0786	0.02	0.0906
S16208	0.4729	0.196	0	0.1544	0	0.019	0.093	0	0.0648
S16211	0.465	0.1835	0	0.1602	0.0385	0.0398	0.0806	0.0013	0.0312
S16213	0.4737	0.104	0	0.1439	0.0388	0.0436	0.1058	0.0318	0.0584
S16229	0.5492	0.0938	0	0.1794	0.0463	0.0143	0.0675	0	0.0495
S16232	0.501	0.1152	0	0.1537	0.0177	0.0727	0.0764	0.0338	0.0294
S16237	0.5133	0.1143	0	0.1754	0.0057	0.0448	0.0764	0	0.0702
S16239	0.4117	0.1959	0	0.1354	0.0084	0.0998	0.0689	0	0.0798
S16249	0.4535	0.1222	0	0.2325	0.0193	0	0.1011	0	0.0714
S16253	0.3756	0.1525	0	0.1423	0.0067	0.0938	0.1247	0	0.1044
S16255	0.4492	0.1217	0	0.1639	0	0.068	0.1193	0.0191	0.0587
S16257	0.3917	0.1422	0	0.2565	0.0337	0.0299	0.1039	0	0.042
S16272	0.4448	0.1092	0	0.2576	0.0403	0	0.0956	0	0.0525
S16274	0.4897	0.1427	0.0056	0.127	0.0661	0.065	0.053	0	0.0508
S16275	0.4075	0.1277	0	0.2255	0.0055	0.0483	0.1075	0.0132	0.0648
S1628	0.4557	0.1182	0	0.1724	0.0254	0.0682	0.1074	0	0.0528
S16282	0.3848	0.1105	0	0.1593	0.0864	0.053	0.0744	0.0216	0.1101
S16288	0.4264	0.1628	0	0.1958	0.0295	0.0249	0.0915	6e-04	0.0683
S16294	0.4017	0.1259	0	0.1305	0.0992	0.0836	0.083	0.0552	0.0208
S16297	0.4278	0.097	0	0.2438	0.0022	0.0299	0.0905	0	0.109
S16305	0.5327	0.1366	0	0.1039	0.024	0.0678	0.0671	0.0055	0.0624
S16306	0.3996	0.1188	0	0.3008	0.0258	0	0.0645	0	0.0906
S16308	0.4578	0.1362	0	0.1658	0.0699	0.0251	0.0872	0	0.0581
S16311	0.4627	0.1281	0	0.1885	0.0307	0.0314	0.0788	0.0039	0.076
S16318	0.4038	0.1313	0	0.1492	0.0093	0.085	0.1388	0.0069	0.0757
S16322	0.4799	0.1146	0	0.2335	9e-04	0.0134	0.0496	0	0.1082
S16327	0.4565	0.1833	0	0.1493	0.0261	0.0514	0.0892	0.0052	0.039
S16352	0.4449	0.1146	0	0.1551	0.0151	0.0556	0.1691	0	0.0457
S16354	0.4507	0.1104	0	0.1946	0.0328	0.0456	0.0855	0	0.0804
S16358	0.4157	0.0833	0	0.2372	0.0464	0	0.1703	0	0.0471
S1636	0.3847	0.1476	0	0.2036	0.0609	0.0378	0.1227	0	0.0427
S16367	0.3932	0.135	0	0.1791	0.0374	0.0808	0.0787	0	0.0958
S16368	0.4474	0.1104	0	0.2336	0.0628	0.002	0.0954	0	0.0485
S16372	0.4317	0.1307	0	0.131	0.0699	0.085	0.0727	0.0186	0.0605
S16373	0.372	0.1017	0	0.2804	0.0169	0	0.1251	0	0.1039
S16379	0.4872	0.1277	0	0.1707	0.0225	0.0368	0.1101	0	0.0452
S16386	0.4697	0.1226	0	0.1436	0.0193	0.0754	0.1079	0.0113	0.0504
S16389	0.45	0.129	0	0.2025	0.0579	0.0313	0.0816	0	0.0478
S1639	0.3467	0.1141	0	0.1249	0.0934	0.1376	0.1162	0.0423	0.0249
S16391	0.4438	0.1126	0	0.1664	0.0772	0.0629	0.0745	0.0223	0.0403
S16401	0.4054	0.1204	0.0035	0.1875	0.0837	0	0.1192	0.0043	0.076
S16407	0.3109	0.1351	0	0.1533	0.1203	0.1139	0.125	0	0.0415
S16408	0.473	0.1197	0	0.1969	0.01	0.0217	0.0955	0	0.0831
S16412	0.5148	0.1055	0	0.1929	0	0.024	0.1031	0	0.0598
S16414	0.3577	0.1106	0	0.2315	0.1053	0.0109	0.085	0.0037	0.0952
S16419	0.373	0.1789	0	0.183	0.0691	0.0539	0.0812	0	0.0608
S16420	0.4511	0.1668	0	0.149	0	0.0706	0.1144	0.0479	0
S16422	0.4592	0.1345	0	0.1125	0.0872	0.0655	0.0967	0	0.0444
S16423	0.3636	0.1352	0	0.1443	0.0648	0.1335	0.0918	0	0.0667
S16428	0.4229	0.1392	0	0.1867	0.0454	0.0402	0.1048	0	0.0609
S16439	0.3823	0.1629	0	0.181	0.0636	0.0479	0.1269	3e-04	0.0352
S16441	0.4403	0.1607	0	0.1216	0.0579	0.0669	0.0921	0.0247	0.0358
S16450	0.4809	0.1248	0	0.164	0.0468	0.0367	0.0741	0	0.0728
S16455	0.4591	0.1248	0	0.1447	0.0272	0.0532	0.0572	0.0197	0.1139
S16460	0.4769	0.175	0	0.1201	0.053	0.0185	0.0687	0.0583	0.0296
S16473	0.5134	0.1123	0	0.1962	0.0216	0.0346	0.0915	7e-04	0.0296
S16475	0.3099	0.0943	0	0.2097	0.0288	0.1117	0.1599	0.0075	0.0782
S16476	0.4629	0.1162	0	0.1499	0.0101	0.0599	0.1308	0	0.0703
S16478	0.4418	0.1441	0	0.2331	0.0238	7e-04	0.0645	0.0103	0.0817
S16480	0.4709	0.1433	0	0.1336	0.0183	0.0871	0.0874	0	0.0594
S16488	0.4248	0.099	0	0.0933	0.091	0.0961	0.0744	0.0889	0.0326
S1649	0.472	0.1355	0	0.1227	0.0167	0.0863	0.1162	0	0.0506
S16498	0.4004	0.1095	0	0.2007	0.1321	0.0131	0.0726	0.0154	0.0562
S16503	0.4028	0.0928	0	0.2571	0.0802	0	0.0884	6e-04	0.0781
