Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
mix_86	0.00011408809834972	0	0.024124291259664	0.292360449543543	0	0.203474586558026	0.115790647155	0.162236383992306	0.0831135811162506	0	0	0.0608516169138726	0.00964953093156575	0	0	0.00269444599757432	0	0.0325212131876555	0.00667557709854383	0	0.00639358814764819	0	0	0.676584363724277	0.74091841244611
mix_87	0	0	0.00868136975071154	0.303358703357698	0	0.199289708591656	0.146328586851601	0.139669774065881	0.0464069417004259	0	0	0.0729242490831874	0.0152712673438907	0	0	0.0157691189543962	0.00114507217752943	0.0267883236866857	0	0	0.0243668844363379	0	0	0.728351904103421	0.699955515869925
mix_88	0.00166001400676757	0	0.00749959036805789	0.272731462655957	0	0.255641795042638	0.137612295749742	0.111677219001195	0.0465184694237712	0	0	0.0679037867001211	0.0157355490469668	0.00366636405860361	0	0.0144579084322909	0	0.0307062093863654	0.0109495008996673	0	0.0232398352278566	0	0	0.700681274626714	0.72439804983564
mix_89	0.00997148777213738	0.0152895689750819	0.200322013704058	0.0435576989574203	0	0.221115600586084	0.0423970687168894	0.090074852487774	0.0785293098785829	0	0.0301708821244423	0	0.0645239085125679	0	0.0104438978529426	0.0763731004485615	0.011784382588663	0.0628249704912275	0.00498840454994229	0	0.0376328523536251	0	0	0.431499808693537	0.90174444465975
mix_90	0	0	0.00430613189732243	0.319351798548008	0	0.154515239653086	0.160598214469712	0.167011538491943	0.0450734571179811	0	0	0.0695922413120656	0	0.00124798086252922	0	0.0110184958916348	0	0.0245187209419209	0.0183814135002604	0	0.0243847673135367	0	0	0.725356572845161	0.702060236090534
mix_91	0	0	0.00010636228214384	0.301065542307596	0	0.18263805301358	0.113254586535025	0.151289706865224	0.0635134234269586	0	0	0.0841291153488152	0.0114723387197942	0.000494268133127705	0.000452409093143593	0.00495748664368074	0	0.0276841928626425	0.0507579797142299	0	0.00818453505403769	0	0	0.684336874907238	0.735439390058359
mix_92	0	0.000898885460873245	0.018180316810836	0.242826682920516	0	0.243936789009675	0.0805012362107652	0.148574927310084	0.118124723904681	0	0	0.0638594827843797	0.00486440453345949	0	0	0.000503910844740525	0	0.0280346301611931	0.0386646782805213	0	0.0110293317682751	0	0	0.68178891203709	0.738049763369176
mix_93	0.00369773398357978	0	0.0676127940558988	0.138723136355204	0	0.314785569200413	0.0651226664346388	0.169963072942152	0.0790583811284561	0	0.0103346841575798	0.0183766792143779	0.00832786208311311	0.0105518790820285	0.0376941813765554	0	0	0.0575049477639377	0.00607959579628159	0	0.0121668164257835	0	0	0.455074053509398	0.892546946719933
mix_94	0	0	0.00979467743476982	0.30208811873165	0	0.165598180023484	0.0984033169880371	0.160125499349657	0.11030795586638	0	0	0.0647675084024977	0.0110361681639818	0	0	0.00476091477181744	0	0.0250149150897008	0.029706136593065	0	0.0183966085849603	0	0	0.712390605453164	0.712985951693221
mix_95	0	0	0.000897837997555904	0.230236084654976	0	0.272396050654938	0.0712003716559674	0.133558721242277	0.15064940559916	0	0	0.0642491783549963	0.0119724010331557	0	0	0	0	0.0286519998091843	0.0270895509429866	0	0.00909839805480187	0	0	0.701960743538398	0.719637330307662
mix_96	0	0	0.0190386017253701	0.242006169675095	0	0.19266928832048	0.0809441938066571	0.148521863401911	0.0793976910028222	0	0	0.0679100706659746	0.0110392077245561	0	0	0.0355414639081507	0	0.0263819420350411	0.0550934779695267	0	0.0414560297644157	0	0	0.651649403610579	0.767401902577125
mix_97	0	0.00272247472843757	0.000561976970793868	0.233070551554008	0	0.224651813053536	0.077882370767944	0.127953974732917	0.103130865297053	0	0	0.0632283324710607	0.0124668146298822	0	0	0.0161598583743401	0	0.0228411264954794	0.0846942997623029	0	0.0306355411622449	0	0	0.690228931960295	0.737839705938597
mix_98	0.00346855049040785	0	0	0.165221319406744	0	0.321451835744742	0.104890842330243	0.142010756143563	0.110073649968956	0	0.0142230418983866	0.00408701837720684	0.0205632937928938	0	0	0.0188601889026336	0	0.0366227748800031	0.0289402216725136	0.0031047371262422	0.0264817692654643	0	0	0.690014302949023	0.738059429383613
mix_99	0	0.0373660331379251	0.159806404263925	0.0549606129847215	0	0.186079744623637	0.0273657995813143	0.0912752986841222	0.03958805510606	0	0	0.0122447292832666	0.00635260064173172	0	0.0148609742488833	0.0393549108066874	0	0.0403838778652324	0.215927463613067	0.00514191000143485	0.0692915851579909	0	0	0.438342000414282	0.898891514725019
mix_100	0	0	0.0014153719596163	0.266916846056349	0	0.224954498367721	0.103933783260316	0.149648139830107	0.106093782546151	0	0	0.06316424025303	0.00965781207710923	0.000883517390529809	0.00142061206047566	0.00422573214833862	0	0.0313968582223238	0.0327819759232343	0	0.00350682990469842	0	0	0.683654779157097	0.735667524025369
