B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils	otherCells
mix_62	4.90750876299762e-05	1.65286943176001e-05	0.00166139091643856	0.0297459876877268	2.30518739213372e-05	4.06075944568258e-05	1.77034958355125e-06	0.00315492578619332	0.0783500376061562	0.18648447711994	5.43687932209336e-06	0.0254944966635675	0.0445994667810408	0.0131377195918814	2.90017897677534e-05	0.0178085882793616	0.114438196393339	0.0171790858947347	0.00366870690071872	0.0137754149380416	0.0633722217725659	0.090030226810993	0.296933584588302
mix_63	1.24510744030648e-06	1.43058321526756e-05	5.39634464451892e-06	0.00268005657612382	0.0250735098723931	3.08864045944662e-06	4.33375228001371e-06	0.00298803893271025	0.100432177833246	0.244966944849774	1.42813392363022e-05	0.00921687784902888	0.0155753388056933	0.00226370630727804	9.18503053603121e-05	0.0160015646172728	0.137204588032464	0.0210957683192116	0.0141072605459583	0.000239006718589552	0.0629789351539847	0.0858926250771548	0.259149099187544
mix_64	0.0365858723264481	4.48268165431318e-05	0.000138466877557705	0.0329531271879873	1.12228280012895e-05	1.13250380750395e-07	1.48221878741032e-06	0.00427792022929099	0.00281556094510797	0.0513141550575462	5.81594187463349e-06	0.0427870389691812	0.0172255803110825	0.0685148531765023	3.98110604075308e-06	0.0595035829040368	0.0835008243264361	2.60483381930953e-06	0.000428134619284181	0.00162807674984752	0.0687824567548184	0.0929090815133674	0.436565221056058
mix_65	0.0153746243738698	1.71353691061462e-05	0.00213718057997605	0.0151168388957683	8.67321105022523e-05	1.2865955924945e-05	4.31684661512966e-06	0.0435985792123527	0.0563652394000562	0.134169270896369	5.50385297320905e-06	0.0215916674910463	0.0475357634450847	0.0347685789692949	2.20469045842252e-05	0.0183343161817051	0.10497928301164	0.0283317321330248	0.00014119876553464	0.0141489419271546	0.0673543711949358	0.0992405209044455	0.296663291578035
mix_66	0.0103305469753755	2.84185583346858e-05	1.61890962591747e-07	0.0178130478219131	0.00325308673057989	4.91075714924135e-06	5.99561143203672e-07	0.000113261391951923	0.0798605576717565	0.161958090293751	1.43094731095038e-06	0.0118846404930824	0.033101202234957	0.071117526806018	4.61098153123387e-05	0.0280626112871781	0.089921472977179	3.94802897036049e-05	0.036659456005175	0.00899039796182813	0.0594014047745191	0.109555394110582	0.277856190644237
mix_67	7.55150440050228e-06	5.99693379283231e-05	2.67232280155084e-06	0.0351626735163179	0.0227007813696316	5.5044271322139e-05	2.00314410836748e-05	2.11459888054267e-05	0.101143201246127	0.231473831710761	8.4476312331858e-06	0.0108850720788916	0.0310170936167323	0.000207300452243282	0.00818818303900168	0.0279261731714436	0.0780106543260622	4.35319402963492e-05	0.0366883069874066	0.00851156783728165	0.054834552621241	0.0925853572716494	0.260446856317337
mix_68	0.000697590763055292	1.58295194329968e-05	7.00880751252841e-06	0.0245963303367743	1.8359741829578e-05	7.95904856602546e-06	5.73447890987895e-06	0.0573096542362406	0.0772834364228106	0.161734059474459	7.94463319793776e-06	0.0133165539886573	0.0126204769547539	0.0366984330342163	5.16851470980292e-05	0.0236439964052894	0.10916624226021	0.030209831280065	0.000886019506026022	7.89814821542803e-05	0.0672970295838922	0.0922556970272326	0.292091145867617
mix_69	0.000370322114815511	6.44656228369893e-05	2.43015171435815e-06	0.0160258669096963	9.63674531886759e-05	3.82140424540617e-05	1.9068699090934e-06	0.0570015005269362	0.0978494309039704	0.192963792489585	9.01878986007366e-06	0.00144523112674228	0.000263581603816552	0.0143367522951817	4.43422572838771e-05	0.0342021788260541	0.119352625807863	0.0354975668544549	0.0117575380918949	2.00488062173254e-06	0.0663040913012624	0.0922950758796293	0.260075695200229
mix_70	0.0014951596577114	4.14171935974239e-05	0.000334640168060572	0.0147554935663157	1.28829797813348e-05	1.83496489387207e-06	7.91638968189003e-07	0.112198496209209	0.0469381471864163	0.0755029758404615	5.55408565116677e-06	0.031841232971096	0.0316623225952192	0.02116550011033	2.65089045900889e-05	0.0154209800030096	0.118562320333669	0.0561893854472781	3.66347950215725e-05	0.00439317331474426	0.0678474127416189	0.0875650005094255	0.314002134782932
mix_71	0.000715723307127531	2.28531477800176e-05	1.80019164506128e-05	0.00712897202130075	0.00942355935341667	3.13571587252872e-05	6.17350344860187e-07	0.00103730153001162	0.088135134904357	0.204859696277234	1.39257429655177e-05	0.0189577179120178	0.0288459389574055	0.0156134774235169	9.5305132012163e-05	0.0240482867370254	0.116742331888916	0.00153172903565205	0.0321258611030302	0.00335348477269442	0.0640359960356342	0.0897545120950769	0.293508216197305
mix_72	0.000388289542807985	4.8852926622801e-05	0.00126884266612079	0.0196902387545179	0.00390732060958935	2.43136469836346e-05	6.81202644232732e-06	9.8386331934368e-05	0.0874599028582498	0.18988324363694	8.50713841829307e-06	0.0310540028671336	0.0424185743344268	0.00348251189497859	0.000228722688556289	0.0239021866295769	0.100649240414205	0.000138267174749523	0.0304985549735301	0.0130870203500437	0.0572779935333045	0.0878367822446505	0.306641432756218
mix_73	0.00020802403209067	8.26086749280416e-07	6.76372820387705e-05	0.00568671662337327	4.71361329327085e-06	6.07179315253979e-06	8.97018518452043e-07	0.0795132375658588	0.0575627067716431	0.114924580605433	1.78875657393913e-05	0.0337659115827122	0.0212990547178046	0.000717587929355297	1.03745801935486e-05	0.0275103364666702	0.119611813898765	0.0633944072655898	2.34829074297811e-05	0.000513227673170422	0.0671459057245008	0.0841067521719255	0.323907846123992
mix_74	7.10277022551549e-05	1.81532768407801e-05	1.86550925854849e-06	0.0178829662418532	9.01136930871479e-05	8.03463097975102e-06	1.73171734425043e-05	0.0575933303032331	0.111680109852833	0.216238061388894	5.12346807702572e-06	0.000134851780421738	0.0108247866754645	0.00860904775593071	0.000104206095301232	0.0187521434702624	0.108033472333843	0.0485680937387664	0.0182399984078169	4.44137438285411e-05	0.0592499826876021	0.0900409731676572	0.233791926902352
mix_75	0.000852093583164291	0.000160987158259342	1.2254608995889e-06	0.00247340590700394	8.89925206861055e-06	3.27228179011258e-05	9.26392853796208e-06	0.0857989064133167	0.0688059790704028	0.133705292204085	7.73396038251557e-06	0.005595963363822	0.0268372922209291	0.0179090531628782	3.95952519443236e-07	0.0272291590193034	0.113262313163291	0.0792941786439177	0.000121272674648053	0.000585713376566094	0.0730849125293509	0.0959617637378091	0.268261472398943
mix_76	3.37613510675432e-05	6.28597929505815e-07	5.22578545993802e-05	0.0312774579264158	0.0354374724251906	1.78869598592696e-05	1.60088247173659e-06	2.00651797796931e-05	0.0906741879423885	0.210718193173141	4.42040384827728e-06	0.0206394358120553	0.0332001561851587	0.0194546750846553	0.00715383333984853	0.0185834020075247	0.078333029242561	9.57273223174329e-06	0.0305939745790965	0.0128174558408034	0.0508963227196413	0.0943941041366247	0.265686105623108
mix_77	3.77554119792977e-05	4.23635926418937e-05	2.59527027626474e-06	0.032924456444869	0.000153140283742158	1.57622202790657e-05	3.58648227817228e-06	0.0253060927873394	0.0951418048937905	0.211361489897597	3.6911338646001e-06	0.00184176085169239	0.0157934926061421	0.0248398609168007	2.18373257203958e-05	0.0257623368948086	0.115019884489415	0.0382971575566958	0.000244892937576467	0.000241216762913454	0.0641555669818816	0.0965795165348629	0.252209737722833
mix_78	0.000182868094126668	3.91525470365951e-06	1.44253289535085e-05	0.0219642882387235	2.37371215061687e-05	3.19967492756642e-05	1.19645426367414e-06	0.0580414893819113	0.0783332260397871	0.169348063437677	2.96361517838853e-06	0.0177666508877988	0.0232682052508773	0.00173886181719802	5.97486905986846e-06	0.0239472317726807	0.119586703774478	0.0430714556476163	0.000151923082732973	0.000473113055767428	0.0659026304031169	0.0837910423794526	0.292348037343114
mix_79	0.0136880935228935	0.00347456422019665	0.00554120656206047	0.0171846761708085	6.39756044445865e-06	1.26577240169758e-05	9.49654271888868e-08	0.0279152519711993	0.0440535700844062	0.098212589366771	4.29893830568085e-07	0.033431260818158	0.0541052514197898	0.00887326082969348	6.71962829414369e-06	0.0477031536740459	0.103653756838206	0.0321548485880843	3.28061649988778e-06	0.0185925266380302	0.0658385035338868	0.0888997354320327	0.336648169941224
mix_80	0.0149175139514131	3.46808070863679e-05	0.00243506118748485	3.88711469862277e-05	9.51317062281344e-07	3.98686719527476e-05	2.21184961964422e-06	0.0931198803651757	0.0495200417845488	0.0888021869432451	6.83436195720438e-06	0.00872150912557304	0.0448992568036195	0.0282674711437027	3.70481998467263e-06	0.0367326878942145	0.107193002924677	0.0626847749665919	5.84838398000894e-05	0.00913767445663062	0.073064064671214	0.104611437144631	0.27570782982283
mix_81	0.0251816593781389	0.000323545317603993	0.00505036819342058	0.0166267450463973	1.61119515968564e-06	1.80511505443735e-05	1.56150778112446e-06	0.0428822584516273	0.0486036961648857	0.091619295001345	1.23618636261838e-06	0.0232322095742554	0.0667329774653777	0.035820413167021	1.64730853285623e-06	0.0307179471573111	0.0890569548526441	0.00246973963702633	0.0165720495400237	0.02780772356342	0.0667424134346496	0.0995427240069386	0.310993172699533
mix_82	0.0169789767656431	2.12800816296188e-05	0.001584888870293	0.0301452576965396	0.000865302143396481	7.87396522759729e-06	2.76232305757881e-06	8.95191074280518e-05	0.005620652732814	0.0615795597054638	7.36176157482385e-05	0.0601206169623648	0.033398529590227	0.104449690616826	0.000587086984927119	0.0201096067506115	0.0899639882252958	5.13881213931691e-06	0.000417226500443904	0.0138991517507968	0.0595333491638926	0.0986079563769276	0.401937967258307
mix_83	0.000479620876960883	1.67655602259415e-05	6.48568408284496e-06	0.00131920485919109	4.09260893540729e-07	3.06859359209474e-05	1.57122372683281e-05	0.139713041078003	0.0477458812724551	0.0647334434682116	1.48693936865182e-05	0.0201420040451154	0.00386795734248189	0.0399259985749202	1.56975336361628e-05	0.0149275125446345	0.131355537300655	0.0863067829808376	3.91407895231437e-05	6.70108098112192e-05	0.0710423481518573	0.0906207661131887	0.28761312418644
mix_84	5.35385300282591e-05	2.25734266230494e-06	1.85607065543469e-06	0.00160072662952802	0.031287756085835	5.09489565462524e-06	2.2193527705841e-06	1.74399606807428e-05	0.0874752071583221	0.207835055330987	4.50545531890655e-05	0.0139147932776783	0.0225105687472549	0.037025074180757	0.000127967288311062	0.0208828683505038	0.11362390098521	3.5048538440701e-05	0.0330775596787317	0.000421019322563845	0.0613452450832787	0.0934919521183331	0.275217796518624
mix_85	0.0093173068797338	0.000147921884729407	0.000663123071495867	0.0051930580710275	0.0213667653285277	1.94182744693614e-05	1.30555877356504e-06	0.0104710720922946	0.0598109109164485	0.147127577513614	2.18404412407308e-06	0.0245624897801987	0.0428374573943441	0.057818940919223	5.07093104479925e-05	0.0182523393472507	0.101250077999455	6.81938844469402e-06	0.0206310253988577	0.0116931121507559	0.0625668748946571	0.103693953121563	0.302515556659563
mix_86	2.29463035745195e-05	3.960700873679e-05	1.05579980771188e-05	0.0180514963191943	0.000123429365970772	3.29729071359843e-06	4.98246472383831e-06	0.0283964929626408	0.104008238354209	0.219556469455097	3.18965011652587e-05	0.0100658125058239	0.0109702055863685	0.00148469844803721	0.000230526827965759	0.0277219795184892	0.115744685314105	0.0217447034119991	0.0200202147569141	0.000258427644939594	0.0646520404599929	0.087972643465719	0.268884648035542
mix_87	0.000132310044283322	6.06207375123453e-05	2.4476999028545e-05	0.00259198472176792	0.021412859031105	7.48082957967013e-06	4.87587882275658e-06	0.000451254501895365	0.120795869174375	0.252687861572558	2.73592058566153e-05	1.82729949740733e-05	0.0266346819252416	0.00539008042127843	0.000109609656895365	0.0168648320842668	0.116555481920338	0.011422784851714	0.050421789789679	0.00414516636902986	0.0544797893272741	0.0891027390185822	0.226657818943942
mix_88	6.99217172505151e-05	1.39132596284267e-05	2.03197078843159e-05	0.0212510045424269	2.43427773376766e-05	2.54236390980277e-06	1.13644729609137e-06	0.018153582354272	0.112153476969411	0.224246066704037	5.13337951537464e-06	0.00220876903210946	0.0328182039280211	0.0147136899850121	8.43740219830409e-05	0.0166297402225382	0.105295647597057	0.0318589348594921	0.0229318262104927	0.00205333226344453	0.0623582189981591	0.0937486435482798	0.239357179110441
mix_89	0.0220965083810898	0.0156758713657153	0.0055696059217291	0.0141185571621289	1.70531089315604e-05	6.99165010598814e-05	1.49538605749784e-07	0.0724110535133277	0.0154405086747508	0.0301896512202754	3.72140101017892e-06	0.0319728330355254	0.060762641748672	0.0100144076149211	2.02321503814644e-06	0.0569739189480017	0.0881673713125071	0.0302347493393815	6.22772230283629e-05	0.0227451390374601	0.0735010748323788	0.0905726735100593	0.359398293394402
mix_90	7.81527373997049e-06	7.69551045033214e-06	8.96994190623347e-06	0.0533808405853625	0.00639654711368402	0.000262827207190576	1.20607548213738e-05	0.000127679903105384	0.130041703538468	0.267579070785171	1.56341902741096e-05	1.62599313531881e-05	0.00923578648786266	0.0269207894789531	0.000660473352211759	0.012128198951882	0.118796175801265	0.00153245758999532	0.00668819558613384	9.8724789783851e-05	0.0580333241208319	0.0903976862279709	0.217651082877583
mix_91	3.22559608761068e-05	0.000102644797296338	1.5996283337765e-05	0.0350253983880079	0.00153378441531711	2.03653329663709e-05	2.17883370599794e-06	0.000391354013088438	0.113230594036902	0.250223542290576	1.26565759020507e-05	0.00845967042874149	0.0192494071270983	0.0353178921271103	0.000338498064834964	0.0126865916766679	0.109650389910263	0.0145892936262323	0.00114132787990446	0.00141279791507693	0.0573528026540436	0.0964063720727551	0.242804185589296
mix_92	8.2622639712825e-05	3.38159485947728e-05	1.18258273956135e-05	0.0185731714533568	5.7788886470475e-05	1.96464362521255e-05	1.83663464888539e-08	0.0426872017364271	0.0942617272522795	0.200048813052018	9.4593035604831e-06	0.00134963571474184	0.00749331580607896	0.0244072811546323	5.61507970581186e-05	0.0224468375945932	0.118424310255267	0.0519681514780843	0.00331040757973482	4.90529500178232e-05	0.0674714581877506	0.094027459742785	0.253209847836841
mix_93	0.012035452531205	4.32709253935326e-05	0.000155146845676047	0.0197313900930799	9.36185027616523e-08	7.90379688286411e-06	1.10571514798989e-06	0.0700967944997698	0.0259549602093494	0.0696192044188504	0.00303752041468051	0.0529824169436373	0.0168821087120994	0.00377525716197204	7.57947282510368e-07	0.0430314507635884	0.122884022486458	0.0268249250777173	1.03465126668091e-06	0.00168834740122516	0.0674746897364158	0.0774580863840555	0.386314059665744
mix_94	3.08482672968386e-05	3.90191204911525e-05	4.2267365685356e-06	0.0123462469841531	0.000427134081349453	9.75732702362762e-06	5.83995243703018e-06	0.0263200068445669	0.116480470146865	0.228442371178325	3.5994626645821e-06	4.25758520405972e-05	0.011646432870831	0.0222449499006614	3.90544422227145e-05	0.0142317556951636	0.118146975860059	0.0308417534190765	0.0331243132301781	8.87084557714759e-06	0.0611029827545888	0.0908379851660774	0.233622829861783
mix_95	5.08794322100449e-05	7.0050260022139e-05	5.61225221094895e-06	0.0259540115374259	4.40765322900767e-05	2.08007024685807e-05	1.08206906013149e-05	0.0712482086371901	0.0931292651176632	0.183320367545522	4.71918377240435e-06	0.000845546658891217	0.00883614762216083	0.0177739298607335	4.43107362200073e-05	0.0120778569641363	0.129047296866495	0.0594638585890135	0.000417688774432774	6.32948000521266e-05	0.0676809838020126	0.0893130221191111	0.240577251315364
mix_96	0.0053254676365218	2.68770035553608e-05	9.28273158319021e-07	0.00976295001322945	0.000484798730948328	6.30770250063666e-05	6.90412150663788e-06	0.0391620448854881	0.0905348210075261	0.168862713354368	9.14924253286228e-06	0.00593962571586804	0.0358017896192775	0.0367798145260701	2.16109655557801e-05	0.0238846509345289	0.102969170916229	0.0188357305351233	0.0303061169725472	0.00400674007609667	0.0649885918671128	0.102039958939507	0.260186467638242
mix_97	0.000312648602535423	0.00014233750212476	5.3879457145395e-07	0.00519817507309066	0.00747653589697471	2.46039264767301e-05	7.15862042088433e-06	0.0276035464041443	0.0914656308906524	0.218532808660766	3.63120500174397e-06	0.000159004548318995	0.0248501516497498	0.0581610400024342	6.98401926938489e-05	0.0135058794517616	0.100984093883575	0.0502353941140774	0.00110736127781188	0.00124961911286753	0.0580145137474242	0.108361067053452	0.232534419389074
mix_98	0.000373602601038034	0.000115172286955834	2.55642897773846e-05	0.00885452644652043	2.45179983086426e-06	4.61331556767044e-07	9.91847017452813e-07	0.0882078525147246	0.0757543420929802	0.142313490767167	5.7064014623508e-07	0.00381752801527181	0.0344182515413151	0.0373351139920067	6.68263901481919e-07	0.0101802584827397	0.112662878386279	0.0720725217396966	0.000301245232168173	0.00222062893003103	0.0696177171429716	0.0988349153685586	0.242889246287345
mix_99	0.026903898616793	0.000122039632077463	0.000459126433422776	0.0193023627505437	3.18550612502542e-05	2.80162953627511e-07	1.85625875377807e-06	0.0515457304950283	0.0167417857407398	0.0285590438137009	2.95925438486889e-06	0.0351994412242254	0.0301880610561119	0.0995897919441616	1.19742711049252e-05	0.0519021809930586	0.0996903825154032	4.86879854098319e-05	0.000114632669724109	0.00539516027621603	0.0642615528802897	0.114772181449622	0.355155014515024
mix_100	3.4562738561529e-05	5.79409377425852e-06	2.25685133683932e-06	0.0114538317618205	0.00014920225624498	3.2037224799627e-05	3.5564191618038e-06	0.050289222002778	0.101638458920474	0.192467814415542	2.59229508019161e-05	0.0114379361828635	0.0127908394173306	0.0231826670289335	0.000110016074590486	0.0123195014430928	0.119200087089681	0.0331787857345575	0.022018893491457	8.65873016207361e-05	0.0632426919214396	0.0905054986433695	0.255823836035768
