CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT	otherCells
S11784	0.0144047013116099	1.42564106325228e-08	0.000863684382404942	3.19611957837098e-09	1.34089423970016e-06	0.000974644037556479	0.00760098655552752	4.90421105761436e-07	2.63896326448431e-08	0.976154108555393
S11786	0.0143902033749638	8.00388287814306e-07	0.00154336167260591	4.79669314686117e-06	2.83620655502996e-07	0.000571593247860664	0.00770970391576875	5.8547171293113e-09	1.74737066095647e-07	0.975779076494928
S11797	0.0149340130567246	1.69417454245882e-08	0.000877589266154121	5.71287060889203e-08	4.15891466751735e-06	0.000845236052954783	0.00784175213927918	4.13604554264823e-06	2.91749312073509e-06	0.975490122961105
S11799	0.0142318692160448	7.03361616005419e-08	0.000654138024680412	1.47127973161073e-08	1.62350896641979e-07	0.00122202161108618	0.00792408370946327	5.99152045592212e-08	1.13750928910867e-06	0.975966442614376
S118	0.0148840300332938	3.7180103184954e-09	0.00171776073886951	3.05761985027522e-06	1.76458655208279e-06	0.000163364631324741	0.00760918030982449	5.92332352062622e-07	4.76530217334065e-09	0.975620241264621
S11800	0.0144991673971489	4.30685375059629e-07	0.00203106342030159	1.66872242013248e-07	1.37000342101951e-08	1.24192866051625e-05	0.00772925306100316	4.90075997966257e-10	8.06960184105192e-06	0.975719415485373
S11802	0.0148652095810971	8.55814004630647e-08	0.00157305142978213	1.16662922813039e-07	1.15221149200209e-06	0.000265459482355572	0.00766162211285228	5.16831528246281e-10	1.62128316061653e-05	0.97561708958966
S11806	0.0146474331926669	5.5753727304487e-09	0.000755766028346337	8.19869648388729e-07	7.99670011087988e-06	0.00102787655237356	0.00761035816378364	1.99462946751138e-08	7.73177501828754e-08	0.975949646653653
S11807	0.0148358147945164	3.92266752333919e-09	0.00175137280681576	1.71602272942252e-07	1.20835517357525e-06	0.000315309735523772	0.00738483330073073	4.66085340693874e-09	7.30135544510876e-06	0.975703979466001
S11810	0.014299558335164	3.6167381282085e-09	0.00155408720593582	7.90458421147035e-08	3.91193241158216e-07	0.000445033779544811	0.00763395396292972	5.36101951434154e-07	1.68575658932367e-09	0.976066355072896
S11811	0.0148868329615454	6.81519369733966e-08	0.00142271750084642	2.72573614227338e-07	4.20420705159925e-07	0.000195766902395523	0.00796296230603535	2.23867743499489e-06	3.67220354054145e-08	0.975528683783451
S11812	0.014648219149047	3.75750400242445e-09	0.00028636648983763	9.1809462287626e-09	2.06481843047649e-07	0.000991397394544041	0.00806903299649686	5.29651743621517e-08	8.17485736894904e-06	0.975996536727238
S11820	0.0145745425464781	2.48856365509652e-08	0.000717683287262717	3.00778638891566e-08	8.05942458861676e-09	0.00100845387588524	0.0079201991693659	1.14126457480017e-08	1.64700014868547e-06	0.975777399685289
S11822	0.0146554539616703	8.92888829423042e-10	0.00102885568003979	6.87913248925496e-08	1.33342398113777e-05	0.00050546320110409	0.0077540134449483	0.000138329560730324	2.79291608468469e-06	0.975901687311397
S11823	0.0144152105110646	1.50697633562359e-08	0.000801450965892434	4.57785446959137e-06	1.5587565738371e-06	0.000990047702520806	0.00795396212118467	6.36230994182488e-06	2.28805556538726e-09	0.975826812420533
S11826	0.01421442928189	4.02770187887361e-09	0.000894736796441609	1.38157624577328e-06	2.0152688153381e-08	0.000783166713602543	0.0081503838828321	4.77076247397976e-06	5.60031941469502e-09	0.975951101205805
S1183	0.0144744710508155	3.11174688050816e-08	0.00197651281338363	5.85893234623078e-08	2.85966529863074e-08	0.000104607012797189	0.00756277260681434	1.79313859210781e-06	1.84632115327622e-06	0.975877878752999
S1184	0.0145877043706289	1.4843910916889e-08	0.000213159717964873	4.58168612054315e-08	8.30552368176146e-08	0.00177400418050328	0.00758410806363643	8.73801647932821e-09	3.03170474009341e-07	0.975840568042767
S11842	0.0144881966865802	4.53334304785345e-09	0.000669209817855304	4.50825399164506e-06	1.80389526126198e-06	0.00137851205894959	0.00795610338253113	2.00823671790281e-08	8.34030064643645e-08	0.975501557886114
S11843	0.0145158762994311	1.70247275654214e-07	0.00113074790855717	1.33165748525759e-07	1.56918832850806e-05	0.000595957368540907	0.00781371523837012	2.16454497556317e-06	6.07173957143395e-10	0.975925542736642
S11844	0.0144977696478972	1.43684708936981e-06	0.00183549944681125	1.35327124366567e-06	3.03726253178793e-07	2.83124326746291e-05	0.00782388834638942	2.4487164805905e-07	7.62044498162098e-07	0.975810429365495
S11850	0.0151540068343682	4.00653080936979e-08	0.000638701473168265	2.57195242435524e-07	2.10862800115029e-06	0.00069791471113443	0.00804574862308919	9.73224857173e-09	4.6307774176508e-06	0.975456581960022
S11853	0.0143961816002014	1.89627850809166e-09	0.000844450059518382	3.40928967699588e-08	1.48737438336962e-07	0.00103683966024577	0.00770733779989111	1.60397878089109e-07	2.55033963427673e-06	0.976012295416017
S11857	0.0145044673729214	6.79772805842304e-07	0.00127322495759378	4.28850529903301e-08	6.82219106446807e-08	0.000377185618571965	0.00784264010712987	1.41546228135034e-07	1.35776533833608e-08	0.976001535940132
S11858	0.0144301328937985	2.2739995816181e-07	0.000704274114868048	3.38653521210534e-07	8.10729045000555e-08	0.000960102821721718	0.00776479684167763	2.60899690065265e-08	1.96044533538113e-08	0.976140000507128
S11860	0.0148261072099966	1.16423925701321e-07	0.0012030415434794	4.50252618989293e-08	8.15598326361717e-09	0.000703969049496825	0.00772182146191684	1.35349313913456e-08	4.60790681368765e-06	0.975540269688194
S11864	0.0148421667499557	8.54347226343436e-08	0.000789254406012008	1.12640119125279e-05	3.00838877646817e-09	0.00039735035320341	0.00822689508831724	1.49413974275957e-06	5.15743397857337e-08	0.975731435233405
S11870	0.0140181427524413	7.54255224917096e-07	0.00150729800599366	4.36385513677849e-07	2.88076016754082e-08	0.000807662501268699	0.00753812351639002	1.06936933651954e-07	3.46738809783684e-09	0.976127443371244
S11875	0.0141459269694642	3.94550909648264e-08	0.00171123951181774	1.4374926206469e-07	3.12490794059617e-06	0.000483631766653056	0.00752033467867125	2.20627923040157e-06	1.48895135155988e-07	0.976133203786735
S11877	0.0145468773716682	2.5481181002431e-08	0.00159135378454864	3.12931707025468e-08	1.96694418545536e-08	0.00017615938079017	0.00775116644451373	4.40498956634664e-09	1.18185602055205e-06	0.975933180313675
S11878	0.0152805240317365	1.37985194217106e-07	0.00189326389446996	1.30280962466103e-05	3.7735338679964e-07	2.09136239462023e-07	0.00779048250460413	2.70215301511492e-08	5.5969710230343e-08	0.975021894006882
S11882	0.0140556822886276	1.30846427507255e-07	0.000452965233399949	8.76482029650404e-06	2.53181782044871e-08	0.00169369807449084	0.00750471453436022	2.83655260217199e-09	2.04963886910837e-09	0.976284013998028
S11883	0.0145547833956516	1.72726440188255e-09	0.00146040011101051	2.69690590139775e-07	5.55783862216633e-07	9.27927473423858e-07	0.00777495320703255	1.42596694083851e-06	1.68522926810124e-07	0.976206513667248
S11884	0.0148362406428444	3.01959755882984e-09	0.00108722230438811	3.85516970124887e-08	1.6019667566806e-07	0.000399545821780831	0.00790259166615423	1.49269989361919e-06	6.9573951052588e-07	0.975772009357458
S11886	0.0146943873318828	6.58978473175912e-06	0.00129457484535177	1.40292802277516e-08	1.17370771392536e-05	0.000396081657540737	0.0076400523741731	1.39477530608792e-08	1.43005968460739e-08	0.97595653465155
S11897	0.0148684679520272	6.23170625370059e-06	0.00197018972677238	2.26284668704422e-08	9.59067833995525e-09	6.96387050736949e-07	0.00763553280297749	4.67482580150393e-05	2.82752146313294e-06	0.975469273426295
S1190	0.0140337444200968	2.43971302596026e-07	0.000338896324938084	4.04530301425447e-07	7.12140591536691e-07	0.00147669190509169	0.00777025671179523	4.15073971121957e-08	1.20691093017126e-08	0.976378996419376
S11903	0.0145476961031547	1.83574107532188e-09	0.000730803118876324	1.01391217118092e-06	1.04476133275231e-06	0.000996193657613715	0.00805082544552992	2.45344270357467e-08	1.32897856267479e-06	0.975671067652591
S11905	0.0152061241754704	6.01444391643256e-08	0.00140060926672114	3.0409106791644e-08	1.01096117668741e-06	1.86953504305255e-06	0.00763807831410761	6.87394465881755e-09	6.73340146917366e-06	0.975745476918521
S11907	0.0151660008192407	3.06227631975101e-06	0.000688565304815086	1.09071348467178e-08	7.39203287778481e-08	0.00105131855574148	0.00784831193753914	3.11033826464774e-06	3.07933076680715e-10	0.975239545632683
S11914	0.0147788394242583	1.04038959120935e-09	0.00138372665994677	2.36242898951036e-06	5.23996729501527e-06	0.000448185221242129	0.00784791330779146	3.44433138883609e-08	3.00549980793935e-06	0.975530692006965
S11917	0.0145183303358279	4.17068901143929e-09	0.0017312928251758	6.55837755453163e-07	2.44845897719255e-07	0.000362237486191091	0.00773827477118835	2.44404105382406e-07	1.71029914256589e-07	0.975648544293255
S11928	0.0148907938595793	1.10387546850664e-06	0.000844345327909146	6.26505004606228e-09	8.87191186865741e-07	0.000723996222944868	0.00799129290528317	1.16856686233799e-08	8.52039910629561e-08	0.975547477462918
S11929	0.0145110750294449	1.3729745193777e-07	0.00163510910831076	4.20547029054666e-07	3.21152921546022e-07	0.000257211781874597	0.00794541421428539	4.4095041538926e-08	5.35454141123602e-06	0.975644912232229
S1193	0.0144485526145193	8.77509535180839e-09	0.00164802569340485	4.46597577893547e-09	5.96609717822314e-06	0.000115986961059646	0.00773884241822851	2.54591656389041e-07	7.36229487103194e-09	0.976042351020587
S11930	0.0145712028007258	1.31187849086607e-06	0.00159153982743399	1.18349496820687e-08	1.40231892651426e-08	0.000275951396616656	0.00784695527654968	2.13215454775183e-06	4.47162841325038e-09	0.975710876335868
S11934	0.0139046743227504	2.97622500702064e-07	0.00146175729794213	9.07563582952506e-07	2.63930991205762e-08	0.000654057271479951	0.00773248499305021	1.58305959924524e-07	5.47354496633159e-07	0.976245088875138
S11939	0.0148589852830858	1.97979802025931e-07	0.00148716123858734	8.13062634809883e-08	1.07381055277561e-08	0.00012886647812564	0.00742425615653597	1.7755964861494e-08	1.77871712339549e-07	0.976100245191817
S11944	0.0141535350980143	9.88300003425731e-09	0.00202757267005602	2.24387330743273e-09	1.50807686554758e-08	0.000322232391652427	0.00774719616625151	4.13138739140454e-07	3.28658105824144e-08	0.975748990461834
S11945	0.0145339913229106	3.1313867168374e-06	0.00204156417830148	2.68354810968003e-06	9.19921982699316e-06	2.99597317791007e-07	0.00803938548124028	1.03689487723622e-07	6.10205288707123e-10	0.975369640965883
S11957	0.0144831423766071	8.98774512110386e-08	0.00189011350040084	3.08520060213132e-08	1.28343641897102e-06	0.000148739774232327	0.00733208530662752	6.26031279949205e-09	9.94495357265012e-06	0.976134563662371
S11958	0.0153683427198573	1.01874439393657e-09	0.000141405592007484	3.83194489700341e-08	5.95169452537821e-08	0.00120624074843302	0.00782537135333201	1.22678927735581e-06	2.23184069427673e-06	0.97545508210126
S1196	0.0149743487340315	4.06869021391858e-07	0.0012060076590703	2.58906156096296e-06	2.53015435842594e-06	0.000227301892030337	0.00788555565599979	2.6762900263986e-09	3.98479821561184e-09	0.975701253312839
S11960	0.0147684766622976	9.84990426642587e-08	0.00101583302332698	8.49259371492573e-07	2.67661412453102e-05	0.000248719712466711	0.00796600914771305	2.94825526503106e-08	7.03945506237032e-08	0.975973147677433
S11965	0.0137113428796743	2.7921763448842e-08	0.00181828295603561	6.10134748214874e-09	3.24476611112886e-07	0.000358088625681254	0.00787052082654453	2.33120029437895e-06	1.70902941931678e-07	0.976238904109106
S11967	0.0148063971842709	2.6646256060752e-10	0.000737161312677383	2.74080694695168e-08	1.4362042333321e-05	0.00100668798069167	0.00782161685250468	9.31489550593847e-07	3.7330239925548e-07	0.97561244216104
S1197	0.0149527700132547	7.89421942785245e-07	0.00105083328265984	3.46170939853039e-07	2.09161556547278e-08	0.000784286964936931	0.00740017049430668	3.73161824442765e-09	1.44583273632808e-09	0.975810777558353
S11973	0.0141292957255101	1.85047372317068e-06	0.000461710219347595	5.62342554414162e-09	2.76454460740785e-07	0.00209652792925508	0.00774591335011219	7.01367447308239e-07	1.2953969177581e-08	0.975563705902749
S11974	0.0145265800238281	5.75336325130842e-08	0.00113434763227644	4.47706731576974e-08	2.14262367517408e-09	0.000699578785585032	0.00788778659028621	5.38629524950565e-08	7.43815638465314e-07	0.975750804842504
S11980	0.0144002317710539	1.48409460615596e-08	0.00159264646335379	6.78495870433675e-09	1.02196434500475e-06	0.00039156291536123	0.00757161526557451	7.2254916301328e-07	6.63373490304394e-08	0.976042111107895
S11985	0.0145766784757394	2.00840244994294e-08	0.000993781002814759	1.68237895146072e-06	3.11888492964378e-08	0.000643309796883097	0.00785421685431553	1.97246347129597e-08	2.0874030285635e-05	0.975909386463502
S11987	0.0149797750306349	1.3830934184291e-06	0.0016847381984992	2.64492376874502e-08	8.7272830212271e-06	0.000146298652097472	0.007437977978348	4.86553831643257e-09	1.6763082821629e-09	0.975741066772897
S11993	0.0146230474716534	4.04307401391464e-08	0.00126965167218338	1.40903753948303e-07	2.50391507637306e-08	0.000688254069494192	0.00774821252191547	2.70750339998606e-08	2.12030212591397e-08	0.975670579613053
S12001	0.0144714065911462	7.00061943785357e-06	0.00160684713204425	3.71780177975064e-07	5.86443496933562e-09	6.87092756692851e-05	0.00771902479189105	2.29119292815735e-08	2.51036524994529e-08	0.976126585929617
S12004	0.0149640208248887	2.5320722901727e-06	0.000567395379436502	2.10719276937436e-06	1.49262929407453e-07	0.000987448963139201	0.00773004181708321	1.97326979019845e-08	2.79600927826332e-09	0.975746281958756
S12006	0.0135399702340842	2.23350580154135e-07	0.00204745682921057	2.24828929974808e-07	6.96534766550772e-09	0.00036671317834703	0.00746766605865068	9.3883658720692e-07	2.14185229580939e-08	0.97657677829974
S12010	0.014462055813279	1.57872391140702e-08	0.00058873640859218	7.32693812160661e-08	9.04244052561084e-07	0.00134068995706742	0.00782464943682419	1.00863168685056e-08	9.88507103586777e-09	0.975782855112177
S12011	0.0149290195948171	2.35679001901894e-08	0.00137867632545751	8.42442668227543e-08	5.68459216302529e-06	0.000360093303430662	0.00791656256091417	5.27384537901673e-10	6.08702663283464e-08	0.9754097944134
S12012	0.0150765547408079	1.40190579968772e-07	0.000970192551851482	1.07945294112773e-06	1.09871103546512e-07	0.000624505858856535	0.00760335373489394	6.77298950561238e-09	7.3556976445302e-07	0.975723321256212
S12022	0.0151102332902079	1.28918388252359e-06	0.000859088082618428	1.48062761597535e-05	1.68592028795225e-08	0.00107770593432051	0.0071271687492189	1.64610975762864e-07	2.86682729786248e-08	0.97580949834514
S12043	0.0145649007577492	5.11544524254431e-09	0.00058843372419974	9.63370713965135e-08	6.27618561049316e-06	0.00106115057454441	0.00774673523966254	8.37017650704484e-09	1.30223826797466e-11	0.976032393682518
S12052	0.0141432167070978	7.14391141889283e-08	0.00220227318501772	3.74174950668927e-08	5.40101950029448e-08	1.03407841181812e-06	0.00776775981853727	1.23630780253365e-08	2.76738633065315e-09	0.975885538213667
S12056	0.014597018466148	1.43747411156274e-06	0.00174044826614698	2.28149511072635e-07	3.15646447027315e-08	0.000232510855642595	0.00768372477569105	1.44001819430795e-09	1.4040024312383e-06	0.975743195005655
S12057	0.0143000075311193	9.82428742887371e-08	0.00171746633742963	5.157995517952e-08	8.96514488452824e-08	0.000364385080002641	0.00761968915365056	6.26745942474587e-08	2.64013725178874e-07	0.9759978857352
S12058	0.0151310905212432	7.0313441375728e-06	0.000563797161934012	2.18210301880611e-07	3.82663285355232e-05	0.000460013604566333	0.00780745748975538	5.81783127298866e-05	1.77900705562995e-08	0.975933929236726
S12061	0.0139929206879907	1.64445761082947e-09	0.0017527251609636	1.3433308489406e-05	1.08380193814021e-08	0.000255287151438354	0.0079275213538056	1.00247727017008e-05	2.15442120350438e-08	0.976048053537922
S12064	0.0144892096265929	1.9274131923083e-05	0.00218209110463089	3.63249828365792e-06	7.02313733595361e-07	1.43262312489925e-07	0.00780183107988696	4.25834053357508e-09	2.19504685490017e-10	0.975503111504791
S12073	0.0155639610571856	8.73718483635573e-09	0.000440008789211165	2.7750681200108e-06	6.48000118961183e-09	0.000954650955860172	0.00790158453820243	1.54305392294291e-07	1.75019529010039e-07	0.975136675049313
S12076	0.0144986982093978	3.4574514233505e-08	0.00155887281010889	1.73993885245411e-08	3.04210555021374e-08	0.000121135762984958	0.00771920218973297	2.85542030601026e-06	4.31576257057806e-09	0.976099148896749
S12079	0.0144310610142805	5.43178233419558e-09	0.00148623470655563	4.55692236859964e-06	1.24186040769776e-08	0.000383928957089166	0.00781419120284672	6.85558763855729e-08	3.75624140883136e-08	0.975879903228183
S12089	0.0147706288641452	2.12290933391385e-07	0.00140530007226802	3.97539995476196e-07	2.1617547552013e-07	0.000115327363773748	0.00772737664657508	1.38282529831574e-07	3.07194762103476e-09	0.975980399692356
S12098	0.0142051715338669	6.7236323864259e-07	0.0017281361338222	7.00942889281032e-08	1.34010387367e-06	0.000376319425142721	0.00789288916752905	3.34835094865645e-10	3.16882294505901e-08	0.975795369155173
S1210	0.0143273489385255	5.92125403372675e-08	0.00136559136716644	3.19198742181452e-06	2.12877727829052e-05	0.000281401599898201	0.00802970322016068	2.62491260236171e-07	6.7926310043533e-08	0.975971085483934
S12101	0.0145155153391854	4.46760078464803e-06	0.000327371270482077	5.87546180337057e-08	1.87679320360679e-08	0.00157741314866711	0.00765416951196605	1.54789995446128e-06	1.93012191188995e-07	0.975919244694219
S12105	0.0142690472966963	2.44732133368598e-06	0.0018372697338409	7.32124450417645e-07	1.78437489240008e-08	0.000585323222483412	0.00755446149142388	2.35025312451493e-08	1.87405443552109e-09	0.975750675589437
S12106	0.0150169664091988	2.61571236110033e-07	0.0016382273752602	1.7400954633998e-07	1.00594094368332e-06	3.14823383538667e-06	0.00762122454953949	8.52363789663244e-09	5.23991526076253e-08	0.97571893098765
S1212	0.0142582911019324	1.98833890614284e-08	0.00152505771360034	6.46977839310735e-09	1.98831039754197e-08	0.000400579964081656	0.00745013086760777	3.73581375649725e-07	1.06279358200552e-07	0.976365414255773
S12120	0.0146017237791387	8.24572594516323e-09	0.00166689176262204	4.16901060449558e-09	5.07999569594082e-06	1.66341965167825e-05	0.00753247269222614	1.78927826134057e-07	3.56863867521415e-07	0.97617664936737
S12129	0.0143621795552347	2.6173322920156e-11	0.000615263977473315	2.89175846935291e-08	6.37440609894718e-09	0.00139340096372102	0.00762618974722658	7.4486245966209e-07	9.39803043849714e-09	0.97600217617769
S12137	0.0149765929735153	4.52500109166251e-09	0.00119796617216605	1.07920719935603e-05	5.33185234153628e-08	0.000123560403269385	0.00800231387227452	3.91054080259993e-05	2.12685845306306e-09	0.975649609128372
S12140	0.0143490903823456	1.19851699981762e-08	0.00157782256549705	4.06030688398294e-07	1.05896278021846e-06	0.000459844721577655	0.00768558764245615	2.35414567429444e-10	2.73956842713344e-07	0.975925903517228
S12159	0.0141385325252069	4.34880034097176e-09	0.00206688028744529	2.06160098900717e-07	1.28028465108153e-06	0.000190732907476696	0.00795903563928808	1.33422559914836e-06	1.1853029047259e-08	0.975641981768404
S12170	0.0143040239822587	6.03399704787703e-07	0.00178730549188657	7.10039573378356e-08	9.98641778032677e-07	2.20671425320962e-06	0.00785891700749488	1.60571464927618e-10	3.4336269706775e-08	0.976045839261825
S12178	0.0138579725762316	3.2359476360258e-09	0.00229192599894107	1.19426487296201e-05	3.04569772391489e-07	8.82827145170575e-07	0.00750714486728469	2.12753461512583e-07	1.00009320298599e-06	0.976328610429283
S12179	0.0141051617663152	9.47821326839377e-08	0.00192943435889002	3.94103138330357e-08	9.58516493345408e-08	6.58529542690773e-05	0.00746172331360014	0.000229587019719077	1.05442878512946e-10	0.976208010437668
S1218	0.0144814004653611	6.6072924429051e-09	0.00185819054914777	5.19935084493125e-06	1.37432520655601e-08	0.000515849051034704	0.00743201631948319	1.17535683535457e-08	6.54443662384516e-06	0.975700767723392
S12182	0.0144709676396018	1.22459147100298e-08	0.00203549802553108	1.85214805727504e-06	8.93539466058831e-06	7.12108975035139e-07	0.00755675022885616	1.12770682900175e-07	2.37099787325552e-07	0.975924922337933
S12196	0.0144084710293762	2.4572856704558e-08	0.0017753874078537	5.77912087064219e-10	8.31042803343366e-06	0.000216140193624184	0.00771102475191002	3.62511328189807e-06	6.85525522200859e-07	0.97587633039963
S12198	0.0145612091280014	3.75829435359829e-10	0.000186545143744331	7.97399244946547e-08	2.23198747805375e-07	0.00179759378660846	0.00779441947699186	4.54219697596342e-08	4.7795016228844e-06	0.97565510422656
S1220	0.0142693596287739	3.93511064437808e-07	0.000596420464985427	4.2248180618383e-10	4.47145771542184e-08	0.00121259466071113	0.0079201953556444	2.59694676755276e-08	6.50623328330008e-08	0.976000900209961
S12200	0.0140891542933064	4.18184241272795e-07	0.00196923023465298	4.46646265542248e-07	1.67023700605929e-07	3.4065586804114e-06	0.00765777652397846	2.7302697275205e-09	4.48238615392458e-09	0.976279393322518
S12202	0.0147559549471081	8.33161040666813e-06	0.00089738779343003	9.21207353487966e-08	1.67879096664337e-07	0.000320272772662298	0.0080386669708941	1.28428715206469e-06	1.10694548945879e-09	0.975977840511569
S12206	0.0146805383203344	1.37611384715563e-08	0.00112720203531901	1.86591323232936e-09	2.74779684122687e-05	0.000566008921213953	0.00803605553365829	1.18946254650821e-06	2.69689152264858e-08	0.975561485162549
S12208	0.0147294257507725	4.57310382106532e-08	0.000256187462976273	5.87985245995262e-08	7.83814831991545e-09	0.00135310987937976	0.00793773940777113	4.495432467341e-07	1.33780424811561e-05	0.975709597545661
S12215	0.0144932994264879	5.27519179574071e-06	0.000843579990040248	1.76340564571357e-08	5.74653102597669e-08	0.000801705830508419	0.00799105554824052	6.87729655587967e-07	1.602986024266e-08	0.975864305154045
S12221	0.0141440118588949	7.15986495463473e-08	0.00196924279494618	4.44890258775288e-08	2.4951997165694e-08	1.90924563628224e-05	0.00769467054289264	9.1792370798396e-10	1.33603899403184e-06	0.976171504350313
S12228	0.0152772655169004	6.16452877972664e-06	0.000731836510954426	3.43770438774419e-07	4.76830561462025e-08	0.00113957722384292	0.00761327753101573	7.32392882377789e-06	3.20473742836447e-07	0.975223842832445
S12231	0.014296193327704	2.37820750729805e-06	0.000586574880256244	1.12013769867142e-06	7.16086061862011e-10	0.0012016214341348	0.00770418724452832	6.21570183784156e-09	4.92781004617125e-08	0.976207868558282
S12240	0.0143745674942992	2.33219809122713e-05	0.0017017415620478	2.24988905318489e-07	7.5717857691905e-06	0.000316388836561073	0.00789101495279531	9.39954373253073e-08	4.17451844336756e-09	0.975685070228754
S12241	0.014866521042745	2.44341822360021e-09	0.00138166786395062	1.05882941562317e-07	1.65872421408403e-06	7.38836627035082e-05	0.00779685657395458	2.06762427531321e-07	1.14594676082586e-08	0.975879085584177
S12244	0.0143967252598103	3.4647975821519e-08	0.000753995487452491	4.2216672399587e-08	4.02807800468422e-07	0.00100389155976208	0.0077174528636895	2.5127394351215e-08	3.87485094082629e-07	0.976127042544348
S12245	0.0142218352375292	2.85961615193519e-08	0.00197451021514755	2.77794867631563e-06	1.50587990434735e-07	6.59833693849952e-06	0.00773426781739736	1.34283664507911e-07	1.51931397434612e-07	0.976059545045097
S12249	0.0152963071412918	2.8579513435564e-08	0.00143032333925276	2.77228970438517e-07	2.45490115357847e-07	4.9908506001895e-05	0.00783270506116917	4.0213143265012e-09	1.50240228775809e-07	0.975390050392142
S12251	0.0146316844930881	2.50470764393402e-06	0.000292312885005896	3.18775227675691e-07	1.0480355585359e-08	0.00120944786275078	0.00785141749633726	8.68920007156406e-07	1.19260993780301e-09	0.976011433186974
S12261	0.01437863401288	7.58983694994542e-09	0.000384187127804115	5.30272251399583e-07	3.58726715718197e-08	0.00150892070632757	0.00735325898243563	8.78773406276362e-09	3.23637617112805e-07	0.976374093010442
S12264	0.0143508921689033	2.25515074215208e-09	0.00180613733099141	2.09140867379358e-06	2.64461049435165e-08	0.000152899019097091	0.0079384806691844	6.41281552693648e-07	8.86724727153233e-09	0.975748820553094
S12265	0.0146352630373013	3.6223127374445e-08	0.000754220360789001	2.29190399757793e-07	1.82483267897038e-06	0.000983859912727332	0.00792174777681355	1.18673326738633e-09	1.00102410674011e-05	0.975692807238362
S12271	0.0144928189461014	1.36458965345626e-05	0.000666122647755365	4.76728811834391e-12	1.56296583462161e-07	0.00114736489372664	0.00759749009816319	4.23200448633517e-07	9.62516263945577e-08	0.976081881764293
S12276	0.0146140249839354	8.46360169992198e-08	0.00105228649364572	1.44710617134916e-05	8.40828763628385e-07	0.00106480185657256	0.00759743790637161	5.40154066024204e-06	4.72400108819531e-08	0.97565060345231
S12278	0.0140873638439967	9.81149490329793e-10	0.00156133901832899	4.70777921704145e-08	1.21505058824942e-06	0.000370712190540046	0.00772134423839753	3.51251301599102e-10	8.29926691033707e-07	0.976257147321265
S12279	0.0149591224698708	7.56120311097909e-10	0.00150575417787685	2.99412553958789e-06	1.32211443057039e-07	0.000466264597188568	0.00764203348617044	2.13139437078578e-06	6.14146627913003e-10	0.975421566167273
S12282	0.0149384542892289	7.41512833857246e-07	0.00180392786619585	9.89497461874248e-10	7.32560435477057e-08	9.48235178024216e-05	0.00762337278564562	3.82141221610547e-07	2.21548925000981e-08	0.975538201486638
S12285	0.0144010471204197	1.31851268343827e-08	0.00178518232589145	5.73326908165931e-08	5.96199628549668e-08	0.000318815082859306	0.00762096098390889	2.82184470554146e-06	7.77241983203728e-07	0.975870265262451
S12291	0.0141339405605798	6.21570535542969e-07	0.00159389140431029	3.42622748675741e-06	4.983294840738e-07	0.000503175422848722	0.00768299374401077	0.000103677827242147	5.28023674758737e-10	0.975977774385478
S12294	0.0146587445904384	3.58399317642768e-08	0.000148931224861609	3.14057317149148e-08	4.42770085897328e-07	0.00173017560145854	0.00766852319863945	4.38434997464762e-09	3.06029269962814e-09	0.97579310792421
S12308	0.0146655073034826	2.44236784079435e-08	0.00122157617622761	2.05862515960656e-06	5.73452797800198e-08	0.000449911075852959	0.00761064505517243	2.82280718910249e-06	2.00338800611926e-08	0.976047377154078
S12335	0.0149042097590179	4.8295157879131e-10	0.0020036621320118	7.64452843162254e-08	2.44186341883188e-08	2.89327612347781e-06	0.00754288281588839	6.27425693921158e-08	2.07570550231308e-09	0.975546185851814
S12344	0.0145747422955845	4.20015346257215e-06	0.000351162131641518	4.22997200958613e-08	2.54195488571363e-08	0.00168057412955921	0.00795421382963025	1.2883365104274e-08	1.86748475737862e-06	0.97543315937273
S12347	0.0147336212090481	2.7739017002664e-08	0.00153743551329646	1.27671754134072e-08	2.78593631982631e-08	8.86086013904541e-05	0.00782052500950948	4.99168180652988e-08	1.67663867443195e-08	0.975819674617995
S12348	0.0145165188002514	2.77264237702962e-07	0.00184657820695318	1.59590506946278e-05	3.98929172983604e-08	0.00023614826151751	0.00782108471309535	8.94276316850711e-08	9.44108072502983e-08	0.975563209971894
S12354	0.014104419122173	1.75143303322106e-08	0.00110469406918962	1.70630920411541e-07	2.3398678071256e-08	0.00113251836171038	0.007388254452089	2.95620069291108e-06	3.99971025247792e-08	0.976266906253114
S1236	0.0144156846787873	9.84083840846905e-09	0.00131053282056038	2.65523921401245e-06	4.89708398677962e-07	0.000513861546796261	0.00784536750756222	7.34071287389696e-08	6.3673454205619e-08	0.97591126157726
S12365	0.0144497887981118	1.97194603593316e-06	0.00147476001533446	1.85815564361169e-06	9.32262466151117e-09	0.000782483353026794	0.00746240641105451	8.00250967006422e-09	1.3762467952905e-08	0.975826700233191
S12366	0.0150819471819447	5.80947152061558e-06	0.000769297322445478	9.42828492650259e-07	1.75501094387979e-06	0.000615865323394793	0.00773495702348102	9.94529281013333e-10	6.72854279440896e-10	0.975789424170393
