naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell
S3871	9.12550336845584e-124	2.03933286844486e-24	8.83396981531946e-19	0	1	1.53204778983497e-202	8.50483712168955e-103	1.64749407693111e-58
S3879	1.17872407966171e-123	2.11037192519432e-24	8.62881174614241e-19	0	1	1.48549591091831e-202	1.04578685767983e-102	1.72365767540466e-58
S388	7.24858373216058e-124	1.79491717961229e-24	9.66977219794658e-19	0	1	1.13674970833124e-202	8.35961754487347e-103	1.47339400582594e-58
S3880	1.08017947935157e-123	1.76285923231574e-24	8.63970410169395e-19	0	1	1.32908309045445e-202	8.60020037511585e-103	1.61671825026869e-58
S3881	1.14364242603066e-123	2.71896442889984e-24	1.01655889985778e-18	0	1	1.27974346027795e-202	1.1821792843445e-102	1.58915327287827e-58
S3889	9.94457103598163e-124	2.39392387651986e-24	1.00104984242724e-18	0	1	1.05387807392877e-202	8.23040604120143e-103	2.16291696136991e-58
S3892	1.36563415490131e-123	2.22810508595481e-24	1.27540355531502e-18	0	1	2.0874591526584e-202	1.10150459385029e-102	1.67651835524757e-58
S3894	9.26055809337976e-124	2.45584120230173e-24	1.0925155453983e-18	0	1	1.30504356460457e-202	7.84951549045512e-103	1.61806355812527e-58
S3903	1.63844931723443e-123	2.28750877442577e-24	1.13793157378666e-18	0	1	1.5340986951427e-202	1.18490290547699e-102	2.31121789355081e-58
S3907	9.53067992770392e-124	1.5628694559445e-24	1.10613985764486e-18	0	1	1.73382861750454e-202	1.00205070452626e-102	1.52697165147184e-58
S3908	1.2252541609608e-123	2.28291521004923e-24	1.68741380314793e-18	0	1	1.12606593185872e-202	8.28478125840923e-103	1.37969873277559e-58
S3914	1.01422380817612e-123	1.85368650619479e-24	9.04651358793373e-19	0	1	1.48314669676917e-202	9.15092092669172e-103	1.48511358756507e-58
S3925	1.2821064464084e-123	2.98563391035617e-24	1.26590909455687e-18	0	1	1.46706687232859e-202	1.03032216256914e-102	1.7747161273498e-58
S3928	1.39442084960458e-123	1.98472245957328e-24	1.71531532233267e-18	0	1	1.18421795571396e-202	6.62516754719376e-103	1.57471230679009e-58
S3929	1.15407425007927e-123	2.64040141677184e-24	8.40543161370511e-19	0	1	1.46062716481507e-202	8.51620260922456e-103	1.87684339846444e-58
S393	2.06083077960638e-123	2.6176954816094e-24	1.75946133188599e-18	0	1	1.91493395320799e-202	1.0714185492802e-102	2.26725754147785e-58
S3930	7.01692596644024e-124	1.46008997740731e-24	8.39902523497839e-19	0	1	1.76156124423708e-202	1.04498496008564e-102	1.82783175066939e-58
S3933	1.03422210526137e-123	1.73317493443855e-24	1.24612933103145e-18	0	1	1.15845175854784e-202	8.56134189104767e-103	1.69950932579437e-58
S3939	2.03324779050443e-123	3.48137512895299e-24	1.09095667402207e-18	0	1	1.93295042118568e-202	1.20309356450919e-102	2.57903844380375e-58
S3946	1.00914679190263e-123	2.9307243417228e-24	1.3822262740195e-18	0	1	2.41541536210289e-202	1.08619428563341e-102	2.5652212766856e-58
S3947	1.17338873451619e-123	1.52348709273527e-24	9.72259821109287e-19	0	1	1.66619582410428e-202	9.0012806442029e-103	1.86187120576681e-58
S3957	1.01756859169156e-123	1.80687571838714e-24	9.23852096535666e-19	0	1	1.41664469720248e-202	7.59991670505233e-103	1.7140370308832e-58
S3960	1.14030206697512e-123	1.59652736047721e-24	1.56273570752722e-18	0	1	1.40501412458897e-202	8.53203730350623e-103	1.86259405448409e-58
S3963	9.32028545274288e-124	1.99075720255503e-24	1.12385336193717e-18	0	1	1.50998194643501e-202	8.27334230095701e-103	1.91785450731057e-58
S3968	8.5403437579712e-124	2.12540426566442e-24	9.27470826652837e-19	0	1	1.38341560366908e-202	9.31672949823034e-103	2.04498218979141e-58
S3974	1.48228313398368e-123	1.99227565787995e-24	1.17361060116391e-18	0	1	1.2611570707525e-202	8.08923686984391e-103	1.83800829613244e-58
S3982	1.36918372251929e-123	1.64608322258129e-24	7.54751596204284e-19	0	1	1.14073838730247e-202	8.38895015034011e-103	1.38325129886817e-58
S3983	1.04298690617452e-123	1.87490471420661e-24	8.4695299449357e-19	0	1	1.12603210942488e-202	9.42790316157306e-103	1.66979185639071e-58
S3985	1.29530428435431e-123	1.81206822866641e-24	1.19331407830153e-18	0	1	1.52668381283186e-202	9.15857793667912e-103	1.45489322623073e-58
S399	1.10297955269673e-123	1.83486926885637e-24	1.35897018819677e-18	0	1	1.56895934248357e-202	8.00460533838373e-103	1.77879872839504e-58
S4001	1.50066405588762e-123	2.26639178468807e-24	1.00481771750814e-18	0	1	1.24570399986699e-202	9.83199107928292e-103	1.98583847140736e-58
S4004	1.6540651338599e-123	2.12010729255305e-24	8.07130471998723e-19	0	1	1.53366632456858e-202	8.84496810196837e-103	1.91994273139789e-58
S4009	9.12287873944278e-124	2.34869157995057e-24	9.52369819752354e-19	0	1	1.10985507422026e-202	7.79911418429511e-103	1.80864376418687e-58
S402	7.44390240653827e-124	1.9327797938843e-24	5.00282123914829e-19	0	1	1.05042607480431e-202	8.84255695721889e-103	1.64744268971819e-58
S4031	8.41389690545622e-124	2.19743010481656e-24	1.14025287516087e-18	0	1	1.09296557947504e-202	8.41212491508809e-103	1.67236908387375e-58
S4032	1.54136768080069e-123	2.56073378459304e-24	1.53878727877732e-18	0	1	1.75481786696568e-202	1.16203123239633e-102	1.7693976087016e-58
S4043	8.27798216937861e-124	1.83680347598187e-24	1.29408627938473e-18	0	1	1.09425170652514e-202	8.71409156903966e-103	1.91915771822131e-58
S4048	1.31501207420509e-123	2.25729860554024e-24	9.83729661151572e-19	0	1	1.26221817342108e-202	6.46066919486309e-103	1.60327652810423e-58
S4050	6.90250075699379e-124	2.03360189143889e-24	9.76758498441781e-19	0	1	1.21385937904159e-202	6.40333552398521e-103	1.43924607561149e-58
S4061	1.34658569696764e-123	2.57393795430307e-24	7.75938280711446e-19	0	1	1.35355918106758e-202	9.32667991982519e-103	2.3467729669587e-58
S4064	1.30480213350958e-123	2.14425617789354e-24	1.01165249638048e-18	0	1	1.03771334105549e-202	7.96604487441769e-103	1.60968487075705e-58
S4067	1.25420749503824e-123	2.0396155996074e-24	1.06269957729996e-18	0	1	1.52600670441894e-202	1.17828525245144e-102	1.70447008426382e-58
S4069	1.41438614357043e-123	2.33188602705855e-24	9.83934243253986e-19	0	1	1.27077736709075e-202	1.00888064811071e-102	1.55743643065645e-58
S4070	1.09691447582275e-123	2.05736430149381e-24	9.2757369216297e-19	0	1	1.24813844389471e-202	7.84396776491393e-103	1.68310277976372e-58
S4078	1.06435619905122e-123	1.704179471295e-24	1.07200661481656e-18	0	1	1.33168971041388e-202	8.79101820870821e-103	1.42558422573949e-58
S4084	9.38983066692894e-124	1.60238106384104e-24	1.02758220219285e-18	0	1	1.27660715067487e-202	9.76827358193725e-103	1.7941720948289e-58
S4088	8.62547639706147e-124	1.75393742432086e-24	8.5100163449622e-19	0	1	1.11427961159438e-202	8.70041131646827e-103	1.89693898924048e-58
S4089	1.37811955080101e-123	2.257924548376e-24	1.01856200562211e-18	0	1	1.12570434462449e-202	9.43430956321512e-103	1.85606634244849e-58
S4094	1.32559130643837e-123	2.38131302683209e-24	8.79584330235785e-19	0	1	1.44520214441602e-202	9.51306524850673e-103	2.01629716126671e-58
S4097	1.25886279118008e-123	1.80052455824883e-24	7.31055989773105e-19	0	1	1.47217376526774e-202	9.9569480760987e-103	1.68774071080031e-58
S4098	5.03726645241305e-123	2.2479925857126e-24	1.20353142162011e-18	0	1	1.32329492550772e-202	8.50821765291749e-103	2.11013935478458e-58
S4099	9.73768708405703e-124	2.07929906752834e-24	1.07410408867118e-18	0	1	1.08268330329555e-202	8.3307724576381e-103	1.5769624180908e-58
S4101	1.05619487502248e-123	1.90382025645017e-24	1.18274069272295e-18	0	1	1.32183732021844e-202	8.91488965015756e-103	1.92278609895758e-58
S4104	8.17338753840576e-124	1.83042324348805e-24	9.23775255874338e-19	0	1	1.35160597557242e-202	9.76506923801059e-103	1.68386710111083e-58
S412	1.0331437812605e-123	2.08339627817555e-24	1.02994964733278e-18	0	1	1.30835251127198e-202	9.96306940265797e-103	1.52120362127402e-58
S4125	1.5055400075895e-123	1.56881722101931e-24	1.08953595604346e-18	0	1	1.0935667629888e-202	7.72658158025431e-103	1.36985983051628e-58
S4137	1.58471790114751e-123	2.32172528489e-24	1.09378850686579e-18	0	1	1.3514373509552e-202	8.93840205830526e-103	1.4128891468798e-58
S414	1.69871172650114e-123	2.20539530984595e-24	1.09830123974813e-18	0	1	1.69664488459175e-202	9.71192270843141e-103	1.47007349027553e-58
S4140	1.6741990293325e-123	2.33628661951834e-24	8.90911361809821e-19	0	1	1.46645347499465e-202	9.74055250061428e-103	1.88546226670683e-58
S4144	1.15796853021742e-123	2.08886213455221e-24	7.54165891168548e-19	0	1	1.64096898008331e-202	1.09711050391549e-102	2.13449277384824e-58
S4158	1.12164493011318e-123	1.69600130182997e-24	9.06685305039104e-19	0	1	1.5792810830005e-202	9.94949710441587e-103	1.80282989494214e-58
S4164	1.04705051449895e-123	2.35214545358123e-24	7.83667627963327e-19	0	1	1.64623995091281e-202	8.40528617669696e-103	1.73138705545366e-58
S4171	1.49295537782342e-123	1.45681459121601e-24	8.07790905099532e-19	0	1	1.25852275402118e-202	9.44163649577085e-103	1.53990705760565e-58
S4175	1.01382668734226e-123	1.97774616892837e-24	7.97686522571974e-19	0	1	1.37868031518498e-202	1.04892789769816e-102	1.61709930722576e-58
S4180	9.02229301580965e-124	2.13559381712682e-24	1.23650991491028e-18	0	1	1.4000722713135e-202	7.97429479480015e-103	1.69148253202458e-58
S4183	1.23305405475465e-123	1.88708221332606e-24	8.25587943722139e-19	0	1	1.86290568293863e-202	1.19428639717517e-102	1.72782640678459e-58
S4188	1.41999027192765e-123	2.13906048492235e-24	9.4187911050053e-19	0	1	1.37726671039524e-202	9.6101810231844e-103	1.98041568196058e-58
S4190	1.96218496880705e-123	2.57104930554186e-24	1.74483886204223e-18	0	1	1.57311190338592e-202	1.07369347230245e-102	1.75799781633743e-58
S4191	1.22298867645959e-123	1.54312750923718e-24	1.00353699910512e-18	0	1	1.07801055255508e-202	9.01676719762501e-103	1.3298221181298e-58
S420	1.55523333382819e-123	2.24821074285864e-24	1.13785270111401e-18	0	1	1.31678940595151e-202	8.75696092114676e-103	1.57877248208187e-58
S4209	1.37742240222637e-123	1.91868420297043e-24	1.19644477572699e-18	0	1	1.24057988141919e-202	6.83229502571162e-103	1.4163897204994e-58
S4218	6.08625230144619e-124	2.25229730568459e-24	1.01468632436099e-18	0	1	1.44255664183008e-202	9.3858252951171e-103	1.76185876452629e-58
S422	1.17689535414379e-123	1.97802036176967e-24	9.6059074110228e-19	0	1	1.29432923095986e-202	9.31793504431316e-103	1.63527500908941e-58
S4220	8.32608992964441e-124	1.69661271284148e-24	8.83311260313451e-19	0	1	1.29960328959745e-202	8.6155542309846e-103	1.80726526782079e-58
S423	1.22560666346695e-123	2.11098638993896e-24	7.25352313934233e-19	0	1	1.61113937250849e-202	7.99115261193322e-103	1.20046494723809e-58
S4230	1.28340014038438e-123	1.60415914710404e-24	9.57771763101832e-19	0	1	1.40452402302679e-202	8.87534749821683e-103	1.90292444164736e-58
S4236	1.40367218461329e-123	2.18658173431763e-24	1.73172975505388e-18	0	1	1.43349939985177e-202	8.49862987855444e-103	1.86937146664619e-58
S4242	8.81850527153311e-124	2.07509484358105e-24	6.59440229862395e-19	0	1	1.03139095635333e-202	7.25577778874174e-103	1.473148919276e-58
S4247	2.18069204142441e-123	2.22770357689837e-24	1.03017812281269e-18	0	1	1.74636440945393e-202	1.10377708908683e-102	1.9572571020828e-58
S4249	1.51823071748933e-123	2.00102234456704e-24	1.08814725765039e-18	0	1	1.38511071677903e-202	8.93493317980977e-103	1.82521103144343e-58
S425	1.17050495860501e-123	2.60480843640233e-24	1.15533706049387e-18	0	1	1.821370766693e-202	1.01281371425275e-102	1.96190240787066e-58
S4253	1.23321645615735e-123	1.86128280609653e-24	1.29929930629326e-18	0	1	1.19772328428196e-202	9.80635466334482e-103	1.75223743437135e-58
S4255	1.04424920571391e-123	1.98651168178871e-24	9.22214214522403e-19	0	1	1.37485991932189e-202	8.99832790145645e-103	1.47620008511072e-58
S4257	8.56025718095891e-124	1.57210467276299e-24	9.16771314217134e-19	0	1	1.40773713575091e-202	9.03161261212375e-103	1.46383026445417e-58
S4263	1.16078118979186e-123	2.11332884745614e-24	1.47340475942701e-18	0	1	1.31579186709574e-202	8.76550335865746e-103	1.78079108880097e-58
S4265	1.01434684175331e-123	1.42296213994527e-24	1.20208074613228e-18	0	1	1.24616459497931e-202	9.09989736321989e-103	1.77638990583754e-58
S4276	1.180600654048e-123	2.36463461952455e-24	1.04728478836367e-18	0	1	1.15967024823319e-202	8.94038487921826e-103	2.05910625489515e-58
S4278	9.44881979693404e-124	1.87459283976837e-24	1.17365941127163e-18	0	1	1.56154552920675e-202	1.02084854784531e-102	1.665843970418e-58
S4282	1.27417730492269e-123	2.1618063229973e-24	1.09526031967558e-18	0	1	1.7810170165361e-202	1.0630642878459e-102	1.88202824322429e-58
S4285	9.9122264091531e-124	1.64669946599403e-24	1.07871504300052e-18	0	1	1.58862061941515e-202	9.84071817179879e-103	1.5847478145758e-58
S4286	9.27221578235596e-124	2.37751967044858e-24	9.52369819752335e-19	0	1	1.3755144548662e-202	1.0202920555897e-102	1.79372444556442e-58
S4287	8.2249057162154e-124	1.59639457058719e-24	9.63832135183853e-19	0	1	1.62748919721661e-202	9.91722810982018e-103	2.00971827752493e-58
S4294	1.26550748997723e-123	1.93742072179569e-24	7.31674461103904e-19	0	1	1.51946976437656e-202	1.06409639256474e-102	2.001647982327e-58
S4299	7.79927024238359e-124	1.57708156562139e-24	9.04250131610214e-19	0	1	1.10515952689468e-202	8.38848498106591e-103	2.05214586242287e-58
S4310	1.29553774288369e-123	1.57166885321454e-24	1.15663511532357e-18	0	1	1.267449237602e-202	8.73768001490026e-103	1.583068056314e-58
S4315	1.35294298765704e-123	2.04768993638294e-24	1.07955280143039e-18	0	1	1.44367363360195e-202	9.08204345751758e-103	1.7693240230539e-58
S4317	8.83245284013791e-124	1.44378635779235e-24	1.26636545668296e-18	0	1	1.32421554120244e-202	8.83998307065603e-103	1.73538802432206e-58
S4321	1.10011248595686e-123	2.04641291929125e-24	8.59180888671044e-19	0	1	1.18176619360432e-202	6.97624290198294e-103	1.80162440862158e-58
S4345	1.10369079217959e-123	2.46153333513439e-24	9.25236321934873e-19	0	1	1.24352711630172e-202	9.33625267672683e-103	1.55286593164236e-58
S435	9.09263941327653e-124	1.60605052249949e-24	8.70281363881565e-19	0	1	1.29465224909663e-202	8.92222547240375e-103	1.53503151849377e-58
S4354	1.07360332603705e-123	1.85903931058476e-24	1.03950291797521e-18	0	1	1.37411679561079e-202	9.16696145142778e-103	1.73725348919012e-58
S4356	1.57874268144303e-123	2.13849713929428e-24	1.61332132441324e-18	0	1	1.51655165051356e-202	7.10064594991213e-103	1.71388852732484e-58
S4357	1.62541267112854e-123	2.59651629121622e-24	1.00063360406207e-18	0	1	1.51479717301608e-202	8.30183508582509e-103	1.65112950175616e-58
S4358	1.18093212422772e-123	3.09126487605843e-24	1.29095061161554e-18	0	1	1.6181678910164e-202	7.74832037219413e-103	1.97448071716621e-58
S4359	1.5231690256109e-123	2.37166012597906e-24	1.10644658725409e-18	0	1	1.53376554638361e-202	1.06391938918837e-102	2.08456777441678e-58
S4360	7.89286536946663e-124	2.0285055887047e-24	4.89287322508906e-19	0	1	1.65704712702226e-202	1.14393798667746e-102	1.95547389746835e-58
S4361	1.1824802160134e-123	1.99728093858465e-24	9.82053691615726e-19	0	1	1.28043554679673e-202	9.11761783604499e-103	2.10338548956608e-58
S4366	1.95827862381419e-123	2.4452081440665e-24	1.30232886779655e-18	0	1	1.30994354231178e-202	9.0257299061863e-103	1.92997649675544e-58
S4370	1.60463041269025e-123	1.83049937023366e-24	1.66332929014709e-18	0	1	1.35289633763671e-202	7.14990268876608e-103	1.4955366629852e-58
S4377	9.89424168934576e-124	1.92259818548012e-24	1.03770315650812e-18	0	1	1.2854034953687e-202	9.62471356853962e-103	1.55518184085565e-58
S4379	9.90158264861654e-124	1.71270570918325e-24	1.01116175859096e-18	0	1	1.39227220363058e-202	1.05948917329517e-102	1.92305933699145e-58
S4384	9.94329590323536e-124	1.8241410353793e-24	6.27007153538088e-19	0	1	2.20987479627966e-202	1.22346727394926e-102	1.71198288445054e-58
S4390	1.34163389822167e-123	1.83812805550799e-24	9.65918792577635e-19	0	1	1.47846623992784e-202	1.02469567882837e-102	2.0268485311286e-58
S4393	9.5946430917114e-124	2.0383436179783e-24	1.02408382354125e-18	0	1	1.52937758406782e-202	9.03015200831741e-103	1.7379038639733e-58
S4399	1.35240855372786e-123	2.12384322815717e-24	1.07916376127684e-18	0	1	1.49376993566443e-202	8.59320873851167e-103	1.68550192903295e-58
S4400	7.13406391440223e-124	1.35511686746888e-24	8.57883594456083e-19	0	1	9.93332050803271e-203	8.49336905830646e-103	1.79856123401794e-58
S4407	1.6988648028396e-123	2.61700608207374e-24	1.19487011943608e-18	0	1	1.84782905909092e-202	9.48032777509147e-103	2.10011492431926e-58
S4416	1.02626694726015e-123	1.32654836605452e-24	6.4260931909158e-19	0	1	1.04622365928546e-202	5.51641224117078e-103	1.25039011521201e-58
S4418	1.00632830411394e-123	2.11667134124364e-24	8.34181838567274e-19	0	1	1.38664129819191e-202	1.1710928885683e-102	1.98082067563151e-58
S4419	8.78890931469601e-124	1.54005009221846e-24	6.70316247380316e-19	0	1	1.43957335074653e-202	8.94406252360731e-103	1.61616923789635e-58
S4421	1.26063973871686e-123	2.48901905879762e-24	8.99449263011726e-19	0	1	1.29201662492023e-202	8.57377331297617e-103	1.55234936255286e-58
S4423	6.33403193434557e-124	1.55037506973328e-24	8.64509551107227e-19	0	1	1.69284275152255e-202	8.92882462145958e-103	1.4577752163444e-58
S4426	9.38660949491178e-124	2.09986601459309e-24	8.93001069297647e-19	0	1	1.36130905311816e-202	1.08271648253941e-102	1.7712259676098e-58
S4437	1.29738894078403e-123	1.64884670631569e-24	1.09595898489407e-18	0	1	1.25106316695845e-202	9.57038484785965e-103	1.71155574154648e-58
S4438	1.81745676687032e-123	1.54618964083999e-24	1.47401765867996e-18	0	1	1.75582366866823e-202	7.96663387128926e-103	1.68630824946556e-58
S4442	1.2175415832317e-123	1.8810227235032e-24	9.76541870499734e-19	0	1	1.39801641516235e-202	8.67083104509316e-103	1.66990760155383e-58
S4450	1.67266791432475e-123	2.27504846208619e-24	9.74972754080454e-19	0	1	1.52167609721424e-202	1.13943780478843e-102	2.0697381782968e-58
S4451	1.16231897863415e-123	2.16246574152988e-24	1.21160027271102e-18	0	1	1.3407974409129e-202	7.1519183863672e-103	1.68664140741704e-58
S4453	1.06098263658091e-123	2.16880038936676e-24	8.62881174614258e-19	0	1	1.49876892140477e-202	7.74617237941512e-103	1.94493680314682e-58
S4456	1.72338023852695e-123	2.23943885732744e-24	1.2842924925375e-18	0	1	1.49654393534506e-202	1.12583508371183e-102	1.93668360180367e-58
S446	1.32314029941034e-123	2.3837571688966e-24	1.51463881746572e-18	0	1	1.27263434988328e-202	9.28685605424919e-103	1.61111924631793e-58
S4460	1.13367416384816e-123	1.95108587397499e-24	9.52647115745138e-19	0	1	1.46451668927713e-202	1.05042186003464e-102	1.93526117323749e-58
S4464	1.02902714938554e-123	2.93218733154307e-24	1.02862263649227e-18	0	1	1.44052160731966e-202	7.61791895778951e-103	1.93288161539988e-58
S4475	1.50792120733892e-123	2.31346821436938e-24	1.19266908169219e-18	0	1	1.39070970078564e-202	8.63488485692778e-103	1.73103306036061e-58
S4480	1.02249660015035e-123	2.24142663273688e-24	7.65276926793603e-19	0	1	1.3823739797915e-202	8.90060625327724e-103	1.80408620706399e-58
S4490	2.22560265516968e-123	1.45610791182288e-24	1.15304898791123e-18	0	1	1.56465866937394e-202	1.07925978919166e-102	2.05080920515372e-58
S4494	1.39719273488339e-123	2.65383242870146e-24	6.6878472784007e-19	0	1	1.33506313390736e-202	8.01552457277529e-103	1.5068943572095e-58
S4499	1.13679415836389e-123	1.43815310979622e-24	6.80352256012077e-19	0	1	1.52073063592849e-202	8.23215572452995e-103	1.812264181408e-58
S451	1.02388667583864e-123	1.72187125668592e-24	1.25354501800906e-18	0	1	1.66667710982538e-202	9.15650441223201e-103	1.72817974611925e-58
S4517	1.11475451751201e-123	2.6730693685469e-24	1.30308736127872e-18	0	1	1.51151430624731e-202	8.03993371241316e-103	1.66148501166353e-58
S4522	1.34804723249717e-123	2.43161913573843e-24	1.24898297188287e-18	0	1	1.71949068524929e-202	1.00954753707391e-102	1.75941190418706e-58
S4523	1.29499905590808e-123	1.90765102549095e-24	9.51670336348911e-19	0	1	1.34575081641093e-202	1.05413198327266e-102	2.29154922777059e-58
S4524	1.33693659476657e-123	1.96901933402614e-24	1.14600537287635e-18	0	1	1.33818226922396e-202	6.4647605742352e-103	1.62017907329611e-58
S4526	1.22455370404642e-123	1.946897966997e-24	1.07811704218435e-18	0	1	1.32004883292513e-202	8.955021773741e-103	1.27557990787651e-58
S4530	1.29640460115862e-123	2.49897640074034e-24	1.15338471449263e-18	0	1	1.52133158602363e-202	1.01613741288996e-102	2.24776042925603e-58
S4534	1.15113022046288e-123	1.53336087867248e-24	1.10767435647988e-18	0	1	1.30363919521928e-202	8.3052116832207e-103	2.00673244719577e-58
S4535	1.51934662617011e-123	1.79688400043591e-24	8.2646968533595e-19	0	1	1.21625407097021e-202	9.19946698006337e-103	1.87562742419498e-58
S455	9.00308313115062e-124	1.47104081665274e-24	7.50369871635261e-19	0	1	1.20281767012258e-202	8.16955185107833e-103	1.36534285756252e-58
S4551	6.4596864594983e-124	1.52748400956192e-24	7.53455288929369e-19	0	1	1.33010299846602e-202	7.92884252954153e-103	1.62970210690819e-58
S4558	1.73796743030367e-123	2.13894187351146e-24	8.88062924009786e-19	0	1	1.62369197214527e-202	1.05101906923924e-102	1.7502345585055e-58
S456	9.75055366090544e-124	3.31102356194896e-24	1.06408530154975e-18	0	1	1.380356868833e-202	1.03340242799298e-102	1.93000325209629e-58
S4560	1.23251144733453e-123	2.28342163300845e-24	9.38438305412467e-19	0	1	1.07491901260811e-202	9.83085530873873e-103	2.10095939352526e-58
S4566	1.03271419817649e-123	2.17006352727321e-24	9.28178257480534e-19	0	1	1.4308620955913e-202	9.61413418949509e-103	1.65237172501211e-58
S4573	9.38023548417185e-124	2.11523400800095e-24	8.4695299449357e-19	0	1	1.29345628909087e-202	8.78435853920806e-103	1.67031277281045e-58
S4585	1.25960906579585e-123	3.31865182431386e-24	1.02507808302186e-18	0	1	1.47116728215636e-202	8.67531979426395e-103	1.94197318295334e-58
S4590	1.05300044507024e-123	2.60535014741029e-24	8.04304561920063e-19	0	1	1.17664134338899e-202	8.06587066982497e-103	1.87901720731987e-58
S4595	1.42880699258832e-123	2.34397515390059e-24	1.44262247774153e-18	0	1	1.41284640466405e-202	7.64903070948817e-103	1.78767351382058e-58
S4601	9.83843702360834e-124	2.16669679317792e-24	9.29891184736812e-19	0	1	1.13565763024897e-202	8.39880228704433e-103	1.81465875787755e-58
S4602	9.43141438301537e-124	2.39515210426291e-24	9.31452308213756e-19	0	1	1.19614970901905e-202	8.70837543787291e-103	1.74474751677305e-58
S4603	1.20445963561041e-123	1.60865759299181e-24	8.49092602145162e-19	0	1	1.45302007344558e-202	9.79589248773185e-103	1.98444183724943e-58
S4606	1.75071111739645e-123	2.63195947796032e-24	1.56295236371427e-18	0	1	2.22496807226355e-202	1.01068179312878e-102	2.41649042527503e-58
S4607	1.06140190716127e-123	1.53966584686481e-24	8.95616993880089e-19	0	1	1.24032193690497e-202	9.23772078141525e-103	1.51568323976906e-58
S4610	1.01675779136644e-123	1.41489723932408e-24	8.49057290110839e-19	0	1	1.42228570671359e-202	7.97499495779749e-103	1.73285180407938e-58
S4612	1.22036359322752e-123	2.17039447065714e-24	8.25816877039775e-19	0	1	1.50314894104663e-202	1.01502517624988e-102	1.49856667921417e-58
S4618	9.16242282209033e-124	1.8948679030662e-24	9.68439485725971e-19	0	1	1.05709959020033e-202	7.02541576497671e-103	1.65347161424671e-58
S4619	2.28506633360228e-123	2.91048034995952e-24	1.57133828915818e-18	0	1	1.59538501682144e-202	8.88605830038452e-103	2.25336852721396e-58
S4621	1.11842696257851e-123	1.99863812094713e-24	9.41839939664084e-19	0	1	1.47631232556186e-202	1.04160540878736e-102	1.77404582794914e-58
S4629	1.12437325787957e-123	2.24406937500555e-24	1.0918342112766e-18	0	1	1.77636900109486e-202	9.07252172723254e-103	1.70685828203917e-58
S4630	9.27147670563689e-124	1.90213188216464e-24	8.70462352620778e-19	0	1	1.25693899765476e-202	8.82830786019347e-103	1.79295996976758e-58
S4631	8.83214673595288e-124	2.3555390959968e-24	1.26355968107128e-18	0	1	1.38311517763187e-202	7.80632542809425e-103	1.72887465788869e-58
S4635	9.2851430761416e-124	1.69715376015922e-24	1.15962135602423e-18	0	1	1.38880877389321e-202	8.84811583915586e-103	1.57591888447885e-58
S4638	1.38457292899901e-123	2.42626524401659e-24	1.00477592918308e-18	0	1	1.4972183486468e-202	9.06112557563804e-103	1.99016532033379e-58
S4651	9.58520402803549e-124	3.04106631597278e-24	1.43506273603467e-18	0	1	1.3009882815361e-202	1.06584834552835e-102	1.82678047927064e-58
S4652	9.2314939514122e-124	1.89665499965278e-24	8.4065969347219e-19	0	1	1.07898237630797e-202	8.03117052934763e-103	1.61513894274002e-58
S4660	1.48523997027253e-123	2.7203971345568e-24	1.12939786405379e-18	0	1	1.72593878998275e-202	1.1303024342171e-102	1.83861355064286e-58
S4670	1.02059893837377e-123	1.84131605009506e-24	1.02738278714709e-18	0	1	1.66718935048517e-202	9.87050300382479e-103	2.05770801143014e-58
S4686	1.4751442580625e-123	2.6386084427486e-24	1.03362567228002e-18	0	1	2.58758807156209e-202	9.7955756264118e-103	1.73174712470635e-58
S4691	1.08655488132931e-123	2.19962452496835e-24	1.01811025726576e-18	0	1	1.70041626885845e-202	9.1177442339429e-103	1.92389928716326e-58
S4697	7.04609604870482e-124	1.41266293627458e-24	7.16358570092843e-19	0	1	1.12457610707078e-202	8.01648765992716e-103	1.42184901894118e-58
S4703	1.34935134411269e-123	1.81659558287953e-24	1.04194115944839e-18	0	1	1.40404058045357e-202	9.10035992997793e-103	1.74573947944664e-58
S4705	8.95453887664816e-124	2.49603346562593e-24	1.07309202915018e-18	0	1	1.39278055584477e-202	9.2984501700937e-103	1.8485105513175e-58
S4706	1.17863012504004e-123	2.19216634636074e-24	8.77513854184848e-19	0	1	1.19687401570315e-202	7.66088079835054e-103	1.81413683532357e-58
S4708	1.51581747735841e-123	1.58240323137791e-24	1.29616897556314e-18	0	1	1.12928891843544e-202	9.37230306792027e-103	1.44434789249935e-58
S4714	1.06418284062858e-123	2.44700538671384e-24	1.11911151941164e-18	0	1	1.14920111726022e-202	9.97629140627165e-103	2.11314721583262e-58
S4715	9.26758948950114e-124	1.65031025908288e-24	7.43020442042298e-19	0	1	1.34034212695594e-202	1.03432925800874e-102	1.43210599815874e-58
S4717	8.79378427236552e-124	1.71496279367771e-24	1.01137204563079e-18	0	1	1.57304284635666e-202	8.77154071557092e-103	1.77246025635767e-58
S4718	1.63544817832264e-123	1.96612804006047e-24	1.02398445064885e-18	0	1	1.3164517395734e-202	8.05458508472812e-103	1.76869253876295e-58
S4720	1.2438745976154e-123	1.86624355399083e-24	1.67524698188522e-18	0	1	1.40676820545648e-202	9.63436961869333e-103	1.55637345389062e-58
