Mixture	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell	P-value	Correlation	RMSE
S22855	0.105961973037652	0.0700356310737235	0.0711868630395787	0.242482991622848	0.107479741777835	0.220833092430464	0	0.182019707017898	9999	0.360246734788129	0.938791012997247
S22859	0.41743144808452	0	0.0289127848559429	0.05582250946174	0.0911719626267262	0.244322539286134	0	0.162338755684937	9999	0.350063045536819	0.938071773212048
S22860	0.343433573691936	0	0.0593997758822563	0.140929398634765	0.0839363357655764	0.240830229670146	0	0.131470686355319	9999	0.345870308849733	0.940772112234357
S22865	0.359382888794923	0	0.0513069505385464	0.0804884115558126	0.0907298209974013	0.285338921193786	0	0.132753006919531	9999	0.346523505273117	0.940596256110232
S22873	0.201412761560826	0.0545431571686943	0.0802253251317377	0.230447100367774	0.0869300720890305	0.128858602272868	0	0.217582981409069	9999	0.367957553836713	0.932524430712997
S22896	0.391206477018987	0	0.0474674021233158	0.099820979157192	0.0768982271216093	0.252988773195338	0	0.131618141383557	9999	0.346050386197064	0.93952247822788
S229	0.252080675094439	0	0.0560525398498442	0.0555330068562024	0.109573158690901	0.292444682984858	0	0.234315936523756	9999	0.355845832660671	0.939326488953926
S22904	0.241639995679698	0	0.090725564994129	0.153015135789471	0.120191739790363	0.164129055967133	0	0.230298507779206	9999	0.360602211467426	0.941457014360034
S22907	0.314905281603236	0	0.033357612704001	0.0744964672941004	0.116422649642621	0.33002195152902	0	0.130796037227021	9999	0.363147037315661	0.934980912320695
S22911	0.300767268627311	0	0.0589372458122548	0.15066630913549	0.0804947933103523	0.269115944380938	0	0.140018438733653	9999	0.364366267000063	0.932552557163306
S22915	0.386733910236576	0	0.0430602723878931	0.00551318386522129	0.0684479556889083	0.213829882133845	0	0.282414795687557	9999	0.335857939375103	0.943145958983872
S22923	0.339534550773122	0	0.0524461929731629	0.18531008548484	0.0752638245823748	0.162985463787019	0	0.184459882399481	9999	0.363528942793656	0.932382432874814
S22929	0.286340998707867	0	0.0792793360100842	0.150557330959924	0.0868686251725027	0.224876116335616	0	0.172077592814006	9999	0.323682084257595	0.952579443988885
S22931	0.352993167622719	0	0.0383440666833501	0.0284081826699815	0.0768085341926123	0.273461241374514	0	0.229984807456822	9999	0.340471861532622	0.941738843485793
S22932	0.312672154458569	0	0.0413223609977997	0.0874042524480911	0.0808345837758265	0.217325352620265	0	0.260441295699448	9999	0.376213193844594	0.926949150017779
S22937	0.374416365104009	0	0.0483954808933222	0.0545374924799472	0.0758372521199085	0.234840740567455	0	0.211972668835358	9999	0.335403628024335	0.944013839122229
S22939	0.132239029607623	0.14690191785504	0.0371545222138451	0.180900360207847	0.0913296013886465	0.33015969213433	0	0.0813148765926688	9999	0.330580912856654	0.947495534013325
S22942	0.137063550555175	0.138084557322673	0.042118793255878	0.248051668311721	0.12566937416123	0.223276644935054	0	0.0857354114582695	9999	0.372568823849326	0.932377301766549
S22945	0.337320160821461	0	0.0469420414848562	0.0473374650418626	0.0994445413831193	0.280854492908257	0	0.188101298360444	9999	0.354629281557647	0.937695786531339
S22947	0.170548216413542	0.0576946134758362	0.0864690676757559	0.175115685010093	0.116024934740782	0.307144073870495	0	0.0870034088134963	9999	0.350300644870179	0.945505534135712
S22948	0.295926132355644	0	0.0737534501462512	0.114065276377242	0.0790884799079649	0.115774996142512	0	0.321391665070387	9999	0.358924776232633	0.93544707829847
S22952	0.133023846676597	0.0808325406592478	0.0177749631902957	0.244665731958145	0.118060726413415	0.214076890665116	0	0.191565300437183	9999	0.358645957387883	0.937559757423304
S22953	0.306195536173896	0	0.0606063372091326	0.135372779624965	0.102433624234027	0.22091551288656	0	0.17447620987142	9999	0.356131033340381	0.938269099171431
S22955	0.363968827283587	0	0.070025180350233	0.0295859694787409	0.0889170866317358	0.263499171934603	0	0.1840037643211	9999	0.340000578147532	0.94412140930475
S22957	0.296329235326285	0	0.0448053051035323	0.107209230166596	0.108948026258469	0.307199581863243	0	0.135508621281874	9999	0.327886856576196	0.951333259202715
S22958	0.246930724981403	0	0.0612203062011313	0.166001479079001	0.0822224023867404	0.176090049155111	0	0.267535038196613	9999	0.367651593936712	0.931573581083332
S22963	0.349388416647475	0	0.0337309441117106	0.0793194747463598	0.0757112578190698	0.156873282541642	0	0.304976624133742	9999	0.362196507628261	0.932571143721671
S22966	0.375880942250488	0	0.0439036511078741	0.0679071743065367	0.0814527819205042	0.183682124036687	0	0.247173326377909	9999	0.341703788641966	0.941634741854378
S22969	0.193608244662224	0	0.06767455257166	0.178734586509309	0.12089916353181	0.324666051735281	0	0.114417400989716	9999	0.367305736270688	0.936687870260191
S22970	0.302566873268469	0	0.0452268967325985	0.0432650700785447	0.0945339069378041	0.343055496988825	0	0.171351755993759	9999	0.334749650534532	0.946252913653412
S22977	0.341920291185206	0	0.0395087531963999	0.0808632404253451	0.101620000345886	0.225387091329673	0	0.21070062351749	9999	0.359688967859434	0.935328875979994
S22980	0.411245041493611	0	0.0808919605219024	0.11700631994707	0.0721661714261373	0.171289686858159	0	0.147400819753121	9999	0.322940361458692	0.950164167090143
S22988	0.133738054763364	0.110661283513902	0.0468577023651805	0.165936052897756	0.0908752575472949	0.256519601512815	0	0.195412047399688	9999	0.357092928787458	0.936396562749813
S22989	0.413906023798608	0	0.00751973904386252	0.00379410425236501	0.0751274619295283	0.286957856317129	0	0.212694814658508	9999	0.373642087017034	0.927633367661469
S2299	0.330308884548356	0	0.0547736530875116	0.0673152339133249	0.0832227013855159	0.218869555608966	0	0.245509971456325	9999	0.361606340608269	0.933673441909719
S22994	0.40930381359239	0	0.0228397447522455	0.0167789601933721	0.100336446451986	0.31657026680595	0	0.134170768204056	9999	0.349561511939624	0.938725948859294
S22998	0.247445175681681	0.0410454731142183	0.0529807379424266	0.181843583711396	0.144638935538317	0.25137009084972	0	0.0806760031622411	9999	0.366749867974028	0.93890984710976
S230	0.349391913489298	0	0.0441690853208924	0.0965760341712814	0.114542812974495	0.28209843846273	0	0.113221715581303	9999	0.355395070939078	0.938753161604071
S23007	0.295296647938101	0	0.0559692790514324	0.138360401714009	0.0926276479702832	0.161667368471699	0	0.256078654854475	9999	0.353824060576051	0.938217601423414
S23008	0.450421331477364	0	0.0375499073560193	0.0392931470941481	0.0886353031804946	0.0396751975140851	0	0.344425113377889	9999	0.364858434006799	0.931767684691867
S23009	0.454767746349204	0	0.0383227832012083	0.0433405267704753	0.0711403529290474	0.150552991334628	0	0.241875599415438	9999	0.360490082873949	0.932996385737909
S23012	0.378699911844213	0	0.0584880399329366	0.0317543908639788	0.0964599306753267	0.27220835608859	0	0.162389370594955	9999	0.360254678718953	0.935095757977558
S23014	0.438631315534825	0	0.0186638229183036	0.00989804171192628	0.089813083016773	0.22846248430098	0	0.214531252517192	9999	0.393807461636662	0.919238019817011
S23015	0.310070867627713	0	0.0428650455413609	0.0773844351604897	0.0990874161645798	0.248127031772191	0	0.222465203733666	9999	0.332999071562285	0.947469269887273
S23017	0.215065809079554	0	0.0577894804680835	0.146614248317778	0.107426824124675	0.30875880791422	0	0.16434483009569	9999	0.367019492055835	0.934161619534509
S23023	0.326248749334579	0	0.0520196005858369	0.103658778486866	0.098211708512656	0.311720055319275	0	0.108141107760787	9999	0.344777084938842	0.942362491857838
S23030	0.387456274188226	0	0.0460999551395238	0.0390925473786897	0.0784588054186432	0.278335901881169	0	0.170556515993748	9999	0.342940162961799	0.940876193585859
S23042	0.345904851987143	0	0.033521091557243	0.0329896281182604	0.10320529326182	0.295987120971141	0	0.188392014104393	9999	0.345239670417926	0.941652200388963
S23048	0.33973669903363	0	0.0478507805929363	0.143522673331479	0.0863128749072277	0.332530234652899	0	0.0500467374818282	9999	0.342903440827754	0.94180032635081
S23058	0.223584710901456	0.0186747652961527	0.0738479046118343	0.219210429535771	0.0926770981314623	0.155690266610137	0	0.216314824913187	9999	0.339808434286677	0.946167822823718
S23065	0.109159124471061	0.116817493814941	0.0596724518047325	0.243884194371996	0.125390886882868	0.312720582786605	0	0.0323552658677968	9999	0.337030958371409	0.951712979621616
S23067	0.079743265421755	0.114298531267146	0.0598675323988729	0.284458759961747	0.0969495812138981	0.143615319338171	0	0.22106701039841	9999	0.335107613214179	0.948583034208374
S23086	0.173967556911859	0.0979740999943026	0.0259315054438062	0.0802622164434522	0.112354134115582	0.227932644753216	0	0.281577842337782	9999	0.339906891508203	0.945285362667183
S23087	0.393857235281312	0	0.0540574808071476	0.0714171196868814	0.0880871167466174	0.237938978313241	0	0.1546420691648	9999	0.357918030292882	0.935304025783125
S23089	0.277758924590902	0	0.0654434069494047	0.0976437019455361	0.0781171707034133	0.114463577457166	0	0.366573218353578	9999	0.346907615082767	0.940505273817072
S2309	0.172473957290904	0.007253517732755	0.0427153644493638	0.160298069176806	0.104995312538539	0.373878174226903	0	0.138385604584729	9999	0.365777759825683	0.933991451938651
S23093	0.313381459177288	0	0.0525875974204035	0.175609834450501	0.0885824635760843	0.223370344565869	0	0.146468300809854	9999	0.344959649486473	0.9415435405492
S23112	0.28811573445847	0	0.0695203058089189	0.052663016629952	0.127121550200601	0.390875370821749	0	0.0717040220803089	9999	0.358449894725572	0.941082613015474
S23124	0.273798184777512	0	0.0422521546087432	0.18095974871907	0.115171279458343	0.295226786631139	0	0.0925918458051917	9999	0.331453015586893	0.950802062403764
S23126	0.355002009844062	0	0.029982552579382	0.0983564022441323	0.0756125527044733	0.148944669663639	0	0.292101812964312	9999	0.355204072950846	0.935415184244822
S23130	0.311431019770929	0	0.0666327855516051	0.0943232036386619	0.101541139108911	0.317422741801385	0	0.108649110128508	9999	0.293220397089643	0.967466901488433
S23136	0.276534768302234	0	0.0698955472485727	0.0426227894698498	0.106269319202399	0.248507731438894	0	0.256169844338051	9999	0.342707685521526	0.945833137639579
S23141	0.141740742842014	0.0701869565755239	0.0880013967640996	0.231507333521303	0.117334575116645	0.180497036239608	0	0.170731958940806	9999	0.329383986569131	0.95705699682823
S23144	0.0539843971037813	0.228175105980101	0.0459044462109134	0.209420488954476	0.113328204505463	0.171920714446281	0	0.177266642798984	9999	0.348447759536331	0.942507012813665
S23159	0.0837188931735968	0.0761378234329173	0.0475407710374413	0.122882235261335	0.100981026335056	0.00684888234585853	0	0.561890368413795	9999	0.337053726602077	0.947804776002456
S23162	0.40756747507178	0	0.0278074734617729	0.0755514899790902	0.0714403782267268	0.149703767501875	0	0.267929415758755	9999	0.387070373990429	0.922143935947296
S23163	0.19208272382401	0.0493532247143791	0.0536706423395887	0.21885320447339	0.12364039435925	0.343988967348234	0	0.0184108429411478	9999	0.333835514512113	0.952272649216846
S23166	0.264030473544148	0	0.0561731228502487	0.100939285131447	0.104845043784061	0.24039697623414	0	0.233615098455955	9999	0.336312385582333	0.947936604451239
S23170	0.305166756561925	0	0.0522412529812849	0.0834224158350441	0.11430435221667	0.349690812878207	0	0.0951744095268691	9999	0.340493699885607	0.946549548440289
S2318	0.402921407523233	0	0.0236311476148807	0.0223734074238634	0.104858901655712	0.250895693580389	0	0.195319442201922	9999	0.343787926039804	0.941718207857606
S23184	0.306374446546169	0	0.0897843834933533	0.101148762159327	0.0985963812779392	0.25135918081978	0	0.152736845703432	9999	0.353724568687291	0.94055900988752
S23185	0.407433720076173	0	0.049405677572686	0.0609396295632699	0.0764100589444361	0.212391660068786	0	0.193419253774649	9999	0.368300251710791	0.930100652773141
S23187	0.405625697064256	0	0.0322001497458536	0.0285364310418811	0.0869292543178657	0.168332398415234	0	0.27837606941491	9999	0.371529559082211	0.928825025373355
S2319	0.286034774237367	0	0.0397329214271791	0.110290555435627	0.0882001640535696	0.219020662700347	0	0.25672092214591	9999	0.347909238474892	0.939825536511958
S23192	0.358312970116709	0	0.0593527557173295	0.0823002582198221	0.0569442996784243	0.0644180325689739	0	0.378671683698741	9999	0.359073130386865	0.933648872334689
S23193	0.375178119471557	0	0.0467120085084751	0.0873762692299234	0.0942147749734644	0.292270927594755	0	0.104247900221825	9999	0.36838793337438	0.930909671898322
S23207	0.269833554194748	0	0.060361004871716	0.187765855079703	0.0925459920301063	0.118413487301651	0	0.271080106522076	9999	0.351408480047249	0.939789371382659
S23208	0.35825686778595	0	0.0572736584003768	0.104460353821387	0.0837869478929607	0.158212387008497	0	0.238009785090828	9999	0.365542412454671	0.931963744131112
S23214	0.312033056082524	0	0.0571289583352409	0.126027422167826	0.0938862442680373	0.31967441446281	0	0.0912499046835614	9999	0.364210356155941	0.933423111294937
S23216	0.180720087243944	0	0.0706609853941606	0.144637988832625	0.150966481871179	0.350435519351551	0	0.102578937306541	9999	0.390653249048604	0.929760076202359
S23221	0.376469346001547	0	0.0381559086562172	0.0316391530527642	0.0841118950692158	0.243355076463142	0	0.226268620757113	9999	0.359230312959034	0.934139330082624
S23223	0.330011281648362	0	0.0379785865866658	0.121631074741446	0.0956294373996667	0.256340550490305	0	0.158409069133554	9999	0.337077243239675	0.944908232454164
S23227	0.337155106878667	0	0.0378717182078188	0.0910744683980294	0.0938795828014655	0.210437014524143	0	0.229582109189875	9999	0.348430671247708	0.939691366305609
S23233	0.430968314833592	0	0.0345388466264688	0.0132904674980187	0.0767120899400892	0.272133546866624	0	0.172356734235208	9999	0.353260683674545	0.936087454821339
S23237	0.311132174375155	0	0.0713457937968153	0.0966234485343623	0.117785863838571	0.289211705098164	0	0.113901014356932	9999	0.358370156675831	0.939701844385673
S23250	0.336833198001747	0	0.0326906434284126	0.0198391705886852	0.0938826769549212	0.265389237847053	0	0.251365073179181	9999	0.353099763975779	0.937399652818744
S23273	0.15214227889081	0.0553970642354621	0.0722569460036177	0.184882190164997	0.111920873958974	0.325326892347876	0	0.0980737543982622	9999	0.375608027973548	0.931305160801924
S23274	0.381710000142351	0	0.0387440611746822	0.050670975964686	0.0944192284616207	0.235673282899082	0	0.198782451357578	9999	0.353836732166572	0.937110686359614
S23277	0.387925634970256	0	0.0511687247104818	0.0713366458915028	0.0978600579437372	0.330632180889202	0	0.0610767555948206	9999	0.356102312070691	0.936747356017283
S23279	0.410331979369137	0	0.0447908283563598	0.0317919092671369	0.088962221451676	0.214071371830846	0	0.210051689724845	9999	0.334629955086667	0.945074071428604
S23292	0.299969634046673	0	0.0494089734362427	0.0931801285776035	0.0904315789231182	0.237435543281991	0	0.229574141734371	9999	0.3544562773688	0.937356239635139
S23309	0.110256637690671	0.11126644289379	0.0582004736160394	0.255306855745194	0.0954372052785582	0.17818439814561	0	0.191347986630138	9999	0.355331059755538	0.938469565247237
S23316	0.197441893842308	0.0635710314856572	0.0484341879607637	0.194944169862693	0.109098324188079	0.237151368949969	0	0.14935902371053	9999	0.344745918707162	0.944147449699236
S23321	0.1851171751332	0.0646718662960452	0.0707426798702449	0.191229639229478	0.131572600218625	0.323901937272947	0	0.0327641019794592	9999	0.339427654037752	0.95239822343966
S23323	0.301618918676489	0	0.0532426853153455	0.0626101001472855	0.118711052659518	0.322301346326843	0	0.141515896874518	9999	0.345263328888098	0.945035691050954
S23326	0.360273310983551	0	0.0237486873395554	0.0739079332575035	0.104029150119077	0.161489550286831	0	0.276551368013483	9999	0.34666203986542	0.940724937656084
S23328	0.390698166343891	0	0.0739038015555731	0.0820511420182324	0.0843987681382354	0.223039081822404	0	0.145909040121664	9999	0.380939207479545	0.925383289396789
S23330	0.307136281626731	0	0.0628893987402572	0.109878406706836	0.108751413074395	0.30436835886698	0	0.106976140984802	9999	0.378207188353808	0.928429862068728
S23337	0.318535354463294	0	0.065037200702249	0.136430629572174	0.120995508074131	0.338405335290768	0	0.0205959718973849	9999	0.370823071030465	0.933489639241078
S23338	0.351297385107908	0	0.0477534111397883	0.0740306309578731	0.0760828597957173	0.248409629288744	0	0.202426083709969	9999	0.339623949192865	0.942355650115497
S23343	0.373492282550097	0	0.0517621926118863	0.0763836484537412	0.0809583303083804	0.226957419167584	0	0.190446126908312	9999	0.358562024808222	0.934608950661311
S23351	0.279868128509802	0	0.0420744408019595	0.046463629390256	0.101408472213424	0.331363556336684	0	0.198821772747875	9999	0.371486008714869	0.930270686390162
S23363	0.354038033051299	0	0.0545788533756759	0.0942575573478483	0.090807018554728	0.26967853202015	0	0.136640005650299	9999	0.356445053494642	0.936366542053982
S23364	0.320185285473003	0	0.0811315600497098	0.104438445534679	0.108670303270007	0.298079219799351	0	0.08749518587325	9999	0.36188538137906	0.937238880703239
S2337	0.313244516268579	0	0.0651874744999163	0.141589006987993	0.104360508495843	0.278940148275166	0	0.0966783454725031	9999	0.339199110151034	0.94662774699576
S23371	0.43891393648498	0	0.0322337803952671	0.0162984540525445	0.0769198190020961	0.17714010220513	0	0.258493907859983	9999	0.363571720219456	0.931823790175125
S23374	0.286091082674239	0	0.0647318995186145	0.119110428041957	0.12186993970963	0.202655754940717	0	0.205540895114842	9999	0.332781455920279	0.952963149501278
S23382	0.324637329128342	0	0.0495113989041172	0.0828852582178262	0.0875442998171893	0.202440799119793	0	0.252980914812731	9999	0.347609864014673	0.94002619442992
S23385	0.291014367116416	0	0.0561114829435401	0.201907210417486	0.112370528495621	0.125463125189237	0	0.213133285837701	9999	0.340132537815778	0.947277150812787
S23388	0.0240601141119292	0.268918490749536	0.0438128433337028	0.341676242097893	0.0999062502233526	0.112965684557642	0	0.108660374925945	9999	0.341327555983448	0.944163175443293
S23390	0.317974983915003	0	0.0695181939175058	0.153922388603893	0.0961867418607755	0.230302568510983	0	0.132095123191841	9999	0.367800772484988	0.932496401803196
S23398	0.322056905191084	0	0.0177584074520899	0.0800393374786695	0.0894706376570153	0.263267369754128	0	0.227407342467013	9999	0.356833050035588	0.935195625321068
S2340	0.357290421993995	0	0.0447601949572068	0.0321128174142304	0.0891282845520444	0.289431583566765	0	0.187276697515759	9999	0.358156670938445	0.935118382947368
S23406	0.261930249611942	0.0167960650210843	0.0493115326471223	0.0915374943846067	0.0807341409161132	0.198010726612236	0	0.301679790806896	9999	0.318872775353426	0.952178644972082
S23412	0.272683981790188	0	0.0309834219831273	0.222467260762473	0.0998845347848248	0.187953576798435	0	0.186027223880952	9999	0.354871355799045	0.937610917126503
S23417	0.268080939497252	0	0.0164135380424757	0.128409493633315	0.104261969987844	0.282904027196879	0	0.199930031642234	9999	0.329659936401447	0.948608064626912
S23423	0.294498441497963	0	0.0350683640646687	0.0932792878955732	0.12305083363404	0.356901278781466	0	0.0972017941262879	9999	0.362313478674567	0.936369556588586
S23428	0.311553474802969	0	0.0109618976971733	0.163158026210852	0.0823093199600556	0.0403637391649826	0	0.391653542163967	9999	0.311252912301551	0.953815058906365
S2343	0.253577417498501	0	0.0520401144584006	0.119772923606734	0.099869712242622	0.295287845756964	0	0.179451986436779	9999	0.355673867674159	0.938100816904667
S23430	0.304767204703462	0	0	0.00213097428799465	0.0607795100725169	0.190138531171868	0	0.442183779764159	9999	0.363267982526902	0.931755628201588
S23433	0.140249053980567	0.0587222512466164	0.0526097089131994	0.130207936233363	0.116430645400154	0.348416803974071	0	0.15336360025203	9999	0.351817178846693	0.942478806868743
S23437	0.292288607835145	0	0.0662786829610778	0.0865809958637054	0.102374516141718	0.302697893944833	0	0.149779303253521	9999	0.35871474931774	0.937334588124148
S23439	0.22075176502138	0	0.0821921174436408	0.181331147263141	0.100832775938129	0.181374929415	0	0.233517264918709	9999	0.369674149760928	0.9335305595363
S2344	0.405176298490896	0	0.0521248406638007	0.0415322765916868	0.091072898110113	0.262452544294235	0	0.147641141849268	9999	0.351158917498403	0.938353938618967
S23443	0.328152845053484	0	0.0567769988768741	0.1226877262975	0.100918635356246	0.156632062229655	0	0.234831732186242	9999	0.352832207656833	0.93932558948501
S23446	0.233899345877704	0	0.0665194517392663	0.143765610774034	0.0921535207340142	0.22809066006118	0	0.235571410813801	9999	0.341473161487061	0.944804090780034
S23447	0.287237289745958	0	0.0520983916251609	0.0847099486197645	0.0966808472961139	0.3030940791551	0	0.176179443557903	9999	0.363701553872512	0.933827105827302
S23448	0.334086344612656	0	0.0470547026705285	0.0670091052899407	0.105067751183844	0.273093441087512	0	0.173688655155519	9999	0.346067800484268	0.942233581709683
S23449	0.260483052854261	0	0.0586423394329237	0.201352161894384	0.110530750774424	0.272506924506648	0	0.0964847705373591	9999	0.349082557870232	0.942978386910452
S2345	0.278177503509801	0	0.0647821844541461	0.145733758608828	0.121451317182448	0.212299083595069	0	0.177556152649708	9999	0.34133392804645	0.948783913200814
S23450	0.303982903484491	0	0.047805256359879	0.0684777326798167	0.100120191409612	0.249685269963003	0	0.229928646103199	9999	0.352272910010529	0.939126056193877
S23466	0.122006508619144	0.174896118177816	0.0342044066180347	0.182851677784411	0.0918127398773678	0.154986241279349	0	0.239242307643878	9999	0.347973835644825	0.939772389334952
S23469	0.358654851793613	0	0.0360194861031638	0.130084521227613	0.0926086528880153	0.222997059430308	0	0.159635428557287	9999	0.374126997809936	0.92811922944034
S23471	0.364212266004018	0	0.0669691265304568	0.0569399291595324	0.0914392765236791	0.313341175303867	0	0.107098226478447	9999	0.361727895129817	0.934405522669917
S23472	0.330002019627471	0	0.0687764127382198	0.129748635099685	0.122071939873833	0.250356298335323	0	0.0990446943254686	9999	0.358598778262814	0.939971147401997
S23474	0.189769936138329	0	0.0600405091268852	0.218563440856985	0.0831983705903849	0.0233932984658062	0	0.425034444821609	9999	0.362128391310022	0.934628817518088
S23476	0.162007691566963	0.0975884319093127	0.0443230223240735	0.251262028665042	0.113925722381156	0.290306273290289	0	0.0405868298631647	9999	0.328053566465593	0.952480088772512
S23478	0.438143008872134	0	0.0211293719115264	0.021602022532293	0.0917928561718483	0.195545402203845	0	0.231787338308353	9999	0.380308657156583	0.925015265430518
S2348	0.169613329386772	0.0371770159164925	0.0599356995536348	0.0983998454357297	0.125271476102608	0.180158072056874	0	0.329444561547889	9999	0.326500047414789	0.957326624905226
S23486	0.402162801251381	0	0.034525122873903	0.048287476632334	0.104830478092848	0.24023431498331	0	0.169959806166225	9999	0.326337505263647	0.949939431307233
S23487	0.213857313592515	0.0126403840469406	0.0438332544101701	0.185050480642369	0.0883404482865226	0.19559866646424	0	0.260679452557242	9999	0.345456309099018	0.941552400352352
S23495	0.430738495951331	0	0.0305906551482968	0.0391918559882811	0.0228518650314189	0	0	0.476627127880672	9999	0.350629530263799	0.936825360787446
S23497	0.327563549104303	0	0.0687283872506181	0.0559833384678459	0.113514112876174	0.302178152453059	0	0.132032459848	9999	0.361558004468555	0.93716715176425
S23498	0.376921645266895	0	0.0354675793408378	0.0263619739484821	0.0689982904880007	0.203914502811687	0	0.288336008144097	9999	0.356518395522475	0.934655458795166
S235	0.314819396442561	0	0.0516363997175401	0.102343194168087	0.0892167464327694	0.276867378629311	0	0.165116884609731	9999	0.35235562784571	0.9381726623304
S23502	0.493759683720777	0	0.0382884822363725	0.0133488612037895	0.0808148513992649	0.0352896435052975	0	0.338498477934498	9999	0.362483678871133	0.932380617599762
S23503	0.204402379387729	0.0200438270056643	0.0667881965463178	0.132362804895208	0.142898035995951	0.333600125583684	0	0.0999046305854454	9999	0.366176991771743	0.940641585857038
S23523	0.316714493979305	0	0.0642142745057167	0.10138673954951	0.0738299676665757	0.124300713662703	0	0.319553810636189	9999	0.354847381105241	0.936428524008158
S23537	0.376445710490429	0	0.0557879540596947	0.099105765279988	0.0781361104546799	0.184237848707503	0	0.206286611007706	9999	0.343663050314613	0.940960547413333
S23538	0.327243222628605	0	0.0476938968270162	0.120961441164243	0.0995408363980308	0.244676246271936	0	0.15988435671017	9999	0.338175100443332	0.945345582418158
S23545	0.356021852131242	0	0.047478699724383	0.0278845196952886	0.0888789992497664	0.319180298396227	0	0.160555630803093	9999	0.355641940280648	0.936280818445244
S23546	0.119092452779982	0.0555139629717128	0.0642641147927877	0.113732294750952	0.143365057992238	0.31296892767696	0	0.191063189035367	9999	0.327445119701833	0.961743306893162
S23548	0.385658586805912	0	0.0154996806453759	0.0517339545470172	0.10121995315405	0.23720916903339	0	0.208678655814255	9999	0.350477886838176	0.938332137545125
S23553	0.31279250267866	0	0.0566559034456375	0.113977181844979	0.094736296585317	0.190448873224452	0	0.231389242220955	9999	0.344578101640807	0.942503277571059
S2356	0.37101744104585	0	0.054248296541497	0.0411075520318133	0.0887891374493266	0.182206909177151	0	0.262630663754362	9999	0.342806706587667	0.942147687839695
S23561	0.254077319181963	0	0.0718386312425797	0.116511321115691	0.126251964624724	0.244365582990631	0	0.186955180844412	9999	0.341983924995394	0.950165758538975
S23562	0.289929463445683	0	0.0377504127430135	0.108621648087784	0.13140897428377	0.30150499359861	0	0.130784507841139	9999	0.329544761664321	0.953897492564197
S23564	0.191045321548508	0	0.0521652086932431	0.110768574836487	0.130413679844133	0.44918921252741	0	0.0664180025502192	9999	0.362438500486976	0.939369369915014
S23574	0.256806852374871	0	0.067348672338054	0.122105888639926	0.114859217803605	0.260615532110927	0	0.178263836732617	9999	0.363182927985708	0.937203617119619
S23576	0.334590647150234	0	0.0619155390008644	0.12994171129618	0.081970799181446	0.211364597196491	0	0.180216706174784	9999	0.36631568114199	0.931727408459645
S23578	0.317763366943675	0	0.0485242675021055	0.0184361521195512	0.0995836301230723	0.246518773978094	0	0.269173809333502	9999	0.358571904054689	0.936105343919192
S23579	0.308434546002775	0	0.0773830101716817	0.0725965340566267	0.0811852800489157	0.0975712504949453	0	0.362829379225055	9999	0.365552325325905	0.932661746139628
S23582	0.335171830612752	0	0.0391541539770325	0.0349056082378197	0.103456869384233	0.315153977331359	0	0.172157560456803	9999	0.372164598185107	0.929738240009027
S23590	0.158511522351178	0.074675349401038	0.026262115234129	0.241760663528114	0.0929125113272347	0.220708198499748	0	0.185169639658559	9999	0.351253612660972	0.938632083088905
S2360	0.198109996282097	0.033991258238256	0.0440769380328793	0.187045980119026	0.0899902649794149	0.247496426259957	0	0.199289136088369	9999	0.339008992034875	0.944511507604638
S23600	0.108274372636157	0.0927028393196379	0.0582472437806841	0.174894169111586	0.111405759994694	0.363590520843528	0	0.0908850943137124	9999	0.344464121582291	0.945656651400941
S23606	0.391505708977764	0	0.0577434747673586	0.0335926102081999	0.107079562299834	0.242951064315764	0	0.167127579431079	9999	0.349037288906701	0.941226391326385
S23609	0.353919343440065	0	0.0623954794630907	0.0458450911120226	0.0909043158938562	0.268111311300233	0	0.178824458790733	9999	0.346658612539497	0.941047943160032
S2361	0.231686870090375	0	0.0345842628493827	0.168028822756682	0.11421220451916	0.312321583456829	0	0.139166256327571	9999	0.363964780823999	0.935130227987555
S23612	0.170818793824624	0.0862758047339955	0.0401805969217931	0.0446470494252533	0.0424277386078293	0	0	0.615650016486504	9999	0.347963899169858	0.937744987869541
S23615	0.332215847432331	0	0.057442321199305	0.0515606521336983	0.0956351677893279	0.329593521950753	0	0.133552489494585	9999	0.345135199139928	0.942098310763794
S23616	0.360309564531332	0	0.0619050682350363	0.0559108583215805	0.0956036548791773	0.156402407869548	0	0.269868446163326	9999	0.35794758899953	0.936397698252092
S23620	0.357623718060118	0	0.0414778816741109	0.0767829060602791	0.0940713779904411	0.225562472318988	0	0.204481643896063	9999	0.376181991104441	0.927374469722625
S23624	0.366595799631489	0	0.0497331967769455	0.0649868619865508	0.0933048811953293	0.283534464515984	0	0.141844795893701	9999	0.355886071474916	0.936551925492275
S23632	0.213778745198287	0	0.0718584318144145	0.0821076246914939	0.106229198688504	0.244167658332164	0	0.281858341275136	9999	0.361391883901542	0.937559516919888
S23640	0.162063880164667	0.0401983825337091	0.0530047006874881	0.280330816479217	0.10596332477252	0.15556732520275	0	0.202871570159648	9999	0.329261462943479	0.952253010032403
