naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell
stdev.mix_24	0	0	6.16498620023584e-06	4.89768214297496e-06	9.44724407312502e-07	0	6.18893122444151e-06	0	0
stdev.mix_25	0	0	0	0	3.09838226180476e-07	0	0	8.02195118783348e-07	0
stdev.mix_26	0	0	5.09958888003934e-06	0	4.51840162150201e-07	2.42122483242671e-07	4.54118884720654e-07	8.11197938042186e-07	2.34407532574449e-06
stdev.mix_27	1.76910922464727e-06	1.08827613137291e-06	5.32411564490054e-06	3.60129372650249e-06	7.87198775230665e-07	0	1.6222631469399e-06	0	0
stdev.mix_28	0	0	2.98250500477913e-06	0	5.26362809277575e-07	6.30942766889803e-07	1.81692507147919e-06	1.06221532057049e-06	8.91820667180522e-07
stdev.mix_29	0	0	0	0	1.10746625629411e-06	0	0	5.2269288043618e-07	0
stdev.mix_30	0	0	0	0	1.99898346442016e-06	0	0	9.12812993365188e-07	0
stdev.mix_31	0	0	0	0	3.31773012278392e-07	0	0	5.91506765670171e-07	0
stdev.mix_32	0	0	0	0	5.7535517493845e-07	0	0	5.1452003195359e-07	0
stdev.mix_33	0	0	0	0	4.22893273997725e-07	0	0	0	0
stdev.mix_34	0	0	2.93188654912104e-06	4.12251931475337e-06	1.52370281334543e-07	0	3.86096183234543e-06	0	0
stdev.mix_35	0	0	0	0	5.01801312818474e-07	0	0	0	0
stdev.mix_36	2.2144093213361e-06	2.84819374828693e-06	0	0	0	0	0	0	0
stdev.mix_37	1.78618173994278e-06	1.58591879019873e-06	0	0	0	0	0	0	0
stdev.mix_38	0	0	4.02145688778612e-06	0	1.3925567863722e-06	5.06819166020764e-07	0	5.73425263993842e-07	1.67685788478342e-06
stdev.mix_39	9.09918928108922e-07	9.64800361702101e-07	0	0	2.69290456575185e-07	6.87476338463787e-07	0	8.47233099965348e-07	2.58026147268889e-06
stdev.mix_40	0	0	0	0	2.29936951519844e-07	0	0	5.80882647164901e-07	0
stdev.mix_41	0	0	3.87004483015583e-06	2.0969060274837e-06	3.95991099653981e-07	0	0	0	0
stdev.mix_42	1.50101656004929e-06	9.62758145920424e-07	5.55660746007761e-06	0	3.57489609554212e-07	0	3.34224543720868e-06	6.33857805742971e-07	1.34603569806572e-06
stdev.mix_43	0	0	0	0	7.30543761724314e-07	9.7799871758964e-07	0	7.40292483345707e-07	1.35073162883471e-06
stdev.mix_44	0	0	0	0	6.16264908305106e-07	0	0	5.80502019720281e-07	0
stdev.mix_45	0	0	0	0	2.21423599429394e-06	0	0	4.70281351930725e-07	0
stdev.mix_46	0	0	0	0	1.45350067808827e-06	8.97575029769184e-07	0	1.03478000092154e-06	7.91917413231857e-07
stdev.mix_47	0	0	0	0	4.3472931786389e-07	0	0	0	0
stdev.mix_48	1.05121567128354e-06	6.23382572465302e-07	9.96633837358237e-07	2.04312834336459e-06	1.76976034774162e-07	0	2.74271881978927e-06	0	0
stdev.mix_49	0	0	0	0	2.45257871713704e-06	0	0	0	0
stdev.mix_50	1.82830544433026e-06	0	0	0	0	0	0	8.29939713085116e-08	4.53646661244472e-07
stdev.mix_51	6.03473869457846e-07	6.39602977864321e-07	2.30006785066103e-06	1.46296150809344e-06	3.06948948078453e-07	0	4.11034867707989e-06	0	0
stdev.mix_52	1.58983418713109e-06	9.27616615049634e-07	1.94665132059989e-06	0	8.69583823441073e-07	0	3.16094447843673e-06	2.96977746271333e-07	0
stdev.mix_53	0	0	0	0	7.33189700469603e-07	0	0	0	0
stdev.mix_54	1.51562457182831e-06	3.69706489546968e-07	3.14738229994699e-06	0	0	0	7.18191938808138e-07	4.15361179646965e-07	1.75699005961327e-06
stdev.mix_55	0	0	0	0	4.61684765294687e-07	0	0	0	0
stdev.mix_56	0	0	0	0	0	0	0	8.43996449366584e-07	0
stdev.mix_57	0	0	0	0	9.22645963270173e-07	0	0	1.10548362197411e-06	0
stdev.mix_58	0	0	0	0	1.63244840711325e-06	0	0	1.01050003556679e-06	0
stdev.mix_59	0	0	0	0	1.21391511193403e-06	0	0	0	0
stdev.mix_60	4.71667320229364e-07	6.09599567247402e-07	0	0	0	0	0	0	0
stdev.mix_61	1.16436378470528e-06	9.62731847315031e-07	5.85648658557082e-06	8.26269754106502e-07	0	0	3.76220111068716e-06	1.04606126262458e-06	6.35940461319002e-07
stdev.mix_62	9.54995506165666e-07	0	1.71162525295862e-06	0	8.43261554818271e-07	0	2.24535398337674e-06	1.1499295161801e-06	2.12877315413633e-06
stdev.mix_63	0	0	0	0	9.52266673668744e-07	0	0	0	0
stdev.mix_64	0	0	0	0	0	0	0	0	0
stdev.mix_65	0	0	0	0	1.89910104507662e-06	2.07276089210981e-07	0	3.63362740634259e-07	0
stdev.mix_66	1.59441371503198e-06	1.32238022752501e-06	3.87416861861008e-06	4.93803858244343e-06	2.16584386843813e-06	0	2.90518439961348e-06	0	0
stdev.mix_67	9.21094922697404e-07	1.58719387140054e-06	5.56338661538635e-06	0	1.15215495342557e-06	6.46027121769263e-07	2.74642856632143e-06	5.00136724788522e-07	3.50569922616116e-07
stdev.mix_68	0	0	0	0	3.924107938451e-07	1.13130356848886e-06	0	8.41530950898207e-07	1.39021371987894e-06
stdev.mix_69	0	0	0	0	0	0	0	0	0
stdev.mix_70	1.74866678879618e-06	1.48118404188164e-06	0	0	1.58227193543557e-06	0	0	0	0
stdev.mix_71	1.62264633074794e-06	1.64647742884348e-06	3.1395814637126e-06	5.53817150956478e-06	1.08905383321746e-06	0	6.74766163363314e-06	0	0
stdev.mix_72	2.09163385631471e-06	1.852417740195e-06	0	0	0	0	0	0	0
stdev.mix_73	3.3067169298123e-06	1.34992379490472e-06	0	0	1.64899059101609e-06	0	0	0	0
stdev.mix_74	7.77873348695735e-07	0	0	0	1.0650775381504e-06	0	0	0	0
stdev.mix_75	0	0	4.0666836326341e-06	3.4805247923986e-06	5.01683845749081e-07	0	3.3881664823597e-06	0	0
stdev.mix_76	0	0	0	0	1.6570776419165e-07	0	0	5.11688822386048e-07	2.1150293079969e-07
stdev.mix_77	0	0	3.88865272617117e-07	0	9.57895648314874e-07	3.91218641521223e-07	2.82891769795389e-06	4.45002132429248e-07	1.01837096119544e-06
stdev.mix_78	0	0	0	0	7.68605442448457e-07	0	0	0	0
stdev.mix_79	0	0	2.40385996334197e-06	0	0	0	0	0	0
stdev.mix_80	9.59175622386796e-07	0	0	0	0	0	0	0	0
stdev.mix_81	0	0	0	0	0	0	0	4.61597243749979e-07	1.34991086166078e-06
stdev.mix_82	0	0	0	0	1.42643354162241e-06	0	0	0	0
stdev.mix_83	0	0	5.3619893934239e-06	5.32016034504606e-06	7.2272664063726e-07	0	3.12364612849963e-06	0	0
stdev.mix_84	0	0	0	0	0	0	0	4.37435227001973e-07	0
stdev.mix_85	0	0	0	0	0	0	0	6.51380267690426e-07	0
stdev.mix_86	0	0	0	0	7.49079888962519e-07	1.10878244041039e-06	0	1.18514233947466e-06	1.39581847451059e-06
stdev.mix_87	0	0	0	0	1.4665059467464e-06	0	0	9.68926244948151e-07	0
stdev.mix_88	0	0	0	0	4.27917861657223e-07	0	0	3.3279922029397e-07	0
stdev.mix_89	0	0	0	0	3.11200263450112e-07	3.44783803829109e-07	0	4.76142182154374e-07	6.47078950713283e-07
stdev.mix_90	0	0	0	0	5.59259567960433e-07	0	0	9.57738544355162e-07	0
stdev.mix_91	0	0	2.75569011984558e-06	1.73034011241743e-06	1.39310838674321e-06	0	3.60398153899283e-06	0	0
stdev.mix_92	0	0	0	0	1.34096712288719e-06	0	0	1.02168129112463e-07	0
stdev.mix_93	0	0	4.66259880863073e-07	1.83380987781688e-06	8.0601179995375e-07	0	2.91321948044723e-06	0	0
stdev.mix_94	0	0	3.65110283781674e-06	6.32831267516331e-07	1.76932606013643e-06	0	2.2487135289485e-06	0	0
stdev.mix_95	6.59104441913231e-07	1.5219262113681e-06	4.00698832024534e-06	0	1.30231428666759e-06	0	0	0	0
stdev.mix_96	0	1.58137661118491e-06	0	0	6.5492829374122e-07	0	0	0	0
stdev.mix_97	0	0	0	0	9.96355830176073e-07	0	0	0	0
stdev.mix_98	0	0	0	0	0	0	0	0	0
stdev.mix_99	0	0	2.01017497338961e-06	2.20252481512172e-06	5.96280953095173e-07	7.87114789820555e-07	2.04025955508066e-06	1.27247141857423e-06	1.05725209674465e-06
stdev.mix_100	0	0	0	0	1.05400502027333e-06	0	0	6.39151958032417e-07	0
