naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell
average.S17211	0	0	0	0	0	0	0	0
average.S17212	0	0	0	0	0	0	0	0
average.S17219	0	0	0	0	0	0	0	0
average.S17223	0	0	0	0	0	0	0	0
average.S17229	0	0	0	0	0	0	0	0
average.S17230	0	0	0	0	0	0	0	0
average.S17233	0	0	0	0	0	0	0	0
average.S17240	0	0	0	0	0	0	0	0
average.S1725	0	0	0	0	0	0	0	0
average.S17251	0	0	0	0	0	0	0	0
average.S17252	0	0	0	0	0	0	0	0
average.S17254	0	0	0	0	1.91658733723787	5.96086584623628	1.87774766459372	0
average.S17256	0	0	0	0	0	0	0	0
average.S17259	0	0	0	0	0	0	0	0
average.S1726	0	0	0	0	0	0	0	0
average.S17275	0	0	0	0	0	0	0	0
average.S17281	0	0	0	0	0	0	0	0
average.S17283	0	0	0	0	0	0	0	0
average.S17284	0	0	0	0	0	0	0	0
average.S17290	0	0	0	0	0	0	0	0
average.S17291	0	0	0	0	0	0	0	0
average.S17295	0	0	0	0	0	0	0	0
average.S17301	0	0	0	0	0	0	0	0
average.S1731	0	0	0	0	0	0	0	0
average.S17311	0	0	0	0	0	0	0	0
average.S17316	0	0	0	0	0	0	0	0
average.S17320	0	0	0	0	0	0	0	0
average.S17322	0	0	0	0	0	0	0	0
average.S17323	4.48066874461051	3.14779695096932	0	0	0	0	0	0
average.S17332	0	0	0	0	0	0	0	0
average.S17333	0	0	0	0	0	0	0	0
average.S17334	0	0	0	0	0	-1.16036277415029	0	0
average.S17346	0	0	0	0	0	0	0	0
average.S17351	0	0	0	0	0	0	0	0
average.S17353	0	0	0	0	0	0	0	0
average.S17362	0	0	0	0	0	0	0	0
average.S17365	0	0	0	0	0	0	0	0
average.S17367	0	0	0	0	0	0	0	0
average.S17369	0	0	0	0	0	0	0	0
average.S17370	0	0	0	0	0	0	0	0
average.S17373	0	0	0	0	0	0	0	0.221579714627785
average.S17378	0	0	0	0	0	0	0	0
average.S1738	0	0	0	0	0	0	0	0
average.S17381	0	0	0	0	0	0	0	0
average.S17393	0	0	0	0	0	0	0	0
average.S17396	0	0	0	0	0	0	0	0
average.S17411	0	0	0	0	0	0	0	0
average.S17412	0	0	0	0	0	0	0	0
average.S17413	0	0	0	0	0	0	0	0
average.S17415	0	0	0	0	0	0	0	0
average.S1742	0	0	0	0	0	0	0	0
average.S17421	0	0	0	0	0	0	0	0
average.S17422	0	0	0	0	0	0	0	0
average.S17427	0	0	0	0	0	0	0	0
average.S17428	0	0	0	0	0	0	0	0
average.S17430	0	0	0	0	0	0	0	0
average.S17431	0	0	0	0	0	0	0	-0.13002992771726
average.S17435	0	0	0	0	0	0	0	0
average.S17437	0	0	0	0	0	0	0	0
average.S17446	0	0	0	0	0	0	0	0
average.S17448	0	0	0	0	0	0	0	0
average.S17456	0	0	0	0	0	0	0	0
average.S17458	0	0	0	0	0	0	0	0
average.S17460	0	0	0	0	0	0	0	0
average.S17464	0	0	0	0.374176470312225	0	0	0	0
average.S17467	0	0	0	0	0	0	0	0
average.S17468	0	0	0	0	0	0	0	0
average.S17472	0	0	0	0	0	0	0	0
average.S17478	0	0	0	0	0	0	0	0
average.S17479	0	0	0	0	0	0	0	0
average.S17481	0	0	0	0	0	0	0	0
average.S17485	0	0	0	0	0	0	0	0
average.S17493	0	0	0	0	0	0	0	0
average.S17498	0	0	0	0	0	0	0	0
average.S17510	0	0	0	0	0	0	0	0
average.S17516	0	0	0	0	0	0	0	0
average.S1752	0	0	0	0	0	0	0	0
average.S17520	0	0	0	0	0	0	0	0
average.S17521	0	0	0	0	0	0	0	0
average.S17523	0	0	0	0	0	0	0	0
average.S17529	0	0	0	0	0	0	0	0
average.S17530	0	0	0	0	0	0	0	0
average.S17539	0	0	0	0	0	0	0	0
average.S1754	0	0	0	0	0	0	0	0
average.S17542	0	0	0	0	0	0	0	0
average.S17549	0	0	0	0	0	0	0	0
average.S17558	0	0	0	0	0	0	0	0
average.S1756	0	0	0	0	0	0	0	0
average.S17563	0	0	0	0	0	0	0	0
average.S17567	0	0	0	0	0	0	0	0
average.S17576	0	0	0	0	0	0	0	0
average.S17577	0	0	0	0	0	0	0	0
average.S17582	0	0	0	0	0	0	0	0
average.S17583	0	0	0	0	0	0	0	0
average.S17587	0	0	0	0	0	0	0	0
average.S17590	0	0	0	0	0	0	0	0
average.S176	0	0	0	0	0	0	0	0
average.S17600	0	0	0	0	0	0	0	0
average.S17603	0	0	0	0	0	0	0	0
average.S17609	0	0	0	0	0	0	0	0
average.S17621	0	0	0	0	0	0	0	1.04458819937031
average.S17641	0	0	0	0	0	0	0	0
average.S17645	0	0	0	0	0	0	0	0
average.S17649	0	0	0	0	0	0	0	0
average.S17650	0	0	0	0	0	0	0	0
average.S17652	0	0	0	0	0	0	0	0
average.S17654	0	0	0	0	0	0	0	0
average.S17658	0	0	0.0269867037474627	0	0	0	0	0
average.S17660	0	0	0	0.0139357402733174	0	0	0	0
average.S17663	0	0	0	0	0	0	0	0
average.S17664	0	0	0	0	0	0	0	0
average.S17670	0	0	0	0	0	0	0	0
average.S1770	0	0	0	0	0	0	0	0
average.S17704	0	0	0	0	0	0	0	0
average.S17712	0	0	0	0	0	0	0	0
average.S17720	0	0	0	0	0	0	0	0
average.S17726	0	0	0	0	0	0	0	0
average.S1773	0	0	0	0	0	0	0	0
average.S17734	-0.17012711885338	0	0	0	0	0	0	0
average.S17735	0	0	0	0	0	0	0	0
average.S17753	0	0	0	0	0	0.523466123220509	0	0
average.S17755	0	0	0	0	0	0	0	0
average.S17759	0	0	0	0	0	0	0	0
average.S17767	0	0	0	0	0	0	0	0
average.S17774	0	0	0	0	0	0	0	0
average.S17783	0	0	0	0	0	0	0	0
average.S17784	0	0	0	0	0	0	0	0
average.S17790	0	0	0	0	0	0	0	0
average.S17791	0	0	0	0	0	0	0	0
average.S17792	0	0	0	0	0	0	0	0
average.S17793	0	0	0	0	0	0	0	0
average.S17799	0	0	0	0	0	0	0	0
average.S1780	0	0	0	0	0	0	0	0
average.S17801	0	0	0	0	0	0	0	0
average.S17806	0	0	0	0	0	0	0	0
average.S17808	0	0	0	0	0	-0.00071403046285818	0	0
average.S17810	0	0	0	0	0	0	0	0
average.S1782	0	0	0	0	0	0	0	0
average.S17823	0	0	0	0	0	0	0	0
average.S17828	0	0	0	0	0	0	0	0
average.S17839	0	0	0	0	0	0	0	0
average.S17843	0	0	0	0	0	0	0	0
average.S17845	0	0	0	0	0	0	0	0
average.S1785	0	0	0	0	0	0	0	0
average.S17850	0	0	0	0	0	0	0	0
average.S17857	0	0	0	0	0	0	0	0
average.S17859	0	0	0	0	0	0	0	0
average.S17865	0	0	0	0	0	0	0	0
average.S17868	0	0	0	0	0	0	0	0
average.S1787	0	0	0	0	0	0	0	0
average.S17879	0	0	0	0	0	0	0	-0.0104547784718603
average.S17881	0	0	0	0	0	0	0	0
average.S17884	0	0	0	0	0	0	0	0
average.S17893	0	0	0	0	0	0	0	0
average.S17897	0	0	0.230956257988224	0	0	0	0	0
average.S17899	0	0	0	0	0	0	0	-1.01553799944695
average.S17913	0	0	0	0	0	0	0	0
average.S17917	0	0	0	0	0	0	0	0
average.S17928	0	0	0	0	0	0	0	0
average.S17936	0	0	0	0	0	0	0	0
average.S17938	0	0	0	0	0	0	0	0
average.S17940	0	0	0	0	0	0	0	0
average.S17946	0	0	0	0	0	0	0	0
average.S17948	0	0	0	0	0	0	0	0
average.S17949	0	0	0	0	0	0	0	0
average.S17959	0	0	0	0	0	0	0	0
average.S17960	0	0	0	0	0	0	0	0
average.S17973	0	0	0	0	0	0	0	0
average.S17985	0	0	0	0	0	0	0	0
average.S17988	0	0	0	0	0	0	0	0.474099560985173
average.S17993	0	0	0	0	0	0	0	0
average.S18000	0	0	0	0	0	0	0	0
average.S18003	0	0	0	0	0	0	0	0
average.S18005	0	0	0	0	0	0	0	0
average.S18007	0	0	0	0	0	0	0	0
average.S18013	0	0	0	0	0	0	0	0
average.S18015	0	0	0	0	0	0	0	0
average.S18016	0	0	0	0	0	0	0	0
average.S18028	0	0	0	0	0	0	0	0
average.S1803	0	0	0	0	0	0	0	0
average.S18037	0	0	0	0	0	0	0	0.167564025081834
average.S18038	0	0	0	0	0	0	0	0
average.S18040	0	0	0	0	-0.159903064413074	0	0	0
average.S18046	0	0	0	0	0	0	0	0
average.S18055	0	0	0	0	0	0	0	0
average.S18060	0	0	0	0	0	0	0	0
average.S18063	0	0	0	0	0	0	0	0
average.S18064	0	0	0	0	0	0	0	0
average.S18067	0	0	0	0	0	0	0	0
average.S18071	0	0	0	0	0	0	0	0
average.S18079	0	0	0	0	0	-0.0679319208021617	0	-0.759624074729186
average.S1808	0	0	0	0	0	0	0	0
average.S18080	0	0	0	0	0	0	0	0
average.S18085	0	0	0	0	0	0	0	0
average.S18089	0	0	0	0	0	0	0	0
average.S18103	0	0	0	0	0	0	0	0
average.S18107	0	0	0	0	0	0	0	0
average.S18117	0	0	0	0	0	0	0	0
average.S18127	0	0	0	0	0	0	0	0
average.S18135	0	0	0	0	0	0	0	0
average.S18139	0	0	0	0	0	0	0	0
average.S18142	0	0	0	0	0	0	0	0
average.S1815	0	0	0	0	0	0	0	0
average.S18152	0	0	0	0	0	0	0	0
average.S18155	0	0	0	0	0	0	0	0
average.S1816	0	0	0	0	0	0	0	0
average.S18161	0	0	0	0	0	0	0	0
average.S18173	0	0	0	0	0	0	0	0
average.S18180	0	0	0	0	0	0	0	0
average.S18182	0	0	0	0	0	0	0	0
average.S18189	0	0	0	0	0	0	0	0
average.S18199	0	0	0	0	0	0	0	0
average.S18212	0	0	0	0	0	0	0	0
average.S18222	0	0	0	0	0	0	0	0
average.S18228	0	0	0	0	0	0	0	0
average.S18234	0	0	0	0	0	0	0	0
average.S18244	0	0	0	0	0	0	0	0
average.S18263	0	0	0	0	0	0	0	0
average.S18265	0	0	0	0	0	0	0	0
average.S18270	0	0	0	0	0	0	0	0
average.S18272	0	0	0	0	0	0	0	0
average.S18277	0	0	0	0	0	0	0	0
average.S18278	0	0	0	0	0	0	0	0
average.S18279	0	0	0	0	0	0	0	0
average.S18282	0	0	0	0	0	0	0	0
average.S183	0	0	0	0	0	0	0	0
average.S18308	0	0	0	0	0	0	0	0
average.S18320	0	0	0	0	0	0	0	0
average.S18321	0	0	0	0	0	0	0	0
average.S18324	0	0	0	0	0	0	0	0
average.S18330	0	0	0	0	0	0	0	0
average.S18334	0	0	0	0	0	0	0	0
average.S18337	0	0	0	0	0	0	0	0
average.S18339	0	0	0	0	0	0	0	0
average.S18346	0	0	0	0	0	0	0	0
average.S1835	0	0	0	0	0	0	0	0
average.S18352	0	0	0	0	0	0	0	0
average.S18358	0	0	0	0	0	0	0	0
average.S18365	0	0	0	0	0	0	0	0
average.S18368	0	0	0	0	0	0	0	0
average.S18371	0	0	0	0	0	0	0	0
average.S18378	0	0	0	0	0	0	0	0
average.S18385	0	0	0	0	0	0	0	0
average.S18388	0	0	0	0	0	0	0	0
average.S18393	0	0	0	0	0	0	0	-0.573886546919854
average.S18403	0	0	0	0	0	0	0	0
average.S18408	0	0	0	0	0	0	0	0
average.S18412	2.2170855102672	0.930902440753053	0	0	0	0	0	0
average.S18415	0	0	0	0	0	0	0	0
average.S18418	0	0	0	0	0	0	0	0
average.S18422	0	0	0	0	0	0	0	0
average.S18436	0	0	0	0	0	0	0	0
average.S18441	0	0	0	0	0	0	0	0
average.S18446	0	0	0	0	0	0	0	0
average.S18450	0	0	0	0	0	0	0	0
average.S18451	0	0	0	0	0	0	0	0
average.S18452	0	0	0	0	0	0	0	0
average.S18458	0	0	0	0	0	0	0	0
average.S18466	0	0	0	0	0	0	0	0
average.S18473	0	0	0	0	0	-0.436349845830764	0	0
average.S18474	0	0	0	0	0	0	0	0
average.S18479	0	0	0	0	0	0	0	0
average.S1848	0	0	0	0	0	0	0	0
average.S1849	0	0	0	0	0	0	0	0
average.S18496	0	0	0	0	0	0	0	0
average.S185	0	0	0	0	0	0	0	0
average.S18500	0	0	0	0	0	0	0	0
average.S18504	0	0	0	0	0	0	0	0
average.S18511	0	0	0	0	0	0	0	0
average.S18514	0	0	0	0	0	0	0	0
average.S18518	0	0	0	0	0	0	0	0
average.S18528	0	0	0	0	0	0	0	0
average.S18529	0	0	0	0	0	0	0	0
average.S18534	0	0	0	0	0	0	0	0
average.S1854	0	0	0	0	0	0	0	0
average.S18543	0	0	0	0	0	0	0	0
average.S18563	0	0	0	0	0	0	0	0
average.S18564	0	0	0	0	0	0	0	0
average.S1857	0	0	0	0	0	0	0	0
average.S18570	0	0	0	0	0	0	0	0
average.S18578	0	0	0	0	0	0	0	0
average.S18579	0	0	0	0	0	0	0	0
average.S1858	0	0	0	0	0	0	0	0
average.S18580	0	0	0	0	0	0	0	0
average.S18583	0	0	0	0	0	0	0	0
average.S1859	0	0	0	0	0	0	0	0
average.S18591	0	0	0	0	0	0	0	0
average.S18594	0	0	0	0	0	0	0	0
average.S18595	0	0	0	0	0	0	0	0
average.S18606	0	0	0	0	0	0	0	0
average.S18619	0	0	0	0	0	0	0	0
average.S18620	0	0	0	0	0	0	0	0
average.S18621	0	0	0	0	0	0	0	0
average.S18626	0	0	0	0	0	0	0	0
average.S18628	0	0	0	0	0	0	0	0
average.S18629	0	0	0	0	0	0	0	0
average.S1863	0	0	0	0	0	0	0	0
average.S18630	0	0	0	0	0	0	0	0
average.S18637	0	0	0	0	0	0	0	0
average.S18640	0	0	0	0	0	0	0	0
average.S18645	0	0	0	0	0	0	0	0
average.S18647	0	0	0	0	0	0	0	0
average.S18652	0	0	0	0	0	0	0	0
average.S18658	0	0	0	0	0	0	0	0
average.S18663	0	0	0	0	0	0	0	0
average.S18669	0	0	0	0	0	0	0	0
average.S18672	0	0	0	0	0	0	0	0
average.S18677	0	0	0	0	0	0	0	0
average.S18679	0	0	0	0	0	0	0	0
average.S1868	0	0	0	0	0	0	0	0
average.S18680	0	0	0	0	0	0	0	0
average.S18685	0	0	0	0	0	0	0	0
average.S18687	0	0	0	0	0	0	0	0
average.S18693	0	0	0	0	0	0	0	0
average.S18694	0	0	0	0	0	0	0	0
average.S18699	0	0	0	0	0	0	0	0
average.S187	0	0	0	0	0	0	0	0
average.S18701	0	0	0	0	0	0	0	-0.333799029299583
average.S18702	0	0	0	0	0	0	0	0
average.S18703	0	0	0	0	0	0	0	0
average.S18717	0	0	0	0	0	0	0	0
average.S18718	0	0	0	0	0	0	0	0
average.S18719	0	0	0	0	0	0	0	0
average.S18725	0	0	0	0	0	0	0	0
average.S18730	0	0	0	0	0	0	0	0
average.S18732	0	0	0	0	0	0	0	0
average.S18740	0	0	0	0	0	0	0	0
average.S18741	0	0	0	0	0	0	0	0
average.S18746	0	0	0	0	0	0	0	0
average.S18749	0	0	0	0	0	0	0	0
average.S18751	0	0	0	0	0	0	0	0
average.S18757	0	0	0	0	0	0	0	0
average.S18758	0	0	0	0	0	0	0	0
average.S1876	0	0	0	0	0	0	0	0
average.S18761	0	0	0	0	0	0	0	0
average.S18763	0	0	0	0	0	0	0	0
average.S18767	0	0	0	0	0	0	0	0
average.S18771	0	0	0	0	0	0	0	0
average.S18786	0	0	0	0	0	0	0	0
average.S18792	0	0	0	0	0	0	0	0
average.S18801	0	0	0	0	0	0	0	0
average.S18806	0	0	0	0	0	0	0	0
average.S18815	0	0	0	0	0	0	0	0
average.S18825	0	0	0	0	0	0	0	0
average.S18826	0	0	0	0	0	0	0	0
average.S18827	0	0	0	0	0	0	0	0
average.S18832	0	0	0	0	0	0	0	0
average.S18842	0	0	0	0	0	0	0	0
average.S18851	0	0	0	0	0	0	0	0
average.S18856	0	0	0	0	0	0	0	0
average.S1887	0	0	0	0	0	0	0	0
average.S18879	0	0	0	0	0	0	0	0
average.S18881	0	0	0	0	0	0	0	0
average.S18882	0	0	0	0	0	0.193943371970771	0	0
average.S18888	0	0	0	0	0	0	0	0
average.S18889	0	0	0	0	0	0	0	0
average.S18895	0	0	0	0	0	-2.09900147259962	0	0
average.S18896	0	0	0	0	0	0	0	0
average.S18897	0	0	0	0	0	0	0	0
average.S18905	0	0	0	0	0	0	0	0
average.S18906	0	0	0	0	0	0	0	0
average.S18907	0	0	0	0	0	0	0	0
average.S1891	0	0	0	0	0	0	0	0
average.S18911	0	0	0	0	0	0	0	0
average.S18914	0	0	0	0	0	0	0	0
average.S18920	0	0	0	0	0	0	0	0
average.S18921	0	0	0	0	0	0	0	0
average.S18934	0	0	0	0	0	0	0	0
average.S18936	0	0	0	0	0	0	0	0
average.S18939	0	0	0	0	0	0	0	0
average.S18941	0	0	0	0	0	0	0	0
average.S18943	0	0	0	0	0	0	0	0
average.S18954	0	0	0	0	0	0	0	0
average.S18957	0	0	0	0	0	0	0	0
average.S18960	0	0	0	0	0	0	0	0
average.S18967	0	0	0	0	0	0	0	0
average.S18969	0	0	0	0	0	0	0	0
average.S18972	0	0	0	0	0	0	0	0
average.S18979	0	0	0	0	0	0	0	0
average.S18980	0	0	0	0	0	0	0	0
average.S18985	0	0	0	0	0	0	0	0
average.S18986	0	0	0	0	0	0	0	0
average.S18987	0	0	0	0	0	0	0	0
average.S1899	0	0	0	0	0	0	0	0
average.S18990	0	0	0	0	0	0	0	0
average.S190	0	0	0	0	0	0	0	0
average.S1900	0	0	0	0	0	0	0	0
average.S19002	0	0	0	0	0	0	0	0
average.S19020	0	0	0	0	0	0	0	0
average.S19021	0	0	0	0	0	0	0	0
average.S19037	0	0	0	0	-1.69601044092634	-3.52089685702272	-2.44254433302457	0
average.S19042	0	0	0	0	0	0	0	0
average.S19044	0	0	0	0	0	0	0	0
average.S19060	0	0	0	0	0	0	0	0
average.S19061	0	0	0	0	0	0	0	0
average.S19063	0	0	0	0	0	0	0	0
average.S1907	0	0	0	0	0	0	0	0
average.S19076	0	0	0	0	0	0	0	0
average.S19078	0	0	0	0	0	0	0	0
average.S19084	0	0	0	0	0	0	0	0
average.S19086	0	0	0	0	0	0	0	0
average.S19091	0	0	0	0	0	0	0	0
average.S19098	0	0	0	0	0	0	0	0
average.S19099	0	0	0	0	0	0	0	0
average.S19104	0	0	0	0	0	0	0	0
average.S19107	0	0	0	0	0	0	0	0
average.S19113	0	0	0	0	0	0	0	0
average.S19122	0	0	0	0	0	0	0	0
average.S19126	0	0	0	0	0	0	0	0
average.S19135	0	0	0	0	0	0	0	0
average.S19136	0	0	0	0	0	0	0	0
average.S19138	0	0	0	0	0	0	0	0
average.S19141	0	0	0	0	0	0	0	0
average.S19142	0	0	0	0	0	0	0	0
average.S19145	0	0	0	0	0	0	0	0
average.S1915	0	0	0	0	0	0	0	0
average.S19166	0	0	0	0	0	0	0	0
average.S19169	0	0	0	0	0	0	0	0
average.S19183	0	0	0	0	0	0	0	0
average.S19184	0	0	0	0	0	0	0	0
average.S19188	0	0	0	0	0	0	0	0
average.S1919	0	0	0	0	0	0	0	0
average.S19195	0	0	0	0	0	0	0	0
average.S19211	0	0	0	0	0	0	0	0
average.S19220	0	0	0	0	0	0	0	0
average.S19221	0	0	0	0	0	0	0	0
average.S19226	0	0	0	0	0	0	0	0
average.S1923	0	0	0	0	0	0	0	0
average.S19234	0	0	0	0	0	0	0	0
average.S19235	0	0	0	0	0	0	0	0
average.S19244	0	0	0	0	0	0	0	0
average.S19247	0	0	0	0	0	0	0	0
average.S19249	0	0	0	0	0	0	0	0
average.S1925	0	0	0	0	0	0	0	0
average.S19250	0	0	0	0	0	0	0	0
average.S19268	0	0	0	0	0	0	0	0
average.S19272	0	0	0	0	0	0	0	0
average.S19278	0	0	0	0	0	0	0.00533030507336489	0
average.S19279	0	0	0	0	0	0	0	0
average.S1928	0	0	0	0	0	0	0	0
average.S19280	0	0	0	0	0	0	0	0
average.S19283	0	0	0	0	0	0	0	0
average.S19285	0	0	0	0	0	0	0	0
average.S19295	0	0	0	0	0	0	0	0
average.S19302	0	0	0	0	0	0	0	0
average.S19305	0	0	0	0	0	0	0	0
average.S19308	0	0	0	0	0	0	0	0
average.S19315	0	0	0	0	0	0	0	0
average.S19318	0	0	0	0	0	0	0	0
average.S19321	0	0	0	0	0	0	0	0
average.S19325	0	0	0	0	0	0	0	0
average.S19329	0	0	0	0	0	0	0	0
average.S19339	0	0	0	0	0	0	0	0
average.S1935	0	0	0	0	0	0	0	0
average.S19351	0	0	0	0	0	0	0	0
average.S19358	0	0	0	0	0	0	0	0
average.S19359	0	0	0	0	0	0	0	0
average.S19360	0	0	0	0	0	0	0	0
average.S1937	0	0	0	0	0	0	0	0
average.S19370	0	0	0	0	0	0	0	0
average.S19372	0	0	0	0	0	0	0	0
average.S19374	0	0	0	0	0	0	0	0
average.S19376	0	0	0	0	0	0	0	0
average.S19378	0	0	0	0	0	0	0	0
average.S1938	0	0	0	0	0	0	0	0
average.S19385	0	0	0	0	0	0	0	0
average.S19387	0	0	0	0	0	0	0	0
average.S19391	0	0	0	0	0	0	0	0
average.S19392	0	0	0	0	0	0	0	0
average.S19393	0	0	0	0	0	0	0	0
average.S19403	0	0	0	0	0	0	0	0
average.S19407	0	0	0	0	0	0	0	0
average.S19415	0	0	0	0	0	0	0	0
average.S19431	0	0	0	0	0	0	0	0
average.S19435	0	0	0	0	0	0	0	0
average.S19443	0	0	0	0	0	0	0	0
average.S19446	0	0	0	0	0	0	0	0
average.S19452	0	0	0	0	0	0	0	0
average.S19453	0	0	0	0	0	0	0	0
average.S19455	0	0	0	0	0	0	0	0
average.S1946	0	0	0	0	0	0	0	0
average.S19476	0	0	0	0	0	0	0	0
average.S19477	0	0	0	0	0	0	0	0
average.S19481	0	0	0	0	0	0	0	0
average.S19485	0	0	0	0	0	0	0	-0.16013542079482
average.S19486	0	0	0	0	0	0	0	0
average.S19487	0	0	0	0	0	0	0	0
average.S19495	0	0	0	0	0	0	0	0
average.S19510	0	0	0	0	0	0	0	0
average.S19512	0	0	0	0	0	0	0	0
average.S19514	0	0	0	0	0	0	0	0
average.S19516	0	0	0	0	0	0	0	0
average.S19517	0	0	0	0	0	0	0	0
average.S1953	0	0	0	0	0	0	0	0
average.S19535	0	0	0	0	0	0	0	0
average.S19538	0	0	0	0	0	0	0	0
average.S1954	0	0	0	0	0	0	0	0
average.S19545	0	0	0	0	0	0	0	0
average.S19549	0	0	0	0	0	0	0	0
average.S19553	0	0	0	0	0	0	0	0
average.S19558	0	0	0	0	0	0	0	0
average.S1956	0	0	0	0	0	0	0	0
average.S19567	0	0	0	0	0	0	0	0
average.S19569	0	0	0	0	0	-0.495561420174902	0	0
average.S19577	0	0	0	0	0	0	0	0
average.S19586	0	0	0	0	0	0	0	0
average.S19587	0	0	0	0	0	0	0	0
average.S19592	0	0	0	0	0	0	0	0
average.S19593	0	0	0	0	0	0	0	0
average.S19596	0	0	0	0	0	0	0	0
average.S19600	0	0	0	0	0	0	0	0
average.S19610	0	0	0	0	0	0	0	0
average.S19612	0	0	0	0	0	0	0	0
average.S19613	0	0	0	0	0	0	0	0
average.S19614	0	0	0	0	0	0	0	0
average.S19615	0	0	0	0	0	0	0	0
average.S19618	0	0	0	0	0	0	0	0
average.S19621	0	0	0	0	0	0	0	0
average.S19627	0	0	0	0	0	0	0	0
average.S19628	0	0	0	0	0	0	0	0
average.S19633	0	0	0	0	0	0	0	0
average.S19635	0	0	0	0	0	0	0	0
average.S19640	0	0	0	0	0	0	0	0
average.S19641	0	0	0	0	0	0	0	0
average.S19648	0	0	0	0	0	0	0	0
average.S19659	0	0	0	0	0	0	0	0
average.S19660	0	0	0	0	0	0	0	0
average.S19664	0	0	0	0	0	0	0	0
average.S19676	0	0	0	0	0	0	0	0
average.S19677	0	0	0	0	0	0	0	0
average.S19678	0	0	0	0	0	0	0	0
average.S1968	0	0	0	0	0	0	0	0
average.S19682	0	0	0	0	0	0	0	0
average.S19688	0	0	0	0	0	0	0	0
average.S19689	0	0	0	0	0	0	0	0
average.S19697	0	0	0	0	0	0	0	0
average.S19702	0	0	0	0	0	0	0	0
average.S19711	0	0	0	0	0	0	0	0
average.S19729	0	0	0	0	0	0	0	0
average.S19730	0	0	0	0	0	0	0	0
average.S19737	0	0	0.348494178369654	0	0	0	0	0
average.S19739	0	0	0	0	0	0	0	0
average.S19744	0	0	0	0	0	-0.356782186839813	0	0
average.S19746	0	0	0	0	0	0	0	0
average.S19747	0	0	0	0	0	0	0	0
average.S19758	0	0	0	0	0	0	0	0
average.S19759	0	0	0	0	0	0	0	0
average.S1977	0	0	0	0	0	0	0	0.233150918329406
average.S19778	0	0	0	0	0	0	0	0
average.S19779	0	0	0	0	0	0	0	0
average.S19780	0	0	0	0	0	0	0	0
average.S19781	0	0	0	0	0	0	0	0
average.S19784	0	0	0	0	0	0	0	0
average.S19785	0	0	0	0	0	0	0	1.29770794543736
average.S19789	0	0	0	0	0	0	0	0
average.S19797	0	0	0	0	0	0	0	0
average.S19799	0	0	0	0	0	0	0	0
average.S19800	0	0	0	0	0	0	0	0
average.S19802	0	0	0	0	0	0	0	0
average.S19808	0	0	0	0	0	0	0	0
average.S1981	0	0	0	0	0	0	0	0
average.S19813	0	0	0	0	0	0	0	0
average.S19814	0	0	0	0	0	0	0	0
average.S19815	0	0	0	0	0	0	0	0
average.S19827	0	0	0	0	0	0	0	0
average.S19828	0	0	0	0	0	0	0	0
average.S19832	0	0	0	0	0	0	0	0
average.S19837	0	0	0	0	0	0	0	0
average.S19840	0	0	0	0	0	0	0	0
average.S19847	0	0	0	0	0	0	0	0
average.S19853	0	0	0	0	0	0	0	0
average.S19858	0	0	0	0	0	0	0	0
average.S19861	0	0	0	0	0	0	0	0
average.S19862	0	0	0.139060463559339	0	0	0	0	0
average.S19863	0	0	0	0	0	0	0	0
average.S19864	0	0	0	0	0	0	0	0
average.S19868	0	0	0	0	0	0	0	0
average.S19869	0	0	0	0	0	0	0	0
average.S19876	0	0	0	0	0	0	0	0
average.S19886	0	0	0	0	0	0	0	0
average.S19887	0	0	0	0	0	0	0	0
average.S19899	0	0	0	0	0	0	0	0
average.S19901	0	0	0	0	0	0	0	0
average.S19902	0	0	0	0	0	0	0	0
average.S19907	0	0	0	0	0	0	0	0
average.S19910	0	0	0	0	0	0	0	0
average.S19913	0	0	0	0	0	0	0	0
average.S19914	0	0	0	0	0	0	0	0
average.S1992	0	0	0	0	0	0	0	0
average.S19933	0	0	0	0	0	0	0	0
average.S19937	0	0	0	0	0	0	0	0
average.S19940	0	0	0	0	0	0	0	0
average.S19946	0	0	0	0	0	0	0	0
average.S19950	0	0	0	0	0	0	0	0
average.S19953	0	0	0	0	0	0	0	0
average.S19958	0	0	0	0	0	0	0	0
average.S19959	0	0	0	0	0	-0.659081929907646	-0.0629333503872564	0
average.S19965	0	0	0	0	0	0	0	0
average.S19975	0	0	0	0	0	0	0	0
average.S1998	0	0	0	0	0	0	0	0
average.S19986	0	0	0	0	0	0	0	0
average.S2000	0	0	0	0	0	0	0	0
average.S20006	0	0	0	0	0	0	0	0
average.S20016	0	0	0	0	0	0	0	0
average.S20023	0	0	0	0	0	0	0	0
average.S20026	0	0	0	0	0	0	0	0
average.S20033	0	0	0	0	0	0	0	0
average.S2004	0	0	0	0	0	0	0	0
average.S20054	0	0	0	0	0	0	0	-0.0233190182034029
average.S20063	0	0	0	0	0	0	0	0
average.S20071	0	0	0	0	0	0	0	0
average.S20072	0	0	0	0	0	0	0	0
average.S20079	0	0	0	0	0	0	0	0
average.S2008	0	0	0	0	0	0	0	0
average.S20088	0	0	0	0	0	0	0	0.518791998108705
average.S20093	0	0	0	0	0	0	0	0
average.S20095	0	0	0	0	0	0	0	0
average.S20099	0	0	0	0	0	0	0	0
average.S201	0	0	0	0	0	0	0	0
