B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated
average.mix_41	0	0	0	0	0	0	0	0	0	0	0
average.mix_42	0.0477333099836019	0.0430932419959068	0	0	0	0	-0.00282620067056949	0	0	0	0
average.mix_43	0	0	0	0.00184015811894714	0.00679566948041537	0.0402855297424253	0	0	0	0	0
average.mix_44	0	0	0.0153535395014158	0.0294479135126876	0.0175344354768084	0.0386076684454857	0	0	0	0	0
average.mix_45	0	0	0.0435590364820731	0.0330228541455288	0	0	0	0	0	0	0
average.mix_46	0	0	0	0.000320455117140631	0	0.0360141787514232	0	0	0	0	0
average.mix_47	0	0	0	0	0	0	0	0	0	0	0
average.mix_48	0	0	-0.00922901102670849	-0.00152972721104622	-0.00770866174081273	0	0	0	0	0	0.0125861649123905
average.mix_49	0	0	0	0	0	0	0	0	0	0	0
average.mix_50	0.0234531700043457	0.0260293114146773	0.0198091745179575	0.00937158600108823	0	0	0	-0.0164139500996256	0	0	-0.0139921016847927
average.mix_51	0	0	0	0	0	0	0	0	0	0	0
average.mix_52	0.0499914920934271	0.0434805344438595	0	0	0	0	0	0	0	0	0
average.mix_53	0	0	0	0	0	0	0	0	0	0	0
average.mix_54	0.0519626034701099	0.0468623078391269	0	0	0	0	-5.75134122574034e-05	-0.0160153557595408	0	-0.00424834402439798	-0.00776066782871655
average.mix_55	0	0	0	0	0	0	0	0	0	0	0
average.mix_56	0	0	0.0364140601965234	0.0232847394760958	0	0	0	0	0	0	0
average.mix_57	0	0	0	0	0	0	0	0	0	0	0
average.mix_58	0	0	0	0	0	0	0	0	0	0	0
average.mix_59	0	0	0	0	0	0	0	0	0	0	0
average.mix_60	0.0383125714338364	0.0361705360973433	0	0	0	0	0	0	0	0	0
average.mix_61	0.0149745689608004	0.0186058523987757	0.0485164799987505	0.0390716149284111	0.00859244631848677	0.0152271352938181	0	-0.0176743879372981	0	0	-0.00723237618800005
average.mix_62	0	0	0.00697391463148093	0.0116169749372003	0	0.018441863554898	0	0	0	0	0
average.mix_63	0	0	0	0	0	0	0	0	0	0	0
average.mix_64	0	0	0	0	0	0	0	0	0	0	0
average.mix_65	0	0	0	0	0	0	0	0	0	0	0
average.mix_66	0	0	0	0	0	0	0	0	0	0	0
average.mix_67	0.0215919248750504	0.0207430809863353	0	0	0	0	-0.00594274068100445	0	0	0	0
average.mix_68	0	0	0	0.00514809645313893	0.00958637928946817	0.0537427283705361	-0.00425516981812122	0	0	0	0
average.mix_69	0	0	0	0	0	0	0	0	0	0	0
average.mix_70	0.0130062234163037	0.0154931810295564	-0.00492464482042449	0	0	0	0	0	0	0	0.000628682021395562
average.mix_71	0.00212641894206583	0.00178213259931122	0	0	-0.00818206200825378	0	0	0	0.0146832148143206	0	0
average.mix_72	0.0920984928553917	0.0802410775895514	0	0	0	0	0	0	0	0	0
average.mix_73	0.0176477804354509	0.0186413497506232	0	0	0	0	0	0	0	0	0
average.mix_74	0	0.00120309203749201	0	0	0	0	0	0	0	0	0
average.mix_75	0	0	0	0	0	0	0	0	0.00355185134925007	0	0
average.mix_76	0	0	0	0.00899597128409221	0	0.0392353629472082	0	0	0	0	0
average.mix_77	0	0	0.0730549674897375	0.0721274047921829	0.0437346867780764	0.0741333282297512	-0.00578890936048479	-0.00233302695165758	-0.00861301769491415	-0.00303127038573427	0
average.mix_78	0	0	0	0	0	0	0	0	0	0	0
average.mix_79	0	0	0	0	0	0	0	0	0.0154509418919476	0	0
average.mix_80	0.0296041551724676	0.0310248477899067	0	0	0	0	0	0	0	0	0
average.mix_81	0	0	0.0472339233232735	0.0351977633491183	0	0	0	0	0	0	0
average.mix_82	0	0	0	0	0	0	0	0	0	0	0
average.mix_83	0	0	0	0	0	0	0	0	0.00473568733708029	0	0
average.mix_84	0	0	0	0	0	0	0	0	0	0	0
average.mix_85	0	0	0.0206688658646079	0.0113790602850699	0	0	0	0	0	0	0
average.mix_86	0	0	0.0514829713325065	0.0557867934781955	0.033364227596731	0.0581314576987367	0	0	0	0	0
average.mix_87	0	0	0.00472990314033247	0	0	0	0	0	0	0	0
average.mix_88	0	0	0	0	0	0	0	0	0	0	0
average.mix_89	0	0	0.0339689656074342	0.0345488542828344	0.0124568736994689	0.0421117597871159	0	0	0	0	0
average.mix_90	0	0	0	0	0	0	0	0	0	0	0
average.mix_91	0	0	0	0	0	0	0	0	0	0	0
average.mix_92	0	0	0	0	0	0	0	0	0	0	0
average.mix_93	0	0	0	0	0	0	0.0362944618206627	0.00933206594495593	0.0544720494887707	0.0188208724244668	0
average.mix_94	0	0	0	0	0	0	0	0.0187955543211106	0.00895631496563102	0	0.0412468477283909
average.mix_95	0	0	0	0	0	0	0	0	0	0	0.00216740207488488
average.mix_96	0	0	0	0	0	0	0	0.0285252010711966	0	0	0.0206412360896893
average.mix_97	0	0	0	0	0	0	0	0	0	0	0
average.mix_98	0	0	0	0	0	0	0	0	0	0	0
average.mix_99	0	0	0.107092385426291	0.0954037681051891	0.0534544986444832	0.071441060309437	-0.00300663336100358	-0.0386101399137127	-0.0121220343352802	-0.00619717836217123	-0.0256345111802837
average.mix_100	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_1	0	0	0	0	0	0	0	0	7.02007750689641e-05	0	0.000265462534496685
stdev.mix_2	0	0	0	0	0	0	0.000271763094179011	0	4.52745489263312e-05	0.000140420608542087	0
stdev.mix_3	0	0	6.87916395408633e-05	1.6766124588815e-05	3.55125828354504e-05	1.6431884879892e-05	0	0	0	0	0
stdev.mix_4	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_5	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_6	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_7	1.916921903956e-05	4.86212193945933e-06	0	0	0	0	0	0	0	0	0
stdev.mix_8	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_9	0	0	0	0	0	0	0	0	0	0	0.000158945748875759
stdev.mix_10	1.6907208067089e-05	1.3925240366291e-05	0	0	0	0	0	0	0	0	0
stdev.mix_11	0	0	0	0	0	0	0.000350387863534979	0	6.02823611815631e-05	0.000212237584253978	0
stdev.mix_12	0	0	0	0	0	0	0	0	3.41380790871186e-05	0	0
stdev.mix_13	4.08756053465013e-05	3.66065257632527e-05	0	0	0	0	0	0	0	0	0
stdev.mix_14	2.51905383656755e-05	2.93959622943313e-05	0	0	0	0	0	0	0	0	0
stdev.mix_15	0	0	0	0	0	0	7.33229695204672e-05	0	0	0	0
stdev.mix_16	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_17	1.57903648279194e-05	1.70431130165201e-05	0	0	0	0	0	0.000203134984753717	0	2.04825443335498e-05	6.7256109914957e-05
stdev.mix_18	0	0	0	0	0	0	6.95707933404714e-05	0	4.82870168317121e-05	3.57130515990447e-05	2.53224613683423e-05
stdev.mix_19	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_20	0	0	5.97382044198082e-05	5.44995261002933e-06	2.50570792346959e-05	1.5760321842838e-05	0.000213184789629291	0	2.34049348863099e-05	4.84396962833454e-05	0
stdev.mix_21	3.30553911265891e-05	3.53431564800584e-05	0	0	0	0	0	0	0	0	0
stdev.mix_22	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_23	2.1931236602434e-05	1.76913955608651e-05	0	0	0	0	0	0	0	0	0
stdev.mix_24	0	0	0	0	0	0	9.12139471020605e-05	0.000988539685942267	4.80651587872887e-05	0.000110155037618921	0.000148265842850741
stdev.mix_25	0	0	2.86938063199714e-05	0	0	0	0	0	0	0	0
stdev.mix_26	0	0	4.10999293104509e-05	9.73208005036271e-06	1.58628888543541e-05	1.65626711427887e-05	0.000157986793215432	0	1.44618725548643e-05	0	0
stdev.mix_27	0	0	5.51682078075893e-05	0	3.14017930735799e-05	0	0	0	0	0	0
stdev.mix_28	0	0	3.29771417586231e-05	1.38507540413665e-05	3.21954833428427e-05	7.39635355958543e-06	0.000140391719272604	0	1.45993596991739e-05	1.74877645976279e-05	0
stdev.mix_29	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_30	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_31	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_32	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_33	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_34	0	0	0	0	0	0	0	0	9.44274448916165e-05	0.000203210063243568	6.53754260595431e-05
stdev.mix_35	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_36	4.4083915213932e-05	4.59065948559126e-05	0	0	0	0	0	0	0	0	0
stdev.mix_37	3.92337708265178e-05	3.79571855850428e-05	0	0	0	0	0	0	0	0	0
stdev.mix_38	0	0	9.07149804221604e-05	2.81479332289321e-05	1.43984627660483e-05	6.18953962134982e-05	0.000376981025593249	0	3.10701635760393e-05	0	0
stdev.mix_39	1.64047553669708e-05	1.3910974558382e-05	0	0	0	0	0.000230959681093947	0	0	0	0
stdev.mix_40	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_41	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_42	1.92057912883932e-05	1.83678162195014e-05	0	0	0	0	7.22967615354544e-05	0	0	0	0
stdev.mix_43	0	0	0	2.47859181959829e-05	1.73527645718014e-05	3.51736524512816e-05	0	0	0	0	0
stdev.mix_44	0	0	0.000116867860445325	1.14004964447294e-05	2.83683724188156e-05	7.93786643346286e-05	0	0	0	0	0
stdev.mix_45	0	0	8.09550582174727e-05	1.40664012755442e-05	0	0	0	0	0	0	0
stdev.mix_46	0	0	0	1.68468142285587e-05	0	7.64444230717575e-06	0	0	0	0	0
stdev.mix_47	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_48	0	0	2.3041964801216e-05	1.15249711636597e-05	2.12170610858094e-05	0	0	0	0	0	0.000276310290161966
stdev.mix_49	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_50	1.47685836042728e-05	1.83242873464659e-05	2.82020105395342e-05	9.9964492779632e-06	0	0	0	0.000211699342769657	0	0	0.000134728141609018
stdev.mix_51	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_52	2.95815418540493e-05	2.9817438384968e-05	0	0	0	0	0	0	0	0	0
stdev.mix_53	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_54	5.14317912921037e-06	2.99368136186553e-06	0	0	0	0	9.04595150416452e-05	2.68261993589825e-05	0	4.78096103338623e-05	9.08744354592886e-05
stdev.mix_55	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_56	0	0	0.000106850496049236	1.45180864939392e-05	0	0	0	0	0	0	0
stdev.mix_57	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_58	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_59	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_60	6.00878161540556e-05	5.19156869896055e-05	0	0	0	0	0	0	0	0	0
stdev.mix_61	2.50264558125414e-05	2.80794997108595e-05	7.1051826226113e-06	9.06535940700032e-06	4.39817917390091e-05	1.51498820241693e-05	0	0.000167501619548322	0	0	0.000124377859863158
stdev.mix_62	0	0	7.51908294085971e-05	1.37673996278271e-05	0	2.90308173083381e-05	0	0	0	0	0
stdev.mix_63	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_64	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_65	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_66	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_67	2.83420540896111e-05	2.85499575591485e-05	0	0	0	0	0.00021443106032419	0	0	0	0
stdev.mix_68	0	0	0	1.01391751444547e-05	4.89867569222192e-05	3.78276671262424e-05	6.30526133138225e-05	0	0	0	0
stdev.mix_69	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_70	2.49349666523868e-05	2.67809754152195e-05	3.20553578798484e-05	0	0	0	0	0	0	0	9.31358398912475e-05
stdev.mix_71	2.62968928261502e-05	1.95503087627412e-05	0	0	2.91635705809327e-05	0	0	0	3.33560593863512e-05	0	0
stdev.mix_72	3.22955085634625e-05	3.13634594897302e-05	0	0	0	0	0	0	0	0	0
stdev.mix_73	2.08467955237573e-05	2.16082242381265e-05	0	0	0	0	0	0	0	0	0
stdev.mix_74	0	4.00936189535763e-05	0	0	0	0	0	0	0	0	0
stdev.mix_75	0	0	0	0	0	0	0	0	3.27885188328804e-05	0	0
stdev.mix_76	0	0	0	1.34820212871807e-05	0	1.21032028896866e-05	0	0	0	0	0
stdev.mix_77	0	0	5.12909494234417e-05	1.47834850488406e-05	3.5810939948465e-05	6.23437078125656e-05	0.000179886672717331	0.000205176090934032	2.29379712222096e-05	0.000104519202614523	0
stdev.mix_78	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_79	0	0	0	0	0	0	0	0	6.14951184412247e-05	0	0
stdev.mix_80	3.77612797195235e-05	3.08231939372506e-05	0	0	0	0	0	0	0	0	0
stdev.mix_81	0	0	0.000100046582281587	8.1095700086734e-06	0	0	0	0	0	0	0
stdev.mix_82	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_83	0	0	0	0	0	0	0	0	1.88161373127932e-05	0	0
stdev.mix_84	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_85	0	0	4.33154026228351e-05	1.22250861542157e-05	0	0	0	0	0	0	0
stdev.mix_86	0	0	4.93554516093338e-05	1.46021120202192e-05	7.45707039065288e-05	8.72422022631278e-06	0	0	0	0	0
stdev.mix_87	0	0	0.000134520623328259	0	0	0	0	0	0	0	0
stdev.mix_88	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_89	0	0	7.09522354306226e-05	4.0001848342364e-06	5.4111611127205e-05	5.27497745838696e-06	0	0	0	0	0
stdev.mix_90	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_91	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_92	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_93	0	0	0	0	0	0	0.000175069362921712	0.00106519165569181	0.000106616371459309	0.000230446498135511	0
stdev.mix_94	0	0	0	0	0	0	0	0.000662409365816202	1.39101626851715e-05	0	0.000256020377109178
stdev.mix_95	0	0	0	0	0	0	0	0	0	0	0.00011980095926277
stdev.mix_96	0	0	0	0	0	0	0	0.000476786674738858	0	0	0.000137763032769208
stdev.mix_97	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_98	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_99	0	0	3.70033738812329e-05	1.09296874517319e-05	2.48905647291926e-05	3.44005239748734e-05	2.52389986665043e-05	0.000248340843577113	2.03986301587867e-05	2.78681795360864e-05	0.000111494829798862
stdev.mix_100	0	0	0	0	0	0	0	0	0	0	0
