ID,naive_B_cell,memory_B_cell,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell,macrophage_m0,macrophage_m1,macrophage_m2,MAST_cell
S4660,6.8801,6.0975,6.88486666667,7.87275,5.26840833333,5.9122625,6.58871818182,5.4249
S4670,6.77150666667,5.9728,6.63916666667,7.95865,5.16860833333,5.908975,6.53877272727,5.31104615385
S4686,6.97271333333,6.07224,7.01568333333,8.187425,5.27238333333,6.06131875,6.40622727273,5.20053076923
S4691,6.66633333333,6.0732,6.80323333333,8.081125,5.32611666667,5.8874,6.52183636364,5.26449230769
S4697,6.78246,6.1445,6.93388333333,8.154925,5.77028333333,5.76559375,6.63281818182,5.32626923077
S4703,7.02087333333,6.07854,6.98286666667,7.944225,5.39499166667,5.7745625,6.54660909091,5.23361538462
S4705,6.59569333333,6.15724,6.78191666667,7.436075,5.39133333333,5.84061875,6.29456363636,5.29842307692
S4706,6.98746,6.13908,6.98771666667,7.94345,5.615175,5.74554375,6.48327272727,5.4118
S4708,7.41754,6.41146,7.50986666667,8.66965,5.408625,5.59973125,6.74286363636,5.47522307692
S4714,6.57085333333,5.99702,6.47616666667,7.070375,5.3155,5.68,6.36934545455,5.36244615385
S4715,6.89652,6.14484,7.17006666667,8.562675,5.521275,5.91730625,6.75773636364,5.36034615385
S4717,6.56181333333,5.89426,6.64913333333,7.5588,5.34525833333,5.857275,6.39421818182,5.19233076923
S4718,7.19826666667,6.3259,6.66993333333,8.4126,5.53695833333,5.90105,6.79958181818,5.34389230769
S4720,7.01008,6.09284,7.39843333333,8.447425,5.4512,5.76309375,6.63913636364,5.29907692308
S4722,7.21523333333,6.02064,6.98576666667,7.9898,5.483625,5.93468125,6.56857272727,5.26926153846
S4726,6.81216,6.12692,7.25316666667,8.362325,5.41065833333,5.75150625,6.49980909091,5.29368461538
S4733,7.22834666667,6.33748,6.93601666667,8.48145,5.58889166667,5.97871875,6.78127272727,5.28023846154
S4744,7.01462666667,6.24316,7.17081666667,8.1577,5.48319166667,5.87808125,6.68141818182,5.43526923077
S4748,6.64018,6.0271,7.02023333333,8.024275,5.46856666667,5.753725,6.46206363636,5.36776923077
S4766,7.44628666667,6.31672,6.90776666667,7.9179,5.43421666667,5.71546875,6.60447272727,5.47427692308
S4767,7.05081333333,6.26502,6.75513333333,8.234975,5.48695833333,5.90995625,6.71609090909,5.392
S4775,6.64917333333,6.01144,7.09141666667,7.63725,5.4032,5.789625,6.21181818182,5.39520769231
S4783,6.60688666667,5.82426,6.53123333333,7.464525,5.48299166667,5.7681125,6.46725454545,5.28493076923
S4790,6.68298,6.01096,6.69376666667,8.054875,5.37125,5.80188125,6.61665454545,5.25453846154
S4793,6.66143333333,5.95784,6.83655,7.96955,5.48101666667,5.87673125,6.4147,5.27351538462
S482,6.5001,6.13248,6.729,7.52375,5.3569,5.6985625,6.35294545455,5.24892307692
S4820,6.72328,6.1221,6.38655,7.54035,5.442825,5.87288125,6.5249,5.2241
S4827,6.96857333333,6.2089,6.72658333333,7.95415,5.5574,6.1215625,6.8854,5.34430769231
S4831,6.86458666667,5.99676,6.9892,7.661725,5.27085833333,5.93315,6.4029,5.31406153846
S4839,6.96601333333,5.98294,7.17578333333,8.1014,5.45353333333,6.10805625,6.67017272727,5.31186153846
S4847,6.51909333333,5.94188,6.70045,7.0388,5.34045833333,5.9972625,6.40265454545,5.26663076923
S4851,6.58288,6.07956,7.34203333333,8.20605,5.54525833333,5.64541875,6.48457272727,5.31983076923
S4853,6.58158666667,6.15402,6.82983333333,7.380225,5.42891666667,5.87034375,6.45031818182,5.38976153846
S4854,6.45602,5.93804,7.20378333333,7.98825,5.39589166667,6.084025,6.51543636364,5.37206923077
S4875,6.73532,6.04692,6.56926666667,7.5796,5.40104166667,5.8393625,6.51265454545,5.28594615385
S4889,7.22582,6.24824,7.06528333333,8.10335,5.5721,5.75345,6.61765454545,5.38710769231
S4892,7.01325333333,6.09962,6.88331666667,8.19735,5.48235,5.88266875,6.46303636364,5.32312307692
S4897,7.00121333333,5.97904,7.25213333333,8.35285,5.35879166667,5.74010625,6.53844545455,5.303
S4902,6.75002,6.17426,7.05446666667,8.2046,5.40754166667,5.55744375,6.43861818182,5.30349230769
S4908,6.99760666667,6.2087,6.73818333333,8.0951,5.82775,5.73456875,6.57037272727,5.35019230769
S4915,6.77654666667,6.08396,6.86951666667,7.760175,5.50026666667,5.71734375,6.44675454545,5.41712307692
S4917,6.94768,6.21176,6.77786666667,8.302575,5.66156666667,5.7755625,6.66711818182,5.38515384615
S4918,6.78667333333,6.05978,7.20405,8.2999,5.15578333333,5.6991125,6.45600909091,5.39460769231
S4923,6.96484,6.16826,6.8908,7.764475,5.29375833333,5.71490625,6.51371818182,5.29164615385
S4936,7.0677,6.16636,7.23068333333,8.5802,5.3978,5.66696875,6.52322727273,5.2663
S4944,6.77391333333,6.12464,6.50146666667,7.4384,5.367825,6.14444375,6.44376363636,5.20214615385
S4946,6.80253333333,5.97568,7.37213333333,8.33085,5.40138333333,5.7983,6.40906363636,5.36766153846
S4948,6.70756666667,5.94682,7.14816666667,8.449025,5.3088,5.5241,6.27758181818,5.27233076923
S496,7.10973333333,6.2229,7.01478333333,8.42365,5.345,5.98076875,6.69792727273,5.36499230769
S4960,6.71196,6.0338,6.86395,7.700025,5.321325,5.7260875,6.4016,5.37821538462
S4963,6.7456,5.85314,6.98061666667,8.3174,5.64195833333,6.10968125,6.69449090909,5.29066153846
S497,6.73422666667,6.10548,6.96993333333,7.712775,5.41435,5.811675,6.30723636364,5.34818461538
S4976,6.89892,5.90604,7.07113333333,8.238875,5.43196666667,5.79741875,6.50908181818,5.14096923077
S4980,6.71610666667,6.04268,6.8807,7.5127,5.40455,5.60945,6.45571818182,5.14745384615
S4981,6.98207333333,6.10082,7.21391666667,8.25545,5.43665,6.0530125,6.55609090909,5.36981538462
S4984,6.74498666667,6.07864,7.1435,7.903725,5.59155,5.86865,6.51054545455,5.38373076923
S4995,6.76199333333,6.02768,6.90748333333,8.218225,5.41203333333,5.83596875,6.6388,5.30640769231
S5,7.40582,6.49288,6.87096666667,7.5328,5.28553333333,5.820775,6.3725,5.25067692308
S5006,6.97666666667,6.09512,6.81765,7.91635,5.34721666667,5.73806875,6.48175454545,5.32160769231
S5047,6.80782,5.97704,6.60883333333,7.798075,5.53219166667,5.87053125,6.54253636364,5.39516153846
S5048,6.50364,6.08848,7.14843333333,7.378725,5.147325,5.88105,6.41048181818,5.38712307692
S5049,6.82339333333,6.09694,7.23038333333,8.669025,5.50364166667,5.76415625,6.55465454545,5.33611538462
S5052,6.81280666667,6.1488,7.2873,8.453325,5.43715,5.70069375,6.54159090909,5.31786153846
S5055,6.80645333333,5.97438,6.697,8.015775,5.629,5.84275,6.60165454545,5.29318461538
S5063,6.61692,5.9107,6.51988333333,7.09495,5.91928333333,6.17428125,6.42099090909,5.36360769231
S5066,6.91833333333,6.2423,7.00688333333,8.08335,5.36985,5.85974375,6.57075454545,5.35073076923
S5075,7.038,6.33162,7.43095,8.475875,5.25309166667,5.72386875,6.49397272727,5.3827
S5077,6.95912666667,6.18314,6.9033,7.70785,5.57870833333,6.0825625,6.62859090909,5.32066923077
S5079,6.84029333333,6.17182,6.91278333333,8.0627,5.37214166667,5.738925,6.40372727273,5.39197692308
S5080,7.45066666667,6.40214,6.81003333333,8.364525,5.328575,5.7587375,6.63182727273,5.33489230769
S5082,6.66972666667,6.16412,7.28925,8.583825,5.34005,5.80905625,6.64262727273,5.33010769231
S5084,7.15739333333,6.07624,7.0418,7.983075,5.31388333333,5.8757,6.58281818182,5.27670769231
S5085,6.69097333333,5.90686,6.43783333333,7.258875,5.42419166667,5.85805,6.4387,5.28376923077
S5091,6.96562666667,6.15138,7.07451666667,7.953875,5.34551666667,5.77838125,6.60481818182,5.32344615385
S51,6.83889333333,6.34298,6.34653333333,7.4287,5.55478333333,5.97225625,6.53864545455,5.34201538462
S5105,6.6194,6.19566,6.36683333333,7.08425,5.25509166667,5.90555625,6.26449090909,5.38493076923
S5106,6.85777333333,6.26338,6.55578333333,7.84235,5.31348333333,5.73854375,6.46337272727,5.38487692308
S511,6.86167333333,6.11966,7.45108333333,8.359425,5.25180833333,5.8088375,6.50662727273,5.36066153846
S5114,7.03714666667,6.02394,7.40846666667,8.42105,5.28945833333,5.69145625,6.40182727273,5.25702307692
S5118,6.74868,6.1099,6.86876666667,7.5884,5.44075,5.89146875,6.53840909091,5.40836153846
S5122,6.80288666667,6.03194,7.10798333333,8.036425,5.46926666667,5.80991875,6.482,5.31656923077
S513,7.02564,6.21156,6.73546666667,7.684775,5.41855833333,5.9524875,6.7298,5.32760769231
S5133,6.97162,6.03996,6.80106666667,8.09035,5.47494166667,5.86995,6.69762727273,5.37396923077
S5141,6.93134,6.02908,7.35483333333,7.9876,5.37100833333,5.832725,6.41998181818,5.31343076923
S5144,6.69048666667,5.97794,7.3498,8.347875,5.35386666667,5.83569375,6.59101818182,5.24082307692
S5153,6.76152,6.0881,6.55798333333,7.45185,5.29405833333,5.85151875,6.52813636364,5.25716153846
S5169,6.81786666667,5.96702,7.25035,8.1056,5.30605833333,5.62425625,6.22353636364,5.21819230769
S5176,6.87811333333,6.12376,6.80325,8.252375,5.51434166667,6.0069875,6.5692,5.32986923077
S5181,6.54690666667,6.11186,6.86413333333,7.791975,5.61254166667,5.74094375,6.47925454545,5.52031538462
S5185,6.74556,6.21704,6.64531666667,7.861575,5.4026,5.76285625,6.4031,5.29633076923
S5186,7.10410666667,6.089,6.6327,7.98645,5.47223333333,5.88010625,6.35321818182,5.32439230769
S5187,7.33802666667,5.98264,7.38711666667,8.631175,5.172875,5.719825,6.5692,5.24403846154
S5190,6.33581333333,6.16358,5.98766666667,6.432075,5.76598333333,6.39891875,6.80534545455,5.35834615385
S5191,6.77244666667,6.08838,6.78286666667,7.81215,5.48225,5.9836875,6.74640909091,5.23967692308
S5197,7.09317333333,6.11918,6.74076666667,7.8432,5.283425,5.91595,6.51299090909,5.22026923077
S5201,6.73138666667,6.1206,6.40033333333,7.60725,5.344625,5.8805375,6.57031818182,5.22393076923
S5203,6.67775333333,6.02986,7.00476666667,7.794425,5.48988333333,5.859025,6.5235,5.35503076923
S521,6.82192666667,6.13982,6.56483333333,8.1025,5.5549,5.95628125,6.57085454545,5.26086923077
S5215,7.18964666667,6.02762,7.37286666667,8.49125,5.303825,5.5854125,6.42624545455,5.29949230769
S5218,6.82559333333,5.98702,7.19846666667,7.96725,5.48943333333,5.89323125,6.5321,5.40179230769
S5220,6.92921333333,6.14702,6.7671,7.9022,5.518025,5.8785875,6.66139090909,5.25916153846
S5222,7.1317,6.22396,6.5046,7.921525,5.3967,5.90551875,6.62588181818,5.17571538462
S5226,6.75434,6.08898,7.0419,8.08115,5.504225,5.86515625,6.51398181818,5.28020769231
S5233,6.74889333333,5.99062,6.76063333333,7.203825,5.523125,5.80865,6.63244545455,5.31403846154
S5244,6.82695333333,5.9848,6.93875,7.768525,5.39155,5.843225,6.33897272727,5.29576153846
S5251,6.94368666667,6.26622,6.74166666667,7.875,5.33384166667,5.7959125,6.62418181818,5.19096153846
S5256,7.17450666667,6.31192,6.96,8.189925,5.52225,6.0090625,6.82388181818,5.30906153846
S5276,6.71871333333,6.07328,6.82116666667,7.935625,5.42454166667,5.86608125,6.73327272727,5.41766153846
S5286,6.60212666667,6.27016,7.2268,8.2156,5.60430833333,5.84493125,6.69464545455,5.42136923077
S5289,6.93210666667,6.15814,6.97385,7.966,5.4447,5.97433125,6.78391818182,5.27793076923
S5294,7.42444666667,6.1292,7.21546666667,8.47285,5.211925,5.73946875,6.44313636364,5.15870769231
S5297,6.72002666667,6.03286,6.776,7.89575,5.35816666667,6.0323,6.59772727273,5.29310769231
S5299,6.60487333333,5.90734,6.73846666667,7.727725,5.456775,5.83869375,6.54184545455,5.21793076923
S530,6.90012,6.28056,6.79655,8.498775,5.51003333333,5.72818125,6.60711818182,5.33322307692
S5303,6.86962,6.1866,6.95838333333,8.180575,5.40994166667,5.8202,6.41324545455,5.22298461538
S531,7.09419333333,6.10764,7.3483,7.825725,5.37649166667,5.755775,6.58712727273,5.26731538462
S5310,6.97536,6.06418,6.95763333333,7.727275,5.263725,5.96501875,6.61406363636,5.29206923077
S5311,6.61624666667,6.0746,6.47988333333,7.013325,5.3139,5.854825,6.47501818182,5.29923076923
S5318,6.8797,6.164,6.81016666667,7.791125,5.46781666667,5.88974375,6.61747272727,5.42512307692
S532,6.84585333333,5.90556,6.87411666667,8.124325,5.512275,5.96348125,6.51837272727,5.34697692308
S5335,7.12984666667,5.97768,6.78771666667,7.918625,5.41378333333,5.709,6.48276363636,5.26366923077
S5338,6.68750666667,6.09704,7.22058333333,8.312625,5.6928,5.84225625,6.62406363636,5.27868461538
S534,7.15424666667,6.01304,6.8508,7.6352,5.40419166667,5.7550125,6.29339090909,5.26783846154
S5342,6.64205333333,5.94384,6.835,7.732825,5.42369166667,5.7506375,6.32939090909,5.27582307692
S5346,6.84745333333,6.015,7.0695,8.157125,5.371775,5.797275,6.63981818182,5.23745384615
S5349,6.75741333333,5.88776,6.78601666667,7.5283,5.34211666667,5.95389375,6.41679090909,5.55886153846
S5354,6.77508666667,6.13656,6.91203333333,8.2364,5.42311666667,5.9461375,6.5908,5.26336923077
S5360,7.15852,6.1554,6.84916666667,7.865875,5.40101666667,5.75938125,6.55224545455,5.31102307692
S5367,6.47492666667,6.0394,6.45506666667,7.587675,5.51576666667,6.01293125,6.4587,5.24349230769
S5374,6.99819333333,6.02506,6.88061666667,8.091025,5.40221666667,5.79826875,6.4192,5.27919230769
S5381,7.09262,6.10166,7.01948333333,8.3255,5.4857,5.828275,6.61402727273,5.36566153846
S5398,6.90171333333,6.23524,6.7807,8.14965,5.47928333333,5.7833125,6.73230909091,5.37104615385
S5400,6.78724666667,5.91026,6.59611666667,7.877175,5.32706666667,5.78586875,6.31101818182,5.36334615385
S5403,6.57444,6.11562,6.41446666667,7.7438,5.44746666667,5.788925,6.60973636364,5.33036153846
S5405,6.504,5.94316,6.60461666667,7.373225,5.66466666667,5.8270625,6.32022727273,5.26677692308
S5409,6.92718,6.29628,6.4228,7.81625,5.62124166667,5.97698125,6.54304545455,5.27489230769
S5423,6.88772,6.34204,6.95155,8.474525,5.58480833333,5.94615,6.72414545455,5.38179230769
S5428,6.91696666667,6.02356,6.73241666667,7.731725,5.32179166667,6.25905,6.60637272727,5.36376153846
S5438,6.86415333333,6.29038,7.04908333333,8.1633,5.408575,5.9041375,6.55581818182,5.39953846154
S5445,6.94761333333,6.0041,6.98645,7.87535,5.29846666667,5.79036875,6.46149090909,5.25888461538
S5455,6.63057333333,6.04864,6.7193,7.401125,5.408725,5.8964375,6.33826363636,5.36536923077
S5464,6.98464,6.15932,7.15195,8.250425,5.47159166667,5.73480625,6.51698181818,5.26221538462
S5467,6.74598,6.02428,7.05031666667,8.018175,5.39235,5.67843125,6.57593636364,5.46240769231
S5473,6.6288,6.23244,6.8346,7.6159,5.3876,5.87680625,6.56720909091,5.35263076923
S5475,6.97287333333,6.12082,6.47383333333,7.472775,5.32449166667,5.70546875,6.4511,5.40661538462
S548,6.99158666667,6.13316,6.75571666667,7.898625,5.29340833333,5.8023875,6.41171818182,5.28076923077
S5481,6.76698,5.98642,6.6671,7.7944,5.43764166667,5.8197375,6.46276363636,5.29591538462
S5486,6.98914666667,6.06824,7.14635,8.044775,5.439575,5.87835,6.60141818182,5.37588461538
S549,6.82398666667,6.1676,6.88595,8.163475,5.41341666667,5.64896875,6.56014545455,5.39467692308
S5492,6.92505333333,6.0237,6.65496666667,7.7082,5.39675833333,5.7932875,6.5825,5.28240769231
S5493,7.00774,6.21766,6.78996666667,8.13495,5.58981666667,6.1804,6.80941818182,5.19395384615
S5495,6.87809333333,6.14374,6.70893333333,7.751625,5.39100833333,6.04516875,6.56055454545,5.28745384615
S5507,7.02944,6.04026,6.69436666667,7.767725,5.51153333333,6.09503125,6.48649090909,5.20414615385
S5513,6.79651333333,6.03512,6.37875,7.529475,5.38856666667,5.779575,6.50613636364,5.3256
S5517,7.23180666667,6.09794,7.69456666667,8.47455,5.63155833333,5.7861625,6.41522727273,5.44226153846
S5522,6.99006,6.13202,7.11815,8.1338,5.33399166667,5.86473125,6.68742727273,5.30675384615
S5533,6.75108666667,6.15028,6.72913333333,8.45455,5.54726666667,5.88750625,6.75785454545,5.32759230769
S554,6.89748666667,6.17036,6.8072,8.164775,5.34829166667,5.8664375,6.63988181818,5.26086153846
S5543,6.77133333333,6.04372,6.6898,7.910075,5.3672,5.87853125,6.2499,5.29536923077
S5545,6.65972,5.97434,6.81103333333,7.889175,5.40463333333,5.82700625,6.65536363636,5.36550769231
S5547,6.93981333333,5.98058,7.24306666667,8.077775,5.50561666667,5.7346,6.52607272727,5.23649230769
S5548,6.5544,6.0852,6.95641666667,8.3115,5.58021666667,5.826775,6.6196,5.33088461538
S5558,6.76714,5.9984,6.74163333333,7.5809,5.46511666667,5.87293125,6.45410909091,5.36306923077
S5566,6.78856666667,5.8959,7.19938333333,8.1875,5.51834166667,5.85600625,6.51842727273,5.39920769231
S5571,6.84860666667,5.99194,6.73298333333,7.8973,5.33926666667,5.74474375,6.44851818182,5.35914615385
S5577,7.14857333333,6.12544,7.23233333333,8.474225,5.55174166667,6.03153125,6.51452727273,5.31364615385
S5578,6.6291,6.14236,6.1455,7.222175,5.45164166667,6.09498125,6.52245454545,5.32565384615
S558,7.26902666667,6.2797,6.88571666667,8.277225,5.431375,6.01745625,6.63373636364,5.28662307692
S5583,7.02248666667,6.04992,6.8636,7.708125,5.39773333333,5.8250125,6.48147272727,5.32233846154
S5586,7.00665333333,6.09384,7.33613333333,8.4797,5.31736666667,5.718225,6.46437272727,5.32806923077
S559,6.83115333333,6.11964,7.0297,7.772725,5.42958333333,5.83603125,6.41978181818,5.36088461538
S5597,7.02334,6.08922,6.58411666667,7.621525,5.305,5.96655,6.58139090909,5.36743076923
S560,6.65958666667,6.06326,7.18323333333,7.795375,5.356975,5.7473375,6.44886363636,5.34763076923
S5602,6.92987333333,5.9358,6.21633333333,7.5005,5.68213333333,5.82768125,6.36055454545,5.4188
S5603,6.64042666667,6.0753,6.95091666667,8.355525,5.24424166667,6.0607375,6.58212727273,5.38985384615
S5615,6.92818666667,6.05658,7.06228333333,8.158775,5.28795833333,5.83624375,6.55335454545,5.26544615385
S5622,7.33967333333,6.17486,6.92346666667,8.025025,5.31175833333,5.70333125,6.51895454545,5.36109230769
S5628,7.47596666667,6.19414,7.74161666667,8.871225,5.38553333333,5.9892125,6.63799090909,5.41451538462
S5630,6.6552,6.02642,6.96176666667,7.963375,5.31405833333,6.120325,6.64406363636,5.36948461538
S5635,6.89539333333,6.13366,6.84125,8.026425,5.43441666667,6.013275,6.77700909091,5.31184615385
S564,6.71401333333,5.79066,6.82926666667,8.017225,5.53705,5.8616625,6.46521818182,5.26434615385
S5641,6.98984666667,6.0662,6.91993333333,8.092475,5.39786666667,6.049975,6.46771818182,5.18497692308
S565,7.23594,6.1795,6.4781,7.965875,5.50989166667,5.83443125,6.44264545455,5.32346153846
S5652,6.69179333333,6.02642,6.7965,8.02025,5.392475,5.91453125,6.5141,5.28469230769
S5657,6.85144666667,6.17642,6.77405,7.921425,5.36525833333,5.84244375,6.54616363636,5.23804615385
S5663,7.03661333333,6.13756,6.93293333333,8.093275,5.281725,5.690975,6.46634545455,5.30503076923
S5671,6.95508,6.04552,6.65276666667,7.69885,5.44555833333,5.90354375,6.55307272727,5.3612
S5676,6.78204666667,6.07592,6.5455,7.78105,5.4308,6.0575125,6.59623636364,5.23133076923
S569,6.78704,6.14254,7.04851666667,7.940175,5.46948333333,5.847075,6.64312727273,5.30551538462
S5690,7.02135333333,6.09936,6.81461666667,8.23015,5.33668333333,5.80468125,6.59671818182,5.34199230769
S5694,7.00609333333,6.08666,6.83321666667,7.909375,5.318975,5.725975,6.49344545455,5.27602307692
S5697,6.88199333333,6.11472,6.69901666667,7.729725,5.28440833333,5.87411875,6.55174545455,5.24303846154
S5699,6.58002,6.0186,6.63208333333,8.13605,5.33001666667,5.87370625,6.53132727273,5.16800769231
S5703,6.90670666667,6.18574,6.45101666667,7.602175,5.44876666667,5.99145625,6.59162727273,5.31428461538
S5706,7.03931333333,6.17476,6.71901666667,8.2453,5.41389166667,5.7672875,6.59885454545,5.34296153846
S5722,6.84170666667,6.01384,6.87886666667,8.1681,5.47114166667,5.87760625,6.48209090909,5.35616153846
S5730,6.92207333333,6.1086,6.9724,7.9352,5.44001666667,5.6856375,6.39426363636,5.21081538462
S5733,6.81510666667,6.03906,7.01463333333,8.0648,5.41080833333,5.8596375,6.40928181818,5.22149230769
S5760,7.07804,6.33858,7.05706666667,8.282325,5.4426,5.9927625,6.55238181818,5.3362
S5762,6.67244666667,6.14566,6.92255,8.035925,5.4525,5.62924375,6.51936363636,5.31228461538
S5763,6.78342666667,6.0916,6.57351666667,7.744875,5.33525833333,5.8440375,6.60329090909,5.32754615385
S5766,6.72063333333,6.14686,6.64251666667,7.831725,5.35395833333,5.8679125,6.40159090909,5.12007692308
S5767,7.16059333333,6.06914,6.8071,8.07465,5.52685833333,5.888925,6.58884545455,5.33506923077
S5768,6.60273333333,6.0037,6.9083,7.694575,5.403725,5.66023125,6.62529090909,5.40867692308
S5777,6.61221333333,5.881,6.74393333333,7.715175,5.51651666667,6.01425,6.40362727273,5.35490769231
S578,7.01723333333,6.08374,6.69246666667,7.992625,5.44716666667,5.9431375,6.53448181818,5.33958461538
S5788,6.82405333333,6.01616,7.30593333333,8.16385,5.41188333333,5.79788125,6.41123636364,5.30427692308
S5793,6.77906,6.05664,6.397,7.354175,5.63403333333,5.90183125,6.41558181818,5.32910769231
S5799,6.40199333333,6.0392,6.66635,7.43645,5.28569166667,5.6963125,6.30228181818,5.30643846154
S581,6.86678666667,6.07606,7.07891666667,7.92115,5.35776666667,5.94525625,6.38920909091,5.4279
S5815,6.60864666667,6.0151,6.90211666667,7.70455,5.439875,5.76008125,6.64618181818,5.33155384615
S582,6.80558,5.93184,6.83245,7.560525,5.360475,5.9789125,6.57801818182,5.40900769231
S5821,6.95396,6.19752,7.18855,8.08075,5.43825833333,5.6567875,6.39465454545,5.23848461538
S5822,6.64926,6.04184,6.4669,7.374625,5.38721666667,5.76883125,6.33274545455,5.33749230769
S5823,7.13066666667,6.12764,6.69481666667,8.02585,5.27775,5.9545875,6.60681818182,5.39068461538
S5827,7.13466,6.40056,6.88653333333,8.225275,5.29178333333,5.870625,6.74152727273,5.29052307692
S5833,6.73289333333,6.22008,7.07568333333,7.980725,5.31645,5.64079375,6.45267272727,5.31375384615
S5844,6.68172666667,6.19154,7.02266666667,7.920775,5.512825,5.749525,6.44012727273,5.3568
S5846,6.99137333333,6.08944,7.16948333333,8.04415,5.3985,5.61961875,6.4665,5.3882
S5852,7.01301333333,6.09902,7.40265,8.673625,5.417575,5.66855,6.56537272727,5.48585384615
S5853,6.94977333333,6.1526,6.90583333333,7.7831,5.33093333333,5.7417375,6.60587272727,5.41413846154
S5863,7.21363333333,6.32276,6.8208,7.5797,5.47861666667,5.91925625,6.6027,5.28390769231
S5877,7.18237333333,6.05654,6.88881666667,7.97615,5.29041666667,5.7289875,6.53759090909,5.19230769231
S5881,6.9647,5.96828,6.7909,7.9013,5.49305833333,5.83013125,6.52028181818,5.31351538462
S5883,6.96051333333,6.05314,6.73618333333,8.248425,5.43518333333,5.96591875,6.69427272727,5.28219230769
S5884,6.82044,6.08192,7.19736666667,7.860975,5.3704,5.76145,6.53962727273,5.38393076923
S5889,7.22006,6.2852,6.89895,8.2386,5.69196666667,5.95998125,6.68373636364,5.27234615385
S589,6.64280666667,5.9432,7.31143333333,7.996375,5.79754166667,5.95390625,6.41579090909,5.34588461538
S5903,6.68606666667,6.13114,6.77666666667,8.347075,5.716575,6.074975,6.60697272727,5.29854615385
S5905,6.94598666667,6.0131,7.06138333333,8.217675,5.24604166667,5.83729375,6.44076363636,5.21086923077
S5910,6.81623333333,6.07688,6.7885,7.794075,5.40893333333,5.79155625,6.60814545455,5.37983846154
S5911,6.63606,6.02148,6.86708333333,7.5348,5.45236666667,5.96005625,6.56292727273,5.17996153846
S5922,6.48684666667,6.03318,6.52731666667,7.63105,5.57003333333,5.86751875,6.4751,5.36577692308
S5923,6.86748,6.19836,7.36785,8.174275,5.69155833333,5.794075,6.65790909091,5.24516923077
S5925,6.74168666667,6.11384,6.40228333333,6.4879,5.65261666667,6.0442875,6.44288181818,5.36542307692
S5929,6.99026,6.13954,6.55635,8.276225,5.267175,5.83971875,6.45255454545,5.27609230769
S5931,6.90246,6.1918,7.07521666667,8.235925,5.41288333333,5.95830625,6.61437272727,5.36756923077
S5938,6.58821333333,6.12182,6.71058333333,7.251825,5.41871666667,5.66051875,6.47379090909,5.20473846154
S5955,6.50491333333,5.78784,7.13046666667,7.84835,5.45920833333,6.04061875,6.47539090909,5.40076923077
S5960,6.68431333333,5.86672,7.32496666667,8.365925,5.39643333333,5.8425375,6.40836363636,5.46118461538
S5961,6.84918,6.05014,7.03968333333,7.989075,5.47935,6.18681875,6.44794545455,5.24193076923
S5967,6.91523333333,6.16092,6.90201666667,7.710975,5.301375,5.8765625,6.51088181818,5.26419230769
S5969,6.55617333333,5.94742,7.11465,8.23005,5.41075,5.87735625,6.36937272727,5.47391538462
S5978,7.99015333333,7.0604,6.2393,8.047625,5.385675,5.90093125,6.58811818182,5.29450769231
S5986,7.12810666667,6.21154,6.95556666667,8.17345,5.41638333333,5.8967375,6.54598181818,5.33829230769
S5987,7.04387333333,6.19622,6.80803333333,7.9367,5.33884166667,5.64948125,6.41503636364,5.36574615385
S5988,7.01806,6.10304,6.89213333333,8.2305,5.33785,5.750525,6.59784545455,5.14783076923
S599,6.84238666667,6.1768,7.34548333333,8.48145,5.32461666667,5.69356875,6.69868181818,5.42659230769
S5990,6.94628,6.00164,6.62988333333,7.7518,5.349825,6.021825,6.50404545455,5.28381538462
S5997,6.78902,5.87282,6.79906666667,8.188575,5.320975,5.96358125,6.55521818182,5.27594615385
S6001,6.88525333333,6.0641,6.78265,7.879425,5.30413333333,5.758125,6.30325454545,5.1941
S6011,7.10618666667,6.15012,6.73246666667,8.416625,5.34395,5.69980625,6.43935454545,5.42879230769
S6014,7.28142,6.10564,6.77325,8.131425,5.335775,5.8692875,6.40801818182,5.35722307692
S6019,7.08074,6.07494,6.93286666667,8.232575,5.35015,5.917475,6.55432727273,5.29231538462
S6021,6.93334,6.27572,6.55251666667,7.8618,5.53006666667,6.02203125,6.70026363636,5.42781538462
S6022,6.78204,6.1017,7.10188333333,8.2139,5.56980833333,5.87134375,6.64674545455,5.40890769231
S6028,6.9327,6.1257,6.89306666667,8.13965,5.52500833333,5.82660625,6.54454545455,5.22314615385
S603,6.94075333333,6.1622,6.93286666667,7.647375,5.410875,5.62725625,6.33052727273,5.32213076923
S6033,6.95041333333,6.04576,7.06446666667,7.9529,5.36603333333,5.64350625,6.46964545455,5.40723846154
S6034,6.88662,6.19904,6.72638333333,8.20025,5.614525,5.99766875,6.63200909091,5.21496153846
S6041,6.80759333333,5.99584,6.71603333333,7.718225,5.36241666667,5.61351875,6.38777272727,5.27736923077
S6047,6.91061333333,5.8664,6.8311,7.95475,5.388475,5.85951875,6.4133,5.17070769231
S6049,7.05470666667,6.09954,7.3655,8.25625,5.36078333333,5.71269375,6.49254545455,5.35393846154
S6051,6.89644,6.05962,6.8332,8.28155,5.3288,5.81120625,6.37937272727,5.36953846154
S6058,6.45892666667,5.96412,7.37098333333,8.069125,5.62904166667,6.057325,6.42447272727,5.47437692308
