naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell
S17464	3.1915840603592e-167	4.87219060255429e-15	3.88859167043044e-137	4.82827548918511e-89	3.00092531804569e-124	3.03960232971516e-12	1.07956499664311e-73	0.999999999996956	0
S17467	5.07135984439546e-167	1.00061881028465e-14	4.39551157068845e-137	7.16727475921136e-89	3.6981166932029e-124	2.10458034677737e-12	2.50183356937731e-73	0.999999999997885	0
S17468	3.40882053175186e-167	6.90609688279082e-15	3.65240753398772e-137	5.44390287667613e-89	3.16251885826278e-124	1.46620068903936e-12	1.66673129205516e-73	0.999999999998527	0
S17472	6.5028522554994e-167	6.20624466858076e-15	5.04247170319525e-137	6.66547641189826e-89	3.72702393136283e-124	2.15536557614282e-12	2.816075121249e-73	0.999999999997838	0
S17478	3.85577975520464e-167	6.16807613581377e-15	5.07144808853249e-137	5.53547835636874e-89	3.95777816041407e-124	1.71859855686539e-12	1.23110793102946e-73	0.999999999998275	0
S17479	1.84615367161615e-167	4.74454774049338e-15	4.6377158068547e-137	5.25980018893177e-89	2.96323713326985e-124	2.56148880880738e-12	1.37850762575427e-73	0.999999999997434	0
S17481	2.73174467322435e-167	7.29936302415031e-15	2.35285826545364e-137	5.64598251780445e-89	2.67345874835957e-124	1.35837573088451e-12	9.78688419512444e-74	0.999999999998634	0
S17485	2.87502130335293e-167	4.48193141876409e-15	4.54841665099639e-137	4.8495178831835e-89	2.58540581539884e-124	7.94177057066983e-13	1.61195826426333e-73	0.999999999999201	0
S17493	4.08637795214975e-167	5.34474298203937e-15	5.1021232485194e-137	6.31219304726595e-89	3.46468473676437e-124	3.42791797579707e-12	1.93543418365761e-73	0.999999999996567	0
S17498	2.45831986769205e-167	5.07522074540333e-15	5.03042775572598e-137	5.91109194602712e-89	3.67881403453085e-124	2.21972751616474e-12	1.81564062838603e-73	0.999999999997775	0
S17510	4.68718795019128e-167	7.96277102934674e-15	7.9237374776091e-137	8.17928458909916e-89	4.84335723253498e-124	1.64089461798829e-12	3.00651667986508e-73	0.999999999998351	0
S17516	2.4826358188625e-167	8.53902040325969e-15	5.3736949143157e-137	8.94785159249678e-89	4.05838973357948e-124	6.98379244569086e-13	2.86406530989645e-73	0.999999999999293	0
S1752	3.43860320360375e-167	7.2481889923091e-15	3.52241383586635e-137	6.25224651184385e-89	2.83475505947081e-124	1.62905192393571e-12	1.97727617260932e-73	0.999999999998364	0
S17520	2.2976716541145e-167	5.8061046410808e-15	4.45290782871246e-137	5.44660783706033e-89	2.81800482668047e-124	6.74917276169009e-13	1.63787077323209e-73	0.999999999999319	0
S17521	4.43665584412347e-167	7.37565192617912e-15	6.2629733913227e-137	8.08281593805579e-89	4.18155850855318e-124	2.10232044589166e-12	2.06237581133994e-73	0.99999999999789	0
S17523	1.5475356516516e-167	3.88044087571857e-15	3.4350499621e-137	3.19409671006972e-89	1.97984947615403e-124	8.89047612253101e-13	7.3834001208438e-74	0.999999999999107	0
S17529	3.98235724387667e-167	5.19642912055331e-15	5.67176496610916e-137	6.87777217818517e-89	3.44019596830714e-124	3.54143138059668e-12	1.80738030308595e-73	0.999999999996453	0
S17530	5.64519198631182e-167	5.32754388952235e-15	5.92979028530547e-137	5.49717850810062e-89	3.42999724123289e-124	1.73169228154029e-12	1.09911003031651e-73	0.999999999998263	0
S17539	5.3651653940398e-167	6.2741524019432e-15	3.16783622189137e-137	6.46159947947995e-89	3.04827011495193e-124	7.80046800245422e-13	1.65340821786637e-73	0.999999999999214	0
S1754	9.33546992580307e-167	1.18041362503341e-14	4.29224100101165e-137	1.12374386028582e-88	4.43179377331946e-124	2.38606374947969e-12	1.96066487136697e-73	0.999999999997602	0
S17542	3.30986562263165e-167	6.61375944676535e-15	3.89281670468708e-137	6.70625803760175e-89	2.62734820703609e-124	1.64488028585196e-12	1.80821269894205e-73	0.999999999998349	0
S17549	3.64905436825409e-167	4.6905938090668e-15	3.64751627716825e-137	4.62816830110444e-89	2.69105911391774e-124	6.95432592885667e-13	9.17453693643182e-74	0.9999999999993	0
S17558	1.81211265359723e-167	6.45412076736291e-15	5.15973778146906e-137	5.46431755888731e-89	3.52174572755679e-124	1.92030116361556e-12	1.6495815539825e-73	0.999999999998073	0
S1756	3.38597810952488e-167	5.86516043980027e-15	5.46005095998539e-137	5.95516436783373e-89	3.01127420003704e-124	2.20149350607387e-12	2.17328695512272e-73	0.999999999997793	0
S17563	4.24634810959755e-167	9.5075299154643e-15	4.62508885703238e-137	8.46704170380397e-89	3.76436733455984e-124	2.91315524991502e-12	1.79245365747899e-73	0.999999999997077	0
S17567	3.79177312721075e-167	6.50013901810718e-15	3.6889606916552e-137	5.05861109150024e-89	2.73632719360548e-124	1.20704761561191e-12	1.06994439344684e-73	0.999999999998787	0
S17576	4.35635838773222e-167	7.51238277221486e-15	2.72089462127972e-137	6.04709116210618e-89	2.85450531653647e-124	5.71443429015678e-13	1.21848877652722e-73	0.999999999999421	0
S17577	4.67502035399411e-167	7.39792448096455e-15	4.88931068644565e-137	7.13794109105534e-89	3.94080605425769e-124	2.52753766066165e-12	1.74334397012977e-73	0.999999999997465	0
S17582	2.50597608390641e-167	7.65244395251763e-15	3.99039367325742e-137	5.54053258230303e-89	3.3200939869119e-124	2.23029197204886e-12	1.36421547582537e-73	0.999999999997762	0
S17583	4.2892417940756e-167	6.84556952577598e-15	4.29635860552045e-137	6.22543505672517e-89	3.15697043385051e-124	2.47252068172004e-12	1.25489303028047e-73	0.999999999997521	0
S17587	2.4301959520319e-167	5.94847796315006e-15	2.81935357238442e-137	5.06720897688249e-89	2.46774059625673e-124	1.20308000792438e-12	1.34752719702539e-73	0.999999999998791	0
S17590	3.78153676756278e-167	7.35778017034556e-15	5.54049323594269e-137	7.38718476237378e-89	3.94148900308571e-124	1.13696085881295e-12	2.66381328415468e-73	0.999999999998856	0
S176	3.67316230689103e-167	8.5162634096072e-15	4.47275711100213e-137	7.5664923832779e-89	3.6800467214652e-124	3.32610240782094e-12	2.0150682128044e-73	0.999999999996665	0
S17600	5.01490595530541e-167	5.12346762147053e-15	4.72047187245263e-137	7.81723275980533e-89	3.70324692670059e-124	3.77331512000952e-12	2.31704460837572e-73	0.999999999996222	0
S17603	3.11811177697583e-167	3.69934684926837e-15	2.58258246392582e-137	4.41651372523205e-89	2.22762658612963e-124	1.20462373379347e-12	1.07907337030708e-73	0.999999999998792	0
S17609	3.09399881918481e-167	4.39030318699603e-15	3.63636684580256e-137	4.39021419166447e-89	2.47991513202877e-124	1.77194348236083e-12	1.16977306618156e-73	0.999999999998224	0
S17621	3.04379805873781e-167	4.93678074693275e-15	9.53267481391235e-137	6.30228353525149e-89	3.80801919113922e-124	2.08028701418819e-12	2.83809234849229e-73	0.999999999997915	0
S17641	4.46380079623356e-167	6.35953187781701e-15	3.42831042914724e-137	4.4147793325827e-89	2.83862200276332e-124	2.21059171085259e-12	1.08047937552495e-73	0.999999999997783	0
S17645	4.06518961458892e-167	9.41375674225124e-15	8.86864941186129e-137	9.52987965056902e-89	4.39462708992312e-124	2.10640461688512e-12	5.2015291835233e-73	0.999999999997884	0
S17649	1.40944056921258e-167	3.48635764167433e-15	5.10825690451367e-137	3.86166940566156e-89	2.79553437048716e-124	1.12407055189226e-12	1.18202229556547e-73	0.999999999998872	0
S17650	3.5407933487077e-167	3.93897585421378e-15	3.41589686360933e-137	4.70765303717072e-89	2.58983002781701e-124	1.50017685437341e-12	9.95307618080825e-74	0.999999999998496	0
S17652	2.53567992219905e-167	5.86089330241986e-15	4.79987804224491e-137	5.18606873798219e-89	2.92538008744929e-124	1.54727817055662e-12	1.60190192154021e-73	0.999999999998447	0
S17654	2.31790694067258e-167	5.76340168606542e-15	3.959260747327e-137	5.67868936179739e-89	3.03926839318226e-124	1.85373187751046e-12	1.63389400042651e-73	0.999999999998141	0
S17658	3.25007417878658e-167	3.77733980646483e-15	4.63803727996046e-137	3.37177436229381e-89	1.73958207643303e-124	2.3882975504916e-12	8.26700015887604e-74	0.999999999997608	0
S17660	3.12481904272172e-167	5.93344741153544e-15	5.22940841858635e-137	6.19881018797891e-89	3.31017482927489e-124	5.09747427185514e-12	1.37252822705911e-73	0.999999999994897	0
S17663	3.60143694699214e-167	4.12893747938854e-15	6.88384405958725e-137	6.84084556833583e-89	3.62950821776612e-124	2.17736396824779e-12	2.20007103453073e-73	0.999999999997819	0
S17664	5.5668941284093e-167	5.0608179335035e-15	3.11445792616395e-137	4.32862251994749e-89	2.15453133780322e-124	1.62066127005218e-12	1.32531547804921e-73	0.999999999998374	0
S17670	3.19302233871467e-167	8.41475095191746e-15	4.27146536055468e-137	4.83759947758992e-89	3.49104127955494e-124	1.64402539998245e-12	1.60171158648284e-73	0.999999999998348	0
S1770	6.18285274661615e-167	9.25780755580818e-15	6.60098391646648e-137	1.13540990575999e-88	6.2444481616199e-124	3.56618757633819e-12	3.05825191206172e-73	0.999999999996425	0
S17704	3.67125327158147e-167	7.7802718936632e-15	9.38830307670096e-137	9.06134156021569e-89	5.03499640925296e-124	2.18348495224954e-12	3.56485392773239e-73	0.999999999997809	0
S17712	4.52203652888856e-167	3.95045978024402e-15	3.33232955030491e-137	4.45155072398382e-89	2.7173318238538e-124	1.04574607900389e-12	1.23132738061323e-73	0.99999999999895	0
S17720	4.36497274659905e-167	3.91014084046552e-15	4.98547540220855e-137	5.10593319394504e-89	2.63473418226881e-124	1.65293797365307e-12	1.25576937473881e-73	0.999999999998343	0
S17726	5.54244537452689e-167	5.32108545632981e-15	4.68949016330176e-137	5.95908707434514e-89	3.55173534102358e-124	2.19486558159909e-12	1.47862606286347e-73	0.9999999999978	0
S1773	4.49235720353105e-167	6.46105865986024e-15	3.88437122179017e-137	7.76422178005903e-89	3.46264403200916e-124	1.23403438029663e-12	2.45101391842898e-73	0.999999999998759	0
S17734	1.19038037431934e-167	3.83073326313588e-15	6.58704352451609e-137	6.73031795085974e-89	3.13396865256292e-124	1.31798375530873e-12	2.97811632245371e-73	0.999999999998678	0
S17735	3.2193571731251e-167	6.41376090476614e-15	2.42370551007352e-137	6.01844727663556e-89	2.89495465212317e-124	9.07130859290652e-13	1.25057619664085e-73	0.999999999999086	0
S17753	2.645650788308e-167	6.19056279479394e-15	6.47724844918202e-137	7.95323240015088e-89	4.47588845433197e-124	1.21890238107191e-12	3.02527101691086e-73	0.999999999998775	0
S17755	2.7065830296604e-167	5.77419797672975e-15	4.26850563226576e-137	4.75998819298247e-89	2.53858414789987e-124	1.51711725047619e-12	1.28869815738963e-73	0.999999999998477	0
S17759	3.06964675863939e-167	4.61864791910355e-15	4.45887910180309e-137	4.42938989376069e-89	3.18010429863764e-124	9.24203583579546e-13	1.17316606726749e-73	0.999999999999071	0
S17767	3.12297851939755e-167	7.29986899497187e-15	8.30845993853889e-137	8.53480383749561e-89	4.69711228793313e-124	1.86927987258505e-12	2.99733155062808e-73	0.999999999998123	0
S17774	4.44465871755052e-167	9.92296024295363e-15	3.71625049311346e-137	9.52800824506376e-89	4.11105141757134e-124	1.95759536226119e-12	2.80592933584747e-73	0.999999999998032	0
S17783	4.779874191114e-167	6.82519645714057e-15	4.42133203634404e-137	7.11209532785876e-89	3.46921058387303e-124	8.14836543672139e-13	1.56295763837095e-73	0.999999999999178	0
S17784	4.1149435691553e-167	7.14443821616726e-15	7.01850820609817e-137	7.2772396842345e-89	4.17417402610223e-124	2.68464734548446e-12	2.39685554502327e-73	0.999999999997308	0
S17790	1.89687241615234e-167	5.43364598390101e-15	4.37100314520297e-137	5.2278750556111e-89	3.49249346475484e-124	3.07808396953369e-12	1.32422012622271e-73	0.999999999996916	0
S17791	2.63704583318578e-167	3.92317196128448e-15	2.93195795747062e-137	4.7526252950918e-89	3.41453885151821e-124	1.4854835083518e-12	1.60811606257666e-73	0.999999999998511	0
S17792	4.75360703768242e-167	6.79757692811314e-15	6.28522510768655e-137	7.68009768815896e-89	3.70110846507561e-124	1.3679662041704e-12	3.07155993329117e-73	0.999999999998625	0
S17793	2.92872482153629e-167	4.695798729744e-15	5.90463446220379e-137	6.30883955797047e-89	3.03544370216721e-124	2.53060544321302e-12	1.69080144237279e-73	0.999999999997465	0
S17799	2.95492732035414e-167	4.39715556315016e-15	3.02076596749008e-137	5.43497975627129e-89	2.88407246888691e-124	9.08137457680172e-13	1.40189536852269e-73	0.999999999999088	0
S1780	3.31273464539436e-167	5.83879465311701e-15	5.14158944644323e-137	6.54136323643802e-89	3.60127411495035e-124	9.57857261419371e-13	1.44242165634026e-73	0.999999999999036	0
S17801	2.75828713188658e-167	5.50739686480774e-15	7.86427851672152e-137	6.49978198535205e-89	4.03967925457983e-124	1.53866865614175e-12	2.34162044650443e-73	0.999999999998456	0
S17806	1.89175157489898e-167	4.70671524597832e-15	4.23804160147236e-137	4.75740438612524e-89	2.58319654420221e-124	2.1760814974435e-12	1.18619645264721e-73	0.999999999997819	0
S17808	3.76701726689094e-167	5.61435610463228e-15	4.87735082921626e-137	5.15530575617762e-89	3.18653995281549e-124	1.75738780599864e-12	1.40158306479867e-73	0.999999999998237	0
S17810	4.66353080182905e-167	8.75204753164017e-15	4.16225229362317e-137	6.29580705701992e-89	2.78566946172292e-124	1.52238430002931e-12	1.36775932444658e-73	0.999999999998469	0
S1782	4.61257588481525e-167	8.11685349193923e-15	7.24991668626901e-137	7.43452890850952e-89	4.48142457679743e-124	2.65485411858097e-12	2.1039495416419e-73	0.999999999997337	0
S17823	1.89700390188857e-167	7.15187029996062e-15	4.35728984202911e-137	6.29129928662085e-89	3.3409477404718e-124	1.59607958331322e-12	1.7043583208886e-73	0.999999999998397	0
S17828	2.28892889429542e-167	4.12021771767212e-15	4.73959707174745e-137	4.59789863755629e-89	3.76937174091167e-124	1.50841414945895e-12	1.35120161957113e-73	0.999999999998487	0
S17839	2.61176057103112e-167	8.37924683256268e-15	2.19308908443322e-137	5.43837133085294e-89	2.28320027870302e-124	1.00266007976521e-12	9.14410827122549e-74	0.999999999998989	0
S17843	3.44408952936473e-167	7.77811504327588e-15	4.57730285265165e-137	8.15145724720336e-89	3.83455035745019e-124	1.2679805262755e-12	2.24033486756224e-73	0.999999999998724	0
S17845	6.54694857184117e-167	6.53424510871234e-15	3.94702160508809e-137	6.69487906385057e-89	2.75284633946418e-124	1.31442569545709e-12	2.57984755737204e-73	0.999999999998679	0
S1785	2.00454200060301e-167	5.63658196031799e-15	5.82758341331389e-137	6.2793910608024e-89	2.98781484983334e-124	1.37767213425299e-12	1.83880887433109e-73	0.999999999998617	0
S17850	4.46488385243323e-167	8.15689778321147e-15	4.74200685893822e-137	7.1757252967771e-89	3.73676736192434e-124	1.89097801291123e-12	1.93311662332893e-73	0.999999999998101	0
S17857	1.40570567018647e-166	1.08251909871576e-14	3.82139065445565e-137	9.4392658826604e-89	3.75789324430357e-124	1.85296109238715e-12	2.27608943695175e-73	0.999999999998136	0
S17859	4.12165184582162e-167	4.27617404433406e-15	3.89250191634116e-137	5.18912514085702e-89	3.34048461887238e-124	1.58373679306931e-12	1.25538395642483e-73	0.999999999998412	0
S17865	4.08765275857349e-167	6.31647897158187e-15	2.91244556003524e-137	5.46387569285265e-89	2.90853113797279e-124	1.62386600128572e-12	1.48139589873993e-73	0.99999999999837	0
S17868	5.25293104415451e-167	5.94291428617828e-15	3.14955444254908e-137	5.72889936362391e-89	2.79343596527954e-124	4.27910975611393e-13	1.08930446401275e-73	0.999999999999566	0
S1787	3.42041800582522e-167	4.28537237903016e-15	3.22209213810851e-137	3.6618549907881e-89	2.17722536572174e-124	1.55782436604028e-12	9.12420985548496e-74	0.999999999998438	0
S17879	2.39076552818212e-167	6.89437882858733e-15	5.17537863855759e-137	6.99540698862381e-89	3.78709273568188e-124	1.96677590874049e-12	2.03081278569655e-73	0.999999999998026	0
S17881	3.69230734322991e-167	6.41932041323714e-15	4.4013041834825e-137	5.80035551414102e-89	3.13904145726772e-124	3.1654982294963e-12	1.7099367514292e-73	0.999999999996828	0
S17884	4.32281964577678e-167	7.89736063719662e-15	5.13600906771586e-137	6.53516952965434e-89	3.95553841413656e-124	1.60768257884149e-12	1.74578836428145e-73	0.999999999998384	0
S17893	3.02455447710776e-167	5.87288982531203e-15	6.0104836370499e-137	5.5764281300232e-89	3.21096606047428e-124	1.41881116526289e-12	1.74406052233987e-73	0.999999999998575	0
S17897	3.15791567146685e-167	6.45434445402717e-15	3.55787152626169e-137	4.52878691887278e-89	2.4940794369408e-124	7.5916352798468e-13	8.38306723416226e-74	0.999999999999234	0
S17899	3.57333864920949e-167	5.99774661050706e-15	4.34783668262738e-137	6.4980551809818e-89	2.64339266886864e-124	7.95168542317398e-13	1.75473995877649e-73	0.999999999999199	0
S17913	2.47885287350237e-167	4.75360020764895e-15	5.02758098630198e-137	6.18471877064157e-89	3.35270159493717e-124	2.72892470412379e-12	1.84649047386814e-73	0.999999999997266	0
S17917	5.39369015143386e-167	3.52035415256709e-15	2.46165926583769e-137	3.15347244782584e-89	2.06960782813633e-124	1.04183917321946e-12	6.43411840617661e-74	0.999999999998955	0
S17928	2.70874135922338e-167	2.65262469893025e-15	4.04329392378095e-137	4.47589025046861e-89	2.17918812881343e-124	1.89333879227655e-12	1.74082542656745e-73	0.999999999998104	0
S17936	4.93730115492853e-167	7.42155023832953e-15	5.3521964962471e-137	7.69590680325885e-89	3.67036638264183e-124	1.59033708463353e-12	1.97414598226324e-73	0.999999999998402	0
S17938	3.74397978717629e-167	3.58946933666112e-15	3.81570000556285e-137	5.28403978218034e-89	2.55267065937487e-124	1.37390532149891e-12	1.30672006106323e-73	0.999999999998623	0
S17940	5.60095425834468e-167	5.25255940439714e-15	4.61159051913519e-137	5.23561130601904e-89	3.51402409263705e-124	1.29130749737211e-12	1.48552360923167e-73	0.999999999998703	0
S17946	5.05031244889568e-167	4.40966962812792e-15	2.9167891156296e-137	4.58866556110719e-89	3.10266388380275e-124	1.9102779758736e-12	1.02687771605717e-73	0.999999999998085	0
S17948	5.4396832487513e-167	4.71831119177675e-15	3.40293851093495e-137	5.72354106093162e-89	2.78756880656204e-124	4.15978995779471e-13	1.04879725856142e-73	0.999999999999579	0
S17949	1.90128215339272e-167	4.82664450793652e-15	5.52496151888981e-137	4.9521030222255e-89	2.89532255759943e-124	1.91418807835859e-12	2.05067676266344e-73	0.999999999998081	0
S17959	4.26714946983821e-167	4.43142462163643e-15	5.10230007771557e-137	5.18678772960763e-89	2.67160629005526e-124	5.300067316423e-13	1.25637260530244e-73	0.999999999999466	0
S17960	3.85898823683021e-167	1.19217206901845e-14	3.58762993338965e-137	8.17919009884525e-89	3.77791632695475e-124	1.48527759088411e-12	2.00791765497474e-73	0.999999999998503	0
S17973	2.55756808452359e-167	5.96230663425725e-15	4.14100539675848e-137	6.24336868038409e-89	3.49834866308931e-124	2.10057251195012e-12	1.51013620409346e-73	0.999999999997893	0
S17985	4.36678846527263e-167	7.3460594590945e-15	3.5463815193504e-137	7.14751294774636e-89	3.10625029286799e-124	1.66772635697066e-12	1.06559882082637e-73	0.999999999998325	0
S17988	4.60730353031975e-167	1.00691540261194e-14	3.85673784037021e-137	1.00408395286567e-88	4.70819502862593e-124	2.03719289202424e-12	2.11939149163369e-73	0.999999999997953	0
S17993	5.46064983290282e-167	8.47474860816096e-15	6.74919022390249e-137	9.37482219519418e-89	3.8253031467309e-124	2.7882938076433e-12	2.11790197862509e-73	0.999999999997203	0
S18000	3.09389159121351e-167	8.76479636789151e-15	8.14321080166658e-137	8.86082683672874e-89	4.92625309022799e-124	2.30878301039712e-12	3.16765319050645e-73	0.999999999997682	0
S18003	3.46900674606302e-167	4.55521949750317e-15	1.46418489819433e-137	4.49402451656569e-89	2.01641242512101e-124	6.74893885723989e-13	9.56447210140237e-74	0.999999999999321	0
S18005	5.66008079181415e-167	8.65372078981693e-15	4.81999310572985e-137	7.43341246076006e-89	3.84795185747679e-124	1.39748479731675e-12	2.45963281981896e-73	0.999999999998594	0
S18007	2.87980803471951e-167	7.32648177682026e-15	4.60924700674982e-137	6.87753381690109e-89	3.79392392224877e-124	2.76682728487945e-12	1.77234227982159e-73	0.999999999997226	0
S18013	1.89037525042533e-167	4.85230613316709e-15	3.49594159564573e-137	5.05440520650253e-89	2.88300648636021e-124	1.15083626478093e-12	1.15287477767347e-73	0.999999999998844	0
S18015	2.87940883623159e-167	6.07683690966512e-15	4.21080991191133e-137	6.62999597720743e-89	4.05721779390364e-124	9.98568005932885e-13	1.37956591638108e-73	0.999999999998995	0
S18016	2.82533638682381e-167	4.79612936671945e-15	4.96679229460686e-137	5.3437085650085e-89	2.60305792519494e-124	2.00400011128134e-12	1.509164537793e-73	0.999999999997991	0
S18028	1.14311666146543e-167	4.80045306505759e-15	5.13980781606847e-137	4.67653935442365e-89	3.17298510622961e-124	3.14810266125559e-12	1.55701050348743e-73	0.999999999996847	0
S1803	2.00058599785647e-167	7.60749021609245e-15	6.87041739755232e-137	8.18703650588582e-89	4.72699743777182e-124	2.19593079542338e-12	2.27908897513711e-73	0.999999999997796	0
S18037	8.41447141392683e-167	5.74903802629651e-15	4.36232648937037e-137	6.55240558970635e-89	2.58994970614398e-124	4.43754172099155e-13	1.35626863716909e-73	0.99999999999955	0
S18038	3.54042522420679e-167	4.56580920341617e-15	3.67500891464238e-137	5.15584179189346e-89	2.65646446819899e-124	1.36943670693913e-12	1.85122297786138e-73	0.999999999998626	0
S18040	3.03337244430484e-167	4.28864105815013e-15	3.9678690566298e-137	3.83477339502158e-89	2.79288741150019e-124	2.38970509055112e-12	9.39764733491913e-74	0.999999999997606	0
S18046	5.06415880428231e-167	4.38680498620796e-15	2.68771670874858e-137	4.0689070624215e-89	2.25158469911718e-124	1.2782611307245e-12	8.73430242915572e-74	0.999999999998717	0
S18055	5.15768135846856e-167	9.72009607213992e-15	5.00584776139778e-137	7.43899637663249e-89	3.79519517989706e-124	1.70773318702688e-12	1.86441307289645e-73	0.999999999998282	0
S18060	6.10703725521507e-167	4.78218709217085e-15	2.79848836494691e-137	4.66957525525777e-89	2.37288264177288e-124	9.33215767762952e-13	1.34672016595853e-73	0.999999999999062	0
S18063	5.1004433114348e-167	7.37003041596507e-15	2.9441430067577e-137	5.77234686429012e-89	3.6330320239902e-124	3.26454649406018e-12	9.92438841863437e-74	0.999999999996728	0
S18064	2.17478479424768e-167	6.60322393701673e-15	4.7960534915389e-137	5.55302796612657e-89	3.24452530042676e-124	1.21670767455005e-12	1.71639151801913e-73	0.999999999998777	0
S18067	2.63750283799872e-167	5.17845084156653e-15	7.81004620164354e-137	6.42571945688497e-89	4.11499520447363e-124	2.78221245044562e-12	2.78534734313586e-73	0.999999999997213	0
S18071	3.8250341974792e-167	6.10385450346975e-15	3.91767507923456e-137	7.08094214218514e-89	2.85981947973232e-124	1.17391877396851e-12	1.41638590397973e-73	0.99999999999882	0
S18079	2.01457099241069e-167	6.07683690966713e-15	1.79676004241969e-137	3.72280829859675e-89	2.34511295921063e-124	7.07367866554314e-13	8.85267780041176e-74	0.999999999999287	0
S1808	2.01967428416046e-167	6.23751151289194e-15	6.37701415217708e-137	7.29280926034921e-89	3.97064693165621e-124	1.71794349877818e-12	2.43208383924427e-73	0.999999999998276	0
S18080	3.85177290427238e-167	6.06316285470879e-15	3.2575359105096e-137	5.6438305047641e-89	2.78428600880289e-124	1.0081306288664e-12	1.73993790454248e-73	0.999999999998986	0
S18085	3.60243561578038e-167	7.12737372010598e-15	5.79475533592605e-137	9.39618202369175e-89	3.8219460564442e-124	1.1486048738824e-12	2.74339886312905e-73	0.999999999998844	0
S18089	5.71725503031967e-167	5.60230517370385e-15	4.66431239218898e-137	6.41111221906865e-89	3.28393161074318e-124	1.31688794303851e-12	2.08538591796255e-73	0.999999999998678	0
S18103	2.04403889120617e-167	5.67342748541055e-15	4.10789056805236e-137	5.36065019026747e-89	3.11059539112415e-124	2.60364470100363e-12	1.50438260921596e-73	0.999999999997391	0
S18107	4.10924299834141e-167	5.2718911146457e-15	8.06326655950686e-137	6.28367251958531e-89	4.20699688347284e-124	1.50684663496666e-12	2.44155470883249e-73	0.999999999998488	0
S18117	2.76901457247679e-167	3.07848507320828e-15	3.30594887970906e-137	2.90353010982346e-89	1.80724330923265e-124	1.4256625974293e-12	7.18527057909972e-74	0.999999999998571	0
S18127	1.52110805996855e-167	5.77479836329831e-15	5.96593289202701e-137	7.36528488167273e-89	3.68809056392302e-124	1.4869772640087e-12	1.84118656392402e-73	0.999999999998507	0
S18135	1.58251880823552e-167	4.60187109861323e-15	8.57754278042898e-137	6.04625291535963e-89	3.22118327853757e-124	2.72722284319887e-12	2.60201391406282e-73	0.999999999997268	0
S18139	2.64308467805255e-167	3.92086120682162e-15	5.1354157669495e-137	4.30304520078971e-89	2.79718191503443e-124	2.27124381955755e-12	1.20588552845545e-73	0.999999999997725	0
S18142	2.86090709063038e-167	4.02104525560169e-15	2.88668645949432e-137	4.32732255377778e-89	2.10853467840884e-124	7.48919515154244e-13	1.31548332627676e-73	0.999999999999247	0
S1815	3.05002833648306e-167	3.80045084139303e-15	3.00385342274306e-137	3.6058548614517e-89	2.23329538814232e-124	9.15341875678178e-13	7.55688928362824e-74	0.999999999999081	0
S18152	4.9837187231877e-167	6.01043985267988e-15	3.85308607812831e-137	6.67256441737587e-89	2.94358458106708e-124	8.53097528276817e-13	1.75495716740717e-73	0.999999999999141	0
S18155	2.72871675078096e-167	5.33327076202532e-15	3.58995165618065e-137	3.38215160096838e-89	2.46648654288468e-124	1.78575305401615e-12	9.38658013704142e-74	0.999999999998209	0
S1816	1.76684152685436e-167	5.01750647481337e-15	4.75852488649823e-137	3.91055848884805e-89	3.13639532829398e-124	2.39675524360924e-12	9.53388295892347e-74	0.999999999997598	0
S18161	1.93773682863315e-167	8.41358450059625e-15	4.86935634627058e-137	6.74916018415558e-89	3.73417812962892e-124	1.1833957251244e-12	1.62084143711262e-73	0.999999999998808	0
S18173	3.47767387131331e-167	8.51331240903278e-15	6.49635774979451e-137	9.73866934680569e-89	4.72754355347538e-124	1.89530835966776e-12	3.22691873943586e-73	0.999999999998096	0
S18180	3.38820847590495e-167	6.42332624306291e-15	4.79167839986682e-137	6.4580920075353e-89	3.02798365148975e-124	1.39893854690333e-12	2.19609880223632e-73	0.999999999998595	0
S18182	1.73342167095098e-167	4.95323329658656e-15	7.24815805883287e-137	5.42788941487255e-89	3.70705644594096e-124	3.95693286637088e-12	1.73249369898408e-73	0.999999999996038	0
S18189	2.57223534328327e-167	3.29315535604215e-15	3.86914398095734e-137	4.31130509905346e-89	2.65002765625801e-124	2.14173886615389e-12	1.68205109906035e-73	0.999999999997855	0
S18199	3.31204585320232e-167	4.75887504342895e-15	4.15293439957535e-137	5.33803215138609e-89	3.76136788048557e-124	2.70051130662484e-12	1.40749390684308e-73	0.999999999997295	0
S18212	1.56658456173237e-167	3.00751216578483e-15	4.61996231263358e-137	3.16431084253196e-89	3.02291570470927e-124	3.3488890705579e-12	1.12321633307297e-73	0.999999999996648	0
S18222	4.45190450351598e-167	4.43987965845516e-15	3.69292616016991e-137	4.14759395176144e-89	2.43489138103845e-124	9.6522192286875e-13	1.29313377849693e-73	0.99999999999903	0
S18228	4.04579338931273e-167	5.40959494534265e-15	2.96623126428375e-137	4.89629787053496e-89	2.70411670283444e-124	1.31862340018175e-12	1.37234476197072e-73	0.999999999998676	0
S18234	3.99313721073848e-167	7.93714726481519e-15	2.88658641629925e-137	6.50661862507861e-89	2.84150925829645e-124	5.9970819341986e-13	1.69161364812426e-73	0.999999999999392	0
