ID,B cells naive,B cells memory,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells CD8,Macrophages M0,Macrophages M1,Macrophages M2,Mast cells resting,Mast cells activated
S19914,6.24817419355,6.12530769231,6.58374545455,7.48420769231,4.97699230769,6.65848333333,6.3812,5.83987941176,6.00474782609,5.64805,5.0028047619
S1992,6.39259354839,6.28671538462,6.38590909091,7.33554615385,4.91951538462,6.56788333333,6.34360666667,5.77769411765,6.07180434783,5.88739,5.13411904762
S19933,6.39771612903,6.21953076923,6.61113636364,7.33133846154,4.99339230769,6.4833,6.44871333333,5.97393529412,6.08329130435,5.691295,5.0685
S19937,6.59993225806,6.31976153846,6.36159545455,7.17562307692,4.8881,6.4823,6.25938666667,5.88969705882,6.02077391304,5.700015,5.0136047619
S19940,6.39560322581,6.2262,6.46387727273,7.3961,5.01221538462,6.45953333333,6.37084666667,5.84363235294,6.02573913043,5.902195,5.08557142857
S19946,6.10374516129,6.08747692308,6.55444545455,7.17994615385,4.9556,6.52356666667,6.47404666667,5.96087647059,6.28609565217,5.771345,5.10095714286
S19950,6.31857741935,6.36686923077,6.42146363636,7.27743076923,5.18616153846,6.64943333333,6.30973333333,5.83016176471,6.02266086957,6.01505,5.15164761905
S19953,6.26987096774,5.97030769231,6.49085454545,7.35938461538,4.98423846154,6.46585,6.35758,5.76233235294,6.04594782609,5.713815,5.05318571429
S19958,6.81363870968,6.39697692308,6.48362727273,7.32002307692,4.92477692308,6.50086666667,6.52834,6.15181176471,6.18171304348,5.828685,4.98655714286
S19959,6.68524193548,6.52405384615,6.53865,7.73623076923,5.11224615385,7.0797,6.21364,5.92126176471,6.09963043478,5.80609,5.2238
S19965,6.28958387097,6.301,6.38565909091,7.29404615385,4.92873076923,6.68483333333,6.66524,5.95251470588,6.19273043478,6.10118,5.18419047619
S19975,6.34021935484,6.40432307692,6.39691818182,7.38635384615,4.90577692308,6.46301666667,6.43246,5.84839411765,6.15323913043,5.842165,5.0899047619
S1998,6.66156451613,6.35579230769,6.45667727273,7.39532307692,5.14631538462,6.57366666667,6.2838,5.92726470588,6.08224347826,5.7544,5.0008047619
S19986,6.54166129032,6.33346153846,6.33992272727,7.37591538462,4.88583846154,6.39216666667,6.33069333333,5.87890294118,6.05789565217,5.728305,5.02778571429
S2000,6.52770645161,6.17701538462,6.43566818182,7.32139230769,4.97666153846,6.30658333333,6.51698666667,5.87370588235,6.13014782609,5.868395,5.1015952381
S20006,6.22642258065,6.19947692308,6.28329545455,7.07916923077,4.86323076923,6.36233333333,6.43282666667,5.87562352941,6.0441826087,5.76788,5.08810952381
S20016,6.31828064516,6.22926923077,6.36410909091,7.44504615385,4.89781538462,6.38325,6.32402,5.81224705882,5.85366521739,5.88175,5.17317619048
S20023,6.20432580645,6.17755384615,6.30661818182,7.26592307692,4.88876153846,6.49366666667,6.35322666667,5.85737352941,5.94534782609,5.69052,5.00035714286
S20026,6.2887516129,6.05032307692,6.41314090909,7.43538461538,4.9168,6.69458333333,6.45909333333,5.84576764706,6.09592173913,5.634485,5.05165238095
S20033,6.17227741935,6.16244615385,6.35341363636,7.07902307692,4.80171538462,6.21831666667,6.53494666667,5.82057058824,6.02472608696,5.92613,5.1479047619
S2004,6.40708387097,6.24686923077,6.34096818182,7.32693846154,4.86115384615,6.41876666667,6.41454,5.84973529412,5.96152608696,5.90067,5.11784761905
S20054,6.34810967742,6.2563,6.31225,7.02399230769,4.74729230769,6.30035,6.31236,5.91804705882,6.01507391304,5.719425,5.21033333333
S20063,6.07685483871,5.97785384615,6.40302727273,7.13906923077,4.92163846154,6.30753333333,6.70357333333,5.86952058824,6.14772173913,6.09545,5.03670952381
S20071,6.16482258065,6.07971538462,6.47824545455,7.30658461538,4.9645,6.68568333333,6.40880666667,5.8506,5.98348695652,5.7957,5.01380952381
S20072,6.19835806452,6.21619230769,6.44300454545,7.26634615385,4.84411538462,6.60028333333,6.33276,6.01400294118,6.03292173913,5.89334,5.12801428571
S20079,6.75052580645,6.23372307692,6.55071363636,7.51827692308,5.03000769231,6.58976666667,6.38776666667,5.79696176471,5.91883043478,5.691895,4.9035
S2008,6.20723548387,6.11063846154,6.33007272727,7.41759230769,4.9651,6.46905,6.41107333333,5.78874117647,6.05523913043,5.877,5.0287952381
S20088,6.31191290323,6.19203076923,6.20780454545,7.07561538462,5.12253846154,6.57473333333,6.30312666667,5.78949705882,5.94789565217,5.775085,5.26521428571
S20093,6.26715483871,6.15932307692,6.58808181818,7.29809230769,4.92559230769,6.56538333333,6.4367,5.98060294118,6.06765217391,5.84355,5.0205952381
S20095,6.36063548387,6.00039230769,6.67389090909,7.31455384615,4.86643846154,6.39101666667,6.42576,5.86758235294,6.05176086957,5.78135,5.02225714286
S20099,6.1809516129,6.11705384615,6.24446818182,7.13245384615,4.8761,6.25536666667,6.38426666667,5.86247941176,6.04306956522,5.67394,4.99794285714
S201,6.15727741935,6.10522307692,6.49219090909,7.33095384615,4.85441538462,6.50005,6.35742,5.82483823529,6.07270869565,5.70278,5.13984285714
S20102,6.29170322581,6.22103846154,6.39088636364,7.1472,4.98747692308,6.4817,6.46934666667,5.88735294118,6.03732173913,5.743505,5.09953809524
S20104,6.13870967742,6.09232307692,6.38374090909,7.09546923077,5.09046153846,6.48603333333,6.40911333333,5.74495588235,6.09012173913,5.63544,5.1283
S20105,6.54996129032,6.3663,6.41571363636,7.28122307692,4.94386153846,6.72301666667,6.52419333333,5.97487058824,6.1976826087,5.97514,5.17058095238
S20108,6.71236129032,6.44769230769,6.52309545455,7.5082,5.04230769231,6.87356666667,6.51767333333,5.92307058824,6.13310869565,5.76151,5.0533
S20115,6.35762903226,6.22922307692,6.51739545455,7.40876153846,4.98236923077,6.53235,6.5378,5.84040882353,5.98575217391,5.675715,5.02701428571
S20117,6.43486451613,6.34328461538,6.21953636364,7.19867692308,4.82716923077,6.13058333333,6.59249333333,5.99687352941,6.18953478261,6.056205,5.18452380952
S20129,6.00692258065,6.19006153846,6.16293636364,6.76725384615,4.82429230769,6.33563333333,6.41390666667,5.92327352941,6.31023913043,5.90073,5.21668571429
S20132,6.03942903226,6.09706153846,6.30331363636,7.11803846154,5.06936153846,6.53871666667,6.40919333333,5.76688529412,5.99416956522,5.83213,5.09391428571
S20135,6.36382903226,6.24118461538,6.44734090909,7.21050769231,4.92354615385,6.49211666667,6.57997333333,5.85860294118,6.06726521739,5.72819,5.06053333333
S20138,6.38231290323,6.34839230769,6.39478181818,7.03317692308,4.86423076923,6.47595,6.58343333333,5.85561470588,6.12780869565,5.965825,5.19428571429
S20151,6.42892580645,6.22763846154,6.43483181818,7.26971538462,4.85853846154,6.31696666667,6.53444,5.88165588235,6.08126086957,5.76925,5.02125714286
S20152,6.40998387097,6.26152307692,6.45941818182,7.46,4.89976153846,6.33185,6.51395333333,5.85489411765,6.14146956522,5.76566,5.03295238095
S20156,6.35675806452,6.51687692308,6.33562272727,7.08523846154,4.85766153846,6.56631666667,6.42840666667,6.23032058824,6.0706,5.96797,5.07903333333
S2016,6.43105483871,5.98507692308,6.61304545455,7.43721538462,4.91506153846,6.62413333333,6.39596,5.88465294118,6.0824,5.867975,5.18358095238
S20160,6.69942903226,6.4396,6.42133636364,7.45616153846,4.94717692308,6.55063333333,6.38255333333,6.09766470588,6.13187391304,5.882445,5.16108095238
S20166,6.48481612903,6.36008461538,6.37489090909,7.02330769231,4.90033846154,6.42005,6.61282,5.91692941176,6.24817391304,5.95817,5.13861904762
S20168,6.3944516129,6.37105384615,6.35093181818,7.19571538462,4.81867692308,6.4347,6.63119333333,5.96827352941,6.24172608696,5.936325,5.10574761905
S20171,6.45017741935,6.23788461538,6.31532727273,7.155,4.94637692308,6.43231666667,6.36691333333,5.90214705882,6.11413478261,5.719865,4.98418571429
S20175,6.2970516129,6.19682307692,6.55030454545,7.34688461538,4.9432,6.6086,6.41145333333,5.89479705882,6.08664782609,5.83466,5.06395238095
S20179,6.50400967742,6.40585384615,6.35,7.44846923077,4.95946153846,6.83628333333,6.36742,5.82282058824,6.09915652174,5.73492,4.99718095238
S2018,6.71795483871,6.3337,6.50539545455,7.43303076923,5.04383846154,6.48821666667,6.43306,5.84914705882,6.16897391304,5.915025,5.1299047619
S20186,6.21506129032,5.86444615385,6.30513181818,7.0218,5.09413076923,6.54875,6.43754,5.72991470588,6.2555,5.969745,5.30499047619
S20189,6.66088387097,6.42083846154,6.50742727273,7.44534615385,5.00371538462,6.96625,6.29527333333,5.97835294118,6.0541173913,5.80184,5.01838095238
S20192,6.11930645161,6.37836153846,6.47022727273,7.47476923077,5.01628461538,6.66345,6.34556666667,5.99787058824,6.11751304348,5.849825,5.10652857143
S20193,6.35659032258,6.24301538462,6.35604090909,7.22993846154,4.92939230769,6.79313333333,6.33366,5.77203823529,6.06269130435,5.86671,5.08012857143
S20195,6.30528387097,6.24352307692,6.43140909091,7.19995384615,4.86536923077,6.42433333333,6.29342,5.75236470588,5.97926521739,5.74027,4.96704285714
S20197,6.6216516129,6.10327692308,6.52843181818,7.44811538462,4.98694615385,6.86031666667,6.35672,5.85852647059,6.04288695652,5.77122,4.97554761905
S2020,6.60498064516,6.28191538462,6.40783181818,7.45988461538,4.993,6.6498,6.43844666667,5.99995882353,6.1451,6.060875,5.2913
S20206,6.18113548387,6.11784615385,6.62548636364,7.49833076923,4.94892307692,6.5129,6.35039333333,5.86318529412,5.93173478261,5.79132,5.15726666667
S20211,6.11089677419,6.10202307692,6.39993181818,7.14944615385,4.92379230769,6.57156666667,6.37650666667,5.86493235294,6.0268173913,5.78177,4.9981952381
S20217,6.44441290323,5.97342307692,6.26427727273,6.94024615385,4.89373076923,6.06503333333,6.54562666667,5.73419117647,5.98993043478,5.665425,5.04502857143
S2022,6.27216129032,6.27472307692,6.44430454545,7.30575384615,4.97604615385,6.43325,6.53192,5.79848235294,6.10670869565,6.11383,5.0926952381
S20220,6.13869354839,5.93294615385,6.35024545455,7.00879230769,4.84712307692,6.30458333333,6.63072,5.86781470588,6.17050434783,5.781785,4.99899047619
S20221,6.01666774194,6.09326923077,6.25435454545,6.83105384615,4.99077692308,6.32863333333,6.31212666667,5.56229411765,5.994,5.65242,5.12656666667
S20229,6.44773225806,6.26963076923,6.56475454545,7.65355384615,4.96817692308,6.74285,6.39466666667,5.81553823529,6.09135217391,5.88885,4.94862857143
S20236,5.99303870968,6.22079230769,6.18960454545,6.80804615385,4.85154615385,6.2441,6.54138,6.18235882353,6.03107391304,6.11187,5.21666666667
S20238,6.69682903226,6.28586923077,6.48102272727,7.54692307692,4.89649230769,6.96491666667,6.45801333333,6.00554705882,6.16137391304,5.682245,5.11132380952
S20246,6.3233483871,6.11560769231,6.37025,7.22359230769,5.00126153846,6.28385,6.42763333333,5.78269117647,6.01120869565,5.868675,5.07972857143
S2025,6.21718387097,6.062,6.25338636364,7.19869230769,4.92576923077,6.33465,6.30496666667,5.80713823529,5.96720869565,5.983255,5.21584285714
S20252,6.38215806452,6.34093846154,6.37536818182,7.01207692308,5.08396153846,6.43768333333,6.56865333333,5.93035588235,6.22282173913,6.069275,5.31455238095
S20255,6.48522258065,6.22574615385,6.37691818182,7.21111538462,4.94016153846,6.5462,6.28628,5.76462647059,5.97516086957,5.72549,5.08234761905
S20260,6.77482258065,6.62426923077,6.67817272727,7.76326923077,5.07503076923,6.6894,6.30902666667,5.84941176471,6.09570869565,5.874465,5.12832380952
S20262,6.19843225806,6.13309230769,6.48607272727,7.22016153846,4.92970769231,6.50531666667,6.40274666667,5.78626176471,5.98718695652,5.689955,5.10193333333
S20270,6.21188387097,6.07332307692,6.40331818182,7.17314615385,4.94277692308,6.29316666667,6.27275333333,5.79690882353,5.8906826087,5.74064,5.03168571429
S20277,6.68639354839,6.33539230769,6.33019545455,7.29118461538,4.91704615385,6.56463333333,6.42811333333,5.96680588235,6.15716956522,6.23183,5.32215714286
S20294,6.50320967742,6.10007692308,6.50266363636,7.18401538462,4.89259230769,6.64993333333,6.59376666667,5.85815588235,6.05167391304,5.796105,5.03811904762
S20296,6.46237419355,6.15601538462,6.5704,7.52688461538,4.93498461538,6.73141666667,6.30196666667,5.74340882353,6.00589565217,5.75796,5.03212380952
S20300,6.25059354839,6.29961538462,6.52875,7.5135,4.98726923077,6.55593333333,6.46791333333,5.79756470588,6.10973043478,5.83692,5.31299047619
S20306,6.28191612903,6.10514615385,6.63165909091,7.64103076923,5.03689230769,6.80873333333,6.24059333333,5.81023823529,5.90956956522,5.72,5.00276666667
S20307,6.35529354839,6.19896923077,6.26095,7.27699230769,4.99409230769,6.31041666667,6.44023333333,5.81797352941,6.06360434783,5.853635,5.06725714286
S20309,6.31865806452,6.21233846154,6.3364,7.10714615385,5.0317,6.6369,6.38934,5.79754411765,5.95484782609,5.789345,5.06839047619
S20311,6.16963548387,6.237,6.43082272727,7.23959230769,4.99536923077,6.3792,6.39130666667,5.78228823529,5.94816956522,5.840505,5.08435714286
S20319,6.5901516129,6.30306923077,6.57561818182,7.33863846154,5.01390769231,6.73316666667,6.51749333333,5.97002352941,6.12224782609,5.83736,5.21507142857
S20321,6.22373870968,6.20464615385,6.28658636364,7.11929230769,4.80531538462,6.47196666667,6.32207333333,5.87085,5.90807826087,5.75865,4.97377142857
S20322,6.18200322581,6.0287,6.25997727273,6.82748461538,4.9704,6.15033333333,6.40321333333,5.86640588235,6.07968695652,5.89239,5.22088571429
S20327,6.32863225806,6.05136153846,6.4476,7.31763846154,4.90406923077,6.65321666667,6.33556,5.72406470588,5.9050826087,5.72474,5.00429047619
S20329,6.40169354839,6.48113076923,6.43471818182,7.21146923077,4.99758461538,6.67613333333,6.39347333333,5.85724117647,6.0461173913,5.656335,4.94287142857
S20340,6.23667419355,6.12345384615,6.52820909091,7.21976923077,4.8499,6.40673333333,6.38555333333,5.85805588235,6.05216521739,5.82538,5.08655238095
S20341,6.47905483871,6.31577692308,6.64611363636,7.57422307692,5.00748461538,6.64811666667,6.43562666667,5.85563529412,6.08335217391,5.70497,4.96473809524
S20349,6.54038387097,6.48327692308,6.40775,7.34532307692,5.12899230769,6.70103333333,6.32328666667,5.89370294118,6.09879565217,5.679565,5.11391904762
S20363,6.26214516129,6.33247692308,6.36080454545,7.43168461538,5.31524615385,7.70205,6.14276666667,6.08592647059,5.96547826087,5.852595,5.1657952381
S20368,6.14251612903,6.16799230769,6.43871363636,7.32799230769,4.91274615385,6.55183333333,6.47977333333,5.86859705882,6.01875652174,5.811525,5.0627952381
S20369,6.45803870968,6.1872,6.4485,7.24658461538,4.91226923077,6.32976666667,6.66797333333,5.90885294118,6.19186521739,5.93977,5.12558095238
S20374,6.61559032258,6.40850769231,6.37273636364,7.42711538462,4.98756153846,6.61358333333,6.39276666667,5.80554705882,6.09858695652,6.013065,5.08216666667
S2038,6.56108709677,6.6196,6.32419090909,7.35487692308,4.80439230769,6.59376666667,6.33630666667,5.84667647059,6.15776956522,5.781615,4.88919047619
S20380,6.38443548387,6.20267692308,6.42870454545,7.26158461538,4.91026153846,6.57985,6.41664666667,5.84823529412,5.91956086957,5.842375,4.95341428571
S20384,6.08887419355,6.16518461538,6.51674090909,7.09190769231,4.95892307692,6.39323333333,6.43410666667,5.88883823529,6.13763478261,5.773515,5.07984761905
S20389,6.71051290323,6.35486153846,6.39420454545,7.33557692308,4.91264615385,6.5525,6.47866666667,5.94910294118,6.11574782609,5.798935,5.00237619048
S20393,6.16583870968,6.02542307692,6.41961363636,7.10646923077,5.02603076923,6.33773333333,6.49065333333,5.85648235294,5.9811,5.77033,5.16054285714
S2040,6.48160967742,6.4557,6.23802272727,7.13748461538,4.89531538462,6.69105,6.51327333333,6.01449705882,6.23820869565,5.81277,5.1684
S20406,6.16619354839,6.18426153846,6.36429545455,7.08604615385,4.95894615385,6.39991666667,6.47486666667,5.93115588235,6.06042173913,5.843445,5.11350952381
S20411,6.34954193548,6.41503846154,6.44356818182,7.15758461538,5.01746923077,6.50943333333,6.65504,5.97398823529,6.21627826087,5.93697,5.12964761905
S20413,6.44827096774,6.3277,6.36427727273,7.21481538462,4.83307692308,6.64305,6.34636666667,5.98081470588,6.07176956522,5.740095,5.02275238095
S20414,6.3254,6.3587,6.22847727273,7.0037,4.81812307692,6.36208333333,6.46026666667,6.24889117647,6.14195217391,5.76016,5.30002857143
S20420,6.05829677419,5.83070769231,6.42488636364,7.33218461538,4.83019230769,6.40601666667,6.39248666667,5.83531470588,6.08082608696,5.938755,5.28311428571
S20427,6.51890322581,6.48412307692,6.46746818182,7.3216,5.03127692308,6.81318333333,6.37736,5.94879117647,6.13476521739,5.80873,5.17071904762
S20430,6.85183548387,6.38622307692,6.52779545455,7.57318461538,4.93238461538,6.72338333333,6.37666666667,5.93790588235,6.05158695652,5.749945,5.05852380952
S20432,6.18697741935,6.26990769231,6.16269545455,7.179,4.9518,6.5293,6.53163333333,5.83382647059,6.13678695652,5.795855,5.06002857143
S20434,6.13828387097,6.08573846154,6.50480454545,7.37086923077,4.95823846154,6.47236666667,6.26813333333,5.80892058824,5.99529565217,5.909905,5.03472857143
S20438,6.20959677419,6.09706923077,6.44637272727,7.06434615385,4.88208461538,6.45446666667,6.41878666667,5.87744117647,6.08593913043,5.68569,5.05391428571
S20441,6.24304193548,6.17188461538,6.37717727273,7.27683076923,5.01525384615,6.51028333333,6.34081333333,5.79109117647,5.9511,5.76897,5.18168571429
S20442,6.45887419355,6.40946923077,6.56515909091,7.46404615385,5.10993076923,6.55625,6.5473,5.85447352941,6.10669565217,5.905055,5.28052380952
S20446,6.46399677419,6.3663,6.35873181818,7.45682307692,4.92052307692,6.4664,6.50151333333,6.03794117647,6.23056521739,5.832365,5.07097619048
S20451,6.51634193548,6.31703076923,6.35277727273,6.93992307692,4.92576923077,7.0487,6.54379333333,6.05696176471,6.28737391304,5.75646,4.93172857143
S20457,6.3165,6.12976153846,6.58588181818,7.46304615385,4.91324615385,6.56398333333,6.344,5.84074117647,6.02399565217,5.751155,5.03608095238
S20464,6.2711,5.99644615385,6.3272,7.17848461538,4.84940769231,6.52028333333,6.43716,6.02784411765,6.07196086957,6.101975,5.11582380952
S20469,6.3931516129,6.17980769231,6.30603636364,7.2472,4.96096923077,6.38406666667,6.45392,5.91580294118,6.00697826087,5.8097,5.13387142857
S20472,6.0249483871,6.06863076923,6.42483181818,7.40082307692,4.97277692308,6.67926666667,6.42468666667,5.85155294118,6.07236956522,6.212165,5.01885238095
S20473,6.28748064516,6.18854615385,6.18060909091,7.07352307692,4.96985384615,6.11216666667,6.41489333333,5.97935,6.08185217391,5.825335,5.27422380952
S20475,6.26733225806,6.03621538462,6.52736818182,7.40733846154,4.87343076923,6.5861,6.40532,6.07686764706,6.0968,5.808915,5.10433333333
S20480,6.40658387097,6.08480769231,6.58023636364,7.2446,4.93267692308,6.58326666667,6.24360666667,5.80786176471,5.97899565217,5.714575,5.02470952381
S20481,6.29270645161,6.40744615385,6.49391363636,7.54173846154,5.14716923077,7.13593333333,6.45966666667,5.90965882353,6.11342608696,5.941975,5.33062857143
S20484,6.1526516129,6.09633076923,6.43020909091,7.19401538462,4.94647692308,6.3437,6.38080666667,5.84367941176,6.04245217391,5.835715,5.03807619048
S20486,6.78425806452,6.45837692308,6.62533181818,7.46181538462,4.96917692308,6.63243333333,6.50113333333,5.87684411765,6.0490826087,5.79248,4.97545238095
S20491,6.46849032258,6.28823076923,6.46507272727,7.24612307692,5.06812307692,6.60091666667,6.47717333333,5.95057058824,6.06200434783,5.682195,4.99351428571
S20492,6.41004193548,6.28638461538,6.35970454545,7.03459230769,4.95685384615,6.37731666667,6.22225333333,5.87217647059,6.04533043478,5.825625,5.1413952381
S20495,6.67538064516,6.54564615385,6.41400454545,7.6045,5.06085384615,6.7172,6.37854666667,5.8076,6.13525652174,5.87314,5.33775714286
S20499,6.56877096774,6.17881538462,6.43920454545,7.25096153846,4.9443,6.68688333333,6.35778666667,5.81625294118,6.1113173913,5.51671,4.94867619048
S205,6.01310322581,6.01639230769,6.45078636364,7.1628,5.01417692308,6.33393333333,6.48852666667,5.89685294118,6.08407826087,5.95618,5.13592380952
S20500,6.36954193548,6.11408461538,6.38185454545,7.10743846154,4.79383076923,6.31395,6.67428666667,5.98281176471,6.13063478261,5.942165,5.05952380952
S20501,6.41199677419,6.16233846154,6.45817272727,7.34185384615,4.99472307692,6.408,6.29725333333,5.86277352941,6.0617173913,5.800815,5.07924285714
S20505,6.10934193548,6.18974615385,6.40847272727,7.25978461538,5.02363846154,6.37001666667,6.54745333333,5.82850588235,6.02786956522,5.87519,5.2285047619
S20508,6.65448064516,6.50503076923,6.64712272727,7.56057692308,5.05418461538,6.93188333333,6.41496666667,5.94625294118,6.1993173913,5.75027,5.00252380952
S20517,6.74563225806,6.56409230769,6.50287272727,7.57904615385,4.92393846154,6.42236666667,6.4389,5.99132352941,6.15580869565,5.82538,5.08581428571
S2052,6.14908387097,6.0443,6.36656363636,7.22992307692,4.8414,6.42616666667,6.45426666667,5.85909117647,6.03256956522,5.740155,4.98531428571
S20527,6.16431290323,6.03750769231,6.38807272727,7.19102307692,4.76378461538,6.38958333333,6.51476,5.86924117647,5.96343913043,5.835645,5.02396190476
S20530,6.19667741935,6.28965384615,6.48361818182,7.31753846154,4.84002307692,6.4876,6.34044666667,6.06302352941,6.07784782609,5.765715,5.14373809524
S20540,6.25880967742,6.19064615385,6.38721818182,7.29590769231,4.90804615385,6.68375,6.23440666667,5.74002352941,5.98914782609,5.756805,4.85498571429
S20542,6.37506774194,6.25556923077,6.54994545455,7.23803846154,4.92113076923,6.48103333333,6.56216,6.06597058824,6.14953478261,5.73131,4.95738095238
S20543,6.62616451613,6.25566153846,6.32198181818,7.02333846154,4.85236153846,6.55218333333,6.34188,5.81963823529,6.02643913043,5.77714,5.04630952381
S20555,6.50512258065,6.23565384615,6.51444545455,7.34463076923,4.8256,6.7948,6.30898666667,5.92545294118,6.12132173913,5.822035,4.9029047619
S20556,6.4841,6.29439230769,6.48405909091,7.5639,5.11003076923,7.06415,6.35868,5.81601176471,6.08805652174,5.74302,5.01584285714
S2056,6.65955483871,6.5127,6.55200454545,7.58713076923,4.96645384615,6.68028333333,6.31316,5.97766176471,6.04631304348,5.69029,5.06346190476
S20563,6.07020645161,6.23637692308,6.50006363636,7.32463846154,5.11996153846,6.74176666667,6.64824666667,5.98935882353,6.08275217391,5.94996,5.21038095238
S2057,6.33026774194,6.04003076923,6.50679545455,7.23408461538,5.00274615385,6.51063333333,6.38836666667,5.91523823529,6.11624782609,5.8449,5.09547142857
S20576,6.02811290323,5.97811538462,6.45449545455,6.85603846154,4.86684615385,6.30725,6.41255333333,5.87825294118,5.87437826087,5.88999,5.06445714286
S20581,6.00877419355,6.02562307692,6.44076818182,7.19274615385,4.98464615385,6.26211666667,6.50822,5.93759411765,6.10598695652,5.90583,5.12475714286
S20598,6.80955483871,6.3308,6.73596818182,7.72196153846,4.88566153846,6.60036666667,6.28362,5.8947,6.11329130435,5.651645,4.92665714286
S2060,6.47308709677,6.22383076923,6.51373181818,7.45240769231,5.07352307692,6.70173333333,6.1659,5.88210882353,5.95925217391,5.86948,5.02002857143
S20601,6.43597096774,6.38830769231,6.35769545455,7.09770769231,4.87583076923,6.47113333333,6.49354,5.92754117647,6.16993043478,5.712775,4.97747619048
S20602,6.29088709677,6.05856153846,6.27752727273,7.02116153846,4.80106923077,6.15046666667,6.40167333333,5.71378823529,5.97425652174,5.759955,5.01192380952
S20603,6.27925483871,6.28191538462,6.62669545455,7.41700769231,4.95013076923,6.72316666667,6.33183333333,6.07470294118,6.19211304348,5.909385,5.04596666667
S20607,6.24312258065,6.09995384615,6.44918181818,7.44531538462,4.83840769231,6.41983333333,6.44290666667,5.86463823529,5.99850869565,5.667285,4.85388571429
S20608,6.17711290323,6.24215384615,6.26115,7.08473076923,4.80257692308,6.43891666667,6.41981333333,5.81578823529,6.1269,5.693795,5.13652857143
S20609,6.26871612903,6.14245384615,6.3659,7.13654615385,4.84127692308,6.45361666667,6.62020666667,5.85728235294,6.07693913043,5.750855,4.94452857143
S20610,6.41811612903,6.2406,6.54775909091,7.48861538462,4.85875384615,6.46986666667,6.51568666667,5.90703235294,6.20619565217,5.66205,5.10339047619
S20617,6.08634193548,6.04146153846,6.15479545455,6.52893846154,4.80305384615,6.03041666667,6.56728666667,5.90672647059,5.99646521739,5.844745,5.14404761905
S20621,6.38230645161,6.33549230769,6.48987272727,7.49323076923,5.01137692308,6.76188333333,6.48547333333,5.81957647059,6.08446956522,5.888445,5.18813809524
S20624,6.09516774194,6.06084615385,6.31291818182,6.96944615385,4.8426,6.24446666667,6.33397333333,5.95036176471,6.07621304348,5.917015,5.13456666667
S20629,6.30109677419,6.24844615385,6.57033636364,7.30513846154,5.06568461538,6.52425,6.10075333333,5.76294411765,5.95032173913,5.67351,5.10546190476
S20630,5.873,6.01484615385,6.17696363636,6.74538461538,4.81746153846,6.00355,6.56029333333,5.84404411765,6.11536956522,5.78043,5.0433
S20644,6.24181612903,6.11660769231,6.37818181818,7.31040769231,4.94574615385,6.57143333333,6.35518,5.92125,6.11110869565,5.75252,5.04239047619
S20664,6.46256774194,6.25579230769,6.59328636364,7.42943076923,4.96320769231,6.6581,6.49378666667,6.05618529412,5.97620869565,5.702645,5.0363
S20676,6.01552903226,5.96156923077,6.25782272727,6.80462307692,4.90975384615,6.13428333333,6.27393333333,5.79972647059,5.983,5.737005,5.04577619048
S20678,6.47299677419,6.22884615385,6.49913181818,7.48865384615,4.91842307692,6.95028333333,6.4496,5.82269117647,6.02965652174,5.77433,5.02018571429
S20687,6.34605483871,6.36548461538,6.41916363636,7.31627692308,4.92536153846,6.66318333333,6.55369333333,5.89556176471,6.17439130435,5.82666,5.22135238095
S20688,6.83657096774,6.56042307692,6.56602272727,7.40550769231,4.91962307692,6.44578333333,6.49995333333,5.90745882353,6.08541304348,6.039445,5.15510952381
S20696,6.31744516129,6.27936923077,6.42098636364,7.30939230769,4.87603846154,6.73308333333,6.57906,5.81321764706,6.0622,5.83387,5.25765238095
S20702,6.32638387097,6.22416153846,6.35805909091,7.28180769231,5.03730769231,6.42141666667,6.54031333333,5.86581176471,6.21491304348,5.859025,5.1918952381
S20706,6.38967096774,6.37963846154,6.52944545455,7.32326153846,4.82093076923,6.42088333333,6.41268666667,5.89554705882,6.01437826087,5.917125,5.13674761905
S20714,6.17378709677,6.15196153846,6.33791818182,7.14309230769,4.92887692308,6.37018333333,6.31436,5.81607058824,5.91810434783,5.87862,5.19410952381
S20719,6.37154193548,6.20889230769,6.46687272727,7.11176153846,5.10011538462,6.61846666667,6.57943333333,5.85685,6.00023913043,5.710655,5.10449047619
S20730,6.28107741935,6.16030769231,6.55450909091,7.55256923077,4.75573846154,6.53455,6.40097333333,5.80989411765,6.02629130435,5.65954,4.95082857143
S20739,6.90996451613,6.41046153846,6.56459545455,7.46557692308,4.96140769231,6.70955,6.25646,5.89603529412,6.23250869565,5.86407,5.19925238095
S20742,6.16203548387,6.14322307692,6.32114545455,7.00101538462,4.87333076923,6.37151666667,6.343,6.06987058824,6.08012608696,5.792805,5.0278952381
S20748,6.46808709677,6.30399230769,6.33833181818,7.47206153846,4.97224615385,6.4576,6.37422666667,5.92854411765,6.1224173913,5.87322,5.0532
S20752,6.57231935484,6.293,6.44460909091,7.36256923077,4.78973076923,6.70085,6.24432666667,5.75899705882,6.00775652174,5.923875,4.92458571429
S20759,6.90708709677,6.64722307692,6.67106818182,7.82184615385,4.95173846154,6.99758333333,6.29954666667,6.29297941176,6.17926086957,5.741295,5.00108095238
S20764,6.07520645161,6.09389230769,6.29403181818,7.10401538462,4.91743846154,6.35326666667,6.48396,5.87508235294,6.07294347826,5.79551,5.06266666667
