ID,naive_B_cell,memory_B_cell,CD14_positive_monocyte,CD16_positive_monocyte,CD56dim_natural_killer_cell,CD56bright_natural_killer_cell,neutrophil,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell
S4475,7.04014666667,6.37072,6.84759333333,6.97425294118,6.94260769231,6.176225,6.83458965517,6.72886666667,7.9962
S4480,6.82025333333,6.23014,7.08695333333,6.9953,7.2526,5.2945,7.15056206897,6.84825,7.68545
S4490,7.34136666667,6.22564,6.90174666667,7.17563529412,6.83164615385,5.5286,7.38808965517,6.75738333333,7.8574
S4494,7.13287333333,6.4175,6.85958,7.01547058824,6.97125384615,5.5917,7.13199310345,6.47406666667,7.821075
S4499,6.75882666667,6.01104,7.00420666667,6.98475882353,6.97067692308,5.5206,7.40383448276,6.51651666667,7.068
S451,6.91379333333,6.08702,6.94585333333,7.01892058824,6.67313846154,5.294725,6.98487931034,6.91745,8.089375
S4517,6.87772,6.2159,6.7202,7.0564,6.89253846154,5.377475,7.29728275862,6.8349,8.227225
S4522,6.86238,6.06314,6.88826666667,6.97491470588,6.80642307692,5.041125,7.30351034483,6.5143,7.244325
S4523,6.83944,6.0321,6.79514666667,6.94887352941,6.82726923077,5.937525,6.89797241379,6.53821666667,7.81485
S4524,7.01065333333,6.17384,6.52576666667,7.07123529412,6.67879230769,5.660075,7.00248275862,6.71458333333,8.150975
S4526,6.99570666667,6.15158,7.20312666667,7.28711176471,6.83703846154,5.184575,7.39979310345,6.70206666667,8.094225
S4530,6.94934666667,6.1928,6.68261333333,7.00398529412,7.0761,5.991725,6.88822068966,7.07848333333,8.2246
S4534,6.94324,6.04652,6.86942,7.00418823529,7.07130769231,5.914425,6.89616206897,7.1072,8.18725
S4535,7.15598666667,6.15546,6.94618666667,6.95572352941,7.08166923077,5.732825,7.07956896552,7.09761666667,8.068
S455,6.87488666667,6.07,7.09497333333,6.98812941176,7.28876153846,5.3537,7.23004482759,6.86355,7.92385
S4551,6.63551333333,6.13102,6.96554666667,7.05822941176,7.12908461538,5.76595,7.28451034483,6.72921666667,7.77255
S4558,7.07268666667,6.05028,6.80985333333,6.94996176471,7.13614615385,5.3921,7.18874827586,6.71251666667,7.915225
S456,6.65060666667,6.19646,6.73082,6.89765,6.81176153846,5.146325,7.09481724138,6.71778333333,7.660275
S4560,6.73842,6.01056,6.58454,6.83254117647,6.55318461538,5.05935,6.84940689655,6.59463333333,7.3265
S4566,6.77059333333,6.09864,6.71401333333,6.96956176471,6.60933076923,5.3584,6.97208275862,6.44275,7.802925
S4573,6.70651333333,6.05174,6.8902,6.96967352941,6.94452307692,5.293975,7.25255517241,6.60401666667,7.74185
S4585,6.76083333333,6.2816,6.80482,7.02277647059,6.70522307692,5.35365,6.96821724138,6.56911666667,7.2499
S4590,6.6104,6.02366,6.46502666667,6.80412647059,6.27745384615,5.019975,6.61363793103,6.43175,7.3759
S4595,6.91988666667,6.1107,6.50325333333,6.97517058824,7.04555384615,6.1951,7.00335172414,7.13515,8.2781
S4601,6.66392,6.04758,6.68760666667,6.80337941176,6.96263846154,5.21805,7.07892068966,6.76043333333,7.661725
S4602,6.85226666667,6.36334,7.01559333333,7.00944705882,7.29266153846,5.848225,7.18348965517,6.99276666667,7.83605
S4603,6.89910666667,6.0377,6.86814,6.98493529412,7.00481538462,5.814575,7.09256551724,6.8989,7.88125
S4606,6.95178,6.13016,7.03502,7.08846764706,6.98002307692,5.350175,7.10824137931,6.75358333333,8.006275
S4607,6.92022666667,6.00416,6.87493333333,6.81637352941,7.35553846154,6.421325,7.47725862069,7.01416666667,8.037575
S4610,6.7916,6.07476,6.85958666667,6.86338529412,6.99555384615,5.958575,7.10076551724,6.61983333333,7.729325
S4612,6.80464666667,6.00454,6.94448,6.82645,7.37059230769,5.7034,7.48797241379,6.90765,7.91645
S4618,6.84799333333,6.08254,6.55810666667,6.81109117647,6.80633846154,5.3418,6.83483103448,6.96588333333,8.072875
S4619,6.93392666667,5.98752,6.61666666667,7.06592352941,6.25810769231,5.182125,7.19464482759,6.55501666667,7.74725
S4621,6.84960666667,6.21744,6.83662666667,6.96473235294,7.25473846154,5.477275,7.05522758621,6.91298333333,8.180025
S4629,6.92219333333,6.2267,6.86350666667,7.19646470588,6.70385384615,5.168,7.33601034483,6.7711,8.1251
S4630,6.75825333333,5.95902,6.64082,6.74873235294,7.20153846154,5.399875,7.41692413793,6.95708333333,8.02255
S4631,6.88646,6.14732,6.75268666667,6.80057647059,7.18561538462,5.770325,7.13776896552,7.2472,8.380825
S4635,6.83839333333,6.01526,6.94642,6.96537352941,7.39227692308,5.54065,7.4085,7.01545,8.2172
S4638,6.89997333333,6.20222,6.75537333333,6.97427941176,6.93773846154,5.073,7.16849655172,6.71633333333,7.501175
S4651,6.80721333333,6.30998,7.07694,6.96407352941,6.89528461538,5.11685,7.11587241379,7.20621666667,8.170375
S4652,6.87519333333,6.12024,6.8965,7.01291470588,7.01240769231,5.5897,7.49591724138,6.84376666667,8.07925
S4660,6.8801,6.0975,6.94161333333,6.99537941176,6.77501538462,5.761025,7.26546896552,6.88486666667,7.87275
S4670,6.77150666667,5.9728,6.84323333333,6.96697941176,6.8771,5.09955,7.02765517241,6.63916666667,7.95865
S4686,6.97271333333,6.07224,6.72657333333,6.91441470588,6.94336923077,5.563625,7.19115517241,7.01568333333,8.187425
S4691,6.66633333333,6.0732,7.09268,7.08509117647,7.06443076923,5.7357,7.16274827586,6.80323333333,8.081125
S4697,6.78246,6.1445,7.08010666667,6.98008235294,7.20996153846,5.614275,7.2130137931,6.93388333333,8.154925
S4703,7.02087333333,6.07854,6.55296666667,6.99047647059,6.88065384615,5.377325,7.00310689655,6.98286666667,7.944225
S4705,6.59569333333,6.15724,6.54951333333,6.66157647059,6.71388461538,5.5523,6.98011724138,6.78191666667,7.436075
S4706,6.98746,6.13908,6.79467333333,6.93042647059,7.14206923077,5.3363,7.12461724138,6.98771666667,7.94345
S4708,7.41754,6.41146,6.79318666667,7.10257058824,7.27976153846,6.102575,6.41780344828,7.50986666667,8.66965
S4714,6.57085333333,5.99702,6.72197333333,6.80285294118,6.5371,5.0977,6.71395862069,6.47616666667,7.070375
S4715,6.89652,6.14484,6.95554666667,7.01632352941,7.18287692308,5.840575,7.10433103448,7.17006666667,8.562675
S4717,6.56181333333,5.89426,6.63691333333,7.02173235294,6.80356923077,5.097175,7.26726206897,6.64913333333,7.5588
S4718,7.19826666667,6.3259,6.98402666667,7.31764411765,6.43833076923,6.343275,6.79714482759,6.66993333333,8.4126
S4720,7.01008,6.09284,6.92077333333,7.05429117647,7.1049,5.441525,7.23129310345,7.39843333333,8.447425
S4722,7.21523333333,6.02064,6.99870666667,7.07162647059,6.7284,5.37545,7.80786551724,6.98576666667,7.9898
S4726,6.81216,6.12692,6.76674,6.8546,7.26920769231,5.806225,7.10944137931,7.25316666667,8.362325
S4733,7.22834666667,6.33748,7.07867333333,7.25143235294,6.96916153846,6.153675,7.43274827586,6.93601666667,8.48145
S4744,7.01462666667,6.24316,7.04105333333,7.14239705882,7.21328461538,5.8361,7.08978275862,7.17081666667,8.1577
S4748,6.64018,6.0271,6.96487333333,6.91686470588,7.09983846154,5.213325,7.4935,7.02023333333,8.024275
S4766,7.44628666667,6.31672,6.9667,7.13692058824,6.80555384615,5.580225,6.96901724138,6.90776666667,7.9179
S4767,7.05081333333,6.26502,6.90429333333,7.28770294118,6.62340769231,5.7967,7.25341034483,6.75513333333,8.234975
S4775,6.64917333333,6.01144,6.81967333333,6.83160588235,6.63922307692,5.217625,7.13618965517,7.09141666667,7.63725
S4783,6.60688666667,5.82426,7.08656,6.89769411765,7.03399230769,5.247775,7.24196206897,6.53123333333,7.464525
S4790,6.68298,6.01096,6.94966,7.07953235294,6.85443076923,5.60835,7.19051034483,6.69376666667,8.054875
S4793,6.66143333333,5.95784,6.82498666667,7.00406470588,6.76792307692,5.361,7.04511034483,6.83655,7.96955
S482,6.5001,6.13248,6.66826,6.7897,6.81907692308,5.4407,6.85438965517,6.729,7.52375
S4820,6.72328,6.1221,6.75102666667,7.01875,6.70725384615,6.089875,7.34313793103,6.38655,7.54035
S4827,6.96857333333,6.2089,7.51056666667,7.44209117647,6.77144615385,5.3552,7.49766206897,6.72658333333,7.95415
S4831,6.86458666667,5.99676,6.84826,7.03112941176,6.98911538462,5.100125,7.37558275862,6.9892,7.661725
S4839,6.96601333333,5.98294,7.07486,7.18775,6.86256153846,5.00205,7.60475172414,7.17578333333,8.1014
S4847,6.51909333333,5.94188,7.05006666667,6.87258529412,6.95975384615,4.9516,7.49089655172,6.70045,7.0388
S4851,6.58288,6.07956,6.97986,6.80201176471,7.47781538462,5.644925,7.38842758621,7.34203333333,8.20605
S4853,6.58158666667,6.15402,6.93575333333,6.89047058824,6.80945384615,5.9035,6.9191137931,6.82983333333,7.380225
S4854,6.45602,5.93804,7.2709,6.98742647059,7.35364615385,5.574275,7.75672068966,7.20378333333,7.98825
S4875,6.73532,6.04692,6.88734666667,6.97474705882,7.19376153846,5.682375,7.58496896552,6.56926666667,7.5796
S4889,7.22582,6.24824,6.934,6.99803529412,6.92664615385,5.32945,7.2882862069,7.06528333333,8.10335
S4892,7.01325333333,6.09962,6.85343333333,7.13545588235,6.92470769231,5.531875,7.52382413793,6.88331666667,8.19735
S4897,7.00121333333,5.97904,6.84616,6.88788529412,7.09874615385,5.486725,7.5704137931,7.25213333333,8.35285
S4902,6.75002,6.17426,6.95529333333,6.77316764706,7.27203846154,6.1447,7.15195517241,7.05446666667,8.2046
S4908,6.99760666667,6.2087,6.98371333333,7.13662058824,6.99533076923,5.743,7.38691724138,6.73818333333,8.0951
S4915,6.77654666667,6.08396,6.64717333333,6.94053235294,6.25210769231,4.898325,6.92658275862,6.86951666667,7.760175
S4917,6.94768,6.21176,6.92328666667,7.06843235294,7.23692307692,5.823575,7.00810689655,6.77786666667,8.302575
S4918,6.78667333333,6.05978,6.79607333333,6.87794117647,6.99724615385,6.090925,6.95179310345,7.20405,8.2999
S4923,6.96484,6.16826,6.93965333333,6.91038823529,7.22976153846,5.922025,7.06744482759,6.8908,7.764475
S4936,7.0677,6.16636,6.85154,6.84608235294,7.23763076923,5.77335,6.9565862069,7.23068333333,8.5802
S4944,6.77391333333,6.12464,6.65023333333,6.87944705882,6.79516923077,5.263225,6.55796896552,6.50146666667,7.4384
S4946,6.80253333333,5.97568,6.91901333333,7.04586470588,7.19117692308,5.785725,7.1019,7.37213333333,8.33085
S4948,6.70756666667,5.94682,6.83216,6.75525294118,7.30149230769,6.382425,6.99634827586,7.14816666667,8.449025
S496,7.10973333333,6.2229,7.04659333333,7.18975,6.95392307692,6.07245,7.32734137931,7.01478333333,8.42365
S4960,6.71196,6.0338,6.86472,6.79492352941,7.01899230769,5.167,7.08707931034,6.86395,7.700025
S4963,6.7456,5.85314,7.27830666667,7.28670882353,6.86483076923,5.3798,7.71752413793,6.98061666667,8.3174
S497,6.73422666667,6.10548,6.78095333333,6.85958529412,6.92153076923,5.248925,6.98150689655,6.96993333333,7.712775
S4976,6.89892,5.90604,6.83494,6.93748823529,7.11092307692,6.07245,7.37634137931,7.07113333333,8.238875
S4980,6.71610666667,6.04268,7.09830666667,6.96348823529,6.86256923077,5.16435,7.21021034483,6.8807,7.5127
S4981,6.98207333333,6.10082,6.97476,7.04954411765,6.88738461538,5.322825,6.81693793103,7.21391666667,8.25545
S4984,6.74498666667,6.07864,7.14246,6.96420882353,6.98713846154,5.550575,7.15973793103,7.1435,7.903725
S4995,6.76199333333,6.02768,7.02107333333,7.11190882353,7.04737692308,5.4224,7.33044482759,6.90748333333,8.218225
S5,7.40582,6.49288,6.62322,6.78433235294,6.91776923077,5.01585,7.17426896552,6.87096666667,7.5328
S5006,6.97666666667,6.09512,6.54802666667,7.02427058824,6.58579230769,5.5764,6.9107137931,6.81765,7.91635
S5047,6.80782,5.97704,6.65705333333,6.89502647059,6.84049230769,5.7034,6.98099310345,6.60883333333,7.798075
S5048,6.50364,6.08848,6.73613333333,6.59312941176,7.07726923077,6.098325,6.99438965517,7.14843333333,7.378725
S5049,6.82339333333,6.09694,6.7997,7.02648235294,7.12149230769,5.597725,7.11775172414,7.23038333333,8.669025
S5052,6.81280666667,6.1488,6.82210666667,6.86445294118,7.22330769231,5.753125,7.20989655172,7.2873,8.453325
S5055,6.80645333333,5.97438,6.98782,7.00010294118,6.75163076923,5.049975,7.30753448276,6.697,8.015775
S5063,6.61692,5.9107,7.37169333333,6.99404705882,7.0596,5.6188,8.09453103448,6.51988333333,7.09495
S5066,6.91833333333,6.2423,6.95195333333,6.9123,7.0492,5.4804,6.96357586207,7.00688333333,8.08335
S5075,7.038,6.33162,6.86076,6.87333235294,7.30730769231,6.19075,7.04254482759,7.43095,8.475875
S5077,6.95912666667,6.18314,7.25731333333,7.16248529412,7.05526153846,5.419325,7.6825,6.9033,7.70785
S5079,6.84029333333,6.17182,6.80387333333,6.88505,6.97530769231,5.34795,6.9733,6.91278333333,8.0627
S5080,7.45066666667,6.40214,6.90003333333,7.13019117647,7.22276923077,6.60465,6.97314482759,6.81003333333,8.364525
S5082,6.66972666667,6.16412,7.18145333333,6.99793823529,7.30260769231,5.886175,7.2722137931,7.28925,8.583825
S5084,7.15739333333,6.07624,6.98411333333,7.0166,7.13166923077,5.634575,7.28785862069,7.0418,7.983075
S5085,6.69097333333,5.90686,6.72204666667,6.86749411765,6.85366923077,5.170275,7.31801034483,6.43783333333,7.258875
S5091,6.96562666667,6.15138,7.04909333333,7.08837647059,7.16596153846,5.319825,7.22606206897,7.07451666667,7.953875
S51,6.83889333333,6.34298,6.93992,7.05130882353,6.62587692308,5.754825,7.08111724138,6.34653333333,7.4287
S5105,6.6194,6.19566,6.50819333333,6.84172647059,6.37648461538,5.15805,6.70184137931,6.36683333333,7.08425
S5106,6.85777333333,6.26338,6.69446666667,6.90729705882,6.78047692308,5.11615,6.91956551724,6.55578333333,7.84235
S511,6.86167333333,6.11966,6.79011333333,6.93427647059,7.04386923077,6.2609,7.22952758621,7.45108333333,8.359425
S5114,7.03714666667,6.02394,6.60664,6.71557941176,6.94899230769,5.275675,6.81530689655,7.40846666667,8.42105
S5118,6.74868,6.1099,6.98074,6.98458529412,6.97245384615,5.5535,7.43582413793,6.86876666667,7.5884
S5122,6.80288666667,6.03194,7.08434666667,7.04379411765,7.17115384615,6.06715,7.35505862069,7.10798333333,8.036425
S513,7.02564,6.21156,7.16729333333,7.15733823529,7.0413,5.498575,7.46151034483,6.73546666667,7.684775
S5133,6.97162,6.03996,7.16651333333,7.09985,6.79343076923,5.266425,7.33106551724,6.80106666667,8.09035
S5141,6.93134,6.02908,7.24666,6.88568823529,7.31782307692,5.871425,7.74010689655,7.35483333333,7.9876
S5144,6.69048666667,5.97794,6.83731333333,6.86670588235,7.172,5.592525,7.1920137931,7.3498,8.347875
S5153,6.76152,6.0881,6.92089333333,6.97000294118,6.9896,5.436075,7.32044482759,6.55798333333,7.45185
S5169,6.81786666667,5.96702,6.61022,6.69959117647,6.9524,5.32505,7.0782862069,7.25035,8.1056
S5176,6.87811333333,6.12376,7.15635333333,7.10976176471,7.03734615385,5.8,7.48912413793,6.80325,8.252375
S5181,6.54690666667,6.11186,7.00846,6.88632647059,7.03469230769,5.437575,7.13159655172,6.86413333333,7.791975
S5185,6.74556,6.21704,6.89022,6.92158823529,7.19047692308,5.463725,7.06005172414,6.64531666667,7.861575
S5186,7.10410666667,6.089,6.7415,7.15266176471,6.35168461538,5.623125,7.1736862069,6.6327,7.98645
S5187,7.33802666667,5.98264,6.69094,7.02850294118,6.78669230769,5.31545,6.88637586207,7.38711666667,8.631175
S5190,6.33581333333,6.16358,7.59057333333,7.41125,6.55389230769,4.774875,6.75548965517,5.98766666667,6.432075
S5191,6.77244666667,6.08838,7.27214666667,7.22033235294,6.74915384615,5.181625,7.69885517241,6.78286666667,7.81215
S5197,7.09317333333,6.11918,6.64937333333,6.96368529412,6.8736,5.537975,7.13084482759,6.74076666667,7.8432
S5201,6.73138666667,6.1206,7.0031,7.05957058824,6.98459230769,5.76275,7.73604827586,6.40033333333,7.60725
S5203,6.67775333333,6.02986,7.021,6.89634411765,7.02696153846,4.8927,7.18032068966,7.00476666667,7.794425
S521,6.82192666667,6.13982,6.85769333333,7.10074411765,6.77179230769,5.423125,7.19559655172,6.56483333333,8.1025
S5215,7.18964666667,6.02762,6.62884,6.86765,7.30063846154,5.734825,6.86564137931,7.37286666667,8.49125
S5218,6.82559333333,5.98702,7.04655333333,7.04462058824,7.20810769231,5.824275,7.43599310345,7.19846666667,7.96725
S5220,6.92921333333,6.14702,6.94937333333,7.06275294118,6.93641538462,5.526325,7.0276862069,6.7671,7.9022
S5222,7.1317,6.22396,6.80561333333,7.21222941176,6.60913076923,5.8932,7.0801137931,6.5046,7.921525
S5226,6.75434,6.08898,7.12092666667,7.01224117647,7.1609,5.856825,7.58825862069,7.0419,8.08115
S5233,6.74889333333,5.99062,7.27390666667,7.11845,7.17941538462,5.732325,7.70215862069,6.76063333333,7.203825
S5244,6.82695333333,5.9848,6.88539333333,6.7415,7.12685384615,5.231725,7.20447931034,6.93875,7.768525
S5251,6.94368666667,6.26622,6.99013333333,7.05410588235,7.27508461538,5.8518,7.31652758621,6.74166666667,7.875
S5256,7.17450666667,6.31192,7.1849,7.21113235294,6.98475384615,6.184,7.41742758621,6.96,8.189925
S5276,6.71871333333,6.07328,7.24138666667,7.10986764706,6.73446923077,5.57,7.23992068966,6.82116666667,7.935625
S5286,6.60212666667,6.27016,7.28074666667,6.97925882353,7.43430769231,6.915425,7.27654827586,7.2268,8.2156
S5289,6.93210666667,6.15814,7.02084666667,7.01962058824,7.20155384615,5.595075,7.10825172414,6.97385,7.966
S5294,7.42444666667,6.1292,6.71385333333,6.90468235294,7.10296923077,5.84955,7.12303448276,7.21546666667,8.47285
S5297,6.72002666667,6.03286,7.24789333333,7.19828823529,6.75097692308,5.767275,7.68115517241,6.776,7.89575
S5299,6.60487333333,5.90734,6.89794666667,6.92747058824,7.26557692308,5.758,7.69092413793,6.73846666667,7.727725
S530,6.90012,6.28056,7.11527333333,7.08653235294,7.26539230769,6.0329,7.22192758621,6.79655,8.498775
S5303,6.86962,6.1866,6.90426,6.89837058824,7.13673076923,5.423575,7.3037137931,6.95838333333,8.180575
S531,7.09419333333,6.10764,7.00813333333,6.87362058824,7.30881538462,5.72075,6.96745517241,7.3483,7.825725
S5310,6.97536,6.06418,6.96701333333,6.94838235294,7.05843076923,5.358025,7.31679655172,6.95763333333,7.727275
S5311,6.61624666667,6.0746,7.00422,6.93312941176,7.28108461538,6.152325,7.36784827586,6.47988333333,7.013325
S5318,6.8797,6.164,6.692,7.07746176471,6.70076153846,5.124925,6.82557586207,6.81016666667,7.791125
S532,6.84585333333,5.90556,6.93026666667,6.88153529412,7.03653076923,5.48795,6.85105517241,6.87411666667,8.124325
S5335,7.12984666667,5.97768,6.69284666667,6.91947647059,6.69903076923,4.964925,7.36136206897,6.78771666667,7.918625
S5338,6.68750666667,6.09704,7.18057333333,7.03338529412,7.40486923077,5.8993,7.51073793103,7.22058333333,8.312625
S534,7.15424666667,6.01304,6.69078,6.69749117647,6.78303846154,5.103525,7.15196896552,6.8508,7.6352
S5342,6.64205333333,5.94384,6.92085333333,6.76612647059,6.7056,5.017775,6.78808275862,6.835,7.732825
S5346,6.84745333333,6.015,7.05026,7.01847647059,7.25837692308,5.4202,7.4507137931,7.0695,8.157125
S5349,6.75741333333,5.88776,6.89885333333,7.10616470588,6.37933846154,5.29805,7.22945517241,6.78601666667,7.5283
S5354,6.77508666667,6.13656,7.17534,7.1392,7.12140769231,5.28475,7.30368275862,6.91203333333,8.2364
S5360,7.15852,6.1554,6.9475,6.98592058824,7.16296923077,5.8998,7.22199655172,6.84916666667,7.865875
S5367,6.47492666667,6.0394,7.17763333333,7.06028529412,7.11065384615,5.40635,7.76475517241,6.45506666667,7.587675
S5374,6.99819333333,6.02506,6.7043,6.87838529412,6.83170769231,5.067175,6.83445862069,6.88061666667,8.091025
S5381,7.09262,6.10166,7.08726,7.04400294118,7.00550769231,5.165125,7.54270344828,7.01948333333,8.3255
S5398,6.90171333333,6.23524,6.9289,7.24597941176,6.65806153846,5.07225,6.82814827586,6.7807,8.14965
S5400,6.78724666667,5.91026,6.64515333333,6.81859705882,6.99109230769,6.025075,7.29814827586,6.59611666667,7.877175
S5403,6.57444,6.11562,6.99934666667,6.99311764706,7.27155384615,6.018575,7.44271724138,6.41446666667,7.7438
S5405,6.504,5.94316,7.07736,6.97067352941,7.17003846154,5.482025,7.63605172414,6.60461666667,7.373225
S5409,6.92718,6.29628,6.99708,7.16213823529,6.59985384615,5.524625,7.17001034483,6.4228,7.81625
S5423,6.88772,6.34204,6.94451333333,7.24113235294,6.79295384615,5.575775,7.22017931034,6.95155,8.474525
S5428,6.91696666667,6.02356,7.09641333333,6.94944117647,6.94144615385,5.1702,7.1736137931,6.73241666667,7.731725
S5438,6.86415333333,6.29038,6.84532666667,7.02880588235,7.0748,5.3281,7.19137586207,7.04908333333,8.1633
S5445,6.94761333333,6.0041,6.88563333333,6.94032352941,7.28302307692,5.337925,7.5435137931,6.98645,7.87535
S5455,6.63057333333,6.04864,6.64728,6.83118823529,6.60049230769,4.99,7.0323862069,6.7193,7.401125
S5464,6.98464,6.15932,6.83518,6.92022058824,7.03921538462,5.74735,7.12624137931,7.15195,8.250425
S5467,6.74598,6.02428,6.64179333333,6.89270294118,6.76497692308,5.4167,6.93446551724,7.05031666667,8.018175
S5473,6.6288,6.23244,6.82193333333,6.91323529412,6.86963846154,5.12565,6.93597241379,6.8346,7.6159
S5475,6.97287333333,6.12082,6.61744,6.93675588235,6.54473076923,4.87845,6.91246206897,6.47383333333,7.472775
S548,6.99158666667,6.13316,6.50677333333,6.74968235294,6.65166153846,5.21865,6.95447931034,6.75571666667,7.898625
S5481,6.76698,5.98642,6.81257333333,6.92988235294,6.76153076923,5.2254,7.27113793103,6.6671,7.7944
S5486,6.98914666667,6.06824,6.86828666667,6.99034117647,7.01844615385,5.3549,7.02042413793,7.14635,8.044775
S549,6.82398666667,6.1676,6.68305333333,6.94987058824,6.74388461538,5.5883,6.75924137931,6.88595,8.163475
S5492,6.92505333333,6.0237,6.92785333333,6.96560882353,6.95515384615,5.3279,7.02373448276,6.65496666667,7.7082
S5493,7.00774,6.21766,7.21834,7.31862647059,6.89270769231,6.012075,7.73942758621,6.78996666667,8.13495
S5495,6.87809333333,6.14374,6.93669333333,7.04745588235,6.94061538462,5.552875,7.4845,6.70893333333,7.751625
S5507,7.02944,6.04026,6.78535333333,6.95012941176,6.72818461538,5.406075,7.27951034483,6.69436666667,7.767725
S5513,6.79651333333,6.03512,6.74289333333,7.04597058824,6.60397692308,5.224925,7.02159310345,6.37875,7.529475
S5517,7.23180666667,6.09794,6.8712,6.94909411765,7.32073076923,5.845525,7.05315517241,7.69456666667,8.47455
S5522,6.99006,6.13202,7.04618666667,7.08894705882,6.99199230769,5.3,7.34255517241,7.11815,8.1338
S5533,6.75108666667,6.15028,7.05786666667,7.07090882353,7.17973846154,6.970825,7.02705517241,6.72913333333,8.45455
S554,6.89748666667,6.17036,6.99491333333,7.06524705882,7.32901538462,5.796275,7.49744827586,6.8072,8.164775
S5543,6.77133333333,6.04372,6.58154,6.94375588235,6.67606153846,5.32515,7.10133103448,6.6898,7.910075
S5545,6.65972,5.97434,7.03158666667,7.01712647059,7.10321538462,6.198425,7.28311724138,6.81103333333,7.889175
S5547,6.93981333333,5.98058,6.73690666667,6.99167352941,7.02233846154,5.59895,7.28720344828,7.24306666667,8.077775
S5548,6.5544,6.0852,7.04308666667,6.98454117647,7.26210769231,5.655525,7.12051724138,6.95641666667,8.3115
S5558,6.76714,5.9984,6.67289333333,6.95339411765,6.49049230769,5.010825,7.13420344828,6.74163333333,7.5809
S5566,6.78856666667,5.8959,7.04675333333,6.84599411765,7.31906923077,5.835075,7.23447241379,7.19938333333,8.1875
S5571,6.84860666667,5.99194,6.673,6.91309117647,6.7468,5.23335,6.92634137931,6.73298333333,7.8973
S5577,7.14857333333,6.12544,6.95890666667,7.00345,7.12926153846,6.104925,6.88646551724,7.23233333333,8.474225
S5578,6.6291,6.14236,6.83508,7.29842058824,6.37663846154,5.548675,7.07732413793,6.1455,7.222175
S558,7.26902666667,6.2797,7.03819333333,7.3312,6.63063076923,5.767325,7.50190689655,6.88571666667,8.277225
S5583,7.02248666667,6.04992,6.91054666667,7.04544705882,7.09795384615,5.724675,7.10903793103,6.8636,7.708125
S5586,7.00665333333,6.09384,6.72738666667,6.91035,7.06882307692,5.890175,7.01429655172,7.33613333333,8.4797
S559,6.83115333333,6.11964,6.96848666667,6.97170882353,6.8934,6.08025,6.99363448276,7.0297,7.772725
S5597,7.02334,6.08922,6.72357333333,7.03072352941,6.70743076923,5.323025,7.11138965517,6.58411666667,7.621525
S560,6.65958666667,6.06326,6.80226,6.85390294118,7.24128461538,5.709525,6.83715517241,7.18323333333,7.795375
S5602,6.92987333333,5.9358,6.74471333333,7.14081176471,6.08159230769,5.502625,7.04167586207,6.21633333333,7.5005
S5603,6.64042666667,6.0753,7.10055333333,6.98465294118,7.31806153846,5.867925,7.48967586207,6.95091666667,8.355525
S5615,6.92818666667,6.05658,6.90862,7.03414705882,7.04335384615,5.3449,6.96177586207,7.06228333333,8.158775
S5622,7.33967333333,6.17486,6.71201333333,6.9212,6.72711538462,5.49315,6.87822413793,6.92346666667,8.025025
S5628,7.47596666667,6.19414,7.40151333333,7.04120294118,7.59353846154,6.1772,7.56068275862,7.74161666667,8.871225
S5630,6.6552,6.02642,7.09626,7.07967352941,7.29233076923,5.333275,7.14495862069,6.96176666667,7.963375
S5635,6.89539333333,6.13366,7.20469333333,7.19903529412,6.85743076923,5.83355,7.1903,6.84125,8.026425
S564,6.71401333333,5.79066,6.93288,6.99035588235,7.08536923077,5.3158,7.48824482759,6.82926666667,8.017225
S5641,6.98984666667,6.0662,6.73982666667,7.04186470588,6.84696153846,5.133375,7.44527931034,6.91993333333,8.092475
S565,7.23594,6.1795,6.60321333333,7.14352058824,6.51479230769,5.20945,7.40157931034,6.4781,7.965875
S5652,6.69179333333,6.02642,6.91721333333,6.93434705882,7.38217692308,5.559125,7.36776551724,6.7965,8.02025
S5657,6.85144666667,6.17642,6.96772666667,7.01832647059,7.14036923077,5.723075,7.17665172414,6.77405,7.921425
S5663,7.03661333333,6.13756,6.61080666667,6.85565,6.97943846154,5.39225,6.86317241379,6.93293333333,8.093275
S5671,6.95508,6.04552,6.86536666667,7.05574117647,6.85057692308,5.759525,7.26184137931,6.65276666667,7.69885
S5676,6.78204666667,6.07592,7.29960666667,7.19524117647,6.95041538462,5.776,7.24847931034,6.5455,7.78105
S569,6.78704,6.14254,7.18156,7.10083235294,7.17676153846,5.58385,7.38540344828,7.04851666667,7.940175
S5690,7.02135333333,6.09936,6.78660666667,7.12745882353,6.94925384615,6.03175,7.51693793103,6.81461666667,8.23015
S5694,7.00609333333,6.08666,6.86040666667,6.93870882353,7.29060769231,5.6395,7.18891034483,6.83321666667,7.909375
S5697,6.88199333333,6.11472,6.8596,7.02953235294,6.66699230769,5.63145,7.17115862069,6.69901666667,7.729725
S5699,6.58002,6.0186,6.9651,7.06786764706,6.80920769231,5.055175,7.32818275862,6.63208333333,8.13605
S5703,6.90670666667,6.18574,6.94437333333,7.23381176471,6.57597692308,5.026125,7.30899655172,6.45101666667,7.602175
S5706,7.03931333333,6.17476,6.75219333333,7.15852058824,6.72226923077,5.506175,7.18037241379,6.71901666667,8.2453
S5722,6.84170666667,6.01384,6.85772,6.99934411765,6.81190769231,5.312925,7.43002413793,6.87886666667,8.1681
