B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage	otherCells
S16775	1.71122888787999e-08	0.0522873588907924	5.61560988826826e-09	0.0307802641998698	0.0567094916947516	0.0463751020609664	0.813847760425721
S1678	1.84652352192774e-08	0.0551437956680019	6.4357938095032e-09	0.0302260458088102	0.0571482225888373	0.0430408151323877	0.814441095900934
S16780	1.95413236879747e-08	0.0545998633464792	7.90170868426715e-09	0.0280386151995142	0.0570524349118442	0.0449775363463743	0.815331522752756
S16785	7.61136794104201e-09	0.0525443527570893	1.7334735408875e-08	0.0301664881363003	0.0568873730028564	0.0450280420246609	0.81537371913299
S16791	2.31122534917356e-08	0.0528787224630197	2.35311274618348e-08	0.0298509982489703	0.0565839190851574	0.0460101104740193	0.814676203085453
S16792	4.83669437719734e-08	0.0531271509915048	5.69541933205697e-08	0.0298523018684658	0.0575052490283361	0.0448296663381598	0.814685526452396
S16797	6.57039786731704e-09	0.0528844184338987	2.81773711532772e-07	0.0271291399267618	0.0575139505049531	0.0425678549541516	0.819904347836126
S16799	4.05612212771444e-08	0.0502468629498619	6.02589820835273e-09	0.0286235831567994	0.0574029784948503	0.045458065323824	0.818268463487545
S1680	1.35639776801659e-08	0.0533113919453533	3.23945675103961e-08	0.0288219128785253	0.057514406357662	0.0433560659640512	0.816996176895863
S16801	1.35768902951477e-07	0.0557796710921277	1.0070766262699e-07	0.0316575437687461	0.0553037361940557	0.0448399514738101	0.812418860994695
S16806	6.20768455167877e-08	0.0546352481541139	7.70512162740424e-09	0.0281397289660658	0.0574315008810926	0.0449244042750935	0.814869047941667
S16811	1.18974345985075e-07	0.0479393887183654	1.03995888033436e-08	0.0295507515759151	0.0581801070954079	0.0438176715653738	0.820511951671003
S16815	1.37514134728558e-08	0.0535432390256185	1.2610760517564e-07	0.0309502911842432	0.0563151487831752	0.0449724091777622	0.814218771970182
S16816	1.76765321499718e-06	0.0492544795463411	2.23483836140806e-09	0.0287887512514808	0.0588554013724057	0.0434910527690279	0.819608545172691
S16825	8.36986094897361e-09	0.0545678691949461	1.80734836385257e-06	0.0298801388045675	0.0558669474799979	0.0466729968062778	0.813010231995986
S16827	8.32308022800393e-07	0.0514960285558406	6.07934992057561e-10	0.0297625038259831	0.0576005313215672	0.0436633855924063	0.817476717788245
S16829	4.89630214833783e-09	0.0548890091062806	5.60588858022279e-08	0.0301662043730737	0.0559228633038255	0.0478569655523085	0.811164896709324
S16830	1.61153455963815e-08	0.0505948776149521	3.37726065609416e-08	0.0279864433576368	0.0581434771538966	0.0434411893109806	0.819833962674582
S16835	4.81097030304638e-08	0.0495552352609639	8.35926580406052e-11	0.0313596606235761	0.057110357959458	0.0456625298574395	0.816312168105267
S16841	4.72133864352108e-09	0.0551382588307065	3.01255430156628e-08	0.0302133776945077	0.0570597640410089	0.0446671070214872	0.812921457565408
S16843	4.49594215240682e-08	0.0522911769797294	2.06585548069072e-08	0.0285769505702343	0.0567763416052577	0.0472108752213422	0.81514459000546
S16853	3.21625759802111e-08	0.0529969037530679	2.85459388145377e-08	0.0315035203137843	0.0555140228194874	0.0458366908525907	0.814148801552555
S16859	1.87104316667372e-08	0.0522470179726411	1.08231515788534e-08	0.0313364486440087	0.0556079919353841	0.0468967444585932	0.81391176745579
S16860	2.21518600787293e-07	0.0551816604923827	6.60416800523449e-09	0.0276176203249131	0.057755913019357	0.0423100824427851	0.817134495597793
S16880	1.65886209141666e-08	0.0514198058316484	4.56547847179112e-08	0.0285551707109638	0.05768888173228	0.0440672607790185	0.818268818702684
S16893	7.87193945170688e-09	0.0512394914798898	4.37006027834185e-07	0.0301002417436974	0.0566650845359163	0.0476263611338833	0.814368376228646
S16896	2.20936682528368e-08	0.0530484107087854	2.09590430820464e-08	0.0291060341158308	0.0571120219677803	0.0462006633275555	0.814532826827337
S16905	5.87620117691924e-08	0.051161455689882	1.90220558136859e-08	0.0286515518910766	0.0580792088878754	0.0431335566394032	0.818974149107695
S16909	2.46956615567233e-08	0.0561782261452954	8.86373876252415e-09	0.0289248435013288	0.0565620637159835	0.0452293021042447	0.813105530973747
S16910	1.14334654657787e-08	0.0514675330387397	1.45037483705134e-06	0.0295720329820649	0.0575100750452963	0.04482176616843	0.816627130957167
S16915	4.61061731676136e-08	0.0529595903209674	4.53304085919185e-08	0.0284493807691456	0.0575129992568266	0.0449208419179047	0.816157096298574
S16928	1.11816117754191e-06	0.0561474843282929	4.62892730710036e-10	0.0293124589589087	0.0560099991425888	0.0460090621705831	0.812519876775556
S16929	1.41568420764509e-07	0.0518188152668133	1.16257849998067e-08	0.0300577869943225	0.0574831503092674	0.0442348245060295	0.816405269729361
S16932	2.90678713445704e-07	0.0522462159193492	1.58000161750692e-08	0.0325730433128323	0.0562063040437183	0.0456954710704472	0.813278659174923
S16933	9.28702147623271e-08	0.0525717416666798	1.10713625934139e-08	0.0299184077092756	0.0569721085407311	0.0458829975782577	0.814654640563478
S16939	7.50088947322236e-08	0.054812918204174	3.23750918427652e-09	0.0295685519781686	0.0566954494363241	0.046372969331965	0.812550032802964
S16947	2.44714145588377e-07	0.0482995568235711	1.62297622583761e-08	0.0288067066087021	0.0583094334809432	0.0455911719120563	0.81899287023082
S16949	7.77382403398446e-08	0.0533269582396046	6.09801691645438e-10	0.0282529493943549	0.0573565828295442	0.0450172283916936	0.816046202796761
S16951	1.1864165650134e-08	0.0536618092782504	7.38170819253911e-10	0.0278950366804919	0.0572376088583665	0.0447214085438152	0.81648412403674
S16961	3.17289761593847e-08	0.0545384284233979	1.6089301870403e-09	0.0291742421357771	0.0565707219528357	0.0467700729251367	0.812946501224946
S16963	6.22752905029482e-09	0.0542373033495056	4.63369042797015e-08	0.0286548642827796	0.0566138533237481	0.0440085157650285	0.816485410714505
S1697	6.53418126133553e-09	0.055447773727998	2.02587055704326e-08	0.0284349110036561	0.0558665443620739	0.0458036308208283	0.814447113292557
S16976	3.23346467702082e-08	0.0526474657765618	1.33171737155167e-09	0.0290599429267523	0.0566217660402814	0.0458051768908697	0.815865614699171
S16977	5.62228858049015e-08	0.0502961375811307	1.44887857712001e-08	0.0299301295077153	0.0574077937663646	0.0460275869932828	0.816338281439835
S16992	4.31571904616641e-08	0.0506065464093818	3.17057478728265e-08	0.0293426447290693	0.0571362430663649	0.0447486764560554	0.81816581447619
S16994	2.23021299692619e-06	0.0519040769755088	5.88194756867825e-09	0.0286126043743506	0.0572357325809314	0.0446414319110137	0.817603918063251
S16995	3.04163765814651e-08	0.0522522577862754	2.85113559356968e-08	0.029134193214724	0.0580069750895717	0.0435678465171259	0.817038668464571
S17000	9.72693528493548e-10	0.0524814318379744	6.22972394785467e-09	0.0281409381909436	0.0572513973496512	0.0461573333933267	0.815968892025687
S17002	8.4705748089307e-08	0.0512919519539511	8.24914880469072e-08	0.0291985759362367	0.0583219713096402	0.0441221203816855	0.81706521322125
S17012	1.00101605497376e-09	0.0528712207972784	2.05212880053313e-08	0.0299322853197575	0.0567930904133791	0.0471134923003475	0.813289889646933
S17015	1.25758910125069e-08	0.0524929392789176	1.35791316239574e-08	0.0290963263895517	0.0571318844183844	0.0426492894381065	0.818629534320017
S1702	1.91843406468016e-08	0.05401167151158	1.47187604371068e-08	0.0313740787901291	0.0556621448126616	0.0443513480214698	0.814600722961059
S17021	3.44761915387011e-10	0.0526914849767326	1.01686723340735e-08	0.0285373301056576	0.0571751781750567	0.0444436001294948	0.817152396099624
S17025	1.70134023442901e-08	0.054750158678018	3.42929268844858e-08	0.0295672360122961	0.0566384572965129	0.0460797671050163	0.812964329601827
S17027	2.97980162605215e-08	0.05468294198586	2.84604079772982e-09	0.0297295313475925	0.0566584299607336	0.0450984070980726	0.813830656963684
S17030	9.24366669243124e-09	0.0530612937399197	2.03995521457421e-08	0.0282027070272453	0.0572994404450718	0.0466335712961884	0.814802957848356
S17037	5.02564721120156e-08	0.054272812991705	3.71152392432252e-09	0.0297045420146528	0.0568343320959411	0.0463605857871075	0.812827673142598
S17040	3.9136661945992e-09	0.0492511624876974	8.49865246225736e-09	0.0305350237194584	0.0578259995550305	0.0458117624827035	0.816576039342791
S17046	4.69081778945906e-08	0.0510293886502375	2.55248487822789e-08	0.0298233372396905	0.0571773877014876	0.0455356673463636	0.816434146629194
S17047	1.17353647351954e-09	0.0548466362565141	2.17214560692344e-07	0.0294511106049718	0.0569348684196312	0.0441784607101504	0.814588705620635
S17055	4.95404780235651e-08	0.054390954236783	7.06157844769867e-09	0.0293137054156189	0.0565216519323955	0.0459028689285978	0.813870762884548
S17056	1.98502586268713e-10	0.0532770863631747	7.04345734182977e-09	0.0283838483127342	0.0579604328721629	0.0476070432194599	0.812771581990508
S17057	5.0457979178555e-09	0.0522013713305853	1.49060353133123e-06	0.0272043593042293	0.0573054693366101	0.0458066375576197	0.817480666821626
S1706	4.05988768623433e-08	0.0544536264133992	4.06544870800552e-09	0.0318878157809068	0.056297744263125	0.0441854163618385	0.813175352516405
S17068	5.76644564095514e-06	0.0540819008128558	2.78323785621566e-09	0.0310915146869915	0.0569547800719217	0.0451856396738405	0.812680395525512
S17070	2.78036629849997e-06	0.0562956059591693	2.39386338644909e-08	0.0303424056551398	0.0559751576096684	0.0455669899960429	0.811817036475047
S17077	4.85531326721592e-08	0.0512218420757204	5.75093666155596e-09	0.0292339045907708	0.057203740654928	0.0453090705423748	0.817031387832137
S17078	4.36508321154388e-07	0.0414282859950264	3.60904915611926e-09	0.0305600871240958	0.0585920140851764	0.0472361773178936	0.822182995360438
S17079	2.99179764597071e-08	0.0545678252815547	3.59661793593055e-08	0.029490292801913	0.0568146783862602	0.0457193660301796	0.813407771615937
S17080	4.33289643318097e-06	0.0519068533128073	4.14331934673686e-08	0.0289309564918564	0.0568975421671652	0.0467654001440753	0.815494873554469
S17091	1.36884381106458e-07	0.051683882656233	4.03497548056878e-09	0.0273999747239685	0.0576597295841163	0.044041917365192	0.819214354751134
S17095	7.28260153791298e-09	0.051037086628684	8.36453357797817e-09	0.0292710973973741	0.057041542325505	0.0470492849431761	0.815600973058126
S17097	2.47430728831304e-09	0.0544104799936091	2.49994065066854e-06	0.0305087827858281	0.0566802068315249	0.0440917481819668	0.814306279792113
S17099	5.98155487273141e-09	0.0556892488835984	1.80816663929424e-08	0.0301805828936597	0.0560006725717828	0.0457144609247563	0.812415010662981
S17102	1.2536224595614e-09	0.0540287499927367	1.08697010036479e-08	0.0310988850670737	0.0566155987239748	0.0458808140929958	0.812375939999895
S17110	3.66539808246693e-08	0.0521082619897289	6.23370512485944e-09	0.0319981854749799	0.0566460144138601	0.0459667065031937	0.813280788730551
S17114	1.62475586002477e-08	0.05017430048648	1.85454376115248e-07	0.0291139480494648	0.0587536794451594	0.0444338303390358	0.817524039977925
S17117	3.28911713134557e-07	0.0545464076244918	1.86511044089622e-08	0.0295895156520735	0.0573197027257081	0.0464746196549122	0.812069406779997
S17131	1.05152427513949e-08	0.05160045764295	5.22030963258692e-08	0.0307929007474252	0.0562826847772213	0.0433072849005685	0.818016609213496
S17132	4.02489430461263e-10	0.0554416960479371	2.58764174927484e-07	0.0285862228038658	0.0564323029784109	0.0449931290686886	0.814546389934433
S17133	7.61962722773415e-09	0.0521817741061755	1.00794529288588e-08	0.0277282067479105	0.0576230711552958	0.0457024944881142	0.816764435803424
S17134	3.22005433337139e-08	0.0527483955310506	1.09992633269553e-08	0.0301599902598918	0.0565360793619899	0.047001000268856	0.813554491378405
S17142	4.85531242323946e-08	0.0529508024918851	1.99966188677801e-07	0.0308249254880599	0.0564061070685674	0.0469669346136514	0.812850981818523
S17148	4.42495803808119e-08	0.0547015048604884	3.3689965085645e-09	0.0293930441151266	0.0562378666671961	0.046422054002862	0.81324548273575
S17150	3.41922516975507e-08	0.0550149147165145	2.28849514085841e-07	0.0287129802622907	0.0563676700805455	0.0457995697910603	0.814104602107823
S17151	2.1721365685123e-08	0.0528334527492533	7.49500088916969e-10	0.0294118520805981	0.0578081501896257	0.0442385310715901	0.815707991438067
S17180	1.74970686089762e-08	0.0536908183609564	1.55860520638655e-09	0.0317737867070548	0.0571889548781035	0.0456821629195601	0.811664258078651
S17187	9.54908650704363e-08	0.0482600575520958	1.16682547574566e-08	0.0269895358518785	0.0581390471924765	0.0483417511241357	0.818269501120294
S17197	8.37325033281052e-08	0.0541443365063297	3.6058947516246e-09	0.0286435814010424	0.0568689749123771	0.0439479293306338	0.816395090511219
S17198	5.33061735802466e-09	0.0505973053393585	1.29186404513043e-08	0.0298762303984108	0.0571784056673553	0.0468783752241461	0.815469665121472
S17205	2.75586102530654e-08	0.0493829766128174	4.25750020573409e-08	0.0282857402947118	0.0585205999076795	0.0466612549932286	0.81714935805795
S1721	3.47614451116162e-08	0.0538852392968195	1.87605908545235e-08	0.0297986068481747	0.0563157666436706	0.0455620240584012	0.814438309630898
S17210	6.68534991879404e-08	0.053317475874558	4.39673135204165e-09	0.0295309510960122	0.0563186983401592	0.0473650490782273	0.813467754360813
S17211	1.95371044200977e-08	0.0534742606763344	1.00367941831868e-08	0.027463100956759	0.0578187620755039	0.046083060338067	0.815160786379437
S17212	1.68577082854531e-09	0.0527949334594261	5.14423456128992e-08	0.0275651336092523	0.0574784096570535	0.046310113847353	0.815851356298799
S17219	3.63306495644193e-08	0.0493786826591915	1.08439617213003e-08	0.0281108195461166	0.0600090209871519	0.0446801983606305	0.817821231272298
S17223	8.85980888415235e-09	0.0503814761899136	2.30638457804512e-08	0.0287167433684364	0.0580555078192676	0.0431598604430442	0.819686380255684
S17229	5.03713205665016e-06	0.0515812101498216	2.83002839669843e-09	0.0291018165609497	0.0556685728662244	0.0443210334624696	0.81932232699845
S17230	3.91315417819987e-09	0.0533160137922416	2.27614977069278e-08	0.02880472226288	0.0559955155929871	0.0461627536194393	0.8157209680578
S17233	9.33503912388411e-09	0.0521950438578094	1.17170753096393e-09	0.0319754462770348	0.0566239649403756	0.0450957998515097	0.814109734566524
S17240	1.59715258568208e-08	0.0524677848889981	1.5451644824933e-08	0.0297742810741245	0.0568923625785242	0.0452240986611842	0.815641441373998
S1725	1.60642727596632e-09	0.0532952207732813	3.51643833800545e-08	0.0293791030825044	0.0566723691004064	0.0469049026733688	0.813748367599628
S17251	1.9995659716354e-06	0.0524779266273238	1.25112169550701e-08	0.0295128362377462	0.056888247893874	0.0465448383069971	0.81457413885687
S17252	3.60056410847313e-09	0.0510087184650543	3.36387527010011e-08	0.0281936814121657	0.0583144401364594	0.0427075413988284	0.819775581348175
S17254	2.12393490120612e-08	0.049435591687289	3.60150672201762e-09	0.0293864618184949	0.0562451190059351	0.0492627877448261	0.815670014902599
S17256	1.02270895473399e-08	0.0524074804332367	5.91829774384898e-07	0.0304297541092543	0.0573401078557381	0.0456700318753689	0.814152023669538
S17259	1.96582125827963e-08	0.0513014367627435	4.57849250085981e-09	0.0289666193337764	0.0567568866548479	0.0446761731850935	0.818298859826834
S1726	6.17884878108409e-08	0.0537855641047047	2.00070130130889e-08	0.028788863666456	0.0590457860903265	0.0434581892215037	0.814921515121508
S17275	8.07222820606908e-07	0.0521810486408211	1.29601817394237e-09	0.0285721189276286	0.0582371532692018	0.0441336405493633	0.816875230094146
S17281	2.24940516123818e-08	0.0536276770640091	2.49224994897641e-08	0.0280110111528863	0.0572634474987397	0.0450157217362923	0.816082095131521
S17283	1.55511054814683e-08	0.0523947919467147	1.17929558103515e-08	0.029389367081931	0.0571104216346746	0.0463453955486674	0.814759996443951
S17284	4.37171028389985e-08	0.0538255174928294	1.50381928475704e-08	0.0291986780986227	0.0572292372989698	0.0454100853366861	0.814336423017596
S17290	3.95856152034224e-08	0.0525596607086652	3.52274961416935e-08	0.0296788509686503	0.0571150743593694	0.0443432483520098	0.816303090798194
S17291	3.38631178999382e-09	0.0524896207839017	2.25649938367116e-08	0.0293154616486137	0.0573944105237442	0.0449511371283389	0.815849343964096
S17295	1.29599785604775e-08	0.0554136867890614	8.64434520842553e-09	0.0277702355360693	0.0569586985700476	0.0435772884151779	0.81628006908532
S17301	6.21675488026289e-08	0.0532552371610945	1.44605553120986e-08	0.0294538013895654	0.0573840846314005	0.0444469215539871	0.815459878635848
S1731	1.95505217871454e-07	0.0535507865689405	8.15999621291484e-09	0.0272399100770923	0.0575457756801492	0.0456234658343131	0.816039858174291
S17311	2.45894918755296e-08	0.0543871998090277	7.83139821030356e-09	0.0279302751108511	0.0573113191192616	0.0454742415302409	0.814896932009729
S17316	3.07826964476004e-09	0.0535664682079132	1.66906567423628e-08	0.0297096427345506	0.057938248012848	0.0461402118158531	0.812645409459909
S17320	3.92982169163246e-08	0.055566998892639	2.44360006849856e-08	0.0292548067242389	0.0568615340762465	0.046032493357654	0.812284103215004
S17322	8.03767259121527e-09	0.0515271958946616	2.20016971112727e-08	0.0293305203762094	0.0573469313102742	0.0455168023940479	0.816278519985437
S17323	1.5932549839441e-07	0.0550606482526268	4.55664589560376e-09	0.0307353047735098	0.0571527426704083	0.0436451953092502	0.813405945112061
S17332	4.58518053078801e-08	0.0504256584625846	1.03939213288166e-08	0.0304992048588619	0.0567833549604725	0.0462741324936804	0.816017592978674
S17333	4.24785566475039e-08	0.0496953023940096	1.36442359353802e-08	0.0315991912783078	0.0576437787995377	0.0455052212141806	0.815556450191172
S17334	5.59165641955148e-08	0.0517415961746846	1.13606699526505e-08	0.0302954846264179	0.0578896785906978	0.0428441204278497	0.817229052903116
S17346	2.9135040970603e-08	0.0534698978520357	3.00543555569435e-09	0.0280913964893992	0.0577396509293968	0.0451706936784638	0.815528328910228
S17351	8.10042535424302e-08	0.0525183700288464	3.86261577878186e-09	0.0356824627219	0.0555047716505128	0.0457496455331194	0.810544665198752
S17353	3.55476540826077e-08	0.054410562001053	3.23921724918987e-08	0.0284433704813494	0.0574097001398154	0.0420135116848956	0.81772278775306
S17362	6.29319199989873e-08	0.0524626772772623	2.96923613325645e-09	0.0294244691940367	0.0572774986651396	0.0457933924077684	0.815041896554637
S17365	6.68495516265931e-08	0.0523070318532241	4.46700632644866e-09	0.0283546009175243	0.0568832677833545	0.0456542869341294	0.81680074119521
S17367	2.217734957677e-07	0.0514553963119933	8.8239662593269e-09	0.0313385063935208	0.0559645979803734	0.0473391850953306	0.81390208362132
S17369	3.28900449238058e-09	0.0530278726007814	7.4022940810276e-06	0.0297708320060054	0.056629193695924	0.047065545192209	0.813499150921995
S17370	3.94089865303926e-08	0.0501756181315392	1.05082901564756e-08	0.0279721078515056	0.0583401343585055	0.0434481588006684	0.820063930940505
S17373	6.03859717631566e-09	0.0488307870745303	1.7442459758281e-08	0.0322693716894724	0.0581227641505889	0.045121293485499	0.815655760118852
S17378	4.16209047080785e-08	0.0502463965161184	2.39645579951159e-08	0.0301381640166541	0.0570572981064294	0.0450774354972212	0.817480640278114
S1738	8.5634146731616e-09	0.051571616893923	7.67884086884992e-09	0.028854373582605	0.0571858943315572	0.0443445381225643	0.818043560827095
S17381	2.77229571932848e-08	0.0556514959637291	6.10549033987081e-08	0.0313300198027512	0.0559082004438372	0.0458673435780633	0.811242851433759
S17393	2.19420652770929e-08	0.0521059251460051	6.34095665870188e-08	0.0323857135471438	0.0569972068375063	0.0449809850874022	0.813530084030311
S17396	7.81247504713558e-08	0.0517002252303366	5.51963895145521e-08	0.0298712808372627	0.0580258153153645	0.0449237977567293	0.815478747539167
S17411	6.70238257276196e-05	0.0517119656256763	2.82157946520767e-08	0.0305292894995474	0.056565815750243	0.0455896747767795	0.815536202306231
S17412	2.48724645642887e-06	0.0551727575362698	7.22073183647943e-09	0.0313605404215606	0.0569147754633944	0.0452189541559136	0.811330477955673
S17413	2.19558742856578e-08	0.0553905484301671	7.54778312341865e-09	0.0316761629377289	0.0552155567489162	0.044989453640493	0.812728248739037
S17415	2.09833175579499e-08	0.0527017104852805	2.24661284711015e-08	0.0294484559433228	0.056970128242074	0.0451447942382266	0.81573486764165
S1742	1.86639419170848e-08	0.0553928746928047	4.12036217550268e-08	0.0293697588613942	0.0569877426462057	0.0443221400853714	0.81392742384666
S17421	7.94083220936816e-08	0.0546430962944702	5.32740785422741e-10	0.029431849339586	0.0576846741745842	0.0445531012801465	0.81368719897015
S17422	5.58399431827554e-09	0.0483158748914384	7.57543018701411e-06	0.0288682928288956	0.0578377736638535	0.0467867015691357	0.818183776032495
S17427	3.30656752223564e-08	0.0522034017851576	1.67454980896207e-09	0.0289585845416748	0.0568629083237277	0.0461297767456314	0.815845293863583
S17428	5.41199815074718e-08	0.0524357179812661	2.10106759315566e-10	0.0283083675253653	0.0580892022714356	0.043862942304412	0.817303715587433
S17430	2.14240706828469e-08	0.050135475426748	2.23065269703275e-08	0.0289352342670835	0.0575417439723123	0.046178728594176	0.817208774009083
S17431	3.06947650628573e-07	0.0507926730096244	2.55461747571826e-08	0.0285920926265311	0.0575014941045325	0.0442642110900471	0.81884919667544
S17435	1.84098508151459e-08	0.0516749221164475	1.44986545873486e-08	0.0296982942331452	0.0570606267201334	0.0454419156933401	0.816124208328428
S17437	1.0064168729575e-08	0.0508120310209958	2.77846325986522e-09	0.0288696023928029	0.0570926702418791	0.0445784463991356	0.818647237102555
S17446	1.02912306894255e-08	0.0529278181707779	6.6991095355225e-09	0.030098485076135	0.0570034459484857	0.046100202993985	0.813870030820276
S17448	1.12811496078481e-08	0.0510236916162116	1.45761655332934e-08	0.0290230963087117	0.0570773968475197	0.0492467567097081	0.813629032660534
S17456	4.37287607369595e-09	0.0511705261553377	7.36099116121937e-09	0.0289916066181859	0.0573574034185604	0.0471733496791998	0.815307102394849
S17458	1.18457440331779e-08	0.0514579624229288	1.34523784027861e-07	0.0313355836199238	0.0560076171059689	0.048385718568454	0.812812971913197
S17460	1.5937037939506e-08	0.0536517877873717	3.462958194566e-06	0.0311770865756674	0.0556647134435325	0.0443834128976275	0.815119520400568
S17464	1.45359206646316e-07	0.0553227381823421	7.11664559128056e-08	0.029968279504762	0.0563792092669461	0.0451896487479486	0.813139907772338
S17467	5.06010969547193e-08	0.0522841827499358	3.6025047276862e-09	0.0284794686694075	0.0572702867272252	0.0450669028399109	0.816899104809919
S17468	6.24524040511556e-08	0.0507326087663858	4.52182201321366e-08	0.0284461403172118	0.0580532679322909	0.045383721710456	0.817384153603031
S17472	5.54618771764999e-07	0.0519675763125132	5.36371256508202e-09	0.0280860037794924	0.0577430893112946	0.0455108968932669	0.816691873720949
S17478	4.21201626120434e-08	0.0531357036855474	1.11168676761399e-08	0.0312574431499625	0.0559522375081195	0.0471345321825653	0.812520030236775
S17479	4.22634730064218e-09	0.0521816262280692	6.66155074982202e-09	0.0302002904836961	0.0574519279458132	0.043970376837427	0.816195767617096
S17481	2.71888522277009e-08	0.0501197998608941	5.65345904323746e-09	0.0283918382950893	0.058308903066903	0.0408413095217737	0.822338116413029
S17485	2.5406071161782e-08	0.0536112665616831	5.1053063802865e-08	0.027552605561846	0.0576330630476459	0.0454764584359169	0.815726529933773
S17493	3.09632333228732e-08	0.0535486051934506	4.78282539564071e-09	0.0307096297558095	0.0563934741684194	0.046190794990286	0.813157460145976
S17498	1.5137389276046e-07	0.0507444292653134	8.86750826744609e-10	0.0294377260031761	0.0571267113588063	0.0453548269176233	0.817336154194437
S17510	1.23276313593196e-07	0.0522995975977475	5.93103539300647e-09	0.0280439903046969	0.0571494437583553	0.0461446170138783	0.816362222117973
S17516	4.89317931608127e-06	0.0486981465975302	5.86842282790471e-09	0.0263103516312437	0.060035228915477	0.044416560594492	0.820534813213518
S1752	2.82170462717256e-08	0.0520066783797935	1.98457204841425e-08	0.0290348110432045	0.0571249045752391	0.0446374928987052	0.817196065040291
S17520	2.21385466864614e-06	0.0528514927760042	4.69857009439504e-09	0.0292160010707022	0.0571603328468133	0.0446707840186717	0.81609917073457
S17521	4.32581514301083e-08	0.0511154134257936	5.2714070888251e-08	0.029800664769902	0.0574804114587746	0.0451444032245874	0.81645901114872
S17523	2.13612616934276e-06	0.0535192094914613	1.34167461352715e-08	0.0299383421921841	0.0574443883526315	0.0445496108477848	0.814546299573023
S17529	1.20135802579573e-08	0.0535563308323572	3.67523946759792e-08	0.0300567453044982	0.0569091630682133	0.0460428501077609	0.813434861921196
S17530	2.29333749445e-09	0.054577719414833	2.68707770137036e-08	0.0295144972588946	0.0561574397595082	0.0469524580124162	0.812797856390233
S17539	8.34672866546423e-08	0.0522488715923942	2.73634000766695e-08	0.0269773291383355	0.0582033581550039	0.0443841974283153	0.818186132855264
S1754	4.72591171142232e-08	0.0494275651397478	1.46740316360498e-08	0.0288812824780078	0.0573127214456025	0.0439667786326598	0.820411590370833
S17542	5.62765195473335e-09	0.0534496877183082	5.10604739209584e-09	0.0291313396780742	0.0564874733562917	0.0464907951482574	0.814440693365369
S17549	7.71480423652693e-07	0.0543802682933412	3.36120215478909e-09	0.0290990118740917	0.0568492969498547	0.0450563067601804	0.814614341280906
S17558	1.66697805787786e-08	0.0517315112885234	1.6286304495698e-08	0.0287387122141831	0.0577687267894282	0.044853983781542	0.816907032970238
S1756	2.07272422961228e-08	0.0532000050542816	8.32739312379839e-09	0.0305184084060136	0.0573428540817651	0.0447377681937076	0.814200935209597
S17563	2.19869960800179e-08	0.0512829509354587	1.80764023652253e-08	0.0307420544271851	0.0571281644313652	0.0438690080699954	0.816977782072597
S17567	5.51474287194653e-09	0.0553205227540921	1.31953275552674e-06	0.027799996150571	0.0570963332224039	0.0448143928195451	0.81496743000589
S17576	1.11327802367548e-07	0.0530506214580582	5.38945159735202e-08	0.0297199532609011	0.0575951032614614	0.0435580279762191	0.816076128821042
S17577	1.05539330883765e-08	0.0523294719330595	7.25563719852588e-06	0.0297296033307131	0.0573367376375266	0.0459972151719588	0.81459970573561
S17582	4.17887279298656e-08	0.0534740937877645	7.33312623146376e-09	0.0298274468925542	0.0566319283583904	0.0443894389241113	0.815677042915326
S17583	1.52593773863208e-09	0.0536444536763069	2.44795971416967e-09	0.0282102371753373	0.0569037111533624	0.0462710103821488	0.814970583638947
S17587	1.95708772485843e-09	0.0560857491036025	4.05583254033484e-08	0.0280392112655199	0.0568943763521936	0.0439517476167002	0.815028873146571
S17590	6.06710220171117e-08	0.0524023511086667	6.73944204248688e-09	0.0290736095924972	0.0570296841403213	0.0470036510895215	0.814490636658529
S176	1.15663422840772e-08	0.0514903542645605	2.64221107032578e-08	0.0271274132108392	0.0587507665302707	0.0438948735896889	0.818736554416188
S17600	3.87382107068371e-09	0.0527186805281889	9.34842258730798e-08	0.029509561802625	0.0566272838592587	0.0454505323216626	0.815693844130218
S17603	3.38483659792465e-08	0.054769513937824	4.19766215703976e-08	0.0286390326222276	0.0572694826808053	0.0454265873243537	0.813895307609802
S17609	7.74725820729539e-08	0.0557731201904642	1.45835424674771e-07	0.0294894814968451	0.0564486276960643	0.044630311292947	0.813658236015673
S17621	1.78043298021508e-08	0.0517614928311317	6.06308990465192e-07	0.0317017694444629	0.0579182224316553	0.0482797259074883	0.810338165271941
S17641	9.19878460342975e-09	0.0549059643744532	9.56647907154364e-09	0.0265611256558218	0.0588114594090218	0.0436665701555704	0.816054861639869
S17645	8.07099537005063e-09	0.050606695436109	2.75449096592803e-08	0.0311698910497208	0.0556377449238608	0.0484238003608845	0.81416183261352
S17649	3.51664626414501e-08	0.0530601004316695	6.41546163429393e-10	0.0311476277838693	0.0566384015861486	0.0460115056639363	0.813142328726367
S17650	3.21772494798953e-07	0.0546194857522245	1.06049040772261e-09	0.029431715275896	0.0569790349340318	0.0445221990326548	0.814447242172208
S17652	2.37819688191251e-10	0.0552739222117163	7.14947605223523e-09	0.0296642648817444	0.0562851485222967	0.0458755270325692	0.812901129964377
S17654	1.82557649634546e-07	0.052434824791895	4.44003202605638e-09	0.0299380671895178	0.0574885418172352	0.0448186204358361	0.815319758767834
