Mixture	naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	P-value	Correlation	RMSE	Absolute score (sig.score)
mix_47	0.00812127144282035	0	0.0102975317776984	0	0.267238400778024	0	0	0.227292621523954	0.0128884400050609	0.184486771907062	0.000315469483248767	0	0.0878393958064049	0	0.0303572100591221	0	0.0927379728208862	0.0688155547532089	0.0638863329663862	0	9999	0.609778499493922	0.8014750877072	1.05427697332388
mix_48	0.00669571041854476	0	0	0	0.300029406519787	0	0	0.604571341990946	0.0765257140016395	0.06602109512257	0.0186354623929895	0	0.0531305776439189	0	0.0616090966164543	0	0	0.0134000259031582	0.0281969014931351	0	9999	0.786638121995103	0.677814441805081	1.22881533210314
mix_49	0.00796808574406038	0	0.0597349733993302	0	0.240642122986043	0	0	0.503795827013661	0.192366232102889	0.0500816971094089	0.00786453253881232	0	0.0882339905020635	0.00426253324290015	0.0883623295062271	0	0	0.0180875371787353	0	0.00578152543077455	9999	0.778022810232483	0.690535322448503	1.26718138675491
mix_50	0.00226297310523869	0.00109376531547612	0	0	0.23351059620665	0	0	0.455426679372636	0.163173630867951	0.0499347677099217	0.0251132349648809	0	0.0474174970799409	0.00174669601467964	0.0729664716523097	0	0	0.0015188944145989	0.000808471489068128	0	9999	0.775913032270928	0.682168402584843	1.05497367819335
mix_51	0	0.00399425977818206	0	0	0.319509354745095	0	0	0.501716849965595	0.0237916943967931	0.116725675805782	0.0132395776831804	0	0.150869242191003	0	0.00834875152638843	0	0.0129707533847824	0.0368790382491617	0.0310548338804514	0	9999	0.708243557099633	0.741436457904602	1.21910003160641
mix_52	0	2.58227470847635e-06	0.000494576574031102	0	0.300979701039498	0	0	0.565174829352812	0.0610927947208827	0.110904671639347	0.0177053225107517	0	0.139241097464998	0	0.0036670761231597	0	0	0.033066841223548	0.0258135545121468	0	9999	0.741011470402856	0.718053320634429	1.25814304743588
mix_53	0.0101726636840478	0	0.0399437317973898	0	0.290302043187701	0	0	0.562020582631893	0.0582001158933088	0.0648372118883439	0.00526289262720319	0	0.10145321846933	0.00917825765726576	0.00305485026352231	0	0	0.0592191932608091	0.0727249639730491	0	9999	0.767214727395956	0.696266892806278	1.27636972533386
mix_54	0.00391065359226456	0	0	0	0.256984990556909	0	0	0.464108523105342	0.116794080791478	0.0671674853223418	0.0341040840305757	0	0.0373628188366112	0	0.0558777611480282	0	0.00607600273170064	0.0276730903161195	0.0173553784011908	0	9999	0.760468796160898	0.693953731687594	1.08741486883256
mix_55	0	0	0	0	0.220116942003136	0	0	0.589819915890077	0.0362191071009415	0.0799212290368775	0	0	0.115342387120397	0	0.0136148207664908	0	0	0.0181572202754312	0.0074365286992863	0	9999	0.746997125344743	0.718090392127162	1.08062815089264
mix_56	0.0050168131214139	0	0	0	0.245544272473441	0	0	0.566689765199927	0.144464418711504	0.0434734138148706	0.0289079204869823	0	0.0144490304204657	0	0.0426794820235179	0	0	0.0105700586550549	0	0	9999	0.780500337923894	0.672550119352197	1.10179517490718
mix_57	0.00364277623067599	0	0	0	0.250097330431123	0	0	0.504883453446712	0.186737024573024	0.0528211995642013	0.0265386109687742	0	0.0244287050984771	0	0.0503119145237588	0	0	0.00755426139298601	0.0209142563003307	0	9999	0.789988883487546	0.665328157193372	1.12792953253006
mix_58	0	0.00443186181254319	0	0	0.232435244612484	0	0	0.51625077395877	0.124788677825161	0.0561595751143178	0.00205033088415403	0	0.0949522258277949	0	0.00241646780578604	0	0	0.00906425996856515	0.0140363608044542	0	9999	0.760800950719522	0.69756524061897	1.05658577861403
mix_59	0.00321366524609702	0	0.00774747933255549	0	0.34274318683558	0	0	0.475238374124589	0.0544652871755851	0.117253550150544	0.0193119055241128	0	0.135152551777179	0.010079819014674	0	0	0.0186325773549728	0.0160659269785887	0.0536693045409548	0	9999	0.74558461578989	0.711109110761377	1.25357362805543
mix_60	0	0	0.00663003697702776	0	0.211987344240026	0	0	0.616083160635806	0.067167248314237	0.0713681627592136	0.00408248039335947	0	0.103623618887492	0	0	0	0	0.0340156913307943	0.0252678545289501	0	9999	0.767406538606908	0.700719970533787	1.14022559806691
mix_61	0	0.0225788075879991	0.00695683095924294	0	0.233122060205214	0	0	0.540204566638523	0.124878417683332	0.0934745927233407	0.00142457223789895	0	0.101103618803919	0	0.0105268995780098	0	0	0.00978697651601596	0.0340974535633317	0	9999	0.763896732018652	0.70159929315414	1.17815479649683
mix_62	0	0	0.00212141667418163	0	0.313062395146577	0	0	0.456663235934166	0.0929363824635036	0.13269749197074	0.0175479346544094	0	0.0877176757456276	0	0.00299840828730119	0	0	0.0315330327010965	0.0203170480706829	0	9999	0.723205250218458	0.723151081889939	1.15759502164829
mix_63	0	0.00975696752110351	0	0	0.190880477067835	0	0	0.521462325902099	0.111108811896622	0.0568784982215647	0.0052466863228072	0	0.092910312309033	0	0.00339812847878718	0	0	0.00978151509032433	0.0103545470017354	0	9999	0.765519192362999	0.698200947646319	1.01177826981191
mix_64	0.00267601132125953	0	0	0	0.277416575434821	0	0	0.21395317080747	0.0251761583088622	0.146054312162002	0.0149755108812296	0	0.158917829647748	0	0.0381944519671832	0	0.0356759921690791	0.0958882186516606	0.0814915369843091	0	9999	0.648331681391563	0.780038529384194	1.09041976833562
mix_65	0	0	0.00423256035719431	0	0.313898097024225	0	0	0.53974739385802	0.0641164232680664	0.11414841324902	0.0209971780715653	0	0.112311069447159	0	0.00292289419809584	0	0.0203897574350434	0.0483258212207995	0.023023828426711	0	9999	0.728811830510007	0.723380987992708	1.2641134365559
mix_66	0.00464222132594227	0	0.0219957690377076	0	0.300932032701911	0	0	0.516532325085778	0.108880050798842	0.0841520049361017	0.00897321669194712	0	0.129151447072233	0.023641437632065	0	0	0.0056652871286316	0.0403105987747757	0.0549232842298176	0	9999	0.773380206790416	0.691140202670155	1.29979967541575
mix_67	0.00514686586030039	0	0.0119460320290206	0	0.230200173024666	0	0	0.534609979751484	0.178719487753719	0.0978297469702745	0.0120112945969275	0	0.0814183455765161	0	0	0	0	0.00560988831100967	0.0537368631727844	0	9999	0.782490897104784	0.681102987684815	1.2112286770467
mix_68	0	0	0	0	0.24945561224486	0	0	0.529446808910092	0.0777427430150907	0.0709601802002612	0.00660700431160047	0	0.0981727377672576	0	0	0	0	0.0324750984433964	0.0240771849350082	0	9999	0.741259060084956	0.714258306452872	1.08893736982757
mix_69	0.00927207047896477	0	0	0	0.259863590889232	0	0	0.428643918946959	0.112859508288074	0.0537426134812622	0.0245114919530049	0	0.0697639189586081	0	0.0503394147831614	0	0	0.0240484584539056	0.0433098829649616	0	9999	0.77025831563024	0.689658133632257	1.07635486919813
mix_70	0	0	0	0	0.2906055725637	0	0	0.530054169273078	0.0431555352763985	0.0886851397535979	0.00443774846872278	0	0.103391569134548	0	0.00954071705247331	0	0.00628325185444351	0.031396280251611	0.0119907311408549	0	9999	0.702860214435135	0.741272724880104	1.11954071476943
mix_71	0	0	0.00403624491342546	0	0.28781234901554	0	0	0.505757822115256	0.0986733898904058	0.101131349610253	0.00649582705903914	0	0.0755624609792862	0	0.000356615781038008	0	0.00319941308508042	0.0265931016512011	0.0281680176042294	0	9999	0.737638604662725	0.712812662083927	1.13778659170475
mix_72	0	0.00327036674402701	0	0	0.332163280360893	0	0	0.429634670699699	0.103085980604767	0.14809914096764	0.021329577683294	0	0.0738881173412388	0	0.00197215713524497	0	0.0194107020305373	0.0227452759413771	0.0313142169986574	0	9999	0.716696858011078	0.725679271379217	1.18691348650738
mix_73	0	0.0157906493737606	0	0	0.293591879769387	0	0	0.506867039840942	0.0499893099023811	0.07780626390256	0.0163628645315195	0	0.0654983291832694	0	0.00410848047282817	0	0.0239370602745102	0.0211013682277454	0.0361186161663426	0	9999	0.689479658059021	0.746383069399319	1.11117186164525
mix_74	0.00410319099044475	0	0.000812128198766139	0	0.161997420494155	0	0	0.565176995425378	0.146692831760309	0.00504689661514622	0.00538875873832861	0	0.0740425026492844	0	0.0298893466477841	0.0146192091991504	0	0.0130071698480253	0.00760338812122907	0	9999	0.805536196832628	0.661811192921696	1.028379838688
mix_75	0.00275217799513016	0	0	0	0.282815790797885	0	0	0.51587820235018	0.0855303654677417	0.0580619034574816	0.0335577761724986	0	0.0368552248078171	0	0.0541059468841864	0	0.00676676054223805	0.0568236675742779	0.0247037631155836	0	9999	0.761113742994154	0.693657496871672	1.15785157916502
mix_76	0	0.00646638491672288	0.00425716784808569	0	0.260496621133294	0	0	0.47577838927152	0.161085064909417	0.113894085032594	0.0221037673933033	0	0.114829799661429	0	3.60832714433332e-06	0	0.00784756801662072	0.0093684068362863	0.0273115837249114	0	9999	0.746763283965229	0.709608639243518	1.20344244707133
mix_77	0.00165457186385637	0	0	0	0.261970723518926	0	0	0.467885225067706	0.1418937241399	0.0598242649324269	0.0280208139138223	0	0.0367808188299961	0	0.0514101488091491	0	0	0.0435161537199572	0.0324413001866364	0	9999	0.77791127095691	0.679138317128011	1.12539774498238
mix_78	0	0.00845924643889534	0	0	0.266744582295455	0	0	0.553133234066467	0.0765159974839063	0.089671016888624	0.00801124079820803	0	0.0818736572328861	0	0	0	0	0.0221302096109971	0.0231343491792615	0	9999	0.740664436833716	0.713245787994788	1.1296735339947
mix_79	0	0	0	0	0.32594288172546	0	0	0.461087691586796	0.0434810388375502	0.162741820978478	0.0256681244071515	0	0.0596394049639055	0	0	0	0.0393952389807789	0.0460441915328151	0.0890145540521105	0	9999	0.713877361387468	0.728772726265348	1.25301494706505
mix_80	0.0148054147214767	0	0.0287739467700861	0	0.260898397545851	0	0	0.605298856225486	0.052422046771682	0.0760021768031653	0.0172023015284517	0	0.0983296395597494	0	0	0	0	0.0335038435598151	0.0610306255782291	0	9999	0.78101602176879	0.688725495240517	1.24826724906399
mix_81	0.0127327504699334	0	0.0783467688748757	0	0.336606899119423	0	0	0.527675175964505	0.0434195968349045	0.0672801282793814	0.0165029595464599	0	0.111848540703329	7.05451571971447e-05	0.00437933064960081	0	0.0202397865490659	0.106603819452497	0.0512339832825449	0	9999	0.729754139851191	0.722486271367814	1.37694028488372
mix_82	0	0	0.0181239931365344	0	0.316197681859133	0	0	0.147676303978845	0.0309911068056632	0.191706432951589	0	0	0.198912770788337	0.00240838656184435	0.0146099157991492	0	0.0826845115943412	0.0612488145405182	0.0224714967295953	0	9999	0.619676588941448	0.79773830054855	1.08703141474555
mix_83	0	0.00276769009176008	0	0	0.234640938094439	0	0	0.547307523669347	0.0382177461845383	0.0520141025764365	0.0109057542851699	0	0.107672642164746	0	0	0	0	0.0183097844312853	0.00981425321468704	0	9999	0.708214387327455	0.738876135227766	1.02165043471241
mix_84	0	0.00151587801536954	0	0	0.254884655838735	0	0	0.49462895837151	0.110776345434232	0.0728734361954553	0.00430584855788874	0	0.100017219628707	0.00253178004105902	0	0	0	0.015495592704748	0.0258520626676915	0	9999	0.746494691213008	0.708516425036824	1.0828817774554
mix_85	0	0.000857303170229516	0.00178392188499934	0	0.326554420342085	0	0	0.446670231105657	0.0764868682192985	0.132563273092821	0.0202263859292353	0	0.153224838699708	0.00194874214889346	0.00832537127389883	0	0.0301097949830097	0.0164104027486986	0.0191669940825228	0	9999	0.720560031372197	0.731356694225056	1.23432854768106
mix_86	0	0.0122817466603546	0	0	0.219109031045299	0	0	0.533328257745795	0.109895001862654	0.0579232083626998	0.00307041009957053	0	0.0900290962976358	0	0.00131673464028546	0	0	0.00716626997491163	0.039016233662275	0	9999	0.765481455906734	0.69628083208576	1.07313599035148
mix_87	0.00825044131972496	0	0.0227173107790946	0	0.161316078482423	0	0	0.551167099952197	0.193186367612659	0.0039554954950356	0.00702451627197158	0.00188695842132813	0.0425445185521957	0	0.0536589708818311	0	0	0	0	0	9999	0.809522897049773	0.654221082663574	1.04570775776846
mix_88	0.000625965866793403	0	0.00710020225136061	0	0.261343231473707	0	0	0.578440811676781	0.166292918541719	0.047565425593976	0.0289216689749145	0	0.0374116952232705	0	0.043427528109279	0	0	0.0147033637729585	0.00450340078288494	0	9999	0.789525414032395	0.668001721739877	1.19033621226764
mix_89	0.0137238532145175	0	0.0393532594091768	0	0.299834192895499	0	0	0.452854140058976	0.015628579794723	0.110572713294909	0.0205159701253265	0	0.0666521405057941	0	0	0	0.0449623956471812	0.135224221477926	0.106006124950145	0	9999	0.713775125588584	0.731227653512342	1.30532759137417
mix_90	0.00321082961902431	0	0	0	0.217014864486398	0	0	0.494254430521374	0.187640119561629	0.00891885519950676	0.0203324643682847	0	0.0493983063889992	0	0.0449698901198971	0	0	0	0	0	9999	0.806189638462053	0.6514472356249	1.02573976026511
mix_91	0.00185080332862848	0	0	0	0.256032760990187	0	0	0.458268244931786	0.164306685892504	0.076451397282648	0.0309747198728119	0	0.0514258300323625	0	0.045797030649662	0	0	0.0223666737224624	0	0	9999	0.762837106721687	0.690766899591625	1.10747414670305
mix_92	7.15652631786695e-05	0	0	0	0.261584759700865	0	0	0.574984239400908	0.127017459723345	0.0479339384838174	0.0166095521231892	0	0.0326783704302145	0	0.0568082093627592	0	0.00322960282468604	0.00734885466101717	0.00798188253149083	0	9999	0.778304386737321	0.678962146759594	1.13624843450547
mix_93	0	0	0	0	0.29706674042973	0	0	0.405945174154314	0.036335248328384	0.0697233347438913	0.0119259725025428	0	0.137806219710427	0	0.00747755873159604	0	0.0530680478924207	0.037726128331848	0.0724351586419054	0	9999	0.64115489556658	0.781850147916264	1.12950958346706
mix_94	0.00324704946152934	0	0	0	0.231208795734721	0	0	0.539051134776575	0.154049291667528	0.0382676138737967	0.0264337852850464	0	0.038969840743018	0	0.0745546072712484	0	0	0	0	0	9999	0.787990372035582	0.672674202835346	1.10578211881346
mix_95	0	0.00561819331447592	0	0	0.235901271394894	0	0	0.508352753129146	0.114059219385477	0.0337102008358511	0.0233689504386399	0	0.032349441917024	0.00105221442089387	0.0441315790132654	0	0.00333230523413698	0	0	0	9999	0.769913491426648	0.683796831517744	1.0018761290838
