Mixture	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	P-value	Correlation	RMSE
Mix_78	0.0509044465268113	0.0332546310609359	0.0561669101841458	0	0.859674012228107	0	9999	0.772970237553656	0.65709919346296
Mix_79	0.103190720738104	0.105102467504051	0.121879995981616	0	0.669826815776228	0	9999	0.758778288187722	0.660101713358292
Mix_80	0.143540303631524	0.0781838239409852	0.0457023485843235	0	0.732573523843168	0	9999	0.774654779225642	0.645790700691616
Mix_81	0.159514764791572	0.0865307793960003	0.0430584601031502	0	0.710895995709278	0	9999	0.769187416192092	0.652155791545193
Mix_82	0.137075489133364	0.0237839324879566	0.0454903569260999	0	0.79365022145258	0	9999	0.769448369943069	0.65956149391426
Mix_83	0.257853831808511	0.0897617075964203	0	0	0.652384460595069	0	9999	0.771733942046583	0.648421459534683
Mix_84	0.165626036688496	0.106497922034468	0	0	0.727876041277035	0	9999	0.77569257292315	0.645200762587386
Mix_85	0.123835243827708	0.0427816578264392	0.0642560754937513	0	0.769127022852102	0	9999	0.769945904209384	0.655103723280362
Mix_86	0.132291215694569	0.0944361446353448	0.049649171443683	0	0.723623468226403	0	9999	0.767204730710082	0.654702129614669
Mix_87	0.420807033350719	0.103151595178166	0	0	0.476041371471115	0	9999	0.7734218845374	0.640103636369869
Mix_88	0.211858975072111	0.0754127435093251	0	0	0.712728281418563	0	9999	0.777064736291807	0.644251931877761
Mix_89	0.0842996454748202	0.123357953250022	0.0708306405892187	0	0.721511760685939	0	9999	0.770780052001217	0.647423018319499
Mix_90	0.134028665827504	0.0426841438141778	0.115207661464186	0	0.708079528894132	0	9999	0.762027693438693	0.660346632269235
Mix_91	0.339468580133313	0.0478062133863976	0	0	0.612725206480289	0	9999	0.772592571504464	0.647975371590192
Mix_92	0.172410245283255	0.0804879333658362	0.0755216973170121	0	0.671580124033897	0	9999	0.767980963392178	0.6508677163838
Mix_93	0.14169611645205	0.134591673260367	0	0	0.723712210287583	0	9999	0.776227097560474	0.642930126728977
Mix_94	0.244573618287699	0.0744039448521981	0	0	0.681022436860103	0	9999	0.776513156647197	0.643712188070168
Mix_95	0.127284040341369	0.0696204553421268	0.0723815951612755	0	0.730713909155229	0	9999	0.773294498687891	0.646654826317233
Mix_96	0.0830574005983428	0.07025782806539	0.0356121729156372	0	0.81107259842063	0	9999	0.776079321776203	0.648676911026041
Mix_97	0.197696728766296	0.0989236032802077	0.0460133259167639	0	0.657366342036732	0	9999	0.769295116199133	0.649132781483661
Mix_98	0.325178046468434	0.17830969341944	0	0	0.496512260112126	0	9999	0.77582592282502	0.635088483231122
Mix_99	0.0217856042699492	0.0640628769768595	0.0413526952316781	0	0.872798823521513	0	9999	0.777088864641848	0.650835441989306
Mix_100	0.195049741758651	0.116954869429872	0.0552885766873002	0	0.632706812124177	0	9999	0.771002231097337	0.644824056837381
