Mixture	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells	P-value	Correlation	RMSE
Mix_88	0.0423404672076214	0	0.00503410822156955	0.0281277322390907	0	0	0.0973352617149431	0	0.17508731297688	0	0	0.0634314294185451	0	0.010178986978533	0	0.0697581744419879	0	0.433832987790067	0.074873539010763	0	0	9999	0.363749243193845	1.08358720748292
Mix_89	0	0.00151456640590624	0.00500304645475024	0.0241038405944307	0	0	0.11045779967246	0	0.176603717782992	0	0	0.0473627139335689	0	0.0138262692969954	0.00452159937018252	0.140815893090345	0	0.400739575491535	0.0750509779068343	0	0	9999	0.37867684369782	1.07078490316318
Mix_90	0.00756679914642979	0	0.00506751859854665	0.0310344640431363	0	0	0.106919232618933	0	0.138038686467935	0	0	0.0498273543934723	0	0.0125903193843343	0	0.147503420643552	0	0.430137492358615	0.0713147123450465	0	0	9999	0.367470086949395	1.08010474296488
Mix_91	0.0832198865761475	0	0.00345782230604295	0.0292428769944268	0	0	0.103266123558099	0	0.147479258827121	0	0	0.0496989180013098	0	0.0144025067025382	0.00187190377772008	0.0915010074118877	0	0.39909845816972	0.0767612376749867	0	0	9999	0.3637700015539	1.08214674598664
Mix_92	0.0125976204684045	0	0	0.026257720288325	0	0	0.111546909032993	0	0.167606968160818	0	0	0.0538506782735537	0	0.0133961296822142	0.00378916682281832	0.13674613951028	0	0.396526690896343	0.0776819768642508	0	0	9999	0.372948267940669	1.07523025900217
Mix_93	0.00484691234474274	0	0	0.0325993416894331	0	0	0.110986101101123	0	0.208623884866945	0	0	0.0596447899462406	0	0.0130131784835968	0.00526440413778444	0.0773540862376556	0	0.405749051416697	0.0819182497757818	0	0	9999	0.37213503854332	1.07627737814234
Mix_94	0.051855236914527	0	0.000646479125148661	0.0283567054838642	0	0	0.105154606153747	0	0.1692155747097	0	0	0.058076242347224	0	0.0101018808139415	0.00119971536679604	0.0727238687899938	0	0.423638646299829	0.0790310439952293	0	0	9999	0.364182110748103	1.08359447849334
Mix_95	0.00168925013251283	0	0	0.0253515293442049	0	0	0.1056322294103	0	0.165716672645526	0	0	0.0557865758714243	0	0.0100219744348906	0.00157449938815188	0.131645613915	0	0.424011999675765	0.0785696551822243	0	0	9999	0.374052184293244	1.07580346633363
Mix_96	0	0	0	0.0260988312097813	0	0	0.109148009373232	0	0.179226383706871	0	0	0.0577376704688098	0	0.00842440349344905	0	0.110444478998452	0	0.435945344269831	0.0729748784795735	0	0	9999	0.370569014645533	1.07920611166137
Mix_97	0.0180803388570368	0	0.00932955999672499	0.0272329133377478	0	0	0.106182115051875	0	0.170984867012087	0	0	0.0524905827978387	0	0.0141605085553867	0.00274296376963901	0.113385872271906	0	0.411284234722521	0.0741260436272378	0	0	9999	0.370406682178421	1.07713566468021
