Sample	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	Other
S26346	S26346	0.124610943468659	0	0.00624855663032428	0	0.480797603741961	0.0675151402606328	0	0	0.320827755898423	0	0
S26347	S26347	0.110261746463822	0	0	0	0.295583738998839	0.043035932010628	0	0	0.551118582526711	0	0
S26356	S26356	0.0726374460874629	0	0.0261419125394866	0	0.399773328185808	0.0518017064844029	0	0	0.449645606702839	0	0
S26357	S26357	0.107242430244794	0.000902526641847355	0.0047682905627461	0	0.614190708407188	0.0402670436657146	0	0	0.23262900047771	0	5.55111512312578e-16
S26366	S26366	0.0918938528227397	0	0	0	0.466984759470156	0.074800384579519	0	0	0.366321003127585	0	5.55111512312578e-16
S2637	S2637	0.144825621863331	0.00303382545611649	0	0	0.477161950964889	0.0417891662944224	0	0	0.33318943542124	0	5.55111512312578e-16
S26370	S26370	0.054282625113557	0	0	0	0.523923490666931	0.034091856319489	0	0	0.387702027900023	0	0
S26375	S26375	0.0637569593261524	0	0.0501421449309089	0	0.627073302050466	0.0445036041558555	0	0	0.214523989536617	0	0
S26379	S26379	0.147929394020573	0	0	0	0.407189735376111	0.0182599254642545	0	0	0.426620945139061	0	0
S26387	S26387	0.0859511738048051	0	0.0164661191378124	0	0.693742376847164	0.0377690875404565	0	0	0.166071242669762	0	1.11022302462516e-16
S26392	S26392	0.0960666025438642	0	0	0	0.438940120912723	0.0276295028212394	0	0	0.437363773722173	0	0
S26394	S26394	0.100074713398094	0.00210677036789792	0	0	0.476679454172923	0.0362034264791906	0	0	0.384935635581894	0	1.11022302462516e-16
S26399	S26399	0.147864749604298	0	0	0	0.282636607757238	0.0766950611494103	0	0	0.492803581489053	0	0
S26407	S26407	0.0925242819214465	0	0	0	0.374489380265159	0.0618653377701741	0	0	0.47112100004322	0	0
S26412	S26412	0.0999407021078277	0	0	0	0.577056304666078	0.0379887068174588	0	0	0.285014286408635	0	2.22044604925031e-16
S26421	S26421	0.102796007114895	0.00279654372716221	0.0227052889337981	0	0.462232372465038	0.0694951961296027	0	0	0.339974591629504	0	1.11022302462516e-16
S26439	S26439	0.0756042272977159	0	0	0	0.497766881120512	0.0523693753881455	0	0	0.374259516193626	0	2.22044604925031e-16
S26441	S26441	0.069014028510225	0	0	0	0.530321654464885	0.0286353625800291	0	0	0.372028954444861	0	0
S26443	S26443	0.111346059985072	0	0	0	0.443094675050389	0.0262001555147134	0	0	0.419359109449825	0	0
S26446	S26446	0.126193871140136	0	0.0017940930637551	0	0.49620293695179	0.0339878391904991	0	0	0.34182125965382	0	6.66133814775094e-16
S26454	S26454	0.118654285138596	0	0	0	0.397472507582768	0.0620753564131115	0	0	0.421797850865524	0	0
S26457	S26457	0.124490593343509	0	0	0	0.32565861982031	0.0560682139234385	0	0	0.493782572912743	0	0
S26467	S26467	0.127774537154527	0.00616317345850566	0.0319268378650581	0	0.423619242842707	0.0632932007504449	0	0	0.347223007928757	0	4.44089209850063e-16
S26469	S26469	0.102232888052278	0	0	0	0.394898280357098	0.0204116493206325	0	0	0.482457182269991	0	0
S26470	S26470	0.0490770411041646	0	0	0	0.607391284432055	0.0413036662427787	0	0	0.302228008221001	0	1.11022302462516e-16
S26472	S26472	0.0656226120025082	0	0	0	0.503249727119578	0.0182519501947946	0	0	0.412875710683119	0	0
S26476	S26476	0.0719840208414272	0	0	0	0.565291304727451	0.0334579387612107	0	0	0.329266735669911	0	1.11022302462516e-16
S26483	S26483	0.103030086594605	0.000223368096980937	0.0102451027769424	0	0.578447360112666	0.0354336279540138	0	0	0.272620454464791	0	6.66133814775094e-16
S26488	S26488	0.146907765755588	0	0	0	0.220395120803254	0.0981570088115815	0	0	0.534540104629576	0	0
S26489	S26489	0.0631153654349206	0	0	0	0.578914625919582	0.0199706463428513	0	0	0.337999362302646	0	1.11022302462516e-16
S26492	S26492	0.0980073510454585	0	0.0013858923214295	0	0.524844524861221	0.0343814341688519	0	0	0.341380797603039	0	2.22044604925031e-16
S26493	S26493	0.127680790786163	0	0	0	0.427125808740738	0.0437381559842745	0	0	0.401455244488824	0	2.22044604925031e-16
S26505	S26505	0.0846083795803657	0	0	0	0.326242424481255	0.094815295071585	0	0	0.494333900866795	0	0
S26506	S26506	0.174203479492929	0.00521013792875022	0	0	0.266219594609488	0.0713074109515211	0	0	0.483059377017311	0	5.55111512312578e-16
S26509	S26509	0.0462774485700767	0	0	0	0.490786447883121	0.0278247696865728	0	0	0.43511133386023	0	2.22044604925031e-16
S2651	S2651	0.0815115933226731	0	0	0	0.447845877384093	0.0268000282102285	0	0	0.443842501083005	0	0
S26514	S26514	0.10120471057888	0	0.00228532733598184	0	0.5031288183361	0.0509016018521198	0	0	0.342479541896918	0	0
S26515	S26515	0.0909081660808893	0	0	0	0.649271059564434	0.00114573033825186	0	0	0.258675044016424	0	2.22044604925031e-16
S26516	S26516	0.0754802555032629	0	0	0	0.482434723759121	0.0294540118697185	0	0	0.412631008867897	0	0
S26519	S26519	0.0343668126835618	0	0	0	0.644356927361395	0.0159401598031032	0	0	0.30533610015194	0	2.22044604925031e-16
S26522	S26522	0.0755236393563452	0	0	0	0.462502053382546	0.0482444260884603	0	0	0.413729881172648	0	0
S26527	S26527	0.0903781856911449	0	0	0	0.417986038106208	0.0427861659381673	0	0	0.44884961026448	0	0
S26529	S26529	0.121051064201849	0	0	0	0.359578382567603	0.0609409291590287	0	0	0.458429624071519	0	1.11022302462516e-16
S2653	S2653	0.0770053873075766	0.00420840986791365	0.0321691435232071	0	0.567316141743825	0.034850545414513	0	0	0.284450372142964	0	2.22044604925031e-16
S26531	S26531	0.0761217899223805	0	0	0	0.564281408153912	0.0471885151052751	0	0	0.312408286818432	0	2.22044604925031e-16
S26534	S26534	0.118010201996502	0.0154804970208825	0.00583633692634677	0	0.400885313926286	0.0600803718745408	0	0.000576751776723456	0.399130526478718	0	2.22044604925031e-16
S26539	S26539	0.109498723108302	0	0.0176531139991206	0	0.410778130115865	0.072258537494994	0	0	0.389811495281718	0	0
S26549	S26549	0.174416987289392	0	0	0	0.169479519046531	0.0619540822362588	0	0	0.594149411427818	0	0
S2657	S2657	0.120559256975142	0.00829606833769854	0.044350709044419	0	0.378729851874245	0.067671221184361	0	0	0.380392892584133	0	3.33066907387547e-16
S26571	S26571	0.108239976633403	0	0	0	0.353377255783712	0.0400156532974156	0	0	0.498367114285469	0	6.66133814775094e-16
S26578	S26578	0.108884359897493	0	0	0	0.453110206698406	0.0373309320413945	0	0	0.400674501362706	0	2.22044604925031e-16
S2658	S2658	0.123822612875188	0	0	0	0.344610945261924	0.0390074238064116	0	0	0.492559018056477	0	0
S26581	S26581	0.1260852971953	0	0.0158632965274413	0	0.438283126293639	0.05996268626528	0	0	0.359805593718339	0	3.33066907387547e-16
S2659	S2659	0.094166220811905	0	0	0	0.372825470576741	0.0402202555638439	0	0	0.492788053047509	0	2.22044604925031e-16
S26594	S26594	0.109484642727302	0	0	0	0.278349486151455	0.0750885057897199	0	0	0.537077365331523	0	0
S26600	S26600	0.0800636472824786	0	0	0	0.109360306855101	0.0477601197356927	0	0	0.762815926126727	0	0
S2661	S2661	0.0793237233827541	0	0.023798071556942	0	0.465495326881316	0.052914605843421	0	0	0.378468272335567	0	0
S26611	S26611	0.164735720108364	0	0	0	0.263312201607544	0.0496991711510029	0	0	0.522252907133089	0	0
S26616	S26616	0.0990413283202444	0	0	0	0.367615657884117	0.0350896152111432	0	0	0.498253398584496	0	0
S26633	S26633	0.00737390028539712	0	0	0	0.801096833060876	0	0	0	0.191529266653727	0	5.55111512312578e-16
S26642	S26642	0.0694107372358531	0.000577176329611506	0.0271650187365221	0	0.508611603042787	0.0618034490975795	0	0	0.332432015557646	0	7.7715611723761e-16
S26651	S26651	0.0674463441064928	0	0	0	0.636291880269606	0.0345240848661493	0	0	0.261737690757752	0	0
S26653	S26653	0.0899423246954946	0.00233619449183689	0	0	0.581993637430046	0.0377781538018753	0	0	0.287949689580747	0	3.33066907387547e-16
S26657	S26657	0.08891399674738	0	0	0	0.507290470767411	0.0263339239281189	0	0	0.37746160855709	0	1.11022302462516e-16
S26661	S26661	0.116906398235584	0.00315215557767874	0	0	0.388022923542218	0.0752339531432207	0	0	0.416684569501298	0	3.33066907387547e-16
S26672	S26672	0.122427365061206	0	0	0	0.427317625823704	0.0578700661149588	0	0	0.39238494300013	0	4.44089209850063e-16
S26673	S26673	0.0533144781737274	0	0	0	0.469422706031358	0.0159874037398318	0	0	0.461275412055083	0	0
S26675	S26675	0.102287048835742	0.005734606204317	0	0	0.423844387283951	0.0474490829696257	0	0	0.420684874706364	0	0
S26677	S26677	0.0808832516114712	0	0	0	0.534693464993393	0.0323954346848313	0	0	0.352027848710304	0	0
S26686	S26686	0.149044482820914	0.0117666134198618	0.0297620134189064	0	0.41898992060892	0.0708265997429817	0.0119236120029173	0.0101630367985642	0.297523721186935	0	1.11022302462516e-16
S2669	S2669	0.087667812271353	0	0.0599027356017912	0	0.458655573210133	0.054672792197617	0	0	0.339101086719105	0	6.66133814775094e-16
S26691	S26691	0.047573951743886	0	0	0	0.342059367818072	0.033451750452966	0	0	0.576914929985076	0	3.33066907387547e-16
S26693	S26693	0.101235775235693	0	0	0	0.471752603378281	0.0466617104375333	0	0	0.380349910948492	0	4.44089209850063e-16
S26697	S26697	0.095922782078344	0	0.0190397115761699	0	0.470380095981273	0.0654290700583723	0	0	0.349228340305841	0	6.66133814775094e-16
S2670	S2670	0.0703125722498593	0	0	0	0.442790613558701	0.013247208043336	0	0	0.473649606148103	0	0
S26704	S26704	0.0594029150777404	0	0	0	0.435347605023541	0.026652805301057	0	0	0.478596674597661	0	1.11022302462516e-16
S26705	S26705	0.0638320209347656	0	0	0	0.590922529602174	0.0196232981975808	0	0	0.32562215126548	0	0
S26710	S26710	0.101984910850492	0	0	0	0.276254715721168	0.0949719056446099	0	0	0.52678846778373	0	1.11022302462516e-16
S26713	S26713	0.155043267768576	0.00157955828257077	0.00729071644011857	0	0.387216883239524	0.0613628853155397	0	0	0.38750668895367	0	4.44089209850063e-16
S26718	S26718	0.0794889436787108	0	0	0	0.481116307830604	0.0590543458943515	0	0	0.380340402596333	0	2.22044604925031e-16
S26721	S26721	0.0964997893555402	0	0	0	0.341019939756819	0.0329367225919594	0	0	0.529543548295681	0	1.11022302462516e-16
S26725	S26725	0.0420442617793735	0	0	0	0.637690746624399	0.0352303305337663	0	0	0.285034661062462	0	0
S26726	S26726	0.0786464886030413	0	0	0	0.372452593332303	0.0337273018590642	0	0	0.515173616205592	0	0
S26733	S26733	0.127495148550461	0	0	0	0.264719963470755	0.0364412197611651	0	0	0.571343668217619	0	2.22044604925031e-16
S26740	S26740	0.0931000951914479	0	0	0	0.651204674890631	0.0128300641810904	0	0	0.24286516573683	0	5.55111512312578e-16
S26743	S26743	0.11610142650523	0	0	0	0.453566315230723	0.0452996408357997	0	0	0.385032617428247	0	0
S26750	S26750	0.0843772791167786	0	0	0	0.590515511056262	0.0292793591850618	0	0	0.295827850641898	0	0
S26752	S26752	0.179558896136342	0	0	0	0.225308267161438	0.0749742108318415	0	0	0.520158625870378	0	1.11022302462516e-16
S26756	S26756	0.0995382079258766	0	0	0	0.51941486993855	0.0307438588356637	0	0	0.350303063299909	0	4.44089209850063e-16
S26767	S26767	0.0550893453096622	0	0	0	0.544026893941904	0.0278187853853196	0	0	0.373064975363114	0	0
S26774	S26774	0.115652954662506	0	0	0	0.118443566217113	0.0644273826791896	0	0	0.701476096441191	0	0
S26776	S26776	0.0905616462885619	0	0	0	0.496646183461248	0.0516560397089679	0	0	0.361136130541222	0	2.22044604925031e-16
S2678	S2678	0.0947855686327348	0	0	0	0.562882909100141	0.0321971020534899	0	0	0.310134420213634	0	0
S26785	S26785	0.0387199118032851	0	0	0	0.460946427393575	0.00185409440039082	0	0	0.498479566402749	0	0
S26787	S26787	0.0642573867799932	0	0	0	0.400003379634314	0.0371870566358087	0	0	0.498552176949884	0	0
S26788	S26788	0.056701978269283	0	0	0	0.4643440192158	0.0279012974044711	0	0	0.451052705110446	0	0
S26792	S26792	0.138216907931391	0	0.0479227247802114	0	0.453743361099332	0.0622934168720618	0	0	0.297823589317004	0	2.22044604925031e-16
S26799	S26799	0.0906502442166441	0	0	0	0.568994401617794	0.0410198659630367	0	0	0.299335488202525	0	2.22044604925031e-16
S268	S268	0.0696542634641095	0	0.0416188968762332	0	0.452054469775762	0.0587823567703536	0	0	0.377890013113541	0	6.66133814775094e-16
S26800	S26800	0.0773694969235433	0.00336826831045204	0	0	0.422180612664135	0.0316518167719939	0	0	0.465429805329875	0	4.44089209850063e-16
S26809	S26809	0.110294201688433	0	0	0	0.4926550878385	0.0519133372747519	0	0	0.345137373198315	0	0
S26814	S26814	0.0859639435971685	0	0.042316939975179	0	0.53799576766537	0.0577980273827695	0	0	0.275925321379512	0	6.66133814775094e-16
S26815	S26815	0.0631592327823515	0	0	0	0.633251486771658	0.029864511842096	0	0	0.273724768603894	0	0
S2682	S2682	0.0500277854077248	0	0	0	0.510364100532935	0.0233628479850314	0	0	0.416245266074309	0	0
S2685	S2685	0.0828804400191759	0	0	0	0.33054170519575	0.0541315547697766	0	0	0.532446300015298	0	1.11022302462516e-16
S2690	S2690	0.211351941793393	0.0190678315295779	0.0339393981696011	0	0.327608053673773	0.0696286906384599	0	0	0.338404084195194	0	3.33066907387547e-16
S2696	S2696	0.0856588334159077	0	0.00974096579127609	0	0.504123355973099	0.0369682039080715	0	0	0.363508640911646	0	0
S2697	S2697	0.0937602162387732	0.00855240029158861	0.049790227126358	0	0.408936444619673	0.0653239865366568	0	0	0.37363672518695	0	3.33066907387547e-16
S2700	S2700	0.0737317235100265	0	0	0	0.475467255829426	0.0232591777298295	0	0	0.427541842930718	0	0
S2703	S2703	0.0996813410591205	0	0	0	0.49608035173176	0.0437666489020467	0	0	0.360471658307073	0	0
S2704	S2704	0.0816015601486401	0	0.0146681142454594	0	0.460182633022871	0.0393492367192301	0	0	0.404198455863799	0	1.11022302462516e-16
S2705	S2705	0.0291846544206821	0	0	0	0.676985083203015	0.0116186327339261	0	0	0.282211629642377	0	1.11022302462516e-16
S2707	S2707	0.114842587962502	0.0124191731917131	0	0	0.538112028027948	0.0565627875549003	0	0	0.278063423262936	0	4.44089209850063e-16
S2717	S2717	0.0890592918746037	0.00293209454344981	0.0256914303311931	0	0.639483248212041	0.0407423298061287	0	0	0.202091605232583	0	1.11022302462516e-16
S2719	S2719	0.0791849021443542	0	0	0	0.544976938751777	0.035978486616095	0	0	0.339859672487774	0	0
S2737	S2737	0.0882492226809925	0	0	0	0.41035223831426	0.0601514030870873	0	0	0.44124713591766	0	2.22044604925031e-16
S2743	S2743	0.0866817548828905	0	0	0	0.393763984282747	0.0288810708372675	0	0	0.490673189997095	0	0
S2747	S2747	0.14572842821327	0	0	0	0.31937380641745	0.0688269243004703	0	0	0.466070841068809	0	5.55111512312578e-16
S2755	S2755	0.114812010724898	0.0133294145154404	0.0475733612810087	0	0.489954480935843	0.0534893620514537	0	0	0.280841370491355	0	3.33066907387547e-16
S2770	S2770	0.0578040143553609	0.00464849150151158	0	0	0.548776441765884	0.0497167064200339	0	0	0.339054345957209	0	0
S2771	S2771	0.0864038460575941	0	0	0	0.413153068865581	0.0442945306177505	0	0	0.456148554459074	0	6.66133814775094e-16
S2776	S2776	0.119950403010381	0	0.0153259676913058	0	0.323138784456968	0.0687520936223894	0	0	0.472832751218955	0	7.7715611723761e-16
S279	S279	0.0524315744079103	0	0	0	0.454449132075651	0.0260445447295456	0	0	0.467074748786893	0	0
S2793	S2793	0.0969442352617182	0	0.0090228835194396	0	0.340602032842423	0.0563490365780198	0	0	0.497081811798399	0	3.33066907387547e-16
S280	S280	0.0827067727455808	0	0	0	0.576579981637354	0.020472976494538	0	0	0.320240269122527	0	4.44089209850063e-16
S2803	S2803	0.112732100200319	0.00607825544372263	0.00518102566961205	0	0.631489477376023	0.0402708736106572	0	0	0.204248267699666	0	4.44089209850063e-16
S2804	S2804	0.126087803944816	0	0	0	0.487125714536303	0.0605030152904396	0	0	0.32628346622844	0	3.33066907387547e-16
S2806	S2806	0.127653841694744	0	0	0	0.350458252183966	0.0353088762010527	0	0	0.486579029920237	0	0
S2807	S2807	0.0957007608129109	0	0	0	0.394340774646551	0.0886528036863797	0	0	0.421305660854158	0	0
S2812	S2812	0.116303197366732	0.00796664775164125	0.00414466628319026	0	0.405744789101548	0.0452554734793914	0	0	0.420585226017497	0	0
S2814	S2814	0.0675358991213997	0	0	0	0.309139989538458	0.0520161413808312	0	0	0.571307969959311	0	1.11022302462516e-16
S2816	S2816	0.0846149824943929	0.0140571033576756	0	0	0.438670480983535	0.0534869952255333	0	0	0.409170437938863	0	4.44089209850063e-16
S2824	S2824	0.0923857488398546	0	0	0	0.441022400341501	0.0569545586861133	0	0	0.409637292132531	0	1.11022302462516e-16
S2826	S2826	0.110969118455687	0	0	0	0.335767526467709	0.0472816757480412	0	0	0.505981679328564	0	0
S2833	S2833	0.135642403942841	0	0	0	0.327230853066658	0.051543295880643	0	0	0.485583447109858	0	0
S284	S284	0.119139854028891	0	0.0295145416135405	0	0.522622861363276	0.0313861331573769	0	0	0.297336609836916	0	4.44089209850063e-16
S2842	S2842	0.0914965004241596	0	0	0	0.546257128046066	0.0260488932434238	0	0	0.33619747828635	0	0
S2843	S2843	0.0692312795631009	0	0.0420750266307428	0	0.251626882399928	0.0272078697600067	0	0	0.609858941646222	0	2.22044604925031e-16
S2861	S2861	0.091053500844319	0	0	0	0.344835564263751	0.0435071134060287	0	0	0.520603821485901	0	0
S2862	S2862	0.0846940689289661	0	0	0	0.48980223551993	0.055809656754163	0	0	0.369694038796941	0	2.22044604925031e-16
S2867	S2867	0.0984248647603143	0	0	0	0.367685800498837	0.0776943267920974	0	0	0.456195007948752	0	0
S2872	S2872	0.0560735553330511	0	0	0	0.415153495680654	0.0202360299644063	0	0	0.508536919021889	0	0
S288	S288	0.0934686209770209	0	0	0	0.511844296834561	0.0367188881555193	0	0	0.357968194032899	0	0
S2880	S2880	0.0713891889352319	0	0.0154051763163046	0	0.56902648358843	0.0375715383742354	0	0	0.306607612785798	0	3.33066907387547e-16
S2886	S2886	0.0741809252618872	0	0	0	0.50590802396919	0.0343739219785495	0	0	0.385537128790373	0	1.11022302462516e-16
S2889	S2889	0.089860742376885	0	0	0	0.257786635975402	0.0524360091147719	0	0	0.59991661253294	0	3.33066907387547e-16
S289	S289	0.0956556726739081	0	0	0	0.343088509231571	0.0397100483955992	0	0	0.521545769698921	0	3.33066907387547e-16
S2891	S2891	0.137070857332664	0	0	0	0.239045221730529	0.0534465131928848	0	0	0.570437407743923	0	2.22044604925031e-16
S2907	S2907	0.070719906940698	0	0	0	0.391029040149588	0.0229414031263576	0	0	0.515309649783356	0	0
S2908	S2908	0.115599383777305	0	0	0	0.175373334149122	0.0603856779011281	0	0	0.648641604172446	0	0
S291	S291	0.10818105947304	0.00664262455175307	0	0	0.361981619822371	0.0409767018154918	0	0	0.482217994337344	0	0
S2917	S2917	0.0596227509012068	0	0	0	0.724552591035255	0.0143101679821037	0	0	0.201514490081434	0	0
S2920	S2920	0.10468726005064	0	0	0	0.522473543370121	0.0114626361520185	0	0	0.36137656042722	0	0
S2932	S2932	0.102931867715803	0	0.0507823110288738	0	0.226057397793818	0.071049209846259	0	0	0.549179213615245	0	5.55111512312578e-16
S2935	S2935	0.0634541707337825	0	0	0	0.44551201192787	0.0356269745232559	0	0	0.455406842815092	0	0
S2936	S2936	0.0701003757256268	0	0.0219395808269449	0	0.386209594689923	0.0651228505884113	0	0	0.456627598169094	0	0
S2943	S2943	0.0832333621708752	0.00339421324612622	0.0232181611553022	0	0.52638672968357	0.0430053588084406	0	0	0.320762174935686	0	4.44089209850063e-16
S2945	S2945	0.122171274146548	0.000274392577340514	0.0326941514866282	0	0.364200079353679	0.0416126526450362	0	0	0.439047449790768	0	5.55111512312578e-16
S2947	S2947	0.0746773652473963	0	0	0	0.663227173529062	0.017201923550722	0	0	0.244893537672819	0	0
S2954	S2954	0.103244516020581	0	0	0	0.498253646122568	0.0450273327080107	0	0	0.35347450514884	0	4.44089209850063e-16
S2956	S2956	0.116727469036021	0.00511724060146344	0.0107060597860232	0	0.437012487606147	0.0538975168415137	0	0	0.376539226128831	0	2.22044604925031e-16
S2962	S2962	0.077087476313484	0	0	0	0.600739563657242	0.034519866071495	0	0	0.287653093957779	0	1.11022302462516e-16
S2969	S2969	0.0592744672124393	0	0	0	0.618322860231237	0.0262193333839251	0	0	0.296183339172398	0	2.22044604925031e-16
S2970	S2970	0.0632218031373129	0	0	0	0.592733383891516	0.0406763968391482	0	0	0.303368416132023	0	0
S2974	S2974	0.0997939000901438	0.00689291218750174	0.00924365550717146	0	0.499155584401573	0.0411143658702331	0	0	0.343799581943377	0	0
S2975	S2975	0.0429872516629978	0	0	0	0.475201146231631	0.050081509496461	0	0	0.43173009260891	0	4.44089209850063e-16
S2977	S2977	0.0972441685007044	0	0	0	0.407608021818341	0.0226467000025859	0	0	0.472501109678368	0	3.33066907387547e-16
S2987	S2987	0.0822163469693598	0	0.0552407685772747	0	0.545580819583433	0.0567088626401791	0	0	0.260253202229754	0	3.33066907387547e-16
S2989	S2989	0.100497155126104	0	0	0	0.454903802357885	0.0312285766257978	0	0	0.413370465890212	0	2.22044604925031e-16
S299	S299	0.0985935985298238	0	0.0507133019515355	0	0.451008239612823	0.0483435523319208	0	0	0.351341307573897	0	2.22044604925031e-16
S2996	S2996	0.0594548241497263	0	0	0	0.457142316754019	0.0537689778670653	0	0	0.429633881229189	0	4.44089209850063e-16
S3012	S3012	0.0804374578524184	0	0	0	0.461485410797842	0.0424483464757985	0	0	0.415628784873941	0	1.11022302462516e-16
S3022	S3022	0.0702291230106629	0	0.00264585185515392	0	0.510418953171487	0.0612674967298219	0	0	0.355438575232875	0	0
S3023	S3023	0.109712458007868	0.016996872566641	0.0364511014931462	0	0.530747370946657	0.0620561240349416	0	0	0.244036072950746	0	2.22044604925031e-16
S3033	S3033	0.0937632664770865	0	0	0	0.547490577468064	0.030344104627505	0	0	0.328402051427345	0	1.11022302462516e-16
S3039	S3039	0.0939645375906509	0	0	0	0.525772958355237	0.0234120920671936	0	0	0.356850411986919	0	1.11022302462516e-16
S3043	S3043	0.0868773674217739	0	0	0	0.429240866829411	0.0309548148939252	0	0	0.452926950854889	0	0
S3048	S3048	0.0883388029357062	0	0.0134236465010326	0	0.560468208166561	0.0386998313725232	0	0	0.299069511024177	0	1.11022302462516e-16
S3056	S3056	0.176531510530757	0.0207166613345481	0	0	0.378394461802774	0.0694815998116283	0	0.0173941942935192	0.337481572226772	0	4.44089209850063e-16
S306	S306	0.0791587717793912	0	0	0	0.473341337998257	0.029839458323699	0	0	0.417660431898653	0	0
S3067	S3067	0.150243735974795	0.00358447920557339	0	0	0.295836473893001	0.0542937304910361	0	0	0.496041580435594	0	5.55111512312578e-16
S3079	S3079	0.497249526432543	0	0	0	0.174454180319833	0.0599727101948764	0	0	0.268323583052746	0	7.7715611723761e-16
S3083	S3083	0.0759867245834147	0	0	0	0.584883744543428	0.0489260953717207	0	0	0.290203435501436	0	4.44089209850063e-16
S3097	S3097	0.0845360045261112	0.00846433236911011	0	0	0.483026268674133	0.0961958999499748	0	0	0.32777749448067	0	0
S3103	S3103	0.0718751884348471	0	0	0	0.402872428561987	0.0351263852671834	0	0	0.490125997735982	0	2.22044604925031e-16
S3119	S3119	0.0815804842205788	0	0.00222705408417099	0	0.537194748770792	0.0403670803479897	0	0	0.338630632576469	0	0
S3121	S3121	0.0969287855897325	0	0	0	0.406648039042904	0.0180840017882179	0	0	0.478339173579145	0	0
S3125	S3125	0.0424430512130238	0	0.0573856437036304	0	0.60423731744467	0.0127124643360845	0	0	0.28322152330259	0	4.44089209850063e-16
S3126	S3126	0.157943464060135	0.0127404321632373	3.54631257281984e-05	0	0.36959759081902	0.0984867899768287	0	0.00486645729445235	0.356329802560598	0	2.22044604925031e-16
S3127	S3127	0.116008320725849	0	0	0	0.271070958176921	0.0440311639842312	0	0	0.568889557112999	0	0
S3140	S3140	0.143042726390168	0	0	0	0.37314300890773	0.0394867677994017	0	0	0.4443274969027	0	1.11022302462516e-16
S3145	S3145	0.0369029272540453	0	0.0177975362670061	0	0.679074847189077	0.0208764716039862	0	0	0.245348217685885	0	2.22044604925031e-16
S3148	S3148	0.0991761797878359	0	0	0	0.392181595905034	0.0378711854593331	0	0	0.470771038847797	0	0
S3153	S3153	0.0903816757052497	0	0.0194661849258422	0	0.380655538050614	0.0535938053908398	0	0	0.455902795927454	0	0
S3158	S3158	0.0969025557666157	0	0	0	0.393598676431405	0.0408050626364706	0	0	0.468693705165508	0	0
S3164	S3164	0.0914778151074019	0.00301958464515461	0.0294766674601658	0	0.519833174054554	0.0526467643570985	0	0	0.303545994375625	0	4.44089209850063e-16
S317	S317	0.115865378131347	0	0	0	0.205775062108072	0.029686665930996	0	0	0.648672893829585	0	2.22044604925031e-16
S3176	S3176	0.142253683536688	0.0100393709512943	0.0085257099178743	0	0.338335811162179	0.122714766363538	0	0.00891055012800659	0.36922010794042	0	1.11022302462516e-16
S3180	S3180	0.118056042339331	0	0	0	0.308325882268946	0.0556281469579157	0	0	0.517989928433807	0	0
S3186	S3186	0.0313006562053085	0	0.0339108023985133	0	0.742156656963992	0.0281771893662825	0	0	0.164454695065903	0	8.88178419700125e-16
S319	S319	0.094496287421839	0	0	0	0.435329363569186	0.0545022329719354	0	0	0.415672116037039	0	0
S3193	S3193	0.0472596366910801	0	0	0	0.405553776229241	0.0100090016237837	0	0	0.537177585455896	0	0
S3195	S3195	0.0705896660717841	0	0	0	0.420853511610206	0.0305986920265082	0	0	0.477958130291501	0	1.11022302462516e-16
S3197	S3197	0.13352457406776	0	0.0744140209191028	0	0.517807397228412	0.0617905571336451	0	0	0.212463450651079	0	4.44089209850063e-16
S320	S320	0.0838840520885255	0	0	0	0.667484839763943	0.0290147061236431	0	0	0.219616402023888	0	5.55111512312578e-16
S3212	S3212	0.0396133170585582	0	0	0	0.787382337976809	0.024825740975515	0	0	0.148178603989118	0	1.11022302462516e-16
S3217	S3217	0.099643099235483	0	0	0	0.449501725034258	0.0267496813876298	0	0	0.424105494342629	0	0
S3226	S3226	0.152179076361035	0.0136284961838986	0.0156474020716302	0	0.207274717048333	0.0980353206054878	0	0	0.513234987729616	0	0
S3232	S3232	0.0674282065673227	0	0	0	0.518554427166903	0.028652414460636	0	0	0.385364951805138	0	1.11022302462516e-16
S3237	S3237	0.118432288395909	0.00673957888424882	0.0189889610558067	0	0.295038350750213	0.064718690886394	0	0	0.496082130027428	0	4.44089209850063e-16
S3238	S3238	0.111090684878881	0	0	0	0.301504604671122	0.0866339175615367	0	0	0.500770792888459	0	3.33066907387547e-16
S3239	S3239	0.092713145605588	0	0	0	0.561929918738825	0.0345948650196008	0	0	0.310762070635986	0	0
S324	S324	0.125690592382443	0	0	0	0.32850126969379	0.0487887546147784	0	0	0.497019383308988	0	0
S3244	S3244	0.0792662999764033	0	0	0	0.275347478128264	0.0659660703435327	0	0	0.5794201515518	0	0
S3245	S3245	0.0857888243091282	0	0	0	0.291553625753936	0.0628936990767621	0	0	0.559763850860174	0	0
S3250	S3250	0.118774986712457	0.000644664081020921	0.0085004851532346	0	0.486990960890766	0.0490370519421202	0	0	0.336051851220401	0	0
S3251	S3251	0.243096379124329	0	0	0	0.31095281517584	0.0380450772728596	0	0	0.407905728426971	0	2.22044604925031e-16
S3253	S3253	0.107499374751079	0	0.0164972332116202	0	0.319645536334721	0.083447285899518	0	0	0.472910569803061	0	0
