Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells
S21557	0.0451	0.2603	0.068	0.431	0.1305	0.0651
S2156	0.0752	0.1968	0.0613	0.4301	0.1567	0.0798
S21562	0.1066	0.2176	0.1212	0.2199	0.2196	0.1151
S21563	0.0485	0.2402	0.0783	0.1759	0.369	0.0882
S21567	0.0411	0.1467	0.0619	0.3884	0.285	0.0768
S21570	0.0712	0.2808	0.0741	0.3087	0.2062	0.0591
S21577	0.1115	0.1867	0.1	0.3177	0.1548	0.1293
S21578	0.0984	0.2245	0.1124	0.2211	0.2385	0.105
S21589	0.0537	0.242	0.0572	0.3659	0.1853	0.0959
S21597	0.0642	0.2441	0.0635	0.2429	0.2581	0.1273
S21602	0.0447	0.3258	0.0661	0.3889	0.12	0.0545
S21618	0.0561	0.2224	0.0716	0.2865	0.2691	0.0942
S21619	0.0648	0.35	0.0907	0.2769	0.176	0.0416
S21626	0.0675	0.1235	0.0453	0.3164	0.3102	0.1371
S21628	0.0643	0.1622	0.0646	0.3268	0.2982	0.0839
S21629	0.0815	0.293	0.1082	0.2946	0.1514	0.0713
S21630	0.0692	0.2707	0.079	0.2896	0.2458	0.0458
S21631	0.0503	0.1683	0.0612	0.4012	0.2314	0.0877
S21637	0.0644	0.198	0.0523	0.3799	0.1853	0.1202
S21641	0.0736	0.1925	0.1047	0.2889	0.2181	0.1222
S21642	0.058	0.2853	0.0836	0.2173	0.2697	0.0862
S21646	0.104	0.2168	0.0809	0.3037	0.1992	0.0954
S21647	0.09	0.2263	0.0926	0.3656	0.13	0.0956
S21651	0.228	0.1541	0.0907	0.3049	0.1245	0.098
S21652	0.0656	0.1902	0.0812	0.3962	0.1577	0.109
S21656	0.0876	0.1769	0.0889	0.33	0.2002	0.1164
S21657	0.0611	0.2356	0.0982	0.3191	0.221	0.0649
S2166	0.0603	0.1284	0.0773	0.2286	0.415	0.0904
S21660	0.0752	0.2256	0.0737	0.3753	0.1739	0.0763
S21672	0.0391	0.1949	0.124	0.1863	0.3283	0.1275
S21674	0.0527	0.2018	0.0743	0.3951	0.1838	0.0923
S21683	0.0556	0.124	0.0459	0.3835	0.2895	0.1014
S21693	0.0575	0.3142	0.097	0.3249	0.1526	0.0538
S21695	0.0853	0.2161	0.0597	0.2831	0.2715	0.0843
S21696	0.0643	0.162	0.0642	0.3667	0.241	0.1018
S21697	0.1079	0.2171	0.0783	0.2921	0.2263	0.0784
S21710	0.0863	0.223	0.1098	0.3415	0.1774	0.062
S21715	0.0664	0.1922	0.0966	0.3851	0.1694	0.0902
S21726	0.0736	0.1801	0.0948	0.3568	0.219	0.0758
S21740	0.048	0.2501	0.0637	0.2947	0.2732	0.0703
S21750	0.0713	0.2617	0.0843	0.2949	0.217	0.0708
S21753	0.0531	0.1715	0.0913	0.3555	0.2475	0.0812
S21754	0.0524	0.1871	0.0662	0.4357	0.1714	0.0872
S21761	0.0614	0.269	0.061	0.238	0.2795	0.0911
S21773	0.0534	0.2302	0.0842	0.3232	0.2447	0.0644
S2178	0.0502	0.296	0.0635	0.4096	0.1427	0.0379
S21780	0.0989	0.1924	0.0756	0.3105	0.188	0.1347
S21781	0.0586	0.2482	0.0534	0.2398	0.3031	0.0968
S21783	0.0538	0.2189	0.075	0.432	0.1469	0.0734
S21791	0.0601	0.2625	0.1184	0.3479	0.1384	0.0726
S21797	0.0689	0.2383	0.0725	0.4063	0.1642	0.0497
S2180	0.0667	0.1857	0.0819	0.3562	0.2011	0.1084
S21805	0.0573	0.155	0.0433	0.4519	0.1948	0.0977
S21811	0.0642	0.2157	0.1222	0.2712	0.1794	0.1474
S21822	0.0739	0.213	0.0573	0.232	0.3151	0.1087
S21828	0.0823	0.2031	0.0643	0.2217	0.3142	0.1144
S21829	0.0474	0.1939	0.0651	0.5165	0.075	0.1021
S21832	0.0613	0.2724	0.0994	0.2912	0.2032	0.0724
S21834	0.0732	0.1826	0.0828	0.3994	0.1722	0.0898
S21836	0.099	0.2161	0.1261	0.2336	0.2009	0.1243
S21838	0.0482	0.2535	0.095	0.3459	0.1724	0.085
S21839	0.0591	0.1635	0.0908	0.393	0.2051	0.0886
S21845	0.0599	0.2211	0.0619	0.3588	0.2324	0.0661
S21857	0.0531	0.3122	0.0557	0.2975	0.1948	0.0867
S21859	0.0628	0.2291	0.0977	0.2628	0.216	0.1315
S21863	0.0502	0.1753	0.0728	0.3114	0.3133	0.077
S21867	0.0514	0.3517	0.0818	0.3057	0.1481	0.0612
S2187	0.0589	0.2206	0.0591	0.3836	0.1709	0.107
S21895	0.0609	0.172	0.082	0.4523	0.1731	0.0598
S21900	0.0407	0.1817	0.0955	0.3053	0.2844	0.0924
S21906	0.0847	0.1942	0.0895	0.2957	0.2228	0.1131
S21913	0.0825	0.2237	0.0646	0.2806	0.255	0.0936
S21917	0.1052	0.2246	0.1032	0.271	0.2182	0.0778
S21919	0.0806	0.1696	0.0927	0.3738	0.1783	0.105
S2192	0.0533	0.1722	0.0781	0.3224	0.2971	0.0768
S21936	0.0539	0.2527	0.0871	0.3635	0.1703	0.0725
S21937	0.054	0.2138	0.0739	0.4082	0.1808	0.0693
S21942	0.0598	0.2513	0.0418	0.362	0.2088	0.0764
S21948	0.1047	0.211	0.0956	0.2449	0.2502	0.0935
S21957	0.1313	0.1626	0.0835	0.3192	0.1738	0.1296
S21959	0.1316	0.1473	0.1436	0.24	0.2002	0.1373
S21960	0.0907	0.1649	0.1181	0.352	0.2164	0.0579
S21961	0.0641	0.1523	0.1001	0.3084	0.2593	0.1158
S21976	0.0827	0.1289	0.0805	0.258	0.272	0.1778
S21979	0.0893	0.1662	0.0949	0.2803	0.3168	0.0525
S21980	0.0812	0.1571	0.0692	0.1856	0.3732	0.1337
S21984	0.072	0.2425	0.0793	0.3403	0.1956	0.0703
S2199	0.0808	0.1805	0.0834	0.3837	0.1997	0.0719
S21994	0.0588	0.2091	0.0779	0.362	0.185	0.1073
S21999	0.0494	0.268	0.0794	0.3096	0.2162	0.0774
S22002	0.0277	0.2937	0.0643	0.1732	0.3268	0.1142
S22011	0.0765	0.2024	0.0794	0.2946	0.2689	0.0782
S22023	0.0984	0.1814	0.0692	0.4486	0.1239	0.0785
S22025	0.0657	0.1322	0.0887	0.2792	0.2998	0.1344
S22026	0.0491	0.2472	0.0504	0.3527	0.2432	0.0574
S22032	0.0628	0.2419	0.0941	0.3808	0.1478	0.0726
S22034	0.0713	0.1805	0.0779	0.4237	0.1573	0.0893
S22038	0.0643	0.1974	0.0696	0.3967	0.1713	0.1007
S22041	0.039	0.197	0.0674	0.5023	0.1047	0.0896
S22046	0.0709	0.2319	0.1056	0.3166	0.1366	0.1383
S22048	0.0635	0.2402	0.0758	0.3344	0.2264	0.0597
S2207	0.0736	0.2366	0.0635	0.3637	0.1669	0.0957
S22070	0.0655	0.1859	0.0738	0.4205	0.1992	0.0551
S22075	0.0561	0.1959	0.1283	0.231	0.2144	0.1743
S22077	0.0734	0.2364	0.0952	0.2876	0.2129	0.0944
S22078	0.0737	0.1755	0.0706	0.4011	0.2451	0.034
S2210	0.0802	0.1969	0.0842	0.2852	0.2498	0.1038
S22100	0.0798	0.2627	0.071	0.4509	0.0876	0.0481
S22106	0.0692	0.23	0.0929	0.2705	0.2283	0.109
S22109	0.07	0.174	0.0941	0.4155	0.1266	0.1198
S22110	0.0715	0.2497	0.0847	0.2236	0.2858	0.0847
S22113	0.0871	0.1524	0.0933	0.2799	0.2774	0.1099
S22114	0.0885	0.1953	0.1076	0.288	0.2225	0.0982
S22117	0.0593	0.2649	0.1224	0.2904	0.1815	0.0815
S2212	0.0755	0.1981	0.0666	0.3602	0.2075	0.0921
S22126	0.0475	0.2539	0.0737	0.2953	0.2596	0.0699
S22129	0.0603	0.2431	0.0799	0.3503	0.1714	0.0951
S22131	0.0843	0.2924	0.0519	0.2418	0.2966	0.0329
S22144	0.0503	0.2069	0.1232	0.3361	0.1653	0.1182
S22147	0.0567	0.2393	0.0529	0.4228	0.1576	0.0708
S22148	0.0534	0.2123	0.0887	0.4228	0.158	0.0648
S22150	0.0721	0.2788	0.1876	0.2143	0.1546	0.0926
S22151	0.0617	0.1924	0.0847	0.397	0.2013	0.063
S22160	0.0411	0.1874	0.0552	0.516	0.1421	0.0582
S22166	0.0836	0.2772	0.0824	0.2585	0.2264	0.072
S22173	0.0657	0.2237	0.0579	0.4443	0.169	0.0394
S22174	0.0526	0.2723	0.103	0.328	0.1514	0.0927
S22177	0.0573	0.2079	0.0703	0.3423	0.213	0.1092
S22178	0.0808	0.2595	0.0984	0.2966	0.1953	0.0694
S22181	0.0783	0.1573	0.0796	0.308	0.2562	0.1206
S22185	0.0754	0.2302	0.055	0.4367	0.1417	0.061
S22189	0.0636	0.1834	0.0689	0.405	0.2038	0.0753
S22191	0.0788	0.212	0.0783	0.2976	0.2664	0.0668
S222	0.0618	0.2373	0.061	0.317	0.2263	0.0967
S2220	0.093	0.2036	0.0747	0.2928	0.1866	0.1494
S22226	0.0705	0.228	0.1154	0.3427	0.1832	0.06
S22227	0.0739	0.2238	0.0733	0.2099	0.2515	0.1677
S22231	0.0596	0.2126	0.0773	0.378	0.1769	0.0956
S22238	0.0647	0.2765	0.0861	0.2299	0.2457	0.0972
S2224	0.083	0.1693	0.0619	0.3878	0.246	0.052
S22249	0.0483	0.2295	0.0796	0.4311	0.1346	0.077
S22257	0.0694	0.1756	0.0565	0.3092	0.235	0.1543
S22259	0.066	0.2005	0.0771	0.3831	0.1841	0.0892
S2226	0.0468	0.2169	0.0839	0.2774	0.2684	0.1065
S22260	0.057	0.2589	0.0733	0.3337	0.1964	0.0807
S22262	0.1154	0.2386	0.1159	0.2241	0.208	0.0979
S22268	0.0823	0.2313	0.0894	0.3142	0.1979	0.0849
S22275	0.0649	0.1954	0.0816	0.3557	0.1923	0.1101
S22289	0.0752	0.2042	0.0747	0.3137	0.1877	0.1445
S2229	0.0857	0.2122	0.0819	0.334	0.2002	0.0859
S22295	0.1115	0.1914	0.0914	0.3583	0.1606	0.0867
S22296	0.0578	0.2196	0.0888	0.3336	0.2381	0.062
S22301	0.0785	0.2152	0.0795	0.3039	0.2083	0.1147
S22320	0.0848	0.1317	0.0998	0.2654	0.2834	0.1349
S22323	0.0618	0.2552	0.0703	0.3804	0.1679	0.0646
S22326	0.0887	0.1753	0.0735	0.3951	0.1784	0.089
S22327	0.0468	0.1792	0.0479	0.4525	0.1753	0.0982
S22333	0.1108	0.1602	0.0918	0.1482	0.4184	0.0705
S22335	0.0577	0.2638	0.1022	0.3241	0.2091	0.043
S22336	0.0819	0.2319	0.086	0.2866	0.2204	0.0931
S22343	0.0863	0.238	0.1029	0.2588	0.1973	0.1167
S22352	0.08	0.1188	0.0645	0.354	0.2701	0.1127
S22371	0.0729	0.171	0.0753	0.2979	0.2446	0.1383
S22372	0.0843	0.1844	0.0836	0.3381	0.2278	0.0817
S22375	0.0653	0.1907	0.068	0.4779	0.159	0.0392
S22376	0.0866	0.1841	0.0798	0.3423	0.1956	0.1116
S22377	0.0879	0.1933	0.0801	0.3493	0.1865	0.1029
S22388	0.0687	0.1773	0.0559	0.4229	0.1916	0.0836
S22392	0.0741	0.1968	0.0818	0.3716	0.1697	0.106
S22395	0.0498	0.2952	0.057	0.3748	0.1664	0.0569
S22396	0.0515	0.1182	0.1116	0.4326	0.1676	0.1186
S22406	0.0816	0.2506	0.0898	0.3182	0.1412	0.1185
S22407	0.0649	0.1373	0.0878	0.3415	0.2543	0.1143
S22408	0.0955	0.1907	0.1205	0.2428	0.1919	0.1585
S22412	0.068	0.1637	0.0572	0.4058	0.2045	0.1008
S22416	0.0501	0.2324	0.0528	0.3398	0.2356	0.0892
S22418	0.1	0.1483	0.0797	0.2752	0.2277	0.1692
S22421	0.0548	0.26	0.0591	0.2628	0.2882	0.0751
S22423	0.1022	0.1715	0.049	0.307	0.3017	0.0687
S22424	0.0686	0.2167	0.1087	0.2579	0.2898	0.0584
S22425	0.0638	0.3117	0.0838	0.2221	0.2372	0.0814
S22427	0.0768	0.1962	0.1265	0.3025	0.2468	0.0512
S2243	0.0712	0.2213	0.0934	0.3725	0.1686	0.0729
S22434	0.0932	0.3595	0.0998	0.1168	0.2302	0.1004
S22441	0.0532	0.1857	0.0499	0.4364	0.229	0.0458
S22447	0.0856	0.2245	0.0714	0.3818	0.1662	0.0704
S22455	0.0829	0.1966	0.0893	0.375	0.1913	0.0648
S22459	0.056	0.2688	0.0727	0.2627	0.3014	0.0384
S22466	0.0614	0.2742	0.0946	0.3044	0.1942	0.0712
S22467	0.0666	0.282	0.0629	0.3278	0.1881	0.0726
S22468	0.0896	0.1409	0.0423	0.3126	0.3167	0.0979
S22470	0.0515	0.2277	0.1268	0.2909	0.1812	0.1219
S22475	0.0612	0.2639	0.1088	0.3143	0.1913	0.0604
S22481	0.0404	0.2685	0.0759	0.3378	0.2097	0.0678
S22482	0.038	0.2684	0.0607	0.4209	0.1375	0.0746
S22485	0.0926	0.2872	0.1108	0.2953	0.1676	0.0464
S22486	0.0557	0.2646	0.0641	0.3729	0.166	0.0767
S22493	0.0531	0.3072	0.1253	0.2196	0.1475	0.1472
S22498	0.0802	0.2368	0.1139	0.3415	0.1274	0.1002
S225	0.0659	0.2407	0.0589	0.3763	0.1491	0.1091
S22507	0.0477	0.1751	0.0941	0.4277	0.1808	0.0745
S22514	0.0684	0.1706	0.0949	0.3815	0.1571	0.1276
S22515	0.0551	0.1918	0.0811	0.4424	0.1706	0.0591
S22516	0.0783	0.1704	0.0786	0.3644	0.2432	0.0651
S22517	0.0443	0.1596	0.0587	0.2944	0.3546	0.0885
S22519	0.0442	0.1886	0.0534	0.3633	0.2416	0.109
S22521	0.0743	0.2674	0.1265	0.2719	0.2146	0.0452
S22523	0.0508	0.2442	0.0357	0.1819	0.3674	0.1201
S2253	0.0627	0.2556	0.0812	0.3701	0.1601	0.0704
S22537	0.0478	0.1948	0.073	0.3332	0.2784	0.0727
S22542	0.0981	0.2301	0.124	0.1055	0.2769	0.1654
S22543	0.0622	0.2884	0.0622	0.3675	0.1654	0.0543
S22549	0.0717	0.2065	0.1019	0.3592	0.1514	0.1093
S2255	0.0601	0.1974	0.0896	0.279	0.3189	0.0551
S22551	0.066	0.2205	0.0851	0.3443	0.2101	0.074
S2256	0.0711	0.3454	0.0862	0.209	0.2132	0.075
S22561	0.0684	0.2095	0.1032	0.2725	0.1922	0.1543
S2257	0.0449	0.2125	0.117	0.3909	0.182	0.0528
S22572	0.0762	0.2084	0.1139	0.3322	0.1668	0.1025
S22578	0.0838	0.1918	0.0784	0.3743	0.2131	0.0585
S22584	0.0838	0.2069	0.0662	0.3344	0.1961	0.1126
S22592	0.0871	0.1712	0.0689	0.3064	0.231	0.1354
S22593	0.0876	0.1835	0.0788	0.3034	0.2252	0.1216
S22603	0.0692	0.2448	0.1051	0.3003	0.1968	0.0838
S22606	0.0901	0.2332	0.0928	0.2968	0.1675	0.1196
S22608	0.0534	0.2454	0.1019	0.263	0.2527	0.0836
S22609	0.0838	0.1949	0.063	0.2506	0.3018	0.1058
S22614	0.0671	0.2695	0.1044	0.2687	0.2465	0.0439
S22617	0.0404	0.2087	0.0787	0.493	0.1051	0.0741
S22628	0.0849	0.1851	0.103	0.2665	0.2092	0.1513
S22639	0.0936	0.2174	0.1102	0.3056	0.1564	0.1168
S22643	0.0523	0.191	0.0776	0.3291	0.2535	0.0964
S22649	0.0759	0.1808	0.0523	0.4206	0.1911	0.0792
S22654	0.0576	0.2299	0.0612	0.4051	0.1871	0.059
S22655	0.0633	0.185	0.0506	0.3718	0.2494	0.0799
S22660	0.0728	0.1417	0.075	0.4631	0.1701	0.0774
S22664	0.0733	0.2574	0.0586	0.2832	0.2228	0.1048
S22666	0.0995	0.1992	0.0552	0.2959	0.2373	0.1128
S22669	0.0648	0.2264	0.0655	0.3709	0.2101	0.0623
S22677	0.0884	0.2333	0.0659	0.3135	0.1956	0.1034
S22690	0.0948	0.2823	0.0935	0.1916	0.2374	0.1004
S22695	0.0633	0.2662	0.0614	0.3495	0.1695	0.09
S22714	0.0633	0.1361	0.0643	0.2677	0.403	0.0656
S22716	0.0828	0.1403	0.0714	0.2562	0.2747	0.1746
S22717	0.0698	0.251	0.0609	0.337	0.1857	0.0956
S22724	0.0937	0.1712	0.0534	0.3238	0.2403	0.1176
S22725	0.0733	0.2194	0.0906	0.3492	0.1884	0.0791
S22729	0.0484	0.1929	0.0575	0.3507	0.2485	0.102
S22736	0.0903	0.2162	0.0703	0.2506	0.2035	0.169
S22739	0.0716	0.179	0.1092	0.3414	0.1762	0.1226
S22743	0.0715	0.2113	0.0578	0.4436	0.1527	0.0632
S22748	0.0534	0.2701	0.0664	0.2866	0.2257	0.0977
S22757	0.0648	0.2395	0.0852	0.3186	0.2082	0.0838
S22767	0.0943	0.2381	0.0757	0.3232	0.1656	0.103
S22769	0.0928	0.2304	0.1094	0.2963	0.1662	0.1049
S22771	0.0685	0.2115	0.0538	0.2767	0.287	0.1025
S22772	0.0632	0.1568	0.0618	0.4488	0.1859	0.0836
S22773	0.0809	0.1697	0.0573	0.361	0.2423	0.0888
S22784	0.0729	0.2568	0.069	0.3266	0.1869	0.0878
S22787	0.0704	0.2232	0.0953	0.4319	0.1148	0.0644
S22791	0.067	0.2514	0.0767	0.3366	0.1648	0.1035
S22795	0.098	0.143	0.0719	0.3794	0.1427	0.165
S22805	0.0462	0.2179	0.0522	0.4738	0.1648	0.0452
S22807	0.0772	0.1319	0.0812	0.4174	0.1552	0.1371
S22808	0.0811	0.2411	0.0956	0.3452	0.1206	0.1164
S22809	0.0604	0.1567	0.07	0.5076	0.1416	0.0637
S2281	0.0615	0.2891	0.0958	0.3072	0.2253	0.0211
S22811	0.0874	0.2328	0.0719	0.2963	0.206	0.1056
S22822	0.0805	0.258	0.1037	0.2561	0.1892	0.1126
S22825	0.1013	0.2066	0.0594	0.3162	0.2052	0.1112
S22828	0.0589	0.2374	0.1005	0.2242	0.2697	0.1093
S22830	0.0515	0.2865	0.0759	0.3704	0.1828	0.0329
S22834	0.0778	0.2151	0.0829	0.3651	0.1813	0.0778
S22838	0.0523	0.1802	0.1009	0.3466	0.2398	0.0802
S2284	0.1001	0.1999	0.0547	0.2416	0.2274	0.1762
S22847	0.0877	0.1878	0.0938	0.2975	0.24	0.0933
S2285	0.0952	0.1966	0.097	0.2312	0.2619	0.1181
S22851	0.0691	0.1717	0.0706	0.3224	0.2669	0.0992
S22852	0.0578	0.2228	0.0907	0.3047	0.2424	0.0815
S22854	0.0749	0.1739	0.0941	0.2336	0.335	0.0886
S22855	0.0563	0.2652	0.0839	0.3242	0.1522	0.1182
S22859	0.054	0.1536	0.0615	0.3726	0.2315	0.1268
S22860	0.0715	0.2724	0.0482	0.3677	0.1538	0.0864
S22865	0.06	0.3369	0.0483	0.3358	0.1304	0.0886
S22873	0.085	0.2595	0.1244	0.2654	0.2019	0.0638
S22896	0.0616	0.3536	0.075	0.2655	0.1838	0.0605
S229	0.0846	0.1715	0.108	0.37	0.1689	0.097
S22904	0.0598	0.2186	0.081	0.3806	0.163	0.097
S22907	0.0609	0.1932	0.0972	0.3614	0.208	0.0792
S22911	0.084	0.1879	0.1188	0.3522	0.1758	0.0812
S22915	0.0831	0.1803	0.0723	0.3052	0.2804	0.0786
S22923	0.0908	0.1957	0.1397	0.2762	0.2026	0.095
S22929	0.0943	0.282	0.0824	0.2966	0.1871	0.0577
S22931	0.0391	0.2697	0.0636	0.2209	0.3133	0.0935
S22932	0.043	0.2266	0.0757	0.3132	0.2431	0.0985
S22937	0.0566	0.2248	0.0827	0.3812	0.1782	0.0765
S22939	0.1024	0.1881	0.0843	0.3432	0.1617	0.1203
S22942	0.0913	0.1679	0.0769	0.3307	0.1823	0.1509
S22945	0.054	0.1797	0.0419	0.3891	0.2294	0.1058
S22947	0.0962	0.2092	0.0819	0.3274	0.1849	0.1004
S22948	0.0526	0.3311	0.0943	0.2357	0.1649	0.1215
S22952	0.071	0.1904	0.1128	0.2838	0.2493	0.0926
S22953	0.0551	0.2678	0.1325	0.319	0.1468	0.0787
S22955	0.067	0.2574	0.0755	0.3257	0.1644	0.1099
S22957	0.0494	0.2071	0.0636	0.3923	0.2061	0.0815
S22958	0.0845	0.1956	0.1006	0.3363	0.1456	0.1374
S22963	0.0439	0.1919	0.1393	0.2748	0.221	0.1292
S22966	0.0457	0.1592	0.0947	0.4044	0.2024	0.0936
S22969	0.0673	0.2038	0.1059	0.3369	0.2029	0.0832
S22970	0.0853	0.1893	0.0772	0.2912	0.2555	0.1015
S22977	0.0733	0.207	0.0687	0.3569	0.2015	0.0926
S22980	0.1117	0.1601	0.0562	0.3498	0.2412	0.081
S22988	0.104	0.1696	0.0788	0.314	0.2572	0.0763
S22989	0.0514	0.1829	0.0419	0.1914	0.3943	0.1381
S2299	0.0739	0.1802	0.0739	0.2839	0.2756	0.1125
S22994	0.1096	0.1492	0.0714	0.2505	0.3691	0.0503
S22998	0.0816	0.1781	0.0853	0.3948	0.1683	0.092
S230	0.0717	0.2051	0.0986	0.3746	0.1593	0.0905
S23007	0.0761	0.199	0.0976	0.3688	0.1637	0.0948
S23008	0.086	0.2087	0.0835	0.2007	0.2895	0.1316
S23009	0.1916	0.2012	0.0758	0.2594	0.1672	0.1048
S23012	0.0464	0.2262	0.0772	0.3801	0.2193	0.0507
S23014	0.0579	0.1411	0.0643	0.257	0.4023	0.0774
S23015	0.0732	0.2033	0.0833	0.3687	0.1738	0.0977
S23017	0.0633	0.1817	0.0946	0.3737	0.2108	0.076
S23023	0.0563	0.207	0.0574	0.3433	0.2032	0.1328
S23030	0.0676	0.2101	0.0779	0.2984	0.2444	0.1016
S23042	0.0568	0.2157	0.1082	0.2669	0.2694	0.083
S23048	0.0688	0.1924	0.0442	0.3193	0.2604	0.115
S23058	0.0897	0.2334	0.1366	0.2738	0.1871	0.0795
S23065	0.0934	0.2188	0.1123	0.268	0.1801	0.1274
S23067	0.0718	0.2233	0.1289	0.2767	0.1953	0.104
S23086	0.079	0.1601	0.1028	0.289	0.273	0.0962
S23087	0.0464	0.296	0.0802	0.316	0.1991	0.0624
S23089	0.0616	0.2492	0.1178	0.2316	0.2147	0.125
S2309	0.0531	0.2173	0.0858	0.2974	0.2666	0.0797
S23093	0.0746	0.2185	0.1032	0.2926	0.2316	0.0795
S23112	0.0599	0.2311	0.0657	0.3968	0.1742	0.0724
S23124	0.0698	0.1992	0.1164	0.3416	0.2094	0.0637
S23126	0.048	0.2251	0.0933	0.2718	0.2557	0.106
S23130	0.0555	0.2139	0.0555	0.3684	0.2559	0.0509
S23136	0.0546	0.2498	0.0532	0.4285	0.1722	0.0416
S23141	0.0752	0.2208	0.1175	0.3103	0.2084	0.0677
S23144	0.0812	0.2011	0.0789	0.2895	0.2347	0.1146
S23159	0.1024	0.2107	0.1174	0.1851	0.2936	0.0908
S23162	0.0687	0.2354	0.0915	0.1526	0.2734	0.1784
S23163	0.0789	0.1564	0.0636	0.4304	0.194	0.0766
S23166	0.0364	0.2743	0.0712	0.327	0.2401	0.0512
S23170	0.0451	0.173	0.0541	0.451	0.1994	0.0775
S2318	0.0873	0.1911	0.0897	0.3104	0.2306	0.091
S23184	0.0445	0.2635	0.0668	0.4323	0.1529	0.0399
S23185	0.0512	0.203	0.09	0.3284	0.2494	0.078
S23187	0.0708	0.2424	0.093	0.22	0.2745	0.0992
S2319	0.0837	0.2238	0.0832	0.291	0.2269	0.0915
S23192	0.1069	0.2168	0.0796	0.1267	0.3093	0.1608
S23193	0.0859	0.2425	0.0762	0.3141	0.1708	0.1105
S23207	0.0976	0.2158	0.1147	0.279	0.1843	0.1085
S23208	0.0649	0.1865	0.1107	0.3274	0.2297	0.0808
S23214	0.0553	0.2264	0.0695	0.3479	0.2223	0.0786
S23216	0.0985	0.2106	0.0847	0.3328	0.1552	0.1182
S23221	0.0572	0.2008	0.1094	0.2966	0.2652	0.0708
S23223	0.0476	0.2464	0.0816	0.284	0.2277	0.1128
S23227	0.0651	0.2482	0.0841	0.3108	0.1778	0.114
S23233	0.062	0.2325	0.0905	0.2714	0.2339	0.1096
S23237	0.0719	0.2975	0.0731	0.3469	0.1385	0.072
S23250	0.0766	0.2106	0.0561	0.3004	0.2811	0.0753
S23273	0.0659	0.2278	0.0866	0.3298	0.223	0.067
S23274	0.0608	0.1751	0.0986	0.3229	0.2403	0.1023
S23277	0.0511	0.247	0.074	0.3749	0.2218	0.0312
S23279	0.0454	0.258	0.0672	0.3533	0.1801	0.096
S23292	0.079	0.2254	0.09	0.2755	0.2105	0.1196
S23309	0.0561	0.1846	0.1208	0.3738	0.1764	0.0883
S23316	0.0754	0.2205	0.0925	0.2922	0.2287	0.0907
S23321	0.0777	0.2318	0.0649	0.3609	0.18	0.0847
S23323	0.0849	0.1723	0.0839	0.3869	0.2002	0.0718
S23326	0.0923	0.2308	0.1114	0.2127	0.282	0.0709
S23328	0.0549	0.2329	0.1101	0.3218	0.2218	0.0584
S23330	0.064	0.2006	0.0867	0.3776	0.1864	0.0846
S23337	0.0895	0.248	0.0705	0.379	0.1653	0.0477
S23338	0.067	0.1739	0.0926	0.3402	0.2434	0.083
S23343	0.0608	0.3177	0.0875	0.282	0.1785	0.0735
S23351	0.0668	0.219	0.0597	0.3135	0.2216	0.1195
S23363	0.0804	0.2652	0.0697	0.308	0.2012	0.0756
S23364	0.0499	0.243	0.0771	0.3874	0.1589	0.0837
S2337	0.0473	0.211	0.0923	0.3959	0.1671	0.0865
S23371	0.0617	0.2289	0.0663	0.2195	0.3093	0.1144
S23374	0.0504	0.2547	0.1031	0.3693	0.1213	0.1012
S23382	0.077	0.2005	0.0609	0.319	0.2424	0.1001
S23385	0.0478	0.2193	0.1218	0.3796	0.1469	0.0846
S23388	0.1065	0.2178	0.0811	0.296	0.1973	0.1013
S23390	0.0564	0.3509	0.0952	0.3074	0.1129	0.0772
S23398	0.0695	0.2014	0.0886	0.2548	0.2854	0.1003
S2340	0.0517	0.2228	0.0663	0.3077	0.3004	0.0511
S23406	0.1454	0.2376	0.1006	0.1775	0.257	0.0819
S23412	0.1122	0.2437	0.0946	0.2615	0.1565	0.1316
S23417	0.0711	0.1864	0.1089	0.2996	0.218	0.116
S23423	0.0676	0.1544	0.077	0.3731	0.2444	0.0835
S23428	0.0697	0.166	0.0814	0.26	0.3087	0.1142
S2343	0.0506	0.2057	0.1064	0.3457	0.1922	0.0994
S23430	0.0463	0.0799	0.0131	0.0845	0.5578	0.2183
S23433	0.0775	0.1658	0.0779	0.3122	0.1925	0.1741
S23437	0.0712	0.2209	0.0592	0.3913	0.1719	0.0855
S23439	0.0444	0.2626	0.0885	0.362	0.1457	0.0967
S2344	0.0516	0.2676	0.0742	0.335	0.2123	0.0593
S23443	0.0738	0.2199	0.0819	0.2853	0.238	0.1011
S23446	0.0593	0.2121	0.075	0.3621	0.1752	0.1163
S23447	0.0824	0.1881	0.0797	0.3329	0.2181	0.0988
S23448	0.0521	0.2071	0.0776	0.345	0.265	0.0532
S23449	0.0716	0.2495	0.1049	0.3056	0.1986	0.0698
S2345	0.074	0.1757	0.0649	0.3814	0.1756	0.1282
S23450	0.0607	0.1988	0.0812	0.4125	0.1589	0.088
S23466	0.0964	0.1889	0.0824	0.2857	0.2494	0.0972
S23469	0.0815	0.2032	0.1213	0.2777	0.2134	0.1029
S23471	0.0491	0.3389	0.0558	0.2612	0.2525	0.0425
S23472	0.0668	0.2445	0.0847	0.4046	0.1405	0.0589
S23474	0.0626	0.2353	0.1296	0.2231	0.1787	0.1707
S23476	0.0965	0.2219	0.1128	0.2647	0.2324	0.0717
S23478	0.0677	0.165	0.0711	0.3109	0.3018	0.0835
