Mixture	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells	P-value	Correlation	RMSE
S5066	0.0740704524018618	0	0.0277554406329009	0	0	0	0	0	0.161103318223547	0	0.182123408037958	0	0.0463684956336225	0	0.0228414500042638	0.10165170913429	0	0.309049785200917	0.0162818711595591	0	0.0587540695710808	9999	0.429460243844176	1.02747692084176
S5075	0.0748646744861809	0.00410281571687032	0.023575210892162	0	0	0	0	0	0.121466021577478	0	0.196713368755847	0	0.0642981251527996	0	0.0258462199693492	0.0315491784275315	0.0787888235138282	0.302386295669112	0.014120399196356	0	0.0622888666424849	9999	0.432933197830375	1.02257869592925
S5077	0.0370810951141106	0	0.00373201874197034	0	0	0	0	0	0.162053651298579	0	0.306691085696516	0	0.0248255757876654	0	0.0133664027789331	0.0850694494347195	0	0.290307830903078	0.0381156004563772	0	0.0387572897880508	9999	0.45359309786988	1.00827273827923
S5079	0.0355932763813189	0	0.0200176212563357	0	0	0	0	0	0.124715374434334	0	0.233216718415779	0	0.0338974235087249	0	0.0148329646042764	0.136486458151861	0	0.323207133995997	0.0364116269806164	0	0.0416214022707566	9999	0.42881825829806	1.02887253222568
S5080	0.0816314953916432	0	0.00615198359912198	0	0	0	0	0	0.152466948001793	0	0.165580532507901	0	0.0179876731138753	0	0.0155543953471783	0.072900325450977	0	0.398923925353877	0.0384093331219973	0	0.0503933881116354	9999	0.444096276392228	1.01915512382107
S5082	0.0368547367407261	0	0.0186786245516682	0	0	0	0	0	0.148972947729103	0	0.235272482288624	0	0.0445657065047014	0	0.0190229935761487	0.0597420274018738	0.0110939310326407	0.360346190757843	0.020405144516214	0	0.0450452149004579	9999	0.455485805436747	1.0042085354707
S5084	0.0847311300331987	0	0.0119591124277848	0	0	0	0	0	0.154035929159195	0	0.261113954943191	0	0.052570601652383	0	0.0197732162398356	0.0534294797408033	0	0.279616808174224	0.0236894854380764	0	0.0590802821913084	9999	0.437125772300735	1.01960480476413
S5085	0.0447660192466161	0	0.00650971884856531	0	0	0	0	0	0.140907807424133	0	0.332389112925875	0	0.00544880533404539	0	0.0131863951320008	0.157555263096875	0	0.228753860638799	0.026394492501899	0	0.044088524851191	9999	0.429090136893981	1.03050122529558
S5091	0.0599182988216075	0	0.00854503142579777	0	0	0	0	0	0.173843722834504	0	0.225192806847817	0	0.0379054959682181	0	0.0174547579750713	0.103276623004306	0	0.297671800668907	0.0260159023328334	0	0.0501755601209373	9999	0.447031126256401	1.01259636780415
S51	0.0296264539143866	0	0.00220121289865562	0	0	0	0	0	0.136010688702373	0	0.238440200874435	0	0.0213282652823316	0	0.0050375268743203	0.198366514136582	0	0.293961260539804	0.0489322450311213	0	0.0260956317459903	9999	0.435419320106478	1.02504196718901
