Bcells	CAFs	CD4_Tcells	CD8_Tcells	Endothelial	Macrophages	NKcells	otherCells
S15925	0.0325754410674753	0.0055324116979235	0.175420170590516	0.0830761430709055	0.0800825643482041	0.00639892498372886	4.64821273240284e-11	0.616914344194765
S1593	0.0343712121031983	0.00545730907907996	0.184370548379841	0.0899310938703139	0.078725322517559	0.00631770054792468	4.89224480060263e-10	0.600826813012859
S15931	0.0293977054400881	0.00537693967651601	0.167404468753106	0.0906455314481893	0.0767597020319656	0.00661705990147001	3.54221370632524e-10	0.623798592394443
S15941	0.0307178821160324	0.00536175937154975	0.177667679156784	0.088622428447305	0.0779311904641074	0.00655628412394282	6.64690719817888e-09	0.613142769673372
S15946	0.0309610506066838	0.00557189714488521	0.166631749151936	0.0907462077365304	0.0794326324398497	0.00619862187619653	4.96687923060069e-10	0.62045784054723
S15955	0.0321542135716675	0.00548585766885003	0.172241199885437	0.0862448765883514	0.0786834766588321	0.00628460328091505	9.05725174624829e-11	0.618905772255374
S15956	0.0393188862658508	0.00523003927189757	0.175863716492978	0.0780734163872294	0.0768776506822763	0.00549829143957543	2.05664390075002e-10	0.619137999254528
S15960	0.0302363848468125	0.00525854912695876	0.172254802112061	0.0874833388066217	0.075551791936447	0.00681143821042153	4.17773166156298e-10	0.622403694542905
S15966	0.0334575840266802	0.00530342861739994	0.181236838116609	0.0948231444418957	0.0759409444128551	0.00632297717563765	2.30787941234108e-10	0.602915082978134
S15973	0.0318070418372693	0.00530330507878599	0.178410211932536	0.0861224255530386	0.0757568988896252	0.00643830778299785	1.66286743780616e-10	0.616161808759461
S15974	0.0332393120197628	0.00523312567076967	0.178662409037979	0.0836541347294765	0.0762304441643844	0.00637546729905595	2.99889967398779e-10	0.616605106778682
S15976	0.0313506154157657	0.00555190894231999	0.17200785427221	0.0911585290114886	0.0788145617732328	0.00646203660222033	3.58551659977251e-10	0.614654493624211
S15978	0.0342775866595968	0.00535386768762273	0.178848429781319	0.0916631718679334	0.0762205014789463	0.00623650363206325	2.9718483840778e-08	0.607399909174035
S15979	0.033415098993614	0.00545829215889807	0.177296148806644	0.0917059167473134	0.0792209297577679	0.00618432517024889	3.91087327703564e-11	0.606719288326405
S15981	0.0334216914174435	0.00529429154443372	0.186220060211879	0.0872190326599375	0.0752743629375544	0.00628482923587202	7.46477620800369e-10	0.606285731246402
S15984	0.0344278352573898	0.00553675459178742	0.177941173372144	0.0862940135450511	0.0805571114984672	0.00656124649540045	1.81135538965722e-09	0.608681863428404
S15994	0.0310364024702436	0.0053913495017414	0.175416764508764	0.0905669853920818	0.0757195104908531	0.00656787340771935	3.25315432835444e-11	0.615301114196065
S15996	0.0283756824880338	0.00522080339374531	0.178248108226719	0.0916999286541905	0.0763141701266741	0.00636302762498276	9.25038350471075e-10	0.613778278560616
S15998	0.0355735734882913	0.0051722136927656	0.180957346918928	0.0972863185290273	0.0741638934949391	0.00613574405716071	1.7903681298994e-10	0.600710909639852
S160	0.0293354188090214	0.00522563049646647	0.191014982649472	0.0932029426044343	0.0748289676104701	0.00634495981685588	4.49197461024678e-08	0.600047053093534
S1600	0.0327543901184651	0.00525882499259637	0.175605826161018	0.089722873733542	0.0756072135501627	0.00637284849228306	1.69774778432656e-10	0.614678022782158
S16012	0.0341373300939907	0.00530605378978324	0.172575006326541	0.103015279276778	0.0766859368079167	0.00616032451302533	8.422859819618e-10	0.602120068349679
S16013	0.0304496193565828	0.005320610933019	0.175692974884868	0.0962884618771797	0.0759489165914711	0.0064258855273268	5.31771303194723e-10	0.609873530297781
S16022	0.029071687962485	0.00547272546236858	0.165489581346792	0.0961915104665115	0.0778374199071703	0.00654443024165071	3.94006273894526e-10	0.619392644219015
S16037	0.0304976370924789	0.00537037800373595	0.182061934864709	0.0863098258546523	0.0775135512008421	0.00639190270096396	7.74022138591681e-11	0.611854770205216
S16038	0.032282796059113	0.00559300774282551	0.179079280436009	0.0882121205712757	0.0791356382468824	0.00656569842488051	1.04525148491583e-07	0.609131353993866
S16040	0.0338848994773536	0.00536413531765833	0.180443398464287	0.0861446127718502	0.0787341674214199	0.00639282853444495	3.4741523193893e-10	0.609035957665571
S16048	0.0312097671178225	0.00553366428973679	0.178704292256902	0.0845368186787765	0.0788044167129753	0.00640960984911319	5.33227394927112e-09	0.614801425762399
S16054	0.0318315960834231	0.00524242047445692	0.176337446853286	0.0915483417049256	0.074788719214287	0.00644323781318288	1.6363628802744e-07	0.61380807422015
S16056	0.0301964634610932	0.00533909310272596	0.182701063899065	0.0917406051347341	0.0769613180012135	0.00629193182176936	1.15794766269105e-09	0.606769523421451
S16069	0.0334815833803141	0.00547734705533266	0.183614615696497	0.0914710237854465	0.0765945157179811	0.0063553184725353	7.3984750573643e-10	0.603005595152046
S1609	0.0306865095668895	0.00551949132493933	0.182432208804158	0.0815267096716936	0.0799373267245904	0.00634027759752946	5.69385214202652e-09	0.613557470616348
S16093	0.0356110910660801	0.00553550160157449	0.177739737914065	0.0841029375351076	0.0792064478357893	0.00651858220610728	1.91746201162615e-11	0.611285701822101
S16097	0.0312164539305561	0.00537816791970143	0.165919582733222	0.0874032504365935	0.0791090509040235	0.00640496601676149	4.69969708761544e-11	0.624568528012145
S16099	0.0426720671229656	0.00498452607706718	0.167507976382083	0.0783689769415194	0.0733887991098559	0.00537115115527311	1.54478063739995e-09	0.627706501666455
S16108	0.0318603158515907	0.00516369721248087	0.17962833229551	0.0923850335303741	0.0737202918487129	0.00659670817807329	7.3912146405474e-10	0.610645620344137
S16109	0.0329981828029151	0.00545098092133625	0.189932759154701	0.0881911985492385	0.0764941594822131	0.00606138313749643	1.37472326439464e-11	0.600871335938352
S1611	0.0313188291400068	0.0050252727195976	0.176150775750086	0.0969196727031976	0.0740005267325731	0.00656645570887122	4.04244428147457e-10	0.610018466841423
S16112	0.0341264292427417	0.00550062433906365	0.178473365457901	0.0867847475566939	0.0796570206447793	0.00642747491303783	1.19832459155288e-10	0.609030337725951
S16116	0.0312475880892752	0.00562052835322637	0.160218885135847	0.0935237183926211	0.078211756773742	0.00652605504268799	5.58311524812065e-10	0.624651467654289
S16118	0.0320228731496087	0.00528295975941174	0.168690720220921	0.0909165957464371	0.0779947178571112	0.00649860274899842	2.98424821418424e-10	0.618593530219087
S16122	0.032670161639413	0.00544364934794432	0.171737860822317	0.0863047073837299	0.0791878802785964	0.00655308626524188	1.84921426039557e-10	0.618102654077836
S16126	0.0301546018826623	0.00548203286301595	0.172795818332066	0.0899162219111895	0.0771662939586085	0.00647347733463818	2.27419940298591e-09	0.61801155144362
S16130	0.0325552422772933	0.00543068670199006	0.18020186310663	0.0818537697418636	0.0791692086983904	0.00662698529287591	1.84423917492717e-10	0.614162243996532
S16138	0.034301429503953	0.00549666912012411	0.175486261125298	0.0861289512112544	0.0780765158820037	0.00608383167396633	6.3081008400675e-10	0.61442634085259
S16146	0.0326351858995869	0.00524826739316668	0.182722020454744	0.0838174160695411	0.0752277481442226	0.00658376562401837	3.50098147486415e-11	0.613765596379711
S16147	0.0298650153007968	0.00526428362873376	0.179406143904401	0.0861873057392566	0.0767526694077608	0.00657907722407114	6.16431402989723e-09	0.615945498630666
S16151	0.033866142811666	0.0054048231702644	0.185124961283563	0.0868771357881333	0.0778744342979684	0.00637082657606377	3.02345980749701e-10	0.604481675769996
S16154	0.0305035703534668	0.00533859571798587	0.180299591996298	0.0841103585528445	0.0784901427381292	0.00660231074501468	5.07065660159189e-11	0.614655429845554
S16155	0.0319559844698938	0.00543050226793725	0.184886816943293	0.0911255875178452	0.0782653689414431	0.00641806990939195	1.31837355280535e-09	0.601917668631822
S16160	0.0293641283538692	0.00561539336459202	0.179343424323939	0.0837029660150621	0.0780773994596994	0.00645928507151395	3.69950112180526e-10	0.617437403041374
S16163	0.0308630072426808	0.0052175223242646	0.180772556666537	0.0883366655573783	0.0758937450504612	0.00639431579299611	5.43238846284653e-10	0.612522186822443
S16167	0.0334335809594145	0.0057912966010104	0.173689068806686	0.0877858815940477	0.0824332734707417	0.00608272017239522	5.7363533179317e-10	0.610784177822069
S16168	0.0306222005792558	0.00549441666691985	0.163728867644225	0.0848695274740146	0.0798546045781712	0.00649058474873628	8.79795069258955e-12	0.62893979829988
S16169	0.0318307158337715	0.00578981096527425	0.177059162879673	0.0868140258859882	0.0823731930799133	0.00641307296553806	5.1495309151158e-10	0.609720017874889
S16170	0.0359048127536245	0.00535210437236479	0.186148223808034	0.0858757538182808	0.076718376700151	0.00636688035912116	3.6119905713734e-09	0.603633844576433
S16171	0.030929107863563	0.0053726106303107	0.17946766338951	0.0872329060557834	0.0779358593752033	0.00618354384683551	1.04643675067557e-08	0.612878298374427
S16178	0.0300515696914954	0.00528995618481036	0.173678473495877	0.0892586767267025	0.0765726009649632	0.00655832375820113	1.05405745681186e-09	0.618590398123893
S16180	0.0315072856834739	0.00547885488818281	0.174662977108125	0.0894772037943392	0.0779646562584964	0.00646589049577177	7.71237816660137e-10	0.614443131000373
S16187	0.0323095329416114	0.00542787768727904	0.162800172980321	0.0859240819675257	0.0775135746030109	0.00699577418089172	5.69840628145886e-11	0.629028985582377
S16195	0.0327913724959141	0.00521425661671732	0.176679260483837	0.0922694909233016	0.0757353374161698	0.00622410951006915	1.2439898021956e-09	0.611086171310001
S16199	0.0334193229780563	0.00560550589469229	0.182028471638525	0.087802716108483	0.078771040397727	0.00651261938072238	3.76414304483349e-10	0.60586032322538
S1620	0.0320063780175566	0.00525819975172405	0.178787378198164	0.0883396588380742	0.0775744360692486	0.00639445108480407	2.02797644968985e-10	0.611639497837631
S16203	0.0339907633191358	0.00533821573628919	0.181669965450139	0.0885582552471953	0.0776739039263318	0.00608430511399242	2.66667597184939e-10	0.606684590940249
S16208	0.0340637375543658	0.00531240952430448	0.164743463613972	0.0910195833491368	0.0752562247301853	0.00651215908188815	1.97584047412228e-08	0.623092402387743
S16211	0.0340590580099292	0.00526675962897023	0.175876589906863	0.0902281925591002	0.0758856278614855	0.0066321331719281	4.55717185568377e-10	0.612051638406007
S16213	0.0306563805023105	0.00514655002197546	0.182466041959206	0.0972977149029378	0.074233858761144	0.00652676196515421	9.45201365499595e-11	0.603672691792752
S16229	0.0332910987751766	0.00525165908438539	0.17871622421989	0.0888594339096486	0.0779272485764586	0.00662110996545082	6.90248310662259e-10	0.609333224778741
S16232	0.0317561484503548	0.00525009322680717	0.182400004959368	0.0912580374813264	0.0761205040312551	0.00674250581328527	6.43243834688176e-10	0.606472705394359
S16237	0.0326408647380714	0.00560798930021715	0.171289960858993	0.0878499522362204	0.0791817159241274	0.00667129871461441	4.97242592060878e-10	0.616758217730514
S16239	0.0336383502998409	0.00538571604684006	0.175189036829731	0.090696261608483	0.0777440967084051	0.00626898183976414	3.81062283413242e-10	0.611077556285874
S16249	0.0340961611659089	0.00566453847002165	0.171287768645079	0.086175243929156	0.0810161146684449	0.00667247589821302	5.08000754619944e-10	0.615087696715176
S16253	0.0315156969985506	0.00539189020831056	0.18275599606698	0.0890549700831187	0.0779439913896113	0.00614620877991047	1.69553155113042e-10	0.607191246303965
S16255	0.0333027843983831	0.00519153265568075	0.182532878190466	0.0914203566232646	0.0758095749308861	0.00644350166599893	6.34688441414455e-11	0.605299371471851
S16257	0.0364851840470318	0.0054221119484278	0.180094148575891	0.0828602908860199	0.0808614964747336	0.00681165155871151	1.99151495692754e-10	0.607465116310033
S16272	0.033013413710576	0.00566915473768187	0.168616762408268	0.0845116870623293	0.0810566653924617	0.0065512828110497	7.96276301611615e-10	0.620581033081357
S16274	0.0314838119783237	0.00523560344421467	0.174840441183694	0.0882885645147694	0.0745949610975656	0.00654624965269068	2.65248839080496e-10	0.619010367863493
S16275	0.0330495843175011	0.00551004920480983	0.174239294037397	0.0873016537781344	0.0789562839483668	0.00657676152636172	1.353726343585e-10	0.614366373052056
S1628	0.032423514581067	0.00542688891796845	0.179980872727951	0.0885397549662759	0.0772080150788444	0.00636251246627024	8.82248900836737e-10	0.610058440379374
S16282	0.030913102586591	0.00540860879204254	0.183399853798766	0.0938509263734808	0.0773612715778297	0.00638980057846653	4.06865633484568e-08	0.60267639560626
S16288	0.0341683880270302	0.00540392624724076	0.173905980123711	0.0934562806221173	0.0764647001924719	0.00635192025497027	8.2565383234137e-10	0.610248803706805
S16294	0.0302549505897988	0.00530026693302698	0.179908539876933	0.0950635608248743	0.0762013572828928	0.00634010215102513	1.18165024096794e-10	0.606931222223284
S16297	0.0313678152580483	0.00554553271660976	0.174004942601517	0.0883689955878562	0.0800686904474577	0.00656348663249812	4.95634719463271e-10	0.614080536260378
S16305	0.0310489911044122	0.00522114500895982	0.177256682726237	0.0912639250053273	0.0754636859523272	0.00652117018828915	1.8600666733342e-10	0.61322439982844
S16306	0.0349220343958815	0.00540081456811167	0.178927714732267	0.0882032916429276	0.0798465181549098	0.00661254550776426	1.46471853169279e-09	0.606087079533419
S16308	0.031538454598425	0.00529253270703668	0.172492386542086	0.0863108599526598	0.0761512242275098	0.00625404301136914	1.66261701758578e-11	0.621960498944288
S16311	0.0340288817785098	0.00523204241778819	0.188449485053325	0.0937465926247518	0.0763832192122625	0.00655079228596641	1.59494212040921e-09	0.595608985032455
S16318	0.0321082774577805	0.00549373405811227	0.176141080178275	0.0931746368859569	0.0782413412585456	0.00649064676153618	6.09376911679344e-11	0.608350283338856
S16322	0.0319925004856689	0.00536990648220721	0.177685639735733	0.0849392283359249	0.0760489658341898	0.00647708035140614	8.23588398148951e-11	0.617486678692512
S16327	0.0342890721297186	0.00534675485594704	0.166993058519417	0.089958264875942	0.0765913109244074	0.00650188167236984	7.49390788034312e-10	0.620319656272807
S16352	0.0336170225904541	0.0054148710941196	0.1803080822817	0.0884236589093074	0.0765750807251039	0.00652797835030273	4.30420536678347e-10	0.609133305618592
S16354	0.0310780044830527	0.0055835014492599	0.158978891690773	0.085294611386271	0.0802024758763847	0.00648006003967647	7.39717388041472e-10	0.632382454334865
S16358	0.0322121071812312	0.00540662122864775	0.181195358866322	0.0942035658451412	0.0767383687263204	0.0062409449429699	6.83967027195686e-11	0.604003033140971
S1636	0.0322524608942821	0.00558599117895847	0.178339335110236	0.0912093153347024	0.0786941408325346	0.0065218945089033	5.15312109694801e-10	0.607396861625071
S16367	0.0325516147252901	0.00531833619679426	0.18156974085454	0.091291697100771	0.0787282837253776	0.00638915353279526	4.00220822058932e-10	0.60415117346421
S16368	0.0315913776884486	0.00554420052815408	0.175763370041896	0.0880433894642697	0.0785395555212295	0.00646416755969237	7.16487570872965e-10	0.614053938479823
S16372	0.0333283470172944	0.00538817813646454	0.178893022233749	0.093198961209048	0.0763952593386542	0.00650645366959421	5.71356435568253e-11	0.60628977833806
S16373	0.0312594615357568	0.00561952980348703	0.16347801727935	0.0881756510435308	0.0819744371974619	0.00617280357724107	3.61947001770415e-10	0.623320099201225
S16379	0.0318918704299653	0.00533946307276869	0.180251240871236	0.0880752024478474	0.0775800473559662	0.00667176635487584	2.77531378598952e-09	0.610190406692026
S16386	0.0320258363121424	0.0053988575368786	0.179467276229732	0.0887561109020234	0.0763331619950637	0.00649361829085302	1.72869544690755e-10	0.611525138560437
S16389	0.0346999206125916	0.00534193060975351	0.183354635934054	0.0848865801946233	0.0787640926721949	0.00669210427024029	2.58637565076934e-10	0.606260735447904
S1639	0.0328595437467952	0.0051827537731182	0.189124845650326	0.092287892155653	0.0746001048469789	0.00636287611449741	1.64697079456741e-09	0.59958198206566
S16391	0.0312973776695266	0.00532651848590375	0.184843123292412	0.0877490423541018	0.0767457835085689	0.00651202321081025	4.26631223366612e-10	0.607526131052046
S16401	0.0320415832948244	0.00537506141533221	0.17802087151064	0.0940820739704709	0.0759621562747661	0.00667877362308423	2.51913030834174e-10	0.607839479658969
S16407	0.034495301599542	0.00549648350850069	0.187206271177773	0.0884169857899728	0.0777215418056154	0.00620242526473926	1.06017828826295e-09	0.600460989793679
S16408	0.0290382883346319	0.00537882819680045	0.169976690031058	0.094771356656887	0.0765931537606298	0.00632338668438597	9.50175123421275e-11	0.617918296240589
S16412	0.0314599726208721	0.00539848595964137	0.1769371366353	0.0857768642211434	0.0777984811871628	0.00663838118768819	2.39705071680404e-11	0.615990678164222
S16414	0.0307455997617448	0.00548186826039987	0.179560172359852	0.0898361055339106	0.0789345622468363	0.00616420443243981	2.45042312102711e-10	0.609277487159774
S16419	0.034281156286847	0.00534126286251513	0.177421324886991	0.0894349964285994	0.0762026970120129	0.00628272766428047	3.59480489156702e-10	0.611035834499273
S16420	0.0340640356277536	0.00525972683478863	0.177466310388864	0.0870856374936831	0.0754152812036645	0.00661132288826536	2.95945969963009e-10	0.614097685267034
S16422	0.0309765752106366	0.00552457725879985	0.165573151349105	0.0920426061184215	0.0785653910208468	0.00648106140907579	1.12830046909011e-08	0.620836626350109
S16423	0.03341262414103	0.00551150061185881	0.178711070607525	0.08758511259939	0.0791095582242573	0.00632773583399913	1.06436879233487e-10	0.609342397875503
S16428	0.0331945090832109	0.00532151776783645	0.180642377332504	0.0914688130529829	0.0769316335457462	0.00640569027957387	1.04921161849291e-09	0.606035457888934
S16439	0.0324572000358084	0.00530563584027638	0.178764560048402	0.0917096605142041	0.0752950448630093	0.00612613313075771	8.79403496867317e-10	0.610341764688139
S16441	0.031631408033836	0.00530085805337841	0.177030433558667	0.0881230142958502	0.0759940010426965	0.00633024559751836	2.36442042210814e-10	0.615590039181612
S16450	0.0325725549120606	0.00532066118892515	0.182291779805214	0.0898363179443274	0.0772066271099435	0.00661228318125294	9.66392085378751e-11	0.606159775761637
S16455	0.0321408102304106	0.00531590077549289	0.178175577785505	0.0965822262971175	0.076701732249647	0.0063425331814908	8.43524731717891e-11	0.604741219395984
S16460	0.0333711664858039	0.0051104992953503	0.174804352758587	0.0940052568800081	0.0733615577539772	0.00652562699559105	9.8210821219539e-09	0.6128215300096
S16473	0.0318704718886618	0.00540793852458559	0.176242355245066	0.0876522018663845	0.0782426612627269	0.00683115535360844	6.05781213655234e-10	0.613753215253185
S16475	0.0297768153999171	0.00522218114291681	0.196249865129571	0.0913259461389648	0.0753387878894632	0.0061543499838342	1.5426822967386e-10	0.595932054161064
S16476	0.0335931292000002	0.0053999627278995	0.181588642291761	0.085797909071372	0.078580481739856	0.00637507659769056	1.51960496563022e-10	0.60866479821946
S16478	0.0350355470465801	0.00524151465307001	0.18142106641858	0.0868668591180888	0.0772646794725077	0.00645661133866637	4.65551742075354e-10	0.607713721486955
S16480	0.0325553842398318	0.0054356384341102	0.178203363130826	0.085961629962312	0.0776235697487754	0.0064450416635377	4.21142497889887e-11	0.613775372778493
S16488	0.0318843561396332	0.00514087458476025	0.183901650815362	0.0982010259502258	0.073918700936954	0.00651790293384768	3.68598911008557e-10	0.600435488270618
S1649	0.0315198202213247	0.00526242473502168	0.166831057596083	0.0865076743258123	0.0801335351678384	0.00654437869654381	5.61774744716655e-10	0.623201108695602
S16498	0.0326319601785756	0.00531326935020204	0.184128872479938	0.0922333474334835	0.0763862993355511	0.00643321149678341	5.99419005446153e-11	0.602873039665525
S16503	0.0325003138445706	0.00529565143426896	0.178891736231923	0.0984472998399239	0.0774685240114478	0.00630423791774619	1.02865942683125e-08	0.601092226433525
S16504	0.0343798443412523	0.00546342815202901	0.184559244394845	0.0880071073613892	0.0772401455313315	0.00636843644269533	6.95868978013787e-10	0.603981793080589
S16505	0.0316630646537696	0.00547049497510963	0.164651884793714	0.0859842831210392	0.0791816818926748	0.00681633999835583	2.69461994745392e-10	0.626232250295875
S16506	0.0335586782324735	0.00540271165428211	0.181507755512227	0.0851092135721403	0.0772684815874305	0.00646991717962396	9.93407148247129e-11	0.610683242162482
S16515	0.0290096244799611	0.0053643140277633	0.174485048331897	0.0870007706789867	0.0756811967746157	0.00664022582915471	5.22758915560596e-11	0.621818819825346
S16518	0.0315596829366231	0.00520543477876293	0.178812255862834	0.0931386578035855	0.0775461514186269	0.00652504281477237	6.72693678476349e-10	0.607212773712102
S16526	0.0316411799873778	0.00524841801309214	0.185228788945978	0.0947478217107389	0.0754993716188163	0.00634069243553763	1.37538727049091e-10	0.601293727150921
S16529	0.0341940656325398	0.00536868550421799	0.183275055350302	0.0873636288440503	0.0766471262074931	0.0066746314383881	5.80497752883618e-10	0.606476806442511
S1653	0.0321073427556286	0.00525822291497073	0.187967248620088	0.088834488624605	0.0755504492658936	0.00633364500315107	6.607315123758e-10	0.603948602154932
S16532	0.032780130344808	0.00517224802637128	0.187121269225612	0.0942232929896327	0.0742329369492372	0.00647894767155013	4.59113144550689e-09	0.599991170201657
S16535	0.0346579548179191	0.00574334549777325	0.165987368810799	0.0877440442826435	0.0834660173736874	0.00656695166537342	1.6754987557358e-09	0.615834315876305
S1655	0.0405629424876356	0.00536615657194116	0.161141372127816	0.0787812774003112	0.0796126516960061	0.00509696731835137	1.8713153880798e-10	0.629438632210807
S16551	0.0327917154991652	0.0052380658808456	0.17863293804478	0.0938974780962573	0.0749514585669114	0.00660933487080069	4.98983782225175e-11	0.607879008991342
S16561	0.0299020254713441	0.00544737271940946	0.180094201284617	0.090621059676236	0.0777879397965276	0.00646068659594072	1.11033955268963e-09	0.609686713345585
S16571	0.0326077836000956	0.00565159634310118	0.176950718966686	0.0879873333668351	0.0804618429266011	0.006375524537936	1.87145214077086e-09	0.609965198387293
S16575	0.0336593339821177	0.00536123877882108	0.181531404932417	0.0949371260066937	0.0773174053656386	0.0062058530014309	3.20505413042126e-10	0.600987637612375
S16584	0.0314204557055204	0.00555817454906575	0.173973743913429	0.089163902709587	0.0785915297804844	0.00635674692226517	4.62688807185775e-11	0.614935446373379
S1659	0.0330843586269272	0.00534538451366059	0.180459265463431	0.0912366496676028	0.0767446381545864	0.00629899513765538	3.34517141313357e-09	0.606830705090965
S16591	0.0347800992087309	0.00510346238636019	0.183693787821017	0.0936617030522066	0.0733595651908544	0.00642801478927633	2.83885806314776e-10	0.602973367267668
S166	0.0334502817248905	0.00537765202817905	0.190462251209492	0.09290778906563	0.0761771379591757	0.00643039599298723	1.06013817442931e-09	0.595194490959508
S1660	0.0295082135681351	0.00526172979559523	0.176682863935062	0.0974688393278524	0.0752908884944601	0.00651110578861313	3.29161074849872e-11	0.609276359057366
S16604	0.0326034233781705	0.0055339479112081	0.178099259743177	0.0842087117588509	0.0804456283928631	0.00654709462057138	1.33504251957852e-09	0.612561932860117
S16606	0.0321457094380124	0.00526095429836838	0.179513313370341	0.0914353268408259	0.0742084013587652	0.00667283608341613	2.91572706971092e-10	0.610763458318698
S16609	0.0312373403757221	0.00552338113524538	0.176999174943676	0.0928248381263475	0.0783893554137379	0.00608297010902675	1.66301468711355e-09	0.60894293823323
S16612	0.0327613987446078	0.00544966131707325	0.176017895072832	0.0903422197059752	0.0771289291469982	0.0063489299301857	3.72132166477286e-10	0.611950965710196
S16619	0.0325783039618873	0.00537918580987182	0.177892103832666	0.0903352271156622	0.0769064642312887	0.0064442940928136	2.90783108431722e-10	0.610464420665027
S16623	0.0308968518816756	0.00522345117433396	0.185682462311546	0.0866800308374254	0.0762400534771502	0.00642108553632128	7.01920526606632e-10	0.608856064079627
S16632	0.0320228985311585	0.00545289976009966	0.176841088511719	0.0851548263152854	0.0797391706390401	0.00630917488139107	1.02916079287734e-10	0.614479941258391
S16640	0.0306686998218709	0.00521585275104491	0.181454087300371	0.0887969516147288	0.0753609864572919	0.00634423335564853	1.09183197055738e-10	0.612159188589861
S16641	0.032335626314773	0.00539830711762595	0.173415353067325	0.0884021049267031	0.0791480144152428	0.00646986787970598	2.80348908984359e-09	0.614830723475135
S16644	0.0306172461434558	0.00535014816330561	0.172914149983629	0.0934095521766333	0.0769765152457876	0.00632321594240813	4.1625130539536e-09	0.614409168182268
S16646	0.0349794016235872	0.00579854201533864	0.180212143629646	0.0848549301303285	0.0795216220156884	0.00640105162003964	1.54573322439657e-09	0.608232307419639
S16649	0.0311483008775192	0.00541756230023684	0.181075139488398	0.0872164426276993	0.0776669060356182	0.00625822679650661	2.26858363216223e-10	0.611217421647163
S16652	0.0333826388117652	0.00541058553598154	0.173827489975153	0.0891347430488493	0.0761145654990804	0.00640016829515164	4.60540623219428e-10	0.615729808373478
S16654	0.0329759379172764	0.00558387943331331	0.1805193012596	0.0890766395735153	0.0774995057747675	0.00629219101783147	9.65566388432662e-10	0.608052544058129
S16655	0.0322430925954145	0.00514975697387883	0.179443247612618	0.0921642067947236	0.075885953664269	0.00645047884884102	2.83607609275598e-10	0.608663263226647
S16656	0.0326750620976414	0.0053962283536626	0.177597435649136	0.090172520633482	0.0767553656342967	0.00630766044895758	3.09750614935496e-10	0.611095726873073
S16669	0.0314538981249679	0.00561773353956584	0.170995381410433	0.0859849632583485	0.0817905835134976	0.0068256415828738	2.96221939670534e-10	0.617331798274092
S16671	0.0300886489915734	0.00534081849587791	0.178463944130709	0.0883131611562719	0.0777080619968985	0.00641125964618144	2.4354553102323e-09	0.613674103147033
S16675	0.0309208600213682	0.00549204262396938	0.178715474687778	0.0938645644844241	0.0783037419124196	0.00659059978559078	9.68068271571111e-10	0.606112715516382
S16676	0.035808088205326	0.0055180952544007	0.175569238963003	0.0840966868490164	0.080157939131844	0.00654167058235632	3.79624682683683e-10	0.612308280634429
S16696	0.0330594523374245	0.00550004221999789	0.179695690483104	0.0887441189018477	0.0793560267568258	0.00637124221859377	2.53730984629017e-10	0.607273426828476
S16698	0.0319053337380279	0.00563315500341285	0.176439894900145	0.0904089214081189	0.0814381042620281	0.00623183858360617	1.15045147082291e-11	0.607942752093157
S1670	0.0321869989715894	0.00551954780322231	0.178849782226109	0.0882360454210278	0.0769718840873734	0.00652162810514381	7.7895561355452e-08	0.611714035489973
S16700	0.0318339331812725	0.00532452936080256	0.176475089126297	0.0905785968563819	0.0771947196083577	0.00640053818153259	1.15313531447766e-10	0.612192593570042
S16706	0.0334050210420295	0.0056229832806014	0.171373191979838	0.0852355076921353	0.0824161298943115	0.0062707264107805	1.83096038633915e-09	0.615676437869343
S1671	0.0328299970370998	0.00513789898512459	0.177704702226709	0.0889889886483197	0.0761487476667317	0.00657454008538083	5.344725318854e-08	0.612615071903381
S16712	0.0308755991897775	0.00549087039150062	0.169253093349589	0.088029980363905	0.077907082221848	0.00664641913304511	1.79483231014465e-10	0.621796955170852
S16715	0.0318939341299431	0.0054025421628265	0.179642663665941	0.0939931801121627	0.0758951457938224	0.00620370718819031	1.41497561933709e-10	0.606968826805617
S16717	0.0347852105073079	0.0053645066666392	0.18104589873205	0.0867211609360042	0.0772433233460891	0.00633901076631603	3.8705223039893e-10	0.608500888658541
S16721	0.0333841680159954	0.00552071066098428	0.164192988845708	0.0893135001831796	0.0797914363143045	0.00626550545878986	7.62757032699981e-11	0.621531690444763
S16725	0.0307391534260434	0.00519810311311854	0.179476018769159	0.0892874790623703	0.0755326390277693	0.0064637343593837	1.5906058581246e-10	0.613302872083095
S1673	0.0332760049185792	0.00577757192083568	0.167650902252615	0.086775559693341	0.0827809266149037	0.00634158556176087	3.11707148404115e-10	0.617397448726258
S16747	0.0348379221953459	0.00537681507830374	0.182244280995355	0.0929772050250749	0.0775938226233566	0.00635642211836221	3.58205137156768e-10	0.600613531605996
S1675	0.0336202042478491	0.00536275782957609	0.185270383764582	0.0862186990819143	0.0767860298530375	0.00618163327342775	9.72448829349063e-10	0.606560290977164
S16757	0.0335347049313918	0.00548732747152854	0.181839179914362	0.0883986364507391	0.0799357817101643	0.00633686564988568	1.20779567778256e-08	0.604467491793972
S16758	0.032236115955827	0.00537698768923665	0.185665557914422	0.0907142470005539	0.0777563771760609	0.00614598072178947	1.46822970560617e-08	0.602104718859813
S16762	0.0312977022321162	0.0051203000790514	0.183964881779633	0.0963325956913584	0.0748226821393529	0.00649797666064237	7.94669343220253e-10	0.601963860623176
