ID,naive_B_cell,memory_B_cell,CD14_positive_monocyte,CD16_positive_monocyte,CD56dim_natural_killer_cell,CD56bright_natural_killer_cell,neutrophil,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell,macrophage_m0,macrophage_m1,macrophage_m2,MAST_cell,basophil,eosinophil,gamma_delta_T_cell,hematopoietic_progenitor,myeloid_dendritic_cell,plasma_cell,plasmacytoid_dendritic_cell
S20033,6.60228,5.93162,7.07270666667,6.97422647059,6.95952307692,5.624375,7.64725172414,6.62801666667,7.552925,5.44735833333,5.90109375,6.26849090909,5.34860769231,7.11932631579,6.60310833333,6.62110909091,5.69596,5.84421111111,6.45632105263,5.51137142857
S2004,6.79521333333,5.93276,6.79339333333,6.7829,7.01109230769,5.614925,7.10177931034,6.9526,7.85145,5.239625,5.71045625,6.30885454545,5.35793846154,6.85205789474,6.653675,6.5718,5.83359333333,5.90491111111,6.35555263158,5.42072857143
S20054,6.84592,6.03472,6.79782666667,6.75422058824,6.79439230769,5.24675,7.62582758621,6.62225,7.45775,5.40931666667,5.8292,6.2603,5.15005384615,6.96241052632,6.79505,6.49374545455,5.49647333333,5.69692222222,6.38078421053,5.3235
S20063,6.54285333333,6.00174,7.31502,7.14544411765,7.04896153846,5.0585,7.64134482759,7.00805,7.872725,5.550525,5.9523375,6.50385454545,5.29580769231,7.04671052632,6.760775,6.79428181818,5.99855333333,5.81591111111,6.50762631579,5.40525714286
S20071,6.83911333333,6.03186,6.74749333333,6.98267058824,6.72707692308,5.662775,6.86863103448,6.55176666667,8.279675,5.326125,5.8445625,6.33906363636,5.40703076923,6.86026315789,6.312825,6.73682727273,5.77162666667,5.89022222222,6.60580526316,5.57253714286
S20072,6.81222666667,6.29958,6.8821,7.02439117647,6.85780769231,5.736425,7.09877586207,6.49216666667,8.04775,5.298975,5.93899375,6.5174,5.39430769231,7.00554736842,6.49056666667,6.75132727273,5.90216666667,5.98462222222,6.51666315789,5.43658
S20079,7.21960666667,6.10366,6.66441333333,6.89543529412,6.95767692308,5.237975,6.77847241379,7.06113333333,8.15745,5.20930833333,5.772675,6.40045454545,5.22132307692,6.81154210526,6.51480833333,6.7849,5.66637333333,5.95158888889,6.52500526316,5.41451714286
S2008,6.60015333333,5.989,6.97467333333,6.90173235294,7.25816923077,5.70495,7.25634827586,7.45468333333,8.3134,5.40239166667,5.8101625,6.36852727273,5.35189230769,6.66991052632,6.72214166667,6.96471818182,6.16705333333,6.00843333333,6.49933684211,5.43508857143
S20088,6.62608666667,5.93988,6.86471333333,6.67851764706,6.6205,6.536675,6.74559655172,6.97035,7.894775,5.4126,5.77956875,6.22228181818,5.44308461538,6.64626315789,6.50974166667,6.7216,6.02796,5.7429,6.36174736842,5.51690857143
S20093,6.74211333333,6.0208,6.79090666667,6.93084117647,6.82799230769,5.2833,7.25745517241,6.97323333333,8.015275,5.44590833333,5.8668125,6.5295,5.35726923077,6.86928421053,6.2832,6.74654545455,5.70148666667,5.78297777778,6.50427894737,5.56319142857
S20095,6.97115333333,6.17992,6.594,7.20733529412,6.52850769231,5.15855,6.99043448276,6.69635,7.908775,5.39061666667,5.95391875,6.54512727273,5.35672307692,6.98963157895,6.061625,6.63,5.74672,5.89702222222,6.58115789474,5.55255142857
S20099,6.77580666667,6.02934,6.70558,6.83205882353,7.16821538462,5.430125,7.27681034483,6.68935,7.50455,5.24273333333,5.84423125,6.46199090909,5.31847692308,6.8236,6.60485,6.52113636364,5.55328666667,5.98795555556,6.40545789474,5.37751428571
S201,6.81844,6.14756,6.75436,7.03326176471,6.52591538462,5.32825,7.04360689655,6.55698333333,8.013225,5.40055,5.675775,6.51585454545,5.38160769231,6.99105789474,6.31731666667,6.44836363636,5.79296,6.15328888889,6.4517,5.55517142857
S20102,6.70263333333,6.06718,6.85751333333,6.85540294118,7.17519230769,6.116325,7.26965862069,7.10766666667,8.1085,5.37224166667,5.7674875,6.32719090909,5.36963846154,6.84396315789,6.612525,6.65113636364,5.96766,5.79394444444,6.41729473684,5.4407
S20104,6.65846,6.1426,6.64946,7.01375588235,6.47713076923,5.1305,6.89570689655,6.60765,7.755725,5.53065,5.85394375,6.36119090909,5.49357692308,6.80259473684,6.22555,6.44021818182,5.69459333333,5.81058888889,6.4608,5.62092571429
S20105,6.81864,6.12438,7.18616,7.05392647059,7.30735384615,6.55135,7.47772413793,7.15491666667,8.09095,5.52006666667,5.8332125,6.64675454545,5.20206923077,7.04385263158,7.03330833333,7.00799090909,6.35352,6.11358888889,6.63378421053,5.35352
S20108,7.03729333333,6.07334,7.00174,6.93329117647,7.37160769231,5.565,7.00388275862,7.07363333333,8.519075,5.255775,5.8552125,6.58100909091,5.35746153846,6.81618947368,6.67728333333,6.99449090909,6.14033333333,6.07992222222,6.51459473684,5.39983714286
S20115,6.92866666667,6.17704,6.63907333333,6.91487647059,6.76689230769,5.20215,7.31434482759,6.75111666667,8.106375,5.26866666667,5.93675625,6.29473636364,5.27727692308,6.82514210526,6.295325,6.70741818182,5.73542,5.83448888889,6.59059473684,5.44206285714
S20117,6.82808666667,6.06342,7.23023333333,7.0008,7.2749,5.810625,7.7606137931,6.72743333333,7.44315,5.50340833333,5.96423125,6.52986363636,5.26492307692,7.15267368421,6.917675,6.62153636364,5.89763333333,5.98526666667,6.56424736842,5.30774857143
S20129,6.41883333333,6.1483,7.33204,7.08924411765,7.06953076923,5.642425,7.32340344828,6.67168333333,7.44335,5.70808333333,5.84534375,6.4365,5.37055384615,6.76656842105,6.52215833333,6.78395454545,6.17524666667,5.95494444444,6.51207368421,5.51026571429
S20132,6.59259333333,6.09076,6.94394,6.88567647059,6.99216923077,5.725925,7.03230344828,6.89403333333,8.1586,5.36439166667,5.6478,6.50402727273,5.43667692308,6.77807368421,6.47561666667,6.78022727273,5.95850666667,5.91286666667,6.40438421053,5.45034
S20135,6.8365,6.06992,7.14309333333,6.98167941176,6.97704615385,5.065175,7.40476206897,6.84251666667,7.9422,5.4076,5.88666875,6.71718181818,5.31829230769,6.94126842105,6.60185,6.76292727273,5.79851333333,5.8146,6.45756842105,5.45438285714
S20138,6.70314666667,5.99722,6.9071,6.86861764706,6.91658461538,6.046275,7.34095862069,6.96641666667,7.843775,5.43249166667,5.74045625,6.30180909091,5.42226923077,6.90817368421,6.61154166667,6.70233636364,5.86241333333,5.88288888889,6.51422631579,5.56418285714
S20151,6.93920666667,6.0829,6.87525333333,6.97574705882,6.95965384615,5.720925,7.26487586207,6.75998333333,7.776775,5.31151666667,5.8108,6.53261818182,5.32039230769,6.9385,6.585675,6.64161818182,5.74920666667,5.92833333333,6.56716315789,5.40816
S20152,6.95572666667,6.06956,6.94484666667,6.95412941176,7.09178461538,5.2924,7.44576896552,6.95811666667,7.94875,5.37085833333,5.792025,6.60651818182,5.22829230769,6.97391578947,6.44635,6.74973636364,5.87834,5.83373333333,6.52863157895,5.41302285714
S20156,6.84291333333,6.19462,7.11313333333,7.03087647059,6.75804615385,5.648875,7.16233103448,6.84171666667,7.954925,5.51189166667,6.20583125,6.59283636364,5.34456153846,6.96876842105,6.49643333333,6.82693636364,5.93066,5.88718888889,6.49215789474,5.45243428571
S2016,6.92298,6.14902,6.78923333333,7.12152058824,6.87853846154,5.599675,7.17242068966,6.83566666667,8.20955,5.38325,5.77398125,6.5672,5.25833076923,7.20594210526,6.68080833333,6.77257272727,5.76755333333,5.91891111111,6.47323157895,5.44790571429
S20160,7.09660666667,6.26148,6.88375333333,7.08681470588,7.14326923077,5.640225,6.86002758621,7.16285,8.099725,5.53266666667,6.13585,6.51106363636,5.30543846154,6.87108947368,6.6476,6.81046363636,5.82166,6.23623333333,6.60174210526,5.38137142857
S20166,6.81247333333,6.11462,7.06428666667,7.0561,6.84683076923,5.58135,7.33695172414,6.7771,7.7683,5.42229166667,5.8884875,6.60203636364,5.38356923077,6.86111052632,6.70485,6.70838181818,6.0454,5.95164444444,6.52667368421,5.53952857143
S20168,7.01025333333,5.99474,7.36236666667,7.14096470588,6.78314615385,5.307825,7.79756896552,6.33328333333,7.7459,5.54350833333,6.120075,6.69933636364,5.24199230769,7.13181052632,6.64501666667,6.51800909091,5.74888,6.08617777778,6.59338421053,5.39174571429
S20171,7.01781333333,6.35396,6.85524,7.02089411765,6.7357,4.98115,6.9713862069,6.6074,7.637675,5.4457,5.83430625,6.61545454545,5.27582307692,6.89996315789,6.17903333333,6.55482727273,5.82537333333,5.96662222222,6.50814736842,5.55371428571
S20175,6.83172,6.20574,6.99247333333,7.23643823529,6.85837692308,5.3938,7.16159310345,6.84258333333,8.347175,5.30390833333,5.83149375,6.65886363636,5.29146923077,7.09228421053,6.467675,6.8525,5.80441333333,6.00654444444,6.65203157895,5.48556571429
S20179,6.92484,6.08814,6.99334666667,6.91811764706,7.2291,5.7678,7.16785862069,7.26508333333,8.29455,5.33144166667,5.7744125,6.67978181818,5.37653076923,6.89823157895,6.61423333333,6.84548181818,6.15096,5.97052222222,6.50776842105,5.32458285714
S2018,7.13287333333,6.0682,6.97918666667,6.91503823529,7.14892307692,5.55855,7.26856206897,7.27018333333,8.23,5.49831666667,5.81106875,6.37930909091,5.23150769231,6.89976315789,6.77000833333,6.81919090909,5.94937333333,5.93516666667,6.49726842105,5.38914285714
S20186,6.36848,5.80328,7.04074,6.73863235294,6.92599230769,6.3118,7.01977241379,6.926,7.670225,5.36173333333,5.6873875,6.26288181818,5.39341538462,6.81145263158,6.72130833333,6.87523636364,6.16805333333,5.91933333333,6.29744210526,5.59137142857
S20189,7.1897,6.0206,7.26328666667,6.94512058824,7.39288461538,5.79925,7.19824137931,7.04545,8.6997,5.31028333333,5.95715625,6.5702,5.21430769231,6.96965263158,6.76705833333,6.96911818182,5.64961333333,5.90941111111,6.51467368421,5.26250285714
S20192,6.60284666667,6.04598,7.07425333333,6.93256764706,7.36481538462,5.81755,7.20783448276,7.38865,8.4081,5.338625,5.91244375,6.58667272727,5.44606923077,6.77872631579,6.68254166667,6.98212727273,6.14311333333,5.94911111111,6.47653157895,5.49574857143
S20193,6.61312,5.98548,6.94548,6.88693823529,7.15776153846,5.526625,7.16412413793,7.0612,8.3763,5.41944166667,5.79575625,6.46820909091,5.35645384615,6.73627894737,6.53334166667,6.75740909091,6.08233333333,5.89923333333,6.46636842105,5.47171428571
S20195,6.87487333333,6.03262,6.86344,6.86236470588,6.57588461538,5.07855,6.64386896552,6.97646666667,7.773225,5.37106666667,5.6794375,6.5629,5.36766923077,6.60359473684,5.95319166667,6.67605454545,5.80932666667,5.79413333333,6.43548421053,5.53168857143
S20197,7.01238666667,5.91388,6.76295333333,7.04976176471,6.76023846154,5.5185,7.42405862069,6.90461666667,8.193125,5.41665,5.80583125,6.58723636364,5.36924615385,6.95885263158,6.53025,6.73822727273,5.86637333333,5.88656666667,6.55893157895,5.50058571429
S2020,6.79212,5.93206,6.96433333333,6.97729411765,7.32945384615,6.12915,7.25958275862,7.40953333333,8.278325,5.36995,5.81009375,6.5305,5.37783846154,7.02415263158,7.02323333333,6.92205454545,6.21280666667,6.15364444444,6.57875789474,5.40634
S20206,6.72677333333,5.97438,6.54909333333,6.86630294118,6.85346923077,5.399075,7.07568275862,7.08865,8.08365,5.29956666667,5.77385,6.31655454545,5.25283076923,6.83050526316,6.171225,6.63131818182,5.64993333333,5.7532,6.46860526316,5.41814857143
S20211,6.80962666667,6.2049,6.63310666667,7.06561470588,6.66296923077,5.516575,6.9862137931,6.52313333333,7.8081,5.33676666667,5.788325,6.51285454545,5.36913846154,6.84559473684,6.04055,6.60210909091,5.81055333333,5.90673333333,6.43103684211,5.60871714286
S20217,6.68146666667,5.80024,6.68314,7.00766176471,6.69013846154,5.30335,7.12149655172,6.62091666667,7.210625,5.35509166667,5.7309,6.25437272727,5.41634615385,6.85592631579,6.18839166667,6.41479090909,5.68498,5.72887777778,6.45468421053,5.55054
S2022,6.80370666667,6.13518,6.76715333333,7.05517058824,6.97956923077,5.76815,7.10003448276,6.86505,7.884875,5.41993333333,5.8599875,6.53157272727,5.27705384615,6.84741578947,6.37138333333,6.71524545455,5.7553,5.95351111111,6.48937368421,5.46223142857
S20220,6.63369333333,6.01236,7.00658,7.10623823529,6.61098461538,4.9686,7.27408965517,6.55026666667,7.57025,5.330275,5.86968125,6.62905454545,5.28206153846,6.90636842105,6.34423333333,6.65060909091,5.64177333333,5.74838888889,6.5032,5.46192
S20221,6.42536,5.8094,6.80112666667,6.75550882353,7.13171538462,5.3984,7.18877241379,6.78913333333,7.821775,5.31313333333,5.63105625,6.2868,5.26094615385,6.58866842105,6.62586666667,6.71324545455,5.93956666667,5.71931111111,6.30604736842,5.54667714286
S20229,7.02596,6.1257,6.84936666667,6.93465588235,7.11583846154,5.73485,6.76372068966,7.21548333333,8.343225,5.53086666667,5.6789625,6.56398181818,5.38510769231,6.72740526316,6.47229166667,6.74199090909,5.98512,6.01447777778,6.5463,5.4353
S20236,6.5598,6.01896,6.98384,6.99584705882,6.87161538462,5.11295,7.52282068966,6.2327,7.49705,5.57976666667,6.27034375,6.49066363636,5.37152307692,7.05604210526,6.58106666667,6.54061818182,5.74254,6.10586666667,6.50343684211,5.48622571429
S20238,7.01198,6.00696,7.04354,6.99925294118,7.33620769231,6.542875,7.58910344828,7.30358333333,8.462425,5.37833333333,6.022275,6.54188181818,5.31096923077,7.0312,6.91111666667,6.91025454545,6.0457,6.03126666667,6.50398421053,5.40451714286
S20246,6.73323333333,5.99908,6.72904666667,6.87573529412,6.95246153846,5.457825,6.84044827586,7.19128333333,7.73695,5.31515833333,5.7134875,6.37050909091,5.40443076923,6.80390526316,6.71439166667,6.66607272727,5.83806666667,5.93696666667,6.37129473684,5.44256571429
S2025,6.75251333333,6.18488,6.68476,6.94165,7.01802307692,5.6961,6.99106206897,6.6783,7.56465,5.48459166667,5.79745625,6.40433636364,5.21696923077,6.94616315789,6.75825833333,6.56431818182,5.68285333333,5.95176666667,6.44396842105,5.43049714286
S20252,6.75520666667,5.97684,7.16633333333,7.07457941176,7.09812307692,5.543975,7.55767931034,6.84575,7.62195,5.36313333333,5.90491875,6.49693636364,5.39426923077,7.09491578947,6.71705,6.77145454545,5.98638666667,5.91514444444,6.44618947368,5.44648285714
S20255,6.9819,6.14294,6.61713333333,6.81009705882,6.97088461538,5.6101,6.82985172414,6.74931666667,8.02525,5.24219166667,5.61105625,6.45034545455,5.23476923077,6.82777368421,6.38348333333,6.66592727273,5.65562,5.91796666667,6.43251052632,5.41226571429
S20260,7.3063,6.33736,7.01032666667,6.99346176471,7.41892307692,5.8524,7.07174827586,7.39311666667,8.58225,5.49913333333,5.75610625,6.63471818182,5.20743076923,6.97048421053,6.886,6.99687272727,6.15968,6.09668888889,6.63675789474,5.22537714286
S20262,6.84928,5.95306,6.68561333333,6.8707,6.66463076923,5.342975,6.94538965517,6.75451666667,7.81495,5.361525,5.8244625,6.41362727273,5.35566923077,6.77459473684,6.25469166667,6.43299090909,5.59532666667,5.85741111111,6.3182,5.46082571429
S20270,6.8089,6.00824,6.50297333333,6.85492647059,6.66733076923,5.1939,6.75147586207,6.91076666667,7.71705,5.29481666667,5.76040625,6.23928181818,5.42609230769,6.6798,6.23955,6.37813636364,5.6266,5.94426666667,6.38894210526,5.50386857143
S20277,6.88538,6.02652,7.03738,6.93954117647,7.42812307692,5.942875,7.62835517241,7.31845,7.94875,5.38231666667,5.83998125,6.63047272727,5.34413846154,7.11814210526,6.99619166667,7.00180909091,6.16239333333,6.09182222222,6.63126315789,5.44212
S20294,7.01891333333,6.14212,6.77085333333,7.19802647059,6.52821538462,5.34935,7.23740689655,6.56035,8.026675,5.48159166667,5.9708,6.41011818182,5.42681538462,7.05653684211,6.25893333333,6.62023636364,5.83280666667,5.89666666667,6.66888947368,5.57456857143
S20296,6.8989,5.9846,6.66342666667,6.87105882353,6.85625384615,5.2155,6.95518965517,7.48906666667,8.16485,5.29073333333,5.73366875,6.42328181818,5.40463846154,6.71963684211,6.41513333333,6.80373636364,6.17826,5.92196666667,6.39440526316,5.48428571429
S20300,6.73034,5.79326,6.96974,6.85520294118,6.78513846154,5.342525,7.18200689655,7.2122,8.1465,5.26386666667,5.9236,6.59426363636,5.28793076923,6.93105789474,6.66650833333,6.59285454545,6.01728666667,6.06237777778,6.41552631579,5.46614
S20306,6.8867,6.05828,6.74178666667,6.96724117647,6.64112307692,5.080225,6.57886896552,7.01815,8.316125,5.48075833333,5.712875,6.40185454545,5.34646153846,6.65953684211,6.0643,6.62003636364,5.71156666667,5.83027777778,6.3842,5.44966285714
S20307,6.75290666667,5.9336,6.79202666667,6.84112058824,7.02209230769,5.263825,7.11872413793,6.78626666667,7.58735,5.268475,5.8104,6.52677272727,5.31465384615,6.75884210526,6.33079166667,6.54504545455,5.84621333333,5.93068888889,6.47920526316,5.49014
S20309,6.84654,6.13144,6.63636666667,6.82368529412,6.56225384615,5.826275,6.6712137931,6.55725,7.877575,5.42116666667,5.8910125,6.4952,5.38966153846,6.73162631579,5.98373333333,6.68079090909,5.79988666667,5.78706666667,6.50982631579,5.45519714286
S20311,6.64446,6.08146,6.75944,6.83929117647,6.88856153846,5.4751,6.88086896552,7.03761666667,7.851875,5.43120833333,5.77135625,6.38335454545,5.37919230769,6.71203684211,6.22036666667,6.64141818182,5.99655333333,5.77568888889,6.40331578947,5.52203142857
S20319,7.10880666667,6.14088,6.87588666667,7.20435882353,6.30196923077,5.4116,7.44808965517,6.6685,7.9146,5.26024166667,5.98249375,6.53260909091,5.34496923077,7.16572105263,6.225525,6.74569090909,5.92543333333,5.91123333333,6.66038947368,5.65782857143
S20321,6.87376,6.12346,6.58704666667,6.78600294118,6.75453076923,5.7878,6.88017586207,6.57673333333,7.552125,5.32115833333,5.78294375,6.30808181818,5.38106153846,6.66122631579,6.06080833333,6.20159090909,5.66236,5.78035555556,6.35473684211,5.45197714286
S20322,6.74492,6.19304,6.77247333333,6.95321764706,6.50146923077,5.183725,7.06057931034,6.48171666667,7.24175,5.436975,5.75103125,6.51671818182,5.33200769231,6.86955789474,6.535125,6.52688181818,5.65756,5.92583333333,6.34898421053,5.61487142857
S20327,6.82399333333,6.06244,6.5598,6.93457058824,6.94352307692,5.89335,6.97798965517,6.7482,8.05225,5.24120833333,5.71050625,6.40042727273,5.3373,6.8527,6.41576666667,6.5749,5.62834666667,5.89997777778,6.38042105263,5.45351428571
S20329,6.98214,6.2556,6.93976666667,7.02074411765,6.84370769231,5.9449,7.18842068966,6.76838333333,8.0873,5.22648333333,5.85313125,6.59718181818,5.23997692308,6.81932631579,6.48955,6.73401818182,5.87688666667,5.92993333333,6.41261052632,5.40423714286
S20340,6.82663333333,5.90796,6.82186,6.97726764706,6.64300769231,5.374275,6.99512068966,6.8423,7.8408,5.54541666667,5.84125625,6.53676363636,5.41382307692,6.79649473684,6.08445,6.69974545455,5.76866666667,5.9526,6.4829,5.54119428571
S20341,7.04389333333,6.2316,6.90749333333,6.99857941176,6.9933,5.810575,7.21165172414,7.16761666667,8.47065,5.38443333333,5.71141875,6.60003636364,5.35515384615,6.84617894737,6.61748333333,6.79279090909,5.97054666667,5.98124444444,6.54762631579,5.43657714286
S20349,6.93138666667,6.42472,6.84735333333,6.87483529412,6.86851538462,6.1454,7.14009655172,7.33586666667,8.3349,5.52485833333,5.82195625,6.56308181818,5.43570769231,6.72567368421,6.441775,7.02338181818,6.14906666667,5.98727777778,6.47633684211,5.59019714286
S20363,6.76654,6.39514,6.90999333333,6.97831764706,7.40144615385,7.118075,6.66592068966,7.22033333333,9.7531,5.50001666667,6.23316875,6.53064545455,5.40452307692,6.79944736842,6.581575,7.35032727273,6.34129333333,6.13998888889,6.80133684211,5.33110857143
S20368,6.63323333333,5.96546,6.87874666667,6.93815588235,7.18786153846,5.928475,7.07794827586,6.96793333333,8.014625,5.373225,5.8599,6.48193636364,5.38618461538,6.86935263158,6.55830833333,6.63550909091,5.83958666667,5.98584444444,6.47174736842,5.48398285714
S20369,7.0169,6.05628,6.73568,7.12035588235,6.53174615385,5.263175,7.23671724138,6.64913333333,7.590125,5.51613333333,5.91985,6.50442727273,5.41540769231,7.08695789474,6.34473333333,6.67186363636,5.64924666667,6.13145555556,6.51779473684,5.54736571429
S20374,7.09565333333,6.185,6.96552,6.99094117647,7.1298,5.95115,7.32275172414,7.1527,8.182325,5.64893333333,5.7795875,6.57863636364,5.35218461538,6.77069473684,6.57163333333,6.90069090909,6.08765333333,5.98917777778,6.45545263158,5.49195714286
S2038,7.03113333333,6.42486,7.08876,7.07272941176,7.51751538462,6.7021,7.35015172414,6.67368333333,8.1684,5.43048333333,5.8836625,6.89871818182,5.31734615385,6.93679473684,6.66693333333,6.82185454545,6.07352,6.1729,6.55838947368,5.30667714286
S20380,6.95539333333,6.15366,6.64979333333,6.93736176471,7.02405384615,5.427875,7.18423793103,6.7659,7.873425,5.33815,5.79591875,6.49368181818,5.24703846154,6.93129473684,6.33040833333,6.58406363636,5.72637333333,6.01536666667,6.46024210526,5.41222285714
S20384,6.81061333333,6.121,6.77412,7.11222941176,6.36378461538,4.98455,7.20216206897,6.65225,7.82365,5.52376666667,5.99184375,6.51608181818,5.38513076923,6.98105789474,6.20974166667,6.59954545455,5.51506,5.88844444444,6.58943157895,5.61453714286
S20389,7.13253333333,6.17086,6.91236,7.03107647059,6.97854615385,5.208875,7.43676551724,6.8031,7.88495,5.35711666667,5.8719375,6.60369090909,5.29987692308,6.90837894737,6.65700833333,6.73628181818,5.80990666667,6.00992222222,6.64095263158,5.39002571429
S20393,6.69174,5.98454,6.75496,6.96060588235,6.82406153846,5.769975,7.1522,7.1047,7.73095,5.2589,5.8985625,6.33784545455,5.40019230769,6.88321578947,6.48431666667,6.67905454545,5.68993333333,5.75675555556,6.3698,5.55636285714
S2040,6.78734666667,6.3018,7.72165333333,7.144,7.38985384615,5.573575,7.33242068966,6.67541666667,8.134475,5.899325,5.96380625,6.8577,5.28537692308,6.82866842105,6.63479166667,6.92532727273,6.13228666667,6.29515555556,6.50617894737,5.35434857143
S20406,6.67231333333,6.10466,6.82546666667,6.96064411765,6.90286923077,5.05895,7.01172413793,6.59126666667,7.5621,5.48690833333,5.90573125,6.48201818182,5.37553846154,6.86495789474,6.19910833333,6.65817272727,5.67465333333,5.848,6.47892631579,5.52858285714
S20411,6.81463333333,6.2128,7.21064,7.17460882353,7.01268461538,5.664025,7.36434137931,6.77105,7.90015,5.61218333333,5.966925,6.69255454545,5.39003076923,6.90432631579,6.51856666667,6.90305454545,6.12812,5.89434444444,6.51557368421,5.52676857143
S20413,6.85278666667,6.12932,6.87932,6.96687352941,7.03003076923,4.967225,7.35592068966,6.69605,8.02965,5.36218333333,5.93123125,6.42592727273,5.34086153846,6.94962631579,6.380575,6.56829090909,5.68788666667,5.96026666667,6.36551578947,5.40888571429
S20414,6.83489333333,6.06706,6.92488666667,6.92311764706,6.65208461538,5.064225,7.09947586207,6.7522,7.60505,5.56075833333,6.49946875,6.3994,5.42128461538,7.03344210526,6.40055,6.76081818182,5.90086666667,5.87671111111,6.59443684211,5.56121714286
S20420,6.63460666667,5.87994,7.09051333333,6.92356176471,6.99874615385,5.49705,7.30464827586,6.94753333333,8.056275,5.37895833333,5.83405,6.49379090909,5.20872307692,7.12980526316,6.77385833333,6.64939090909,5.76612,5.91757777778,6.42449473684,5.37107714286
S20427,6.91283333333,6.0727,6.77636666667,6.96476176471,7.41512307692,6.469075,7.38126896552,7.32166666667,8.5358,5.24415833333,5.79725,6.51307272727,5.49905384615,6.85876315789,7.04593333333,7.10933636364,6.25794,5.83967777778,6.63862105263,5.48786571429
S20430,7.26938666667,6.0398,6.86910666667,6.85964117647,7.31628461538,6.005225,7.53489310345,7.26535,8.455175,5.32811666667,5.7774125,6.37089090909,5.2804,6.94191578947,6.86484166667,6.94078181818,5.93717333333,6.02527777778,6.54385789474,5.31069142857
S20432,6.58273333333,6.2199,7.04131333333,7.07218823529,7.14570769231,5.9885,7.38754827586,6.65216666667,7.847275,5.41513333333,5.92965,6.52671818182,5.27991538462,6.98996842105,6.86001666667,6.73700909091,5.82260666667,6.02653333333,6.52138421053,5.40901142857
S20434,6.75742,6.2064,6.91144666667,6.98990294118,6.86589230769,4.9214,6.94187931034,6.92166666667,8.0588,5.30769166667,5.80555625,6.4834,5.41473076923,6.83638947368,6.4049,6.71610909091,5.80201333333,5.92627777778,6.51253684211,5.45519428571
S20438,6.80258666667,6.17832,6.83152666667,7.04361764706,6.98906923077,5.4665,6.89767586207,6.63576666667,8.0341,5.30476666667,5.85336875,6.73046363636,5.34991538462,6.85414736842,6.40435833333,6.76719090909,5.75675333333,5.9967,6.55774210526,5.49092857143
S20441,6.83680666667,6.04412,6.53457333333,6.80901176471,6.86466923077,5.57195,7.1927862069,6.74265,7.881225,5.49548333333,5.70990625,6.23028181818,5.1066,6.89722105263,6.4462,6.51159090909,5.58666666667,5.59645555556,6.37543157895,5.33786285714
S20442,6.86934666667,6.06838,7.20326666667,6.99789117647,7.18346923077,6.136675,7.1319137931,7.33001666667,8.3328,5.41440833333,5.8317875,6.56453636364,5.37859230769,7.03992105263,6.8622,6.96547272727,6.03926666667,6.01613333333,6.53716315789,5.35428285714
S20446,6.85526666667,6.08504,7.07261333333,7.06348823529,7.39456923077,6.87005,7.53069655172,7.14468333333,8.181975,5.52215833333,6.2218,6.65677272727,5.39954615385,7.04454210526,6.64244166667,6.92175454545,6.02524,6.0291,6.60468947368,5.39555714286
S20451,7.06588666667,6.21116,7.10525333333,7.40624117647,6.37497692308,6.019275,7.12793448276,6.14026666667,8.24215,5.519925,6.1668625,6.74093636364,5.39671538462,7.06004736842,6.23820833333,6.81802727273,5.70569333333,6.08524444444,6.66707368421,5.63882857143
S20457,7.02621333333,6.11548,6.60804666667,6.96927647059,6.48553846154,5.033075,6.95512758621,6.96161666667,8.1964,5.38230833333,5.93776875,6.45494545455,5.35297692308,6.85278421053,6.21136666667,6.70613636364,5.71999333333,5.97498888889,6.52705263158,5.54335714286
S20464,6.78994666667,6.10012,6.99139333333,7.19425294118,6.93530769231,5.616075,7.17985517241,6.65791666667,7.7931,5.496925,5.86531875,6.62458181818,5.28169230769,7.02748421053,6.60649166667,6.63491818182,5.91876,5.96753333333,6.51893157895,5.41086857143
S20469,6.77709333333,6.20342,6.95868666667,6.9911,6.98906923077,5.954875,7.33776551724,6.74328333333,7.925575,5.359325,5.900225,6.46079090909,5.34197692308,7.01797368421,6.43566666667,6.62456363636,5.89231333333,5.91793333333,6.4917,5.45768285714
S20472,6.69152,6.20998,6.80484,7.07181176471,6.76415384615,5.3278,7.01408965517,6.79338333333,8.1293,5.72895,5.93498125,6.51440909091,5.44916923077,6.88862631579,6.12200833333,6.75680909091,6.12354,6.10776666667,6.54502105263,5.50248
S20473,6.80135333333,6.23,6.76742,6.92276470588,6.80252307692,5.55575,6.98187931034,6.71951666667,7.1048,5.59153333333,5.8471875,6.5122,5.53179230769,6.81726842105,6.196275,6.61234545455,5.76635333333,5.94748888889,6.48671052632,5.60103142857
S20475,6.82802666667,6.0651,6.96866666667,7.08940588235,6.83553076923,5.7622,7.45655517241,7.00548333333,8.28025,5.26996666667,5.87256875,6.65065454545,5.25391538462,7.06401578947,6.6742,6.78467272727,5.82001333333,6.12478888889,6.64605789474,5.45593714286
S20480,6.90172,6.1183,6.59396666667,6.92808529412,6.79750769231,5.326725,6.93122758621,6.97436666667,8.1082,5.541475,5.6406875,6.48627272727,5.34289230769,6.67022105263,6.11111666667,6.74710909091,5.80562,5.87655555556,6.50882631579,5.50758571429
