Bcells	CD4_Tcells	CD8_Tcells	Monocytes	Neutrophils	NKcells	otherCells
S12779	0.0247554363529097	0.115146772927457	0.0609608925119263	0.0225900310371819	0.1579605382098	0.00292690089356234	0.615659428067163
S12781	0.0263542470211978	0.106970926526986	0.0596008011125559	0.0225791445969726	0.171203998325275	0.00396535908142577	0.609325523335587
S12785	0.0244958456308863	0.112112257755597	0.0697077697546307	0.0219146555416416	0.167646494523821	0.00252113689570558	0.601601839897717
S12790	0.0243015329005917	0.111258311723789	0.0687588403642342	0.0223290167052274	0.161965093782602	0.00235136291215559	0.6090358416114
S12794	0.0259275467761442	0.108184908363614	0.0577459509875129	0.0207922668593191	0.170608542675991	0.0033141936296385	0.61342659070778
S12796	0.0244356198091066	0.103757814755856	0.0609574340942184	0.0215907346582537	0.167628590392761	0.00266327675117102	0.618966529538633
S12798	0.0269468742820089	0.116996566026184	0.0688434405786766	0.021588224782266	0.154126781090214	0.00271040305313302	0.608787710187518
S128	0.0290679830391528	0.100749110771274	0.092638167886061	0.0217694403292528	0.148374411756774	0.00146243770253422	0.605938448514951
S1280	0.0241825035285695	0.101289280962763	0.0677085431238503	0.0220718952956485	0.174914347053844	0.00309482948070353	0.606738600554621
S12800	0.0246202262570069	0.0989241908862449	0.0577232143030364	0.0223260620318142	0.179284703032912	0.00307235406967453	0.614049249419311
S12809	0.0279557790426571	0.103286893532396	0.0619854695187913	0.0207875623331884	0.16486429390111	0.00276648199255342	0.618353519679304
S12813	0.0243534403204704	0.101231870238134	0.0585894651255379	0.021586445510119	0.166576236865357	0.00300173349196968	0.624660808448411
S12814	0.0269977019562012	0.102358071442026	0.0614296530025606	0.0216140410766132	0.182612425972622	0.00254406247555748	0.602444044074419
S12817	0.0271815573290559	0.113992059742664	0.0639716983384446	0.021445399533067	0.164924959656142	0.00316477997797736	0.605319545422649
S12819	0.0272382539927023	0.119509279367455	0.0594666871097605	0.0213037999489516	0.15769937844068	0.00370843057453802	0.611074170565913
S1282	0.0252343829144438	0.105962632605987	0.0647026004042434	0.0230093563531055	0.163544589472881	0.00287779868036777	0.614668639568972
S12821	0.024301601109417	0.114799586065354	0.0595679654657543	0.0224472454840304	0.160779620338536	0.00352779660931371	0.614576184927595
S12823	0.025123076701424	0.106090151621798	0.0620851835693173	0.0208061420390351	0.176097780435063	0.00279565126937468	0.607002014363988
S12826	0.025832276673224	0.0989851486564186	0.0724833909893861	0.0215803102277989	0.173382723548586	0.0029447295243437	0.604791420380243
S12827	0.0257333322652256	0.106370130255606	0.059841186834657	0.0221543257631818	0.176279906051538	0.0032698756089605	0.606351243220831
S1283	0.0237530088440408	0.107881230213892	0.0620185160377575	0.0211548474374201	0.162531297761524	0.00344947475426879	0.619211624951097
S12830	0.023355521259714	0.0868409144726149	0.0624405968947749	0.0223348191614444	0.164755394724722	0.00328468577422101	0.636988067712509
S12836	0.0250429601460787	0.110142575702605	0.0674608908882356	0.023438982570302	0.160955895867291	0.00284380723436179	0.610114887591126
S12839	0.0258214837497052	0.109871636949261	0.0657795539589466	0.0227494260093526	0.162233528784439	0.00303200872527118	0.610512361823024
S12845	0.0239279410814803	0.100134690295591	0.0657854906264428	0.021449267643478	0.167146961592093	0.00259663609052253	0.618959012670392
S12848	0.0254511347502225	0.105601499915602	0.0708611993197596	0.021445707818742	0.161231472940331	0.00241885634713715	0.612990128908206
S12849	0.0254182408785191	0.120857517679326	0.0501888426051463	0.022050620069579	0.161471645794541	0.00382944911867313	0.616183683854215
S12854	0.0245049332223697	0.0956137447618393	0.0569803943189155	0.023044927919234	0.179401366016815	0.00273631036667784	0.617718323394149
S12857	0.0272911025232677	0.117175151520348	0.0615708708140062	0.0214115214388918	0.159347339751447	0.00233541240277777	0.610868601549262
S12863	0.026443885613546	0.106056605293719	0.0655190460447337	0.0227675545134346	0.167248601292955	0.00273938306834204	0.60922492417327
S12865	0.0263781231028734	0.106849942138056	0.0705417282916152	0.0223369317498861	0.162621579995882	0.00266707760582992	0.608604617115857
S12866	0.0271666055454593	0.104704781506729	0.0621352177161475	0.0207837333047554	0.158320432382269	0.00203478770976584	0.624854441834874
S12868	0.0269930386339639	0.110116697012121	0.0610260743750055	0.0216351499527457	0.163205339281415	0.00340496439703742	0.613618736347711
S12869	0.0271901516332909	0.092813519450296	0.0664742937992676	0.0207741948552797	0.170596875025275	0.0027538072799047	0.619397157956686
S12872	0.0248221897666672	0.109072098669297	0.0555456429882851	0.0227613844377913	0.17703654386034	0.00241768077861096	0.608344459499009
S12875	0.0271940213944695	0.107810437465184	0.0738346308659765	0.0236031416891765	0.160773913682673	0.00281655362235685	0.603967301280164
S12884	0.0276445831273854	0.102652176625743	0.0670340649571285	0.0205432844039355	0.184415048700192	0.00264684760735613	0.59506399457826
S12886	0.0275512185189012	0.10419302425791	0.0612237911970702	0.0226968642508322	0.168381709706298	0.00291126950216539	0.613042122566824
S12888	0.0240308911130953	0.104391688495737	0.0594657542986808	0.0218185939873471	0.162954706306035	0.00306822515518735	0.624270140643917
S12893	0.0256628595296532	0.106691708868302	0.0624037557142291	0.0223039653955133	0.166120398939117	0.00333288994026716	0.613484421612918
S12897	0.0259960971352994	0.108105259824136	0.0612833841651066	0.0216008035995808	0.181882065184971	0.00284234945387677	0.59829004063703
S1290	0.0273931465692778	0.108204890364969	0.0650749382648321	0.0233642670848124	0.161527684859782	0.00271055135431758	0.61172452150201
S12901	0.0246913491691295	0.100517397116548	0.0623606884957681	0.0219734076650308	0.163863558208392	0.00306470020378234	0.62352889914135
S12906	0.0260359783009214	0.106845652257256	0.064313067471083	0.0212844358148668	0.167822738247324	0.00336666702236633	0.610331460886183
S1291	0.024968326086623	0.0889394974638828	0.0622530894619499	0.0209759098971306	0.169371871331472	0.00273507419469064	0.630756231564251
S12912	0.0261262160584884	0.0976944797795549	0.0634758149623958	0.0206004955150413	0.163642184192127	0.00325006790693174	0.625210741585461
S12922	0.0292023852921037	0.124485407048528	0.0675030920521224	0.021441962446543	0.142676583904494	0.00243083297039375	0.612259736285815
S12924	0.0269633704705024	0.103318342200234	0.05618034226247	0.0215240145783302	0.171811684864084	0.00331181797254767	0.616890427651831
S12925	0.0234816215877909	0.0889403012633954	0.0650139135557545	0.0223861607092894	0.170068664995123	0.00231375935906575	0.627795578529581
S12944	0.0256336773025765	0.111919794717084	0.0624152388334499	0.0213480330030967	0.162717815755805	0.00326315292052722	0.61270228746746
S12950	0.0275440086910174	0.108522692097515	0.0678674443482298	0.0222934869893354	0.16832627285913	0.00261647312954888	0.602829621885223
S12952	0.0262480277383928	0.111830993340105	0.0581914840020226	0.0219696905818661	0.163392180619859	0.00362343358705902	0.614744190130695
S12953	0.0268338740024408	0.108770525332375	0.0593779668159233	0.0211264682854981	0.168219052414394	0.00310773431945249	0.612564378829917
S1296	0.025550195208464	0.104257972280916	0.0588322833554065	0.022617795975442	0.16990454280374	0.0035954307657726	0.615241779610259
S12964	0.0268471802302106	0.112978042630186	0.0596047769343509	0.0232077438790441	0.159342337729738	0.00334223754191474	0.614677681054556
S12968	0.0248759909309905	0.112969200531467	0.0580963241093056	0.022420259506671	0.168570444745189	0.00315821932521349	0.609909560851164
S12969	0.0258983703075589	0.103705488619588	0.0627122791699313	0.0212967583189436	0.150538825938428	0.00233185616466048	0.63351642148089
S12978	0.0257441594855498	0.118105177516318	0.0629401463312592	0.0227566126297516	0.154026177580326	0.00216502683083219	0.614262699625963
S12979	0.0246608058180425	0.104366189999948	0.0600952750930645	0.0233903248902815	0.172884742341331	0.0034368669570411	0.611165794900291
S12982	0.027275355248279	0.101125085730841	0.0623477736352595	0.0205565807191631	0.168326413823904	0.0029241040817284	0.617444686760825
S12984	0.0234010438508133	0.10672401575608	0.0584796818740454	0.0221974014073981	0.175207351665563	0.00296880800945473	0.611021697436645
S12989	0.0255875976858536	0.109099964794032	0.0660394034700258	0.021657588360957	0.168666949087595	0.00191546377498283	0.607033032826554
S12996	0.0270068585235453	0.112254231367825	0.0588025582348014	0.0216391592576113	0.171398751913867	0.00269053114808962	0.60620790955426
S13010	0.0218208440240763	0.103076420899105	0.0717187921512848	0.0232448800628369	0.171112368465569	0.00251833125521246	0.606508363141916
S13018	0.0251539329609832	0.107437453013419	0.0576042245764844	0.021380178989168	0.174639509463787	0.00364966751371804	0.610135033482441
S13022	0.0249970117832615	0.109465321242842	0.0605617899898264	0.0226369455016399	0.156675371820048	0.00225322916656779	0.623410330495814
S13025	0.0273489089738143	0.114591260312175	0.0597476643439902	0.0221702781904587	0.16514320581761	0.00320570249371476	0.607792979868237
S13026	0.0275675883417223	0.111861140432873	0.055947918059272	0.0228565228098216	0.159129905812604	0.00353314938387141	0.619103775159836
S13029	0.025681153634377	0.098599420577991	0.0653608346358789	0.0215410460021221	0.156870034612583	0.00261236323472688	0.629335147302321
S13035	0.0264868927909832	0.110353075217589	0.0667665646234828	0.0215104971799268	0.155346808771038	0.00214034521874138	0.617395816198239
S13039	0.0300230769470516	0.112686762945238	0.0614784633242548	0.0224152770441119	0.163946825643407	0.00291379465877481	0.606535799437162
S13042	0.0252059615601721	0.10548242273796	0.0573972586725675	0.0214336793416024	0.168877251440245	0.00274365625333053	0.618859769994122
S13051	0.0241859257596184	0.107451295493546	0.0658443345133618	0.0214028996455001	0.167117436772349	0.00271379146131909	0.611284316354306
S13053	0.0270476768296463	0.103852319767829	0.0694539460118588	0.0224281588842355	0.173451293701947	0.00234108765717964	0.601425517147304
S13057	0.0256890980940085	0.0994776050384347	0.0631478168432724	0.021846774221075	0.159663738871074	0.00246324116159388	0.627711725770542
S1306	0.027389953105842	0.111513061125503	0.0658406937192167	0.0230408671009148	0.164696453477776	0.00298663109367474	0.604532340377072
S13060	0.0253946923110917	0.101280428675159	0.0572960226345754	0.0221346554604593	0.164473650211174	0.00316699191164696	0.626253558795894
S13062	0.0242333381065168	0.0992070244664949	0.0542456524587175	0.0200881130313463	0.161369128855837	0.00265330362433889	0.638203439456748
S13070	0.0263124998286973	0.108843460308805	0.0636314359406044	0.0208301656138653	0.173356800016255	0.00329813441552915	0.603727503876244
S13073	0.0269948535708535	0.10667718630358	0.0624184505545842	0.022013595072374	0.165013075285249	0.00263617419202087	0.614246665021338
S1308	0.0241008407406887	0.0998873698965181	0.0618892648226754	0.0224605373159583	0.165068021543532	0.00346189265992013	0.623132073020707
S13082	0.0255524670178853	0.11455517606029	0.060728075808678	0.0235001734013236	0.162075571583662	0.00260896998862851	0.610979566139532
S13084	0.0239394421049046	0.103326852751178	0.0646694805205102	0.0225064605383494	0.164675346320579	0.00341439139005186	0.617468026374427
S13094	0.0249767475439955	0.100841487715331	0.0655539258304684	0.0210924476287685	0.166548215158218	0.00278938011865098	0.618197796004568
S13109	0.0266238914681429	0.111315456907981	0.0659084181903696	0.0222074093412037	0.159185978141022	0.00289824002344563	0.611860605927835
S13114	0.0273973928556639	0.109722680867027	0.0589150990267287	0.0224256809503928	0.16642219885819	0.00345220384684717	0.61166474359515
S13131	0.0262679275713389	0.0981105857855138	0.0562991492009597	0.0214022692626806	0.182214406324551	0.00323397546308338	0.612471686391872
S13132	0.0277092973677809	0.10949927242013	0.0567588853388822	0.0213421951768444	0.170493230121449	0.00346177393067489	0.610735345644239
S13134	0.0265602804381051	0.111823165297226	0.0589461127383605	0.0219622866086398	0.164646785951262	0.0029244439690472	0.61313692499736
S13154	0.0252926339063121	0.117551898708539	0.0569244535259023	0.0232020640969828	0.164482017381265	0.00183680912246729	0.610710123258532
S13161	0.0259294812285368	0.103988436472613	0.0656353067506823	0.0221897041500871	0.166175522273442	0.00232163348758264	0.613759915637056
S13169	0.0265253069219601	0.110035204815713	0.0597343651049	0.0227437358579076	0.169083172090126	0.00223505699807536	0.609643158211318
S1317	0.0272379411541249	0.0969847413943883	0.0634194877529812	0.0221585361968426	0.173098122237099	0.00359320915712604	0.613507962107438
S13170	0.0229043647983845	0.102833642428567	0.0618662144862279	0.0229363885132065	0.169979966514647	0.00286198422985436	0.616617439029113
S13173	0.0259591006033792	0.108636561303349	0.0633898918486463	0.0219393205054753	0.168837177880654	0.00278652761478482	0.608451420243711
S13178	0.027393198292254	0.103325058996813	0.0626733715703535	0.0214681473933427	0.167044880312194	0.00276500755449511	0.615330335880548
S13192	0.0256486229833921	0.105627853250344	0.0591240159014977	0.021625517221333	0.172759260240437	0.00282935303456444	0.612385377368431
S13194	0.0265149183416449	0.111772482340111	0.0586934310275367	0.023364000131354	0.17122315041796	0.00291506047999813	0.605516957261395
S13195	0.0253623859141099	0.109316137128859	0.0651636099800336	0.0209281658097346	0.159061866255379	0.00384083964489726	0.616326995266987
S132	0.0265814667895597	0.107680041605598	0.0592338571930471	0.0221912583976047	0.171447530040174	0.00223922253081071	0.610626623443206
S13203	0.0261595162446874	0.108720915224575	0.0567913773783241	0.0207308331741639	0.164549558589299	0.00316583392218289	0.619881965466768
S13216	0.0269537689890242	0.109079864587572	0.068072114728822	0.0218599181036631	0.179337517035715	0.00233032190725244	0.592366494647951
S13217	0.0245859430253943	0.101608629974768	0.0702913448177886	0.0221432964539453	0.169203345671063	0.00296305564585466	0.609204384411187
S13219	0.0242278250025192	0.103378169366039	0.0552060000901866	0.0225011167613077	0.163257163444631	0.00230436663560921	0.629125358699708
S1322	0.0248436371051835	0.113006778108852	0.0564961618965957	0.0225661169880687	0.168995738707672	0.00298168587995753	0.611109881313671
S13227	0.0264676868552725	0.108651506674918	0.0601199740888779	0.0204937416894409	0.164151783454627	0.00300087284341472	0.617114434393449
S13231	0.0251662101946171	0.111658324908047	0.0624455751480304	0.0217344943582542	0.148986093585009	0.00297059324465609	0.627038708561386
S13234	0.026165702646303	0.107043158955091	0.0559033961803981	0.0228346588711263	0.179272434644395	0.00303920254305934	0.605741446159627
S13243	0.0244532290258678	0.116785482209648	0.0635963088273308	0.0225550418346489	0.166560015768766	0.00237574814503904	0.603674174188699
S13248	0.0275518713520455	0.108261678267612	0.0573882649304484	0.0214922391506459	0.16655638952196	0.00356346864129044	0.615186088135997
S13253	0.0250448502912765	0.101185027380331	0.0645119489542929	0.0216834435338575	0.169104710970484	0.00232871518980521	0.616141303679953
S13272	0.0254351977447512	0.0995914895435011	0.062854901223673	0.0213031458425927	0.169945706140066	0.00305395004374529	0.617815609461671
S13275	0.0255838140148986	0.110790112474302	0.0641202341616077	0.0226689047142867	0.169821180948426	0.00305859640057833	0.603957157285901
S13278	0.0256293161889279	0.109192396558871	0.0554535640087064	0.0212839199133883	0.164798804688113	0.00254030480801145	0.621101693833982
S13283	0.0256738050835549	0.111738000453829	0.0653681711220287	0.0216395733360931	0.158490173543958	0.0025510347605214	0.614539241700014
S13289	0.0268562678590092	0.113002558587618	0.0639960076579972	0.02148306497185	0.161654153527459	0.00265336390928346	0.610354583486783
S1329	0.0269683965399453	0.110713402151655	0.0636560381383894	0.0210514962643665	0.166032601508897	0.0021482037231558	0.609429861673591
S13291	0.0262402933202735	0.103814412448163	0.0644543643295884	0.0208130187990264	0.173622563729016	0.00306909889799388	0.607986248475938
S13293	0.0276773615109271	0.113668963437613	0.0705034413335671	0.0211158421217433	0.157434642143262	0.00248495170517137	0.607114797747716
S13296	0.02638635354645	0.107758582255777	0.0731405950776373	0.0232358760368262	0.159556406361944	0.00267005954940037	0.607252127171965
S13299	0.0251453648510411	0.103413727736539	0.0611687634949986	0.0212603854997339	0.17312031684376	0.00295841308865971	0.612933028485268
S1330	0.0257121809579213	0.107671205171386	0.058119240060167	0.0208130435389512	0.170828770650709	0.00220924451717418	0.614646315103691
S13300	0.0234734437084007	0.111135652778766	0.0624187951675256	0.0210523180186552	0.169108250240776	0.00273020219074861	0.610081337895128
S13305	0.0249922814098292	0.110640366768873	0.0599410301371731	0.0237383274731524	0.158390949527968	0.00259753891283802	0.619699505770167
S1331	0.0248082302002018	0.113670897578584	0.0598509594663166	0.0216347922603612	0.170725957082977	0.00282050557383148	0.606488657837728
S13310	0.0235839489475279	0.101828259607824	0.0635954765742674	0.0217604267059741	0.173972090578683	0.00303248075943988	0.612227316826284
S13311	0.0257954468715357	0.105290271950326	0.0645590098263511	0.0232883005742039	0.167550658044406	0.00318880900581793	0.610327503727359
S13324	0.0252418736973092	0.106066628751199	0.0608397387483689	0.021791201326966	0.162115403212865	0.00309816956063175	0.620846984702659
S13326	0.0242326147958374	0.0955642796719271	0.0698473381037878	0.0228257464135793	0.148853239982307	0.00270170762221245	0.635975073410349
S13329	0.0246165772479983	0.101214984313606	0.0596771817714643	0.021906053988234	0.172063868939764	0.00312799335454133	0.617393340384392
S13331	0.0253202802371431	0.11198442992656	0.0652714972377912	0.0212212072790038	0.169258521106026	0.00240096271386554	0.60454310149961
S13336	0.0256971016480922	0.11365116142972	0.057121240437165	0.0231252208491271	0.171754483669912	0.00403319271576183	0.604617599250222
S13339	0.0275920857149021	0.102464670111675	0.0695697241555572	0.0223491892831969	0.162049823442906	0.00168763847103923	0.614286868820724
S13341	0.0254554701435192	0.0992521848353221	0.0584182183913293	0.0217620824962463	0.175130688736226	0.00296438553849859	0.617016969858859
S13345	0.0267686119613032	0.111592476291782	0.0611076975398967	0.0224592898092716	0.167540291253855	0.00314296899403567	0.607388664149855
S13346	0.0259086041038581	0.109965756346861	0.0663527674114909	0.022336900185995	0.172694123580697	0.00260508715424281	0.600136761216856
S13349	0.0258162286516217	0.110102917321372	0.0600955762335545	0.0217102264976672	0.156222065691193	0.00332262337090508	0.622730362233686
S1335	0.0241103892766787	0.111179290348334	0.0582497556159721	0.0228278072735484	0.170023409938942	0.00333579028947947	0.610273557257046
S13352	0.0254178412792511	0.10806270378477	0.0600916978895869	0.021907290198627	0.168663583442924	0.00362791228084152	0.612228971124
S13354	0.0264623258402964	0.111904452720755	0.0570789351229426	0.0226934331168345	0.170078553558373	0.0034919361451988	0.6082903634956
S13357	0.0255334293874608	0.110122381072204	0.0570655218708209	0.0222048552248254	0.169846772114655	0.00323920939620085	0.611987830933833
S13367	0.0259702166793427	0.114790095123574	0.0626956115424984	0.0218446447808872	0.176219386460451	0.00262794401965128	0.595852101393595
S13369	0.0251669347442256	0.100756921297121	0.0637879147990519	0.0220016514878837	0.169760605713718	0.00267324629968228	0.615852725658318
S13370	0.0264509245286452	0.104169252162416	0.0685753568555057	0.0214007000405003	0.173912949217571	0.00257500516725001	0.602915812028112
S13374	0.024844910144992	0.106746060272082	0.070605893940082	0.0213595166889258	0.161527378774322	0.0024193177374446	0.612496922442151
S13378	0.0243505465555223	0.106417947782754	0.0664354300507458	0.0222187894251825	0.159526624296697	0.003272992450741	0.617777669438358
S13382	0.0265239795490498	0.0978820128022638	0.0611634827672622	0.0203196332355928	0.170162437527383	0.00286962032614964	0.621078833792299
S13389	0.0267088453061919	0.105483047487753	0.0574465849025048	0.0222805241911005	0.165631580718613	0.00342446033149697	0.61902495706234
S13391	0.0247754137468718	0.106152170510514	0.0701179849698602	0.0226303682457114	0.176079962466355	0.00274395718575993	0.597500142874928
S13396	0.0262874416962545	0.107867705807431	0.0561632996779556	0.0219112254836737	0.174385641992135	0.00369625273163896	0.609688432610911
S13398	0.026168933330082	0.103932828443434	0.066079115743253	0.022547100661426	0.166831311982365	0.00337614216903378	0.611064567670407
S13403	0.0267437719226171	0.106375670622844	0.0626441693191251	0.0228363080407	0.164698160653784	0.00259444305001654	0.614107476390913
S13405	0.0249235534249984	0.103642556734698	0.0642083751541703	0.0219110284555187	0.173974767760357	0.00348841996541023	0.607851298504847
S13407	0.0256957830103838	0.106263186385487	0.0695389579012298	0.0225790314765431	0.164804086231596	0.002853074805038	0.608265880189723
S1341	0.0247515161669795	0.107250269105966	0.0617337636750194	0.0210325711236007	0.169235989757102	0.00270397559238191	0.61329191457895
S13415	0.0282086220624958	0.112406646879354	0.0572555674009501	0.021497767381355	0.167874019445373	0.00342581616499524	0.609331560665476
S13416	0.0255871850817444	0.115654897427202	0.0664697294137871	0.0221516530084158	0.162280782792426	0.00215033778630043	0.605705414490124
S13420	0.0251429877276724	0.113453298103292	0.0662996820645234	0.0228382311630469	0.162658480259449	0.00287458155861491	0.606732739123402
S13425	0.0250888701376662	0.110183912520262	0.0645953564353084	0.0225254840810832	0.167057767461544	0.00270670444337701	0.607841904920759
S13433	0.027713919430327	0.11206763590227	0.0591533976558245	0.0226318974873353	0.16708686946052	0.00317451318169468	0.608171766882029
S13442	0.0256759735363006	0.106642591560293	0.064245476095911	0.0225504054415866	0.164718088442769	0.00268499691739385	0.613482468005746
S13444	0.0239145066025002	0.0917145030903802	0.0604150379796449	0.021199492518147	0.178885432801694	0.00238076401161875	0.621490262996015
S13445	0.0259032555697293	0.105602902886368	0.064530805502549	0.0228111862387592	0.155376269940417	0.00299781944290815	0.622777760419269
S13454	0.0234371961772541	0.0908085102664235	0.0633170088448573	0.0239312835842533	0.172738720841514	0.00369104803403538	0.622076232251663
S13457	0.0240157099688653	0.100719878858915	0.0610972732104594	0.022360189872668	0.172922024845636	0.00213755512072656	0.61674736812273
S13461	0.0266216202874984	0.110940605204974	0.0609559386765594	0.0218605039704534	0.167530178657805	0.00300691222523878	0.609084240977471
S13471	0.0262268290527547	0.107381681738817	0.0558696098004548	0.0224674021622314	0.167587242029908	0.00375201236168527	0.616715222854149
S13472	0.0255197693641477	0.112605036506127	0.0581749542013497	0.0231081791745154	0.164356038738442	0.00359821618288255	0.612637805832536
S13476	0.023603168403321	0.0978467595277375	0.0577367275497416	0.0215159825813185	0.173187384237437	0.00328816148054422	0.6228218162199
S13478	0.0273763014175031	0.105673013846048	0.0650629423501844	0.0204735949516422	0.180370791710012	0.00260040049660449	0.598442955228006
S1348	0.0244591644216189	0.107608723232917	0.0612278829790266	0.0219091804897971	0.165231271513584	0.00314993695432378	0.616413840408733
S13486	0.0266349878512239	0.110673086648864	0.0578435451209125	0.0228568693912687	0.165658425850701	0.00274810257117302	0.613584982565857
S13494	0.0246510692777106	0.107961514527076	0.0589070191698507	0.0224531417601156	0.170350424949281	0.00281588239233914	0.612860947923627
S13507	0.0284714409364191	0.112336486220103	0.0666253674995389	0.0218301785321673	0.157066426635276	0.00285650907697955	0.610813591099516
S13510	0.0244116239666898	0.101871727871707	0.0760809868609021	0.0214816203218662	0.172729267320987	0.00250025716957422	0.600924516488273
S13511	0.0255560107196402	0.109273075177719	0.0723949578840352	0.0214443053067637	0.162525060097766	0.00198405144520197	0.606822539368874
S13512	0.0258297386941299	0.11092751839194	0.0626986047032786	0.0225671700211014	0.16181912009684	0.00306980548098903	0.613088042611721
S13515	0.0268316758630945	0.100305909705246	0.0691761896149283	0.0217492975806517	0.176556497868047	0.00241224987955113	0.602968179488481
S13519	0.0264650657479427	0.107452026123629	0.0704539831718149	0.0212977076328283	0.164291512442034	0.00202016068399242	0.608019544197759
S13521	0.0253895704610968	0.103711442912308	0.0616336129084998	0.0234241770751755	0.16307110274124	0.00347130748901605	0.619298786412664
S13533	0.0261039943560853	0.0995586576004286	0.0646031411226145	0.0209025181170042	0.17397053128205	0.00305535195345749	0.61180580556836
S13537	0.0259522316177911	0.11888288774197	0.0613365661288007	0.0205900381947318	0.155635531520486	0.00227143400941813	0.615331310786802
S13541	0.0242198288432922	0.0971897616124415	0.0733052979777828	0.0208017180205913	0.156825662206596	0.00219425879733722	0.625463472541959
S13543	0.0248499156609045	0.106137433922243	0.0582791904228013	0.0218954918457916	0.16000170986189	0.00271720107433445	0.626119057212036
S13545	0.0254156613968046	0.101026170115053	0.0622040718815733	0.0216260377769369	0.156535819518209	0.00320807121263787	0.629984168098786
S1355	0.0258257524701647	0.114320818725686	0.057924886421383	0.0215998814180957	0.169209054936109	0.00295287273728559	0.608166733291275
S13558	0.0255725607956074	0.10536413071115	0.0641468050044949	0.0231919331616957	0.168656280670168	0.00296879579320273	0.610099493863682
S1356	0.0250270257476595	0.10989025054012	0.0647741056855106	0.0218129367145285	0.164475203461521	0.00349172684411401	0.610528751006546
S13561	0.0246849378452173	0.10296705797363	0.0598656104384696	0.021258323648329	0.174504778508605	0.00307992304824297	0.613639368537506
S13564	0.0243210778272543	0.105336785676683	0.0707858756848907	0.0208941236581974	0.164185687019273	0.00300138398638989	0.611475066147312
S13568	0.0254774773706061	0.10514769684279	0.0654153633184981	0.0212404378355166	0.165393400202395	0.00317149531883274	0.614154129111361
S13569	0.0251055882537251	0.107747817443323	0.0573192100430486	0.0213395902697051	0.174711019973299	0.00342533729963806	0.610351436717262
S13570	0.0250911528987623	0.0961820619133395	0.0633225428107696	0.0215983408606285	0.166189106413777	0.00350578868481606	0.624111006417907
S13575	0.0242993073270456	0.099654485863107	0.0600357168996048	0.0232662558346089	0.167907576568194	0.00327932611949186	0.621557331387948
S13577	0.0258100405118787	0.103473494850248	0.0664821585019034	0.0220189961318797	0.165036858239585	0.00267866972973819	0.614499782034768
S13585	0.0264496185149459	0.105730426485912	0.065424332844072	0.0220596980232496	0.168817241109981	0.00207046957272858	0.609448213449111
S13586	0.025094738244195	0.0906379190616889	0.0676569374487593	0.0209468200352875	0.174094568047639	0.00282977452978701	0.618739242632644
S13587	0.0265990020715621	0.111489109447478	0.0653134914988932	0.0215619904106842	0.172271256900313	0.0027586410192104	0.60000650865186
S13589	0.0268314565998265	0.106628810611067	0.0619047150500629	0.0220442316677345	0.166920126651611	0.00315308863699221	0.612517570782706
S13593	0.023156299950635	0.105297197803056	0.0660684616300725	0.0215909680848477	0.166359213189224	0.00295545444039322	0.614572404901772
S13605	0.0239275477157873	0.110462890618523	0.0602879043724565	0.0220106352083576	0.169699671853455	0.00356317182369544	0.610048178407726
S13616	0.0238628215467408	0.0925215234963926	0.0787825174257093	0.0221148767941337	0.169982229580888	0.00238471367397548	0.61035131748216
S13617	0.0245659970240282	0.106434998327148	0.0583267431083198	0.0232170593943964	0.170062530940097	0.0032244940886071	0.614168177117403
S13618	0.0239326652608179	0.108037218773848	0.0572979690913791	0.0228917498138449	0.167066291079503	0.00298411967703845	0.617789986303568
S13625	0.0252037473777113	0.104973990404646	0.0630292240474772	0.0214429156992468	0.169594814333315	0.00339996809909565	0.612355340038508
S13627	0.0269514491051939	0.101035227005011	0.0578422832893253	0.0213013285641157	0.176098846452649	0.00344148441564867	0.613329381168056
S13633	0.027997011378499	0.111077430163136	0.0657727836914256	0.022044775647709	0.165259558350788	0.00281082874001022	0.605037612028432
S13636	0.0261438630534193	0.102927607945208	0.0609801808857331	0.0231545920379543	0.162177320962628	0.00370948194071459	0.620906953174344
S13638	0.0253511755434044	0.0923221047593858	0.0587072237315721	0.0220683745061374	0.168231788164478	0.00311735507625943	0.630201978218763
S13646	0.0269456020230274	0.0966832019257874	0.0638419378063049	0.0222124622823157	0.175141402187634	0.00356213987421019	0.611613253900721
S13647	0.0269771282093476	0.112582769881867	0.067958544479199	0.0215217938936649	0.166273595940356	0.00326237672507969	0.601423790870486
S13649	0.0268149790784265	0.0965933871928338	0.0697607222939688	0.0222348050838361	0.168597388225112	0.00224946030512067	0.613749257820702
S1365	0.026670713909302	0.109469142174884	0.0630808029635025	0.0223349977769049	0.16989309558031	0.00305784148474858	0.605493406110348
S13654	0.0277051511523002	0.100251134062142	0.0565391204346739	0.0217839020867967	0.168231088552395	0.00312433514089659	0.622365268570795
S13656	0.0272025725391009	0.0933711689301309	0.0662042696405562	0.0233482580667259	0.168342031567541	0.00308041813627471	0.618451281119671
S13658	0.0250335789513399	0.108388568152054	0.0571254344044495	0.0215592891906513	0.178015997398941	0.0029545883881863	0.606922543514378
S13664	0.0251202274096676	0.101057525466669	0.0575805690789918	0.0220440882286588	0.176523619023328	0.0027490961022881	0.614924874690397
S13672	0.0247442187628135	0.10590878558589	0.0577147755215427	0.0228612103128598	0.176012279930859	0.00338053819936426	0.60937819168667
