CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
S613	0.0336	0.104	0.1675	0.0971	0.2505	0.1553	0.1362	0.0557
S6131	0.034	0.0982	0.1522	0.0998	0.21	0.1662	0.1982	0.0414
S6134	0.0229	0.1607	0.1204	0.1253	0.2109	0.1762	0.1006	0.0829
S6140	0.0382	0.0982	0.1554	0.1051	0.2184	0.1589	0.1699	0.056
S6156	0.0527	0.1364	0.1286	0.0962	0.2082	0.1637	0.1323	0.082
S6164	0.0391	0.0931	0.1529	0.1108	0.1876	0.1735	0.1848	0.0582
S6173	0.0496	0.1262	0.139	0.1034	0.2014	0.1664	0.1228	0.0912
S618	0.053	0.113	0.1784	0.1309	0.1764	0.159	0.1355	0.0537
S6195	0.0333	0.149	0.1526	0.1313	0.1845	0.1787	0.0788	0.0918
S6198	0.0509	0.0873	0.1722	0.1001	0.2189	0.1374	0.1584	0.0748
S620	0.0181	0.1073	0.1509	0.1328	0.24	0.15	0.0888	0.1121
S6200	0.0458	0.1098	0.185	0.1802	0.1731	0.1694	0.1146	0.022
S6203	0.0244	0.1486	0.1257	0.0972	0.2084	0.157	0.1471	0.0916
S6205	0.1474	0.2901	0.084	0.083	0.1183	0.1146	0.0956	0.067
S6210	0.0424	0.1166	0.1261	0.1118	0.196	0.1706	0.1341	0.1024
S6214	0.0367	0.135	0.1277	0.1367	0.2084	0.1621	0.0907	0.1025
S6216	0.0466	0.1079	0.1663	0.1194	0.2368	0.1503	0.1036	0.0691
S6219	0.0443	0.081	0.1626	0.12	0.1794	0.1852	0.1612	0.0662
S6225	0.091	0.078	0.1694	0.1204	0.1348	0.1847	0.1588	0.0627
S6227	0.0454	0.0954	0.1253	0.1348	0.2424	0.1831	0.1082	0.0654
S6234	0.0454	0.1232	0.1216	0.1098	0.2001	0.1913	0.1366	0.072
S624	0.0404	0.0982	0.158	0.0981	0.1615	0.1855	0.188	0.0703
S6240	0.0176	0.1037	0.163	0.093	0.2462	0.1488	0.1729	0.0548
S6244	0.0323	0.0906	0.1655	0.097	0.254	0.136	0.1585	0.066
S6250	0.0203	0.1076	0.1958	0.1041	0.2428	0.1416	0.1218	0.066
S6255	0.033	0.0897	0.2536	0.1253	0.1951	0.1278	0.1328	0.0428
S6256	0.0485	0.0945	0.1578	0.1306	0.2027	0.1719	0.1058	0.0883
S626	0.0428	0.1269	0.1444	0.1142	0.2091	0.161	0.1096	0.0919
S6260	0.0328	0.099	0.115	0.102	0.2129	0.139	0.2443	0.0551
S6263	0.0308	0.1234	0.1404	0.1226	0.2144	0.1671	0.1315	0.0699
S6284	0.0363	0.1472	0.1458	0.1258	0.1682	0.2045	0.1024	0.0697
S6302	0.0248	0.1533	0.1438	0.1189	0.2075	0.168	0.0942	0.0896
S6310	0.0527	0.1146	0.1142	0.1336	0.2132	0.1383	0.1082	0.1252
S6321	0.034	0.1169	0.1558	0.1029	0.2445	0.1493	0.1302	0.0664
S6324	0.0405	0.1003	0.141	0.099	0.2482	0.1653	0.1411	0.0646
S6330	0.0331	0.0848	0.1213	0.0973	0.1866	0.1671	0.2492	0.0607
S6331	0.0437	0.087	0.2119	0.0861	0.2693	0.1536	0.0963	0.052
S6333	0.0294	0.112	0.1451	0.0997	0.1863	0.1808	0.1311	0.1156
S6336	0.0405	0.1206	0.1557	0.1633	0.1474	0.1751	0.1364	0.0609
S6337	0.0487	0.0814	0.1568	0.0846	0.3465	0.1248	0.0863	0.071
S6351	0.0348	0.1456	0.1423	0.111	0.1752	0.1747	0.1182	0.0983
S6355	0.0342	0.0855	0.124	0.1027	0.3689	0.1385	0.0936	0.0525
S6356	0.0346	0.0856	0.1597	0.0824	0.2717	0.1612	0.1406	0.0641
S6358	0.0269	0.097	0.1683	0.0823	0.2313	0.1605	0.1507	0.083
S6360	0.0333	0.0925	0.1838	0.1092	0.2499	0.1512	0.1141	0.066
S6364	0.0393	0.1339	0.1289	0.1198	0.2134	0.1465	0.099	0.1192
S6367	0.0256	0.1311	0.16	0.1096	0.1889	0.1691	0.1426	0.0732
S6370	0.036	0.108	0.165	0.1132	0.2108	0.1529	0.1688	0.0452
S6388	0.0419	0.1066	0.1527	0.1173	0.2272	0.1536	0.1285	0.0721
S6391	0.028	0.1294	0.1367	0.0788	0.2196	0.179	0.1618	0.0668
S6395	0.0496	0.1166	0.13	0.0932	0.217	0.1771	0.1432	0.0734
S6399	0.0589	0.1076	0.153	0.1327	0.1701	0.1497	0.1315	0.0964
S64	0.0313	0.1349	0.137	0.1446	0.1709	0.1716	0.1115	0.0983
S6410	0.0548	0.0795	0.2182	0.1303	0.2241	0.1384	0.0897	0.0651
S6415	0.0353	0.1046	0.1664	0.1092	0.2268	0.1733	0.109	0.0753
S6416	0.0328	0.1024	0.1733	0.144	0.2301	0.1216	0.0998	0.0959
S6432	0.0292	0.1168	0.1722	0.0989	0.2088	0.1614	0.1178	0.0949
S6440	0.0645	0.1233	0.1538	0.1358	0.1617	0.1796	0.1016	0.0797
S6452	0.0355	0.0996	0.2066	0.0876	0.2145	0.1832	0.111	0.0621
S6458	0.047	0.1054	0.1606	0.1368	0.2035	0.1502	0.1119	0.0846
S6470	0.0488	0.1395	0.1218	0.1107	0.2079	0.1632	0.1115	0.0966
S6471	0.0341	0.1091	0.1277	0.0987	0.2507	0.1281	0.1783	0.0733
S6474	0.0326	0.0901	0.1607	0.0829	0.2131	0.173	0.1912	0.0564
S6480	0.0364	0.0944	0.1686	0.0856	0.2123	0.1554	0.1995	0.0478
S6492	0.0326	0.1039	0.1433	0.0987	0.2044	0.1569	0.195	0.0652
S6495	0.0215	0.1161	0.1263	0.0932	0.2671	0.1737	0.1177	0.0843
S6498	0.0193	0.0978	0.1853	0.1221	0.2584	0.1621	0.0877	0.0673
S65	0.0413	0.1117	0.1656	0.138	0.1742	0.1714	0.1341	0.0638
S6512	0.036	0.0709	0.1786	0.1431	0.1802	0.1725	0.1206	0.0982
S6516	0.0459	0.1169	0.1629	0.103	0.2088	0.1653	0.1062	0.0909
S6521	0.0256	0.1136	0.2037	0.0923	0.2579	0.1376	0.085	0.0843
S6548	0.0357	0.0841	0.1884	0.1351	0.1612	0.1368	0.1169	0.1419
S6554	0.0465	0.1126	0.1774	0.0996	0.2712	0.1355	0.0942	0.0631
S6560	0.0263	0.1292	0.1328	0.1156	0.189	0.178	0.1534	0.0756
S6562	0.035	0.0996	0.1732	0.0928	0.1803	0.151	0.2058	0.0622
S6566	0.0441	0.0862	0.2035	0.1352	0.2088	0.1446	0.1185	0.059
S6569	0.0261	0.1124	0.2402	0.0997	0.2325	0.1422	0.0993	0.0475
S6581	0.0437	0.1062	0.1636	0.0998	0.2282	0.1839	0.1243	0.0503
S6586	0.0363	0.0981	0.1467	0.1306	0.2619	0.1697	0.1098	0.0469
S6588	0.0407	0.1034	0.1783	0.1444	0.2212	0.159	0.0981	0.0549
S6590	0.0526	0.106	0.1468	0.0928	0.2446	0.1452	0.1359	0.0762
S66	0.0467	0.1201	0.1464	0.1009	0.2408	0.1688	0.0994	0.0769
S6600	0.028	0.09	0.1719	0.1231	0.2722	0.1393	0.0975	0.078
S6601	0.0103	0.1243	0.1284	0.1183	0.225	0.1786	0.1478	0.0672
S6609	0.0484	0.1121	0.1805	0.0908	0.2008	0.1612	0.1277	0.0785
S6614	0.0379	0.1251	0.139	0.1142	0.2071	0.1566	0.1367	0.0833
S6615	0.0462	0.1036	0.1184	0.0947	0.2579	0.1693	0.1264	0.0835
S6616	0.049	0.1014	0.1643	0.0833	0.2304	0.1404	0.1509	0.0803
S662	0.0519	0.1007	0.1577	0.1003	0.2105	0.1601	0.1396	0.0791
S6634	0.043	0.1277	0.1349	0.1055	0.2032	0.1442	0.1592	0.0823
S6636	0.0346	0.0972	0.2184	0.1205	0.2352	0.1456	0.1068	0.0419
S6643	0.0219	0.118	0.1811	0.1337	0.1993	0.1739	0.1109	0.0612
S6662	0.0547	0.113	0.1372	0.1028	0.1547	0.1927	0.1744	0.0704
S6665	0.0514	0.133	0.1258	0.1198	0.1735	0.196	0.1171	0.0833
S6666	0.0465	0.1076	0.1363	0.0884	0.2077	0.166	0.1644	0.0833
S6670	0.0641	0.1134	0.1295	0.1364	0.1522	0.1642	0.1161	0.1241
S6675	0.0399	0.1014	0.1422	0.101	0.1704	0.2143	0.1578	0.073
S6682	0.039	0.0947	0.162	0.1051	0.2172	0.1503	0.1703	0.0615
S6687	0.0367	0.1197	0.1586	0.1121	0.2183	0.1673	0.1072	0.0803
S6694	0.0299	0.1244	0.1331	0.1234	0.2057	0.1791	0.1378	0.0665
S6695	0.0304	0.0796	0.2174	0.0999	0.1922	0.1602	0.1744	0.0459
S6696	0.0449	0.1065	0.1301	0.0958	0.1904	0.1554	0.2094	0.0675
S6700	0.0668	0.0827	0.1549	0.1028	0.2081	0.1673	0.152	0.0653
S6709	0.0634	0.0938	0.133	0.1068	0.1673	0.1417	0.2042	0.0899
S671	0.0332	0.0968	0.1747	0.1667	0.1955	0.1503	0.1064	0.0764
S6714	0.0345	0.1135	0.138	0.1191	0.1774	0.1582	0.1497	0.1096
S6716	0.0426	0.0799	0.1936	0.1119	0.2241	0.154	0.121	0.0729
S6717	0.0316	0.1279	0.147	0.1336	0.1805	0.1572	0.1205	0.1016
S6723	0.048	0.1014	0.1874	0.1182	0.1707	0.1423	0.1804	0.0518
S6724	0.0499	0.0893	0.1571	0.1069	0.2464	0.1627	0.1334	0.0544
S6725	0.0287	0.1119	0.132	0.1377	0.2238	0.1709	0.12	0.075
S6731	0.0463	0.0982	0.14	0.128	0.2549	0.1665	0.1061	0.0599
S6735	0.0275	0.0979	0.2174	0.1059	0.1983	0.1682	0.1368	0.0479
S6736	0.0433	0.1492	0.1378	0.1196	0.1789	0.1737	0.1191	0.0783
S6737	0.053	0.1154	0.1666	0.0843	0.2004	0.148	0.1614	0.0708
S6741	0.0258	0.1048	0.1609	0.1298	0.2262	0.1676	0.0976	0.0874
S6742	0.034	0.1007	0.1536	0.1091	0.1863	0.1439	0.1951	0.0772
S6746	0.0432	0.115	0.1441	0.1154	0.2029	0.1525	0.1564	0.0705
S6750	0.0344	0.0736	0.1738	0.0761	0.2454	0.1627	0.1667	0.0673
S6757	0.0301	0.1162	0.132	0.1039	0.2117	0.1886	0.1453	0.0722
S6762	0.0514	0.1016	0.1662	0.0936	0.2475	0.1611	0.103	0.0756
S6766	0.0476	0.1052	0.1744	0.0978	0.1892	0.1537	0.1704	0.0617
S6770	0.0343	0.1252	0.1518	0.1305	0.21	0.1636	0.1212	0.0633
S6776	0.044	0.0934	0.1926	0.1232	0.1806	0.1487	0.175	0.0424
S6777	0.0346	0.1286	0.1317	0.1129	0.2281	0.1424	0.1313	0.0905
S6778	0.032	0.0837	0.1371	0.0811	0.3475	0.1446	0.1119	0.0621
S6784	0.0228	0.076	0.1617	0.1421	0.1787	0.1496	0.2299	0.0393
S6785	0.0304	0.1017	0.1596	0.1149	0.1416	0.1884	0.1784	0.085
S6789	0.034	0.1221	0.1218	0.0952	0.2466	0.1658	0.136	0.0785
S6790	0.0299	0.0864	0.1679	0.1155	0.2118	0.1939	0.1345	0.0602
S6792	0.0295	0.0925	0.1358	0.1584	0.1853	0.155	0.0996	0.1439
S6793	0.0209	0.1189	0.203	0.1352	0.1752	0.1518	0.1152	0.0799
S68	0.0296	0.0949	0.1457	0.0876	0.2414	0.2034	0.1408	0.0566
S6803	0.0515	0.0881	0.2676	0.0999	0.1532	0.151	0.141	0.0476
S6805	0.0495	0.108	0.1806	0.1239	0.179	0.1629	0.1215	0.0747
S6813	0.0475	0.1188	0.1564	0.1073	0.1507	0.181	0.1392	0.0991
S6819	0.0451	0.1244	0.1803	0.1033	0.2027	0.1501	0.1146	0.0794
S6821	0.0342	0.1336	0.1246	0.1342	0.2444	0.131	0.1196	0.0785
S6822	0.0474	0.0914	0.1525	0.1267	0.2018	0.1779	0.1582	0.0442
S6825	0.0422	0.0796	0.2036	0.1037	0.1455	0.2026	0.1303	0.0926
S6828	0.035	0.1046	0.1623	0.0905	0.2341	0.1658	0.1	0.1078
S6831	0.054	0.0835	0.1729	0.0937	0.2012	0.1545	0.1486	0.0916
S6832	0.0379	0.095	0.2293	0.0901	0.2118	0.1385	0.1267	0.0707
S6836	0.0492	0.0888	0.1521	0.0977	0.1837	0.1935	0.191	0.044
S684	0.0408	0.1233	0.1438	0.1319	0.1837	0.1636	0.125	0.088
S6841	0.0339	0.1026	0.1372	0.1241	0.2062	0.1618	0.1334	0.1008
S6843	0.0465	0.1102	0.1478	0.0932	0.2432	0.1512	0.139	0.0688
S6844	0.0267	0.0963	0.2249	0.1196	0.2312	0.152	0.0778	0.0714
S6845	0.0448	0.1081	0.162	0.1012	0.2294	0.1726	0.0955	0.0862
S6861	0.0347	0.1007	0.19	0.1268	0.1738	0.1616	0.1153	0.0972
S6871	0.0434	0.1151	0.1465	0.0933	0.216	0.1441	0.1733	0.0683
S6886	0.0446	0.0965	0.1864	0.1065	0.1751	0.1697	0.1625	0.0587
S6889	0.0587	0.1187	0.1446	0.1096	0.1927	0.1697	0.1192	0.0869
S6893	0.0264	0.0846	0.1677	0.1202	0.2081	0.1635	0.1833	0.0461
S6907	0.0449	0.1339	0.1372	0.1109	0.2008	0.1797	0.1122	0.0805
S6909	0.0278	0.1253	0.1682	0.1047	0.2298	0.1603	0.1087	0.0752
S6916	0.0199	0.1309	0.1874	0.0978	0.2409	0.1348	0.134	0.0543
S692	0.0315	0.1012	0.1664	0.1115	0.2173	0.166	0.1406	0.0654
S6922	0.0501	0.1124	0.1575	0.1074	0.1702	0.158	0.1722	0.0722
S6926	0.0587	0.0895	0.1923	0.101	0.1834	0.1534	0.1312	0.0904
S6929	0.0453	0.102	0.1792	0.1064	0.2016	0.1598	0.1501	0.0555
S6938	0.0317	0.1163	0.1622	0.1218	0.2199	0.1795	0.1067	0.0619
S6941	0.0438	0.1204	0.1082	0.088	0.2999	0.1301	0.1438	0.0659
S6943	0.0417	0.1169	0.1584	0.1053	0.2418	0.1402	0.1146	0.0812
S6950	0.0464	0.1111	0.1404	0.1062	0.1893	0.1643	0.1626	0.0796
S6952	0.0346	0.0776	0.1921	0.1022	0.2093	0.1505	0.1623	0.0713
S6960	0.0383	0.1165	0.1189	0.1076	0.1976	0.1521	0.1842	0.0848
S6969	0.0357	0.103	0.1251	0.0928	0.2874	0.165	0.1057	0.0853
S6973	0.0617	0.1009	0.1628	0.0833	0.1542	0.1595	0.1743	0.1032
S6979	0.0435	0.0944	0.1684	0.0912	0.2692	0.1371	0.1174	0.0787
S6983	0.0412	0.1126	0.1184	0.0905	0.2796	0.1439	0.1468	0.0669
S6991	0.0428	0.1564	0.1676	0.1158	0.2223	0.1603	0.0841	0.0506
S700	0.0519	0.0818	0.1436	0.0954	0.2446	0.1527	0.1358	0.0941
S7001	0.0301	0.1098	0.168	0.1006	0.2147	0.1742	0.1198	0.0828
S7009	0.0419	0.162	0.0947	0.113	0.2489	0.1838	0.1014	0.0544
S7018	0.037	0.115	0.1107	0.1147	0.2367	0.186	0.1328	0.0672
S7027	0.0503	0.0987	0.1709	0.1304	0.2184	0.1742	0.0906	0.0664
S7031	0.0434	0.1319	0.1656	0.1086	0.1682	0.1739	0.1179	0.0905
S7048	0.0345	0.0743	0.1614	0.091	0.2181	0.1897	0.187	0.044
S7050	0.0218	0.1239	0.1594	0.0854	0.2114	0.1873	0.1288	0.0818
S7059	0.0278	0.1006	0.2002	0.1114	0.1833	0.14	0.16	0.0768
S7061	0.0221	0.0842	0.1856	0.0956	0.1905	0.1812	0.1992	0.0415
S7066	0.0387	0.1039	0.1754	0.0958	0.191	0.1567	0.1643	0.0742
S7067	0.0362	0.1064	0.1863	0.1077	0.187	0.1397	0.1741	0.0624
S7071	0.0525	0.0992	0.2005	0.0906	0.2122	0.1546	0.1429	0.0475
S7089	0.0425	0.1149	0.1614	0.1025	0.2011	0.154	0.131	0.0926
S7092	0.0429	0.1193	0.1113	0.1214	0.2616	0.1525	0.1207	0.0704
S7093	0.0271	0.1003	0.209	0.0865	0.2515	0.1214	0.15	0.0542
S7098	0.03	0.1016	0.1577	0.1589	0.2512	0.1461	0.0813	0.0731
S7104	0.0408	0.1306	0.1504	0.0914	0.2126	0.1776	0.1193	0.0774
S7115	0.027	0.1126	0.1301	0.1652	0.2147	0.1519	0.0983	0.1004
S7120	0.0475	0.1068	0.1317	0.1003	0.1864	0.1437	0.1539	0.1297
S7123	0.0298	0.1159	0.1399	0.1281	0.1818	0.1788	0.1883	0.0375
S7126	0.0434	0.0985	0.1081	0.1111	0.1667	0.1632	0.1527	0.1563
S7128	0.0296	0.106	0.2171	0.1262	0.1683	0.1372	0.1522	0.0634
S7132	0.0394	0.1054	0.1493	0.1138	0.2672	0.1442	0.1035	0.0772
S7136	0.0488	0.1022	0.1424	0.1158	0.2592	0.1621	0.0958	0.0737
S7153	0.0308	0.1093	0.1747	0.1576	0.1827	0.1562	0.1087	0.08
S7155	0.0331	0.0874	0.2295	0.1132	0.2419	0.1328	0.118	0.0442
S7158	0.0471	0.1283	0.1632	0.093	0.1982	0.1495	0.162	0.0587
S7167	0.0424	0.1181	0.1242	0.1184	0.2572	0.1721	0.0875	0.0801
S7171	0.039	0.112	0.171	0.1367	0.2088	0.1667	0.1059	0.0598
S7174	0.0333	0.1002	0.1468	0.1191	0.1842	0.1431	0.1586	0.1148
S7175	0.0444	0.1163	0.1314	0.0921	0.1543	0.2095	0.1574	0.0946
S7178	0.0398	0.0869	0.1564	0.0989	0.2326	0.1549	0.1442	0.0862
S7179	0.0311	0.1162	0.1096	0.122	0.2102	0.1562	0.1697	0.0849
S7181	0.0375	0.1088	0.1493	0.1073	0.2265	0.1596	0.1478	0.0632
S7189	0.0237	0.0994	0.1674	0.1339	0.2033	0.1451	0.1572	0.0699
S7197	0.0306	0.09	0.1885	0.1552	0.2119	0.1496	0.0861	0.088
S7198	0.0435	0.1109	0.1671	0.1204	0.2081	0.1541	0.1075	0.0884
S7201	0.0558	0.0961	0.1562	0.1174	0.2208	0.155	0.1218	0.0767
S7204	0.0527	0.099	0.2024	0.0955	0.1308	0.1543	0.1759	0.0894
S7206	0.042	0.1106	0.1656	0.1032	0.1689	0.1478	0.1783	0.0835
S7207	0.0552	0.1105	0.1265	0.1023	0.2285	0.1749	0.1245	0.0777
S7212	0.0336	0.1051	0.1479	0.0884	0.2162	0.1322	0.1988	0.0779
S7219	0.0384	0.0959	0.1676	0.1172	0.2111	0.1702	0.1124	0.0873
S7221	0.0399	0.1086	0.2215	0.0852	0.17	0.1302	0.1679	0.0767
S7226	0.0371	0.1182	0.1595	0.072	0.1189	0.1568	0.2343	0.1031
S7231	0.0473	0.1192	0.1511	0.1057	0.2033	0.1534	0.1448	0.0751
S7247	0.0415	0.1145	0.158	0.1084	0.2202	0.16	0.1352	0.0622
S7249	0.0127	0.1108	0.1299	0.0778	0.3048	0.1867	0.1249	0.0525
S7251	0.0489	0.1038	0.1379	0.0838	0.2142	0.165	0.1676	0.0788
S726	0.0332	0.1113	0.1586	0.129	0.1772	0.1765	0.1517	0.0626
S7260	0.0461	0.1276	0.1372	0.1299	0.1909	0.1601	0.1057	0.1026
S7261	0.038	0.1078	0.1396	0.0938	0.2642	0.1559	0.1306	0.07
S7270	0.0481	0.1078	0.152	0.127	0.1962	0.2117	0.0878	0.0694
S7277	0.0547	0.0966	0.145	0.1287	0.196	0.1422	0.1558	0.081
S7280	0.042	0.114	0.1399	0.0838	0.1687	0.1729	0.1525	0.1262
S7284	0.0404	0.1142	0.1402	0.112	0.1651	0.1882	0.1678	0.0722
S7288	0.0423	0.1036	0.1571	0.1062	0.2285	0.1444	0.1537	0.0642
S7300	0.0407	0.1129	0.12	0.1377	0.2459	0.1566	0.0891	0.0971
S7309	0.0264	0.0974	0.1516	0.1397	0.1822	0.1414	0.119	0.1422
S7312	0.0473	0.1301	0.1704	0.1159	0.2025	0.1393	0.1161	0.0783
S7315	0.0466	0.0832	0.1511	0.0933	0.2003	0.17	0.1487	0.1067
S7326	0.0399	0.0916	0.1737	0.1389	0.2249	0.123	0.1508	0.0572
S7327	0.0301	0.12	0.1457	0.1278	0.1775	0.1766	0.1321	0.0901
S7344	0.0395	0.1008	0.1624	0.1041	0.2261	0.17	0.129	0.0681
S7360	0.0298	0.0859	0.1656	0.1311	0.2143	0.1597	0.1285	0.085
S7376	0.0339	0.1203	0.138	0.1147	0.164	0.1792	0.1747	0.0752
S7378	0.0249	0.105	0.1505	0.1484	0.26	0.1695	0.0782	0.0637
S7379	0.0341	0.104	0.1511	0.1195	0.193	0.1459	0.1222	0.1301
S7383	0.0476	0.0873	0.1841	0.0952	0.1784	0.1612	0.1782	0.068
S7389	0.0304	0.1097	0.1503	0.0984	0.2121	0.1592	0.1923	0.0476
S7390	0.0352	0.099	0.169	0.1148	0.2362	0.1543	0.1411	0.0504
S7395	0.0312	0.1042	0.1286	0.1124	0.326	0.1616	0.0896	0.0465
S7396	0.0369	0.1106	0.1384	0.1058	0.225	0.1596	0.1443	0.0792
S7408	0.0372	0.1068	0.1642	0.0881	0.2466	0.1773	0.1262	0.0537
S7433	0.0367	0.108	0.1533	0.1121	0.2506	0.1581	0.1138	0.0674
S7439	0.0123	0.1201	0.1014	0.1288	0.19	0.1701	0.1958	0.0815
S744	0.0528	0.0992	0.1434	0.1161	0.1421	0.1447	0.2184	0.0834
S7468	0.0361	0.1183	0.1812	0.1109	0.1741	0.1611	0.1349	0.0833
S7469	0.0337	0.1307	0.1557	0.1392	0.2113	0.1626	0.0945	0.0723
S747	0.0324	0.1317	0.1234	0.101	0.1657	0.2079	0.144	0.094
S7470	0.0269	0.1207	0.1543	0.1194	0.2596	0.1701	0.0668	0.0821
S7474	0.0572	0.0932	0.1362	0.09	0.2378	0.164	0.1416	0.0799
S7475	0.0336	0.1074	0.1542	0.1369	0.1969	0.164	0.0967	0.1103
S75	0.0452	0.1179	0.174	0.1206	0.2035	0.1549	0.0959	0.088
S7502	0.0398	0.0957	0.1376	0.1553	0.2009	0.1854	0.1336	0.0516
S7505	0.0445	0.1078	0.159	0.1127	0.193	0.1617	0.1588	0.0625
S7509	0.0358	0.1221	0.1465	0.0956	0.2155	0.173	0.1482	0.0633
S7513	0.0211	0.1225	0.1346	0.108	0.2368	0.159	0.1436	0.0744
S7514	0.0375	0.1128	0.1709	0.0998	0.1564	0.1431	0.1977	0.0818
S7520	0.0522	0.1231	0.1433	0.0972	0.1432	0.1546	0.2147	0.0717
S7524	0.0338	0.1081	0.1867	0.0896	0.2486	0.1804	0.092	0.0606
S7531	0.0472	0.1265	0.1513	0.1043	0.2275	0.1773	0.083	0.083
S7543	0.0595	0.0855	0.1624	0.0973	0.241	0.1333	0.1733	0.0477
S7544	0.0345	0.1103	0.1702	0.1061	0.2346	0.1633	0.1205	0.0604
S7548	0.0306	0.1096	0.1305	0.1033	0.2726	0.1596	0.109	0.0848
S7557	0.0493	0.1033	0.168	0.1124	0.1884	0.1578	0.1768	0.044
S7559	0.0463	0.1275	0.0937	0.0973	0.1808	0.1591	0.1923	0.1031
S7560	0.049	0.1297	0.1219	0.0929	0.1901	0.1668	0.1702	0.0794
S7562	0.0193	0.0844	0.2385	0.1153	0.1927	0.1623	0.1295	0.0579
S7573	0.0428	0.0864	0.1755	0.1372	0.2039	0.1484	0.1206	0.0853
S7576	0.0414	0.1206	0.152	0.1154	0.2194	0.1466	0.1183	0.0863
S7581	0.045	0.0927	0.1735	0.0843	0.226	0.1552	0.1701	0.0533
S7584	0.0392	0.1039	0.2069	0.1046	0.1884	0.1649	0.1235	0.0686
S7585	0.0264	0.0945	0.1275	0.1301	0.1808	0.143	0.2065	0.0912
S7595	0.0258	0.1421	0.1738	0.1214	0.1973	0.1477	0.1042	0.0876
S7600	0.0285	0.1109	0.1672	0.117	0.1678	0.1722	0.154	0.0823
S7602	0.0546	0.1046	0.1428	0.1254	0.1804	0.1645	0.1626	0.0651
S7605	0.0592	0.0958	0.1251	0.1251	0.2068	0.1716	0.1378	0.0785
S7606	0.0409	0.102	0.1584	0.1024	0.2212	0.1738	0.1146	0.0867
S761	0.0375	0.0944	0.1338	0.0876	0.2869	0.1787	0.1225	0.0586
S7622	0.0387	0.106	0.1847	0.109	0.2186	0.1507	0.1214	0.0709
S7627	0.0298	0.0974	0.1553	0.1087	0.2647	0.1325	0.1408	0.0708
S7630	0.0388	0.1056	0.2234	0.1141	0.1862	0.1486	0.0989	0.0844
S7635	0.0383	0.1423	0.1497	0.1006	0.2144	0.1494	0.1192	0.0862
S7639	0.0441	0.0878	0.1436	0.0959	0.1938	0.1693	0.2248	0.0407
S7644	0.0385	0.1062	0.1302	0.1067	0.0754	0.2089	0.2256	0.1084
S7652	0.0326	0.1175	0.1605	0.1174	0.2022	0.1667	0.1285	0.0744
S7653	0.0338	0.1009	0.1683	0.0873	0.3376	0.1257	0.1006	0.0458
S7655	0.0639	0.1155	0.1244	0.1107	0.1973	0.1754	0.1331	0.0797
S7659	0.0305	0.158	0.1131	0.1106	0.1679	0.1834	0.1271	0.1092
S7660	0.0404	0.1156	0.1226	0.1105	0.2078	0.1802	0.152	0.0709
S7668	0.0463	0.0825	0.1677	0.1014	0.2456	0.1741	0.1282	0.0542
S7670	0.0194	0.0995	0.1547	0.1648	0.1888	0.1718	0.1562	0.0449
S7671	0.0307	0.0985	0.2007	0.111	0.2094	0.1911	0.1051	0.0534
S7673	0.0307	0.0975	0.2192	0.1044	0.206	0.1654	0.1176	0.0592
S7674	0.0408	0.0775	0.1519	0.1076	0.2767	0.1449	0.1342	0.0664
S7678	0.024	0.1293	0.1313	0.1048	0.1894	0.158	0.1406	0.1226
S7691	0.0352	0.0911	0.1262	0.1274	0.2249	0.1741	0.1567	0.0645
S7693	0.0409	0.1098	0.1768	0.0909	0.2039	0.1624	0.1443	0.071
S7694	0.032	0.1098	0.1309	0.0885	0.1781	0.1676	0.2212	0.0719
S7699	0.0402	0.1398	0.1264	0.1096	0.1885	0.2072	0.1071	0.0812
S7703	0.0317	0.1015	0.1782	0.117	0.1944	0.1853	0.1046	0.0871
S7711	0.0433	0.1226	0.1329	0.1122	0.1841	0.181	0.1429	0.081
S7712	0.0448	0.1091	0.1581	0.1184	0.2105	0.138	0.1208	0.1003
S7714	0.0374	0.0825	0.2464	0.1138	0.2509	0.1153	0.0998	0.0538
S7717	0.0446	0.1104	0.2272	0.0992	0.2155	0.1741	0.0554	0.0737
S7723	0.035	0.1308	0.1278	0.1238	0.1976	0.192	0.1166	0.0764
S7741	0.064	0.1425	0.1152	0.107	0.1785	0.1964	0.1027	0.0937
S7743	0.0315	0.1052	0.197	0.1115	0.2153	0.1847	0.0954	0.0595
S7746	0.0355	0.1171	0.185	0.1284	0.1737	0.1515	0.1372	0.0716
S7747	0.0355	0.0895	0.1302	0.1174	0.232	0.1455	0.1978	0.0521
S7764	0.0417	0.0739	0.2031	0.0954	0.1587	0.2078	0.1666	0.0528
S7781	0.0353	0.1013	0.1588	0.1197	0.222	0.1737	0.1148	0.0744
S7784	0.0264	0.1038	0.2008	0.1056	0.219	0.1535	0.1241	0.0669
S7795	0.0264	0.1276	0.21	0.1115	0.2019	0.1438	0.1063	0.0724
S7800	0.0413	0.1254	0.1196	0.1071	0.1905	0.1706	0.1371	0.1085
S7803	0.0282	0.1039	0.1548	0.1197	0.2064	0.1615	0.1413	0.0843
S7805	0.0417	0.1027	0.1739	0.1474	0.1928	0.1399	0.1381	0.0635
