Mixture	B_cells	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	NK_cells	Neutrophils	T_cells_(CD4+)	T_cells_(CD8+)	P-value	Correlation	RMSE	Absolute score (sig.score)
S10179	0.0564939613582782	0.206428843394969	0	0.0816693000119845	0.298569792703167	0.264302707435646	0.130144261497795	9999	0.518564918389944	0.927045460686329	1.03760886640184
S10186	0.0987274281574283	0.214587047133839	0	0.0656730507261577	0.218622021500225	0.437140499291936	0	9999	0.529382946615516	0.914928374951084	1.03475004680959
S1019	0.0423480361125623	0.153377314473006	0.00566380269551008	0.0551388797460391	0.400707813929706	0.378373109884531	0	9999	0.558185747642015	0.894309872199139	1.03560895684135
S10190	0.114283926896575	0.217995909665227	0	0.0354845573170781	0.300285685631956	0.242360988640603	0.122707781102601	9999	0.579488425789374	0.866083537229607	1.03311884925404
S10195	0.0246212847692253	0.173413933740069	0	0.0496814805710661	0.5143553392625	0.273672853920607	0	9999	0.523629802717765	0.942337072306548	1.03574489226347
S10196	0.0255900540266763	0.178300670154788	0	0.0514759756690146	0.4352119071495	0.327586708796911	0.0171003903038884	9999	0.563750364278847	0.89313998092817	1.03526570610078
S10200	0.00956319017537647	0.193774973250289	0	0.0869944220809749	0.501195880725646	0.243118669202195	0	9999	0.577397555899695	0.889093607347854	1.03464713543448
S10201	0.00698545056404905	0.0717036069936775	0.00835601237673166	0.0492677051205371	0.701892076523801	0.193397161496386	0	9999	0.596260179238596	0.892450776576769	1.03160201307518
S10202	0.0309441670212706	0.158267025831881	0.0218934178912059	0.0627052135769166	0.43597927454289	0.324858036570318	0	9999	0.579134852577819	0.877889050613267	1.03464713543448
S10205	0.0908684224497737	0.152340555264357	0	0.0631015562952846	0.421460926219282	0.308351718370857	0	9999	0.536661618154892	0.915214599400187	1.03612317859955
S10211	0.0607265344866047	0.23699815894518	0	0.0749118140517347	0.401769896353129	0.174909713774934	0.0828680927063276	9999	0.533968179554406	0.922050024810675	1.03218421031791
S10221	0.0453254207185639	0.205397838584599	0	0.0581327678797925	0.415386764439183	0.273854609766509	0.0382342526263104	9999	0.555833696885453	0.900013631695565	1.03633165401496
S10222	0.0444103870728085	0.147133888593596	0	0.0501579865900726	0.532802664202605	0.260382343641869	0	9999	0.576762989956829	0.888479804590696	1.03488727010095
S10226	0.0519492415127599	0.168788915009676	0	0.035121138935997	0.479071645229072	0.300128304132822	0	9999	0.575858445513143	0.883826483337213	1.03505924482033
S10227	0.0340166141936656	0.180369422356279	0	0.0411339409803034	0.480094709504023	0.29951319392569	0	9999	0.556382517504504	0.905345123091101	1.03512788095996
S10228	0.0242501873763728	0.147190192866803	0	0.0501599724546858	0.474468219320155	0.339505855264945	0	9999	0.58087434970283	0.877915319781414	1.03557442728296
S10232	0.121067653253384	0.205686482011635	0	0	0.237967465688578	0.313631475971793	0.155043311304078	9999	0.562296579594915	0.879956424065361	1.03339638822947
S10248	0.0893071686561097	0.141505794069036	0	0.0633095140661559	0.397279651750616	0.227226211860143	0.113384600978812	9999	0.546636834293176	0.901691190001867	1.03201294138087
S10249	0.0295078138705771	0.257525042478188	0.0291910527077801	0.00359811306914577	0.482791709066784	0.233822790007015	0	9999	0.595132671491227	0.8731618641417	1.03643652119949
S1025	0.0744286337971803	0.180969172377281	0	0.072098479736015	0.377966752852416	0.330145918078461	0	9999	0.565652085806423	0.885424952417903	1.03560895684135
S10266	0.028264213385511	0.150900799873895	0.0252886256867089	0.00419000647608451	0.48592343889544	0.338690454488843	0	9999	0.581928977953252	0.879351985913551	1.03325753880648
S10269	0.0423622129273388	0.0798323795170807	0.0124450736248848	0.0696157235949758	0.531436259285396	0.298399017129677	0	9999	0.572659946294183	0.889256937727104	1.03409066607935
S10272	0.0361935016969938	0.146565044430106	0	0.0584629816224799	0.567808972173374	0.212453437340379	0.00873529583046102	9999	0.555903170949136	0.915874816750196	1.03021923309379
S10273	0.071909013228579	0.114368910393387	0	0.0717017311720935	0.481214444570999	0.295314024679107	0	9999	0.570148898300568	0.886331012547322	1.03450812404417
S10274	0.0442086368952987	0.228204626338542	0	0.0633471453546806	0.438667400332534	0.228362423324957	0.0318221473719401	9999	0.543714072346657	0.91640815852818	1.03461237961795
S1028	0.0580351207207437	0.19534936131527	0	0.056152805018947	0.418517695656665	0.182172407195782	0.121921800026473	9999	0.558685142096815	0.895629117675985	1.03214918993388
S10280	0.0487243068043757	0.110757469993589	0.00886454409315402	0.0555348773985259	0.426933122831732	0.387285108822532	0	9999	0.539785079430596	0.912159431097845	1.03809942994391
S10283	0.071029106756755	0.206197333800476	0	0.0657600056314312	0.292831006237862	0.336309665559228	0.0614081196667007	9999	0.558498627918527	0.888345452142191	1.03353523765245
S1029	0.0741330554040297	0.111423935188318	0.0270032143952649	0.0600501599258475	0.415567563312886	0.348258592973145	0	9999	0.552507741612443	0.898905067329264	1.03643652119949
S10292	0.0556222010385188	0.122353757669498	0	0.0333613620294354	0.389483053513642	0.433826761183388	0	9999	0.540587841820571	0.908246714316019	1.03464713543448
S10294	0.0746435099875037	0.158229473343197	0	0.0765515626880023	0.376892918982998	0.25481736485773	0.0955739022874948	9999	0.532353504149387	0.9156426153018	1.03670873214693
S10302	0.0626970627883905	0.206234247721862	0	0.0368916113748632	0.39782298938971	0.251347176889778	0.0770198532162686	9999	0.562029773405527	0.891131158232711	1.03201294138087
S10303	0.0533730139008136	0.143443675471927	0	0.0700946064793055	0.412743022308593	0.353603220645843	0	9999	0.579879177450932	0.872409121402042	1.03325753880648
S10323	0.0382565103042979	0.173260408893686	0.0169593176648764	0.0352057629974131	0.457963385024062	0.316173868104489	0	9999	0.560224405302451	0.899225374389732	1.03781925298882
S10326	0.0384853544169062	0.198394841748782	0	0.087901586741141	0.448727196070844	0.263617225080442	0	9999	0.561330274039101	0.898584151964928	1.03712620405812
S10328	0.0217982168946246	0.0665760401779617	0.0436494200744673	0.0522630956131221	0.442990620763589	0.409986424215991	0	9999	0.568816064363079	0.88534430632366	1.03726381773976
S10329	0.0550134479614316	0.16979150442453	0	0.0496518167907236	0.396122841048671	0.366302684328578	0	9999	0.55878790710196	0.893358535007076	1.03688229455393
S10336	0.0315219647020995	0.140421095194151	0.00775722585859705	0.0700969984749844	0.479768436112149	0.305219076346234	0	9999	0.569897960133934	0.88994114443698	1.03478479668822
S10340	0.0633438664670837	0.0927331852711753	0	0.0453738862594511	0.477578073099199	0.355892339752279	0	9999	0.580868906635905	0.873651749804387	1.03492135084919
S10347	0.0219293604675381	0.13207288730866	0.0649522011231629	0.00386541773758132	0.423570185345416	0.384517765972675	0	9999	0.541676140206379	0.915380280894139	1.03090781795503
S10353	0.0806343767887776	0.179197704062704	0	0.0351237075625501	0.438138196193481	0.30016355419897	0	9999	0.586351111345524	0.868620147218378	1.03325753880648
S10356	0.0459427224422618	0.167430516664019	0.00940364051940765	0.00401952762990651	0.382790700811969	0.42629372708171	0	9999	0.558064830445581	0.893410341897667	1.03588083514927
S10358	0.0268983127806356	0.123102327717892	0.0340243434889024	0.0559948454345942	0.493317915068403	0.304340423032959	0	9999	0.549134503783766	0.912923257321757	1.03767816752339
S10365	0.0269108766647811	0.172823420705343	0	0.0533235339668476	0.493308417401349	0.28702970109003	0	9999	0.584751458614074	0.877750834786058	1.03339594982835
S1037	0.0642715254288549	0.144398032280819	0	0.043324646802816	0.302095637571761	0.452916575405305	0.0273644021515168	9999	0.552810627427933	0.892175583012642	1.03437081964107
S10373	0.0847192128224427	0.159460591221444	0	0.0374968034618942	0.412009356515354	0.332664471686338	0.00802038393360061	9999	0.542992389075237	0.908448695791485	1.03437081964107
S10374	0.0669174774183992	0.237328744167283	0	0.0100355420368726	0.40065386747891	0.177310881187379	0.137248755260812	9999	0.512676227825326	0.940777809240624	1.02949526754966
S10375	0.0608188620754696	0.242873065851334	0	0.0420953393332653	0.434126249252911	0.228130052493621	0.0279761519848057	9999	0.581746035272322	0.877475572329823	1.03601972099141
S10377	0.0605066928042322	0.307844035921423	0	0	0.31160268257498	0.204478912047808	0.146684904811106	9999	0.536520179876248	0.915462100836581	1.03111722815955
S10378	0.0831307406080957	0.179373737266268	0	0.0630515548629504	0.387699601395927	0.282904090556435	0.0393460867682959	9999	0.577827690166663	0.872837848941605	1.03550581145797
S10390	0.0367107301091327	0.105652111032008	0.0371588019834904	0	0.429514728989666	0.419875516368479	0	9999	0.543256989002597	0.910556134325645	1.02891188848278
S10391	0.0663625273710124	0.252804830307685	0	0.0603264408949629	0.386051388236716	0.239097046855141	0.0313763404142747	9999	0.478654564384668	0.974201244337554	1.03601857407979
S10393	0.0549980408053783	0.252223940397889	0	0.0637343536703934	0.350252365456508	0.0944207012699544	0.217489447653917	9999	0.563541826378641	0.888367209414285	1.03311884925404
S10400	0.0318112123759272	0.251453333833455	0	0.0287503622687482	0.433689492370009	0.287830836804313	0	9999	0.573412234520273	0.887944252884471	1.03353523765245
S10401	0.024118774518365	0.152995528962681	0.0805569821276877	0.0265113758147309	0.398114216991309	0.354725580604156	0	9999	0.559145744946602	0.89784779078947	1.03702245901893
S10406	0	0.252525650144338	0	0.0459816973431556	0.505387248100771	0.229224253665775	0	9999	0.56120672615473	0.911001385272805	1.03311884925404
S10408	0.0421894429477922	0.147398157127739	0.0305883467252208	0.0143222574024082	0.464128608012511	0.339192440773153	0	9999	0.569344638445532	0.889395395830664	1.03781925298882
S10409	0.0891312532615086	0.255800290515966	0	0.0660779230724018	0.28635012853603	0.166378786881485	0.170976914663565	9999	0.548904107954837	0.898533484453812	1.03471529693096
S10418	0	0.027800943535351	0.0624659017333457	0	0.65615666901036	0.286972435549293	0	9999	0.553689601466357	0.928988226418635	1.03339594982835
S10431	0.0369593971213685	0.220749932458651	0	0.0495207070420324	0.434708664053902	0.280512824608204	0.0107371702575954	9999	0.561135895316301	0.898342931734488	1.03318869554175
S10438	0.0463149739331693	0.192608899974535	0	0.0735949528543302	0.418791688628467	0.29866118087682	0.00868520059373076	9999	0.560443697020722	0.89539234731034	1.03865689686105
S10439	0.0616880635495536	0.287351760960735	0	0.0528481304159947	0.384570753869459	0.210498258229357	0.0384465031624177	9999	0.579937897062673	0.877844099774248	1.03540347018752
S10441	0.0180815254202493	0.183679392412164	0.0118416786716681	0.0668268983108244	0.497501908042731	0.257093645630442	0	9999	0.562491938440542	0.903419986658143	1.03502504848808
S10442	0.0312205955708193	0.220696180498361	0	0.0507350482729454	0.420683806574706	0.315216600445195	0	9999	0.570447157389137	0.887561604113981	1.03855223136203
S1046	0.040880508239317	0.13741699851864	0	0.0474475506860482	0.541909712542776	0.266401140794649	0	9999	0.596519845055011	0.868297259897243	1.03405591078143
S10478	0.0100296873121341	0.211815294868191	0.00961744835790262	0.0278425538979596	0.566135756381911	0.210030984373277	0	9999	0.59224415277097	0.883772910215517	1.03547172519138
S10480	0.113340630254765	0.0746698618906097	0.0214461376791489	0.08646463844799	0.348726100108115	0.390378107996915	0	9999	0.540371910316396	0.903402950567363	1.03502547637754
S10484	0.0223199195314416	0.197476673378692	0.047106653528375	0.0243751598245971	0.436598887593566	0.307594431334705	0	9999	0.5561154508132	0.905481222869669	1.03547172519138
S10492	0.0774046041960838	0.28570498697614	0	0.0354161195209788	0.259918431980405	0.243550461166528	0.133614353001219	9999	0.548133427784163	0.899954774955439	1.03560895684135
S10496	0.110185244187081	0.153256987981421	0	0.0810853231926246	0.38713635565587	0.303875986707573	0	9999	0.557992098273861	0.891183654042292	1.03553989772457
S10510	0.0561468106454068	0.260214899509748	0	0	0.416367293185644	0.18865836101722	0.113810086738901	9999	0.566058555234302	0.891657373005629	1.03519745109692
S10513	0	0.239997763347562	0	0.0514678359813291	0.422108291118024	0.319961347205538	0	9999	0.564898027755116	0.896098060820847	1.03353523765245
S10516	0.0248683995709676	0.177966571207109	0.0242296654385603	0.0714651537716147	0.434667635178708	0.303928778891157	0	9999	0.557177547696849	0.90176042454599	1.03712620405812
S10534	0.0540684598390891	0.160265147567314	0	0.0548104364534005	0.416314108207987	0.34793779776056	0	9999	0.552941025824497	0.900523722731988	1.03339594982835
S10535	0.0342196183926824	0.230358932554453	0	0.0186463134909021	0.332898819486309	0.227038486258763	0.190372823036153	9999	0.541920840000503	0.907103951263213	1.03353499321926
S10537	0.0499092228558263	0.25897885580634	0	0.0455717834960089	0.380782534383685	0.300092014528873	0	9999	0.58044259364161	0.875775462846241	1.03533441107073
S1054	0.0156291036168854	0.20711550509594	0	0.0684071465155933	0.375500832783811	0.368441009293074	0	9999	0.539766546216345	0.914521274108212	1.0350935973053
S10543	0.0494886316173199	0.125231315624008	0	0.080745582044055	0.459149934071711	0.320718947713639	0	9999	0.55088328257785	0.904997330041335	1.03533441107073
S10546	0.056134391230545	0.191878108271167	0	0.111894461411668	0.427817623278974	0.246610943758411	0	9999	0.53210852344227	0.92503645599993	1.03433552795077
S1055	0.0252126772223766	0.183001725353885	0	0.0330337902060378	0.562554761655816	0.229524152125505	0	9999	0.587747041367222	0.884508789044367	1.03332710656362
S10551	0.0417224797054289	0.189767562945088	0.0450979879134265	0.0194069030781543	0.39532488198594	0.342319360948653	0	9999	0.574705963727441	0.881310133757612	1.03363917657669
S10552	0	0.12026742597192	0.0633027633422927	0.0559397702235041	0.563231806486196	0.232489812574937	0	9999	0.536504781571255	0.939001561680862	1.03523157859885
S10555	0.0510404854808976	0.175445932374149	0	0.0790352949626599	0.333072360682401	0.327342436870021	0.0685021020409809	9999	0.559703618480209	0.888315759376689	1.03443861241111
S10559	0.0258616349896798	0.22180973575871	0	0.0655443499323481	0.426026322486866	0.295679307681585	0	9999	0.573847080075911	0.885270312816918	1.03492135084919
S1056	0.0844204729541356	0.153888747730352	0	0.0190486377146718	0.391916172730826	0.330901041870347	0.0548841718199939	9999	0.570137043144592	0.878787856021273	1.03505924482033
S10563	0.0513228707293259	0.184915593211973	0.0076184139916169	0.0259539881471601	0.454327650486882	0.309014754319446	0	9999	0.581214421902999	0.877220969758832	1.0331532708864
S10574	0.0344495697554516	0.186988271198686	0	0.0683044404405021	0.373078824541318	0.373684039187555	0	9999	0.561936629725275	0.890465660802316	1.03650514512351
S10576	0.0190599280918312	0.194265783644616	0	0.0583413892086476	0.57286801936459	0.168353615297651	0.018609694707586	9999	0.571963411072815	0.904520582818478	1.03149843031492
S10578	0.0335486846117262	0.213158409756387	0	0.0834249472606123	0.49136891240095	0.158969687759241	0.0502629449138275	9999	0.573990929176213	0.891656579180284	1.03073358670274
S10579	0.0375374148655253	0.134152089305775	0	0.0829289124398647	0.501736140263115	0.277319479735893	0	9999	0.549593556250987	0.912245930613038	1.03367403661017
S10582	0.034345657403002	0.158373698079873	0	0.0907351705315224	0.463605524821301	0.288820784313576	0	9999	0.563122335630058	0.895943795721107	1.03588083514927
S1059	0.0603024082376947	0.118299928544495	0.0145844402930157	0.0578551653232992	0.476095557095972	0.308334225696899	0	9999	0.577748312514458	0.879270145760529	1.03547172519138
S10599	0.0722343425417987	0.241210447068575	0	0.0662942723936648	0.455001018539521	0.186252009051556	0.0153052524578311	9999	0.585218511857212	0.87621216247629	1.03629734205295
S10611	0.0169405232342197	0.155612784940125	0	0.0438157916718806	0.48683624581881	0.331165473976038	0	9999	0.558992374609483	0.902502803446926	1.03437081964107
S10614	0.0132268199252379	0.16266491502497	0.00570575582615849	0.031648808000858	0.519493029158549	0.302045468752441	0	9999	0.592373716497333	0.872667294554554	1.03478479668822
S10624	0.12837168971913	0.0854111862070973	0.0750133855957618	0.0112557591640006	0.460180753658244	0.278981373283426	0	9999	0.533320253708896	0.920797756924987	1.03921414762766
S10632	0	0.154170354372484	0	0	0.56907160743985	0.254547724730003	0.0547728767620119	9999	0.55005400225215	0.922002627588701	1.03256256330435
S10634	0.0653063142315453	0.121407098492808	0	0.0725606833544081	0.451252716182208	0.323423149192085	0	9999	0.561947865763247	0.892292707508548	1.03394996145305
S10638	0.0474178500900368	0.152926742331548	0.0373674391146184	0.037013037029493	0.453630246181929	0.306257064870329	0	9999	0.563271047174829	0.895566688513815	1.03461237961795
S10644	0.0794046672323606	0.267515043925479	0	0.00996483555367024	0.341197147497759	0.273383771868245	0.0624149847796964	9999	0.571882758722847	0.880042960563401	1.03388045085721
S10649	0.0314136932786436	0.093089141201594	0	0.0818553113196398	0.585250328651228	0.243863250740271	0	9999	0.57400558329042	0.895906243452127	1.03547172519138
S10652	0.0460936688420588	0.114111518072716	0	0.0850148694844767	0.537506110186504	0.251399791183905	0	9999	0.545904795488617	0.918923206851174	1.03412595776966
S10654	0.0585698412687603	0.162219568841161	0	0.104287049419471	0.402416076983515	0.230751807918655	0.076677006417627	9999	0.551650645004821	0.900354538549206	1.03492135084919
S10655	0.0273000952997411	0.124317497428019	0	0.0579439589448511	0.47914209045571	0.345387023951032	0	9999	0.563234119511448	0.895168786767185	1.03409066607935
S10656	0.0646738300637424	0.143718239340067	0	0.0907442572486238	0.426099209914328	0.295317710273027	0.0136791966506336	9999	0.564924813029777	0.888388933901771	1.03423244349042
S10657	0.0649329343142074	0.233965190732241	0	0.0579131672845799	0.407651450018467	0.268898785846491	0	9999	0.565526085598526	0.891486268725975	1.03336152819599
S10658	0.0710369046385339	0.144215941034238	0	0.0536945820842875	0.448574806453538	0.278421218565782	0.0391501445289242	9999	0.574377613501195	0.879717956459295	1.0350935973053
S10660	0.0646661757696801	0.257862971834239	0	0.0111680842208242	0.269208044135511	0.333094495084617	0.0983710485962021	9999	0.538941507628595	0.908250766221668	1.03437081964107
S10661	0.0889449881265951	0.13678451697029	0	0.051569280380887	0.39756494773255	0.362053152079315	0	9999	0.548859441256724	0.900343194868418	1.03691688528964
S10676	0.100988682430202	0.221930586589666	0	0.0990052601510209	0.454822960176679	0.159236994733781	0	9999	0.540466477071465	0.920283077878821	1.03598448408135
S1068	0.0917703995716592	0.13287540311551	0.00360396757771996	0.0335572837364303	0.412544528392501	0.361529252755453	0	9999	0.575844527065005	0.874299558468463	1.03588083514927
S10681	0.0403403950332394	0.206354046567337	0	0.0724988506942499	0.475951625460849	0.147708971482105	0.0883319066283982	9999	0.561569180516197	0.901036722983416	1.03118579586618
S10686	0.0304896568952462	0.242995145812078	0	0.0471991471701531	0.450706070483586	0.263257115073418	0	9999	0.557746924946317	0.905456612889816	1.03464713543448
S10688	0.0351818744976093	0.0956788179165254	0	0.0380862566176546	0.434308032840833	0.433836631449792	0	9999	0.539858650514297	0.911858231353721	1.03709161332241
S10690	0.0151682440799215	0.183714037223908	0.0597921313996224	0.0525292666489443	0.433054875590177	0.292451775906704	0	9999	0.52648346719063	0.935093092660317	1.03671033084928
S10698	0.0541603497373009	0.194745778937548	0	0.0291903721918979	0.370416481462216	0.38086276625971	0.00374310066536696	9999	0.566640348604069	0.88487691915047	1.03311884925404
S107	0.0363008079482577	0.170076839261535	0	0.0391327413940209	0.388180852592661	0.3146933424349	0.0877728762905494	9999	0.569250386293428	0.88160571454063	1.03615745992192
S10703	0.0524031499439288	0.151100960675976	0	0.0976253381881878	0.379670188024924	0.338824854032327	0.0154347539549829	9999	0.562127165800559	0.888455934908042	1.03505924482033
S10726	0.0606553772981263	0.166565516053952	0	0.0454522542072727	0.397461691331594	0.365610053372522	0	9999	0.565544463448869	0.886315882206439	1.03574489226347
S10729	0	0.248094659140395	0.0213024087536754	0.036670717498315	0.429687893195606	0.299372271202289	0	9999	0.524047711716242	0.939586586185879	1.03512794979028
S10733	0.0591657032633433	0.229813097358839	0	0.0508350440097508	0.413537166101262	0.232453394461629	0.0489803914933915	9999	0.570870539294245	0.885686531699712	1.03478479668822
S10734	0.0964195385345783	0.346085801711196	0	0	0.267120762717277	0.183111764467932	0.141212094022072	9999	0.576414604993404	0.874902118061923	1.03394996145305
S10735	0.0855857038187102	0.110995303372002	0.0103924889048171	0.0552403629980805	0.434349165585757	0.337076151897325	0	9999	0.563720649209547	0.888036444361853	1.03363917657669
S10740	0.00327767175306289	0.331162215404025	0.0117603757956981	0	0.420897531272141	0.265880961276142	0	9999	0.590917880329971	0.8760674166946	1.03297875550107
S10745	0.038185643474904	0.192243491741702	0	0.0811930513292114	0.52862007204485	0.194265865453498	0	9999	0.583993772414223	0.884651481703496	1.03450812404417
S10748	0.037309666692907	0.178566520353973	0.00244015464109767	0.0489010051162858	0.392660668439815	0.377248188814037	0	9999	0.555636346788544	0.897486213810695	1.03712620405812
S10753	0.0632742200028109	0.237157094748248	0	0.0196595915975824	0.387062072078271	0.331085977520363	0	9999	0.568266254548144	0.886457426605166	1.03823895594727
S10756	0.0909873499818769	0.170422487289125	0	0.0638963902124798	0.424338914336674	0.248259624571231	0.0365355648827425	9999	0.549721253857062	0.903391665939268	1.03444033127413
S10757	0.0831668028031474	0.151139931377204	0	0.056189965767229	0.302396509121066	0.44257851612273	0	9999	0.557102096645511	0.888065382843699	1.03547172519138
