B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..	otherCells
S13094	9.94851613779839e-09	2.65213534367665e-05	4.54012714188698e-08	0.0440731998232435	0.194935585591762	0.0301885489044357	8.23668838174045e-08	0.730776006610451
S13109	0.000171143459943048	1.32307453659299e-08	6.1542621539034e-08	0.0458637863507673	0.194191852650238	0.0303503728182335	7.58262444103111e-09	0.729422762364827
S13114	1.21269446413382e-06	7.15498457093788e-08	1.10242811410074e-05	0.0448778644269936	0.196603151879725	0.0313759308627242	8.53362769013439e-10	0.727130743451744
S13131	5.74678304514671e-06	5.15916169225319e-08	8.57673363074553e-07	0.0365075714898426	0.201910855197442	0.032708860575495	4.83641867643142e-09	0.728866051852777
S13132	1.82207854363576e-05	1.89331860133892e-09	2.39059398627015e-05	0.0444818652843961	0.191233501641954	0.0313497300904464	1.04505617350079e-08	0.732892763914024
S13134	7.8879686843176e-09	0.000108447564607212	1.73088795980073e-06	0.040412075987326	0.198413117443701	0.0320857961907604	1.76865562408063e-08	0.728978806351121
S13154	2.72768787862643e-06	4.06813118275139e-09	2.68427651009696e-08	0.0405815671031285	0.198133000864582	0.0340983066071292	6.13375972436042e-09	0.727184360692626
S13161	7.72433354510267e-09	1.67581031118315e-08	2.18017287616796e-08	0.0443543316732585	0.203694739843762	0.0279456878703009	2.21229698293203e-05	0.723983071358684
S13169	0.000112706405863518	3.03735916381851e-09	8.69140888345699e-08	0.0401493235597732	0.198698448194169	0.0329019169057653	0.000152837050266488	0.727984677932714
S1317	5.17690152098599e-07	3.12291591533233e-06	2.06596700210807e-07	0.0425684401627211	0.192250521868234	0.0316511741372454	1.44882217309468e-07	0.733525871746815
S13170	6.41609678676448e-08	9.64038479955473e-09	9.42375246366192e-08	0.0436935478743397	0.201336126292632	0.0295210888944848	2.74334336623006e-06	0.7254463255563
S13173	1.40702461271843e-05	9.40975670894206e-08	9.310960869402e-07	0.0422947546557686	0.197553779739177	0.0320047097021038	0.000186650227223801	0.727945010235945
S13178	5.39014712051443e-09	3.16860497398544e-08	4.86668249255613e-07	0.0446290397254118	0.191308162468751	0.0315317126816137	7.11967703489028e-06	0.732523441702742
S13192	1.33602298040405e-07	2.19944255202547e-07	4.41140234003426e-05	0.0418314796109131	0.199481506013351	0.0311417171668012	2.14277676368076e-09	0.727500827496205
S13194	2.61217860927266e-08	2.74594873888688e-05	1.17889196195363e-08	0.0407277098587788	0.196115126490759	0.0331431088130246	3.50664669955961e-05	0.729951490972347
S13195	5.96582871425489e-06	4.54882364313434e-06	8.14782653330796e-09	0.04230017803583	0.189602257638833	0.0327581648946329	2.67289738037824e-08	0.735328849901546
S132	2.7200903018388e-05	2.0478371585994e-08	3.23726810363211e-05	0.0408408985147759	0.198878809986467	0.0321561138208751	3.33933941600105e-09	0.728064580276116
S13203	1.87581074059684e-08	3.6214027190278e-05	3.26971823416719e-07	0.0409342220959991	0.189337163289546	0.0326511970201198	3.25717355368027e-09	0.73704085458004
S13216	2.15396919309308e-07	8.351207629849e-06	1.21178567468997e-08	0.0391202310909004	0.196780194248019	0.0348160663655598	7.01178317004827e-08	0.729274859455283
S13217	5.08773053801809e-08	1.74053665480153e-07	1.24588629286329e-07	0.0444221056934635	0.198091830655869	0.0307834776738172	1.05173043499652e-05	0.7266917191529
S13219	6.09760442818356e-06	4.73129655127821e-08	4.86476970398842e-07	0.039577079207545	0.19867737694657	0.0328698198909702	1.67373280540451e-09	0.728869090886818
S1322	2.39673973591368e-09	1.43843271069284e-08	1.22964374706465e-08	0.0400510981937169	0.200373413331251	0.0331262154852897	6.12279811991054e-08	0.726449182684257
S13227	4.70400211414687e-09	1.25216368262354e-08	6.79280379260338e-05	0.0422279955609718	0.192601161461938	0.0312944532061409	6.72605201840114e-06	0.733801718455366
S13231	4.37321984005384e-08	3.13282389800404e-07	2.67989212645272e-08	0.0433547937383187	0.187356866775555	0.0336103575175254	1.94787830126092e-08	0.735677578676309
S13234	5.98983248860101e-05	2.16140570279987e-08	8.73475795946916e-09	0.0418807542469979	0.206302642291697	0.0293839443853793	1.64134355588107e-08	0.722372713988789
S13243	6.59572178597314e-05	5.76280222667833e-08	4.98815479531911e-08	0.040264169129745	0.194480473506474	0.0354517611845655	2.1898116890136e-08	0.729737509553668
S13248	5.98872018404136e-09	0.0001385831906878	4.80039569571121e-08	0.0459377530835175	0.19720100289575	0.0288540191477651	5.01759309927742e-06	0.727863570096503
S13253	5.48947321861367e-07	2.22114211457306e-07	5.72802978437947e-09	0.0425379280669405	0.197804799556895	0.0311334930651508	2.23539131805959e-07	0.728522778982319
S13272	9.20702414403898e-09	0.000257060157063503	7.47279552136713e-08	0.0416979269743138	0.198814831516856	0.0297827794472626	1.25010837981117e-07	0.729447192958687
S13275	3.34506548098703e-06	5.8494726188756e-08	7.22020239159815e-10	0.0399502494126752	0.200366543361317	0.0341238376176188	1.75015912994968e-07	0.725555790310249
S13278	2.60193609883908e-09	2.71369901832862e-08	6.85445056267075e-06	0.038588623679926	0.195896550178758	0.033213605781506	2.55866979968835e-05	0.732268749472325
S13283	1.31791425048671e-06	1.7963088848245e-08	4.719876585189e-08	0.0422481723025011	0.193087552526771	0.0336679799458512	2.67898152484231e-08	0.730994885358956
S13289	3.55226677586676e-08	2.77341924412177e-09	3.02927090384136e-08	0.0436127216427487	0.195031733353712	0.0328750415812828	2.11751108557393e-06	0.728478317322375
S1329	4.86177006393983e-08	1.46459512035685e-05	2.66394138865172e-05	0.0425062889289042	0.194407358559967	0.0335285557169372	1.84598008850864e-09	0.729516460965421
S13291	7.8487193443738e-08	2.6197589069421e-05	1.37284531160423e-05	0.038729690742636	0.193108318882292	0.0344904098223772	4.29122253694932e-06	0.733627284800779
S13293	3.60625740098454e-06	2.70535893826379e-08	2.19328532575764e-05	0.0439861437839149	0.186957470732919	0.0327715253062527	1.31419842599297e-08	0.736259280870681
S13296	2.56858700889477e-08	1.80441065514349e-09	6.78039182770377e-07	0.0464255086190036	0.193717469805505	0.0305147048705031	1.66498068072062e-08	0.729341594525718
S13299	7.43288471304955e-09	3.02592750098813e-05	8.00310749743665e-09	0.0405832211817111	0.20078644656926	0.0315413516769506	5.97242887413129e-06	0.727052733432202
S1330	2.03459441177697e-08	4.88743136107927e-05	2.57236295624619e-08	0.0382679395100966	0.197603778867983	0.0314403778548493	6.02026533342387e-09	0.732638977363622
S13300	6.27523888416384e-09	1.61471421915054e-05	2.55715499560722e-07	0.0415246278829005	0.195645887951808	0.0326039421752243	7.4356109303319e-08	0.730209058501028
S13305	6.33047691645564e-08	4.60652606109132e-06	1.04580731238548e-08	0.0430978799880831	0.19554432047202	0.0325233890636147	1.48131806959173e-09	0.728829728706061
S1331	1.70379664341195e-08	9.48720795245905e-09	9.50849382393954e-08	0.0410628630923809	0.199809288375171	0.0333638209431695	2.38248426266236e-08	0.725763882154324
S13310	2.45495706076777e-08	1.97803323544165e-08	1.46549442498883e-07	0.0415508550286504	0.19708473253397	0.0323067039739459	2.69716506499368e-05	0.729030545933439
S13311	4.36130028730095e-07	4.45275993598646e-07	1.24001098066819e-05	0.0416204515358684	0.192574188908441	0.0330913221776981	1.36412712438103e-07	0.732700619449451
S13324	2.93212506453422e-07	5.25614946030985e-09	1.79853234318347e-06	0.0412463343982232	0.194759571913657	0.032537018010047	4.16448567883551e-09	0.731454974512588
S13326	8.09196597694049e-08	0.000137601527646676	1.90718693375275e-08	0.0441118889222016	0.186932481985096	0.0311346356765105	8.47465020662387e-07	0.737682444431995
S13329	1.2256040641417e-06	5.13499935441017e-09	9.73806443380833e-06	0.0437746983172453	0.198543586883574	0.0284375183043994	7.32273181499768e-06	0.729225904959469
S13331	2.17851289410316e-06	1.47782689988304e-08	2.78559116976578e-08	0.0408737721462906	0.199712324161931	0.0320653412091444	2.15033847994241e-06	0.727344190997079
S13336	2.73846092136443e-09	1.14354157927182e-06	1.6781150781511e-08	0.0414880422031576	0.194508071018945	0.0339573297798923	5.20889489786775e-07	0.730044873047325
S13339	2.84763156901441e-08	1.1559371509206e-07	2.01299539208599e-06	0.0401308695642452	0.191241556362361	0.0348511902121729	4.99893447773965e-06	0.733769227861321
S13341	2.9739459051673e-08	5.44681201096753e-08	1.25951273575859e-05	0.039309334622357	0.198368658470842	0.0307492465832995	1.3873048257553e-08	0.731560067115517
S13345	5.47981630388814e-08	2.26550227409832e-06	5.58500284241332e-09	0.0437814809766723	0.194807397764945	0.0314171026280506	8.4113615673707e-08	0.729991608631276
S13346	1.32724042519612e-06	1.00166398614827e-05	2.30740107763326e-08	0.0397931004709944	0.195822985143602	0.0339557005997679	3.07665536734612e-10	0.730416846523673
S13349	9.6446979006299e-10	2.17702998181958e-08	2.1214757160674e-07	0.0427869177447189	0.191058738769094	0.0324923108630002	4.99305934905408e-05	0.733611867147355
S1335	2.1034317072149e-07	2.28435663791314e-06	5.88576611486236e-09	0.041732921727317	0.200945419881539	0.0319209192112037	3.69178649725582e-08	0.7253982016765
S13352	3.17480207376187e-06	9.15680499900037e-09	2.9899592840989e-07	0.0434241590819655	0.199822944533291	0.0299903540538265	3.60324111117133e-09	0.726759055772869
S13354	9.59429102235488e-09	2.29337456767331e-08	2.83086338287466e-08	0.0397383496962545	0.197096485308632	0.0330259228220159	2.27668339578259e-06	0.730136904653031
S13357	6.14063317518384e-07	3.30086941939692e-08	6.40347382518753e-09	0.0420974984662399	0.192685827413067	0.0314880459777577	2.12439427140285e-05	0.733706730724736
S13367	6.78846488100244e-08	1.62116510439885e-05	4.19099201585482e-05	0.0383015921810094	0.196494465713931	0.0355153323431282	9.82318499152716e-10	0.729630419323762
S13369	8.05348569977267e-08	9.8723711432454e-09	5.22640785639328e-07	0.0413653089007581	0.199322132722032	0.0307202100104403	4.94891800712963e-06	0.728586786400749
S13370	3.26031476736793e-08	1.82106278230303e-09	3.98060212040124e-08	0.041233984241172	0.200028340961546	0.0326156520912002	2.04015739833831e-05	0.726101546901867
S13374	2.81152420359848e-08	1.82392439930044e-08	8.37059008514281e-08	0.0406357052006824	0.190254712503565	0.035350284622521	8.8864148552736e-06	0.733750281197989
S13378	2.52038963176915e-09	2.3305288947859e-06	9.3410150446723e-06	0.044246529959425	0.194750404785185	0.0316382127282767	1.21946582972967e-08	0.729353166268126
S13382	3.54929712818774e-10	1.62065709100743e-05	3.15434281959387e-05	0.0401991888933222	0.191974731872196	0.0312750070993714	5.64440487914944e-07	0.736502757340587
S13389	5.48675071752752e-05	2.37469153637066e-08	1.34921167167414e-07	0.0409959800698871	0.194563579925974	0.0313318199985612	7.79695695955459e-09	0.733053586033363
S13391	4.92452066593523e-07	4.37940353618513e-06	3.23381006280801e-08	0.0415707030088151	0.203344496049175	0.0324843450353054	3.9994012869684e-08	0.722595511718989
S13396	1.48978865083861e-08	4.83192265706344e-06	1.53588679308281e-05	0.0392395989977028	0.201462336896463	0.0319641004980683	8.61250340612908e-09	0.727313749306788
S13398	1.09110303245901e-08	1.8938808859534e-06	5.52952870879812e-08	0.0416279894815097	0.194421236144394	0.0326286853485051	7.23848767781763e-06	0.73131289045071
S13403	9.17903868985571e-10	1.10240268816211e-07	1.38529587080302e-05	0.0405245028392142	0.191058169563072	0.0343247024120084	7.99557286378532e-07	0.734077861511538
S13405	3.88100234113669e-09	6.07239701314078e-06	1.57174715444282e-08	0.0429647517601756	0.199578498930813	0.0291426080625057	2.61261726917956e-08	0.728308023124846
S13407	4.17284107040774e-09	6.88454288602508e-07	2.58361655342263e-05	0.0437998317027357	0.190234110124899	0.0334410388544616	1.34150388217086e-08	0.732498477110201
S1341	2.22178201119227e-09	3.91902788201358e-09	6.94848545112668e-07	0.0400637528680088	0.19862687156312	0.0321988049339358	1.56450356984278e-06	0.729108305142011
S13415	2.46891564364907e-09	7.54281270653508e-08	3.02707262856733e-05	0.0409468092852109	0.194519249236311	0.0336141307074581	4.27432000028263e-06	0.730885187827691
S13416	6.71865818189692e-06	9.06704590347126e-10	3.22852642689238e-08	0.0411337532907431	0.196913013795572	0.0341138742832228	4.37061361591863e-09	0.727832602409698
S13420	8.30097537398902e-06	1.89488140789207e-08	1.08521576218846e-07	0.0439628792236351	0.192428832036465	0.0325185641713722	1.27301428885453e-09	0.73108129484975
S13425	7.70744617591744e-09	3.3532083121169e-07	4.40070347613213e-06	0.0421126058503591	0.197259869378952	0.0318430175245162	5.43356564054394e-06	0.728774329948779
S13433	2.24820613669824e-05	3.77690224111143e-07	8.05106311131081e-06	0.042768550196687	0.19738793594195	0.0324384498267201	3.38268077602936e-10	0.727374152881672
S13442	2.28489730752186e-08	3.3579417896422e-08	3.17561568006066e-05	0.0429180057525416	0.198145372887979	0.0305307701456547	5.12182370834026e-09	0.72837403350681
S13444	9.97393388541151e-09	4.51562631378417e-07	0.000445114042679298	0.038848524416866	0.20007102675463	0.0313137202138637	1.68919242899106e-08	0.729321136143471
S13445	4.87530478189393e-06	7.86550982122015e-09	1.55127896786596e-08	0.044586296387826	0.19337866316115	0.0309890716963476	3.02770998023913e-07	0.731040767300597
S13454	1.47979466826992e-08	2.95490860961598e-07	3.45633968518363e-09	0.0461129280681648	0.202850460406092	0.027150091831423	1.36130449854358e-08	0.723886192336128
S13457	2.47265854422591e-08	2.03103942094571e-08	5.44506408400756e-06	0.0422681783028294	0.208482481916198	0.0291012237949577	1.18890099010447e-08	0.720142613995941
S13461	2.15757540653015e-08	2.9389764441527e-07	2.68404186387524e-07	0.0422060946058857	0.192289738244128	0.0338426166823619	1.65594980085039e-05	0.731644407092031
S13471	1.14310624008118e-09	6.01689302569601e-08	1.68761307815668e-06	0.0426912750746546	0.201133221497297	0.0305723240013486	3.53225263708879e-06	0.725597898248948
S13472	3.78981233388559e-08	5.29086791303757e-09	2.19238154306838e-08	0.0429783616812335	0.196453568085908	0.032652211858005	1.1272533801825e-05	0.727904520728245
S13476	2.65964981595199e-10	1.98261659986375e-06	1.86824921397191e-05	0.0435605188146003	0.205005737412409	0.0279717785612617	1.53606967226057e-06	0.723439763767352
S13478	1.21960607397224e-09	3.22994670121952e-08	6.1597407907083e-06	0.0394266414488549	0.198926955916916	0.032801063267014	3.13006160120982e-05	0.72880784549134
S1348	9.65017435318306e-06	5.33539622614121e-09	1.20764168901979e-07	0.0444576053110336	0.197740335909642	0.030126353932775	5.28952517963095e-08	0.727665875677379
S13486	6.69931445113548e-08	4.39802018440168e-06	1.43283158122005e-09	0.0406385555936287	0.19631612641	0.0336454342063658	2.6037758951059e-08	0.729395391306086
S13494	1.61468585172623e-08	5.15984310506284e-05	1.32642450136065e-06	0.0423193380751522	0.19964550404964	0.0316172319122895	1.74526196550821e-08	0.726364967507888
S13507	2.81937269596042e-09	1.7746790069577e-08	1.11175602804035e-07	0.0415523669611402	0.185999642697012	0.0353255030340206	5.0522249224606e-08	0.737122305043812
S13510	2.0833943298528e-08	6.06006299506632e-06	2.55639383813224e-05	0.0430122196584801	0.200534683143501	0.0316385407149537	3.35457657446219e-09	0.724782908293169
S13511	4.63503860225802e-06	6.13266169080765e-08	4.90512362314721e-07	0.0431601313565057	0.196207518328569	0.0320027445332455	1.34910827391523e-09	0.72862441755499
S13512	2.92622855676468e-08	1.90169522492738e-06	2.27975652968159e-07	0.0408952425348266	0.196606558817146	0.0330609430154925	5.89408528262149e-07	0.729434507290843
S13515	2.16101297758832e-05	7.49019041991758e-10	8.46737305858355e-06	0.0409056272695528	0.204672180377306	0.0307025665556313	1.26135955456719e-08	0.723689534932061
S13519	3.55397378742442e-08	2.17731631971367e-08	1.29946613456782e-05	0.0410931083553508	0.193839067481086	0.0335104957429773	5.89532853303675e-09	0.73154427055101
S13521	1.63068267534273e-08	3.25694512465247e-05	1.36074113155626e-06	0.0435697266566671	0.194230351640997	0.0313842012205392	2.39344891997484e-09	0.730781771589143
S13533	2.1897591676916e-09	4.2949086508697e-08	1.22761608875295e-07	0.0404933897393516	0.19471468620283	0.0317973178163712	5.38173341131689e-08	0.732994384523658
S13537	1.37199971047377e-07	1.12904892725007e-05	7.88007869064312e-09	0.0400814272820659	0.182481518916437	0.0363120538796821	1.42380487565795e-08	0.741113550114444
S13541	3.44055710341713e-07	3.94714935366938e-09	2.05993243596243e-05	0.0466284928660272	0.191705725829578	0.0307773681215755	1.59840986003901e-08	0.730867449871502
S13543	3.1928306434191e-07	3.88969498467738e-05	2.95687985166707e-09	0.0451415043690633	0.195053771934779	0.0281109325093505	2.18205043391811e-08	0.731654550176512
S13545	1.79343432761704e-08	5.99732455067081e-05	8.45626131543066e-09	0.0473350880656154	0.18821186130274	0.0281007190145689	7.26170763930916e-07	0.7362916058102
S1355	1.21970440598429e-06	1.48595128888002e-08	3.1822046238808e-06	0.0437401557310217	0.205582538378902	0.0274436700173615	3.74974634977753e-08	0.723229181606708
S13558	6.05863600822221e-08	1.8551311699282e-08	4.89269293552256e-08	0.0424120382863971	0.199958059687801	0.0307617614614028	2.11401099940066e-08	0.726867991359688
S1356	1.8290730470148e-08	2.04262682382549e-05	6.23879510891228e-05	0.0436760478979175	0.19260048725518	0.0326326685721921	2.80773833848336e-09	0.731007960956914
S13561	5.09162559789064e-05	4.02680962323117e-08	3.18399204877137e-07	0.0420301255500086	0.202746484556772	0.0295842883348122	2.04744614464435e-07	0.725587621890513
S13564	1.09830095792854e-08	2.85054991268677e-06	2.10579477501294e-06	0.0427616143040155	0.195115427804341	0.032714775987612	2.41349467297016e-09	0.72940321216284
S13568	1.62341667198614e-09	1.94225557990559e-06	5.30022310683885e-05	0.0446006489190431	0.197688887857263	0.0287545478514704	2.84146839616256e-10	0.728900968978011
S13569	5.31421389642838e-08	5.51886276469289e-06	2.29108881872578e-05	0.0427290423305184	0.199293011327152	0.0295363179257364	1.28264610118156e-08	0.728413132697041
S13570	5.7168040014608e-08	2.73158924558397e-06	1.19469351597388e-08	0.0450769204950299	0.197003391585352	0.0295652127823249	5.47906826269977e-08	0.72835161964239
S13575	1.69699733066794e-09	1.60894650993622e-05	4.10585079999449e-08	0.0434522913502499	0.198354063286711	0.0303735606104125	1.4810362766582e-06	0.727802471495746
S13577	6.73766099146139e-08	1.47857694022846e-05	6.86571628834573e-08	0.0431451923665038	0.197688735821128	0.0305416445575113	1.85267406866522e-08	0.728609486924941
S13585	9.06500671195604e-08	6.95137835421286e-06	2.74630360364428e-09	0.041274527707385	0.199183264189157	0.0317759170967937	1.44948840804421e-08	0.727759231737056
S13586	6.9626757800393e-09	2.34163010169644e-07	2.14351058890663e-07	0.0410402327417255	0.197276369651966	0.0298164541329834	6.33893267528278e-09	0.731866481657647
S13587	7.00287219372607e-06	2.31192665426173e-07	7.36900790993285e-05	0.039311119539702	0.195340131334722	0.0352371372352762	3.12947771299010e-09	0.730030684616863
S13589	3.57034708432023e-06	1.41311990517665e-08	2.1511088480947e-07	0.0432773792034383	0.195466513247151	0.031535023844648	2.34815727887495e-06	0.729714935958316
S13593	0.000136450928154842	1.53570472672787e-07	1.61026386421369e-07	0.0435485422054875	0.194871357209115	0.0317474658591672	1.64008769658705e-08	0.72969585280034
S13605	7.43057482307146e-08	7.00271581181777e-09	8.3623880147329e-07	0.0417749805952351	0.201568838650566	0.0313707331126928	9.13078865228014e-09	0.725284520963452
S13616	5.95338038561821e-10	9.77062153585428e-06	5.29693206620075e-08	0.0419863689357317	0.201991610753141	0.0316209971765089	1.92364244891457e-05	0.724371962523934
S13617	3.93570367584374e-05	3.93398513876753e-08	9.59377516650859e-08	0.041726845094129	0.197526823570221	0.0316529412508341	1.7617060380655e-08	0.729053880153393
S13618	3.05529426712555e-05	1.44127889056682e-08	1.22577607486714e-08	0.042484028866049	0.199862412390022	0.031270987180041	1.21721767312093e-07	0.726351870228899
S13625	2.04013511199935e-08	2.24649802050175e-05	5.86951196005807e-07	0.0428613306241806	0.199475552904434	0.0304595467885894	2.79811165174932e-10	0.727180497070233
S13627	5.94858220617995e-08	1.60943495112806e-06	2.71601805467995e-06	0.0400734615669691	0.199179712601658	0.0317981186500248	1.24482247368443e-08	0.728944309794295
S13633	1.31362280078154e-05	1.89183118839756e-08	9.74417703804704e-09	0.044723694402568	0.192819839347549	0.0311108698286187	1.03125664536599e-07	0.731332328405103
S13636	4.39534742427779e-08	1.70281627866602e-05	1.69846560790736e-08	0.0420964357726044	0.192691591164541	0.0325746156308393	1.47979075523014e-07	0.732620120352023
S13638	1.64744023264308e-08	4.62765554566943e-07	2.52381006161812e-06	0.0437188915461742	0.202800131999986	0.0275873925049857	8.14881011738428e-07	0.725889766017824
S13646	5.75588250536806e-10	1.068120281987e-06	7.24610388819896e-08	0.0420536859532379	0.197437028070868	0.0314305376345199	4.62920938635451e-05	0.729031315090602
S13647	3.02102857330348e-07	2.14064085921193e-09	6.60406597788168e-06	0.0431588419248413	0.194054232613884	0.0330155562913662	1.63213780333068e-08	0.729764444539054
S13649	8.22095533081624e-09	9.35465671363491e-06	1.70186310237103e-07	0.0422772457773608	0.197888737205796	0.030759436488744	1.7604204117585e-08	0.729065029859916
S1365	6.88788383653726e-09	3.92914699010804e-06	1.82868909337001e-07	0.0406138530741601	0.201050994100053	0.032568465624832	2.87083207920624e-07	0.725762281213964
S13654	6.44740325537936e-08	5.4555721991094e-08	1.89422214153314e-10	0.0421929186584142	0.199498251087244	0.0302965905509123	1.0231537619214e-07	0.728012018168876
S13656	4.25216424820329e-05	4.54149136606392e-08	7.56565114153525e-08	0.0449050876641744	0.197089473547327	0.0297211942452903	1.07860967541894e-05	0.728230815732547
S13658	7.2392920773192e-09	3.75705691213734e-08	8.32083059194373e-06	0.0381247975191427	0.199398142874139	0.0329168459998347	5.03559582921245e-08	0.729551797610472
S13664	2.39287945983822e-08	3.94168599940875e-08	1.82573760772115e-07	0.039245425289976	0.205708204574104	0.0308250208071351	6.52584184709799e-08	0.724221038150951
S13672	4.77790070420596e-09	1.08220204401647e-05	9.71770553999297e-05	0.0407761173789634	0.199547766224348	0.031890545092396	4.36421601406565e-09	0.727677563086336
S13674	6.89640074517415e-09	1.49252200008409e-07	2.10827630331934e-07	0.0425555129552504	0.195973927717041	0.0314762714063566	2.34156285811451e-05	0.72997050531654
S13675	4.38579329330362e-05	5.62564151381299e-09	6.48300147120392e-08	0.0458891759818559	0.196177021596217	0.0302438514471946	2.35474826713873e-07	0.727645787111317
S13678	1.89739432037975e-06	1.0599353031326e-08	1.74147236557285e-08	0.0417809454279035	0.196217935231173	0.032883647819433	7.71267622602122e-08	0.729115468986331
S13679	6.88455252247494e-09	2.94757027948401e-07	2.38589449777071e-08	0.0421393189764296	0.202291104699555	0.0309163692812731	1.26983882909336e-05	0.724640183153926
S13698	2.24997101499178e-09	8.65036063891957e-08	5.29298887438967e-08	0.0421967003688303	0.196842324523915	0.0334220076959446	1.9480919490969e-05	0.727519344808353
S13706	1.43010209330757e-07	2.64694685444987e-05	1.04347116067977e-06	0.042194798789626	0.191665661163106	0.0315031241626228	3.10930445542564e-09	0.734608756825426
S13708	1.17611336545107e-07	8.71081898104718e-09	6.15480989316019e-06	0.0409313211024004	0.199359776066772	0.0330919998122702	1.6575727738768e-08	0.726610605310781
S1371	2.69430321961286e-06	5.12303626277528e-08	5.6027424628621e-07	0.0407620633812094	0.199662961286756	0.0317273748193267	2.26711744689237e-11	0.727844294682209
S13716	1.83885097216791e-07	1.466189512734e-08	3.45724872850487e-07	0.0420054055598868	0.191451682172222	0.033896351917461	1.25392538217838e-08	0.732646003539311
S13717	8.02240469318851e-06	1.93148673991024e-09	0.000436087168531796	0.0443241822091091	0.192622679568729	0.032569407327249	8.80429747612081e-09	0.730039610585904
S13725	2.55570113811e-05	1.26876276180584e-06	5.44052657071305e-06	0.0396971997722719	0.200730846901246	0.0328114285161906	2.30342022099102e-08	0.726728235475376
S1373	2.32454002238715e-08	5.45883118996162e-08	1.26481368343322e-06	0.0411454816125375	0.201736095489768	0.0310438120020118	2.64725592310504e-06	0.726070620992364
S13749	9.90842066426502e-09	4.62569736839006e-09	3.69438365285899e-08	0.0430052674718013	0.191810818144101	0.0320385099868845	1.93119409909448e-08	0.733145333607317
S13751	7.52758947640786e-05	4.29064915383927e-08	1.08397604888106e-05	0.0417360851810481	0.193868692120704	0.0314292843865753	4.59878091813879e-09	0.732879775151147
S13759	1.20086373666271e-08	5.54136282481142e-09	1.21555282853608e-07	0.0431653010117751	0.199668808142252	0.0304594316218756	1.40838786262173e-06	0.726704911730952
S13761	4.50807687617398e-08	3.76625376115886e-06	1.5730458505651e-09	0.042792095091703	0.196403700125216	0.0317390239697954	3.98263320483549e-06	0.729057385272505
S13766	1.35883008896997e-07	2.18319366213062e-09	1.55532763363864e-07	0.04184064955	0.192793727985342	0.032640495395082	7.04275368887448e-08	0.732724763043073
S13778	4.24652382892148e-06	6.82404980508134e-09	6.89699037050978e-08	0.0417097229946616	0.194640110794691	0.03352950501077	7.90019730705537e-08	0.730116259880122
S1378	1.18086880465767e-08	9.12007052296288e-05	2.20585275252829e-08	0.0400609288096164	0.182739152658613	0.0359193291775904	3.70662657309607e-08	0.74118931771547
S13780	7.1557198721756e-09	2.55373578466689e-08	1.11164730773077e-07	0.0398024442026548	0.19426814419337	0.0352846570176264	7.60688088324624e-05	0.730568541919708
S13785	2.87734394290635e-08	1.14545354596911e-08	1.7598434352488e-05	0.0389596751485771	0.19436207060645	0.034643509148004	1.54197272768502e-06	0.732015564461914
S13789	1.37256860306847e-06	4.39678289555346e-05	1.94114189469019e-08	0.0430682365771268	0.202915753718396	0.0300132336508192	1.407448384933e-09	0.723957414837232
S13791	6.07427157805997e-07	8.41884156391843e-06	9.45261632987065e-08	0.0412201902182949	0.19309272565316	0.0315249634599693	1.65380505342053e-08	0.734152983335641
S13794	8.85314707362421e-08	5.65494576646552e-05	3.26703887451236e-05	0.0397277521399657	0.195746159886967	0.0332852582479971	3.31558064750673e-07	0.731151189789125
S13795	2.35192818246157e-08	6.38392241070866e-07	7.62086324750422e-08	0.0420752059512094	0.19732403913905	0.0324010263847322	6.03352840096332e-05	0.728138655120843
S13796	1.05497514777262e-07	9.35215203651741e-10	1.78606468536132e-07	0.0429342010222538	0.202350639411815	0.0279074823886159	3.12617801081712e-07	0.726807079520315
S13824	1.44837142107698e-07	6.38470199713195e-09	2.01314966046174e-05	0.0413590829813831	0.197295377156623	0.0331336312313724	8.97556464629304e-09	0.728191616936609
S13827	4.93250592583587e-08	4.81343949420858e-08	2.0474623777247e-07	0.041045584141718	0.196929288421585	0.0330363611434514	6.63631821057224e-10	0.728988463423922
S13834	3.96172962117384e-08	1.7221930180425e-07	2.13092173789828e-08	0.0417967479913409	0.195878804941062	0.0297447698860128	2.43418660396845e-07	0.732579200617108
S13837	3.07344969647866e-08	5.57965982882681e-09	1.10269057842511e-05	0.0407512120955977	0.200399574007736	0.0319163973120905	4.61722076288286e-06	0.726917136143872
S13846	4.5436257251911e-08	3.38740545852761e-05	2.9746917172512e-05	0.0443680211395418	0.197060079400617	0.0304367302549068	1.27581495294574e-09	0.728071501521105
S1385	9.66955743822685e-06	2.31652569739311e-08	1.19902152191521e-07	0.0409970408409055	0.199171925244626	0.0318269911087775	2.22285263258115e-09	0.727994227957991
S13851	1.18313943022722e-07	1.37159791265169e-07	9.12258854085986e-06	0.0439456227055928	0.195575346123827	0.0311712796282792	1.18736133857112e-09	0.729298372292664
S13856	4.72015817309905e-08	1.95909432824582e-08	8.76700085576381e-09	0.0428602982653131	0.191403938230782	0.0312126294973175	4.77651368808826e-06	0.734518281933374
S13858	7.20396885187755e-06	1.41664443644908e-08	1.10944161476351e-08	0.0426992980338733	0.184205683670004	0.0368146428441669	6.38234395840454e-07	0.736272507987848
