B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells	otherCells
S11853	0.067014140109925	0.000627382847392345	8.92451145259199e-05	0.000193790979622527	7.6691108477736e-05	0.00882860297326902	9.07432157746358e-05	6.68926683852568e-06	6.65500057677722e-07	0.0470146333267029	0.42258556673347	0.000125507965351816	0.0493189409559553	0.272556246599862	0.0385928965055965	0.00591796667646098	0.000337591203294815	0.0119602128483331	0.000781839804058747	0.000556073350574661	0.000212148893314971	0.0731124240211403
S11857	0.0518104678794376	0.000220325769294779	0.000150725082602609	5.05901771540728e-05	0.000194607125224909	0.00419836301143318	9.76187108627543e-06	1.44827796683952e-05	1.88568298900453e-05	0.0368921151993467	0.449658680905678	0.000168726546310142	0.0482771721227112	0.28662640674557	0.0349121917213119	0.00330285168078394	0.00019377876395887	0.0110996024873938	0.00179426509900254	0.000941386923044581	9.41850991020997e-05	0.0693704561799941
S11858	0.0378574754654291	0.00133350791129777	7.97500397330371e-05	0.000128130321214534	6.59243823072979e-05	0.0126118858912768	6.09126317252152e-05	8.17215382619453e-07	2.79766147455317e-05	0.0531318061074308	0.438731260505928	6.50134106973177e-06	0.0651462043716499	0.282563103132988	0.035782825107039	0.000290675622287987	0.000145276930631823	0.000142912302460292	0.000256798675852362	0.000405853367107827	0.0012831266098946	0.0699472754525469
S11860	0.0606108103324688	0.000884934045860764	0.000147123707687401	0.000131572365930159	6.36931357212568e-06	0.00367288756014558	3.89224741858716e-06	1.33674187371951e-06	3.00985555953732e-05	0.0486415628025924	0.432674418478889	8.22068068977257e-05	0.0537551699305823	0.264243159409376	0.0417665037307164	0.00342385731012535	0.000608707480084723	0.00670959349285058	0.012953085192225	0.000286083915220085	0.000166324467998015	0.0692003021118894
S11864	0.0640196314278562	0.000768773472301173	5.09395483175501e-05	6.96779426300062e-05	2.19443572433648e-05	0.00318178086543084	1.00153979126469e-06	1.16555453869377e-05	1.86025635054638e-06	0.078170677240766	0.406640847288619	1.07600989251453e-05	0.0506642983575114	0.276622238869826	0.0437325157159671	0.00108108712780589	9.51144894179399e-05	0.000338649708978502	0.00089541177865303	1.52728838197104e-05	1.87823580095053e-05	0.0735870791263932
S11870	0.0535504277204891	0.0164842899100315	1.92167112556097e-05	3.13743399286838e-05	0.00035936627808461	0.00878601093409471	5.04084834145519e-05	7.34961424666963e-06	2.99069733943921e-07	0.0616734097495066	0.418920358586829	2.91138290637834e-06	0.0615933665887434	0.244869448588372	0.0414865662739028	0.00599014704863855	0.000261031319161716	0.00728249281406093	0.00502303072073436	0.000400360088407343	0.000187492261314431	0.0730206415161434
S11875	0.0606298775510164	0.00149097998212238	0.00010676744138808	3.30029813271413e-06	0.00010543939655678	0.00505719169319301	5.28038749792286e-05	2.61025253320934e-06	3.05141776993426e-05	0.0759467882837102	0.426880395551741	2.44047556051661e-05	0.057059250943867	0.258027840908898	0.0386229091187307	0.00136343305197836	0.000487467234937634	0.0010688411783748	0.00104503859546496	4.92615974594011e-07	0.000136849798538323	0.0718568032945584
S11877	0.0507776806740667	0.000701674183076846	2.90090591353071e-05	0.000102520624036879	5.06800289537694e-05	0.015898998214793	4.93676855077358e-05	2.94542533220514e-06	1.08026398564378e-05	0.00744163157860791	0.381588373106243	0.000120192185704457	0.0550044582729958	0.337891079723502	0.0453722972183768	0.00243992178310121	0.000210302776776855	0.0175573224395287	0.00785151837098586	0.000568351899811047	7.54864924383215e-05	0.0762553856171698
S11878	0.0759766552674048	0.00740438157257908	3.32786792160375e-05	0.000130542658533054	0.000151465099328554	0.012222691994011	2.31986585345087e-05	5.69046306927584e-08	7.27579552952317e-05	0.0440611394580379	0.388020657266735	1.73935231934027e-05	0.0523273018505518	0.270397413962942	0.0403567964225598	0.00126176346656533	0.000717679642958669	0.00468719113668838	0.0306138453335033	4.60660412008524e-05	4.47468784594069e-05	0.0714329762270715
S11882	0.0471673187580674	0.000276624370447304	4.2562115393624e-05	8.42183817188781e-05	0.000230158826611036	0.00949713835187597	2.71157708071094e-05	1.54873925675465e-05	2.6267195671889e-05	0.0741135144877033	0.394832916407017	4.85440343960664e-05	0.06119552598458	0.289751739333758	0.042230937435418	0.00411270632701168	6.82042290922586e-05	0.000228691439479051	0.000177449741388996	6.66181735193127e-05	0.000106571749975429	0.0756996894935001
S11883	0.0436965864677354	0.00316384832541459	7.03146598036423e-05	6.57587804288117e-05	0.000147326094533629	0.00951687059123823	6.05678758119455e-06	8.82553096528745e-06	1.74732662493687e-06	0.0365419142331051	0.448007268762882	0.000135555575908213	0.0484836374356866	0.294007247045465	0.0382070048573779	0.00185322028169636	0.000167337645242822	0.00326709115495198	0.00107147993969537	0.000139057831975452	9.17118773000992e-05	0.0713501387943874
S11884	0.0608966098194769	0.00151014219770118	0.000672853866874428	3.77282865104487e-05	0.000231263298015595	0.00471597622602873	3.59910365860278e-06	1.5614350884038e-05	3.02771276322984e-05	0.0873611850713487	0.45177797138213	3.76715020656897e-06	0.0430804065305961	0.246673984705909	0.0359201893706386	0.000215397003124592	0.000128606362077879	0.000101108443641345	0.000128739847196816	0.00013536976817075	9.32499251748095e-05	0.0662659601630029
S11886	0.0604915118584995	0.000624822480739509	8.51385817179099e-05	4.50813311432804e-05	0.000810715768368923	0.012815357832487	7.11164401942903e-06	1.28645956566231e-05	1.18167845876092e-05	0.0228951945871833	0.455603614093556	1.1566616816099e-05	0.0535709799476079	0.274678907315004	0.0312257147081239	0.00338968096283336	0.000298054758627599	0.00308191964610741	0.0104611827629513	0.000179051349182824	0.000174919415709172	0.0695247929590771
S11897	0.0828665567092079	0.000624312758945995	7.10067886139584e-05	2.24388730241412e-05	0.000177611529277792	0.0133214419777396	9.68487091735399e-06	3.16603195676819e-05	3.16038440742524e-05	0.00427222805577714	0.450929254773994	2.78909796258297e-05	0.0730791451464188	0.228815028143726	0.0398806026233112	0.000760680502325222	8.26526054478402e-05	0.00111196956526564	0.0349390452380402	0.000143019535173908	1.25622197598646e-05	0.0687896029397653
S1190	0.0721826073504673	0.00194518935510786	8.61419097636696e-06	7.68833368335378e-05	7.2257763271466e-05	0.00772243700018376	2.52627891276588e-05	1.32404110013655e-06	1.33161325687483e-06	0.0918250701384522	0.407079886311108	9.18027135064526e-06	0.0545737932292137	0.237520910572788	0.0482331819051476	0.000978644106547219	0.000173566010994445	0.00270618179725207	0.000650858095873901	7.3511561050274e-05	0.000110714481243989	0.0740285940786523
S11903	0.0428772960182502	0.00217844340001325	5.36553546244994e-05	1.21084923760687e-06	0.000108826987734187	0.00719660940744316	1.67781537385971e-05	1.93808363673274e-06	7.14018628043082e-06	0.0702054220191602	0.471210630481837	4.98037947664503e-05	0.0513104076728323	0.247462398810942	0.0368121949587591	0.000851242009951171	0.000162884330643635	0.000694519441089231	0.000643347289801701	0.000285981366154386	1.5401070063137e-05	0.0678538683130411
S11905	0.0470117401714375	0.0146212356284117	0.000156375870803665	3.12444609008484e-05	0.000244649808427119	0.0117942478841464	1.26107086133606e-05	1.85874385649556e-05	9.51749504279908e-07	0.0252326039088869	0.462332543073359	5.43834200596774e-05	0.0486006341507774	0.278788420105626	0.0380760297211341	0.000515888829647216	0.000121534322767401	0.00223501452525859	0.00239235318135462	7.41314843347265e-05	0.000169938131542637	0.0675148814244425
S11907	0.049095122783846	0.000503533780904344	0.000169212074081798	0.000134306905879393	7.98696050596146e-05	0.00943648028349971	3.19942022408544e-05	7.97517471161041e-06	5.81654460849848e-06	0.0125821745582707	0.404454086320461	7.83075626711409e-06	0.0720556565098952	0.272669760645714	0.0437679107421109	0.00052101068433865	0.000702207931572415	0.0421178184302746	0.0204033087137331	7.21765264018836e-05	3.59168540361543e-05	0.0711458299720921
S11914	0.0467682350585602	0.00155872555854561	5.67096872585011e-06	7.02889309473216e-05	4.86028761308009e-05	0.0094020715131385	3.51067346741519e-05	1.89992484804493e-05	1.48758699203302e-05	0.0293922401559137	0.453080011223754	4.11815271577234e-05	0.0566972899478855	0.275757123523386	0.0432772114653894	0.000580964715139718	0.00035331692936104	0.00193479231042932	0.00916977327376469	0.00134859888362085	0.000111281882917572	0.0703336374021568
S11917	0.0586607249443389	0.00331922592949799	5.67906209924818e-05	0.000105648845432419	0.000115301703289326	0.0130557840942391	5.19678422128166e-06	1.61399357384439e-06	1.2180749918445e-05	0.052338849853643	0.419195059151175	0.000101731741286786	0.0636145452867828	0.265192455625947	0.0363099024285914	0.00369401873934883	0.000434081615635017	0.00838226222781153	0.00460527722074097	3.14319703667283e-05	9.11521839162734e-05	0.0706767642892504
S11928	0.0458636258587839	0.000770859393776387	8.37325217010589e-05	2.30012351358386e-05	5.1514822243294e-06	0.00557393646919299	1.2561935301545e-05	8.86362223459722e-06	1.96828446150587e-05	0.0477152581403395	0.410272187293037	1.70064974020761e-05	0.0540303783010673	0.296377895520979	0.0414915302519172	0.0078713078385165	0.000224939852881604	0.00707797110973124	0.0102978802202876	0.000486308297176835	1.27973189395228e-05	0.0717631239947587
S11929	0.0679595994826932	0.000794366372046129	9.25234548202358e-05	5.10126759999136e-05	0.000136174802126922	0.00036708128316339	7.92092119091628e-07	1.008585860729e-05	2.09506333262678e-05	0.00122515676562893	0.432291553774624	0.000106041667684612	0.0484055510215278	0.267676071462459	0.0429245414863438	0.000635862844383379	0.000148801762757735	0.0369259091691582	0.0274429008822983	0.00065429453283946	3.65197544113531e-05	0.0720942082209811
S1193	0.0821021728251778	0.00343696259926203	4.91329691395647e-06	7.94978099300884e-05	5.59701317712225e-06	0.00682586211692957	2.92089079857055e-05	1.41677589031155e-05	3.0810639521195e-05	0.0746665899198631	0.388679833390128	1.68260669287262e-05	0.0534206063657812	0.267580431693814	0.0432621561335886	0.00114186419352636	0.000262999287239987	0.00228793006650439	0.00153292568639295	0.000450285376747541	0.000141529523312383	0.0740268293283722
S11930	0.0505674936457899	0.00038147439417774	0.000103451390770217	7.40312720901906e-05	0.000159647107091314	0.00254988361239768	2.43805494796755e-05	3.37546019122466e-06	3.38023664583991e-05	0.0893346257192172	0.381128896684513	4.86823954330323e-05	0.0604540054152363	0.290140550461191	0.044493779349476	0.00241013969929712	0.000535262848344892	0.00378552646996503	0.000175508200530111	0.000332416322062369	8.39432803217404e-06	0.0732546723082559
S11934	0.0666301877035865	0.000318485551539815	2.4961734719053e-05	3.85351244134459e-05	3.80150982478597e-05	0.00278300292399836	3.93681759434539e-05	8.49505044526758e-06	9.60427085419878e-07	0.0645313531598486	0.405933908545075	5.72877814507066e-05	0.057376236336263	0.276413951509935	0.0343425269925862	0.00343030659555206	0.000617125224054869	0.00808972282042458	0.00460634003349463	0.00119138304508678	2.28688858614453e-05	0.0735049772803878
S11939	0.0604075308184451	0.00259887129522484	2.48140837699915e-07	9.60050427043325e-05	4.1372713645429e-05	0.00172715854483332	2.37185168118021e-05	1.08040849712106e-05	1.52760398526107e-05	0.0169936835928577	0.487750265952492	1.53956545420426e-05	0.0482736649688462	0.242899382551248	0.0375858428377041	0.00508861695055248	0.00110799887457644	0.00137951555401785	0.0263940242886832	0.000393949477581482	0.000146764933136123	0.0670499091664359
S11944	0.064860328410514	0.00128966329766845	3.15153003260832e-05	0.00010927735845903	0.000204628793699985	0.00916442045721409	3.43921067129845e-06	9.27407211937079e-06	8.24509759457896e-07	0.0676110805335491	0.414010128317154	3.299659897532e-05	0.0518555014349756	0.254570622012081	0.0370686104451447	0.00070622886704936	4.77295572982438e-05	0.0237512979681157	0.000390821713729308	0.000392493995114886	0.000112758980094932	0.0737763581662867
S11945	0.0375123141496249	0.00390316968832007	9.43517486874357e-07	2.79324159094137e-05	6.60668494184345e-05	0.018072987226547	2.86368086050508e-05	8.02836590753137e-06	1.92867854465858e-06	0.0784323932028473	0.374181886274659	0.000104653808593676	0.0676447154921452	0.284010368311469	0.0444047105970771	0.00250951827681731	0.000260602864345307	0.0031869421826614	0.010257637247473	9.38923211534874e-05	0.000233620490028564	0.0750570512303658
S11957	0.0783383879918871	0.00193990284494516	6.28389484159678e-05	7.80003479470246e-05	5.35921570562426e-05	0.00371667603675635	4.80489428419743e-05	2.37554307959142e-05	9.77120746844861e-06	0.0304599353046681	0.447619064038557	0.000102078642830012	0.0571293922561018	0.235518936400182	0.0447456865651166	0.000114003617994712	7.61704520959886e-05	0.00105758006412241	0.0280038487906294	0.000491759707623767	8.83452894195695e-05	0.0703222249625451
S11958	0.0531237089935337	0.000201292200815663	1.95869024655879e-05	2.68715131177122e-05	0.000132540158830646	0.00995098082510356	2.09693901947966e-05	9.73395677990209e-06	1.43506768319572e-05	0.00249120935961162	0.440674526293615	1.85570933880014e-05	0.0386374871783669	0.310723416952782	0.0253786218650841	0.00334117532154446	0.00016436623242399	0.0316769969080488	0.0159244925551085	0.000511784912603108	0.000163366051096132	0.0667939646586537
S1196	0.0506261702425085	0.00424018063254604	9.05048415103343e-05	0.000158842503024591	0.000778864070318296	0.0112651614279898	4.15542912207568e-06	7.57559730989786e-06	3.8371534322323e-05	0.0184983056682773	0.477508859647253	0.000113611292455029	0.0491147612741024	0.26027548161276	0.0354206166800258	0.0040089944329553	0.000255643294696155	0.00853881213808901	0.0105363872243947	0.00131095203645657	0.000239775041927583	0.0669679733779553
S11960	0.0697653666364707	0.000406974274425801	7.42256544348119e-05	0.00011966572680652	7.94976367127355e-06	0.00537394497018273	4.6591195119951e-05	2.52323380218823e-06	9.62995213483089e-06	0.0466501350063202	0.415437714426609	5.48766615904355e-05	0.0490804080839979	0.283084351072535	0.0407000046910679	0.00148719586759676	0.00221766899537355	0.00882430040965994	0.00391542325502326	0.000515457011473537	8.87973576300496e-05	0.0721367957540735
S11965	0.0543277059375767	0.00584999456814243	3.95427018388034e-05	0.000379664396733732	7.30296004753975e-06	0.0109879563696804	6.01186370054789e-06	3.8004692381093e-07	2.89171645324426e-05	0.0819830170490191	0.371738274485047	0.000113807085812925	0.0561959031101365	0.275105002985329	0.0504944616853894	0.00219395060606139	0.000332968230670532	0.0097924005318955	0.000297449405831403	0.000219503530723058	2.47372148823154e-05	0.0798810480700249
S11967	0.0595824578173544	0.000138088730519029	6.5502061833765e-05	2.98926234195598e-06	0.00235302048979262	0.00544425334402576	2.450608871746e-05	2.62309076689894e-06	1.13329593227022e-05	0.0534850369112452	0.44928460130767	7.95581645616045e-06	0.0377882924467953	0.282473088981016	0.0325233847762126	0.00247051599135523	0.000274815773869074	0.00354460285199423	0.000934275073651398	0.00057002437785286	0.000228086715035197	0.0687905451321723
S1197	0.0580353515535619	0.00172664858213344	1.29567530239412e-05	5.01095781342481e-07	0.000188726305625029	0.0121432900513807	3.87734956574251e-05	4.34435074897396e-06	3.87122588958657e-06	0.0221323905532753	0.423714539424625	2.73928452825527e-05	0.0588910912024576	0.30819078796683	0.0344039510424319	0.00243412341534445	0.000147362944880128	0.00442563942199536	0.00343517778186855	0.000716148771512205	7.90561578416233e-06	0.06931902559991
S11973	0.0680868020819646	0.0234038580582733	4.78606050388687e-05	8.72673679151835e-05	5.31794936144681e-05	0.0110495517375257	1.41760161760677e-07	7.46409672206444e-06	4.45711513771312e-05	0.0693640350007239	0.383382809448732	6.63786955263697e-05	0.0547155912529739	0.242246984767691	0.0389215500756541	0.0107827417543679	0.000303904943004103	0.00568202777126462	0.0164571061323224	0.000167751419618526	9.49547457566344e-05	0.0750334676397714
S11974	0.0664409630186807	0.000530512040159358	2.08432527540759e-06	2.95797240760051e-05	6.63834123641594e-06	0.002384903874081	6.7648825448423e-06	4.25424235860715e-06	1.75601597802473e-05	0.0604704528601965	0.438963363757482	5.86107727704429e-05	0.0605292782737111	0.233396988400591	0.0497605544446237	0.000184570694390923	4.18638371125722e-05	0.00012009040777118	0.015014425507821	4.73772222896347e-05	2.26631198826291e-05	0.0719665000931645
S11980	0.0584429445053478	0.00316688744959659	4.75353065742766e-05	7.68293695056577e-06	5.61089617168123e-05	0.00383544681164976	2.83689318539799e-05	2.90760783455027e-06	3.18831232546853e-06	0.0652703372938227	0.452764707604734	2.12577279855301e-05	0.0589736514823563	0.243273207032379	0.0359888361490066	0.00238292233031536	0.000256605056057909	0.0051104084223423	0.00156907277476832	6.22556364299746e-05	0.000116174191777558	0.0686194934741751
S11985	0.0521556669227288	0.00321990060576572	0.000231424284778518	4.49838403429677e-05	2.42131325214659e-05	0.00531276001485199	2.65091955881469e-05	2.90543817023048e-07	4.43876356016327e-05	0.0639100169322217	0.433475382344795	5.87399431927579e-05	0.055532476251566	0.257580506717675	0.0384897659077772	0.00113318687187443	7.42281345867027e-05	0.00845021105177254	0.00993568202929239	0.000422022782272438	0.000193862940650074	0.069683781916328
S11987	0.0542767437350964	0.000847235844024608	2.0767308042354e-05	0.000133281581934414	0.00055727832368313	0.0125185453225755	9.84371098195636e-06	1.25323427000578e-05	6.42393547298874e-05	0.0422463017996659	0.461411607733953	8.66340112250028e-06	0.0406394339401347	0.27311870643794	0.0328563727891983	0.00691161042100747	0.0003584873308124	0.0033091532866626	0.00328059672014614	0.000242363994783485	0.000120773844590596	0.0670554607762143
S11993	0.0631030197502291	0.00173521017709121	0.000131853371896611	4.40217507474386e-06	0.000114980319105852	0.00930781377220108	1.08556819440675e-06	3.05689545177628e-06	4.0705822579487e-07	0.0577538338278846	0.442375159026023	6.82834281185701e-05	0.0472934384141774	0.255562497469317	0.0355086947851847	0.00126475640805814	0.00235473882781567	0.0101021148969293	0.0033460891709424	0.000489142516469962	0.000113994321979563	0.0693654278196295
S12001	0.0378703328834849	0.0033685904042621	3.3209628001369e-05	4.25789391963067e-06	0.000213120261026438	0.00333597949694045	3.86810611771427e-05	5.19024024309341e-07	2.04191022759082e-05	0.074401928279843	0.437858363666696	2.1351031403259e-05	0.0597101795154454	0.268518918798371	0.041978529427422	0.000126092267925814	0.000107485173378227	0.000296700022078695	0.000393246537177894	0.000324985385843185	5.1207020534115e-05	0.071325903118769
S12004	0.0516901521201741	0.000775112666156448	0.000226574510654583	2.43265353617389e-05	0.00153005530431264	0.0134834390199604	2.18270200651442e-05	2.00095742570936e-05	5.68668856798537e-05	0.0238827982967711	0.408553887647801	3.864890421353e-05	0.0401318295411606	0.316944160076643	0.0299102997661246	0.00912837161346583	0.000258079183079593	0.0174285983225249	0.0116038300690902	0.00348217400219073	3.71266628468337e-05	0.0707718322774658
S12006	0.0969376883577893	0.000254600668013491	2.48116256478256e-05	6.86034923932884e-05	0.000135500679464607	0.00607431451001539	1.68944805671113e-06	4.37800841947377e-06	8.54718522469114e-06	0.0531157694802205	0.396570514494745	3.75713959043204e-05	0.0559099837164724	0.270596392306072	0.0345470115579136	0.00257329270496729	0.000731825584041011	0.00601883439577583	0.000692464492375503	0.000855829551284164	0.000144213132176683	0.0746961632130271
S12010	0.0308058850143209	1.8391547588258e-05	2.15919374434554e-05	9.99140954670676e-06	0.000113925208064942	0.00773456529119457	5.92726785176989e-05	2.17462325338575e-05	3.57250851494282e-05	0.0466188596154793	0.377400242718561	4.43909972385859e-06	0.0466795775061143	0.332065258407231	0.0395626633134964	0.0157984951367826	1.06012944082344e-05	0.0121877858107229	0.0120188595482326	0.0055150767967063	3.05971858847699e-05	0.0732864491622967
S12011	0.0538254612742383	0.000579882669481977	0.000184322996065618	8.38592773073934e-05	0.000301209245225852	0.00925416842927505	3.55660339135409e-05	1.8730001175969e-05	3.22771977827265e-05	0.0175572926052113	0.441604728192585	0.000102342305118978	0.0438828507565069	0.279116264015314	0.033843024806327	0.0113382982247058	0.000171925255295306	0.00764043222947436	0.0300510814732762	0.0029713654962386	6.21392832192402e-06	0.0673987035871585
S12012	0.0236444479014293	0.000162803058384024	9.31222684965799e-05	0.000213404440976415	0.000184481950959569	0.0149888337894676	0.000122783307181894	1.59015562340713e-05	6.32361101939473e-05	0.0128618969277828	0.442183122454596	2.39507568779563e-06	0.0487451715449993	0.306502137604422	0.0358324175245721	0.0311849950501675	0.000137177703175254	0.00583150411708489	0.00582015996210448	0.00128765317056165	0.000124984880955777	0.0699973696005662
S12022	0.0697561402835058	0.000289711014291491	1.91348661234985e-07	0.000128059284714601	0.00102791690963147	0.0143170033197205	7.13387883277663e-05	2.24553226351396e-06	1.46607534017658e-05	0.000874628760597577	0.409983754052484	5.27536079471206e-05	0.0422705614598723	0.323204250299533	0.0240707012908171	0.00939360475569516	0.000205363552533346	0.0137280690489324	0.019937280774833	0.000638189445629387	0.00016080639818565	0.0698727693184214
S12043	0.0784665787188729	0.00790055361863328	9.74601569070203e-05	3.27634127619292e-05	7.01523378713125e-05	0.00258896548559425	1.09216631784117e-05	8.94690015958427e-06	3.51392361225153e-05	0.0685370566736971	0.441117062465406	3.14218873851355e-05	0.0524392735382016	0.226133156087775	0.0438934511134168	0.000343224957702189	0.000549818136864749	0.000640774563487215	0.00704964205153995	2.1144815514125e-06	0.000104679546916645	0.0699468429659551
S12052	0.0739988460824924	0.000610895335327187	4.5137479463365e-05	6.84108614211067e-05	0.000205411946109539	0.00801814270378534	1.74459013598114e-06	9.73185985236731e-06	4.3476939784076e-06	0.0731999077508812	0.399164000189358	2.31331385967487e-05	0.0611871140908149	0.264316902158191	0.0388964850902287	0.00213118701438974	0.000634285800865655	0.00216218872493879	0.000478763579280619	0.00086816547383457	0.000126608187925869	0.0738485902481286
S12056	0.0605333543324974	0.00275425710804917	3.33278796274095e-05	8.16846451604874e-06	0.000158692425371993	0.00262351610529847	3.45295727859835e-05	3.29741221767495e-06	7.41886857475683e-06	0.0600554875326025	0.442014289567579	6.64689104750474e-06	0.053546833638541	0.261607091327968	0.0368607124928818	0.000462901633336255	0.00118236742612732	0.000440021707647493	0.00651885419280798	0.000333697713210551	3.77079981230954e-06	0.0708107629074995
S12057	0.0644731136308265	0.00288347241741498	0.000125008662082091	0.000147870663393205	2.60484990245443e-05	0.0105165080808042	0.000107330794138597	1.80093315012007e-06	1.59679918014988e-05	0.0234679061453373	0.45576033222749	0.00014346289762668	0.0514448083980363	0.253339767328186	0.043726975704826	0.00160051667602464	0.000413014491487457	0.0027122644048869	0.0185535221889841	0.000908981531430675	0.000165391392416844	0.0694659349406314
S12058	0.0397647011614807	0.00234673340690011	2.28732447648853e-05	0.000273053554396306	0.00121493054174844	0.0104235553228178	1.08721233652311e-05	2.75971776597392e-07	1.66608115630963e-06	0.0201529081619339	0.462891618285128	4.58326929986895e-05	0.0504080713607362	0.297073351405916	0.0346696207438429	0.00231562187564494	0.000246776539007009	0.00479186802338461	0.00278498201506785	0.00138893401713728	0.000168702415543571	0.0690030510552518
S12061	0.0690451242281645	0.00212840303845005	8.25165871279491e-06	1.59798131794277e-05	8.12543749477896e-05	0.00821688890783336	1.88891630459906e-06	6.71644952631335e-06	3.41757172070844e-06	0.0647275727403758	0.41774390209029	2.83101488952858e-05	0.0614946045400324	0.24777627784949	0.0418043984768614	0.000528673688476113	0.000312759948068093	0.00776824738467601	0.0051166183684386	0.000138299511513275	8.68603465624455e-07	0.0730515416905784
S12064	0.0657959634302617	0.0128415732368058	1.66297168153923e-05	1.66086544777545e-05	0.000118269858589399	0.00802565360294669	2.18117177860025e-05	1.54024667287007e-06	2.1632638142178e-05	0.080291726535152	0.379188783475996	1.27804027442909e-05	0.0524151271166001	0.260154775430629	0.0462907909837083	0.00110930997012573	0.000252641427874533	0.00885026391777164	0.00889893937502462	3.83186206143375e-05	7.25087329531003e-05	0.0755643509083086
S12073	0.0462460354085993	0.000701067443827529	7.39521411040044e-05	0.00016511381304991	0.000851476175186782	0.016558688104715	3.08683375394276e-05	9.32223702630234e-07	3.909511635211e-06	0.0304007263670484	0.462122868092167	4.95635074083278e-05	0.0409312886514353	0.28647463670113	0.0314829451367398	0.00245156090694121	6.78288723553599e-05	0.0054745170493236	0.00975735017419248	1.8685118866547e-05	3.69069564173986e-06	0.0661322955673899
S12076	0.0579002644717095	0.000383956475859105	1.26253776025679e-05	1.74225206527454e-06	0.000703489029166924	0.0120980744584728	3.64101111061404e-06	7.05971257064979e-06	1.95062612696891e-05	0.0178059223461573	0.413491351459014	7.41865846123914e-05	0.0541340950486841	0.296722307410749	0.0378569615071528	0.00078125967968531	0.00109717989037123	0.0293526883379975	0.00391135111396785	0.000653775954160266	2.95001197267451e-05	0.0729590614978941
S12079	0.0492073138996485	0.00491303993743183	3.53337710189488e-05	0.000441687043373886	2.87622523182709e-05	0.0150567828440848	4.18822203964055e-05	8.18065236938456e-06	6.02817393131428e-07	0.0590757753991012	0.431622164239475	9.82808670596731e-07	0.0593900747625109	0.266953693749869	0.0385709153632421	0.000430245696645604	3.29026152967369e-05	0.000519417718220371	0.00055129388144313	0.000927476625702867	8.30075949014451e-05	0.0721084641068851
S12089	0.0627959460392801	0.000430814619325141	8.50202251576231e-05	4.82938257795796e-05	7.07240140575132e-05	0.00361870178499282	3.57926181703765e-06	3.3728265857229e-06	3.39208733649323e-05	0.0162780620837279	0.443096617548133	9.94660253111896e-05	0.0576975121554279	0.283710148422673	0.0389575681520275	0.00349154654200653	0.000139295670503105	0.0035826703676484	0.0161660896607375	0.000368851514135333	2.32049751190442e-05	0.0692985934121886
S12098	0.0750799155986957	0.00227978811817652	9.92630012591829e-05	8.73996038275031e-07	1.13419810190755e-05	0.0123521550779933	2.76283930384537e-05	3.47357292169037e-06	1.25676177622989e-07	0.0584554218594657	0.418095807897601	6.39190730343717e-06	0.0586891229080884	0.248426555404608	0.0424335775132445	0.00153648617580024	0.000560769634458722	0.00734539370010255	0.00250638824365435	4.73043265057421e-05	0.000182280697453134	0.0718599343163936
S1210	0.0628913017122406	0.000653803075921067	1.51167869900922e-05	6.08476674585236e-05	7.49863856486677e-05	0.00714834745702311	6.08376639586151e-05	2.10623598746468e-06	1.0530908985443e-05	0.0724309403466904	0.419497815050618	9.54383345368904e-07	0.0665953657185526	0.253717523545092	0.0396737650261312	0.000658260601916887	9.50736821520034e-05	0.00290743234802058	0.00209034147630537	0.000153676770291669	2.84967623222024e-05	0.0712324763943477
S12101	0.060971938039609	0.000732536196427535	1.77501675194795e-05	4.13939477478546e-05	0.00107605936489166	0.0102067905074313	2.56396777965415e-05	1.62551051048787e-06	2.82460519142652e-05	0.00963693960685225	0.421592558482926	0.000129763962086374	0.0628972389629164	0.305087813168965	0.0346584418646595	0.0009689091672106	0.000221327467509904	0.00938268638332494	0.00980327293224481	0.000472979268036493	0.000186245367670502	0.0718598439017491
S12105	0.0712392573936465	0.0109603482027229	5.7935435248638e-05	2.91390811363125e-05	6.8862476766741e-06	0.0085987196826928	2.17147517015477e-05	6.10112406204806e-06	4.65728023433356e-06	0.0800570418514337	0.390820008784388	1.33299456091389e-06	0.053387951824302	0.245952216280056	0.0433312807650578	0.011578998758765	0.00280768298227003	0.00223415055076505	0.00487494169635806	2.35955847185088e-05	2.46041535194133e-05	0.073981434574684
S12106	0.0420533408898534	0.000210811761107327	1.68996480946742e-05	4.76315489200977e-06	0.00188790881064153	0.0179740696924871	0.000117048434269271	1.98726078494957e-05	1.65804614671118e-05	0.00491233440243989	0.417573514447562	0.000129901664745686	0.0377878225937985	0.340505032768794	0.0260340899425271	0.00351234822592975	0.00135885548619803	0.0318909381426607	0.00374339307852537	0.000235453320389248	0.000131490375746327	0.0698835300900219
