Mixture	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell	P-value	Correlation	RMSE	Absolute score (sig.score)
mix_34	0.0267303403584311	0.0678456789644286	0.404845280789508	0	0	0.640275909957296	0	0.347176946764022	9999	0.331373243084864	0.94363641277005	1.48687415683368
mix_35	0.0795516736808896	0.0822544401779215	0.265872851318598	0	0	0.640839681005286	0	0.414180626081645	9999	0.342866633428786	0.940155059269808	1.48269927226434
mix_36	0.195670758460545	0.0971957326580429	0.110548583315631	0	0	0.771764797559414	0	0.294960164868174	9999	0.360661807870956	0.938103296477178	1.47014003686181
mix_37	0.171667080484663	0.11571573131444	0.123785509452442	0	0	0.748706174995971	0	0.309879821714064	9999	0.357971807652628	0.938473496632794	1.46975431796158
mix_38	0.131297525451077	0.0197811139080378	0.0609782083039983	0	0	0.803288411837938	0	0.461732017285511	9999	0.374284564660548	0.935499225902442	1.47707727678656
mix_39	0.189961399685516	0.121294781563732	0.0707699840583302	0.00845271174559773	0	0.588035218297702	0	0.483536865146187	9999	0.374768636693046	0.936237348977072	1.46205096049706
mix_40	0.125218192537013	0.0924205706642447	0.233213294560506	0	0	0.726739040275331	0	0.306231889289285	9999	0.342318651373443	0.940747930955737	1.48382298732638
mix_41	0.0534640016170897	0.0775986000220185	0.32501722935918	0	0	0.601196315214482	0	0.423831608067191	9999	0.338547500433909	0.941077625391893	1.48110775427996
mix_42	0.214304541205565	0.0969603208208388	0.0356313522194369	0	0	0.685267455805332	0	0.438769085653857	9999	0.381712445986454	0.935490557829339	1.47093275570503
mix_43	0.0573826342670628	0.0378275615929688	0.145094395790416	0.00692146744761069	0	0.767945986317063	0	0.465106888252628	9999	0.355128148794503	0.938266935273557	1.48027893366775
mix_44	0.103062933951739	0.0199166488041533	0.131135786652078	0	0	0.844601382888984	0	0.386581847334428	9999	0.357924508505733	0.937750750316546	1.48529859963138
mix_45	0.0544277712231687	0.0399509684058593	0.192069296331599	0	0	0.817135652481317	0	0.382891828858404	9999	0.346531870536461	0.939792062858624	1.48647551730035
mix_46	0.11270789300585	0.0884723333246222	0.0718723333887135	0	0	0.66453518376894	0	0.525444425088135	9999	0.372485449455295	0.936071911026789	1.46303216857626
mix_47	0.128254916182272	0.0966528371460025	0.227885956576079	0	0	0.688609809386627	0	0.339106465698284	9999	0.343801498224777	0.940414986504488	1.48050998498926
mix_48	0.118485373175181	0.135959753038314	0.416429609814892	0.0383792136305569	0	0.462971786442688	0	0.306695771052219	9999	0.331473460706523	0.943527040111795	1.47892150715385
mix_49	0.125684370592833	0.115282508045831	0.280364230399239	0.02396527503249	0	0.601599842331942	0	0.335047948862254	9999	0.340044809376417	0.941037240168369	1.48194417526459
mix_50	0.159117424964437	0.10396039559129	0.0670806197554717	0	0	0.725529049609697	0	0.420909063310213	9999	0.371831003710263	0.93647846690866	1.47659655323111
mix_51	0.11948782381544	0.136667676280731	0.342129917312796	0.0348366997008388	0	0.542951704194322	0	0.308508443226834	9999	0.337058467574737	0.941591525195591	1.48458226453096
mix_52	0.236287454024803	0.111505066388501	0.0510718539762693	0	0	0.676834159485597	0	0.395750287117059	9999	0.377332530156147	0.936190378263455	1.47144882099223
mix_53	0.127425484778627	0.134321134656288	0.294458255649131	0.0116314541452797	0	0.612040379749323	0	0.305706904618417	9999	0.338269448637096	0.941477878385411	1.48558361359707
mix_54	0.189486870447159	0.108063240010594	0.0459459793856435	0	0	0.634655612638211	0	0.502425545803558	9999	0.382857489102946	0.934906493324435	1.48057724828517
mix_55	0.119778643487108	0.122018582982268	0.286531547083297	0	0	0.634602074152567	0	0.315990659448611	9999	0.338864780556983	0.94130546947751	1.47892150715385
mix_56	0.109848091579821	0.0597597813251846	0.132824192851235	0	0	0.783451161669644	0	0.387517369203351	9999	0.35735948356138	0.938047903041416	1.47340059662923
mix_57	0.0292234441507923	0.0629526160680562	0.27343390514987	0	0	0.757797125601359	0	0.361555952219038	9999	0.339324995168259	0.941064565803558	1.48496304318912
mix_58	0.118235198132721	0.0828592981899674	0.130795256051481	0	0	0.711058091651218	0	0.421501794006877	9999	0.358849770027174	0.937884790872004	1.46444963803226
mix_59	0.0294642984322641	0.0621395893844827	0.309262293845287	0	0	0.626277827269832	0	0.448814873053352	9999	0.339150497522084	0.940922670741619	1.47595888198522
mix_60	0.162817411761739	0.134278709043649	0.162353693836919	0	0	0.640051795990734	0	0.381333670295725	9999	0.353694069128928	0.938983232137062	1.48083528092877
mix_61	0.183414595292558	0.0648841051257001	0.0276179516361917	0	0	0.789878608866145	0	0.402750977845105	9999	0.380552240047838	0.935432389982456	1.4685462387657
mix_62	0.171594220193434	0.0588861166410629	0.0599873558801175	0	0	0.78769946357463	0	0.401597992203032	9999	0.373667113280337	0.936014562730479	1.47976514849228
mix_63	0.0508706184918223	0.0687488089963113	0.277763943399707	0	0	0.715992118255037	0	0.372208124454188	9999	0.339976372077856	0.94086993109415	1.48558361359707
mix_64	0.124907300748575	0.102934687765185	0.261705007492154	0	0	0.704250716556559	0	0.290277987146813	9999	0.339614205982041	0.941269651845698	1.48407569970929
mix_65	0.109482024961704	0.0769803939273931	0.169288776335133	0.075310927510972	0	0.636040250194441	0	0.414559828518229	9999	0.355267758089483	0.938251023833941	1.48166220144787
mix_66	0.115386707114607	0.139613528895843	0.337209379490152	0.0368312996028119	0	0.538998256601054	0	0.311725976787807	9999	0.337205923343534	0.94156038752624	1.47976514849228
mix_67	0.202796866257428	0.097072161539758	0.0490416712821129	0	0	0.676612639558342	0	0.440681225385996	9999	0.378133102800198	0.935851231778495	1.46620456402364
mix_68	0.0912083065432024	0.0563646589402749	0.0833605649379849	0	0	0.675070078743301	0	0.560514090202506	9999	0.372731649336353	0.935434945117432	1.46651769936727
mix_69	0.12163617454079	0.107846407549193	0.271093681885192	0	0	0.694029595499598	0	0.286038652106295	9999	0.338808612995732	0.941427210079731	1.48064451158107
mix_70	0.170607176146996	0.138980995737305	0.25863347845886	0.132915303918571	0	0.384052664668808	0	0.395550277324376	9999	0.348593040783896	0.939101530012134	1.48073989625492
mix_71	0.127583186001073	0.151457913200778	0.388560932957573	0	0	0.555674309967119	0	0.253229006635546	9999	0.33087491647414	0.943685019612875	1.47650534876209
mix_72	0.254298812863696	0.16842436254609	0.0774377960300988	0	0	0.651067769089494	0	0.332102882720161	9999	0.369321943631741	0.937605963381594	1.48333162324954
mix_73	0.173513638578352	0.132397217509985	0.161376944086568	0.0691274837082108	0	0.550179706120339	0	0.393683943664296	9999	0.355329589994298	0.938890602302624	1.48027893366775
mix_74	0.162618720460322	0.0805027943918828	0.19760305023944	0	0	0.711990942174377	0	0.331739831045554	9999	0.347291890678612	0.93991582815021	1.48445533831158
mix_75	0.108733051423487	0.133631607984226	0.400211610753819	0	0	0.551310186815342	0	0.291480165987651	9999	0.332122012024046	0.943265305061572	1.48536662296453
mix_76	0.10462750640419	0.0397295389860468	0.130403521986103	0	0	0.777925122768496	0	0.431953197160642	9999	0.359417459268221	0.937530538169162	1.48463888730548
mix_77	0.122110817482351	0.0353379225939004	0.0371725533097187	0	0	0.751264969391788	0	0.513670255491638	9999	0.382520299278655	0.93431252428584	1.4595565182694
mix_78	0.109894309635635	0.106215682055909	0.279425481052108	0	0	0.617558494254554	0	0.371234445093986	9999	0.340700556021922	0.940785152611883	1.48432841209219
mix_79	0.0414514657767731	0.079667009101717	0.318205992384811	0	0	0.704957889186139	0	0.331480815946007	9999	0.336233987778452	0.941850695293021	1.47576317239545
mix_80	0.165990606502628	0.10858759582491	0.122785895584718	0	0	0.676287075247612	0	0.394895065605832	9999	0.360675121857858	0.937910973442459	1.4685462387657
mix_81	0.114146966290585	0.0617932466782923	0.120079801780548	0	0	0.770859475587849	0	0.408687972468404	9999	0.360238221209284	0.937621770811602	1.47556746280568
mix_82	0.13189261339508	0.102742300391844	0.226322954296758	0	0	0.609678554623647	0	0.395568141316308	9999	0.345532530499294	0.939987459941048	1.46620456402364
mix_83	0.100819270820865	0.122443377577797	0.353737831502293	0	0	0.596176496731053	0	0.300103534113019	9999	0.335187555241609	0.942158489104662	1.47328051074503
mix_84	0.132523425145957	0.0879267413679765	0.146425573057016	0	0	0.734930497293891	0	0.379029044063924	9999	0.35574865497932	0.938416433766535	1.48083528092877
mix_85	0.105671122825822	0.0760442705226986	0.133358354047233	0	0	0.771269763156418	0	0.392702642709338	9999	0.357065087153366	0.938171236523158	1.47904615326151
mix_86	0.0993281941909868	0.0411743449364619	0.0743609892620761	0	0	0.805772896370477	0	0.461688529162741	9999	0.369915428857299	0.936126617592787	1.48232495392274
mix_87	0.104060147731671	0.054115901890164	0.188536465804875	0	0	0.766401424960533	0	0.370961759322043	9999	0.348066808184404	0.939593016951812	1.48407569970929
mix_88	0.140771379456488	0.0713299157952499	0.116299590762104	0	0	0.74163896578354	0	0.408560539621797	9999	0.361761465976112	0.937500152320936	1.47860039141918
mix_89	0.130881779956889	0.0560347693063768	0.0619925297915206	0	0	0.715980986817626	0	0.49775980397121	9999	0.375224116224689	0.935541532299338	1.46264986984362
mix_90	0.0896401013830954	0.0617273967405206	0.209264745928425	0	0	0.73247378536793	0	0.384767006358782	9999	0.345578529270867	0.939991596253991	1.47787303577875
mix_91	0.0957664202503895	0.120488467939566	0.317044890573085	0.0363741261080413	0	0.598583077093191	0	0.305824608033637	9999	0.337404049489848	0.9415556857534	1.47408158999791
mix_92	0.114790543706789	0.0769260949326908	0.211336935550364	0	0	0.730451118119405	0	0.34300065645284	9999	0.344591908405618	0.940325107860133	1.47650534876209
mix_93	0.018794573852499	0.151869643031936	0.488474296649222	0	0	0.621820362079463	0	0.204271700685119	9999	0.316204018226099	0.950390359990228	1.48523057629824
mix_94	0.0146081431746792	0.0783405737200704	0.416875539479313	0.0268958035138013	0	0.568148064079628	0	0.381481987187954	9999	0.331100816375479	0.943772672189997	1.48635011115545
mix_95	0.116822383635597	0.139065734657251	0.318830946909678	0.0522271160237179	0	0.516744835764342	0	0.335355136270925	9999	0.338811104469003	0.941156030887043	1.47904615326151
mix_96	0.106163670322898	0.106406518121345	0.312276586097935	0.0821541289148414	0	0.486593066303185	0	0.387513784519755	9999	0.341002117098742	0.940498695374676	1.48110775427996
mix_97	0.0914991475639413	0.0863252770569919	0.26739555677691	0	0	0.664451367308443	0	0.374657063385906	9999	0.342246703701665	0.940337575763469	1.48432841209219
mix_98	0.12084384305228	0.105809156053619	0.244760512617987	0	0	0.710248426440094	0	0.294101234231468	9999	0.340836901532826	0.941055201969548	1.47576317239545
mix_99	0.141015731584501	0.0157268953024282	0.0165380739131117	0	0	0.792370142641453	0	0.491186261576653	9999	0.386221233303105	0.934052437433561	1.45683710501815
mix_100	0.122856665545462	0.0722334221797479	0.195307268649723	0	0	0.736338382966618	0	0.353286301738462	9999	0.346918034014166	0.939913188733168	1.48002204108001
