ID,Monocytes_CD14+CD16-,Monocytes_CD16+CD14-,NK_cells,Neutrophils,T_cells_(CD4+),B_cells,T_cells_(CD8+)
S4831,6.245954,6.12173,6.362522,6.803156,6.356576,5.031092,5.556872
S4839,6.30737,6.141808,6.405626,6.855128,6.537032,5.023948,5.63112
S4847,6.200166,6.054944,6.29511,6.882338,6.307862,5.0133,5.557036
S4851,6.205016,5.816684,6.417718,6.686074,6.47651,4.895458,5.716814
S4853,6.246998,5.954518,6.218678,6.62951,6.255956,5.095776,5.547304
S4854,6.308134,6.021454,6.410552,6.85851,6.471686,5.03412,5.657858
S4875,6.219162,6.05218,6.391194,6.835412,6.42194,4.963688,5.522444
S4889,6.234116,6.135178,6.39168,6.677918,6.552754,5.03607,5.505362
S4892,6.264226,6.209858,6.446156,6.876104,6.550124,5.002966,5.47878
S4897,6.125668,5.994012,6.407938,6.766484,6.569454,4.926358,5.523128
S4902,6.124122,5.865598,6.444262,6.576256,6.501822,4.925206,5.711216
S4908,6.303826,6.096392,6.431888,6.770642,6.473188,4.945746,5.550116
S4915,6.166302,6.085792,6.186534,6.64919,6.329794,5.113232,5.350282
S4917,6.322246,6.081794,6.468186,6.69467,6.56547,5.01205,5.629028
S4918,6.199018,6.004278,6.425078,6.57996,6.605974,5.000216,5.61056
S4923,6.127596,5.989672,6.33799,6.680814,6.493622,4.944678,5.549478
S4936,6.136118,5.942926,6.431878,6.708922,6.645882,4.907538,5.584404
S4944,6.186414,6.05575,6.248852,6.554844,6.277936,5.081272,5.42858
S4946,6.190044,6.05238,6.581892,6.645486,6.67345,4.987878,5.714544
S4948,6.1182,5.83634,6.42036,6.572198,6.501132,4.903884,5.749834
S496,6.29848,6.140366,6.507074,6.773538,6.623302,4.941724,5.528
S4960,6.143466,5.987572,6.29759,6.658364,6.355002,4.957266,5.591908
S4963,6.463258,6.325786,6.477464,6.866822,6.579278,5.081174,5.601096
S497,6.149492,5.981382,6.306168,6.605774,6.349094,5.118898,5.579776
S4976,6.090358,5.92156,6.374444,6.780352,6.488042,4.844274,5.524796
S4980,6.219292,6.001498,6.340406,6.697458,6.371114,5.01183,5.487404
S4981,6.246,6.077774,6.436406,6.69156,6.571104,5.014542,5.603326
S4984,6.275272,6.028662,6.371298,6.625366,6.405296,5.05384,5.63244
S4995,6.27189,6.122798,6.475968,6.788872,6.582524,4.986374,5.551416
S5,6.042104,5.947778,6.195914,6.65314,6.332898,5.000434,5.575256
S5006,6.180234,6.135706,6.281104,6.577224,6.4169,5.098718,5.459176
S5047,6.219172,6.0383,6.234152,6.663914,6.303778,5.022892,5.371022
S5048,6.09616,5.9063,6.2165,6.605344,6.306278,5.009792,5.668292
S5049,6.19051,5.954252,6.413286,6.68472,6.65148,5.01795,5.542472
S5052,6.13678,5.990496,6.506418,6.681118,6.566716,5.003312,5.66911
S5055,6.25309,6.085928,6.302356,6.782904,6.402624,4.99278,5.45655
S5063,6.258114,6.07528,6.387996,6.934168,6.31523,4.939168,5.710112
S5066,6.118542,5.860486,6.345038,6.667776,6.533144,4.998922,5.563274
S5075,6.152926,5.943594,6.541884,6.662174,6.690526,4.918534,5.74083
S5077,6.286964,6.037062,6.359416,6.904476,6.432202,4.971268,5.584654
S5079,6.134372,6.034236,6.316956,6.693862,6.44573,5.077734,5.58904
S5080,6.154782,6.013962,6.562424,6.743324,6.61449,4.938776,5.516984
S5082,6.286844,5.976268,6.461388,6.737208,6.60605,4.962114,5.73071
S5084,6.189608,6.022698,6.436172,6.810126,6.615488,4.901762,5.608868
S5085,6.211678,6.055294,6.131974,6.755962,6.220598,5.016492,5.328118
S5091,6.2231,6.051986,6.361414,6.71993,6.530382,5.011476,5.647948
S51,6.255286,6.082878,6.28783,6.717248,6.244048,5.142942,5.36436
S5105,6.135392,6.16548,6.19277,6.65644,6.217926,5.13682,5.433628
S5106,6.156602,6.089502,6.322336,6.619154,6.342714,5.023506,5.452794
S511,6.188312,5.937606,6.401388,6.695426,6.567224,4.97097,5.685806
S5114,6.004348,5.886872,6.354804,6.605012,6.631284,4.916604,5.59056
S5118,6.282292,6.053452,6.326526,6.763418,6.42092,5.082436,5.5512
S5122,6.227468,5.914232,6.390484,6.706774,6.500634,4.970592,5.707404
S513,6.301204,6.067144,6.484914,6.836924,6.496144,4.968146,5.58562
S5133,6.291604,6.1045,6.357934,6.77888,6.434944,5.013334,5.432642
S5141,6.277784,5.89849,6.388972,6.699946,6.44933,5.001232,5.785384
S5144,6.104766,5.996222,6.424906,6.661668,6.626246,4.889514,5.663894
S5153,6.182842,6.04019,6.298362,6.792276,6.364056,4.977836,5.481982
S5169,6.038198,5.86388,6.316598,6.519352,6.378064,4.98263,5.599178
S5176,6.295082,6.093696,6.444854,6.796662,6.572312,4.983312,5.59094
S5181,6.322322,5.971282,6.339704,6.57507,6.38593,5.089206,5.74713
S5185,6.168002,6.00033,6.442298,6.67371,6.403374,4.960764,5.641872
S5186,6.325068,6.26706,6.375762,6.766092,6.4501,5.189454,5.43984
S5187,6.16554,6.122638,6.441732,6.609678,6.718588,4.95912,5.508174
S5190,6.527016,6.164192,6.242708,6.66432,6.204276,5.078884,5.534056
S5191,6.344738,6.19647,6.388668,6.890386,6.454104,4.989448,5.452824
S5197,6.151602,6.135918,6.336872,6.69147,6.419606,5.062528,5.445854
S5201,6.1968,6.011964,6.287382,6.904158,6.409262,4.938482,5.435062
S5203,6.211156,5.9764,6.310252,6.73977,6.426748,4.945614,5.548878
S521,6.25324,6.142474,6.429922,6.807574,6.433128,5.018214,5.554672
S5215,6.062948,5.89186,6.362648,6.591406,6.618594,4.893186,5.59963
S5218,6.245178,6.001008,6.472586,6.736852,6.482452,5.004938,5.75952
S5220,6.234098,6.06961,6.31385,6.674992,6.532816,5.003086,5.450264
S5222,6.232342,6.194124,6.363518,6.709866,6.466282,4.99748,5.406556
S5226,6.194104,6.018884,6.448098,6.791494,6.484718,4.858778,5.541038
S5233,6.329766,6.075814,6.40006,6.878886,6.459976,4.969946,5.561044
S5244,6.121752,5.881522,6.229536,6.70301,6.312282,4.973006,5.584292
S5251,6.216066,6.059358,6.423564,6.809578,6.485394,4.964886,5.524072
S5256,6.308786,6.112854,6.534786,6.765498,6.589642,5.011136,5.562008
S5276,6.344774,6.19879,6.411622,6.706138,6.383282,5.085522,5.55619
S5286,6.366154,5.936462,6.414452,6.66555,6.502942,5.067958,5.868594
S5289,6.222582,5.960526,6.371334,6.689556,6.544946,4.978976,5.475354
S5294,6.050706,5.913482,6.410132,6.696766,6.642292,4.878834,5.539778
S5297,6.387692,6.134182,6.360754,6.868456,6.411014,5.024178,5.541632
S5299,6.175252,6.011606,6.295996,6.80526,6.353524,4.957194,5.465524
S530,6.316174,6.033256,6.407374,6.721122,6.5616,4.96453,5.62008
S5303,6.142552,5.984706,6.408122,6.770798,6.502434,4.8611,5.564078
S531,6.112,5.967152,6.432952,6.61894,6.498276,5.042646,5.698966
S5310,6.12079,6.05939,6.36739,6.763198,6.44901,5.055578,5.645276
S5311,6.223118,5.982726,6.445224,6.767556,6.330126,4.98166,5.646606
S5318,6.24176,6.116722,6.244856,6.548284,6.448122,5.10658,5.400114
S532,6.20381,6.04135,6.265052,6.615264,6.403642,5.014298,5.54827
S5335,6.186634,6.156576,6.291878,6.755488,6.41742,5.008512,5.395504
S5338,6.227922,5.957542,6.44074,6.67693,6.543736,4.898496,5.64713
S534,6.12157,6.076934,6.209028,6.628188,6.253308,5.045504,5.425746
S5342,6.210154,5.900994,6.122968,6.508996,6.322698,5.105916,5.61823
S5346,6.229768,6.012384,6.427026,6.826132,6.621306,4.909052,5.599122
S5349,6.271576,6.243872,6.309958,6.689508,6.300846,5.208932,5.326964
S5354,6.304772,6.075598,6.422938,6.760212,6.487044,4.9807,5.622552
S5360,6.192188,5.996534,6.370636,6.721514,6.496042,4.932522,5.53416
S5367,6.282918,6.051646,6.358284,6.918264,6.382872,4.998588,5.617712
S5374,6.1277,5.969818,6.2369,6.595226,6.414042,5.015074,5.432696
S5381,6.30242,6.089378,6.469754,6.803004,6.589742,4.956124,5.707648
S5398,6.301708,6.167896,6.36206,6.711068,6.509918,5.056446,5.450894
S5400,6.173412,6.054168,6.302886,6.755644,6.3388,5.013382,5.47923
S5403,6.251402,6.031984,6.373122,6.80177,6.398836,4.956158,5.52643
S5405,6.254266,5.995426,6.29605,6.847276,6.337834,4.926544,5.605916
S5409,6.36188,6.102554,6.27292,6.776648,6.287532,5.098068,5.408544
S5423,6.218758,6.221864,6.483308,6.768354,6.6582,5.005016,5.49705
S5428,6.259642,6.023122,6.27467,6.772196,6.365798,4.976606,5.536052
S5438,6.288228,6.000314,6.320866,6.71453,6.527344,5.079936,5.585032
S5445,6.112832,5.984416,6.369732,6.802642,6.496472,4.918962,5.552438
S5455,6.124188,6.058814,6.168924,6.645518,6.253722,5.080672,5.403454
S5464,6.163006,5.945466,6.396094,6.683558,6.503178,4.951358,5.50767
S5467,6.257632,6.135604,6.409044,6.609536,6.520932,5.127562,5.565012
S5473,6.21975,6.009606,6.273424,6.627986,6.348274,5.096836,5.602172
S5475,6.230766,6.13103,6.217018,6.58534,6.36056,5.124706,5.351016
S548,6.041608,6.033116,6.223688,6.618292,6.352756,5.04875,5.292568
S5481,6.19634,6.081344,6.220156,6.743038,6.358132,5.030004,5.444902
S5486,6.219848,6.074458,6.438848,6.636714,6.524696,5.052868,5.656916
S549,6.150564,6.01838,6.290368,6.60079,6.388082,5.01612,5.473802
S5492,6.16475,5.994728,6.261422,6.704124,6.4603,4.983974,5.447748
S5493,6.378038,6.184916,6.482426,6.934706,6.596212,4.938372,5.583356
S5495,6.208448,6.108402,6.39019,6.840614,6.465766,4.968412,5.454248
S5507,6.171968,5.96244,6.336608,6.724144,6.37455,5.022536,5.512872
S5513,6.230652,6.087274,6.21052,6.66556,6.287324,5.013378,5.281398
S5517,6.175282,5.960294,6.581258,6.5862,6.702196,4.960742,5.841748
S5522,6.307976,6.106266,6.397176,6.798006,6.533632,4.991414,5.520648
S5533,6.338674,6.110426,6.522378,6.741492,6.480752,5.020684,5.646866
S554,6.203814,6.003394,6.481104,6.830614,6.622474,4.929452,5.630158
S5543,6.120694,6.073462,6.285022,6.682428,6.421564,5.029644,5.509044
S5545,6.293962,6.0963,6.33976,6.777724,6.433566,4.985898,5.513458
S5547,6.089202,5.990356,6.340892,6.73044,6.577006,4.887054,5.42626
S5548,6.278682,6.035728,6.426458,6.729992,6.409486,5.052796,5.591084
S5558,6.20869,6.027282,6.204284,6.71891,6.35841,5.119766,5.388938
S5566,6.179256,5.988924,6.385098,6.641722,6.421992,5.016608,5.722756
S5571,6.112664,6.067054,6.307626,6.641934,6.441512,5.06152,5.547428
S5577,6.159966,5.996754,6.451472,6.658954,6.642346,4.915384,5.640604
S5578,6.353544,6.249886,6.317562,6.68826,6.251496,5.117384,5.288534
S558,6.367716,6.21907,6.502412,6.853932,6.60958,5.044398,5.52171
S5583,6.147864,6.048014,6.358056,6.725188,6.431832,4.941572,5.512478
S5586,6.114458,6.038636,6.438988,6.653746,6.62994,4.96859,5.587132
S559,6.21174,6.047832,6.449856,6.600132,6.39367,5.081388,5.680934
S5597,6.198124,6.085582,6.292206,6.744728,6.352014,4.993846,5.35314
S560,6.183966,5.989468,6.467844,6.617096,6.482156,5.03074,5.691492
S5602,6.286074,6.300252,6.31058,6.696828,6.247432,5.174188,5.342836
S5603,6.215536,6.04819,6.435558,6.754936,6.54654,4.9409,5.66886
S5615,6.21195,6.057668,6.422172,6.63948,6.499752,4.961106,5.532948
S5622,6.131322,5.939192,6.33425,6.639254,6.51491,5.004322,5.50011
S5628,6.273736,5.982562,6.652984,6.708768,6.829412,4.945832,5.944714
S5630,6.240136,5.931994,6.440888,6.773016,6.615152,4.920092,5.633996
S5635,6.289498,6.07213,6.392432,6.777334,6.47453,5.007072,5.484668
S564,6.185532,6.016888,6.278604,6.73713,6.366208,5.004684,5.458842
S5641,6.189684,6.14204,6.331042,6.78302,6.493846,5.005136,5.435224
S565,6.218778,6.293022,6.412928,6.811156,6.401844,5.115764,5.389762
S5652,6.189708,5.974782,6.416292,6.734842,6.480588,4.887334,5.609894
S5657,6.197332,6.040628,6.471406,6.801002,6.507428,4.964426,5.534096
S5663,6.150578,5.90052,6.31377,6.645906,6.44484,5.038138,5.508202
S5671,6.238128,6.169466,6.376244,6.769948,6.452478,5.045264,5.407274
S5676,6.298874,6.050356,6.374608,6.815834,6.426628,4.961878,5.546892
S569,6.28382,6.055458,6.472134,6.73697,6.46761,5.009378,5.716504
S5690,6.262428,6.167866,6.461856,6.799852,6.581268,4.96759,5.511072
S5694,6.160824,5.978372,6.397064,6.747334,6.46415,4.964122,5.48621
S5697,6.16849,6.084562,6.24322,6.7756,6.448972,4.95168,5.42063
S5699,6.220638,6.115532,6.28366,6.730214,6.338202,5.048624,5.42665
S5703,6.31195,6.203572,6.334564,6.758124,6.39814,5.041388,5.423236
S5706,6.219334,6.150474,6.364154,6.719634,6.556194,5.008154,5.393232
S5722,6.23319,6.10631,6.343544,6.785516,6.439264,4.984626,5.451488
S5730,6.14519,5.980194,6.28258,6.654782,6.403314,5.009152,5.625318
S5733,6.156174,6.109536,6.429924,6.860892,6.511908,4.968646,5.475706
S5760,6.137078,6.052922,6.236186,6.722592,6.522972,5.072852,5.353782
S5762,6.196912,5.978708,6.437974,6.68617,6.499938,4.928298,5.559134
S5763,6.209318,6.09672,6.335984,6.778854,6.408108,4.975488,5.428764
S5766,6.188966,6.082068,6.390758,6.777028,6.429064,4.933878,5.521336
S5767,6.210364,6.16483,6.302078,6.639894,6.442408,5.133028,5.479836
S5768,6.25441,5.865972,6.185436,6.582894,6.281598,5.049392,5.538396
S5777,6.363248,6.001054,6.398442,6.87181,6.35501,4.9189,5.68199
S578,6.190996,6.032082,6.239592,6.621736,6.45444,5.02352,5.3943
S5788,6.186342,5.99222,6.371534,6.649862,6.426244,5.036348,5.696626
S5793,6.321906,6.197344,6.169492,6.71845,6.199672,5.169262,5.313822
S5799,6.103398,6.020118,6.24942,6.567922,6.290092,5.05109,5.395596
S581,6.166654,6.034316,6.310986,6.664576,6.435998,5.147152,5.73544
S5815,6.268906,6.005438,6.356398,6.70643,6.381164,4.963724,5.566298
S582,6.227936,6.0661,6.16329,6.620178,6.282228,5.11523,5.427892
S5821,6.054678,5.909672,6.379888,6.674306,6.501738,4.935278,5.547022
S5822,6.121106,6.1005,6.19995,6.615388,6.238606,5.175664,5.462516
S5823,6.346462,6.27838,6.37772,6.746226,6.567394,5.10752,5.447204
S5827,6.285578,6.139164,6.504356,6.830984,6.607158,4.934656,5.580344
S5833,6.108664,5.920468,6.303256,6.624244,6.464128,4.990778,5.495844
S5844,6.221244,5.965624,6.43666,6.56595,6.493558,5.038778,5.775816
S5846,6.148894,5.930142,6.429236,6.62014,6.503888,4.932958,5.687722
S5852,6.156884,5.991468,6.421808,6.632908,6.632882,4.937428,5.62491
S5853,6.126082,6.006844,6.390958,6.673092,6.446598,5.019712,5.58454
S5863,6.271152,6.116408,6.393578,6.791024,6.511774,5.071044,5.600232
S5877,6.12091,6.015276,6.332712,6.662664,6.488346,4.921816,5.451816
S5881,6.272528,6.14795,6.340144,6.85,6.467524,4.926052,5.467418
S5883,6.258052,6.144714,6.436324,6.787594,6.509972,5.001344,5.379438
S5884,6.30991,5.967366,6.345496,6.65831,6.479634,5.065586,5.649296
S5889,6.26388,6.115012,6.454796,6.75677,6.637826,5.042802,5.584026
S589,6.246028,5.956288,6.294702,6.64196,6.337658,5.049838,5.696186
S5903,6.284456,5.97764,6.518038,6.814094,6.58133,4.958112,5.703188
S5905,6.080852,6.087006,6.358676,6.731742,6.559524,4.975954,5.453004
S5910,6.240912,6.077586,6.345072,6.800756,6.440514,5.026692,5.520974
S5911,6.153436,5.918282,6.412682,6.716744,6.48979,4.916888,5.745304
S5922,6.28979,5.990252,6.301762,6.791226,6.293896,5.007402,5.544352
S5923,6.213226,5.93963,6.474508,6.64833,6.705882,4.927968,5.633426
S5925,6.247624,6.00622,6.160764,6.688398,6.186458,5.0782,5.365998
S5929,6.104504,6.105182,6.269856,6.682522,6.469074,4.99123,5.33374
S5931,6.184124,5.95636,6.382554,6.725648,6.599154,4.931234,5.5772
S5938,6.24087,6.018242,6.331872,6.56938,6.36122,5.013926,5.615722
S5955,6.203276,5.939554,6.396532,6.754584,6.376296,5.015438,5.765502
S5960,6.152122,5.887222,6.408042,6.714554,6.563156,4.941508,5.609768
S5961,6.115666,6.004584,6.354866,6.717716,6.445882,4.957346,5.551844
S5967,6.144838,6.06711,6.389152,6.794894,6.465814,4.93927,5.54707
S5969,6.35031,6.043052,6.291978,6.607788,6.334852,5.109082,5.619092
S5978,6.19098,6.141932,6.55337,6.759078,6.615156,5.006296,5.570344
S5986,6.267972,6.221436,6.48251,6.725942,6.63083,5.01357,5.56766
S5987,6.21491,6.054494,6.378798,6.70472,6.47565,5.064324,5.495478
S5988,6.187448,5.940424,6.494252,6.680794,6.586062,4.881886,5.693724
S599,6.239946,6.099834,6.550134,6.642638,6.714624,5.038862,5.729604
S5990,6.25846,6.158544,6.314114,6.861676,6.382714,5.030482,5.429988
S5997,6.193488,6.062694,6.348188,6.789654,6.393342,4.959672,5.494654
S6001,6.061874,5.892482,6.322926,6.847916,6.418146,4.907428,5.488742
S6011,6.168238,6.10171,6.476856,6.611926,6.474104,5.071618,5.582786
S6014,6.13035,6.13665,6.360402,6.636882,6.470834,5.116204,5.466784
S6019,6.164806,6.101312,6.367528,6.628072,6.479252,5.041014,5.424046
S6021,6.415128,6.22259,6.345648,6.819726,6.423048,5.083142,5.54268
S6022,6.15934,6.01235,6.348518,6.662258,6.554658,4.957702,5.627736
S6028,6.132912,6.027498,6.41769,6.742934,6.55743,4.86133,5.530598
S603,6.128094,6.024466,6.238884,6.624324,6.366596,5.112038,5.515972
S6033,6.158168,6.043282,6.410498,6.692026,6.497384,5.08918,5.643844
S6034,6.315206,6.156524,6.50806,6.845378,6.531628,4.995838,5.59115
S6041,6.114962,5.983968,6.171436,6.65318,6.283002,5.048644,5.359682
S6047,6.086204,6.099376,6.149872,6.59808,6.216498,5.060732,5.394236
S6049,6.171322,5.908344,6.471652,6.682006,6.57278,5.034864,5.749396
S6051,6.08753,5.98287,6.297722,6.67421,6.410528,4.971586,5.436198
S6058,6.37343,5.95316,6.370888,6.730156,6.45135,5.025388,5.790002
S6063,6.203596,5.880218,6.462408,6.571526,6.594534,5.025582,5.828956
S6065,6.126646,5.965478,6.429914,6.778138,6.50384,4.899702,5.606882
S6068,6.189026,6.052992,6.480478,6.794316,6.504132,4.951826,5.565402
S6099,5.992726,5.868138,6.225398,6.41368,6.34699,5.095884,5.5844
S6104,6.31211,6.27039,6.433426,6.811102,6.58493,5.04881,5.452678
S6105,6.279134,5.973804,6.427946,6.695798,6.434936,5.019504,5.672548
S6106,6.408056,6.090174,6.360444,6.726638,6.381466,5.139462,5.634856
S6107,6.159084,6.003014,6.323212,6.867814,6.47503,5.009862,5.5501
S6114,6.358856,6.06825,6.477726,6.728802,6.543032,5.020782,5.71127
S613,6.125426,5.921168,6.310538,6.767078,6.37489,4.963388,5.478852
S6131,6.251428,6.014922,6.519598,6.733806,6.709524,4.96117,5.640144
S6134,6.167614,6.115798,6.214098,6.67041,6.24945,5.10012,5.38247
S6140,6.251522,6.033302,6.408726,6.761102,6.527192,5.008056,5.448768
S6156,6.334974,6.283688,6.396618,6.739374,6.383074,5.126416,5.494192
S6164,6.11575,6.064208,6.397022,6.706204,6.543784,4.963138,5.53602
S6173,6.127586,5.912414,6.205328,6.611406,6.3289,5.04783,5.437776
S618,6.31633,6.141296,6.477024,6.770698,6.498104,5.04063,5.540928
S6195,6.256108,6.18027,6.259184,6.694216,6.225854,5.161106,5.31266
S6198,6.10643,5.977602,6.43486,6.736882,6.450592,4.941484,5.660346
S620,6.34875,6.163224,6.315852,6.791008,6.397488,4.969454,5.35667
S6200,6.146728,5.892806,6.33348,6.530008,6.307292,5.023524,5.748952
S6203,6.106956,6.128078,6.422146,6.71854,6.575104,5.001586,5.50156
S6205,5.951558,5.986312,6.535134,6.476318,6.637356,5.057994,5.715626
S6210,6.085008,6.037796,6.341688,6.652338,6.354868,5.045038,5.406736
S6214,6.327496,6.160902,6.325758,6.717418,6.331126,5.07092,5.515712
S6216,6.111964,6.004126,6.259066,6.723508,6.279194,5.03435,5.618642
S6219,6.200322,5.842908,6.55374,6.686138,6.644372,4.943734,5.759504
S6225,6.138294,5.810224,6.484964,6.560676,6.566364,4.93568,5.749766
S6227,6.214186,6.069822,6.381168,6.72914,6.344242,5.07143,5.69869
S6234,6.216146,6.183468,6.354552,6.705776,6.410946,5.105948,5.463816
S624,6.179388,6.021182,6.3642,6.686518,6.553948,4.936726,5.463392
S6240,6.256648,6.06059,6.3811,6.861578,6.564744,4.937196,5.502016
S6244,6.183796,5.948982,6.349938,6.76267,6.506084,4.896016,5.489096
S6250,6.34554,6.241372,6.302202,6.840856,6.364154,4.99814,5.42109
S6255,6.330068,5.955086,6.450838,6.771244,6.574316,4.918742,5.657644
S6256,6.216188,6.014732,6.51179,6.7058,6.561898,4.950434,5.610036
S626,6.28028,6.083902,6.251572,6.669994,6.318202,5.145574,5.43895
S6260,6.099486,5.929178,6.408302,6.673052,6.561976,4.947878,5.745658
S6263,6.223262,6.197332,6.298796,6.726428,6.378366,5.073518,5.382862
S6284,6.248544,6.076442,6.241086,6.611576,6.301662,5.153932,5.376122
S6302,6.153912,6.066346,6.292622,6.675738,6.379494,5.03999,5.513408
S6310,6.185524,6.09239,6.398438,6.739238,6.461356,5.044854,5.538572
S6321,6.178608,6.156962,6.331122,6.771788,6.412432,5.024854,5.362554
S6324,6.19959,6.018724,6.340538,6.724624,6.428124,4.990936,5.56422
S6330,6.384512,6.058344,6.62298,6.764228,6.749468,5.011558,5.75967
S6331,6.283826,6.041332,6.363712,6.817874,6.442094,4.94093,5.619564
S6333,6.255702,6.190056,6.356268,6.74333,6.45248,5.008768,5.379674
S6336,6.187804,5.926782,6.532364,6.591388,6.539166,4.951402,5.675336
S6337,6.325602,6.00177,6.390468,6.858234,6.443168,5.015246,5.735868
S6351,6.2871,6.17752,6.29138,6.686408,6.356316,5.11009,5.510068
S6355,6.203598,5.986226,6.28111,6.838014,6.424284,4.930814,5.525962
S6356,6.237312,6.084676,6.459122,6.880224,6.503102,4.882536,5.489578
S6358,6.134996,6.035358,6.368422,6.74578,6.480732,4.924182,5.496654
S6360,6.191424,5.989942,6.328292,6.82056,6.505288,4.89319,5.53422
S6364,6.340538,6.378038,6.414728,6.727966,6.423532,5.112822,5.363268
S6367,6.242834,6.300708,6.248078,6.675024,6.331124,5.103632,5.277648
S6370,6.21842,6.02297,6.297198,6.71163,6.401834,5.015468,5.54994
S6388,6.375158,6.210936,6.385544,6.840798,6.504402,5.052616,5.431112
S6391,6.128266,6.069366,6.315214,6.641176,6.543818,4.965546,5.473766
S6395,6.169568,6.022942,6.423734,6.65385,6.463174,4.97571,5.614796
S6399,6.232356,5.989154,6.38552,6.57449,6.384346,5.092594,5.734292
S64,6.141686,6.118914,6.246784,6.626576,6.313172,5.100218,5.410978
S6410,6.319752,6.05756,6.460058,6.808082,6.45435,4.942606,5.581228
S6415,6.263664,6.083006,6.374304,6.823138,6.495518,4.98514,5.526322
S6416,6.28067,6.009928,6.422798,6.819656,6.490182,4.939968,5.539568
S6432,6.261444,6.237138,6.38693,6.789276,6.424828,4.95301,5.463442
S6440,6.219708,6.082614,6.298614,6.554776,6.245524,5.160246,5.45069
S6452,6.2058,6.022676,6.338594,6.750128,6.444174,4.926674,5.512444
S6458,6.17037,6.079864,6.40244,6.74855,6.532386,4.96478,5.448996
S6470,6.214302,6.190174,6.176074,6.627564,6.299632,5.151656,5.36049
S6471,6.098952,5.94163,6.271464,6.68885,6.397528,5.041236,5.544984
S6474,6.178498,5.97004,6.396018,6.74129,6.596934,4.949946,5.604064
S6480,6.230196,6.049324,6.291918,6.7713,6.491152,4.99375,5.563994
