Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages
S21340	0.1133	0.1503	0.1989	0.1436	0.0452	0.3488
S21343	0.104	0.0798	0.2301	0.0888	0.0399	0.4574
S21351	0.1149	0.0963	0.297	0.0854	0.0617	0.3446
S21353	0.1314	0.1314	0.1925	0.1293	0.0823	0.3332
S21361	0.1085	0.1265	0.2919	0.1143	0.0713	0.2875
S21363	0.1405	0.0991	0.2074	0.0912	0.0333	0.4285
S21368	0.0947	0.0985	0.1451	0.0926	0.0371	0.5319
S21372	0.1248	0.1319	0.2094	0.1836	0.1046	0.2456
S21378	0.1457	0.1103	0.2939	0.1017	0.0664	0.2819
S21391	0.0874	0.0761	0.3469	0.0722	0.0318	0.3857
S21396	0.1711	0.0456	0.1732	0.0473	0.0216	0.5412
S21400	0.1259	0.1291	0.1478	0.062	0.0314	0.5038
S21402	0.139	0.1329	0.1633	0.134	0.0755	0.3553
S21407	0.1475	0.0709	0.2578	0.0925	0.05	0.3814
S21410	0.0955	0.049	0.2928	0.0816	0.0398	0.4412
S21414	0.1077	0.1104	0.1859	0.1971	0.095	0.304
S21418	0.126	0.095	0.1348	0.1131	0.0679	0.4631
S21420	0.148	0.067	0.2619	0.1174	0.0547	0.3511
S21426	0.1066	0.0773	0.243	0.0938	0.0704	0.4089
S21427	0.1605	0.0978	0.1915	0.1178	0.0848	0.3475
S21428	0.2064	0.12	0.1508	0.1024	0.0443	0.3761
S21431	0.1235	0.096	0.1905	0.0875	0.0549	0.4477
S21437	0.0909	0.0611	0.2018	0.1095	0.047	0.4896
S21438	0.1055	0.1505	0.2121	0.1218	0.0863	0.3238
S21441	0.1317	0.1239	0.2602	0.082	0.0794	0.3227
S21442	0.1562	0.1379	0.129	0.1119	0.0655	0.3996
S21444	0.1648	0.0942	0.1649	0.1357	0.0724	0.368
S21446	0.1281	0.0768	0.1987	0.1163	0.0683	0.4118
S21450	0.1964	0.0532	0.1572	0.1078	0.0438	0.4415
S21453	0.1221	0.0958	0.2036	0.1109	0.0553	0.4124
S21456	0.1344	0.1059	0.2445	0.1395	0.0688	0.307
S21461	0.1977	0.1132	0.1702	0.091	0.0765	0.3513
S21475	0.1896	0.1193	0.1469	0.1361	0.099	0.3091
S21478	0.1078	0.0896	0.1783	0.0846	0.0508	0.4889
S21480	0.1128	0.1067	0.1574	0.1119	0.0528	0.4584
S21486	0.1482	0.0831	0.2756	0.0862	0.0673	0.3396
S21490	0.179	0.1233	0.2109	0.1014	0.0608	0.3245
S21491	0.1378	0.0675	0.1762	0.075	0.0433	0.5002
S21498	0.1299	0.0727	0.2277	0.1233	0.0662	0.3803
S2150	0.1024	0.1136	0.1744	0.1406	0.0643	0.4046
S21502	0.0866	0.137	0.224	0.0921	0.0463	0.4141
S21505	0.1405	0.1071	0.2219	0.1291	0.0711	0.3303
S21512	0.1581	0.1162	0.2072	0.1674	0.0811	0.2699
S21518	0.1275	0.0946	0.2246	0.1067	0.0654	0.3813
S21520	0.1036	0.1169	0.2353	0.092	0.0501	0.402
S21528	0.1198	0.1198	0.2157	0.0872	0.0636	0.394
S21533	0.1592	0.0911	0.1833	0.0826	0.0457	0.4381
S21536	0.109	0.0917	0.1564	0.0699	0.0508	0.5222
S21537	0.14	0.0817	0.205	0.0756	0.0589	0.4388
S2154	0.0792	0.0761	0.1751	0.069	0.041	0.5596
S21540	0.1148	0.0942	0.2011	0.1021	0.0556	0.4322
S21543	0.1023	0.1351	0.1852	0.0968	0.0781	0.4025
S2155	0.1075	0.0733	0.2807	0.0658	0.0785	0.3942
S21550	0.1761	0.1011	0.2203	0.0956	0.0464	0.3604
S21557	0.1078	0.1128	0.1156	0.1109	0.0485	0.5044
S2156	0.1513	0.0779	0.2041	0.1015	0.0562	0.4091
S21562	0.1678	0.1204	0.2032	0.132	0.1116	0.265
S21563	0.1173	0.1123	0.3095	0.0487	0.057	0.3552
S21567	0.1046	0.1068	0.1363	0.092	0.0376	0.5228
S21570	0.1424	0.0912	0.1943	0.1054	0.0638	0.403
S21577	0.1406	0.1219	0.2338	0.1224	0.0703	0.311
S21578	0.1707	0.1356	0.1612	0.1478	0.1008	0.284
S21589	0.1353	0.0822	0.2044	0.105	0.0523	0.4209
S21597	0.1447	0.0951	0.2042	0.0788	0.0564	0.4208
S21602	0.0896	0.0539	0.2046	0.0813	0.0406	0.5299
S21618	0.1302	0.0921	0.1897	0.1255	0.0539	0.4085
S21619	0.1584	0.0832	0.2043	0.094	0.0696	0.3904
S21626	0.1848	0.0658	0.2413	0.0554	0.0454	0.4074
S21628	0.1504	0.102	0.1805	0.1359	0.0675	0.3637
S21629	0.1272	0.0805	0.2069	0.1119	0.0829	0.3907
S21630	0.1481	0.094	0.2223	0.0673	0.0468	0.4215
S21631	0.1426	0.1104	0.2078	0.0978	0.0384	0.403
S21637	0.1515	0.1246	0.1733	0.1132	0.0679	0.3695
S21641	0.115	0.1169	0.2114	0.1356	0.069	0.352
S21642	0.1491	0.1236	0.2456	0.0914	0.0285	0.3618
S21646	0.1641	0.1025	0.193	0.1097	0.0692	0.3614
S21647	0.1537	0.0903	0.2195	0.0783	0.0576	0.4007
S21651	0.3587	0.0834	0.1773	0.0938	0.0525	0.2343
S21652	0.1112	0.0725	0.3052	0.0872	0.0474	0.3766
S21656	0.1432	0.0769	0.2606	0.1085	0.067	0.3438
S21657	0.1163	0.0846	0.1954	0.1262	0.0549	0.4226
S2166	0.1212	0.1045	0.2086	0.0895	0.0846	0.3916
S21660	0.0953	0.1143	0.1949	0.1466	0.0748	0.3742
S21672	0.0912	0.0485	0.3755	0.0831	0.0585	0.3432
S21674	0.0887	0.1056	0.1932	0.1098	0.0876	0.4151
S21683	0.1684	0.1144	0.1722	0.0931	0.0674	0.3845
S21693	0.0894	0.076	0.1921	0.1157	0.0572	0.4697
S21695	0.1869	0.0857	0.1923	0.0801	0.0306	0.4244
S21696	0.1422	0.0635	0.1949	0.1078	0.0515	0.44
S21697	0.1853	0.1329	0.1524	0.0976	0.0887	0.3432
S21710	0.103	0.1045	0.21	0.1346	0.0603	0.3875
S21715	0.1181	0.0885	0.2593	0.0935	0.0669	0.3738
S21726	0.1184	0.0973	0.1821	0.1437	0.083	0.3755
S21740	0.1417	0.0746	0.222	0.0879	0.0453	0.4286
S21750	0.1697	0.1387	0.1039	0.1246	0.0843	0.3788
S21753	0.1098	0.0684	0.2757	0.0726	0.0382	0.4353
S21754	0.1044	0.0588	0.2128	0.0986	0.0772	0.4481
S21761	0.1391	0.0902	0.1635	0.0974	0.0404	0.4695
S21773	0.1244	0.099	0.2188	0.0986	0.0515	0.4076
S2178	0.1252	0.0526	0.1769	0.0844	0.0483	0.5125
S21780	0.1817	0.0872	0.2085	0.1103	0.0612	0.351
S21781	0.1593	0.1283	0.2058	0.0707	0.0344	0.4016
S21783	0.1112	0.0668	0.1521	0.0866	0.0486	0.5347
S21791	0.0919	0.1078	0.243	0.119	0.0685	0.3698
S21797	0.145	0.0986	0.1474	0.1256	0.0708	0.4127
S2180	0.1299	0.1181	0.2044	0.1145	0.0761	0.357
S21805	0.1706	0.1044	0.1578	0.0885	0.068	0.4108
S21811	0.0915	0.078	0.3799	0.0863	0.0489	0.3153
S21822	0.1478	0.124	0.1801	0.0815	0.0664	0.4001
S21828	0.1714	0.1039	0.1729	0.1043	0.0665	0.381
S21829	0.0967	0.0603	0.1297	0.1099	0.0707	0.5327
S21832	0.1278	0.0829	0.1664	0.1241	0.101	0.3978
S21834	0.1504	0.0968	0.2067	0.1037	0.0612	0.3811
S21836	0.1442	0.1203	0.2787	0.1287	0.0734	0.2546
S21838	0.1069	0.0966	0.2382	0.1168	0.049	0.3925
S21839	0.1367	0.1187	0.2081	0.1445	0.0679	0.3241
S21845	0.1327	0.0803	0.1469	0.0843	0.0645	0.4913
S21857	0.1164	0.0558	0.2377	0.0681	0.0447	0.4772
S21859	0.087	0.0795	0.2495	0.1164	0.0484	0.4192
S21863	0.1136	0.0992	0.2202	0.0838	0.0457	0.4374
S21867	0.1007	0.0962	0.1707	0.0625	0.0427	0.5272
S2187	0.1045	0.0937	0.2207	0.1308	0.07	0.3803
S21895	0.1454	0.0961	0.183	0.1012	0.0527	0.4216
S21900	0.1216	0.0804	0.2798	0.06	0.0544	0.4038
S21906	0.1442	0.0788	0.2203	0.1171	0.075	0.3647
S21913	0.1805	0.1065	0.2205	0.0922	0.0427	0.3577
S21917	0.2162	0.0898	0.1591	0.1251	0.0916	0.3183
S21919	0.1659	0.0943	0.1852	0.1324	0.0776	0.3445
S2192	0.113	0.0732	0.3256	0.0681	0.0299	0.3903
S21936	0.1034	0.1085	0.253	0.1084	0.0656	0.3612
S21937	0.0945	0.0995	0.1851	0.1485	0.0716	0.4008
S21942	0.1328	0.0784	0.1377	0.0777	0.05	0.5233
S21948	0.1124	0.152	0.1888	0.1649	0.112	0.2699
S21957	0.2299	0.048	0.3249	0.0711	0.0282	0.2979
S21959	0.229	0.0779	0.3094	0.1536	0.0512	0.1787
S21960	0.1554	0.1318	0.1707	0.1652	0.1097	0.2672
S21961	0.1245	0.0735	0.197	0.1113	0.0694	0.4242
S21976	0.1297	0.0846	0.3262	0.0697	0.044	0.3458
S21979	0.2086	0.1074	0.1983	0.1087	0.0612	0.3159
S21980	0.1712	0.1491	0.1915	0.1513	0.0714	0.2656
S21984	0.102	0.111	0.1944	0.1525	0.0741	0.3661
S2199	0.1243	0.0946	0.2289	0.0954	0.078	0.3788
S21994	0.0913	0.1219	0.2534	0.1013	0.0568	0.3752
S21999	0.11	0.0907	0.1928	0.1008	0.056	0.4497
S22002	0.0878	0.1218	0.2829	0.07	0.0305	0.407
S22011	0.1702	0.1188	0.2048	0.1106	0.0519	0.3437
S22023	0.2194	0.1219	0.1156	0.1593	0.0821	0.3017
S22025	0.1562	0.072	0.2172	0.0935	0.0572	0.4039
S22026	0.1477	0.0813	0.1972	0.0756	0.0522	0.4459
S22032	0.1096	0.1252	0.1954	0.1375	0.0746	0.3577
S22034	0.1207	0.0792	0.2096	0.1002	0.0613	0.4291
S22038	0.1453	0.1259	0.1483	0.1059	0.0691	0.4055
S22041	0.0855	0.0815	0.2505	0.0772	0.039	0.4662
S22046	0.1365	0.0788	0.2864	0.0798	0.0497	0.3688
S22048	0.132	0.1015	0.1491	0.0882	0.0464	0.4828
S2207	0.1328	0.0799	0.1546	0.0766	0.0554	0.5007
S22070	0.1711	0.0869	0.1979	0.1069	0.0617	0.3754
S22075	0.1385	0.1059	0.3228	0.0852	0.0397	0.3078
S22077	0.1172	0.0978	0.2674	0.0898	0.0591	0.3688
S22078	0.1144	0.0957	0.1867	0.1181	0.0567	0.4285
S2210	0.1517	0.1034	0.162	0.0941	0.0578	0.431
S22100	0.1507	0.0872	0.1776	0.1102	0.0604	0.4138
S22106	0.1552	0.129	0.1937	0.1415	0.0741	0.3065
S22109	0.1324	0.0948	0.1801	0.1046	0.0883	0.3999
S22110	0.1304	0.0754	0.215	0.0599	0.0538	0.4655
S22113	0.1875	0.0856	0.2148	0.1194	0.0735	0.3192
S22114	0.1219	0.0934	0.2683	0.1001	0.0847	0.3315
S22117	0.0949	0.1009	0.2705	0.1151	0.0579	0.3607
S2212	0.1547	0.1076	0.1371	0.1094	0.0702	0.4209
S22126	0.1092	0.0982	0.1832	0.0851	0.0555	0.4688
S22129	0.1372	0.0951	0.2142	0.1205	0.0643	0.3687
S22131	0.1911	0.0646	0.1674	0.0637	0.0404	0.4728
S22144	0.0859	0.0827	0.3142	0.0912	0.0616	0.3643
S22147	0.1135	0.1075	0.1255	0.1361	0.0632	0.4542
S22148	0.1184	0.0828	0.1699	0.107	0.0464	0.4754
S22150	0.0789	0.0892	0.3559	0.0966	0.0633	0.3162
S22151	0.128	0.0981	0.2004	0.1508	0.0696	0.3532
S22160	0.1299	0.0865	0.1738	0.1091	0.0535	0.4472
S22166	0.2019	0.0881	0.1979	0.0851	0.0764	0.3506
S22173	0.1303	0.078	0.1684	0.0861	0.0535	0.4838
S22174	0.0904	0.0959	0.2447	0.1088	0.0907	0.3695
S22177	0.1111	0.0771	0.1769	0.1065	0.0859	0.4424
S22178	0.1459	0.0935	0.1572	0.1135	0.0738	0.416
S22181	0.1524	0.0904	0.2571	0.0942	0.0416	0.3643
S22185	0.13	0.0587	0.1241	0.0692	0.0343	0.5837
S22189	0.1249	0.0874	0.1756	0.0958	0.0538	0.4625
S22191	0.1345	0.0833	0.221	0.1345	0.0632	0.3635
S222	0.1514	0.116	0.1668	0.1018	0.0499	0.414
S2220	0.1651	0.1208	0.1754	0.1077	0.0759	0.3551
S22226	0.0979	0.0952	0.2745	0.1071	0.0611	0.3642
S22227	0.1438	0.1012	0.1986	0.0887	0.0523	0.4154
S22231	0.0937	0.0938	0.2199	0.1675	0.0734	0.3517
S22238	0.1409	0.1336	0.1635	0.1022	0.0679	0.392
S2224	0.1957	0.1291	0.1497	0.099	0.0336	0.3928
S22249	0.0916	0.0798	0.18	0.0918	0.0589	0.498
S22257	0.1582	0.0847	0.198	0.1029	0.0773	0.3789
S22259	0.1313	0.0956	0.1782	0.1114	0.0718	0.4118
S2226	0.1121	0.1175	0.2241	0.1298	0.064	0.3526
S22260	0.1232	0.064	0.2284	0.113	0.0698	0.4016
S22262	0.1324	0.1249	0.1702	0.2341	0.0762	0.2622
S22268	0.1044	0.1332	0.1812	0.1591	0.1069	0.3152
S22275	0.0962	0.1331	0.1626	0.1488	0.0689	0.3904
S22289	0.1518	0.0814	0.202	0.1126	0.0761	0.3762
S2229	0.1565	0.0892	0.1964	0.0967	0.0596	0.4015
S22295	0.2122	0.088	0.1828	0.0929	0.0703	0.3538
S22296	0.0994	0.1366	0.1922	0.1696	0.0797	0.3226
S22301	0.1613	0.1228	0.1738	0.0825	0.0585	0.4011
S22320	0.1534	0.0853	0.2726	0.1123	0.0724	0.3039
S22323	0.1111	0.1293	0.131	0.1178	0.0734	0.4374
S22326	0.1927	0.0888	0.1811	0.1088	0.0447	0.3839
S22327	0.104	0.1043	0.1633	0.0556	0.0332	0.5396
S22333	0.2223	0.0913	0.2477	0.0677	0.0342	0.3368
S22335	0.1495	0.0767	0.1817	0.0906	0.0548	0.4467
S22336	0.1291	0.1033	0.1711	0.1219	0.113	0.3615
S22343	0.1378	0.1368	0.168	0.1441	0.0901	0.3232
S22352	0.1762	0.1076	0.2105	0.1121	0.0581	0.3356
S22371	0.1465	0.1132	0.2175	0.1021	0.067	0.3539
S22372	0.1245	0.1637	0.1562	0.1425	0.1169	0.2962
S22375	0.1334	0.1158	0.2143	0.0949	0.0404	0.4013
S22376	0.1412	0.1018	0.2532	0.0904	0.0411	0.3723
S22377	0.1418	0.1495	0.1248	0.1179	0.0826	0.3834
S22388	0.1328	0.0738	0.1358	0.0963	0.0693	0.492
S22392	0.1166	0.1325	0.1899	0.1328	0.0824	0.3457
S22395	0.1074	0.0969	0.1927	0.1196	0.0432	0.4401
S22396	0.0947	0.0685	0.4003	0.0691	0.0339	0.3334
S22406	0.1248	0.1019	0.2311	0.0962	0.0775	0.3685
S22407	0.1706	0.0917	0.2836	0.0924	0.057	0.3046
S22408	0.1278	0.1253	0.2773	0.1732	0.0276	0.2688
S22412	0.1646	0.0881	0.1545	0.1101	0.0544	0.4283
S22416	0.1439	0.0831	0.2413	0.0641	0.043	0.4247
S22418	0.2208	0.131	0.1669	0.1237	0.0574	0.3002
S22421	0.1306	0.1118	0.1704	0.1468	0.0844	0.3559
S22423	0.2438	0.1276	0.1603	0.074	0.034	0.3603
S22424	0.1213	0.0768	0.3177	0.1146	0.0415	0.328
S22425	0.1467	0.099	0.2044	0.0615	0.0511	0.4373
S22427	0.0934	0.087	0.2522	0.1813	0.0738	0.3124
S2243	0.1245	0.0917	0.2057	0.1268	0.0654	0.3859
S22434	0.1497	0.152	0.1764	0.0912	0.0874	0.3432
S22441	0.1558	0.0742	0.167	0.0793	0.043	0.4807
S22447	0.1441	0.106	0.1614	0.0969	0.0705	0.4212
S22455	0.1126	0.1254	0.1739	0.1073	0.0858	0.395
S22459	0.1546	0.1117	0.1961	0.0678	0.0354	0.4345
S22466	0.094	0.065	0.2571	0.0778	0.069	0.4371
S22467	0.1464	0.0934	0.1404	0.1206	0.0519	0.4473
S22468	0.2143	0.1228	0.1456	0.0896	0.093	0.3347
S22470	0.0775	0.0856	0.3829	0.0978	0.0694	0.2868
S22475	0.0924	0.1249	0.2125	0.1439	0.0766	0.3498
S22481	0.099	0.0738	0.2154	0.0823	0.0424	0.4871
S22482	0.085	0.0669	0.183	0.0834	0.0518	0.5299
S22485	0.1638	0.0715	0.2003	0.0812	0.046	0.4373
S22486	0.1188	0.0542	0.2135	0.0712	0.05	0.4922
S22493	0.1052	0.0728	0.3493	0.0597	0.043	0.3699
S22498	0.1469	0.0852	0.2434	0.1227	0.0669	0.3349
S225	0.1437	0.0831	0.1526	0.1	0.0694	0.4511
S22507	0.0942	0.0986	0.1642	0.1418	0.0863	0.4149
S22514	0.1679	0.1089	0.1926	0.153	0.0791	0.2984
S22515	0.1205	0.1055	0.1904	0.1093	0.0567	0.4176
S22516	0.128	0.1288	0.1573	0.1754	0.085	0.3255
S22517	0.1306	0.0905	0.2832	0.0889	0.0498	0.3571
S22519	0.1224	0.0818	0.2325	0.101	0.0421	0.4203
S22521	0.1424	0.0754	0.2201	0.0724	0.0468	0.443
S22523	0.1704	0.0971	0.1825	0.1013	0.0483	0.4004
S2253	0.1387	0.1005	0.1755	0.0839	0.057	0.4444
S22537	0.097	0.0738	0.1959	0.0859	0.048	0.4995
S22542	0.184	0.0852	0.3349	0.0765	0.0478	0.2717
S22543	0.0896	0.0848	0.2043	0.1165	0.0856	0.4192
S22549	0.1003	0.0937	0.2472	0.0994	0.0526	0.4068
S2255	0.0996	0.1053	0.1874	0.1562	0.0768	0.3748
S22551	0.1307	0.123	0.2336	0.1026	0.0586	0.3514
S2256	0.1194	0.0833	0.2344	0.0789	0.0439	0.44
S22561	0.1275	0.0556	0.3924	0.0608	0.0358	0.3279
S2257	0.0665	0.0767	0.2803	0.1019	0.0546	0.42
S22572	0.12	0.0707	0.2123	0.1312	0.0746	0.3912
S22578	0.1237	0.0945	0.2194	0.0965	0.0585	0.4074
S22584	0.1489	0.1519	0.1413	0.1152	0.0428	0.3999
S22592	0.148	0.0722	0.2367	0.0815	0.05	0.4116
S22593	0.1824	0.0777	0.2376	0.0757	0.0389	0.3878
S22603	0.1358	0.1012	0.2348	0.1124	0.0822	0.3335
S22606	0.1189	0.1348	0.2605	0.1301	0.076	0.2797
S22608	0.0971	0.0916	0.2595	0.0788	0.0441	0.429
S22609	0.1694	0.0958	0.2192	0.0811	0.0517	0.3829
S22614	0.143	0.0875	0.2614	0.0727	0.0409	0.3944
S22617	0.0787	0.0749	0.2143	0.1098	0.0652	0.4571
S22628	0.1145	0.0814	0.2439	0.1556	0.0758	0.3288
S22639	0.133	0.1146	0.2041	0.1282	0.071	0.3491
S22643	0.1019	0.0853	0.235	0.1536	0.0968	0.3274
S22649	0.1578	0.0813	0.1822	0.0969	0.0405	0.4414
S22654	0.1399	0.0927	0.1314	0.1014	0.0599	0.4747
S22655	0.1534	0.0856	0.1999	0.087	0.0467	0.4274
S22660	0.1442	0.0877	0.2278	0.1276	0.0519	0.3607
S22664	0.176	0.0883	0.1482	0.0829	0.1159	0.3886
S22666	0.1806	0.0929	0.1622	0.0928	0.0479	0.4236
S22669	0.1877	0.067	0.19	0.0905	0.0523	0.4125
S22677	0.1867	0.0874	0.1781	0.0912	0.0486	0.408
S22690	0.1455	0.1081	0.188	0.1362	0.0603	0.3618
S22695	0.1774	0.0923	0.1362	0.129	0.0744	0.3906
S22714	0.1328	0.0694	0.2611	0.1072	0.0616	0.368
S22716	0.1807	0.1389	0.1868	0.1413	0.0636	0.2886
S22717	0.1305	0.0843	0.1908	0.074	0.0517	0.4687
S22724	0.2014	0.1417	0.1689	0.0895	0.0795	0.3189
S22725	0.1641	0.0794	0.238	0.0912	0.0431	0.3842
S22729	0.1301	0.0736	0.2024	0.083	0.0337	0.4772
S22736	0.1902	0.1237	0.1426	0.1189	0.0747	0.3499
S22739	0.148	0.1064	0.2052	0.1462	0.1005	0.2937
S22743	0.16	0.1023	0.1349	0.0895	0.0505	0.4627
S22748	0.1106	0.0902	0.1966	0.0789	0.0669	0.4568
S22757	0.1258	0.0894	0.2236	0.0903	0.0594	0.4115
S22767	0.1435	0.1374	0.1896	0.1484	0.0731	0.308
S22769	0.1328	0.0853	0.2641	0.113	0.058	0.3469
S22771	0.2048	0.1131	0.1756	0.1097	0.0602	0.3366
S22772	0.1238	0.1286	0.1762	0.0855	0.0431	0.4428
S22773	0.1738	0.0822	0.1436	0.0957	0.0465	0.4581
S22784	0.1104	0.1069	0.136	0.1144	0.0789	0.4533
S22787	0.1237	0.0862	0.2284	0.1046	0.0656	0.3914
S22791	0.1411	0.1352	0.1754	0.1084	0.0623	0.3777
S22795	0.1704	0.0962	0.27	0.1099	0.0528	0.3006
S22805	0.0934	0.0894	0.1185	0.0792	0.0399	0.5797
S22807	0.1574	0.1299	0.1347	0.1368	0.0641	0.377
S22808	0.1246	0.111	0.2507	0.0792	0.049	0.3854
S22809	0.1902	0.088	0.1552	0.1405	0.0445	0.3815
S2281	0.1412	0.0782	0.1717	0.1238	0.0602	0.425
S22811	0.1757	0.093	0.184	0.099	0.0448	0.4036
S22822	0.1647	0.1104	0.2187	0.1351	0.0503	0.3208
S22825	0.1774	0.0878	0.1485	0.0906	0.0681	0.4276
S22828	0.1344	0.0694	0.2685	0.0859	0.0491	0.3927
S22830	0.1291	0.1336	0.1536	0.1217	0.0729	0.3892
S22834	0.1885	0.0884	0.2395	0.0682	0.0397	0.3758
S22838	0.1167	0.092	0.2387	0.1057	0.0859	0.361
S2284	0.2551	0.128	0.1483	0.0937	0.0671	0.3078
S22847	0.1464	0.1204	0.2026	0.104	0.0864	0.3404
S2285	0.1583	0.0919	0.2285	0.0802	0.0554	0.3857
S22851	0.2047	0.14	0.213	0.0852	0.0578	0.2993
S22852	0.1732	0.0929	0.1963	0.0939	0.0673	0.3764
S22854	0.1304	0.1045	0.2603	0.1435	0.0672	0.2941
S22855	0.0771	0.0538	0.2952	0.0807	0.0766	0.4166
S22859	0.1416	0.1234	0.2005	0.0856	0.0651	0.3838
S22860	0.1771	0.062	0.162	0.062	0.028	0.509
S22865	0.1396	0.0837	0.126	0.0686	0.0456	0.5365
S22873	0.1533	0.0599	0.2156	0.0939	0.0756	0.4017
S22896	0.1146	0.085	0.2197	0.0725	0.0451	0.4632
S229	0.136	0.0585	0.2701	0.1321	0.0724	0.3309
S22904	0.1121	0.1052	0.1923	0.1184	0.0921	0.38
S22907	0.1195	0.1404	0.1557	0.1499	0.0683	0.3663
S22911	0.1635	0.0584	0.278	0.0635	0.0502	0.3865
S22915	0.1829	0.1289	0.1571	0.1212	0.1352	0.2747
S22923	0.1852	0.0784	0.2596	0.0826	0.0715	0.3228
S22929	0.185	0.0914	0.1798	0.1173	0.0575	0.369
S22931	0.0926	0.0922	0.2354	0.1032	0.054	0.4225
S22932	0.107	0.0553	0.2592	0.0778	0.0248	0.476
S22937	0.1316	0.0902	0.281	0.0858	0.0476	0.3637
S22939	0.1458	0.0852	0.216	0.0954	0.0587	0.3989
S22942	0.1393	0.0771	0.2417	0.1116	0.0485	0.3818
S22945	0.1594	0.0849	0.1758	0.0801	0.0414	0.4584
S22947	0.1549	0.1464	0.1347	0.1323	0.0923	0.3395
S22948	0.119	0.0771	0.2527	0.0988	0.0453	0.407
S22952	0.1073	0.1309	0.3002	0.1314	0.0813	0.2489
S22953	0.0821	0.0728	0.2982	0.0934	0.0587	0.3949
S22955	0.1526	0.093	0.1782	0.1009	0.0514	0.4238
S22957	0.1187	0.0912	0.1737	0.0814	0.0487	0.4862
S22958	0.1479	0.0802	0.2661	0.0742	0.0396	0.392
S22963	0.1047	0.0887	0.2744	0.113	0.0714	0.3479
S22966	0.1104	0.0888	0.3059	0.1358	0.0588	0.3003
S22969	0.1004	0.1	0.223	0.1475	0.0988	0.3302
S22970	0.1686	0.1248	0.2007	0.1402	0.0845	0.2811
S22977	0.1665	0.0844	0.2048	0.0719	0.0482	0.424
S22980	0.2667	0.0616	0.1378	0.0833	0.0516	0.399
S22988	0.167	0.1165	0.2102	0.08	0.0486	0.3777
S22989	0.1863	0.1083	0.2078	0.0814	0.0525	0.3637
S2299	0.1326	0.1365	0.2039	0.1177	0.0752	0.3341
S22994	0.1904	0.0988	0.2376	0.144	0.0622	0.2671
S22998	0.1572	0.1277	0.1692	0.1186	0.0664	0.3608
S230	0.1011	0.0996	0.2045	0.1589	0.1108	0.3252
S23007	0.1165	0.0696	0.3017	0.0824	0.0471	0.3827
S23008	0.199	0.1225	0.1996	0.0773	0.0612	0.3404
S23009	0.4092	0.0742	0.1557	0.0703	0.0435	0.2471
S23012	0.1118	0.0901	0.2008	0.0576	0.0281	0.5116
S23014	0.1619	0.1203	0.2272	0.064	0.0562	0.3705
S23015	0.1516	0.1757	0.1593	0.1118	0.0694	0.3322
S23017	0.1383	0.1012	0.1741	0.1226	0.059	0.4048
S23023	0.1284	0.1169	0.1653	0.0993	0.0492	0.4409
S23030	0.141	0.1016	0.1674	0.1354	0.103	0.3517
S23042	0.1623	0.1118	0.2005	0.1726	0.0574	0.2953
S23048	0.1947	0.1126	0.1703	0.093	0.0347	0.3948
S23058	0.1612	0.0873	0.2414	0.1188	0.0622	0.3292
S23065	0.1045	0.1332	0.2212	0.1566	0.0722	0.3124
S23067	0.0927	0.1018	0.2951	0.1125	0.077	0.3209
S23086	0.1593	0.088	0.203	0.1271	0.0768	0.3458
S23087	0.0872	0.0766	0.207	0.0766	0.0619	0.4908
S23089	0.1183	0.1072	0.2546	0.0989	0.0681	0.353
S2309	0.1099	0.0686	0.1822	0.0744	0.0532	0.5117
S23093	0.14	0.1108	0.1829	0.1304	0.0912	0.3448
S23112	0.1199	0.0921	0.1109	0.1231	0.0611	0.493
S23124	0.145	0.1122	0.24	0.1396	0.0874	0.2758
S23126	0.0934	0.0889	0.2984	0.0945	0.0481	0.3767
S23130	0.1454	0.0803	0.1274	0.0921	0.0602	0.4946
S23136	0.1147	0.0651	0.158	0.101	0.0452	0.516
S23141	0.0828	0.1304	0.2179	0.1491	0.0811	0.3388
S23144	0.1289	0.1026	0.1975	0.1338	0.057	0.3803
S23159	0.1522	0.1801	0.1863	0.144	0.0982	0.2392
S23162	0.1476	0.107	0.2241	0.1062	0.0688	0.3464
S23163	0.1604	0.0876	0.166	0.1307	0.0591	0.3962
S23166	0.0771	0.084	0.1999	0.0882	0.0432	0.5077
S23170	0.0753	0.1036	0.1636	0.1265	0.077	0.454
S2318	0.1786	0.134	0.2227	0.1279	0.0629	0.2739
S23184	0.1216	0.078	0.2056	0.0641	0.0377	0.493
S23185	0.1446	0.0901	0.2364	0.0645	0.0383	0.4261
S23187	0.1612	0.1496	0.2036	0.1092	0.0708	0.3056
S2319	0.125	0.0692	0.2284	0.1146	0.0604	0.4024
S23192	0.1813	0.0975	0.2485	0.0886	0.065	0.3192
S23193	0.129	0.0756	0.1608	0.1158	0.0729	0.446
S23207	0.1446	0.0973	0.2721	0.1145	0.0802	0.2913
S23208	0.134	0.0946	0.2337	0.1129	0.0644	0.3604
S23214	0.1346	0.0761	0.2197	0.0964	0.0503	0.4229
S23216	0.0856	0.1209	0.1328	0.1182	0.1297	0.4128
S23221	0.1561	0.0462	0.2784	0.0762	0.0495	0.3936
S23223	0.0918	0.1435	0.239	0.1466	0.0454	0.3337
S23227	0.1315	0.0949	0.2553	0.0818	0.053	0.3835
S23233	0.1671	0.1762	0.1319	0.1824	0.048	0.2943
