Mixture	naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	P-value	Correlation	RMSE	Absolute score (sig.score)
Mix_89	0.101974143223746	0	0.0212375917922595	0.119880719636352	0.0148946626130438	0.19883540340286	0	0.343591375652994	0.0431628442339881	0	0	0.126250174799219	0.134775098657277	0.0320611738199005	0	0.0408817404512799	0	0	0	0	9999	0.551797665702449	0.832676557609224	1.17754492828292
Mix_90	0.128936083684828	0	0	0.0196056757488403	0.0601309306560262	0.174385096878926	0.00735443698745593	0.253328212714137	0.0685447063030194	0	0	0.03366389579943	0	0.00498387241717913	0	0.0095082466046503	0.0253602371193021	0	0	0.0505387113816573	9999	0.635932158895332	0.784030791785055	0.836340106295451
Mix_91	0.213041973006147	0.0897288630401408	0.00865122199609236	0.0255229474198734	0.0378263692659613	0.0599061303985802	0.00692767010952388	0.382934967557345	0.00550801164859029	0	0	0.031895668470627	0	0.000259920309457709	0	0	0.0328118811861367	0.00310205713504873	0	0.05083418615301	9999	0.676064591474647	0.747007251995751	0.948951867696534
Mix_92	0.171503173790278	0	0.0341237481027356	0.0643854880509071	0.0682360099239273	0.051989633364821	0	0.417593254223206	0.0163967289147354	0	0	0.0787466160287262	0	0.00575137520107169	0	0.0352535770333281	0.0239044077918332	0	0.00347914451458307	0.0400389326167388	9999	0.635799478894633	0.774151837696403	1.01140208955689
Mix_93	0.109824313309058	0	0.0575976443371582	0.0594023068883457	0.0092347328959684	0	0.0157856627259698	0.535613620856139	0.0708577396379111	0	0	0.11529083458135	0.119576593711216	0.0224883913213309	0	0.00524275399000332	0	0	0	0.0329923023851943	9999	0.599984873761304	0.801776324426973	1.15390689663965
Mix_94	0.168150503693977	0.0351879442456003	0.0128965826046366	0.0502060661002414	0	0.024931339839443	0.0175277547772303	0.411902088064315	0.109058294600537	0	0	0.0637692510382979	0	0	0	0	0.0276246852600676	0	0	0.0453959956663094	9999	0.63763724583317	0.773542082202977	0.966650505890655
Mix_95	0.101864546440275	0	0.0152975175722671	0.0333616100760785	0.0401754918883056	0.0842706293648629	0	0.464871366489307	0.00583992907465595	0	0	0.0482757244309629	0	0	0	0.00613088009925132	0.0325576627267359	0	0	0.0290985790009599	9999	0.626712130268566	0.78499250057616	0.861743937163662
Mix_96	0.0562679285894745	0.00883746912795305	0.019165451828475	0.0517727383948291	0.0134469001961186	0.0663005185028603	0.00215035046211773	0.463179370406029	0.121962498587224	0	0	0.0767542455075677	0	0	0	0	0.0309498681469115	0	0	0.0131524848283718	9999	0.590671283708262	0.805646637785943	0.923939824577932
Mix_97	0.206324491361994	0	0.0515521588004075	0.127627138331732	0.102528305923941	0.00123753277371414	0.00132318986431439	0.278114650377314	0.0809127094491792	0	0	0.072267115751877	0	0.00114033021536511	0	0.0466025611977481	0.0381161327145105	0	0.0103826708835458	0.103640518380186	9999	0.605542898426657	0.794349800322959	1.12176950602583
Mix_98	0.149007157945174	0.0871367065328544	0.137531627158005	0.0906648819991616	0.0396169137020905	0	0.0114069386863489	0.320820227235564	0.069056383592288	0	0	0.112848953980153	0.126513460836349	0.0464951291267781	0	0	0	0	0	0.101290980906032	9999	0.589610456470699	0.80748861792033	1.2923893617008
Mix_99	0.018008786395391	0	0.00556824856718873	0.0101707782893411	0	0.0877277310639444	0	0.471897296994232	0.0783995115046879	0	0	0.0315981379502853	0	0	0	0	0.0311670057193142	0	0	0.00169486058101519	9999	0.611778517739277	0.793208871537364	0.7362323570654
Mix_100	0.184941585400932	0	0.0722298935788376	0.129909583933949	0.0751243579955675	0.0172214458064055	0	0.452938432223485	0.0121521290515256	0	0	0.105398520307585	0	0	0	0.0698777534910134	0.042469979302439	0	0.00915198249698909	0.0787024572128787	9999	0.584554969566966	0.809588118412429	1.25011812080161
