Mixture	Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages	P-value	Correlation	RMSE
mix_35	0.102418401543405	0.797718233587592	0	0	0.00863348868416265	0.0912298761848398	9999	0.599053105267576	0.858930146647517
mix_36	0.190857787166417	0.77054426550518	0	0	0.00508905316670694	0.0335088941616963	9999	0.599482882287574	0.860679021925695
mix_37	0.182051682787218	0.775295181437914	0	0	0.00382804523157359	0.0388250905432949	9999	0.59829615136386	0.861848661061066
mix_38	0.12929330778385	0.865242308826225	0	0	0.00182857128329048	0.00363581210663482	9999	0.606509509324121	0.855771643800925
mix_39	0.198172746933903	0.783571287099898	0	0	0.00139154814469053	0.0168644178215087	9999	0.603848651161602	0.857244091808292
mix_40	0.134237654662594	0.771792051996879	0	0	0.00865906989220859	0.0853112234483189	9999	0.595005715984342	0.863181819396213
mix_41	0.0774161665808636	0.789114137526634	0	0	0.0103095649273812	0.123160130965121	9999	0.596290694679447	0.861009172158499
mix_42	0.23065940473388	0.765038958643948	0	0	0.00140509814982525	0.0028965384723467	9999	0.602612217618127	0.859263218089577
mix_43	0.0866320125233224	0.865589284328498	0	0	0.00625970300261578	0.0415190001455642	9999	0.605968502330367	0.854171899674232
mix_44	0.104437189659557	0.853060255575073	0	0	0.00890998693892837	0.0335925678264423	9999	0.602192155811008	0.858122582737078
mix_45	0.082913541392329	0.843714261551166	0	0	0.0103619546227143	0.0630102424337907	9999	0.59760996527688	0.861612091759969
mix_46	0.13959928822037	0.837404131766253	0	0	0.00574472646062303	0.0172518535527531	9999	0.604991697995296	0.85598538583977
mix_47	0.142449624516111	0.764132402883709	0	0	0.00892959229002458	0.0844883803101555	9999	0.594450628490056	0.86372643318986
mix_48	0.1373833959494	0.697903003280633	0	0	0.00124068462158087	0.163472916148386	9999	0.592108366288192	0.865688496076995
mix_49	0.139353993317806	0.74992768448112	0	0	0.00297002279015488	0.107748299410919	9999	0.600142989172019	0.857687853176327
mix_50	0.184288774392754	0.796075029144869	0	0	0.00665455757084854	0.0129816388915289	9999	0.600892524615228	0.860145565458944
mix_51	0.144624717410251	0.723165383179444	0	0	0.00280688988905321	0.129403009521252	9999	0.595045795096704	0.862688612438269
mix_52	0.229742564940756	0.7592450340604	0	0	0.0013704098621291	0.00964199113671471	9999	0.603121790993836	0.85833738989362
mix_53	0.150460455919648	0.729267706467466	0	0	0.00843790999531708	0.111833927617569	9999	0.598316323032837	0.858966497178738
mix_54	0.224750939371671	0.770111413513694	0	0	0.00140943342482703	0.00372821368980768	9999	0.597709893951202	0.864465756144317
mix_55	0.145316041593073	0.739811782792384	0	0	0.00893265005286662	0.105939525561676	9999	0.598163947035448	0.859210635136684
mix_56	0.12441669695617	0.8252197513235	0	0	0.00706170995903558	0.0433018417612946	9999	0.597625232273603	0.862417328536787
mix_57	0.0533675290573281	0.846987783522149	0	0	0.0086395829381262	0.0910051044823967	9999	0.599237888303076	0.859294913912871
mix_58	0.13625444958629	0.816476152497243	0	0	0.00578066741789168	0.0414887304985748	9999	0.60055282950478	0.85941631982019
mix_59	0.0728158574134288	0.804680286718252	0	0	0.0100267636206779	0.112477092247641	9999	0.59745747089784	0.860109432194324
mix_60	0.191407474165883	0.744087210949795	0	0	0.00711380209724637	0.0573915127870752	9999	0.594259121817989	0.864948330589559
mix_61	0.190514129999213	0.808260271473	0	0	0.00122559852778665	0	9999	0.596664188251623	0.865991138946418
mix_62	0.173394655445328	0.814317560213795	0	0	0.00507161881064896	0.00721616553022737	9999	0.603894403049225	0.857523567237835
mix_63	0.0647856660078689	0.822722880348039	0	0	0.0111662785983348	0.101325175045758	9999	0.598159712154239	0.859665327089203
mix_64	0.14458418015415	0.749556601906098	0	0	0.0102489463005951	0.0956102716391568	9999	0.59208291943387	0.865741582284922
mix_65	0.118247244322355	0.820802934924674	0	0	0.00708892470098055	0.053860896051991	9999	0.610343891817463	0.848362664565448
mix_66	0.134445048454174	0.727252721377506	0	0	0.0026944439891904	0.135607786179129	9999	0.595914753011354	0.861708466227954
mix_67	0.212068302041591	0.77852949409757	0	0	0.0014401220747798	0.00796208178605997	9999	0.604734749813053	0.856736993737889
mix_68	0.104028122180906	0.871229240142089	0	0	0.00558953347820073	0.019153104198804	9999	0.609651616508991	0.851328715547554
mix_69	0.138864624664086	0.748643017399812	0	0	0.010415816653025	0.102076541283076	9999	0.591473136524967	0.866211330667199
mix_70	0.211340782603108	0.672640549807049	0	0	0.00144903077707051	0.114569636812773	9999	0.60471919945709	0.852979971097687
mix_71	0.155293599649218	0.697722053688121	0	0	0.00675446263526406	0.140229884027397	9999	0.589412753257735	0.868099179229604
mix_72	0.258036375841136	0.716628576776697	0	0	0.00134346531615124	0.0239915820660156	9999	0.599743502415584	0.861245355449852
mix_73	0.194087719655128	0.745844439192704	0	0	0.00694161481170097	0.053126226340467	9999	0.604998391821555	0.85372474596225
mix_74	0.159884087334583	0.767828053143946	0	0	0.00581385938841039	0.0664740001330609	9999	0.598176122714924	0.860671561033347
mix_75	0.126934892147247	0.730754061805117	0	0	0.0027517918420055	0.139559254205631	9999	0.591945367609182	0.865838112740692
mix_76	0.108109558561583	0.848772568831724	0	0	0.00847300317997746	0.0346448694267154	9999	0.601910024169052	0.858362199485077
mix_77	0.123152390189904	0.873861639388476	0	0	0.0026125855542604	0.000373384867359449	9999	0.608416238920122	0.853937231802307
mix_78	0.126799332444557	0.752043067113721	0	0	0.0102191174703677	0.110938482971354	9999	0.599485794637261	0.857622244835178
mix_79	0.0744482818690195	0.796378827651229	0	0	0.0102617798886816	0.11891111059107	9999	0.595346749041921	0.862132173283135
mix_80	0.178841456439987	0.773314626729043	0	0	0.0047371599089636	0.0431067569220067	9999	0.597828710057792	0.862061303970849
mix_81	0.13234446494422	0.825609172634322	0	0	0.00705993080827413	0.0349864316131837	9999	0.599118461313246	0.861186389423184
mix_82	0.158043886735788	0.746407205470511	0	0	0.0109231841623065	0.0846257236313942	9999	0.59563977976957	0.862213629100526
mix_83	0.116022255079044	0.749416343049018	0	0	0.00480968704119983	0.129751714830738	9999	0.593487267616065	0.864168906582912
mix_84	0.141221515135378	0.8041400221789	0	0	0.00709619353073829	0.0475422691549843	9999	0.597206369073665	0.862492310532233
mix_85	0.125130551934153	0.8241406797761	0	0	0.00665977679090171	0.0440689914988454	9999	0.597853382806408	0.862171258150836
mix_86	0.115699633246554	0.861723629966677	0	0	0.0104671241149157	0.0121096126718541	9999	0.604351791553143	0.856790418991709
mix_87	0.105884552705273	0.819194222216115	0	0	0.00878791629451572	0.0661333087840964	9999	0.597452440652224	0.861531919969482
mix_88	0.147344472759101	0.809977015611444	0	0	0.00917431240827253	0.0335041992211828	9999	0.600930025017316	0.858971925338296
mix_89	0.15266683699924	0.833801989512198	0	0	0.00556548296339369	0.00796569052516904	9999	0.60379921834166	0.857718060756885
mix_90	0.104438747320504	0.812677975981715	0	0	0.0087091355784193	0.0741741411193617	9999	0.595789307524849	0.862978638589635
mix_91	0.115148154637313	0.756821990614032	0	0	0.0023330975764281	0.125696757172227	9999	0.596136284772065	0.861703274294018
mix_92	0.116293595328074	0.799428304414958	0	0	0.00737505018969669	0.0769030500672711	9999	0.596064642753575	0.862614018991186
mix_93	0.0867218333060818	0.709600053191005	0	0	0.00305657833355282	0.20062153516936	9999	0.571451428499636	0.887055485844468
mix_94	0.0718287434328482	0.778623143467586	0	0	0.000841091977275754	0.14870702112229	9999	0.590343031254212	0.867828533754635
mix_95	0.140711562429467	0.723773604855351	0	0	0.00225131938291671	0.133263513332266	9999	0.596827139643346	0.860816396921029
mix_96	0.131466297704148	0.750311307521784	0	0	0.00132578960888003	0.116896605165188	9999	0.599768117683438	0.858076965349227
mix_97	0.106177902631126	0.783787426359293	0	0	0.00972312817376089	0.10031154283582	9999	0.597180813581972	0.860489620556686
mix_98	0.137523391019687	0.764853217122125	0	0	0.0107669622100403	0.0868564296481479	9999	0.593838040389408	0.864129273477088
mix_99	0.149392082007071	0.84893250230831	0	0	0.00167541568461891	0	9999	0.594981393322839	0.868121914766996
mix_100	0.127318343553821	0.797515808453635	0	0	0.00714367831453792	0.0680221696780057	9999	0.598225994123097	0.860611412647479
