Mixture	Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages	P-value	Correlation	RMSE	Absolute score (sig.score)
S16170	0.163093895511537	0	0.752124131060411	0.024351327139848	0	0.0652386055527429	9999	0.353103661072865	1.07775288482922	1.00480795926454
S16171	0.138907062780026	0.0733070625821754	0.718582569679554	0.0193110333852409	0	0.0541575530154327	9999	0.297431302136449	1.12269926904424	1.00426528144243
S16178	0.123730055300094	0.05569668822136	0.708350044189137	0.0172145793285336	0	0.100456722155452	9999	0.314729674161095	1.11329977518804	1.00544808919458
S16180	0.0374931248525373	0.179575044365006	0.616822188091951	0.0558916291605984	0	0.115262304669196	9999	0.31782538517367	1.10733643431867	1.00504429113929
S16187	0.0684840103249104	0.0841814199088292	0.731837775215794	0.040819002885648	0	0.0789086517939311	9999	0.310500290791594	1.11623540453107	1.00423086012911
S16195	0.151254276253661	0.0868238252253638	0.660337484252393	0.0329731753183226	0	0.0737899753713882	9999	0.310829099637934	1.10734347061279	1.00517873642113
S16199	0.0749161299162403	0.0185157615074527	0.792880445570724	0.0178923682070416	0	0.100434034464027	9999	0.334817314562127	1.10487415527609	1.00463873966549
S1620	0.0803155422961727	0.00601232788654177	0.79443992208591	0.0321287620000942	0	0.0926866015917744	9999	0.317886467308293	1.11528727906489	1.00558315586049
S16203	0.172269221435573	0	0.747847765582308	0.0238496728299935	0	0.0603997968120203	9999	0.329286529489027	1.09617005380814	1.00436645665989
S16208	0.191235072532456	0	0.730595944251241	0.0183893764506193	0	0.0665654073113021	9999	0.299828624605049	1.11903157881323	1.00678580054562
S16211	0.0794957799964625	0	0.82811792455567	0.0370827146957986	0	0.0605162555991993	9999	0.308565087095112	1.12180154914667	1.00521267484713
S16213	0.144289524122076	0	0.761485402854155	0.0260777895549806	0	0.0740662520189542	9999	0.35307682792189	1.07974492328997	1.00591896855017
S16229	0.0644028627372434	0.052733615926402	0.716046698699807	0.0215781780504387	0	0.150821582141733	9999	0.323538541541781	1.11546313689825	1.00558293755562
S16232	0.118397016068811	0	0.787603152052847	0.0133018581721853	0	0.0864495159261687	9999	0.315953510430604	1.1163643853012	1.00575154222001
S16237	0.0780980031589414	0	0.744649042540038	0.0286378321917412	0	0.153253861774765	9999	0.315936302836426	1.12162733163241	1.00463873966549
S16239	0.227912013345444	0.00390791297534449	0.675862319282571	0.0283832847277068	0	0.069247995108143	9999	0.315141896458544	1.1010074665174	1.00531352543921
S16249	0.0322851213990303	0.100193466406487	0.691180843544515	0.0378795349408295	0	0.144579607439712	9999	0.358877001387249	1.08358669299113	1.00611857373057
S16253	0.115852259638892	0	0.8079707533538	0.0185209708954653	0	0.0632054383476648	9999	0.303066994526499	1.12548413418083	1.00554942223582
S16255	0.149952708491295	0.00348797311886715	0.797681668895404	0.0102580202852161	0	0.0429860858691116	9999	0.334764995456439	1.09707040747704	1.00436645665989
S16257	0.143432604375495	0	0.72875518228682	0.0275977855594516	0	0.106133396328399	9999	0.345698262646002	1.08686318469626	1.00591896855017
S16272	0.0412869395207556	0.0512503748238358	0.74287416309424	0.0378546926376698	0.00033440730312585	0.131071908390383	9999	0.30181540867864	1.13107113589325	1.00467248577001
S16274	0.00817207192762451	0	0.857835828712009	0.0331084981110729	0	0.107804406016371	9999	0.291459206211731	1.14770904339598	1.00692080476708
S16275	0.0788648608880257	0	0.828771283159297	0.0232613794286613	0	0.0736055740193844	9999	0.296424517086715	1.13489785409185	1.00450309749537
S1628	0.0855234526366268	0	0.810886694886475	0.0247083293603345	0	0.0832818788808795	9999	0.336798956939439	1.10093307802336	1.00440035576432
S16282	0.104064894333959	0.121146269290527	0.697023313966083	0.0333451000460555	0	0.0494647135026654	9999	0.314857327127049	1.10772397715174	1.00504429113929
S16288	0.135430278597669	0	0.761894301789744	0.0201227324044501	0	0.0870557847035059	9999	0.298840265980062	1.12644658632287	1.00450309749537
S16294	0.114891791372351	0	0.81259842736765	0.0233942309037354	0	0.0537542900217488	9999	0.303995618170646	1.12370815575365	1.00463873966549
S16297	0.0248846210887828	0	0.832672148242655	0.0213564989249052	0	0.125793315370417	9999	0.299987887764793	1.14164061087921	1.00470658362676
S16305	0.151874514560156	0.0402900554717635	0.663177490983085	0.0351055731485684	0	0.115270588362837	9999	0.325275920125888	1.09960239675863	1.00571822252641
S16306	0.0909385169518532	0.164857935749521	0.616783336955142	0.0226529531560216	0	0.10927035468283	9999	0.354446481836741	1.07852930301115	1.00450309749537
S16308	0.109830644127274	0.0316406726992424	0.791343637533717	0.031913300680168	0	0.0399442307296091	9999	0.314434551283084	1.11240843417197	1.00467248577001
S16311	0.169511824164513	0	0.726324807411804	0.00792212701256346	0	0.101689330605696	9999	0.315724933405988	1.11246270866605	1.00544808919458
S16318	0.103022054915666	0.0233182101711065	0.791386317882268	0.0198600404493302	0	0.0677269020208397	9999	0.310192059439257	1.11986408360565	1.00531352543921
S16322	0.126603200467728	0	0.768666597784427	0.0155390346960387	0	0.0947741046074301	9999	0.315302623599612	1.11564472784625	1.00558293755562
S16327	0.149202593978599	0	0.754677025851243	0.0227234748837777	0	0.0785756417075086	9999	0.297409976997423	1.12507582212838	1.00517873642113
S16352	0.0992411605694204	0	0.806948100713385	0.0255260783754257	0	0.0734971633207791	9999	0.335916254999489	1.09952452784858	1.00521250297901
S16354	0.00225865010643299	0	0.824837601626726	0.0608792219491407	0	0.116663265983186	9999	0.304211719036529	1.131908132513	1.00463873966549
S16358	0.102466416402907	0	0.818364331508972	0.0116798794131878	0	0.0739072707399666	9999	0.332376546833594	1.105177049028	1.00641789806503
S1636	0.144950581870114	0.0199661501184948	0.729998685986934	0.0209846877047434	0	0.0890764186015485	9999	0.350708068667075	1.08212864026469	1.00497652428184
S16367	0.158166043676442	0.0394744943992828	0.716016652565598	0.0125747895321578	0	0.0781344764864149	9999	0.32906910745834	1.09877896786002	1.00436645665989
S16368	0.0261472957249435	0	0.810144089196057	0.0360455683285752	0	0.132029503410319	9999	0.325387765609099	1.1175117440887	1.00436645665989
S16372	0.211201646440063	0.0974484632703735	0.577159838109171	0.0368563046091252	0	0.0830519700976772	9999	0.339854841485399	1.07760852968701	1.00571822252641
S16373	0.00384654270354867	0	0.837435978102103	0.0545619438418644	0	0.108726431056694	9999	0.258158935922148	1.16962815613781	1.00457089570421
S16379	0.0757555323529213	0	0.798073240302799	0.0224296690833716	0	0.108481712116082	9999	0.319725882404929	1.11746466276474	1.00474015385517
S16386	0.0871454260439488	0	0.77255459816028	0.0509693502848519	0	0.0941047013467299	9999	0.317014853256399	1.11123529468035	1.00477407583581
S16389	0.107146393850895	0	0.769714935472792	0.0106357418990958	0	0.118355257940177	9999	0.325335918463249	1.1120485105884	1.00585232916296
S1639	0.165537007725639	0	0.788954142427118	0.0162354302315988	0	0.0353256504780264	9999	0.327600325238422	1.09990185740586	1.00605223086238
S16391	0.156335839698323	0	0.759450770718644	0.0201411582583619	0	0.0693857567638807	9999	0.300479479294651	1.12212561978848	1.00531352543921
S16401	0.120720056346928	0	0.805219200425232	0.0181490801401707	0	0.0605504027531544	9999	0.317712395492005	1.11309722772933	1.00463873966549
S16407	0.171414439139415	0.0776563621283071	0.692685112131922	0.00908874934886101	0	0.0527808238547506	9999	0.342818222626903	1.08444326431192	1.00362548660326
S16408	0.0789052483870808	0.0486427043494496	0.753060341719204	0.0296830031885098	0	0.0946516319478317	9999	0.296289123046307	1.13102586729182	1.00494292959208
S16412	0.0500409860554995	0	0.838062982677294	0.0171184736690975	0	0.099720487190185	9999	0.317264075833579	1.12403216922849	1.00494292959208
S16414	0.0918316335022218	0.0648075251827241	0.753786501059672	0.0380183688791078	0	0.0571389089318986	9999	0.306481146065077	1.11788782290418	1.00558293755562
S16419	0.137644308162602	0	0.775393894160488	0.0299207585247573	0	0.0617476227789134	9999	0.29870337212333	1.12346456399728	1.00470658362676
S16420	0.146367117670788	0	0.777013212306551	0.0136772683376599	0	0.0683904908795782	9999	0.3260763065207	1.10419115224748	1.00544808919458
S16422	0.0587078026337674	0	0.809801741616055	0.0332321057795811	0	0.103942663636285	9999	0.309758274747038	1.12525356494896	1.00568431366569
S16423	0.136374929517283	0.0352904511914192	0.736658485011559	0.0135216493208694	0	0.081881492820329	9999	0.327022979451836	1.10304117315642	1.00372700786146
S16428	0.190733340017743	0	0.729178883112072	0.0138652960232759	0	0.0705889375068036	9999	0.313015928680714	1.1096684654148	1.00436645665989
S16439	0.188824467320038	0	0.742726858348732	0.0227173898877802	0	0.051616785040505	9999	0.286328268716455	1.12858866228992	1.00588550059705
S16441	0.101267238415178	0.00453069160434482	0.796651594097387	0.0330307732872248	0	0.0696312496374749	9999	0.263569056442317	1.15502347435775	1.00511154704161
S16450	0.143278598252352	0.0944549138858571	0.625074382798615	0.013044546232777	0	0.130033059427454	9999	0.337466242862309	1.09359367998424	1.00588550059705
S16455	0.0908050103173752	0.155499346518845	0.678216692170314	0.0273205165860173	0	0.054277008138023	9999	0.336783519670606	1.09138624091991	1.00611857373057
S16460	0.216086282687308	0	0.683536667748149	0.0121115595440315	0	0.0933095256822342	9999	0.319666509806383	1.10332390176641	1.00504403566172
S16473	0.0945573155745376	0	0.76986494800578	0.0185269497170645	0	0.123002778427372	9999	0.335017686284177	1.10411742654064	1.00595199172475
S16475	0.101066233615433	0	0.837712722043328	0.00655021349189719	0	0.0605225978217248	9999	0.344341888946438	1.09660154185143	1.00585176697238
S16476	0.146981652404763	0.00497902665724622	0.720272393590376	0.0358710609433809	0	0.0974788039598583	9999	0.313491715237179	1.11013419029498	1.00558293755562
S16478	0.209027715985313	0	0.681852189735882	0.0168993168966202	0	0.0966211331465015	9999	0.327936457064978	1.09651328856053	1.00440035576432
S16480	0.0826755575384521	0	0.794658957213231	0.0205305616855186	0	0.107010512360589	9999	0.309043419480821	1.12560996237875	1.00487558879779
S16488	0.135876421365506	0	0.783289648383713	0.0122048206769052	0	0.0743806517938885	9999	0.33259338646637	1.10060420517111	1.00575154222001
S1649	0.0493748487746581	0	0.80656419857877	0.0302393178207348	0	0.118188091485731	9999	0.281241373225342	1.15069366270306	1.00436645665989
S16498	0.132479889321903	0.132634061833774	0.657883377424983	0.0323331405640442	0	0.0503877533817038	9999	0.337310959821741	1.08586944098865	1.00571822252641
S16503	0.109060423457984	0.123241612411312	0.697369428992699	0.0102507044299849	0	0.0658964262463087	9999	0.352762262472564	1.08122817386919	1.00581859553829
S16504	0.179338488217855	0	0.748466635152383	0.016631326962254	0	0.0599300063274031	9999	0.293199974477939	1.12575855195142	1.00436645665989
S16505	0.0640362471351923	0.0471157595520141	0.766385080767298	0.0384394631460687	0	0.0892359523784367	9999	0.298242185257325	1.12943689663281	1.00521250297901
S16506	0.0920285289709215	0	0.84793328244066	0.00912137721662605	0	0.0556908872076032	9999	0.337374535936523	1.10305975335503	1.00477407583581
S16515	0.0429804323375729	0	0.857877957090346	0	0	0.104859833098491	9999	0.334666087478961	1.11486915864742	1.00571822252641
S16518	0.109524046107734	0.0453642882762426	0.743825805136972	0.024197414712124	0	0.0819977806692434	9999	0.323789406279479	1.1060449299069	1.00490933490232
S16526	0.105127343652633	0	0.818504990283243	0.0154482458047013	0	0.0661319232384328	9999	0.340201318569726	1.09743746020447	1.00521250297901
S16529	0.180730058262834	0.0653183302350556	0.611144437645224	0.0332792149008221	0.000133992849252395	0.114976903662435	9999	0.34214640685291	1.08243300969914	1.00558293755562
S1653	0.121144144154449	0.131822967683176	0.666645908131151	0.0147327522340376	0	0.0712371653528101	9999	0.304527939988045	1.11754771649229	1.00558293755562
S16532	0.127945218782249	0	0.818035108794739	0.00746192100857079	0	0.0517364878355697	9999	0.323177812781879	1.11017915741885	1.00517873642113
S16535	0.0154546412025572	0.135609326606186	0.630027153145981	0.0356188903566107	0.00106254048366889	0.18723785591556	9999	0.335423342480034	1.10711593971241	1.00501040771056
S1655	0.563401651811659	0	0.429647738141064	0.0133356537922943	0	0	9999	0.329275999310911	1.07397118079154	1.00638504374502
S16551	0.129374839293903	0	0.772705146277354	0.00997759022810632	0	0.0937947533635959	9999	0.330782231464635	1.10393123921745	1.00585232916296
S16561	0.126847686701469	0	0.777899410067082	0.0245320226300821	0	0.0755624486462283	9999	0.343628998938138	1.08993450802928	1.00484156804486
S16571	0.0482047648701284	0	0.852069916400554	0.0291415224010281	0	0.0749502529881847	9999	0.321959536693505	1.11734277742273	1.00436645665989
S16575	0.0850785160482088	0.0515638266636064	0.775533384870367	0.016614997766702	0	0.0770616038140747	9999	0.34447241134324	1.09353060297768	1.00585232916296
S16584	0.108959620849305	0.0809596065406023	0.713263455330156	0.0361771703462326	0	0.0659536723729137	9999	0.298115868125667	1.12186282422696	1.00531352543921
S1659	0.101024065954512	0	0.811225109586744	0.0196998073717719	0	0.0730953082262613	9999	0.308629931962145	1.12281790719339	1.00504429113929
S16591	0.163509606649394	0	0.777724016795798	0.0158665571734632	0	0.0483141420180417	9999	0.328887023683638	1.09914228446468	1.0054143226367
S166	0.0889107063089614	0.0235466451388654	0.78685518306136	0.00613346707619076	0	0.100069118248805	9999	0.377688947650553	1.06943165946186	1.00551511983418
S1660	0.0908577171128327	0	0.797756777164802	0.0116374019309284	0	0.105061629230647	9999	0.311057517767816	1.12488401580277	1.00531352543921
S16604	0.0492856892084265	0	0.780512471085261	0.0347071510963181	0	0.140505096320557	9999	0.309191060084483	1.12840818463108	1.00501040771056
S16606	0.149240619941068	0.00740446301896913	0.759519709868657	0.014055593306194	0	0.0751266546241246	9999	0.29186678869591	1.13092576693329	1.00534704075901
S16609	0.083084350410856	0	0.842175817879582	0.0178508813856395	0	0.0609879972011204	9999	0.329574851697898	1.10867110646459	1.0040990468772
S16612	0.101633880761588	0.202383575486999	0.636931292308073	0.0322384456824858	0	0.0311792624207489	9999	0.310100814416967	1.10847604774041	1.00436645665989
S16619	0.122220737381068	0	0.772626897386199	0.0231098791879397	0	0.087019587804563	9999	0.307024092402182	1.12085738850665	1.00497710175977
S16623	0.139735207720313	0	0.787933403586971	0.00734621551947677	0	0.0700967202148476	9999	0.323096393084413	1.10887188058088	1.00511154704161
S16632	0.0433969984671307	0.0338422886792353	0.82401186800983	0.0366496583172335	0	0.0674127119657808	9999	0.285339917059327	1.14382816913931	1.00531352543921
S16640	0.0832644034153884	0	0.847957317093386	0.0158275687838886	0	0.0572159921497655	9999	0.354416145271596	1.08854352140163	1.00426528144243
S16641	0.141330915915621	0.020554343763226	0.717275880045107	0.0222924876470678	0	0.104664946359551	9999	0.304464510995798	1.12048871340325	1.00611857373057
S16644	0.206602026714225	0	0.727046880533844	0.0219728051294694	0	0.0500965101488705	9999	0.287562140372169	1.12578825445752	1.00571822252641
S16646	0.0862335948277805	0.286798667165989	0.492990920340464	0.0373407555861763	0	0.102354284605999	9999	0.33982401971425	1.08271678856601	1.00571822252641
S16649	0.155659544038842	0.0364296769511644	0.725221471224718	0.0252842634308993	0	0.0625837807755041	9999	0.315552932085039	1.10697012938924	1.00517873642113
S16652	0.148145458353886	0	0.750413637730738	0.0214482891503768	0	0.0855755523206231	9999	0.278568530960094	1.14059722785261	1.00558293755562
S16654	0.133675209332709	0	0.774825240418896	0.0322780360178121	0	0.0633205611077815	9999	0.307046303926004	1.11679600335619	1.0040990468772
S16655	0.122482922781047	0	0.799020012129744	0.017969726231426	0	0.0650304363531515	9999	0.311836742156993	1.11767684103207	1.00450309749537
S16656	0.179547602707864	0.0757729608841888	0.650441448684987	0.0192618185078011	0	0.0798855041174749	9999	0.336079310501093	1.08776936526544	1.00490933490232
S16669	0.00139848134425573	0.151961433789085	0.653194976940515	0.0150893222484991	0.000611374961422513	0.18372972213458	9999	0.356061572327288	1.09481292656194	1.00598531141836
S16671	0.097097747925609	0.0131210310939792	0.773076991266044	0.0206542909678308	0	0.100824014582348	9999	0.331325376587003	1.10457657129677	1.00477407583581
S16675	0.0889402787486039	0.115583970862273	0.649552194515644	0.0372241105272176	0	0.114113767982957	9999	0.312519659825685	1.11240484632665	1.0054143226367
S16676	0.101474840269565	0	0.760131953474598	0.0328810873719539	0	0.111830562839638	9999	0.340833229418482	1.09476412654357	1.00631844395575
S16696	0.0860151524105944	0	0.800979677509591	0.0323763706335775	0	0.0854028752820483	9999	0.320371928472308	1.11261282313647	1.00477407583581
S16698	0.0475156508509363	0	0.856252010158741	0.0134976533939436	0	0.0869330160516103	9999	0.330514380426361	1.11415076873904	1.00419833045523
S1670	0.144233530733473	0.0334555527486405	0.678240096282545	0.0364003311571105	0	0.112444564914042	9999	0.304836156555493	1.116605021391	1.00477407583581
S16700	0.126310989544578	0	0.782841096793948	0.0191463651608975	0	0.075800595377775	9999	0.309213371628454	1.11917757546615	1.0040990468772
S16706	0.0354306866035496	0	0.795847971638067	0.040423528114397	0	0.134283125062344	9999	0.321199656611423	1.1187993703544	1.00598531141836
S1671	0.130780811262472	0	0.757046616748856	0.0134104546297802	0	0.105412436705466	9999	0.314815337271909	1.11650713888111	1.00665031934657
S16712	0.15009435579573	0	0.677467349671113	0.048043331971621	0	0.128761419221431	9999	0.261594407442978	1.15034744080657	1.00436645665989
S16715	0.137694261384717	0.190554570312171	0.630356491649161	0.0241623166104917	0	0.0222427677540217	9999	0.315312412108884	1.10230217367147	1.00501040771056
S16717	0.226875249688427	0.0782283385101758	0.609710882369237	0.00918642895069242	0	0.0806378401469533	9999	0.345397937533009	1.07788608614682	1.00463873966549
S16721	0.113556161514068	0.0642484573381865	0.696434845331987	0.0492173141785276	0	0.0818566344450837	9999	0.318466577132464	1.1034239790752	1.00531341280785
S16725	0.0899965824627988	0.0472904015794424	0.75835093869517	0.0300964953186885	0	0.0796126227029132	9999	0.282364945446592	1.14020884119091	1.00534704075901
S1673	0.0216677823278936	0.114194827447003	0.677784601532753	0.0507045709347376	0.00199911213490509	0.138423181458519	9999	0.331076663366296	1.10363133978691	1.00477407583581
S16747	0.261362434160001	0.169782592829709	0.493880246245465	0.0339347483785381	0	0.0472920713501478	9999	0.361606978245048	1.05262913578846	1.00625209296386
S1675	0.155410838262288	0	0.761636029117939	0.0316655059060673	0	0.0571062222519939	9999	0.27988363210563	1.13563432610741	1.00581859553829
S16757	0.222260979849514	0.00120986376253772	0.665137476513082	0.00116356967955815	0	0.11439221642027	9999	0.324819072737544	1.10237895442646	1.00416410622496
S16758	0.128114320385606	0	0.836924112682033	0.00890545058231953	0	0.0309654512523574	9999	0.317524816975801	1.11470238767071	1.00490933490232
S16762	0.141472943593688	0	0.806773531171695	0.0116669697046005	0	0.0454000809692266	9999	0.314051083585462	1.11484758217759	1.00531352543921
S16770	0.255503430259256	0	0.686689219914505	0.0213409059090678	0	0.0418807665538676	9999	0.323426007296327	1.09263162007268	1.0054143226367
S16773	0.104728705321659	0.0612371928439618	0.732954266260749	0.0167513560763505	0	0.0905139726718779	9999	0.277690947031951	1.14453531915653	1.0061854931746
S16775	0.0600805525945428	0.268270184902589	0.583995830764199	0.031568610159273	0.000166974840854249	0.0602843033984364	9999	0.314245950302293	1.10737752434616	1.00436645665989
S1678	0.167886103289361	0.113509616213302	0.659136659878719	0.0241321076294234	0	0.0392661476052154	9999	0.340093750347712	1.0821452399616	1.00393063461602
S16780	0.126284424147618	0.125904031983476	0.610969355299761	0.0275002545079148	0	0.113572794190343	9999	0.313568608394173	1.10896348215465	1.00423086012911
S16785	0.125365635613727	0.191836185602825	0.579576346595725	0.0247173116862289	0.000834930067809479	0.0833203457107501	9999	0.351336960310234	1.07461175647739	1.00565075527707
S16791	0.113187936826744	0	0.793514899096028	0.0137691643074544	0	0.0852462222961828	9999	0.307161637991767	1.12399276017569	1.00571822252641
S16792	0.212367313986245	0.0457607126280752	0.652092330087619	0.0209770757162739	0	0.0742506567763638	9999	0.331602332809038	1.08906828415794	1.00544808919458
S16797	0.084171839117325	0.0260347999732297	0.78329008899305	0.0237382692081687	0	0.0878092938475159	9999	0.295456386975819	1.13347466342362	1.00504429113929
S16799	0.0492484668715166	0.0203421955880221	0.790284862083328	0.0248060962334848	0	0.120901316779273	9999	0.324211966259664	1.11614124696017	1.00558293755562
S1680	0.138051884750946	0.15137947172346	0.601521218468727	0.0338546959799929	0	0.0799668049126854	9999	0.309434729709003	1.10690395854432	1.00477407583581
S16801	0.122377560176686	0	0.828169766013721	0.015816100325268	0	0.0398886664481871	9999	0.298749405973091	1.12882456310633	1.00625209296386
S16806	0.155304773904018	0	0.759315659403214	0.0149026331073147	0	0.0752510094212642	9999	0.332118058183203	1.09809757043614	1.00477407583581
S16811	0.0185670103130886	0.172544643130562	0.624721884209707	0.0547138249996192	0.00228945237366542	0.132645183028656	9999	0.329147216873663	1.10144863476919	1.0054819980553
S16815	0.163731055955551	0.126986311308751	0.620281734845129	0.0192960142747568	0	0.0747491747551018	9999	0.329449361611877	1.09219313572209	1.00504429113929
S16816	0.000227479287542189	0	0.8350467730222	0.0489024881101014	0.00070051703490769	0.119388023987678	9999	0.313035591031244	1.1277461572884	1.00426528144243
S16825	0.110030263073268	0.0794137392139893	0.72276165920667	0.0148026821196859	0	0.0780020640969503	9999	0.346356898717649	1.08773567788427	1.00501040771056
S16827	0.0606089137225263	0.0465793807825829	0.80762142567064	0.0330305838456884	0.000148507671723195	0.0568527563517013	9999	0.304889443188077	1.12574384376105	1.00484156804486
S16829	0.186094460448922	0	0.705988855322347	0.0147173965558368	0	0.0986473768674713	9999	0.34135679591715	1.08835431039163	1.00544808919458
S16830	0.00212060280409003	0	0.860596025616202	0.0339881646991597	0	0.10884462911637	9999	0.30730369909229	1.13560832299064	1.00554942223582
S16835	0.0297191835174025	0.0137590502915633	0.810859178262229	0.0582798693027586	0	0.0923256482181225	9999	0.283382782496189	1.14362071571022	1.00494292959208
S16841	0.0964434772937022	0.0736157118154241	0.748030940892981	0.0413845005858747	0	0.0471756887585924	9999	0.288750994990975	1.13016631887949	1.00665031934657
S16843	0.146796073146513	0	0.722821279614834	0.01257019879633	0	0.123831219582693	9999	0.355796905427407	1.08240620250418	1.00601877114037
S16853	0.0976959661237652	0.0579088916335192	0.744762258639086	0.0128217562683373	0	0.0913142248306608	9999	0.321016745682804	1.11188992003614	1.00450309749537
S16859	0.138353405117293	0	0.766315730766105	0.0190449451429566	0	0.080924658639131	9999	0.29846140013792	1.12644057684425	1.00463873966549
S16860	0.123756699280467	0.104546083768571	0.726225385281984	0.019050145733385	0	0.0309247834309609	9999	0.340291749490298	1.08884247959436	1.00450309749537
S16880	0.144326677914194	0	0.716882913588096	0.0270212451160981	0	0.115529670096943	9999	0.333795931509809	1.09717468055423	1.00376050671533
S16893	0.0447111882650302	0.109371356217925	0.723161764548433	0.0338538996228063	0	0.0948204633769553	9999	0.30971890231944	1.12063960861788	1.00591867203115
S16896	0.116556738440679	0	0.788594092693024	0.0193394762803567	0	0.0807221955649496	9999	0.329066751238583	1.1044127601344	1.00521250297901
S16905	0.116031660863309	0	0.774358976491877	0.0307630548777811	0.000387920216076806	0.0835699345925651	9999	0.321700412387832	1.1078837256862	1.00511154704161
S16909	0.175643792710867	0	0.760986813989561	0.0177550345268338	0	0.0500830349547905	9999	0.313547228141002	1.10963231945304	1.00446867618205
S16910	0.177319774844182	0	0.706598618853384	0.0366761626531965	0	0.0842810324470284	9999	0.324631097995511	1.0974389862563	1.00487558879779
S16915	0.0662187794277935	0	0.838955553243569	0.0214102296737258	0	0.0787289630941218	9999	0.324380008701548	1.11454789229027	1.00531352543921
S16928	0.194132784934082	0	0.70262746227523	0.0177845021949372	0	0.0903645854980666	9999	0.30709351834896	1.11407527424354	1.00490933490232
S16929	0.0510313711654775	0.16608509845078	0.643851709673373	0.0512258646555581	0.00520099631308469	0.0876492508810168	9999	0.339888103028957	1.08728373721366	1.00504429113929
S16932	0.121479076040911	0.0284568123762109	0.706609711990444	0.0291166834254494	0	0.119449263208593	9999	0.30879204501922	1.11820133750915	1.00511154704161
S16933	0.128895228007339	0	0.762722413110589	0.0164415030257697	0	0.0965795955217873	9999	0.303985441135542	1.12433199659446	1.00463873966549
S16939	0.0824301483661986	0.0140715559374712	0.825659001647462	0.012264329988153	0	0.0719267079111006	9999	0.30285067402635	1.13101579520558	1.00635174385039
S16947	0.0512627881733005	0	0.813069533737796	0.0277960607273707	0	0.112577849236068	9999	0.305605462235657	1.13121375365369	1.00470623187454
S16949	0.107230552645388	0	0.792566814373964	0.00984990698001781	0	0.0953970171399196	9999	0.321687643415648	1.11417418145034	1.00504429113929
S16951	0.126818839378888	0.161980840893217	0.581729197990268	0.017156586751185	0	0.117088610822253	9999	0.34676156737848	1.0827798432146	1.00477407583581
S16961	0.111783521889272	0	0.809251108601028	0.0132492624883167	0	0.071299044577007	9999	0.333374500952025	1.10272446846586	1.00558293755562
S16963	0.174195346780369	0	0.749011200860582	0.0183243931430468	0	0.0636142009473708	9999	0.312030603523778	1.11111572512221	1.00514514173137
S1697	0.111110830195896	0	0.811770347938516	0.00732884895632053	0	0.0756085684475552	9999	0.334126638849392	1.10360203700375	1.00581859553829
S16976	0.0955694192837858	0	0.802130974417565	0.0214536542802837	0	0.0862270105733373	9999	0.340093466026627	1.0976957649874	1.00538105855497
S16977	0.0848105213962356	0	0.808216379936531	0.0221365843149939	0	0.0897121031500296	9999	0.303061704938641	1.12923352008253	1.00487558879779
S16992	0.123445602608646	0.0951031544350805	0.593540095641054	0.0266032245216925	0	0.166520425772537	9999	0.319399436915124	1.11082381559638	1.00521250297901
S16994	0.0902583009980354	0.0542930978288103	0.738382453170629	0.0228014430615985	0	0.0986311616008213	9999	0.318874376353609	1.11275505326754	1.00436645665989
S16995	0.114972837752409	0	0.76740463547778	0.0337677797534729	0.000292030608203249	0.0895480278264922	9999	0.303388518803965	1.12228934906095	1.00598531141836
S17000	0.11134793387175	0.00824272557324376	0.74159619165583	0.0243765973241259	0	0.120019489130675	9999	0.322129923068705	1.11075390288098	1.00558293755562
S17002	0.0430069173482508	0	0.86711095413677	0.0402148678413161	0	0.055485856211951	9999	0.307436387981498	1.12756051435668	1.00581859553829
S17012	0.127699984370106	0	0.750643671610023	0.028869299963977	0	0.0981005694951039	9999	0.302321513781627	1.12308773745561	1.00531352543921
S17015	0.0743652975740552	0.0478786420579313	0.775546914221199	0.0208960007879493	0	0.0849398793791772	9999	0.334419143169175	1.10256507366988	1.00362673402031
S1702	0.158818218735978	0.130241572887898	0.633531296361533	0.0254581152667152	0	0.0570287158383247	9999	0.295203099183193	1.11801154161433	1.00507791909045
S17021	0.111778333340965	0	0.800523385215762	0.0210028630074018	0	0.072413640962281	9999	0.328455044605265	1.10500943678642	1.00571822252641
S17025	0.165869872169849	0	0.749074514782494	0.0139534630212471	0	0.0765502392209867	9999	0.342704909997692	1.08851650075585	1.00544808919458
S17027	0.158130097094952	0	0.749200720954053	0.0331676542692624	0	0.0660190766332901	9999	0.329146001175545	1.09603325181987	1.00651754895156
S17030	0.170039407135923	0	0.725082517459598	0.0195517038093845	0	0.0902693011871699	9999	0.319018267955057	1.10662629676194	1.00494292959208
S17037	0.194273177179565	0	0.720649816239022	0.0210961606181002	0	0.0696990684897217	9999	0.328008222736093	1.09571071352693	1.00571822252641
S17040	0.0738444591202787	0	0.743450463630699	0.0362100166396762	0	0.15109990117041	9999	0.333322662971228	1.10604183971723	1.00460484056106
S17046	0.00781229590847233	0.0894371648357761	0.744148108821921	0.0426809264564889	0	0.119885526087	9999	0.321335361723963	1.11617929573887	1.00396402210966
S17047	0.214755024287881	0	0.73380839202957	0.0032357685805927	0	0.0533122956207652	9999	0.345715805207015	1.08256941982997	1.00511148051881
S17055	0.140278917819044	0.0505914286429309	0.693122277879638	0.0315471788056826	0	0.0896389332738331	9999	0.313210742402187	1.10931006979849	1.00517873642113
