B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage
S21216	0.2577	0.3709	0.1587	0.048	0.0029	0.1617
S21218	0.1547	0.37	0.2332	0.062	0.0106	0.1694
S21221	0.1985	0.3281	0.2695	0.0602	0.0074	0.1362
S21222	0.2016	0.3462	0.2565	0.0381	0.0033	0.1542
S21224	0.2077	0.2964	0.2946	0.0532	0.0109	0.1371
S21234	0.1684	0.3604	0.2108	0.0603	0.0098	0.1904
S21242	0.175	0.4341	0.1001	0.0594	0.0074	0.224
S21247	0.1957	0.2371	0.3316	0.0612	0.0036	0.1707
S2125	0.21	0.2258	0.2936	0.0576	0.0026	0.2104
S21252	0.1914	0.3902	0.1453	0.0528	0.0067	0.2135
S21253	0.209	0.5097	0.097	0.0427	0.0044	0.1372
S21254	0.1872	0.4526	0.0947	0.0553	0.0158	0.1944
S21265	0.2073	0.435	0.1183	0.0434	0.0101	0.1859
S21273	0.2051	0.3699	0.2222	0.0484	0.0039	0.1505
S21275	0.2066	0.4246	0.0999	0.0578	0.0106	0.2005
S21276	0.2337	0.3115	0.2213	0.0577	0.0104	0.1654
S21280	0.1856	0.4476	0.1385	0.0495	0.0029	0.1759
S21281	0.1665	0.4021	0.2057	0.0448	0.0036	0.1772
S21292	0.2353	0.3492	0.1221	0.0591	0.0076	0.2268
S21296	0.2206	0.3448	0.129	0.049	0.005	0.2517
S21300	0.2195	0.3393	0.1367	0.0692	0.0063	0.2291
S21301	0.1856	0.3154	0.2289	0.0464	0.0048	0.2188
S21306	0.1805	0.4161	0.1521	0.0531	0.0016	0.1966
S21316	0.2492	0.3435	0.1843	0.0538	0.0023	0.1669
S21317	0.1477	0.4478	0.1429	0.0742	0.0121	0.1754
S21328	0.1526	0.3808	0.0619	0.0996	0.0195	0.2856
S21332	0.2847	0.3229	0.1099	0.0646	0.0148	0.2031
S21333	0.1409	0.3884	0.1208	0.076	0.0173	0.2565
S21335	0.2358	0.3478	0.1997	0.0388	0.0077	0.1701
S21338	0.2139	0.3431	0.187	0.0514	0.0063	0.1983
S21340	0.1728	0.3628	0.1862	0.0648	0.0091	0.2043
S21343	0.1897	0.358	0.2279	0.0418	0.0044	0.1783
S21351	0.19	0.3414	0.2226	0.0586	0.0042	0.1833
S21353	0.1947	0.4884	0.0902	0.0601	0.0078	0.1588
S21361	0.1428	0.3459	0.2904	0.0529	0.0076	0.1604
S21363	0.1794	0.3604	0.2299	0.0436	0.0056	0.181
S21368	0.1845	0.4127	0.1074	0.0523	0.006	0.2371
S21372	0.1554	0.4192	0.1967	0.0593	0.0162	0.1531
S21378	0.1666	0.4082	0.1945	0.0651	0.0125	0.1531
S21391	0.1597	0.354	0.2544	0.0463	0.0016	0.184
S21396	0.2251	0.3446	0.1445	0.0365	0.001	0.2483
S21400	0.2192	0.375	0.1792	0.0461	0.0058	0.1746
S21402	0.1902	0.3902	0.2095	0.068	0.0078	0.1344
S21407	0.2063	0.3199	0.2419	0.0568	0.0022	0.1729
S21410	0.1841	0.2855	0.2697	0.0509	0.0057	0.2041
S21414	0.2066	0.3578	0.1379	0.0821	0.014	0.2015
S21418	0.2107	0.3928	0.0601	0.0543	0.0099	0.2723
S21420	0.1848	0.4253	0.1782	0.0457	0.0063	0.1597
S21426	0.1902	0.3146	0.2884	0.0509	0.0051	0.1509
S21427	0.1939	0.445	0.1482	0.0472	0.0082	0.1576
S21428	0.2823	0.4287	0.1178	0.0366	0.0056	0.1289
S21431	0.2065	0.3947	0.1183	0.0569	0.0043	0.2193
S21437	0.2006	0.3781	0.1675	0.0452	0.0052	0.2034
S21438	0.1496	0.4737	0.1453	0.0564	0.0092	0.1659
S21441	0.1665	0.4564	0.1678	0.053	0.0071	0.1492
S21442	0.2236	0.5081	0.0699	0.0453	0.0083	0.1448
S21444	0.2215	0.3367	0.1076	0.0782	0.0079	0.2481
S21446	0.245	0.2993	0.1758	0.057	0.0081	0.2149
S21450	0.2656	0.2494	0.2361	0.0581	0.0105	0.1803
S21453	0.1864	0.3689	0.2655	0.0361	0.0066	0.1365
S21456	0.1724	0.4882	0.1223	0.0479	0.015	0.154
S21461	0.2331	0.4064	0.0993	0.0546	0.0088	0.1978
S21475	0.2508	0.3943	0.0922	0.0658	0.011	0.186
S21478	0.1872	0.394	0.1245	0.0666	0.0043	0.2234
S21480	0.2368	0.3235	0.1564	0.0577	0.0064	0.2192
S21486	0.2084	0.2729	0.3289	0.043	0.0039	0.1429
S21490	0.163	0.4114	0.2806	0.0416	0.0053	0.0982
S21491	0.2343	0.3532	0.1498	0.0477	0.0068	0.2081
S21498	0.1695	0.4225	0.1683	0.0544	0.0067	0.1786
S2150	0.2415	0.313	0.1484	0.0658	0.012	0.2192
S21502	0.1909	0.3818	0.1684	0.0599	0.0054	0.1936
S21505	0.1832	0.3511	0.2101	0.0595	0.0108	0.1852
S21512	0.2255	0.3849	0.1387	0.0652	0.013	0.1727
S21518	0.2391	0.2956	0.2406	0.0531	0.0071	0.1646
S21520	0.1656	0.4434	0.1122	0.054	0.0055	0.2192
S21528	0.1786	0.3497	0.181	0.0681	0.004	0.2185
S21533	0.2118	0.3481	0.208	0.0477	0.003	0.1814
S21536	0.2279	0.3192	0.1514	0.0582	0.0056	0.2377
S21537	0.2399	0.2928	0.2221	0.0431	0.0051	0.1969
S2154	0.1788	0.3561	0.1362	0.0494	0.0034	0.2761
S21540	0.1742	0.3688	0.1956	0.0657	0.0081	0.1876
S21543	0.1944	0.2587	0.243	0.0523	0.0194	0.2322
S2155	0.179	0.3556	0.2806	0.0381	0.0048	0.1419
S21550	0.233	0.364	0.1638	0.0535	0.002	0.1836
S21557	0.2319	0.3244	0.112	0.0658	0.0052	0.2607
S2156	0.1959	0.382	0.122	0.0643	0.0052	0.2307
S21562	0.2219	0.3653	0.1712	0.0668	0.0109	0.1639
S21563	0.1714	0.3952	0.2642	0.0403	0.0046	0.1243
S21567	0.1822	0.4421	0.1385	0.0499	0.0062	0.1811
S21570	0.2081	0.3652	0.1587	0.0557	0.0041	0.2081
S21577	0.2247	0.3745	0.1585	0.0644	0.0044	0.1734
S21578	0.1998	0.394	0.1862	0.0721	0.015	0.1329
S21589	0.205	0.3632	0.1615	0.0597	0.0037	0.207
S21597	0.1888	0.421	0.1645	0.0481	0.0069	0.1707
S21602	0.2173	0.2637	0.1566	0.0588	0.0068	0.2968
S21618	0.2058	0.4225	0.1397	0.0487	0.0083	0.175
S21619	0.2458	0.3343	0.142	0.058	0.006	0.2138
S21626	0.1903	0.419	0.2053	0.049	0.0014	0.1351
S21628	0.1911	0.4116	0.1816	0.0598	0.0084	0.1476
S21629	0.2228	0.3428	0.1035	0.0765	0.0064	0.2479
S21630	0.2589	0.2857	0.2334	0.0456	0.0028	0.1736
S21631	0.2037	0.3705	0.1581	0.0496	0.0045	0.2136
S21637	0.1928	0.4069	0.1185	0.0653	0.0075	0.2091
S21641	0.1782	0.3899	0.2099	0.0561	0.0107	0.1552
S21642	0.2305	0.293	0.3046	0.0445	0.0043	0.1231
S21646	0.2155	0.4525	0.075	0.0589	0.0076	0.1905
S21647	0.2261	0.3047	0.1796	0.0579	0.0051	0.2266
S21651	0.4534	0.2473	0.1123	0.0467	0.0099	0.1304
S21652	0.1978	0.3188	0.244	0.0419	0.0083	0.1892
S21656	0.1728	0.4514	0.1172	0.0553	0.0083	0.195
S21657	0.2143	0.3592	0.1234	0.0618	0.0137	0.2275
S2166	0.1682	0.5242	0.1578	0.034	0.0028	0.1129
S21660	0.1861	0.4305	0.0619	0.0524	0.0209	0.2482
S21672	0.1365	0.2831	0.4642	0.0287	0.0068	0.0808
S21674	0.1368	0.4828	0.0965	0.0497	0.0092	0.225
S21683	0.1818	0.4477	0.1659	0.0487	0.0053	0.1507
S21693	0.2007	0.3536	0.0926	0.0553	0.0121	0.2858
S21695	0.2282	0.42	0.1573	0.0437	0.006	0.1449
S21696	0.1971	0.4485	0.1123	0.0563	0.0044	0.1813
S21697	0.2309	0.4657	0.0409	0.0624	0.0112	0.189
S21710	0.1665	0.3786	0.1447	0.0673	0.0087	0.2342
S21715	0.1838	0.3018	0.2611	0.0513	0.0061	0.196
S21726	0.2077	0.2798	0.2201	0.0688	0.0112	0.2125
S21740	0.2214	0.2999	0.2503	0.0444	0.002	0.1821
S21750	0.2023	0.4535	0.0787	0.0557	0.0114	0.1985
S21753	0.1792	0.2989	0.2815	0.0468	0.0035	0.1902
S21754	0.23	0.3035	0.1788	0.0602	0.0095	0.2181
S21761	0.2173	0.4288	0.1484	0.0497	0.0052	0.1507
S21773	0.1987	0.3887	0.158	0.0526	0.0046	0.1975
S2178	0.2633	0.2586	0.1349	0.0602	0.0052	0.2777
S21780	0.2222	0.4306	0.1232	0.049	0.0082	0.1668
S21781	0.2476	0.3571	0.2157	0.0397	0.0024	0.1374
S21783	0.2294	0.349	0.0713	0.072	0.0065	0.2718
S21791	0.1845	0.2736	0.2428	0.0649	0.0054	0.2287
S21797	0.2263	0.3539	0.0971	0.0595	0.0116	0.2516
S2180	0.1928	0.3468	0.1775	0.0664	0.0098	0.2068
S21805	0.2042	0.3933	0.1563	0.0485	0.0043	0.1933
S21811	0.1591	0.354	0.2713	0.0538	0.0057	0.156
S21822	0.1992	0.4835	0.1177	0.0403	0.0058	0.1534
S21828	0.2181	0.4756	0.1179	0.0377	0.0079	0.1428
S21829	0.2284	0.2454	0.1705	0.0712	0.0098	0.2747
S21832	0.1921	0.3644	0.1111	0.0741	0.011	0.2473
S21834	0.2055	0.3987	0.1122	0.058	0.0071	0.2185
S21836	0.1371	0.4186	0.2315	0.066	0.0087	0.138
S21838	0.1609	0.3398	0.2181	0.055	0.0082	0.218
S21839	0.1495	0.4374	0.1618	0.0577	0.0098	0.1838
S21845	0.2325	0.3771	0.1337	0.0636	0.0021	0.1911
S21857	0.231	0.3516	0.2051	0.0391	0.0048	0.1684
S21859	0.1626	0.2898	0.3388	0.0563	0.008	0.1446
S21863	0.1368	0.4875	0.1619	0.0462	0.006	0.1616
S21867	0.2494	0.29	0.1508	0.057	0.0067	0.2461
S2187	0.1807	0.3577	0.2042	0.0528	0.0116	0.193
S21895	0.2278	0.3221	0.1444	0.0639	0.006	0.2358
S21900	0.1806	0.3042	0.3148	0.0435	0.0066	0.1502
S21906	0.2085	0.2977	0.2668	0.0505	0.007	0.1694
S21913	0.2086	0.4151	0.1574	0.0477	0.0039	0.1672
S21917	0.2561	0.3792	0.1289	0.0524	0.0115	0.172
S21919	0.2009	0.3386	0.187	0.0552	0.0118	0.2065
S2192	0.1766	0.3805	0.2697	0.0337	1e-04	0.1394
S21936	0.2032	0.2586	0.2236	0.0724	0.0069	0.2353
S21937	0.1796	0.3702	0.1403	0.0716	0.0084	0.2299
S21942	0.2218	0.4257	0.0826	0.0495	0.0084	0.212
S21948	0.1324	0.5506	0.0604	0.0674	0.0161	0.173
S21957	0.3016	0.2813	0.229	0.0416	0.0044	0.1421
S21959	0.1406	0.1993	0.4531	0.0833	0.0081	0.1156
S21960	0.2312	0.3561	0.1336	0.0649	0.0062	0.208
S21961	0.212	0.2839	0.3061	0.049	0.007	0.142
S21976	0.1697	0.452	0.217	0.0387	0.0042	0.1185
S21979	0.2559	0.282	0.2829	0.047	0.0029	0.1292
S21980	0.1803	0.5561	0.1446	0.0377	0.0103	0.071
S21984	0.1645	0.482	0.0341	0.082	0.0214	0.216
S2199	0.2155	0.3283	0.2022	0.0558	0.0112	0.187
S21994	0.1615	0.3552	0.2317	0.0505	0.0065	0.1946
S21999	0.1999	0.3749	0.1641	0.0575	0.0052	0.1985
S22002	0.1737	0.3183	0.3319	0.0332	0.0044	0.1384
S22011	0.1723	0.4157	0.1705	0.0541	0.0081	0.1794
S22023	0.3326	0.2513	0.0349	0.0841	0.0119	0.2853
S22025	0.1819	0.3696	0.2874	0.0441	0.0035	0.1134
S22026	0.206	0.3154	0.1869	0.0528	0.0039	0.2351
S22032	0.165	0.4026	0.0763	0.0743	0.0176	0.2643
S22034	0.188	0.3876	0.1227	0.0572	0.0046	0.2399
S22038	0.217	0.2681	0.2004	0.069	0.0074	0.238
S22041	0.1885	0.2557	0.2255	0.0521	0.0052	0.273
S22046	0.191	0.2835	0.3258	0.0438	0.0026	0.1532
S22048	0.2086	0.4098	0.1279	0.0474	0.0066	0.1997
S2207	0.2372	0.3593	0.1192	0.0472	0.0047	0.2324
S22070	0.2266	0.3102	0.1737	0.0554	0.0088	0.2254
S22075	0.1491	0.3723	0.3152	0.0439	0.0024	0.1171
S22077	0.1816	0.4112	0.1815	0.0403	0.0032	0.1821
S22078	0.1729	0.4434	0.0782	0.0694	0.0106	0.2254
S2210	0.1965	0.4958	0.0845	0.0516	0.0053	0.1663
S22100	0.3131	0.2169	0.1104	0.0697	0.006	0.2839
S22106	0.215	0.3541	0.1955	0.0608	0.0089	0.1658
S22109	0.1996	0.3942	0.1081	0.055	0.0119	0.2312
S22110	0.2349	0.3525	0.1948	0.034	3e-04	0.1835
S22113	0.2003	0.3443	0.2761	0.0446	0.0054	0.1293
S22114	0.1661	0.4575	0.1115	0.0561	0.0056	0.2032
S22117	0.1479	0.2841	0.2707	0.0633	0.0057	0.2282
S2212	0.2088	0.4474	0.0471	0.0683	0.0094	0.219
S22126	0.196	0.3922	0.1883	0.0574	0.0038	0.1623
S22129	0.1931	0.357	0.1399	0.0726	0.0091	0.2284
S22131	0.2875	0.3966	0.0985	0.0378	0.004	0.1757
S22144	0.1451	0.3846	0.228	0.0465	0.0059	0.1898
S22147	0.2017	0.3923	0.0735	0.0695	0.0055	0.2575
S22148	0.221	0.3184	0.1357	0.06	0.0062	0.2587
S22150	0.134	0.2857	0.3655	0.0516	0.0064	0.1568
S22151	0.2074	0.3333	0.1974	0.0607	0.0103	0.1909
S22160	0.2306	0.342	0.1032	0.0617	0.0043	0.2582
S22166	0.2595	0.3058	0.2073	0.0525	0.0058	0.1691
S22173	0.2582	0.3222	0.1082	0.0597	0.0028	0.2489
S22174	0.1936	0.2688	0.2577	0.0665	0.0069	0.2065
S22177	0.1902	0.3999	0.1807	0.0434	0.0071	0.1786
S22178	0.2395	0.3411	0.1488	0.0593	0.0065	0.2048
S22181	0.2176	0.3703	0.2157	0.0471	0.0041	0.1452
S22185	0.2729	0.3465	0.0671	0.047	0.0039	0.2626
S22189	0.1701	0.4581	0.1202	0.0452	0.0068	0.1995
S22191	0.2058	0.396	0.1421	0.0838	0.0115	0.1608
S222	0.1928	0.4088	0.1686	0.0508	0.0049	0.174
S2220	0.2303	0.387	0.145	0.0447	0.0064	0.1866
S22226	0.1883	0.3568	0.1857	0.054	0.0079	0.2072
S22227	0.1977	0.4616	0.1432	0.0452	0.0034	0.149
S22231	0.2353	0.2171	0.2806	0.0725	0.0085	0.186
S22238	0.1976	0.447	0.1024	0.0579	0.0111	0.184
S2224	0.2927	0.2881	0.17	0.0497	0.0058	0.1937
S22249	0.2026	0.3096	0.1795	0.0511	0.0073	0.2497
S22257	0.1726	0.4777	0.1429	0.0495	0.0083	0.1489
S22259	0.179	0.439	0.0961	0.0531	0.0107	0.2221
S2226	0.1898	0.377	0.2336	0.0425	0.0066	0.1505
S22260	0.2359	0.2658	0.2231	0.0551	0.0087	0.2114
S22262	0.2245	0.4041	0.0618	0.08	0.0258	0.2037
S22268	0.1668	0.4691	0.0514	0.0731	0.0159	0.2237
S22275	0.1306	0.4631	0.1171	0.0728	0.0111	0.2054
S22289	0.1973	0.3977	0.1685	0.0448	0.0054	0.1862
S2229	0.2326	0.394	0.1401	0.0477	0.0044	0.1812
S22295	0.3114	0.2984	0.1396	0.0564	0.0066	0.1876
S22296	0.1948	0.437	0.0971	0.0607	0.0121	0.1982
S22301	0.2101	0.4462	0.1116	0.0488	0.0046	0.1786
S22320	0.179	0.4815	0.1574	0.054	0.0048	0.1232
S22323	0.2112	0.3898	0.0496	0.064	0.0096	0.2758
S22326	0.2364	0.3627	0.154	0.0491	0.0024	0.1953
S22327	0.2219	0.2992	0.2062	0.0594	0.0011	0.2123
S22333	0.2297	0.45	0.1902	0.0322	0.0058	0.092
S22335	0.2297	0.2566	0.2465	0.0515	0.0064	0.2093
S22336	0.1659	0.4876	0.0442	0.0677	0.0128	0.2218
S22343	0.1849	0.2804	0.2207	0.1069	0.014	0.1931
S22352	0.1931	0.4868	0.122	0.0415	0.004	0.1526
S22371	0.2012	0.4142	0.1976	0.0482	0.0044	0.1344
S22372	0.1867	0.4471	0.0706	0.0645	0.013	0.2181
S22375	0.1853	0.3388	0.1505	0.0625	0.0048	0.2581
S22376	0.2003	0.4138	0.1428	0.0544	0.005	0.1838
S22377	0.169	0.4574	0.0852	0.0617	0.0108	0.2158
S22388	0.2146	0.435	0.0656	0.054	0.0085	0.2224
S22392	0.1948	0.3964	0.1107	0.0617	0.0093	0.2271
S22395	0.218	0.3153	0.1407	0.0625	0.0053	0.2582
S22396	0.1475	0.3443	0.2953	0.0498	0.0013	0.1618
S22406	0.2053	0.3418	0.1819	0.0528	0.0069	0.2113
S22407	0.1562	0.4036	0.262	0.0426	0.0063	0.1293
S22408	0.1809	0.2079	0.4097	0.0626	0.0054	0.1335
S22412	0.226	0.3856	0.105	0.0589	0.0051	0.2193
S22416	0.2115	0.2679	0.2958	0.0465	0.0025	0.1757
S22418	0.2316	0.3668	0.2046	0.0571	0.0098	0.1302
S22421	0.1886	0.5268	0.0766	0.0462	0.0075	0.1542
S22423	0.277	0.3555	0.1897	0.0403	0.0034	0.1342
S22424	0.1988	0.3032	0.3219	0.0376	0.0051	0.1334
S22425	0.2197	0.3236	0.2507	0.0374	0.0035	0.1651
S22427	0.1416	0.2914	0.2785	0.1088	0.0137	0.166
S2243	0.1817	0.4361	0.079	0.0684	0.0107	0.224
S22434	0.2208	0.3966	0.1841	0.0561	0.0085	0.1339
S22441	0.2201	0.3712	0.1244	0.0544	0.0034	0.2266
S22447	0.2086	0.3754	0.0788	0.0676	0.0078	0.262
S22455	0.1866	0.4104	0.1054	0.056	0.0127	0.2288
S22459	0.1948	0.3947	0.16	0.0496	0.0028	0.1982
S22466	0.2015	0.2601	0.2771	0.0533	0.0073	0.2007
S22467	0.1947	0.4346	0.0552	0.0531	0.0093	0.2531
S22468	0.1923	0.4987	0.1252	0.0402	0.0058	0.1379
S22470	0.1354	0.3016	0.3634	0.0527	0.0067	0.14
S22475	0.1665	0.4128	0.123	0.0696	0.0141	0.2139
S22481	0.2087	0.3795	0.1217	0.0537	0.0046	0.2318
S22482	0.237	0.2548	0.1829	0.0675	0.0035	0.2542
S22485	0.2989	0.2394	0.1787	0.0705	0.0038	0.2087
S22486	0.2302	0.2863	0.1877	0.0528	0.0051	0.238
S22493	0.1798	0.2682	0.3473	0.0424	0.0026	0.1597
S22498	0.226	0.2701	0.229	0.0709	0.0096	0.1945
S225	0.2308	0.3289	0.0946	0.0696	0.0077	0.2684
S22507	0.179	0.3314	0.1824	0.0675	0.0105	0.2293
S22514	0.1709	0.2613	0.311	0.0617	0.012	0.183
S22515	0.2109	0.312	0.1528	0.0659	0.0068	0.2516
S22516	0.165	0.4991	0.0784	0.0585	0.0144	0.1846
S22517	0.1571	0.4163	0.2271	0.0528	0.0051	0.1416
S22519	0.2034	0.3761	0.1989	0.038	0.0059	0.1777
S22521	0.2195	0.3426	0.17	0.0509	0.0045	0.2124
S22523	0.1985	0.5161	0.1248	0.0324	0.0064	0.1218
S2253	0.2187	0.3247	0.1696	0.0557	0.0036	0.2278
S22537	0.1749	0.4494	0.1456	0.0464	0.0068	0.1768
S22542	0.2043	0.4374	0.2451	0.0306	0.0046	0.078
S22543	0.2123	0.2541	0.208	0.0808	0.0118	0.233
S22549	0.1818	0.3428	0.1956	0.0655	0.0046	0.2098
S2255	0.203	0.3663	0.2415	0.0431	0.0156	0.1304
S22551	0.1758	0.3528	0.2401	0.0483	0.0049	0.178
S2256	0.2467	0.328	0.2216	0.0393	0.0021	0.1622
S22561	0.2134	0.2922	0.3209	0.0411	9e-04	0.1315
S2257	0.1689	0.2837	0.2566	0.0678	0.0041	0.2188
S22572	0.2178	0.3264	0.135	0.0704	0.016	0.2344
S22578	0.184	0.43	0.093	0.0603	0.007	0.2258
S22584	0.1946	0.4402	0.1115	0.0509	0.0056	0.1972
S22592	0.1748	0.5026	0.1155	0.0367	0.0066	0.1639
S22593	0.2315	0.3437	0.2262	0.0362	0.0047	0.1578
S22603	0.2308	0.2714	0.2738	0.0522	0.0063	0.1655
S22606	0.1589	0.421	0.0997	0.0695	0.0172	0.2338
S22608	0.1777	0.4317	0.1352	0.0528	0.0064	0.1961
S22609	0.1953	0.4426	0.183	0.0365	0.0037	0.1388
S22614	0.2292	0.2871	0.2785	0.0414	0.0024	0.1614
S22617	0.173	0.2636	0.1509	0.0925	0.0049	0.315
S22628	0.1549	0.38	0.2381	0.0526	0.0105	0.1639
S22639	0.1588	0.4117	0.1907	0.0583	0.0116	0.1688
S22643	0.1671	0.2393	0.3569	0.0585	0.0098	0.1685
S22649	0.2422	0.3241	0.1516	0.0601	0.0053	0.2167
S22654	0.2203	0.3694	0.104	0.0574	0.008	0.241
S22655	0.2034	0.3779	0.1794	0.0523	0.004	0.183
S22660	0.1736	0.3944	0.0981	0.0637	0.0116	0.2587
S22664	0.1966	0.391	0.1478	0.0546	0.0063	0.2036
S22666	0.2479	0.3947	0.107	0.0525	0.0028	0.1951
S22669	0.2417	0.2985	0.1997	0.0678	0.0031	0.1892
S22677	0.2411	0.3811	0.1232	0.0511	0.0039	0.1996
S22690	0.2218	0.4602	0.0982	0.0498	0.0082	0.1618
S22695	0.2753	0.2913	0.1533	0.0541	0.0096	0.2165
S22714	0.1606	0.4516	0.2228	0.0357	0.0076	0.1217
S22716	0.2029	0.4172	0.2259	0.0418	0.0065	0.1058
S22717	0.202	0.3641	0.1581	0.047	0.0057	0.2232
S22724	0.2382	0.3956	0.1232	0.0646	0.0068	0.1716
S22725	0.2262	0.3279	0.1946	0.0654	0.005	0.181
S22729	0.2323	0.3141	0.2511	0.0453	0.0036	0.1536
S22736	0.2083	0.4668	0.1212	0.0478	0.0086	0.1473
S22739	0.1941	0.3055	0.2167	0.0701	0.0152	0.1984
S22743	0.1968	0.3827	0.0806	0.061	0.0052	0.2736
S22748	0.2252	0.3376	0.1864	0.0471	0.0034	0.2003
S22757	0.2029	0.3328	0.218	0.0547	0.0035	0.1881
S22767	0.184	0.4183	0.1076	0.0782	0.0129	0.1989
S22769	0.1634	0.3331	0.2397	0.0542	0.0072	0.2024
S22771	0.2538	0.3456	0.2105	0.0453	0.0061	0.1387
S22772	0.2139	0.4168	0.0767	0.0646	0.005	0.2231
S22773	0.2565	0.3998	0.1255	0.0466	0.0047	0.1669
S22784	0.1984	0.3944	0.1147	0.0534	0.011	0.228
S22787	0.2116	0.2426	0.23	0.0719	0.0072	0.2367
S22791	0.1991	0.3205	0.1938	0.0673	0.006	0.2132
S22795	0.1348	0.4106	0.1996	0.0703	0.0075	0.1773
S22805	0.2423	0.4135	0.02	0.0506	0.0107	0.2629
S22807	0.2106	0.4266	0.0807	0.0632	0.0091	0.2098
S22808	0.2006	0.3086	0.2454	0.052	0.0031	0.1902
S22809	0.2519	0.2541	0.1718	0.0623	0.0051	0.2547
S2281	0.222	0.3213	0.1454	0.0698	0.0106	0.2309
S22811	0.2198	0.3857	0.1516	0.0561	0.0049	0.1819
S22822	0.2408	0.3311	0.2181	0.0432	0.0103	0.1565
S22825	0.3	0.3388	0.1258	0.0484	0.0054	0.1816
S22828	0.2108	0.3981	0.1888	0.0429	0.0051	0.1542
S22830	0.2594	0.3141	0.1061	0.0632	0.0057	0.2516
S22834	0.2601	0.3021	0.1904	0.0515	0.0034	0.1924
S22838	0.1897	0.3461	0.2504	0.0546	0.0099	0.1494
S2284	0.2278	0.5154	0.0626	0.0461	0.0032	0.1449
S22847	0.1775	0.4117	0.1752	0.0515	0.0103	0.1738
S2285	0.2011	0.452	0.1728	0.0432	0.0034	0.1274
S22851	0.2077	0.3677	0.1942	0.0634	0.0053	0.1616
S22852	0.2052	0.3748	0.1716	0.0554	0.0078	0.1853
S22854	0.1636	0.4468	0.2191	0.0541	0.0088	0.1077
S22855	0.1441	0.3541	0.2249	0.0503	0.0086	0.218
S22859	0.1756	0.3455	0.2307	0.0589	0.0032	0.186
S22860	0.2932	0.3456	0.0929	0.0461	0.0024	0.2198
S22865	0.2455	0.3357	0.1002	0.06	0.0039	0.2546
S22873	0.2296	0.3829	0.1393	0.0512	0.0055	0.1916
S22896	0.2664	0.2739	0.2014	0.0451	0.0035	0.2098
S229	0.186	0.2723	0.279	0.0651	0.0131	0.1845
S22904	0.1757	0.3684	0.143	0.0636	0.0089	0.2404
S22907	0.1888	0.4336	0.1291	0.0503	0.0117	0.1865
S22911	0.2543	0.2472	0.2808	0.0423	0.0024	0.1731
S22915	0.222	0.3599	0.1884	0.05	0.0112	0.1685
S22923	0.2535	0.3123	0.2439	0.0385	0.0043	0.1475
S22929	0.2646	0.3738	0.0945	0.0602	0.0067	0.2001
S22931	0.1703	0.4335	0.2012	0.0521	0.0034	0.1395
S22932	0.2244	0.3411	0.2203	0.0412	0.0018	0.1712
S22937	0.1989	0.2906	0.2828	0.0508	0.0031	0.1737
S22939	0.221	0.3404	0.215	0.0504	0.0058	0.1675
S22942	0.1822	0.4447	0.1314	0.0488	0.0084	0.1844
S22945	0.2371	0.3744	0.1441	0.058	0.0043	0.1821
S22947	0.1824	0.454	0.0559	0.0746	0.0141	0.2189
S22948	0.2061	0.2898	0.2657	0.0507	0.0038	0.1838
S22952	0.1412	0.5332	0.0971	0.0776	0.0102	0.1407
S22953	0.1951	0.2469	0.3139	0.0431	0.0061	0.1949
S22955	0.2425	0.297	0.185	0.061	0.0071	0.2074
S22957	0.1867	0.3869	0.126	0.0549	0.0058	0.2396
S22958	0.2243	0.3114	0.2424	0.0455	0.0042	0.1723
S22963	0.18	0.2872	0.3408	0.0514	0.0043	0.1363
S22966	0.1743	0.2201	0.3484	0.0553	0.0052	0.1968
S22969	0.1656	0.4184	0.1301	0.0699	0.0132	0.2028
S22970	0.2107	0.3245	0.2489	0.0626	0.0098	0.1434
S22977	0.2165	0.3477	0.1762	0.0498	0.0052	0.2045
S22980	0.2882	0.3863	0.1064	0.036	0.0028	0.1803
S22988	0.2227	0.4297	0.126	0.0477	0.0066	0.1674
S22989	0.1633	0.4951	0.2185	0.0296	0.0049	0.0886
S2299	0.1996	0.4224	0.1691	0.0508	0.0066	0.1515
S22994	0.2103	0.2956	0.3212	0.0449	0.0058	0.1222
S22998	0.2167	0.4163	0.0674	0.0626	0.0107	0.2262
S230	0.1707	0.2884	0.2725	0.0774	0.0107	0.1803
S23007	0.1748	0.351	0.2318	0.0519	0.0056	0.185
S23008	0.2147	0.4698	0.1265	0.0455	0.0039	0.1397
S23009	0.3587	0.3101	0.1345	0.05	0.0045	0.1421
S23012	0.229	0.284	0.2271	0.0588	0.0023	0.1988
S23014	0.1998	0.3778	0.2644	0.039	0.0018	0.1171
S23015	0.1495	0.414	0.1302	0.0759	0.0072	0.2232
S23017	0.1774	0.4281	0.1324	0.0606	0.0087	0.1928
S23023	0.198	0.4572	0.1016	0.0496	0.0044	0.1892
S23030	0.2368	0.3132	0.2073	0.0577	0.0065	0.1785
S23042	0.1913	0.3224	0.2736	0.0527	0.014	0.146
S23048	0.206	0.4891	0.0814	0.042	0.0041	0.1775
S23058	0.1735	0.398	0.1978	0.06	0.0082	0.1626
S23065	0.1381	0.4446	0.1647	0.0674	0.0122	0.1731
S23067	0.1561	0.3561	0.2011	0.0502	0.0093	0.2272
S23086	0.1796	0.3716	0.2134	0.0719	0.0148	0.1487
S23087	0.2435	0.2738	0.2076	0.0615	0.0026	0.211
