ID,CD38.negative.naive.B.cell,memory.B.cell,CD14.positive..CD16.negative.classical.monocyte,cytotoxic.CD56.dim.natural.killer.cell,mature.neutrophil,memory.CD4.positive.alpha.beta.T.cell,CD4.positive..alpha.beta.T.cell,memory.CD8.positive.alpha.beta.T.cell
S6724,8.36651,7.938922,8.493152,8.24913,10.10372,8.119138,8.616482,8.081392
S6725,7.956104,7.777898,8.152814,8.103328,9.88179,8.00906,8.753596,8.002816
S6731,8.081066,8.130468,8.447812,8.25446,10.056704,8.152686,8.882028,8.178722
S6735,8.438606,8.15425,8.73515,8.376014,10.08468,8.36419,8.843452,8.292076
S6736,7.885016,7.835086,8.144236,7.975246,9.720838,7.827946,8.732236,7.867536
S6737,8.417656,8.05016,8.633852,8.29913,10.028766,8.200466,8.787344,8.150586
S6741,8.476192,8.482192,8.851588,8.80227,10.250372,8.71654,9.238778,8.548768
S6742,8.341454,7.798032,8.291166,8.187894,9.700946,7.954312,8.383274,8.011524
S6746,8.122112,7.97153,8.298584,8.20254,9.930056,8.150456,8.81241,8.160892
S6750,8.437286,7.847444,8.462604,8.228566,10.017586,8.16643,8.625838,8.10136
S6757,8.086556,7.849488,8.21424,8.137844,9.777834,7.991376,8.695048,8.004734
S6762,8.144292,7.92713,8.343472,8.147934,10.12921,8.013498,8.555628,8.101046
S6766,8.390354,7.906134,8.375562,8.238962,9.965588,8.064696,8.681748,8.155282
S6770,8.128548,7.770978,8.393742,8.224732,9.997428,7.896186,8.621834,8.034912
S6776,8.412682,7.981808,8.487992,8.268514,9.981924,8.249518,8.845508,8.134028
S6777,8.121574,7.818546,8.134204,8.15016,9.76454,7.873644,8.49074,7.927146
S6778,8.546804,8.053576,8.81508,8.459088,10.431262,8.275938,8.39492,8.290626
S6784,8.483752,8.103254,8.55303,8.516124,9.95858,8.478566,8.99729,8.389526
S6785,8.378144,8.194874,8.606092,8.542292,9.779852,8.31829,8.840194,8.340674
S6789,7.856882,7.629078,8.022586,7.773814,9.857184,7.529194,8.35905,7.779756
S6790,8.26129,8.016928,8.45407,8.330114,9.8438,8.209346,8.853988,8.16743
S6792,8.459824,8.328242,8.819918,8.714974,10.005476,8.606554,9.088758,8.540006
S6793,8.149024,8.16562,8.778444,8.451948,9.881734,8.305002,8.864658,8.169548
S68,8.27645,8.099086,8.439196,8.315228,10.058552,8.2998,8.964498,8.233328
S6803,8.361448,8.028258,8.558046,8.285272,10.002602,8.368768,8.994268,8.213082
S6805,8.304498,7.973824,8.555118,8.39101,10.05874,8.18487,8.812724,8.1453
S6813,8.227246,8.168744,8.523432,8.35751,9.821118,8.391772,9.047362,8.227776
S6819,7.941254,7.571532,8.290554,7.84397,9.582282,7.585766,8.225338,7.702328
S6821,8.061934,7.962876,8.375592,8.211604,10.003424,8.11347,8.99797,8.091492
S6822,8.27563,8.099624,8.338318,8.27609,10.029434,8.353594,8.991998,8.208034
S6825,8.306354,8.10362,8.486776,8.40027,9.672714,8.35941,8.886592,8.33907
S6828,8.18551,8.015484,8.466428,8.19359,10.066742,8.25232,9.04736,8.163588
S6831,8.42962,7.994786,8.60345,8.408546,10.112982,8.15985,8.571764,8.22383
S6832,8.388258,8.00825,8.608918,8.326782,10.072988,8.325806,8.938078,8.210814
S6836,8.202738,8.017454,8.428142,8.32713,9.930664,8.293878,8.974708,8.187148
S684,8.11657,8.133554,8.531114,8.43157,9.919402,8.27833,8.707004,8.347466
S6841,8.030002,7.825048,8.222306,8.147106,9.822294,7.899252,8.588354,8.044444
S6843,8.134212,7.893558,8.520222,8.280866,10.133052,7.986312,8.640816,7.954178
S6844,8.333608,7.948334,8.647044,8.32238,10.075604,8.197076,8.68208,8.196182
S6845,7.810294,7.595236,8.22928,7.903648,9.927392,7.642226,8.486406,7.82788
S6861,8.21152,8.002058,8.398486,8.293348,9.71131,8.06432,8.776082,8.142346
S6871,8.288928,7.93002,8.329366,8.03077,9.993132,8.067658,8.852192,8.088722
S6886,8.040316,7.90611,8.305298,8.002568,9.689318,8.042002,8.75264,7.918466
S6889,7.926416,7.792726,8.306844,8.075696,9.798692,7.749774,8.510152,7.875802
S6893,8.360812,7.983524,8.58286,8.377576,9.974274,8.262914,8.82354,8.218976
S6907,7.886334,7.657224,8.147164,7.80233,9.70029,7.71088,8.428896,7.792416
S6909,7.84554,7.715456,8.329474,8.002812,9.840816,7.61304,8.389292,7.74277
S6916,8.3215,8.150578,8.548644,8.552698,10.09234,8.472236,9.02166,8.269452
S692,8.26667,7.756292,8.221004,8.146008,9.788272,7.970828,8.471966,8.00134
S6922,8.248524,7.995618,8.27106,8.169158,9.856142,8.173988,9.06217,8.146072
S6926,8.256186,8.05466,8.473698,8.213534,9.920384,8.356446,9.068232,8.23102
S6929,8.135028,7.98278,8.504822,8.235298,9.92485,8.0245,8.45659,8.000848
S6938,8.053466,7.823586,8.48873,8.245662,10.056982,7.942196,8.48303,8.04088
S6941,8.099094,7.809256,8.158114,7.956942,10.005366,7.78817,8.58267,7.92289
S6943,8.12526,7.570216,8.1578,8.014256,9.8123,7.75527,8.192624,7.835256
S6950,7.985894,7.784962,8.107076,8.046572,9.72937,7.853506,8.55627,7.957804
S6952,8.286152,7.844448,8.37529,8.252318,9.956104,8.10798,8.762772,8.097464
S6960,8.222402,8.161424,8.424528,8.398346,10.112466,8.329574,9.093146,8.20639
S6969,8.145038,7.68519,8.190358,8.059794,10.023254,7.873312,8.453432,7.936124
S6973,8.43232,7.903254,8.25755,8.195078,9.659486,8.111394,8.709456,8.166458
S6979,8.445238,8.035068,8.471696,8.264646,10.137876,8.245302,8.844852,8.202708
S6983,8.06375,7.78471,8.133944,7.969808,9.925958,7.82182,8.661582,7.93871
S6991,8.452498,8.035766,8.463198,8.344724,10.012566,8.150124,8.758442,8.049584
S700,8.237314,7.954766,8.234152,8.222806,10.05554,8.210524,8.977208,8.163984
S7001,8.06751,8.10336,8.584316,8.328042,9.82856,8.187562,8.88826,8.200126
S7009,7.627164,7.466898,7.931252,7.586694,9.549138,7.338932,8.138972,7.51774
S7018,8.034006,8.062948,8.291544,8.303368,9.942516,8.115162,8.878542,8.04915
S7027,8.21328,7.897218,8.397046,8.232144,9.97419,8.05136,8.675664,8.047642
S7031,8.063066,7.685076,8.086368,7.905238,9.604812,7.72947,8.391036,7.932276
S7048,8.286584,8.074252,8.357484,8.256506,9.987664,8.401084,9.108622,8.232818
S7050,8.069054,8.201756,8.634558,8.349324,9.9559,8.216688,8.939832,8.118614
S7059,8.366842,7.784474,8.330116,8.121708,9.773582,8.030438,8.59972,8.061012
S7061,8.418506,8.10953,8.529252,8.384776,10.015376,8.324108,8.89142,8.229876
S7066,8.28765,8.015678,8.445366,8.258302,9.889456,8.116704,8.801318,8.159826
S7067,8.29077,8.010894,8.579672,8.293676,9.9496,8.152578,8.74638,8.097802
S7071,8.407904,8.041822,8.425762,8.205988,10.056614,8.2763,9.016374,8.166348
S7089,8.316604,8.181148,8.484286,8.37762,10.115966,8.374024,9.04315,8.264976
S7092,8.13079,8.47821,8.675098,8.689638,10.231076,8.515506,9.325062,8.27913
S7093,8.252982,7.855922,8.532738,8.09307,10.055036,7.978728,8.541932,7.993738
S7098,8.193914,7.996424,8.440116,8.426804,10.046178,8.172364,8.736036,8.1767
S7104,8.00888,7.7945,8.259996,8.043758,9.789662,7.875724,8.581258,7.83164
S7115,8.330806,8.036136,8.49552,8.55487,9.944156,8.273196,8.890338,8.34648
S7120,8.26386,8.192922,8.735106,8.560348,10.091732,8.255836,8.619856,8.298166
S7123,8.126946,8.11151,8.312198,8.27815,9.939398,8.200322,8.889362,8.175276
S7126,8.302034,8.162902,8.260852,8.43835,9.83449,8.477352,9.234678,8.323464
S7128,8.429998,7.866824,8.417236,8.22864,9.870974,8.177206,8.7869,8.049888
S7132,8.113288,8.027432,8.38677,8.253628,10.047004,8.136804,8.864282,8.144046
S7136,8.170526,7.864014,8.176504,8.119776,9.866488,7.95917,8.6268,7.94437
S7153,8.16255,7.905216,8.39757,8.282428,9.87234,7.971506,8.495708,8.088834
S7155,8.12784,8.113332,8.7363,8.338346,10.09816,8.025392,8.479796,8.04393
S7158,8.165736,7.789222,8.256926,7.989666,9.860724,7.933722,8.591248,7.91845
S7167,8.08963,8.005396,8.356774,8.18206,10.07044,8.06141,8.746674,8.066762
S7171,8.008706,7.786058,8.373838,8.063418,9.879996,7.85985,8.426474,7.933988
S7174,8.271102,7.865032,8.323208,8.308698,9.81876,8.059848,8.540544,8.190926
S7175,8.083444,7.984442,8.247566,8.037746,9.647856,8.065304,8.767008,8.002962
S7178,8.245702,8.014428,8.5381,8.31962,9.971084,8.155056,8.732974,8.097136
S7179,8.041502,7.87105,8.245356,8.222832,9.919922,7.984558,8.81196,8.024728
S7181,8.11972,7.672908,8.172966,8.04719,9.865342,7.815546,8.485998,7.895194
S7189,8.3261,8.078872,8.717422,8.559034,10.109662,8.274294,8.80565,8.25721
S7197,8.339454,8.040494,8.53531,8.391184,9.986002,8.241306,8.880872,8.361004
S7198,8.31441,8.013464,8.54655,8.399134,9.862982,8.172336,8.891732,8.243168
S7201,8.328868,7.905164,8.344628,8.25408,9.99627,8.090282,8.664422,8.113272
S7204,8.202454,7.740048,8.38297,8.13825,9.746614,7.953498,8.520824,7.997724
S7206,8.197524,8.01631,8.342168,8.095446,9.738976,8.136056,9.01174,8.17261
S7207,8.277414,7.97035,8.281562,8.149878,9.868726,8.315304,8.85882,8.172132
S7212,8.366678,7.871346,8.349448,8.195062,9.892918,8.070936,8.555014,8.091754
S7219,8.23423,7.938656,8.379536,8.189086,9.915894,8.111784,8.739294,8.117942
S7221,8.022028,7.880976,8.324922,8.064752,9.839714,8.149512,8.908656,8.034406
S7226,8.14584,7.987502,8.405414,8.267394,9.63459,8.006312,8.663438,8.09737
S7231,8.187932,7.901998,8.224266,8.052604,9.932368,7.975078,8.585776,8.009936
S7247,8.265876,7.926762,8.428498,8.274866,9.997936,8.103026,8.698634,8.100436
S7249,8.102504,8.254584,8.598266,8.416358,10.098004,8.39582,9.080814,8.265544
S7251,8.21691,7.89422,8.199896,8.007288,9.700952,8.076872,8.857742,8.01317
S726,8.178942,8.118484,8.582584,8.441572,9.854556,8.265762,8.871682,8.10025
S7260,7.915212,7.921614,8.25382,8.265148,9.66085,7.947774,8.543906,7.992678
S7261,8.191938,7.747144,8.28384,8.09897,10.045218,7.846072,8.423176,7.87598
S7270,7.761074,7.97817,8.33856,8.201686,9.876182,8.121838,8.88289,8.042574
S7277,8.321224,8.00213,8.460234,8.439136,9.93469,8.097876,8.662962,8.088136
S7280,8.425914,8.282852,8.742508,8.632904,10.159778,8.384422,8.872226,8.38813
S7284,8.218784,8.091824,8.579208,8.50249,9.923784,8.21736,8.746782,8.234426
S7288,8.158294,7.930178,8.310008,8.112702,9.902122,8.197808,8.807574,8.045186
S7300,8.27504,8.150888,8.561784,8.500986,10.132334,8.270598,8.713748,8.256052
S7309,8.368114,7.87145,8.312618,8.327384,9.856574,8.078096,8.599802,8.16198
S7312,7.72487,7.81527,8.454982,8.215678,9.928172,7.69109,8.303862,7.83629
S7315,8.145842,7.614976,8.246352,7.949998,9.943714,7.98065,8.596376,7.932556
S7326,8.457694,7.899724,8.519958,8.328666,9.951816,8.137974,8.583896,8.194622
S7327,8.149936,8.227302,8.601362,8.486692,9.860812,8.27327,8.875174,8.156366
S7344,8.278116,8.297394,8.697108,8.566202,10.116448,8.398286,9.023882,8.328876
S7360,8.308156,8.027328,8.463904,8.355552,9.968816,8.310556,8.771394,8.269764
S7376,8.17118,8.01712,8.472968,8.300188,9.834306,8.125072,8.676408,8.087228
S7378,8.208644,8.33957,8.855758,8.77244,10.227326,8.32951,8.866658,8.304602
S7379,8.025612,7.94665,8.471064,8.23778,9.725498,7.809596,8.369806,8.044604
S7383,8.591316,7.966046,8.626116,8.450514,9.998972,8.250312,8.716248,8.19239
S7389,8.401344,7.988124,8.411096,8.307504,9.907934,8.159726,8.686642,8.067226
S7390,8.23495,7.888782,8.462256,8.164284,9.95095,8.007704,8.631916,7.965456
S7395,8.089606,7.986564,8.650914,8.43331,10.294298,7.9564,8.421266,8.128518
S7396,7.94763,7.623012,8.065996,7.89862,9.80289,7.739662,8.446554,7.805144
S7408,8.280706,8.296984,8.739394,8.538434,10.237062,8.484564,9.157322,8.356662
S7433,8.174684,7.935902,8.366272,8.218576,9.96935,8.024682,8.669574,8.088962
S7439,8.377714,7.98683,8.435806,8.375602,9.901514,8.238218,8.329972,8.321376
S744,8.351938,8.125704,8.403534,8.397586,9.884892,8.461852,9.202288,8.33145
S7468,7.953096,7.708248,8.247394,7.985918,9.88765,7.863456,8.687354,8.051064
S7469,7.91915,8.018202,8.51174,8.226756,10.014024,8.046052,8.69205,8.107274
S747,8.069432,7.753668,8.12764,8.055494,9.692328,7.88458,8.577918,7.869766
S7470,7.878598,8.039586,8.61744,8.447522,10.135344,8.020086,8.508276,8.065782
S7474,8.471294,8.001332,8.4931,8.192144,10.04534,8.106466,8.832616,8.115238
S7475,8.268136,8.029724,8.541644,8.384668,9.982224,8.242516,8.843966,8.227082
S75,7.768536,7.565498,8.06529,7.800596,9.785172,7.54523,8.18324,7.63461
S7502,8.373072,7.973422,8.514076,8.338216,9.873082,8.161328,8.710726,8.178364
S7505,8.187936,8.184108,8.42901,8.34361,9.80531,8.404324,9.354852,8.214082
S7509,8.031064,7.686646,8.18895,7.887688,9.659282,7.709838,8.51503,7.841898
S7513,8.048624,7.859806,8.253868,8.05555,9.939136,8.019122,8.733766,8.011332
S7514,8.251618,7.99604,8.374802,8.23484,9.799132,8.151778,8.87354,8.139476
S7520,8.05608,7.763992,8.15144,8.001788,9.41079,7.803036,8.521498,7.859222
S7524,8.497226,8.075344,8.554696,8.35424,10.101746,8.290594,8.898732,8.17303
S7531,7.812178,7.694058,8.314162,7.917792,9.817544,7.764294,8.5378,7.826156
S7543,8.4102,7.81815,8.413186,8.142012,10.132626,8.085338,8.661734,8.075028
S7544,8.042284,7.700748,8.292724,8.09316,9.956372,7.801596,8.387804,7.863844
S7548,8.240374,8.093638,8.550656,8.395784,10.145132,8.360966,9.03807,8.244228
S7557,8.390288,7.951308,8.367172,8.344128,9.907466,8.174992,8.797144,8.088168
S7559,7.962712,7.90372,8.149214,8.103334,9.871984,8.047676,8.952594,8.062188
S7560,8.064828,7.828498,8.123606,8.106596,9.707864,7.90666,8.7929,7.913196
S7562,8.27729,7.89258,8.604832,8.333438,9.94682,8.224778,8.794008,8.171938
S7573,8.216788,7.971512,8.527232,8.329564,9.87668,8.09008,8.77758,8.143092
S7576,8.236526,8.103072,8.448664,8.361472,10.00498,8.212388,8.991638,8.180056
S7581,8.301968,7.836262,8.243998,8.098694,9.833872,7.955304,8.613464,7.980468
S7584,8.101602,8.069006,8.601486,8.27959,9.850016,8.086144,8.738734,8.089126
S7585,8.09863,8.178894,8.450928,8.457192,9.781864,8.44721,9.182792,8.250086
S7595,7.933194,7.821014,8.387476,8.019932,9.673722,7.798872,8.654338,8.017034
S7600,8.079196,7.863868,8.206494,8.061032,9.729184,7.985524,8.613658,8.169798
S7602,8.427406,8.431338,8.739182,8.686648,10.087624,8.622148,9.49409,8.44616
S7605,8.26255,7.905156,8.312418,8.286476,9.998562,8.101208,8.752676,8.061782
S7606,8.193056,7.954092,8.43636,8.329512,9.998206,8.230338,8.660544,8.132096
S761,7.898886,7.517136,8.191738,7.692188,9.836226,7.676118,7.907506,7.837892
S7622,8.147894,7.829598,8.337658,8.14647,9.867306,7.975362,8.728028,7.969824
S7627,8.184942,8.04338,8.511598,8.324224,10.212342,8.25405,9.045786,8.145606
S7630,8.391826,7.94489,8.524436,8.276944,9.865254,8.075782,8.549884,8.142502
S7635,8.398328,7.970874,8.46185,8.29617,9.950856,8.011596,8.459488,8.030588
S7639,8.471272,7.895318,8.620408,8.265214,9.99697,8.259476,8.410796,8.212234
S7644,8.437914,8.270882,8.466486,8.568924,9.530842,8.4886,9.033102,8.398108
S7652,8.122538,8.009818,8.473844,8.405676,9.97074,8.072,8.622616,8.12971
S7653,8.308418,7.675966,8.49977,8.069202,10.206616,7.907348,8.300258,8.00123
S7655,7.94975,7.86153,8.055916,7.904606,9.71735,7.962502,8.731758,7.958724
S7659,7.848768,8.011142,8.288028,8.219166,9.601994,7.871006,8.693944,7.892756
S7660,7.976902,7.837916,8.187772,8.104204,9.942922,7.90339,8.60111,7.902204
S7668,8.464368,7.993998,8.557088,8.401654,10.08868,8.239958,8.742206,8.186986
S7670,8.335914,8.271348,8.775804,8.68853,10.1755,8.468672,9.02767,8.40548
S7671,8.298142,8.144614,8.528568,8.36878,10.143754,8.358878,8.944974,8.287998
S7673,8.308642,7.986838,8.525442,8.26812,9.919588,8.24894,8.79229,8.145826
S7674,8.445586,8.242448,8.684562,8.621598,10.322558,8.551638,9.028018,8.445464
S7678,7.881222,7.715842,8.015372,7.916794,9.498326,7.739024,8.472648,7.847804
S7691,8.31292,7.81738,8.274826,8.273452,10.022254,8.135918,8.782126,8.164294
S7693,8.17069,7.821706,8.338948,8.04005,9.909628,7.969056,8.722152,7.965126
S7694,8.264582,8.109562,8.320972,8.216284,9.87892,8.391716,9.173228,8.209998
S7699,7.737906,7.887464,8.087836,7.962768,9.687152,7.842338,8.63719,7.887446
S7703,8.185322,8.142428,8.593068,8.433744,9.96857,8.255624,8.900862,8.291886
S7711,8.156104,8.040822,8.500182,8.324196,9.872392,8.062162,8.75663,8.059952
S7712,7.898862,7.76108,8.313356,8.081856,9.943744,7.867258,8.607648,7.98651
S7714,8.399978,7.95187,8.703426,8.357198,10.077836,8.086228,8.547346,8.083552
S7717,8.33861,8.000396,8.501494,8.337684,9.95632,8.270662,9.03198,8.144144
S7723,7.912396,7.86746,8.208016,8.095048,9.912542,7.934934,8.60713,7.991912
S7741,7.83621,7.840818,8.119348,7.902142,9.64082,8.07311,8.874426,7.971652
S7743,8.135254,7.876326,8.675446,8.290152,9.927742,8.015102,8.542266,8.05056
S7746,8.039094,7.83415,8.401058,8.131562,9.843584,7.899412,8.59217,7.925596
S7747,8.280492,7.985294,8.344224,8.28987,9.850846,8.07895,8.820524,8.099294
S7764,8.540958,8.070102,8.656658,8.411122,9.877796,8.393758,8.96247,8.234964
S7781,8.19665,7.89729,8.318718,8.180758,9.964368,8.071272,8.688034,8.049994
S7784,8.186122,7.865372,8.518808,8.192466,10.044912,8.057298,8.60465,8.087398
S7795,8.056328,7.700876,8.34446,7.956662,9.769794,7.75232,8.351964,7.843614
S7800,7.557988,7.452852,7.804272,7.661382,9.635722,7.367968,8.32248,7.567772
S7803,8.31361,7.951168,8.463346,8.301266,9.900402,8.142934,8.780324,8.159112
S7805,8.319566,7.88553,8.419608,8.303976,9.871546,8.073194,8.674946,8.133302
S7806,8.18334,7.75085,8.206006,8.00361,9.84499,7.863124,8.538264,7.885392
S7807,7.992316,7.918126,8.29063,8.353178,9.98822,8.099476,8.90638,8.115356
S7823,8.027164,7.939256,8.352484,8.039198,9.755128,8.02684,8.823592,8.091876
S7824,8.041628,7.829562,8.393896,8.12981,9.785318,7.948866,8.632652,7.934132
S7827,7.742112,7.687108,8.093298,7.915988,9.812584,7.648918,8.271022,7.840622
S7829,8.228736,7.724516,8.289812,8.201672,9.897526,7.93803,8.441266,7.946722
S7831,8.424978,7.950146,8.601546,8.228256,10.25247,8.182746,8.809028,8.130164
S7837,8.06589,7.755566,8.19001,8.166848,9.823686,7.894066,8.59154,7.936802
S7849,8.28239,7.78724,8.530924,8.123496,9.946692,8.027614,8.274826,8.051532
S7851,8.500598,7.983776,8.403218,8.262628,9.773728,8.248012,8.837124,8.214254
S7853,8.210604,7.719974,8.203542,8.027298,9.712474,7.916912,8.498306,7.939602
S7855,7.932056,8.082236,8.598796,8.30055,10.037002,8.062462,8.775448,8.028218
S7856,8.095616,8.079528,8.386452,8.257788,9.67684,8.134372,8.924396,8.05636
S7863,8.222666,8.073196,8.575196,8.394008,9.842106,8.317522,8.878234,8.277138
S7878,8.237062,8.26301,8.609354,8.622698,10.181642,8.550484,9.242058,8.323686
S7881,8.386434,8.197052,8.634054,8.35413,10.12938,8.443406,9.085122,8.306336
S7886,8.219504,7.920576,8.270104,8.242162,9.866886,8.082758,8.648984,7.976356
S7898,7.809118,7.494752,7.964764,8.016094,9.633844,7.729788,8.272868,7.589598
S7903,8.274246,8.022368,8.419312,8.165642,9.98116,8.219496,8.988148,8.164182
S7907,8.47828,8.014822,8.67329,8.581194,10.095962,8.280252,8.735772,8.243016
S7908,7.931762,7.481468,7.906048,7.840664,9.66515,7.725056,8.273518,7.742762
S7913,8.090376,7.90362,8.20057,8.160382,9.665504,8.037714,8.801806,8.084928
S7929,8.309388,8.193088,8.614114,8.486092,10.137552,8.382428,8.908324,8.322808
S7930,8.294418,7.812268,8.392844,7.974314,10.081518,8.076086,8.80049,8.082964
S7933,7.645406,7.650692,8.285856,8.028496,9.715044,7.514932,8.05674,7.794694
S7936,8.353762,7.889418,8.419484,8.218008,9.849918,8.150868,8.740938,8.074078
S7939,8.20845,8.095828,8.514052,8.2893,10.022474,8.216406,8.932604,8.192826
S7941,7.979326,8.015352,8.31712,8.192118,9.825308,7.951438,8.735248,8.11688
S7951,8.277374,8.03858,8.489698,8.311908,9.919076,8.231206,8.97966,8.168688
S7955,8.379622,7.793596,8.42724,8.252066,10.437232,7.97074,8.47804,7.98395
S7961,8.372132,7.956482,8.404546,8.21007,9.786584,8.216894,8.800128,8.178886
S7978,8.260356,7.879434,8.457064,8.13681,9.774906,8.058756,8.674974,8.05221
S7982,8.111868,7.712994,8.129936,7.996172,9.702176,7.811098,8.564486,7.906888
S7994,8.135514,7.857004,8.499376,8.23763,10.00279,7.929678,8.41311,8.084836
S7997,8.37831,8.06888,8.568774,8.34845,10.046078,8.26799,8.9746,8.189616
S800,8.33301,8.002204,8.457296,8.159166,9.978316,8.187228,8.811258,8.083284
S8003,8.279016,8.143358,8.55744,8.456324,9.908802,8.36107,8.959216,8.226252
S8008,8.17952,7.877496,8.147252,8.074242,9.674612,8.018154,8.799158,8.023088
S8016,7.916382,7.796118,8.247952,8.01822,9.872566,7.915058,8.460198,7.779056
S8020,8.132346,7.791844,8.36112,8.235352,9.814988,7.905364,8.623036,8.030934
S8023,8.415892,8.123376,8.4381,8.467754,10.031678,8.336314,8.9795,8.274672
S8028,8.231128,7.976818,8.370254,8.341774,9.816074,8.234316,8.91429,8.27651
S8033,8.458344,8.059978,8.713312,8.54811,10.132026,8.352668,8.753988,8.336748
S8036,7.886806,7.76205,8.436158,8.009382,9.95169,7.68081,8.294534,7.8978
S8038,8.44471,8.261718,8.440934,8.355898,10.01171,8.411798,9.039118,8.307128
S8041,8.252826,7.987702,8.31183,8.316664,9.853104,8.228662,8.88235,8.182538
S8049,7.992926,7.853574,8.267382,8.29584,9.715538,7.98053,8.660502,8.062052
S8060,8.232316,7.951282,8.422786,8.109964,9.840652,7.937004,8.646388,7.93963
S8064,8.174786,7.762842,8.200434,8.143646,9.688594,7.893428,8.583768,7.968458
S8066,8.102056,8.024206,8.2116,8.49357,9.76299,8.168766,8.740668,8.165304
S8070,8.107842,7.887792,8.297066,8.139824,9.893008,7.89938,8.67147,8.004726
S8073,8.146594,8.05845,8.656836,8.480298,10.20964,8.122442,8.640368,8.256642
S8077,8.262144,8.096998,8.504408,8.431498,9.92639,8.201046,8.826084,8.243616
S8088,8.047604,8.08472,8.454794,8.303072,9.84186,8.448104,9.06883,8.299712
S8089,8.198628,7.917984,8.40291,8.236008,9.877936,7.952286,8.517832,8.03725
S8093,8.122864,7.681088,8.187056,7.946946,9.690084,7.880774,8.5674,7.972344
S810,8.130442,7.919456,8.35641,8.103516,9.830236,8.12468,8.873982,8.059882
S8110,8.331306,8.158286,8.479658,8.227112,9.815234,8.244188,8.983408,8.273304
S8119,8.29565,7.75112,8.489534,8.142428,9.947624,7.879632,8.36434,8.05092
S8125,8.356458,7.929806,8.317644,8.202764,9.876282,8.153614,8.797318,8.091956
S814,8.16038,8.155436,8.442028,8.5028,10.01282,8.344564,8.983842,8.345858
