ID,HPCA_B_cells,HPCA_Monocytes_CD14plusCD16minus,HPCA_NK_cells,HPCA_Neutrophils,HPCA_T_cells_CD4+,HPCA_T_cells_CD8+
S23065,6.413238,7.779858,7.035808,7.988302,7.12595,7.050376
S23067,6.664488,8.248154,7.337002,8.395298,7.320698,7.374772
S23086,6.807874,8.008488,7.17058,8.35745,7.371742,7.353778
S23087,6.807708,8.631962,7.333008,8.850194,7.678574,7.79362
S23089,6.752862,8.169536,7.374276,8.240148,7.648862,7.699458
S2309,7.206466,8.73767,7.491526,8.778038,7.94726,7.802826
S23093,6.605654,7.8272,6.95925,8.068048,7.237628,7.130524
S23112,6.67612,8.589352,6.80835,8.981202,7.241106,7.0007
S23124,6.732252,8.031462,7.030182,8.49146,7.268948,7.22488
S23126,6.817004,8.13937,7.497654,8.404608,7.830656,7.905418
S23130,7.05871,8.594536,7.116178,9.01145,7.660408,7.44465
S23136,6.926422,8.843456,7.209932,9.132528,7.515344,7.485224
S23141,6.309916,8.124312,7.064742,8.24573,6.93096,6.929264
S23144,6.784152,8.038614,6.962588,8.242252,7.45912,7.157328
S23159,6.544776,7.797524,7.2113,7.77143,7.535988,7.33371
S23162,6.858004,7.832076,7.404082,7.93691,7.978738,7.885638
S23163,6.90415,8.465822,7.114048,8.84574,7.310202,7.18961
S23166,6.752326,8.589706,7.300712,8.771732,7.696712,7.613088
S23170,6.731264,8.407054,7.013024,8.87566,7.438462,7.31625
S2318,6.967604,8.205364,7.310294,8.667018,7.52584,7.769014
S23184,6.963672,8.780454,7.333322,9.067078,7.49811,7.549342
S23185,7.178694,8.472872,7.480908,8.78757,7.931156,7.946216
S23187,6.786442,7.882378,7.22999,8.08494,7.73985,7.534258
S2319,6.857102,8.307296,7.397696,8.484314,7.696866,7.70477
S23192,7.079146,7.958604,7.358628,7.813646,7.89207,7.767724
S23193,6.989388,8.399944,7.136086,8.597242,7.510098,7.548906
S23207,6.852296,7.83942,7.203706,8.099564,7.32241,7.37203
S23208,6.95816,8.102012,7.32277,8.49499,7.638704,7.553746
S23214,6.908864,8.497944,7.282692,8.75517,7.677882,7.56844
S23216,6.449048,8.21819,6.830372,8.62663,7.125798,7.016326
S23221,7.266242,8.411012,7.453508,8.682582,7.760202,7.928186
S23223,6.694876,8.172892,7.173288,8.338984,7.610326,7.428366
S23227,6.741516,8.306426,7.354108,8.549392,7.617386,7.677144
S23233,6.860646,8.004502,7.007428,8.409258,7.458968,7.47753
S23237,6.96155,8.579196,7.135256,8.79537,7.30373,7.26611
S23250,6.977792,8.408542,7.18546,8.64481,7.795492,7.597014
S23273,6.815796,8.530564,7.221368,8.662072,7.459562,7.371756
S23274,6.911004,8.13175,7.269538,8.602374,7.615462,7.728198
S23277,6.983656,8.531264,7.14731,8.9156,7.43785,7.424504
S23279,7.069922,8.49953,7.246774,8.879282,7.543542,7.635298
S23292,6.780624,8.051002,7.243246,8.31648,7.607156,7.480806
S23309,6.785806,8.616066,7.586928,8.8687,7.570586,7.714686
S23316,6.633844,8.030248,6.998346,8.224494,7.345758,7.105638
S23321,6.759754,8.517924,6.950952,8.708872,7.210516,7.06499
S23323,6.957388,8.317752,7.122778,8.694242,7.36263,7.291858
S23326,6.838776,7.957472,7.127806,8.04374,7.497868,7.40427
S23328,6.968412,8.304772,7.44151,8.533616,7.553326,7.730554
S23330,6.998304,8.453976,7.313596,8.82621,7.53849,7.56776
S23337,6.939812,8.691892,7.063694,9.064044,7.294322,7.29409
S23338,7.164464,8.308544,7.4363,8.618194,7.66557,7.725272
S23343,7.032914,8.600186,7.385878,8.705078,7.652876,7.726558
S23351,6.993126,8.480792,7.26122,8.707702,7.842686,7.725798
S23363,7.213188,8.459538,7.119308,8.681166,7.544998,7.478034
S23364,6.682582,8.428798,7.060128,8.843524,7.29372,7.308814
S2337,6.87602,8.50599,7.319168,8.821484,7.519088,7.549074
S23371,7.211582,8.223884,7.352748,8.434698,7.890836,7.891288
S23374,6.723758,8.507836,7.344504,8.771388,7.396944,7.5961
S23382,6.85423,8.24942,7.307536,8.489302,7.747654,7.68527
S23385,6.735204,8.398818,7.353976,8.695504,7.42116,7.449132
S23388,6.822812,8.232102,7.112268,8.362916,7.37062,7.232222
S23390,6.87184,8.47711,7.193902,8.5572,7.25567,7.385596
S23398,6.8511,7.942748,7.164806,8.2935,7.667258,7.545546
S2340,7.381408,8.639904,7.349638,8.969136,7.903568,7.96412
S23406,6.9235,7.671758,7.048376,7.733714,7.452022,7.358424
S23412,6.622192,7.888914,7.206768,8.086194,7.38621,7.37239
S23417,6.624132,7.83586,7.111422,8.290504,7.439314,7.35353
S23423,6.785558,8.211818,7.116304,8.697892,7.570992,7.399312
S23428,6.85972,7.980694,7.147976,8.18086,7.66583,7.534178
S2343,6.952724,8.601952,7.40724,8.893136,7.703936,7.685922
S23430,7.074932,7.641532,7.326382,7.705484,8.52737,8.01079
S23433,6.796306,8.293522,7.119846,8.561606,7.514656,7.342598
S23437,7.00602,8.60048,7.155744,8.840636,7.518494,7.362642
S23439,6.648606,8.712206,7.445114,8.82662,7.452826,7.54797
S2344,7.03417,8.476206,7.30222,8.76298,7.572176,7.663712
S23443,6.870904,8.234332,7.28521,8.379448,7.683482,7.52436
S23446,6.750414,8.414574,7.222202,8.63966,7.545136,7.522388
S23447,6.962838,8.25764,7.055916,8.58774,7.587936,7.424514
S23448,6.836736,8.237736,7.190534,8.604302,7.360316,7.416406
S23449,6.613888,8.14982,6.996418,8.327984,7.116426,7.079358
S2345,6.860862,8.343582,7.084822,8.72702,7.40752,7.259658
S23450,7.203122,8.637812,7.349696,8.995884,7.583748,7.693192
S23466,6.924676,8.248086,7.233526,8.335948,7.575784,7.368526
S23469,6.885898,7.984248,7.244504,8.247432,7.476636,7.438948
S23471,7.081698,8.549896,7.080574,8.673718,7.63922,7.477542
S23472,6.751372,8.411938,7.04917,8.753746,7.202486,7.17693
S23474,6.59354,7.971062,7.465704,8.032508,7.554348,7.726262
S23476,6.592692,7.925134,6.94062,8.106388,7.07355,6.91782
S23478,7.464512,8.472508,7.39975,8.84249,8.014408,8.13186
S2348,6.514346,7.921198,6.92416,8.258348,7.124998,7.001154
S23486,7.025556,8.74329,7.348362,9.268546,7.631178,7.632638
S23487,6.750722,8.142084,7.46161,8.269004,7.726072,7.685186
S23495,7.368778,7.554482,7.56048,7.150572,8.201818,8.143146
S23497,6.980248,8.404172,6.887218,8.768836,7.218112,7.024098
S23498,7.309234,8.174618,7.4194,8.353518,8.158666,8.067518
S235,6.985216,8.106444,7.142412,8.548734,7.535224,7.459898
S23502,7.581812,8.234694,7.345936,8.312572,7.982884,7.864138
S23503,6.717176,8.617996,7.016284,8.935246,7.286842,7.046318
S23523,6.88567,8.39543,7.372538,8.48762,7.562578,7.679314
S23537,7.029424,8.3356,7.432484,8.575348,7.715852,7.766206
S23538,6.841236,8.154422,7.002142,8.481812,7.268976,7.185928
S23545,7.22185,8.902514,7.47477,9.332676,8.005246,8.082854
S23546,6.784564,8.75971,7.2836,9.09377,7.36978,7.354186
S23548,6.89187,8.240108,7.317136,8.382332,7.422096,7.60482
S23553,6.807764,8.119886,7.158654,8.310936,7.442186,7.306332
S2356,6.83033,8.172812,7.104882,8.281416,7.416982,7.353994
S23561,6.64025,8.597136,7.37157,8.935014,7.384186,7.416798
S23562,7.00303,8.644148,7.249552,9.191788,7.519874,7.557186
S23564,6.9735,8.355202,7.189474,8.914718,7.526154,7.43197
S23574,6.710398,8.243034,7.108984,8.614132,7.278364,7.33083
S23576,7.059958,8.03437,7.205262,8.279052,7.669124,7.479324
S23578,7.018542,8.547992,7.311614,8.79402,7.94871,7.767374
S23579,6.905596,8.369336,7.344982,8.377506,7.72641,7.68108
S23582,7.11072,8.437466,7.364066,8.823798,7.857842,7.867862
S23590,6.801694,7.948624,7.238868,8.180812,7.54771,7.361938
S2360,6.908968,8.426164,7.462118,8.750284,7.598522,7.715924
S23600,6.701074,7.840026,6.848896,8.186128,7.151898,6.898072
S23606,6.966202,8.511336,7.261684,8.873972,7.560452,7.5698
S23609,6.824088,8.395908,7.314256,8.714056,7.599492,7.58615
S2361,6.639858,8.01591,7.06869,8.398684,7.241038,7.246534
S23612,7.216262,8.369,7.656622,8.05332,8.071114,8.099118
S23615,6.787592,8.335152,7.215152,8.57574,7.615104,7.573324
S23616,6.973702,8.319002,7.39073,8.673746,7.479266,7.681394
S23620,7.180432,8.184072,7.184102,8.635964,7.733966,7.569948
S23624,7.272154,8.6161,7.36212,8.846096,7.787926,7.73378
S23632,6.910912,8.51209,7.212788,8.606654,7.732202,7.477758
S23640,6.619088,8.11427,7.167832,8.32954,7.36915,7.27446
S23653,6.913102,8.084722,7.011088,8.266962,7.574242,7.328904
S23655,7.015508,8.184912,7.182398,8.319986,7.660896,7.55245
S2366,6.96423,8.044648,7.241698,8.365742,7.584166,7.6361
S23662,6.936172,8.395724,7.097684,8.695072,7.469774,7.36288
S23667,6.534632,8.166104,7.12183,8.337358,7.195934,7.297992
S23668,7.109084,8.812392,7.43786,8.893458,7.49337,7.55398
S23669,7.017056,8.494154,7.286754,8.69126,7.622394,7.601926
S2367,7.111022,8.479318,7.54319,8.762736,8.03061,7.93246
S23670,6.935588,8.280298,7.22352,8.63599,7.648394,7.514278
S23671,6.73223,8.4904,6.94306,8.74024,7.1128,7.106144
S23673,7.130238,8.360148,7.465066,8.56,7.892228,7.848078
S23691,6.379612,8.468278,6.841716,8.815088,6.812558,6.740184
S23692,6.808646,8.432716,7.342592,8.913266,7.561682,7.641216
S2370,6.64681,8.41973,6.905912,8.777634,7.02873,6.97357
S23700,6.906414,8.479538,7.230498,8.706718,7.612246,7.463088
S23704,6.953312,8.537806,7.482938,8.656226,7.535776,7.78912
S23707,6.737608,7.986172,7.077856,8.432652,7.551534,7.319124
S23709,6.787318,8.278738,6.924414,8.686424,7.429328,7.214414
S2371,7.103564,7.962544,7.470094,7.758914,8.158244,8.036662
S23713,6.64865,8.528862,7.127462,8.699488,7.50393,7.27748
S23714,6.671086,8.396246,7.273252,8.673176,7.362046,7.352666
S23721,7.150086,8.327424,7.396846,8.74228,7.795678,7.775902
S23727,7.024766,7.859134,7.279604,8.153974,7.862488,7.728414
S23729,6.410006,8.02275,6.898426,8.15686,7.042936,6.857012
S23733,6.801506,8.555738,7.308416,8.92438,7.56931,7.558766
S23736,6.547964,7.730264,6.709788,7.906316,7.014968,6.81581
S23745,6.921232,8.497898,7.209242,8.85976,7.553816,7.531164
S23750,6.589306,8.319362,7.136044,8.590746,7.16804,7.194488
S23751,6.940836,8.46729,7.213928,8.63103,7.451582,7.40282
S23752,6.721152,7.91204,7.157628,8.15036,7.302736,7.439458
S23760,6.633126,8.221806,7.098802,8.424296,7.28536,7.26268
S23768,6.960434,8.64017,6.971744,8.840582,7.242176,7.07786
S23771,7.028554,8.237936,7.20155,8.47583,7.91354,7.692478
S23784,6.945276,8.217954,7.2672,8.36972,7.537694,7.47898
S23790,6.561812,7.999348,7.218112,8.186472,7.265646,7.228714
S23795,6.97997,8.120986,7.475512,8.445906,7.899644,7.96944
S238,6.639248,7.823506,7.026016,7.923738,7.330684,7.128972
S23800,7.156256,8.189332,7.272432,8.489436,7.655388,7.701474
S23801,6.491066,7.938032,6.95023,8.233758,7.21932,6.986834
S23803,6.442742,8.46808,7.08986,8.654398,7.293478,7.190522
S23808,6.72656,8.2588,7.176084,8.667004,7.329726,7.354262
S23811,7.146436,7.928964,7.191236,8.230562,7.642536,7.487554
S23821,6.819882,8.428146,7.204064,8.78255,7.230798,7.340946
S23826,6.88608,8.125144,7.610108,8.29368,7.715254,7.988144
S23830,6.850718,8.514244,7.081266,8.62807,7.373088,7.266018
S23839,6.918296,8.2692,7.247484,8.514138,7.600666,7.622448
S2384,6.813772,8.298018,7.236058,8.595678,7.438668,7.41011
S23841,6.766214,8.387078,7.211126,8.754522,7.517396,7.450528
S23846,7.27746,8.665214,7.35972,9.03967,7.964006,7.851252
S23847,6.95402,8.471592,7.278464,8.771904,7.71,7.62663
S23852,6.505986,8.011342,7.180774,8.512654,7.076794,7.122006
S23858,6.789782,8.375924,7.303814,8.552368,7.628228,7.645736
S23868,6.8109,8.18703,7.255044,8.50804,7.720262,7.680794
S2387,6.886198,8.468002,7.368038,8.657284,7.640572,7.614202
S23877,6.82704,8.104056,7.316884,7.81348,7.564252,7.629392
S23891,6.587184,8.343392,7.060214,8.450236,7.128858,7.008864
S23892,6.899604,8.284096,7.19704,8.484348,7.613628,7.471136
S23893,6.967368,7.374862,7.684986,7.770446,7.733466,7.838918
S23894,6.751246,8.39981,7.060902,8.620422,7.198522,7.264374
S23897,7.108976,8.291314,7.300102,8.647756,7.591208,7.647956
S2391,6.705696,8.282454,7.1766,8.645206,7.241156,7.258922
S23911,6.636658,8.61369,7.311308,8.636426,7.47079,7.633616
S23913,6.741306,8.6638,7.188448,8.844134,7.603358,7.440866
S23920,7.418198,8.625458,7.256026,8.830734,7.471272,7.557334
S23923,6.624014,8.425682,6.870084,8.787466,7.149592,6.917536
S23926,6.566246,8.05565,6.885186,8.353372,7.306294,7.061438
S23936,6.887472,8.623764,7.084288,8.927404,7.357176,7.421484
S23940,7.158884,8.130772,7.385536,8.36778,7.816238,7.897886
S23944,6.905456,8.69723,7.232938,9.17261,7.528678,7.544874
S23949,6.986558,8.347398,7.333638,8.427674,7.635074,7.56283
S23951,7.072174,8.504826,7.09087,8.769958,7.452156,7.389206
S23952,6.84508,8.398402,7.629228,8.41735,7.795456,8.009348
S23956,6.629004,8.156724,7.066624,8.500302,7.330004,7.222496
S23967,6.703118,8.004128,6.979456,8.552692,7.462266,7.238318
S23969,7.036424,8.330222,7.038372,8.575244,7.573412,7.288882
S23970,6.729466,8.487668,7.079996,8.671966,7.218594,7.156852
S23971,6.812338,8.360676,7.04115,8.549632,7.437056,7.189284
S23972,6.99794,8.299088,7.437714,8.581918,7.756772,7.838694
S23986,7.24254,8.280754,7.08311,8.57278,7.60639,7.455292
S23988,7.222012,8.50933,7.504224,8.532126,8.0227,7.995314
S23989,6.946096,8.608982,7.413982,8.915256,7.69009,7.76388
S23990,6.596206,7.964672,6.850004,8.27305,7.071432,6.886496
S240,6.80359,8.089888,7.586834,8.291848,7.48996,7.823766
S24001,6.656296,8.12441,7.055446,8.535958,7.350872,7.248316
S24004,7.026106,8.377108,7.432782,8.523714,7.982308,7.798718
S24006,6.830016,8.25726,6.939192,8.700646,7.481214,7.218958
S24016,6.976236,8.56147,7.096906,9.083334,7.646386,7.527898
S24018,6.796946,8.145662,6.899522,8.552124,7.15122,6.956854
S24020,7.355382,8.492606,7.061652,8.915716,7.418008,7.336022
S24022,6.95322,8.234034,6.904474,8.335706,7.499136,7.237864
S24028,6.847036,8.373362,7.233522,8.64773,7.60946,7.533084
S24029,6.86774,8.226952,7.511626,8.393836,7.704358,7.852102
S24031,6.758334,8.026362,7.175776,8.452316,7.38856,7.413542
S24041,6.799334,8.493856,7.190438,8.63619,7.597182,7.439918
S24050,6.903478,8.955714,7.06532,9.227718,7.40557,7.271616
S24052,6.689654,8.158332,7.114338,8.581648,7.302756,7.349448
S24054,7.041614,8.479492,7.08811,8.822748,7.545926,7.388082
S24063,6.997732,8.140524,7.285056,8.244962,7.77586,7.656404
S24065,6.94965,8.416812,7.14405,8.675544,7.495604,7.40592
S24071,7.196298,8.125392,7.363752,8.233432,7.966094,7.937832
S24078,6.78066,8.289126,6.873582,8.619788,7.171012,7.00988
S24080,6.675658,8.267948,7.231062,8.510958,7.091764,7.177678
S24083,6.997968,8.253762,7.121588,8.5789,7.471996,7.434004
S24096,6.666166,8.02764,7.18319,8.312864,7.582136,7.390768
S24097,7.353334,7.91121,7.329566,8.1412,7.764952,7.800252
S24098,7.192734,8.068768,7.28221,8.039606,7.929084,7.785846
S24102,7.195086,8.119812,7.376516,8.444408,7.715098,7.854722
S24105,7.141516,8.285198,7.006006,8.60865,7.539014,7.354076
S24108,6.851522,8.457098,7.3263,8.871106,7.377272,7.470956
S24109,7.45899,8.229748,7.273016,8.375116,7.987652,7.94003
S24119,6.99171,8.691706,7.500672,8.87115,7.952098,7.885222
S24129,6.871576,8.200666,7.02513,8.473768,7.443186,7.284014
S2413,6.96871,8.635818,7.28128,8.88224,7.580782,7.613372
S24131,6.975494,8.338456,6.98619,8.90685,7.485448,7.273244
S24133,6.915354,8.38165,7.383786,8.720032,7.643414,7.679172
S24142,7.15413,8.085968,7.141238,8.20551,7.852986,7.610576
S24145,7.102726,8.645158,7.444992,9.15161,7.788942,7.886474
S24146,6.57713,7.922556,7.062626,8.18252,7.29013,7.271722
S24148,6.942656,8.444564,7.160402,8.718696,7.445132,7.433802
S2415,6.888204,8.0383,7.017068,8.344204,7.484936,7.241602
S24151,6.862412,8.215524,7.0218,8.589638,7.425184,7.291754
S24155,7.051984,8.420128,7.286116,8.786506,7.641012,7.53495
S24159,6.97046,8.570018,7.38451,9.010748,7.85677,7.907
S24163,6.903158,8.75936,7.266998,9.050634,7.11197,7.18722
S24167,6.835356,8.081078,7.160762,8.234588,7.45038,7.373652
S24184,6.799218,8.412848,7.339728,8.829898,7.48963,7.576148
S24190,7.089286,8.348056,7.22494,8.709218,7.664372,7.621008
S24191,6.633046,8.371384,6.964842,8.65305,7.193474,7.031954
S24192,6.896186,8.077402,7.449042,8.062934,7.762226,7.663406
S24202,6.75579,8.382976,7.366366,8.553624,7.495354,7.66965
S24203,7.235424,8.199286,7.48649,8.353842,8.118794,8.155028
S24204,6.753958,8.53968,7.524758,8.78228,7.410812,7.548068
S24209,6.956882,8.640262,7.347776,9.041672,7.575522,7.759108
S24212,6.97493,8.239138,7.309774,8.444662,7.744468,7.62189
S24215,6.717844,8.243522,7.097478,8.370724,7.547236,7.338492
S24221,6.854546,8.301336,7.195536,8.63028,7.807926,7.52563
S24230,6.995404,8.449518,7.171568,8.651734,7.645204,7.511576
S24231,6.677818,8.39998,7.709796,8.523416,7.89073,7.89374
S24232,7.207268,8.468032,7.191764,8.755492,7.693692,7.644964
S24234,6.904506,8.756878,7.500332,9.012446,7.592664,7.773462
S24235,6.590942,8.072536,6.783444,8.48873,7.102178,6.922054
S2424,6.358332,8.358608,7.208446,8.477926,7.025596,6.988748
S24242,6.954398,8.27274,7.180382,8.37654,7.628824,7.502724
S24244,6.791338,7.897406,7.058748,8.256374,7.56486,7.386216
S24253,6.703704,8.207616,7.221102,8.559636,7.286394,7.296954
S24262,6.97198,7.993302,7.378666,8.349764,7.800274,7.72983
S24272,7.04542,8.034028,7.04953,8.29689,7.596548,7.37148
S24275,6.830584,8.30082,7.04358,8.531772,7.418494,7.230518
S24283,7.021658,8.465034,7.269728,8.773508,7.96503,7.890712
S24284,6.863656,8.556598,7.164718,8.79633,7.315628,7.386952
S24286,6.65092,8.1656,7.384228,8.46461,7.529334,7.6438
S24288,6.862014,7.757304,7.11754,7.936568,7.2414,7.286762
S24293,6.674614,8.476548,7.385414,8.645832,7.499596,7.604072
S24294,6.526164,8.744428,7.024064,8.900514,7.049274,7.06953
S24296,6.860972,8.104024,7.232438,8.211882,7.734534,7.597218
S2430,7.086804,8.527008,7.497252,8.793306,7.706356,7.935524
S24300,6.804246,8.233648,6.870688,8.454008,7.234594,6.93356
S24305,6.660658,8.07078,6.864398,8.403956,7.272222,7.151204
S24306,7.238874,8.498244,7.553448,8.725296,7.963144,8.000584
S24308,7.08489,8.20581,7.264958,8.516156,7.660632,7.63859
S2431,6.87749,8.161884,7.177228,8.519094,7.754916,7.651816
S24322,6.924654,8.442538,7.43407,8.519618,7.891668,7.785254
S24324,6.82232,7.918322,7.074544,8.414288,7.572836,7.356052
S24326,7.159282,8.383556,7.405002,8.699174,7.794414,7.882914
S24334,6.555746,8.299088,7.414094,8.379336,7.477914,7.36407
S24336,6.814378,8.122158,7.242306,8.342918,7.38178,7.346722
S24345,6.949426,8.288474,7.023752,8.70123,7.319388,7.218052
S24359,6.809632,8.29981,6.950674,8.694598,7.289096,7.126142
S24367,7.08714,8.542402,7.296564,8.515356,7.65337,7.588954
S24383,6.88756,7.887772,7.328674,8.11616,7.636928,7.66057
S24384,6.76959,8.468626,6.948216,8.819568,6.891762,6.951762
S24385,7.067112,8.165888,6.996028,8.312964,7.804782,7.551706
S24386,6.884954,8.603922,7.292966,8.858304,7.43341,7.58265
S24395,6.861432,8.550568,7.396536,8.76993,7.753436,7.69686
S24399,6.920198,8.497292,7.288192,8.723374,7.296374,7.42015
S24409,6.87019,8.667126,7.214786,8.877926,7.739256,7.605898
S24412,7.084554,8.384482,7.320658,8.710466,7.605096,7.664968
S24417,6.722704,8.118616,7.328642,8.233806,7.343686,7.512066
S24420,6.771654,8.266662,7.290226,8.180662,7.134252,7.127856
S24421,6.95642,7.88879,7.44193,8.148578,7.87938,7.770392
S24422,6.728992,8.353724,7.08643,8.613762,7.34288,7.24958
S24423,6.885138,8.369766,7.386668,8.66541,7.658686,7.62556
S24429,7.10086,8.19807,7.190782,8.389592,7.697172,7.702024
S24432,6.696168,8.55816,7.008758,8.759374,7.388046,7.261374
S24434,6.634202,8.661602,7.100296,8.676216,7.383938,7.19946
S24435,6.80712,8.47505,7.36927,8.64179,7.54299,7.577444
S24437,7.049408,8.571864,7.416498,8.789726,8.05756,7.902556
S24440,6.796442,8.455512,6.89082,8.702582,7.229912,7.065972
S24442,6.71888,8.501722,7.39857,8.583482,7.68123,7.674266
S24444,6.942038,8.010546,7.025168,8.297402,7.435584,7.238332
S24446,6.952278,8.23146,7.208238,8.320308,7.553516,7.578606
S24459,6.853546,8.449244,6.996308,8.602752,7.299546,7.152448
S24468,6.512634,8.13081,7.059698,8.142988,7.067288,6.928826
S24469,6.895944,8.458206,7.295552,8.633786,7.676188,7.662678
S24496,6.944556,8.37904,7.168822,8.868464,7.551286,7.569816
S2451,7.231452,8.690158,7.375996,9.02448,7.83913,7.860584
S24517,7.201352,8.602336,7.258044,9.050114,7.720958,7.69937
S24523,6.880672,8.298784,7.37505,8.580694,7.742038,7.69257
S2453,7.100504,8.561942,7.2148,8.800964,7.595672,7.464558
S24534,6.64853,8.433164,7.135694,8.911528,7.422174,7.3372
S24547,6.83398,8.244782,7.176318,8.67752,7.373666,7.504092
S24548,6.992422,8.385712,7.074374,8.487826,7.729284,7.454628
S2455,6.816524,8.22776,7.085726,8.601312,7.455708,7.292966
S24553,6.844372,8.248542,7.23988,8.238228,7.406194,7.310118
S24555,6.494408,7.679714,6.961134,7.740126,7.071156,6.928482
S24556,6.638712,8.118312,6.978644,8.580576,7.232682,7.077536
S24559,6.74226,8.063336,6.909898,8.393214,7.409344,7.070468
S24564,6.913598,8.302184,7.308868,8.364524,7.716246,7.524206
S24578,7.140752,8.608558,7.145656,8.93308,7.69696,7.589032
S24579,6.886596,8.620528,7.47111,8.800646,7.796636,7.819902
S24600,6.98636,8.334732,7.239038,8.460792,7.788982,7.556078
S24601,7.086824,8.479418,7.21948,8.912276,7.90435,7.702798
S24607,6.824276,8.506688,7.355966,8.839836,7.331236,7.607776
S24609,7.028636,8.379208,7.308184,8.729392,7.663104,7.590656
S24610,7.250152,8.83169,7.38063,9.304792,7.906884,7.86363
S24616,6.791628,7.895086,7.08743,8.234578,7.565244,7.39733
S24619,7.341078,8.320554,7.577608,8.61433,7.996104,8.14232
S24624,6.760836,8.592892,7.02839,8.945864,7.189166,7.241464
S24627,6.620664,7.715282,7.110374,7.984694,7.010054,7.084882
S2463,6.841528,8.148896,6.836232,8.40263,7.270368,7.066474
S24632,6.796956,7.956546,7.365634,8.083058,7.714256,7.74025
S24640,7.087224,8.678938,7.38374,8.929762,7.710896,7.802554
S24643,6.84003,7.926326,7.068196,8.200376,7.539484,7.370886
S24654,6.896016,8.211316,7.268504,8.451034,7.74017,7.625174
S24655,7.291174,8.473856,7.271378,8.488526,7.791926,7.67743
S24666,6.47196,8.235004,7.248076,8.3942,7.342992,7.306962
S24667,6.787824,7.883666,7.205206,7.943784,7.391386,7.283146
S2467,6.982686,8.171716,7.118178,8.619498,7.581436,7.456268
S24676,7.03335,8.264402,7.236266,8.663776,7.58637,7.488626
S24686,7.134492,8.394024,7.332672,8.68782,7.694836,7.691332
S24688,6.775428,8.311648,7.180916,8.539406,7.503194,7.520588
S24690,6.698152,7.925636,7.225932,8.068064,7.466216,7.395288
S24693,6.672434,8.714464,7.157442,9.049456,7.225978,7.26637
S24698,6.794798,8.147772,7.14694,8.46289,7.414426,7.379596
S24702,7.327102,8.665592,7.696042,8.575002,8.015876,8.065356
S2471,7.096502,7.685076,7.299022,7.870972,7.551912,7.443214
S2472,6.64344,8.361276,7.435358,8.54668,7.463082,7.531852
S24725,7.008034,8.177146,7.539306,8.45237,7.931106,7.958274
S24729,6.986966,8.206326,7.252778,8.716204,7.809808,7.708398
S24730,6.8789,8.413708,7.01812,8.74283,7.283948,7.22975
S24743,6.923608,8.434882,7.570038,8.643498,7.977014,8.055268
S24764,6.469314,7.989012,6.74153,8.206066,7.02881,6.799694
S24765,7.049528,8.41709,7.403674,8.828284,7.828164,7.898046
S24778,7.09388,8.399566,7.39052,8.753502,7.842474,7.846356
S24784,6.78975,8.034664,7.306526,8.260242,7.530432,7.478194
S24787,6.88407,8.599616,7.268836,8.757548,7.35095,7.370334
S24788,7.16655,8.196712,7.455782,8.444904,7.739056,7.85887
S2479,7.15296,8.489224,7.319354,8.709608,7.521924,7.540898
S24790,6.966624,8.541734,7.392134,8.658324,7.549506,7.493068
S248,6.82376,8.384102,7.358804,8.65159,7.595632,7.648452
S24800,7.04382,8.473566,7.245362,8.79979,7.4337,7.52781
S2481,7.188526,8.344354,7.307914,8.478352,7.603126,7.64297
S24810,6.71037,8.72804,7.196138,8.7852,7.553856,7.411526
S24816,7.047992,8.637286,7.549364,8.770474,7.561908,7.643842
S2482,7.029112,7.933768,7.365734,8.058268,7.69144,7.592974
S24820,6.818148,8.468758,7.105694,8.538962,7.691436,7.479524
S24821,7.105208,8.275078,7.282574,8.621892,7.875674,7.716634
S24826,6.709598,8.05086,6.984452,8.475836,7.406602,7.19231
S24830,7.15305,8.37969,7.091906,8.581744,7.465952,7.356646
S24834,6.695154,8.324594,6.643276,8.745382,6.814208,6.749896
S24838,6.986698,8.47606,7.313832,8.581572,7.668766,7.581212
S24842,7.040734,8.112788,7.265114,8.131724,7.531536,7.568416
S24843,6.546456,8.421562,7.353676,8.0587,7.515138,7.504508
S24844,6.61737,8.10266,7.002596,8.481674,7.424426,7.276824
S24847,6.937082,8.585336,7.172508,8.765242,7.545508,7.32028
S2485,6.943886,8.209682,7.639878,8.47619,7.800506,8.088338
S24850,6.8934,8.564908,7.18515,8.883808,7.593586,7.506454
S24852,6.8584,8.247828,7.28246,8.36683,7.731146,7.610646
S24857,6.728846,8.331676,7.17063,8.693814,7.352618,7.310724
S24860,7.221646,8.455112,7.140786,8.849786,7.491824,7.454238
S24869,7.051226,8.395,7.239034,8.747926,7.688866,7.620142
S2487,6.59905,8.355046,6.999924,8.533574,7.119426,7.036072
S24871,6.869848,8.346174,7.227516,8.644454,7.512122,7.542658
S24879,6.731084,8.254484,6.797102,8.741464,7.427664,7.083266
S24881,6.873344,8.376596,7.234202,8.624984,7.68004,7.520318
S24882,6.684926,8.39629,6.99684,8.713946,7.12608,7.023452
S24889,6.958798,8.17131,7.224396,8.414112,7.697564,7.472526
S24890,6.382902,8.761346,7.049128,9.154974,6.818522,6.815212
S24893,6.815436,8.342834,7.151712,8.789212,7.448192,7.358236
S24895,6.878106,8.327336,7.128338,8.69817,7.223486,7.355608
S24896,6.510292,7.806908,7.065854,7.987888,7.236546,7.20232
S24898,7.121998,8.485514,7.353964,8.686562,7.729234,7.686598
S24899,6.926548,8.470554,7.206112,8.691266,7.535992,7.56311
