ID,Bcells,Monocytes,NKcells,Neutrophils,CD4_Tcells,CD8_Tcells
S16669,8.056384,8.854052,8.568864,10.163564,8.062896,7.44537
S16671,8.081614,8.939424,8.858808,10.106382,8.723228,7.881094
S16675,8.198898,8.857498,8.666126,10.064744,8.658958,7.96356
S16676,8.400808,9.114088,8.933844,10.230704,8.34282,7.804986
S16696,7.989424,8.577132,8.602142,9.69528,8.283034,7.659468
S16698,7.742652,8.208434,8.347208,9.515262,8.075622,7.453914
S1670,8.02695,8.824952,8.627192,10.110064,8.396126,7.794586
S16700,7.934858,8.733024,8.57433,10.02245,8.383882,7.773408
S16706,7.922662,8.598072,8.477152,9.844128,8.026922,7.450526
S1671,8.146482,8.967898,8.596466,10.20642,8.451696,7.798908
S16712,7.937866,8.668894,8.428256,9.872004,8.47985,7.739402
S16715,8.011276,8.712482,8.63037,9.95171,8.981404,8.021018
S16717,8.492434,9.002562,8.72461,10.086852,8.736082,7.92658
S16721,8.145544,8.794882,8.64206,10.076774,8.613636,7.718982
S16725,8.146758,8.864208,8.58224,10.059646,8.533914,7.898632
S1673,7.783752,8.441084,8.434032,9.798388,8.255216,7.47407
S16747,8.41147,8.719196,8.638692,9.807058,8.780814,7.93044
S1675,8.046606,8.600648,8.619526,9.74515,8.509422,7.82757
S16757,8.203118,8.586798,8.50056,9.886226,8.423938,7.67289
S16758,7.82072,8.353702,8.373826,9.619004,8.327492,7.673662
S16762,8.04846,8.83306,8.762978,10.041202,8.57875,8.030462
S16770,8.477832,9.064352,8.960252,10.13441,9.297532,8.355024
S16773,8.258626,9.115888,8.833062,10.257676,8.522508,7.871222
S16775,8.315,9.016346,8.717606,10.261434,8.700674,7.93282
S1678,7.967024,8.595288,8.516478,9.966236,8.756022,7.858116
S16780,8.393986,8.92577,8.753774,10.073372,8.621722,7.837506
S16785,8.320422,8.976222,8.576068,10.250244,8.813828,7.766106
S16791,8.074916,8.877116,8.682,10.108758,8.475912,7.883584
S16792,8.26797,8.768498,8.69176,9.811378,8.746064,7.839682
S16797,7.756672,8.252068,8.394744,9.617304,8.108016,7.587398
S16799,7.964532,8.855416,8.687708,10.101524,8.271716,7.63916
S1680,8.029926,8.572544,8.474916,9.731942,8.404252,7.767594
S16801,8.058062,8.610284,8.673666,9.99413,8.715712,8.173592
S16806,8.102046,8.635574,8.577832,9.9254,8.574136,7.88928
S16811,7.801972,8.547658,8.437692,10.026116,8.343976,7.40819
S16815,8.407058,9.008224,8.89751,10.281498,8.778034,8.050156
S16816,7.60513,8.328476,8.405062,9.686744,8.017452,7.516508
S16825,8.251294,9.157966,8.8884,10.167588,8.759204,7.958886
S16827,7.768312,8.371738,8.326738,9.815606,8.312948,7.67627
S16829,8.450992,9.146726,8.75598,10.352702,8.76808,8.14786
S16830,7.739498,8.381062,8.522716,9.927986,8.167118,7.588338
S16835,7.851262,8.691194,8.458888,10.107394,8.361252,7.62955
S16841,8.049798,8.668068,8.625726,9.798734,8.641658,8.106732
S16843,8.135856,8.91974,8.679524,10.128706,8.42018,7.730594
S16853,8.172188,8.863244,8.708136,10.029646,8.610628,7.914594
S16859,8.162448,9.000782,8.784794,10.218936,8.647366,8.006508
S16860,7.922562,8.47947,8.52357,9.651652,8.445616,7.722146
S16880,7.948714,8.509892,8.381036,9.718698,8.251966,7.495196
S16893,8.04299,9.062984,8.716106,10.363246,8.497476,7.832924
S16896,8.00648,8.758432,8.7129,9.854758,8.567632,7.85446
S16905,7.845798,8.45214,8.483406,9.654114,8.315674,7.549796
S16909,8.094544,8.761476,8.667212,10.00765,8.65417,8.005086
S16910,7.9256,8.568672,8.460922,9.74909,8.413004,7.696066
S16915,8.226558,8.76758,8.83002,9.878068,8.52816,7.89382
S16928,8.297778,8.878312,8.797614,10.00853,8.75323,8.017784
S16929,7.93782,8.72736,8.592518,10.089844,8.536922,7.788544
S16932,8.344638,8.977294,8.829732,10.353594,8.831782,8.088588
S16933,7.936634,8.836748,8.5994,9.966212,8.429348,7.835658
S16939,8.070566,8.896494,8.828614,9.92735,8.668094,8.116674
S16947,7.89243,8.618252,8.60277,10.048002,8.14049,7.482932
S16949,8.151738,8.786254,8.677008,10.205702,8.441118,7.814124
S16951,8.182194,8.824832,8.586138,9.957614,8.474796,7.737258
S16961,8.384528,9.08485,8.972926,10.04688,8.752058,8.012242
S16963,8.14333,8.672486,8.620486,9.98742,8.379264,7.80073
S1697,8.281024,8.928378,8.922316,10.186634,8.5395,7.961548
S16976,7.992752,8.838588,8.616582,10.057016,8.42852,7.745798
S16977,8.13597,8.723032,8.617334,10.080956,8.357632,7.815972
S16992,8.136196,8.687518,8.416472,9.612332,8.403448,7.501962
S16994,7.962698,8.669564,8.567518,9.917212,8.397526,7.580932
S16995,8.100858,8.733308,8.693386,9.756236,8.616484,7.877906
S17000,8.156524,8.921218,8.746642,10.140764,8.502242,7.796884
S17002,7.808174,8.534528,8.606484,9.865218,8.412854,7.76935
S17012,8.124466,9.018598,8.74546,10.049506,8.581734,7.99209
S17015,7.898362,8.38916,8.47858,9.595898,8.449958,7.545302
S1702,7.876432,8.355302,8.24676,9.723846,8.632706,7.83562
S17021,8.223816,8.666078,8.700844,9.904918,8.326764,7.712606
S17025,8.133632,8.847268,8.679672,9.984532,8.637442,7.922146
S17027,8.11171,8.72303,8.647744,9.95369,8.676486,7.981262
S17030,8.44638,8.94403,8.69608,10.0926,8.512294,7.847478
S17037,8.261028,8.907692,8.86044,10.11066,8.700674,8.077136
S17040,7.95303,8.823818,8.594028,10.289898,8.400652,7.751192
S17046,8.092398,8.950794,8.65808,10.408736,8.462954,7.85103
S17047,8.117132,8.600544,8.72167,9.698366,8.61013,7.910922
S17055,8.054152,8.712878,8.585294,10.014552,8.584238,7.759164
S17056,8.21129,9.031332,8.704252,9.970628,8.624838,7.991962
S17057,8.04912,8.756118,8.625326,9.86579,8.290564,7.624768
S1706,8.314622,8.838512,8.791164,9.974774,8.914036,8.061632
S17068,8.067634,8.568266,8.6414,9.754084,8.818526,8.067406
S17070,8.271482,8.865164,8.887942,10.062016,8.961008,8.103374
S17077,7.888598,8.662894,8.619302,9.985636,8.119442,7.732628
S17078,7.47416,8.89414,8.276594,10.345042,7.613776,7.142214
S17079,8.01226,8.763836,8.608136,10.010376,8.68606,7.954614
S17080,8.067834,8.946216,8.85167,10.222664,8.453284,7.80342
S17091,7.834106,8.567364,8.450878,9.971402,8.284816,7.585784
S17095,8.398108,9.07399,8.812126,10.22138,8.424048,7.86741
S17097,8.015714,8.523418,8.682196,9.852196,8.6923,7.93091
S17099,8.127498,8.82117,8.686212,9.731402,8.67912,7.89937
S17102,7.92515,8.78743,8.481218,10.139092,8.812044,7.924446
S17110,7.96159,8.709626,8.597722,9.951458,8.653278,7.929936
S17114,7.863888,8.48824,8.378292,9.742078,8.407868,7.656486
S17117,8.170288,9.095012,8.817866,10.264982,8.690256,8.12016
S17131,8.18355,8.466498,8.478216,9.577002,8.41135,7.544998
S17132,8.067554,8.585426,8.523048,9.884926,8.490262,7.845506
S17133,8.060312,8.70054,8.589436,10.060718,8.21701,7.80459
S17134,8.092856,9.020474,8.639458,10.250998,8.532354,7.929136
S17142,8.082498,8.915138,8.655866,10.15987,8.50308,7.815436
S17148,8.210296,8.932526,8.820236,9.98465,8.69484,7.969218
S17150,8.162116,8.944672,8.740428,10.021184,8.570404,7.851838
S17151,8.209452,8.587286,8.827218,9.747514,8.373776,7.769426
S17180,8.318422,8.887014,8.520554,9.950974,8.992092,7.94774
S17187,7.996476,8.978658,8.494272,10.31898,7.997154,7.523006
S17197,8.090998,8.5894,8.581138,9.85727,8.511778,7.725436
S17198,8.255212,8.878438,8.774922,10.261664,8.401136,7.857584
S17205,7.914588,8.869498,8.648084,10.29983,8.149354,7.743694
S1721,8.318426,8.949994,8.79636,10.086972,8.762492,8.00312
S17210,8.176938,9.037916,8.59635,10.175442,8.623684,7.797878
S17211,8.487724,9.114772,8.943256,10.340804,8.335874,8.107868
S17212,8.227842,8.877112,8.609338,10.018446,8.474922,7.81104
S17219,7.987388,8.717012,8.452744,9.796814,8.34156,7.50954
S17223,7.750284,8.405996,8.49675,9.826246,8.24422,7.567664
S17229,8.35371,8.69151,8.87447,9.85492,8.155674,7.657722
S17230,8.173612,8.929916,8.793862,10.210258,8.44917,7.815388
S17233,8.01048,8.813474,8.678946,10.243902,8.873798,7.937278
S17240,8.196334,8.843662,8.749402,10.161552,8.467416,7.83596
S1725,8.14999,8.889664,8.690262,10.197598,8.586196,7.977638
S17251,8.152582,8.916962,8.610892,9.953532,8.539934,7.80353
S17252,7.719302,8.210574,8.211798,9.680896,8.15684,7.424838
S17254,7.887094,9.031652,8.933568,10.10424,8.254364,7.820916
S17256,8.115984,8.893908,8.762074,10.201638,8.663282,7.97347
S17259,8.028672,8.641628,8.492136,9.912238,8.288524,7.545676
S1726,8.258864,8.762134,8.810946,10.003402,8.715502,7.939518
S17275,8.071636,8.586972,8.543052,9.839674,8.61898,7.831
S17281,8.05915,8.70978,8.692386,9.917004,8.447368,7.848282
S17283,8.152488,8.89615,8.688454,10.037456,8.361182,7.887032
S17284,8.194164,8.720264,8.682454,9.88871,8.553968,7.937878
S17290,7.991654,8.56262,8.582462,9.982762,8.532424,7.704758
S17291,8.238,8.707348,8.671612,9.887926,8.43413,7.80556
S17295,8.07796,8.559868,8.62771,9.717056,8.465482,7.883378
S17301,7.990484,8.5769,8.499088,9.74097,8.407138,7.805812
S1731,7.926886,8.60337,8.58771,9.839854,8.446878,7.707
S17311,8.213476,8.803406,8.733228,10.086356,8.417756,7.825882
S17316,8.20204,9.003434,8.896538,10.242142,8.832292,8.056124
S17320,8.215298,8.842354,8.744264,9.911436,8.596556,8.023994
S17322,8.107412,8.858208,8.74112,10.044688,8.364556,7.708238
S17323,8.79456,8.291582,8.449944,9.381378,8.568628,7.836244
S17332,8.124234,8.963852,8.570998,10.203618,8.478338,7.706246
S17333,7.818916,8.717162,8.544744,10.091008,8.409636,7.780788
S17334,7.670006,8.083648,8.334516,9.5154,8.226428,7.745194
S17346,8.19316,8.908944,8.822408,10.216574,8.479426,7.891916
S17351,8.36031,9.010422,8.620072,10.188332,9.31634,8.048876
S17353,7.9718,8.55786,8.556714,9.717576,8.460134,7.673972
S17362,8.440138,8.933784,8.758664,10.121652,8.439294,7.767696
S17365,8.153566,8.770078,8.59745,10.188064,8.41063,7.736566
S17367,8.245652,8.920542,8.709122,10.147118,8.537906,7.927032
S17369,8.403244,9.16467,8.836062,10.280614,8.655764,7.972408
S17370,7.871102,8.52604,8.591024,9.853578,8.049836,7.46621
S17373,8.14577,8.833822,8.565254,10.065728,8.75073,7.711384
S17378,8.32592,9.038348,8.765128,10.297404,8.561976,7.81483
S1738,8.02966,8.834564,8.729692,9.764544,8.37933,7.690922
S17381,8.217072,8.929432,8.723622,10.11793,9.115116,8.105334
S17393,7.963124,8.665656,8.70104,9.952886,8.542506,7.954824
S17396,7.840436,8.519264,8.411892,9.971872,8.302552,7.716456
S17411,8.003968,8.853786,8.57717,10.181162,8.583294,7.876974
S17412,7.969166,8.562256,8.54839,9.861846,8.881064,8.147898
S17413,8.29767,8.82181,8.604046,9.949026,8.875628,8.051454
S17415,8.150702,8.917946,8.771854,10.024968,8.491626,7.809596
S1742,8.132746,8.894968,8.579518,9.845136,8.615508,7.77347
S17421,8.076632,8.704036,8.576516,9.95016,8.649692,7.92552
S17422,8.275118,9.026714,8.688834,10.220236,8.224934,7.547314
S17427,8.084026,8.961454,8.659956,10.053552,8.420976,7.764994
S17428,7.910496,8.499714,8.5441,9.636444,8.164148,7.688308
S17430,8.098712,8.921348,8.669938,10.195686,8.371338,7.681244
S17431,7.901984,8.502654,8.289394,9.704822,8.160682,7.408448
S17435,8.201048,8.83719,8.769238,10.122372,8.443908,7.837886
S17437,8.011976,8.62399,8.610454,10.10976,8.243844,7.570504
S17446,8.051014,8.98308,8.675554,10.121582,8.708364,7.950418
S17448,8.237252,9.289642,8.795434,10.372334,8.673566,7.880964
S17456,8.309012,8.91923,8.71975,10.140626,8.288086,7.856234
S17458,8.676926,9.299642,9.11213,10.291472,8.766508,8.036036
S17460,8.163898,8.71535,8.665472,9.936058,8.589098,7.839578
S17464,8.124158,8.767474,8.860052,9.810898,8.66711,7.983744
S17467,8.06383,8.71899,8.609836,9.914168,8.27563,7.6709
S17468,8.062548,8.735412,8.608984,9.920758,8.26297,7.771606
S17472,8.13935,8.775042,8.656018,10.3248,8.345562,7.754728
S17478,8.394994,9.026552,8.830112,10.19813,8.63529,8.035998
S17479,7.835118,8.474256,8.335174,9.887622,8.555332,7.642708
S17481,7.74552,8.208928,8.230526,9.477728,8.038352,7.295442
S17485,8.131924,8.713712,8.498292,9.964006,8.43856,7.78677
S17493,8.189292,8.965128,8.876564,10.064446,8.499058,7.950054
S17498,7.741622,8.57454,8.443048,10.014634,8.222584,7.647996
S17510,7.961396,8.83502,8.547456,10.119374,8.255648,7.746582
S17516,7.67326,8.516012,8.35497,9.999214,8.167554,7.329906
S1752,8.200336,8.738218,8.702184,10.110948,8.31554,7.78878
S17520,7.98848,8.763452,8.554452,10.188596,8.44948,7.80471
S17521,7.963206,8.760218,8.59474,9.954094,8.364848,7.659496
S17523,7.91501,8.671472,8.559102,9.541636,8.43154,7.87003
S17529,8.31472,9.118568,8.983286,10.292296,8.767784,8.091516
S17530,8.294566,8.949824,8.816338,9.916228,8.623342,7.933942
S17539,8.040938,8.519012,8.468454,9.913392,8.305046,7.667372
S1754,8.1267,8.737742,8.731036,9.818366,8.103916,7.495006
S17542,8.402528,9.062062,8.916346,10.146186,8.615578,7.937128
S17549,8.017452,8.642774,8.424788,9.720534,8.468292,7.74639
S17558,7.884866,8.512972,8.368838,9.8547,8.461378,7.570382
S1756,8.13338,8.927742,8.629672,10.084088,8.920928,7.887204
S17563,8.154914,8.712908,8.639612,9.946968,8.75372,7.703964
S17567,8.145898,8.71322,8.734056,9.82979,8.537874,7.944896
S17576,8.083678,8.688114,8.633378,9.842778,8.495662,7.824934
S17577,8.174046,8.969908,8.903146,10.13037,8.475884,7.931674
S17582,8.076478,8.615598,8.703562,9.97871,8.544248,7.7962
S17583,8.262456,8.83072,8.702838,9.89324,8.52016,7.739216
S17587,8.089682,8.748158,8.663902,9.88525,8.539348,7.918834
S17590,8.2203,9.009388,8.819892,10.258656,8.5568,7.84176
S176,7.830306,8.52044,8.50235,9.79171,8.390578,7.564216
S17600,8.131966,8.8817,8.8628,10.037466,8.440262,7.810526
S17603,8.102198,8.78123,8.64143,9.93112,8.553902,7.933784
S17609,8.16427,8.712428,8.714614,10.054816,8.586042,8.000926
S17621,8.340826,9.158126,8.693606,10.2743,8.940688,7.966218
S17641,8.015876,8.529418,8.564332,9.810356,8.446408,7.772886
S17645,8.21366,9.18528,8.848938,10.556436,8.547148,7.913604
S17649,7.976908,8.659238,8.567086,10.078322,8.726686,7.936122
S17650,8.209422,8.793148,8.596778,9.969312,8.762482,7.848664
S17652,8.178294,8.933864,8.785324,10.167504,8.678586,8.07937
S17654,8.127422,8.791766,8.689462,10.01748,8.496054,7.916352
S17658,8.608612,9.340998,9.058096,10.285152,9.341562,8.3407
S17660,8.240862,8.96939,8.865736,9.998436,8.862988,7.973108
S17663,8.147872,9.052022,8.805396,10.284682,8.794236,8.069466
S17664,8.62501,8.985374,8.992792,10.20696,8.82399,8.102456
S17670,8.088536,8.673076,8.65921,10.060822,8.590474,7.821936
S1770,8.025864,8.748236,8.406388,10.09083,8.530304,7.527964
S17704,8.239928,9.0268,8.75389,10.323584,8.406818,7.898668
S17712,8.235332,8.726346,8.62313,9.997002,8.521108,7.93122
S17720,8.484726,9.201506,9.06784,10.204072,8.878992,8.136376
S17726,8.281606,8.826502,8.751258,10.2121,8.855934,7.986502
S1773,8.133356,8.883418,8.68773,10.183828,8.241514,7.688882
S17734,8.159946,9.130756,8.777688,10.42172,8.564692,7.923598
S17735,7.866012,8.417876,8.429044,9.746906,8.080038,7.669986
S17753,8.197312,9.187854,8.738176,10.39037,8.51318,7.750444
S17755,8.364858,8.921774,8.769436,10.127558,8.787288,8.05165
S17759,8.037808,8.719954,8.537614,9.997194,8.783468,7.962956
S17767,7.88962,8.753622,8.524304,10.04279,8.387078,7.664558
S17774,7.87374,8.57518,8.512792,9.950276,8.10606,7.46071
S17783,8.117748,8.821308,8.608028,9.943112,8.482394,7.670288
S17784,8.047928,8.939214,8.829984,10.093216,8.420128,7.869876
S17790,7.933608,8.687084,8.706856,10.018488,8.519562,7.90065
S17791,8.076292,8.870666,8.617066,10.170778,8.299458,7.941656
S17792,8.074916,8.997498,8.652176,10.212838,8.476488,7.809358
S17793,8.506036,9.129852,9.02495,10.151368,8.86646,8.059676
S17799,8.339386,8.938718,8.850352,10.33489,8.584484,8.032422
S1780,8.156174,8.694122,8.521988,9.7934,8.556366,7.759
S17801,8.187792,8.860196,8.5292,10.221342,8.92579,7.97866
S17806,8.063336,8.77741,8.707004,9.953508,8.51755,7.95151
S17808,8.095352,8.842642,8.641752,10.010072,8.583112,7.931044
S17810,8.142478,8.697938,8.625632,9.895342,8.736608,7.85252
S1782,8.126914,8.86847,8.678454,10.110532,8.615556,7.842002
S17823,7.979124,8.673564,8.653548,9.987404,8.35323,7.815966
S17828,7.538704,8.028652,8.269942,9.575742,8.178878,7.655726
S17839,7.715334,8.150302,8.339362,9.398508,8.315832,7.469164
S17843,7.849794,8.695514,8.471356,10.008412,8.192766,7.596178
S17845,8.416028,9.190562,9.0156,10.48252,8.36069,7.8714
S1785,7.917486,8.826462,8.683506,10.121938,8.216898,7.712194
S17850,8.097068,8.846704,8.726928,10.116676,8.465434,7.67623
S17857,8.400696,8.990646,8.943856,10.031748,8.437264,7.799936
S17859,8.103296,8.567506,8.505584,9.861238,8.509618,7.794972
S17865,8.044668,8.589902,8.5809,9.987276,8.369254,7.793352
S17868,8.168748,8.796602,8.579454,9.919432,8.355906,7.789036
S1787,8.29184,8.841952,8.788916,9.995404,8.8727,8.05405
S17879,7.972708,8.786276,8.67565,10.11928,8.421278,7.727386
S17881,8.083852,8.725134,8.77259,9.983334,8.51661,7.876398
S17884,7.848498,8.460584,8.326706,9.708352,8.363808,7.44186
S17893,8.285642,8.908824,8.73994,10.130786,8.555994,7.952524
S17897,8.150626,8.84707,8.723112,9.719984,8.806278,8.045632
S17899,7.97014,8.59597,8.415406,10.092414,8.409378,7.562892
S17913,8.045986,9.001344,8.7744,10.196662,8.664278,8.069758
S17917,8.520116,8.877522,8.994778,9.992118,8.858438,8.274962
S17928,8.33063,9.140748,8.926884,10.339626,8.970558,8.161508
S17936,8.287478,8.995054,8.877872,10.009254,8.667602,7.914048
S17938,8.27076,8.752836,8.666604,9.887452,8.731332,7.934164
S17940,8.16496,8.713064,8.459826,9.82555,8.540826,7.702922
S17946,8.1344,8.614692,8.605298,9.780258,8.415016,7.782958
S17948,8.01973,8.551596,8.314674,9.626604,8.263408,7.516172
S17949,8.148654,8.92281,8.755462,10.292972,8.677414,7.96288
S17959,8.2018,8.882216,8.684238,10.14072,8.67316,7.942736
S17960,8.008392,8.503122,8.377312,9.727994,8.30683,7.511496
S17973,8.058506,8.815878,8.751418,10.075434,8.266334,7.765792
S17985,8.169904,8.71015,8.675908,9.752434,8.456226,7.634504
S17988,8.034894,8.613948,8.562598,9.861094,8.028868,7.533422
S17993,8.177702,9.109964,8.818588,10.2169,8.429016,7.880098
S18000,8.044058,8.783568,8.723868,10.243034,8.366654,7.77846
S18003,8.170332,8.567634,8.599426,9.92113,8.23115,7.637226
S18005,8.083522,8.752562,8.603846,10.075044,8.253862,7.739546
S18007,8.038762,8.513186,8.550306,9.77327,8.4383,7.6914
S18013,8.027248,8.58315,8.587134,9.932046,8.556288,7.923802
S18015,7.72756,8.48008,8.452342,9.913594,8.194016,7.632186
S18016,8.329224,8.822334,8.778422,10.20471,8.613046,7.902406
S18028,8.07256,8.779178,8.68966,10.088776,8.386262,7.839092
S1803,7.813794,8.735366,8.54516,10.03281,8.064534,7.658482
S18037,8.317122,8.909592,8.697672,10.042406,8.714198,7.864028
S18038,8.28808,8.834792,8.725674,10.15533,8.393414,7.898318
S18040,8.14647,8.715738,8.667696,10.113332,8.864382,8.026008
S18046,8.206966,8.65374,8.646938,9.795454,8.414192,7.805362
S18055,8.234472,8.78502,8.58107,9.907588,8.326336,7.697472
S18060,8.498656,9.068086,8.913108,10.221664,8.658828,8.26059
S18063,8.17699,8.458948,8.657984,9.57083,8.367484,7.821064
S18064,7.71971,8.579754,8.434968,10.007794,8.408652,7.73569
S18067,8.114534,8.954288,8.7828,10.254034,8.49214,7.92159
S18071,8.155676,8.65761,8.59335,10.011828,8.467176,7.694348
S18079,8.019402,8.224224,8.449634,9.555592,8.217106,7.593988
S1808,7.997864,8.89289,8.668086,10.332748,8.472876,7.806506
S18080,8.17357,8.992782,8.589216,10.121186,8.334122,7.940344
S18085,8.029628,8.90872,8.699358,10.243668,8.282524,7.707396
S18089,8.365382,8.942122,8.77703,10.271226,8.703598,8.002332
S18103,7.777666,8.431104,8.508044,9.743452,8.331912,7.762752
S18107,8.249784,9.00013,8.755478,10.259602,8.663604,7.973546
S18117,8.35213,8.942534,8.862134,10.08179,9.16553,8.167616
S18127,8.021298,8.966988,8.729378,10.23499,8.43857,7.918802
S18135,8.096358,9.153924,8.8434,10.336968,8.527468,7.951508
S18139,8.134492,8.743856,8.673408,9.987066,8.732814,8.02722
S18142,8.214786,8.764288,8.69107,9.972372,8.442842,7.721282
S1815,8.210056,8.67262,8.55863,9.737366,8.560966,7.939792
S18152,8.133954,8.64205,8.519802,10.157254,8.261588,7.600672
S18155,8.441344,8.769758,8.798704,9.938394,8.626316,7.983376
S1816,7.694282,8.274496,8.37799,9.676632,8.449804,7.734912
S18161,7.760308,8.549376,8.457778,9.915538,8.297934,7.648646
S18173,7.950284,8.810298,8.608764,10.188022,8.118826,7.624788
S18180,8.133266,8.919094,8.764798,10.091334,8.578764,7.815282
S18182,7.858826,8.654702,8.565716,9.989344,8.50799,7.847866
S18189,8.28052,9.125688,8.80373,10.322026,8.919264,8.066368
S18199,8.07088,8.785946,8.810808,9.982702,8.45561,7.918934
S18212,7.82735,8.523668,8.507418,9.873584,8.439166,7.90316
S18222,8.081678,8.747518,8.62533,9.927514,8.558234,7.940628
S18228,8.001802,8.544984,8.580328,9.797006,8.402564,7.85286
S18234,7.94793,8.57765,8.510632,9.956016,8.3004,7.599502
S18244,8.244536,8.942406,8.816078,10.021382,8.70826,7.964814
S18263,7.952908,8.67569,8.663832,9.958828,8.450952,7.846298
S18265,8.17352,8.998982,8.896474,10.125484,8.599278,8.03671
S18270,8.085642,9.032488,8.590228,10.177194,8.479388,7.720632
S18272,8.143256,8.765122,8.669454,10.101152,8.468678,7.832612
S18277,8.108794,8.916786,8.754228,10.072438,8.424264,7.815648
S18278,8.331844,8.83998,8.875302,10.058182,8.64373,7.996892
S18279,8.026716,8.54288,8.616162,9.891874,8.337052,7.860968
