Mixture	B_cells	T_cells_(CD4+)	T_cells_(CD8+)	Endothelial_cells	Fibroblasts	Macrophage	P-value	Correlation	RMSE
S12796	0.117497948942979	0.53276270195227	0.120840082838283	0	0	0.228899266266468	9999	0.465740391950569	0.977562019854603
S12798	0.105605747403642	0.662939152802098	0.0817188941699634	0	0	0.149736205624296	9999	0.489377693621497	0.957806607678912
S128	0.145502868191766	0.517532045884121	0.228323139738288	0	0	0.108641946185824	9999	0.507326281928884	0.938403479742728
S1280	0.204809349391679	0.5235483837533	0.02291772475295	0	0	0.248724542102071	9999	0.498478160938401	0.94623448695472
S12800	0.154877586018019	0.487345656667484	0.0464185041240555	0	0	0.311358253190442	9999	0.467516566969666	0.977568904411646
S12809	0.148043827014227	0.638187469964854	0	0	0	0.213768703020919	9999	0.429702530662081	1.01042968216594
S12813	0.100501630843433	0.429487356400229	0.239945675545537	0	0	0.230065337210802	9999	0.451905907688747	0.989159868046169
S12814	0.0795258460328795	0.607486514779267	0.0461789429846765	0	0	0.266808696203177	9999	0.427902565775277	1.01473551238391
S12817	0.117232093626212	0.688944599383	0.0213364660457083	0	0	0.17248684094508	9999	0.476873366186492	0.969579819702716
S12819	0.140084946276296	0.598389829226678	0.125218206882401	0	0	0.136307017614625	9999	0.496145775840567	0.949572263787927
S1282	0.0959782364145242	0.520384948085021	0.152894839859828	0	0	0.230741975640627	9999	0.475783618752518	0.968886913431459
S12821	0.0706982802072423	0.559862543180316	0.140452301146562	0	0	0.22898687546588	9999	0.464855290782346	0.980056280580541
S12823	0.0932646822252574	0.659723956525252	0	0	0	0.247011361249491	9999	0.432952963376404	1.01041368269456
S12826	0.142693533929606	0.472796146231804	0.165161189682257	0	0	0.219349130156332	9999	0.490052259496544	0.953846262602195
S12827	0.192314110314046	0.559997288873562	0	0	0	0.247688600812391	9999	0.485064254624439	0.959389519993019
S1283	0.108144689275731	0.480083220964369	0.188177010755534	0	0	0.223595079004366	9999	0.451942488350407	0.989323365568125
S12830	0.0538780782534749	0.391274398485135	0.283826449602543	0	0.000902915006680507	0.270118158652167	9999	0.427835952379784	1.01242309409115
S12836	0.126125897012908	0.483669743690639	0.157574463303472	0	0	0.232629895992981	9999	0.475202822686907	0.968197339889752
S12839	0.108538659511597	0.553187904678143	0.15295585157903	0	0	0.18531758423123	9999	0.497992791719852	0.947974379039547
S12845	0.099076846376758	0.506942779031638	0.142129790178816	0	0	0.251850584412789	9999	0.474374325058071	0.970432372218716
S12848	0.111089167719301	0.535951172990777	0.153548215636971	0	0	0.199411443652951	9999	0.483962458238666	0.960726079877268
S12849	0.120877677810589	0.681497712421254	0	0	0	0.197624609768157	9999	0.508945514189771	0.93985782888567
S12854	0.128476468345025	0.524761786349554	0	0	0	0.346761745305421	9999	0.459009325489409	0.988573186743963
S12857	0.128270935448518	0.61204605545384	0.100141663002424	0	0	0.159541346095218	9999	0.504705082679541	0.94203402088567
S12863	0.0979569604601533	0.550909820051352	0.118284878335723	0	0	0.232848341152771	9999	0.465968561551332	0.978240368581228
S12865	0.121247073203527	0.534057233123432	0.163930777580781	0	0	0.18076491609226	9999	0.504459440229006	0.941342777534439
S12866	0.130821242341082	0.57213548519454	0.0911206554569424	0	0	0.205922617007436	9999	0.437879977502846	1.00219291815749
S12868	0.100558199991119	0.601619578140743	0.130015110243877	0	0	0.167807111624261	9999	0.474643754785197	0.97032458746495
S12869	0.131298325914034	0.652336004694367	0	0	0	0.216365669391599	9999	0.437703477124429	1.00419833753953
S12872	0.131043527379475	0.556843855437649	0	0	0	0.312112617182876	9999	0.453487963794519	0.991971137866306
S12875	0.186477084102298	0.457372464398115	0.169510433728777	0	0	0.18664001777081	9999	0.515003632652207	0.929155550568986
S12884	0.17017485458622	0.646942453902291	0	0	0	0.182882691511489	9999	0.442871542186952	0.997989889734088
S12886	0.220807869229004	0.549167598921502	0	0	0	0.230024531849494	9999	0.516085959689794	0.929384693640294
S12888	0.118536153006775	0.474078402797843	0.180981408343785	0	0	0.226404035851597	9999	0.483013408535099	0.961030693639769
S12893	0.0951013526757792	0.5788383885814	0.104821563637883	0	0	0.221238695104938	9999	0.465628165694668	0.97883862598474
S12897	0.0932848854359329	0.693009971311418	0	0	0	0.213705143252649	9999	0.446570027543079	0.998235461651245
S1290	0.134656414904998	0.539560615432229	0.114932294077511	0	0	0.210850675585262	9999	0.483226310795449	0.961016269618659
S12901	0.0854317848256474	0.570071633683446	0.0643350668789465	0	0	0.28016151461196	9999	0.428026266742915	1.01424427186698
S12906	0.120045485016347	0.550224871052188	0.138649905739924	0	0	0.191079738191541	9999	0.463448415624804	0.979212581916247
S1291	0.155063314782703	0.417588423774314	0.139115161994529	0	0	0.288233099448454	9999	0.458435019787257	0.983676994541804
S12912	0.127641084996496	0.519271423484772	0.150311894480356	0	0	0.202775597038376	9999	0.446887199863879	0.993449827515572
S12922	0.165848836832045	0.725250743995682	0.0314120342871931	0	0	0.0774883848850798	9999	0.532339001880952	0.917882126948377
S12924	0.14379164810216	0.483179274907791	0.138909767198033	0	0	0.234119309792015	9999	0.447228681158741	0.99284860075461
S12925	0.149500000701649	0.36207215020914	0.229934786402252	0	0	0.258493062686959	9999	0.458917286157072	0.981808993077299
S12944	0.101392467882555	0.6073975275806	0.124470018797996	0	0	0.166739985738849	9999	0.465041444702421	0.979091895664761
S12950	0.177602857720403	0.457504275766644	0.187573730167489	0	0	0.177319136345464	9999	0.50510837351634	0.938546803388052
S12952	0.129640842209109	0.585931643979245	0.0478648812936254	0	0	0.236562632518021	9999	0.468551598070394	0.975833195638242
S12953	0.129466463521228	0.65855692663108	0.0184097753801112	0	0	0.193566834467581	9999	0.467828276911139	0.977052814330103
S1296	0.156108731378113	0.44309125184523	0.136152848067972	0	0	0.264647168708685	9999	0.486121415240062	0.957974398263996
S12964	0.125926604163438	0.517539476996912	0.10911340596493	0	0	0.24742051287472	9999	0.468324767793373	0.975275445258677
S12968	0.105250299448649	0.484866720831883	0.193962372420934	0	0	0.215920607298534	9999	0.461909825006586	0.98042987692604
S12969	0.107935753085351	0.428752561711727	0.247921471060469	0	0	0.215390214142453	9999	0.459577689065119	0.98186591262788
S12978	0.13069328289767	0.558697306460579	0.136240389585295	0	0	0.174369021056457	9999	0.471208270238047	0.971952109596015
S12979	0.104002356211133	0.523533491885705	0.0580343780847972	0	0	0.314429773818365	9999	0.477687729546308	0.970114406299316
S12982	0.162806167918224	0.579997709101222	0.0104954324421294	0	0	0.246700690538424	9999	0.434950863876914	1.00522010380823
S12984	0.0314079005918581	0.651632420610541	0.00655478311973163	0	0	0.310404895677869	9999	0.433831406965039	1.01398065015368
S12989	0.110189239690375	0.635410011397252	0.0300573708375065	0	0	0.224343378074867	9999	0.45775991862788	0.986704211334676
S12996	0.112365063095234	0.587318087858376	0.100509660220331	0	0	0.199807188826059	9999	0.483278486535938	0.962118649245058
S13010	0.0246197063536654	0.652627692238834	0.0103508215722941	0	0	0.312401779835207	9999	0.460235699953473	0.990613241258031
S13018	0.0642265272605368	0.676828874279375	0	0	0	0.258944598460088	9999	0.431083426492507	1.01370717289708
S13022	0.162047481750371	0.470438918247671	0.158138014013898	0	0	0.20937558598806	9999	0.483272229122008	0.959418775108971
S13025	0.124709152893286	0.638040244361672	0.0606475923445026	0	0	0.176603010400539	9999	0.456873002480854	0.986408922738886
S13026	0.166209231517092	0.370586772923139	0.266086930820288	0	0	0.197117064739481	9999	0.479651024858472	0.961689465239792
S13029	0.193905562015446	0.208573506344939	0.409481625604613	0	0	0.188039306035002	9999	0.486233879744071	0.954997568494502
S13035	0.133911832773152	0.432600469700466	0.248739712527465	0	0	0.184747984998918	9999	0.467278144937122	0.974011907075087
S13039	0.25091071981846	0.529616286541315	0.0229619212580522	0	0	0.196511072382172	9999	0.51252782781218	0.931281711160675
S13042	0.116869913645644	0.513202216007225	0.145239007493561	0	0	0.22468886285357	9999	0.435336158789229	1.00420076086193
S13051	0.0683190206923327	0.600424877324676	0.115685708138659	0	0	0.215570393844333	9999	0.456814706314821	0.987803551631291
S13053	0.149427272843611	0.469900483663251	0.177606089273066	0	0	0.203066154220072	9999	0.508367947334493	0.936450603425631
S13057	0.110389218473832	0.393637682076198	0.274320531295236	0	0	0.221652568154735	9999	0.429529197736711	1.00810841530678
S1306	0.177914174705267	0.520029845400237	0.0909364535810332	0	0	0.211119526313463	9999	0.507217920166913	0.937620814762465
S13060	0.123121728589291	0.527539811037065	0.0845060282844413	0	0	0.264832432089202	9999	0.449422592700104	0.993016518031293
S13062	0.10469113622313	0.666486653356507	0	0	0	0.228822210420363	9999	0.420578359676848	1.02053152336366
S13070	0.165446896052869	0.582911004694235	0.0238676271236319	0	0	0.227774472129264	9999	0.46555758671015	0.977450428889354
S13073	0.151611060262699	0.514401024993413	0.127722217461413	0	0	0.206265697282474	9999	0.450296943575187	0.989802924642844
S1308	0.0761335423480129	0.501511339070253	0.190099984976121	0	0	0.232255133605613	9999	0.456710057189182	0.986425200329974
S13082	0.103755724636381	0.571232325646102	0.0772668913191138	0	0	0.247745058398403	9999	0.45892312788394	0.985191150150614
S13084	0.0838558520289347	0.466039952137998	0.214041162822121	0	0	0.236063033010946	9999	0.485006562865655	0.960227832716749
S13094	0.141735950388423	0.393070450559656	0.26751150905259	0	0	0.197682089999331	9999	0.466564256590449	0.974240259591476
S13109	0.192641358179339	0.459286141107855	0.180760175759652	0	0	0.167312324953154	9999	0.493176391675251	0.949235103493457
S13114	0.157202815130141	0.397132607511111	0.239199906940118	0	0	0.20646467041863	9999	0.483798121697468	0.958373428615347
S13131	0.162371528243948	0.566544079925311	0	0	0	0.271084391830742	9999	0.436339334570525	1.00469567328506
S13132	0.21231036667514	0.564339463628807	0.0346837283812365	0	0	0.188666441314817	9999	0.496775579107253	0.946986249451514
S13134	0.144122668500878	0.526668626355065	0.123370192107065	0	0	0.205838513036992	9999	0.495474592307958	0.949269167912371
S13154	0.122667520634081	0.58839570215235	0.0424994367206691	0	0	0.2464373404929	9999	0.478220085850709	0.967542358692798
S13161	0.0605693608254268	0.612565188082208	0.0452871048346279	0	0	0.281578346257738	9999	0.419128699513402	1.02366918927082
S13169	0.118402018752229	0.571895714953604	0.0620345899154123	0	0	0.247667676378754	9999	0.472266560163753	0.972795413671784
S1317	0.26505785739285	0.503909364208883	0.00815008368476325	0	0	0.222882694713503	9999	0.460982233106499	0.978320148012958
S13170	0.0583737061625539	0.490214554281823	0.167109119008434	0	0	0.284302620547189	9999	0.454211069733073	0.990605985839941
S13173	0.148547676915013	0.496276264621192	0.112198284037845	0	0	0.242977774425951	9999	0.483760077956683	0.96029872371221
S13178	0.204648606632802	0.438863274667899	0.159534336801978	0	0	0.19695378189732	9999	0.473204357786008	0.967131461603465
S13192	0.0776117297325795	0.609634627677427	0.0708777777965851	0	0	0.241875864793408	9999	0.425326745955315	1.01621227217054
S13194	0.1127718926368	0.621599042984331	0.0120837046775488	0	0	0.25354535970132	9999	0.468213565787041	0.977785015347732
S13195	0.0541446236571781	0.688967186535269	0.0836933401410103	0	0	0.173194849666543	9999	0.475770993265233	0.972371509749016
S132	0.137416367746177	0.604315440456363	0	0	0	0.258268191797461	9999	0.445811661153403	0.997121602405869
S13203	0.137403516063986	0.659812138173062	0	0	0	0.202784345762951	9999	0.445246901401564	0.997264202343836
S13216	0.142493938244594	0.622523039878936	0	0	0	0.234983021876469	9999	0.462959157653329	0.981282258789568
S13217	0.146646675689369	0.453062540669596	0.172513750969837	0	0	0.227777032671197	9999	0.475821181151454	0.966686926939209
S13219	0.100091723050376	0.516586445223294	0.095693401767795	0	0	0.287628429958534	9999	0.458358790941789	0.986326840405271
S1322	0.136214119697466	0.548312800080759	0.0289059969050605	0	0	0.286567083316714	9999	0.49099636138404	0.956268315788388
S13227	0.105316916918057	0.674103492831165	0.0408218598334214	0	0	0.179757730417357	9999	0.469050537199989	0.976740785932572
S13231	0.128496381233867	0.511940280335974	0.193016778128561	0	0	0.166546560301598	9999	0.49744479542649	0.947383339033434
S13234	0.0978114806271337	0.564965767246288	0.0585610367214469	0	0	0.278661715405131	9999	0.450725037559651	0.993693750231734
S13243	0.0903513905966067	0.643907290426227	0.0484569164467215	0	0	0.217284402530445	9999	0.491428272374387	0.956526489566539
S13248	0.122829437478349	0.455553826106222	0.22657786954426	0	0	0.195038866871169	9999	0.471478439569444	0.970785439119321
S13253	0.0996133796484572	0.51803164034465	0.170164705931676	0	0	0.212190274075217	9999	0.47494957058883	0.969176700185302
S13272	0.0923797560704746	0.573878682319596	0.0538855435413649	0	0	0.279856018068565	9999	0.440500072766546	1.00314564102961
S13275	0.0986219207345583	0.536777721311597	0.12030549567791	0	0	0.244294862275935	9999	0.459308214903745	0.984284404227173
S13278	0.0938380429213141	0.674286604435951	0	0	0	0.231875352642735	9999	0.458876452620146	0.987201896754125
S13283	0.127576930949778	0.550693722915242	0.158704933210737	0	0	0.163024412924244	9999	0.499149870248463	0.946306196380563
S13289	0.1816482468783	0.405620405049134	0.252460145150969	0	0	0.160271202921598	9999	0.489335784735161	0.952624494510394
S1329	0.145998345586976	0.520703855530772	0.159131859932736	0	0	0.174165938949516	9999	0.48225588203487	0.961004328780675
S13291	0.122841060612382	0.663017923752459	0	0	0	0.214141015635159	9999	0.472463388574932	0.973483585267653
S13293	0.143926494801047	0.664088568301035	0.0702070813064147	0	0	0.121777855591503	9999	0.502046450016357	0.945244076461345
S13296	0.118652480502231	0.450462727961039	0.223619577197993	0	0	0.207265214338737	9999	0.4821978969793	0.961237841708312
S13299	0.115145428522902	0.54614075853424	0.0944683766330903	0	0	0.244245436309767	9999	0.453462708445398	0.989242087601364
S1330	0.0811200043044009	0.688663902715432	0	0	0	0.230216092980167	9999	0.386201835534842	1.05130724160438
S13300	0.0628171436991996	0.619029905710496	0.124884626739453	0	0	0.193268323850851	9999	0.470549527035607	0.975603510294659
S13305	0.149016923226034	0.427938303594063	0.172776104741093	0	0	0.250268668438809	9999	0.462750622718322	0.978700713087056
S1331	0.109641513477824	0.553307951588737	0.0980163131129266	0	0	0.239034221820512	9999	0.473702772238922	0.971131782738978
S13310	0.0879281653228931	0.550112592257251	0.103919509004144	0	0	0.258039733415712	9999	0.451428557779848	0.99226230808462
S13311	0.155428563179089	0.549751924842638	0.0494655463764283	0	0	0.245353965601844	9999	0.50309418500296	0.943157174670609
S13324	0.0954514346019077	0.529623616658943	0.15167604642168	0	0	0.223248902317469	9999	0.476466597825221	0.968258460342044
S13326	0.157607034814143	0.298107397204774	0.361302760667728	0	0	0.182982807313354	9999	0.469271638556715	0.971054587042482
S13329	0.102144390040148	0.534379206379294	0.117194627700577	0	0	0.246281775879981	9999	0.449434720788766	0.993027289907907
S13331	0.111585654979368	0.606395014523656	0.0850695746139431	0	0	0.196949755883033	9999	0.476499743069756	0.968632369613124
S13336	0.172133898865769	0.515004088471553	0.063981922777846	0	0	0.248880089884832	9999	0.490648355496838	0.953928426305415
S13339	0.182127348415238	0.601025668008346	0	0	0	0.216846983576416	9999	0.454264736428032	0.987297503736895
S13341	0.133937988237241	0.585977485668979	0	0	0	0.280084526093779	9999	0.444430482574264	0.998950680516488
S13345	0.109357475767754	0.60128617280306	0.0883944851789074	0	0	0.200961866250279	9999	0.480749870562916	0.964771378886718
S13346	0.0944723329264964	0.699450399455099	0	0	0	0.206077267618404	9999	0.462818953179325	0.983629038140835
S13349	0.133828990223801	0.509307788212283	0.16516729869641	0	0	0.191695922867506	9999	0.483159690320423	0.960446609582397
S1335	0.0977261416092675	0.55304586961435	0.0995958699315701	0	0	0.249632118844813	9999	0.465497761660148	0.979161776272839
S13352	0.0675792916003715	0.555756852794514	0.128381703022604	0	0	0.24828215258251	9999	0.452925257399089	0.991280492741982
S13354	0.141362245760095	0.625336966444624	0	0	0	0.233300787795281	9999	0.468151504376217	0.976631077720983
S13357	0.0928805293531545	0.655472729801265	0.0157163592231955	0	0	0.235930381622385	9999	0.453750395443803	0.991502266027214
S13367	0.14901338377863	0.668223871028753	0	0	0	0.182762745192617	9999	0.489875336544143	0.956518680167905
S13369	0.109319352426999	0.544512993589924	0.0767788399787891	0	0	0.269388814004288	9999	0.446185041534737	0.996693707830835
S13370	0.123533937761638	0.570967607226608	0.08009271859256	0	0	0.225405736419194	9999	0.452878435149293	0.989486678424854
S13374	0.130275631333326	0.561357442020351	0.134183413648808	0	0	0.174183512997516	9999	0.479763956255911	0.964235386646011
S13378	0.140481141562172	0.466693141516998	0.182115822962359	0	0	0.210709893958472	9999	0.463552636491411	0.977739699430065
S13382	0.171760389351681	0.613539386853667	0	0	0	0.214700223794652	9999	0.426008641777238	1.0125870981348
S13389	0.155537515806181	0.607109807552561	0	0	0	0.237352676641258	9999	0.475290258524188	0.969590944129965
S13391	0.0515651139413185	0.586679252747123	0.117555715775933	0	0	0.244199917535626	9999	0.455568372934402	0.989817252853772
S13396	0.147670545502645	0.577196386177615	0	0	0	0.27513306831974	9999	0.463591754478835	0.981122923052603
S13398	0.136837507690303	0.494465670469157	0.153926004933988	0	0	0.214770816906552	9999	0.49645765901191	0.948251921545699
S13403	0.130460733120269	0.590635753925304	0.0246924396056764	0	0	0.254211073348751	9999	0.439300806450371	1.00259763472176
S13405	0.0863565992749407	0.550274012809101	0.105656623123118	0	0	0.257712764792841	9999	0.454393606906713	0.98964730567829
S13407	0.0994817116953739	0.554037717399729	0.137238641858434	0	0	0.209241929046463	9999	0.478150419886163	0.966739677082988
S1341	0.0796616697484272	0.660339713685336	0.0152551391576344	0	0	0.244743477408602	9999	0.434950668887721	1.00895353263538
S13415	0.162115748801236	0.637338575347271	0	0	0	0.200545675851493	9999	0.469948106148125	0.974042993875845
S13416	0.0747893139074601	0.628545016580401	0.111282008843608	0	0	0.185383660668531	9999	0.474243203814151	0.97199493001264
S13420	0.0846550811488696	0.517668700338256	0.177790517274191	0	0	0.219885701238684	9999	0.472396496123865	0.972028131839281
S13425	0.0912819704409174	0.586098671648042	0.0762694777916132	0	0	0.246349880119428	9999	0.445762989604654	0.997501289807303
S13433	0.126906202052506	0.556542431511166	0.094887316328695	0	0	0.221664050107633	9999	0.45929995180361	0.983331772684719
S13442	0.0951130662979636	0.571914310928571	0.0971302647260911	0	0	0.235842358047374	9999	0.451424227824428	0.991796337818363
S13444	0.101409358057815	0.603612257015131	0	0	0	0.294978384927055	9999	0.439339157220175	1.00530776113932
S13445	0.152386949548299	0.389547247556088	0.228214239608635	0	0	0.229851563286978	9999	0.483070398073222	0.959451254370576
S13454	0.094936503096058	0.323882980170449	0.278958810329171	0	0	0.302221706404321	9999	0.46420557447985	0.979770573067406
S13457	0.108173617729662	0.470919247812734	0.125405520776184	0	0	0.295501613681419	9999	0.448709139846232	0.994410907266396
S13461	0.171984806560545	0.462136640761613	0.173165512974016	0	0	0.192713039703826	9999	0.49853484420398	0.944900850185172
S13471	0.149551455164501	0.496629168754248	0.0981280815258816	0	0	0.25569129455537	9999	0.465241457431604	0.977463637815019
S13472	0.148041627607363	0.531381270701307	0.10292911020375	0	0	0.21764799148758	9999	0.484353143996056	0.959673975953018
S13476	0.0918982868903858	0.366524413700449	0.270103133872307	0	0	0.271474165536858	9999	0.457289665508881	0.985172566107128
S13478	0.171968530244258	0.589030884852407	0	0	0	0.239000584903335	9999	0.456437167456665	0.985941678602058
S1348	0.113760818746757	0.456849595955712	0.210840233819646	0	0	0.218549351477884	9999	0.478564055175119	0.964892150742732
S13486	0.145603452663243	0.564703023576203	0.038030558178101	0	0	0.251662965582452	9999	0.480490364299616	0.964691822095365
S13494	0.0949599767656263	0.592206286369721	0.0587735629283363	0	0	0.254060173936317	9999	0.470931244607855	0.975163824529357
S13507	0.121315800326563	0.725760834529604	0.00653156756317766	0	0	0.146391797580655	9999	0.491458932289914	0.956815376756536
S13510	0.116186787832632	0.524689791299931	0.134828733800989	0	0	0.224294687066449	9999	0.470129283597914	0.973414312778742
S13511	0.0494557339184309	0.624006130202309	0.132727232158279	0	0	0.193810903720981	9999	0.465004959659567	0.981139261183722
S13512	0.0740523113567313	0.656111020012794	0.0217810919311852	0	0	0.24805557669929	9999	0.468086465864591	0.979443804520911
S13515	0.0894339271835729	0.633714677161399	0.0143288325324508	0	0	0.262522563122578	9999	0.429218065425561	1.01374547337186
S13519	0.0907557351423992	0.63316887214167	0.103111089069217	0	0	0.172964303646714	9999	0.474419300727806	0.971385820728747
S13521	0.128246337381573	0.457824296580216	0.164191429257624	0	0	0.249737936780587	9999	0.457245442355188	0.984433064982143
S13533	0.0940056192339836	0.652887119461255	0	0	0	0.253107261304762	9999	0.417281077050732	1.02414595017092
S13537	0.0642481794011242	0.747785865342555	0.0563726530470115	0	0	0.131593302209309	9999	0.476771024954897	0.97256953877845
S13541	0.112002090507364	0.221848537962187	0.525683866065845	0	0	0.140465505464604	9999	0.478464703774559	0.964849243224045
S13543	0.113495495147801	0.42226568240264	0.270365219660347	0	0	0.193873602789213	9999	0.466106592727263	0.975599216171376
S13545	0.110398970015988	0.327113307128363	0.350873607454425	0	0	0.211614115401224	9999	0.425096733975366	1.01151935169059
S1355	0	0.681370511068479	0.0648701097877679	0	0	0.253759379143753	9999	0.410819552554126	1.03334237306715
S13558	0.0873211151933163	0.589492452096814	0.0816642617382919	0	0	0.241522170971578	9999	0.447216065531223	0.996238474606941
S1356	0.129706118605083	0.544667428113698	0.157086087295104	0	0	0.168540365986116	9999	0.491774344569959	0.952993167974364
S13561	0.0677664798905552	0.529560647182452	0.16110751069172	0	0	0.241565362235274	9999	0.439694995862275	1.00241181185404
S13564	0.0750524518652655	0.524195879001248	0.223431021339102	0	0	0.177320647794385	9999	0.481695996935121	0.963537851112408
S13568	0.0938818001533721	0.498568862449021	0.19867764186824	0	0	0.208871695529367	9999	0.441646960560955	0.998830142863827
S13569	0.0878754076256127	0.642248619859779	0.0213805850975027	0	0	0.248495387417105	9999	0.422292145781961	1.01952326417937
S13570	0.141387950945655	0.332122663671739	0.286916301352203	0	0	0.239573084030403	9999	0.452475839476107	0.987103706643713
S13575	0.158119216259978	0.409788387191589	0.162544543115083	0	0	0.26954785343335	9999	0.471562898852379	0.971001534194234
S13577	0.0843089163017794	0.581653681029017	0.0729502849889783	0	0	0.261087117680225	9999	0.438040582812901	1.00493312801606
S13585	0.108858645607025	0.627392057020094	0	0	0	0.263749297372881	9999	0.436035057609844	1.00716358362884
S13586	0.163586112681637	0.572324684498775	0	0	0	0.264089202819587	9999	0.42753662259676	1.01219658458728
S13587	0.132416803989456	0.638005504883144	0.0295914956623198	0	0	0.19998619546508	9999	0.473198408766903	0.971776082264939
S13589	0.135061018792702	0.493577040057903	0.185201648553462	0	0	0.186160292595933	9999	0.476650389375971	0.966112956642018
S13593	0.114196186189796	0.465415334945447	0.218683502583499	0	0	0.201704976281257	9999	0.476875006482609	0.966287175945599
S13605	0.0953445853393906	0.592811165082712	0.0631850995788446	0	0	0.248659149999052	9999	0.472718084126636	0.973368334951446
S13616	0.106343596812262	0.469155741443315	0.167156865427837	0	0	0.257343796316586	9999	0.452747696262845	0.989365599732224
S13617	0.0987168669171205	0.55669595731865	0.0657539872344831	0	0	0.278833188529746	9999	0.464079909635438	0.981529817529529
S13618	0.123592465183775	0.443314286531689	0.182869699023233	0	0	0.250223549261303	9999	0.470973502764493	0.972066536570423
S13625	0.0870830531210313	0.579558691033652	0.103493474605929	0	0	0.229864781239387	9999	0.461987687944556	0.98253982889774
S13627	0.150116325037714	0.548068055968467	0.0186260394273951	0	0	0.283189579566423	9999	0.445601552323959	0.996948608866376
S13633	0.133535838394295	0.56555205941545	0.119236442841086	0	0	0.181675659349169	9999	0.46685475729004	0.975952506156835
S13636	0.139638840952862	0.591038915442783	0.0144776860035997	0	0	0.254844557600755	9999	0.492729261517176	0.954149929525469
S13638	0.0744568761485132	0.478567394272731	0.146681846472314	0	0	0.300293883106442	9999	0.419569255713608	1.02124394187987
S13646	0.16794448163352	0.454191526989252	0.107462285381404	0	0	0.270401705995824	9999	0.489301845913221	0.955145513906963
S13647	0.107620163118899	0.584968361753155	0.137294987172618	0	0	0.170116487955328	9999	0.478414501227359	0.966424459286054
S13649	0.112534935494645	0.610747040196706	0.00804275886470108	0	0	0.268675265443948	9999	0.48024177699492	0.96714866986136
S1365	0.126711373142525	0.604420490280391	0.0464621578011166	0	0	0.222405978775967	9999	0.462144995028719	0.98167246545254
S13654	0.206196949496134	0.455575719501387	0.114441890383396	0	0	0.223785440619084	9999	0.468692758747461	0.971784496067562
S13656	0.189780455414492	0.390499422857174	0.181583788438505	0	0	0.238136333289828	9999	0.501755995605452	0.941650075501514
S13658	0.105645504220455	0.653858203063078	0	0	0	0.240496292716466	9999	0.42875852334542	1.01341537056321
S13664	0.112391776963761	0.576669209591498	0	0	0	0.310939013444741	9999	0.456629434138891	0.989887197614087
S13672	0.106235334523438	0.56796808704242	0.0117341570988611	0	0	0.314062421335282	9999	0.476068234590181	0.972363521444811
S13674	0.0968386241485669	0.581111421231632	0.0575812972790418	0	0	0.264468657340759	9999	0.433906179360649	1.00836121386738
S13675	0.153705052794838	0.370068971663964	0.248300872837555	0	0	0.227925102703644	9999	0.472258941755588	0.969063924483269
S13678	0.134281653760355	0.467057257252239	0.153290182868858	0	0	0.245370906118548	9999	0.483275358377382	0.960759688293286
S13679	0.0774806427496681	0.52448735988048	0.112197280314722	0	0	0.285834717055131	9999	0.438805483779394	1.00437781811761
S13698	0.134267975547924	0.420165334896942	0.243270058174002	0	0	0.202296631381132	9999	0.482976794409212	0.95981399488605
S13706	0.113986149594238	0.550113180262972	0.128420838500445	0	0	0.207479831642345	9999	0.461701280163919	0.981144703387265
S13708	0.143895076249498	0.548779308353584	0.0566275985655233	0	0	0.250698016831395	9999	0.486554939530154	0.958860176432264
S1371	0.0433032352609269	0.739826455047389	0	0	0	0.216870309691684	9999	0.421270033291854	1.02333271762273
S13716	0.0830007761920431	0.658535857258878	0.0687076579825151	0	0	0.189755708566564	9999	0.465778989993913	0.980083883803674
S13717	0.118859317771077	0.42741437451179	0.264533723482485	0	0	0.189192584234648	9999	0.496941544407071	0.947366271445891
S13725	0.107235035558131	0.631706607136276	0.00424548174623526	0	0	0.256812875559359	9999	0.451016398780007	0.993735866720531
S1373	0.0987321830505003	0.606344441954606	0	0	0	0.294923374994894	9999	0.400846262805031	1.03897598824737
S13749	0.139498130291045	0.494746974045095	0.149433271064829	0	0	0.21632162459903	9999	0.495489095785052	0.94911387348898
S13751	0.121740648576997	0.605785883982798	0.0139862569020652	0	0	0.25848721053814	9999	0.441576626444349	1.00127070266582
S13759	0.0931037612481543	0.55989966374393	0.0962726707035104	0	0	0.250723904304405	9999	0.460581696830818	0.983863061993222
S13761	0.0764941673608332	0.592698295220316	0.0936072178353324	0	0	0.237200319583518	9999	0.459271041527339	0.985700026759739
S13766	0.0581807676563064	0.731371948205238	0.00856921297170382	0	0	0.201878071166751	9999	0.435144907039945	1.0101299980436
S13778	0.124028476469882	0.551367601450109	0.130602824099679	0	0	0.19400109798033	9999	0.485916952607306	0.958762808561334
S1378	0.169443538328652	0.595538966734149	0.0869537431570529	0	0	0.148063751780146	9999	0.498282958291679	0.946769503241272
S13780	0.142538260669105	0.632831164858466	0.0229076761701595	0	0	0.201722898302269	9999	0.491077316128549	0.955087437328488
S13785	0.171850518918973	0.610402494958498	0	0	0	0.217746986122529	9999	0.484063665861161	0.960794495752942
S13789	0.0779374198194625	0.549769808822687	0.131534367518914	0	0	0.240758403838937	9999	0.463102950036857	0.981546675348156
S13791	0.16240525042561	0.522694026673851	0.0582164699543196	0	0	0.256684252946219	9999	0.488989209575514	0.956014238770581
S13794	0.126238117853374	0.624369644332842	0.0103394838830556	0	0	0.239052753930729	9999	0.480349753242183	0.966008258003728
