Mixture	Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages	P-value	Correlation	RMSE
S12061	0.195529405179155	0.00404214434217171	0.719745229580705	0.00939536452588598	0	0.0712878563720829	9999	0.318223637406206	1.10569196230814
S12064	0.116068060615922	0	0.809256251209179	0.0118591061311389	0	0.0628165820437601	9999	0.323517000930921	1.11037570535819
S12073	0.011584910112073	0	0.795886818265741	0.0369387559699018	0	0.155589515652284	9999	0.350855519661806	1.09946635887977
S12076	0.0625956657369314	0	0.817555147428464	0.0216202795621346	0	0.0982289072724699	9999	0.321912304724504	1.11728152291159
S12079	0.116837515127584	0	0.767681441632157	0.0351872917561092	0.000219663317699191	0.0800740881664504	9999	0.312078980816644	1.11440046590158
S12089	0.0885229047418846	0	0.750713458294397	0.0313186701201192	0.000370937586482262	0.129074029257117	9999	0.324162129360778	1.11114564373095
S12098	0.0538728959200139	0.0871536267953815	0.745657221455616	0.0348261773482797	0	0.0784900784807088	9999	0.316604585069545	1.11444228940709
S1210	0.117196527321075	0	0.806340027294823	0.0216826209623182	0	0.0547808244217842	9999	0.301823161455104	1.12543023944285
S12101	0.106690080274157	0.0353038497853037	0.702581360841862	0.0270163508110073	0.000121242105999749	0.12828711618167	9999	0.322814099916628	1.10913873545881
S12105	0.192084620927165	0.0605081102868402	0.686203316002307	0.0046144080953003	0	0.0565895446883878	9999	0.327516186270055	1.09638518592624
S12106	0.00178146112923426	0.064569990629107	0.697530914010176	0.0245643597323813	0.0019115606666483	0.209641713832453	9999	0.351935019010993	1.10335189608093
S1212	0.0980809584122381	0	0.797875874941087	0.0132282032543985	0	0.0908149633922768	9999	0.266381402531956	1.15863367042553
S12120	0.0553166853358555	0	0.825571992015571	0.014782527770562	0	0.104328794878011	9999	0.303684369804019	1.13496420036997
S12129	0.123202030311698	0.0766599623919915	0.72027607800685	0.0215195175721441	0	0.0583424117173162	9999	0.320864857168674	1.1052010039854
S12137	0.137897151528394	0	0.745793137754933	0.0197232737263227	0	0.0965864369903505	9999	0.317108516324719	1.11190347914655
S12140	0.126176722105602	0	0.783337849560159	0.0250997689243504	0	0.065385659409889	9999	0.301114449832795	1.12405717687306
S12159	0.236895033666838	0	0.694823051671901	0.00921086317094198	0	0.059071051490319	9999	0.336882447457609	1.08640999254046
S12170	0.0548220425344853	0	0.84476811891055	0.028571808887918	0	0.0718380296670471	9999	0.295977925405921	1.13748799310245
S12178	0.111329817763012	0	0.786706315237128	0.0259682098758701	0	0.0759956571239892	9999	0.314821602702452	1.11495437332987
S12179	0.16469445818582	0.0606129257236046	0.707331920929926	0.0252807883209707	0	0.0420799068396783	9999	0.287670391159596	1.12637816002618
S1218	0.119547270731117	0.183381600538861	0.608594835765618	0.0157789315413179	1.34476062099159e-05	0.0726839138168773	9999	0.344646004077413	1.0826819192129
S12182	0.0692991077451043	0.0858811060669393	0.730915731217105	0.0218235132767389	0.000154911062860468	0.0919256306312522	9999	0.350104397703098	1.0880478515904
S12196	0.101807421006083	0.0631882471261876	0.708482901758352	0.0242204057893964	0	0.10230102431998	9999	0.309479333531385	1.11817350969451
S12198	0.133829856349574	0	0.781351004077784	0.0227749103633791	0	0.0620442292092631	9999	0.310315994210986	1.11620938887153
S1220	0.12288868600714	0.0432602699104477	0.708602997544387	0.0582053417132967	0	0.0670427048247285	9999	0.277743369616325	1.13299392102761
S12200	0.120935890298436	0	0.781607525602605	0.0144087211816386	0	0.0830478629173199	9999	0.300843601483238	1.12776738431864
S12202	0.0132570405777714	0	0.853716280281594	0.0391608366202043	0	0.0938658425204303	9999	0.303591871110592	1.13534586933825
S12206	0.0533071483424282	0	0.82122993825987	0.0189697155683485	0	0.106493197829353	9999	0.328022272511486	1.11441920501205
S12208	0.117936992743283	0	0.767942970654545	0.0185619281224775	0	0.0955581084796949	9999	0.319424147494718	1.11262993190296
S12215	0.131796153751595	0.0178311480744175	0.70109221419818	0.0324412634762709	0	0.116839220499536	9999	0.31389093058443	1.11256910191604
S12221	0.0931968283468791	0	0.829588927736556	0.0122113737941631	0	0.0650028701224017	9999	0.301181754565017	1.13155605804522
S12228	0.123800746706898	0.201214758464859	0.526083369999747	0.0218925915393106	0	0.127008533289185	9999	0.349435086600755	1.07890445695316
S12231	0.0303212573835713	0.0644103409320609	0.767505224486956	0.0388612078347321	0	0.0989019693626798	9999	0.262025265969171	1.16196729679368
S12240	0.19207848490485	0.0707472636654111	0.65791910369179	0.0226321279879714	0	0.0566230197499783	9999	0.331652638224594	1.08876079315641
S12241	0.148962240926418	0	0.708689445173536	0.0107016169496369	0	0.131646696950409	9999	0.334166183208761	1.10100553838988
S12244	0.142286780599758	0	0.713076583064876	0.0249444346695507	0	0.119692201665815	9999	0.308423961648189	1.11859553831952
S12245	0.109326897216375	0.0242157124500147	0.735813726759068	0.0247099830752958	0	0.105933680499246	9999	0.318716341319389	1.11197735324404
S12249	0.0924325732049622	0.0253959494426163	0.762888970454966	0.0204853841981992	0	0.0987971226992565	9999	0.334039000856278	1.10215250645197
S12251	0.0611323827092764	0	0.805884403657632	0.0171494040565769	0	0.115833809576515	9999	0.301396924149549	1.13583595755276
S12261	0.0347146212729987	0.113487605893055	0.689137273178671	0.0440410648405696	0	0.118619434814706	9999	0.288927906928775	1.13678232741497
S12264	0.133236753267983	0	0.776214154094096	0.0141750706226784	0	0.0763740220152433	9999	0.313402096491914	1.11600758115509
S12265	0.095810132990635	0	0.782712274699686	0.0363864067288036	0	0.0850911855808758	9999	0.317399970535837	1.11272156977809
S12271	0.108883235278263	0	0.769991584041902	0.0123137479120152	0	0.10881143276782	9999	0.315870184972798	1.11862319213528
S12276	0.140621667456585	0	0.777260461033641	0.00839021828991622	0	0.0737276532198584	9999	0.349408512332126	1.08692541906315
S12278	0.0929176295796875	0	0.809863353183141	0.0183297014360525	0	0.0788893158011186	9999	0.322319344730126	1.11312952594863
S12279	0.146751567815316	0.0719525918968738	0.677503838985111	0.00936807562032916	0	0.0944239256823703	9999	0.335516800013573	1.0943929373936
S12282	0.18207301112477	0.0189994719744038	0.662012389195144	0.0457270637853495	0	0.0911880639203326	9999	0.303583268992682	1.11112129544061
S12285	0.139297161556842	0	0.738328102558651	0.0224094848294589	0	0.099965251055048	9999	0.321703587803527	1.10759636622217
S12291	0.167173793713586	0	0.743885356492731	0.0201157706428623	0	0.0688250791508212	9999	0.288783841425523	1.12997134570808
S12294	0.134960603776781	0.00868115117892828	0.720250626578251	0.0278777433756163	0	0.108229875090424	9999	0.323388163707045	1.10550151588715
S12308	0.0362158941270391	0	0.835963188610338	0.0212489486602471	0	0.106571968602375	9999	0.305783333421376	1.13458222930718
S12335	0.090230239106864	0	0.72876302598534	0.0379045773529577	0	0.143102157554838	9999	0.314339992687098	1.11859433511709
S12344	0.178830564397289	0.0223996975034398	0.680936392088038	0.0353260473928781	0	0.0825072986183557	9999	0.32080227128313	1.09933524655224
S12347	0.140127677189517	0	0.740586613101512	0.0233739517340293	0	0.0959117579749416	9999	0.305147235996154	1.12040848582622
S12348	0.156893945013047	0.00130831596981814	0.770742338389099	0.0191138877766715	0	0.0519415128513639	9999	0.343876071720889	1.08681987603247
S12354	0.202407314594722	0.012583328269568	0.734673872640941	0.00949758215711264	0	0.040837902337656	9999	0.326068076537695	1.09754083278274
S1236	0.104649386557836	0	0.786515684008894	0.0198513604949046	0	0.0889835689383645	9999	0.316494542515472	1.11617147545173
S12365	0.131799026187537	0	0.741335316096827	0.0349450944624288	0	0.0919205632532067	9999	0.331371563142374	1.09751896482662
S12366	0.116993567532478	0.0179442098467162	0.743094377421288	0.0246227174657652	0	0.0973451277337525	9999	0.31603567458712	1.11320071172473
S12374	0.176562683639029	0	0.723856248030569	0.0143566978694791	0	0.0852243704609222	9999	0.312589590535516	1.11189994054671
S12385	0.0874185708570837	0.0384884106741123	0.740521216725173	0.0146985210391128	0	0.118873280704518	9999	0.327479551563734	1.10960939507014
S1239	0.0745032987688128	0	0.744583492014407	0.0363398609266929	0	0.144573348290087	9999	0.296196760514384	1.13556423198873
S12391	0.0986153018176853	0	0.82252176364385	0.0371965017582962	0	0.0416664327801687	9999	0.280354630071655	1.1415469361128
S12394	0.0911685789530495	0.126204990239823	0.665026040441798	0.0178461466874325	0	0.0997542436778972	9999	0.328465039658385	1.10218070279959
S12406	0.169874164221163	0.0132891274669415	0.724307886389476	0.015361284668164	0	0.0771675372542559	9999	0.303698973298694	1.11847841663423
S1241	0.0713435701102949	0.193658289100494	0.585267765016742	0.0535543368623821	0	0.0961760389100873	9999	0.298074272203003	1.11785492666034
S12410	0.129357911578262	3.54641889171122e-05	0.738130792729636	0.0334376209173274	0	0.0990382105858572	9999	0.351031824756702	1.08231608060666
S12417	0.0265550227946171	0.0285276746572202	0.783511638935287	0.045481181176543	0	0.115924482436333	9999	0.258954250558342	1.16605151313191
S12419	0.140298088532966	0.0774379843969328	0.681955484737822	0.0340034012513196	0	0.0663050410809598	9999	0.327873900826714	1.09485543404392
S12428	0.0990334001642664	0.0384749374373481	0.753832682387863	0.0178632936504833	0	0.0907956863600388	9999	0.318950138129557	1.11323585369125
S12431	0.101835984354	0	0.808827063660557	0.015397333658918	0	0.0739396183265243	9999	0.324379421613082	1.11085420874988
S12432	0.118709045582328	0	0.797448915081191	0.0219485072019494	0	0.0618935321345317	9999	0.32467253718517	1.10676153263049
S12436	0.0960859017224881	0.0132769039120893	0.784365517903895	0.0237976585762474	0	0.0824740178852802	9999	0.322920583133431	1.11025374274057
S12437	0.114736163057328	0	0.749820530864731	0.0123745356438788	0	0.123068770434062	9999	0.330111895627769	1.10707678923466
S12439	0.0960887248641428	0.113512662145595	0.645238408436172	0.0165333419635114	0	0.128626862590579	9999	0.328672366253857	1.10386193743679
S12440	0.0876470550076648	0.154471670374521	0.662231669503605	0.0336171735210097	0	0.0620324315931999	9999	0.327542677906376	1.0977995560642
S12441	0.0413128127604422	0	0.804760648388516	0.0145844094003116	0	0.139342129450731	9999	0.283198158655597	1.15512624651204
S12447	0.0993386823870454	0.118357472368796	0.655478559506897	0.0138156373756959	0	0.113009648361566	9999	0.330916856161618	1.10107922799752
S12450	0.0244095034169023	0	0.833499765890434	0.039010999812816	0	0.103079730879848	9999	0.298424708746931	1.13797255753997
S12452	0.181849534498753	0	0.74010709332571	0.0111755995688525	0	0.0668677726066852	9999	0.311511828978263	1.11222444665987
S1246	0.146032287091841	0	0.770056260449732	0.0233335079031928	0	0.0605779445552341	9999	0.317600722555681	1.10868754294291
S12463	0.129001816797112	0	0.794498173409466	0.0144752383240446	0	0.0620247714693777	9999	0.301723907755971	1.12563359166603
S12464	0.193001910848752	0.0592247710318589	0.680942956371603	0.0238162955663793	0	0.0430140661814072	9999	0.308940275844923	1.10683247904532
S12488	0.206770009097276	0	0.720157976113423	0.00853043393248589	0	0.0645415808568158	9999	0.324086643251041	1.09998627486305
S12489	0.0445178627490112	0.144830462026927	0.666679459897379	0.0337509784968077	0	0.110221236829875	9999	0.311296942888249	1.11790474725333
S12496	0.208659505636273	0.162268281597425	0.5396401345308	0.0291584790359073	0	0.0602735991995951	9999	0.336104771507558	1.0785915472792
S12500	0.07426775329637	0	0.823294833790447	0.0155810224961966	0	0.0868563904169865	9999	0.291681651825041	1.14129363815339
S12501	0.135591401029639	0.0234774475185282	0.731646397904748	0.0151704936568291	0	0.0941142598902562	9999	0.325244459768274	1.10521250317598
S1251	0.106396892263793	0.0455190682518575	0.721917375231423	0.0396713687168316	0	0.0864952955360944	9999	0.317385794117916	1.10819798009705
S12516	0.133913474478578	0.174757889924594	0.596379431714675	0.023532646329894	0	0.0714165575522591	9999	0.367972250955165	1.06070541399632
S1252	0.151611899492844	0	0.748839465547535	0.0221034219946394	0	0.0774452129649824	9999	0.329031090535751	1.09942470240466
S12524	0.0460213925178526	0.0384595008727988	0.792766101434663	0.043010045826252	0	0.0797429593484332	9999	0.267186087372312	1.155823814241
S12527	0.105170248462948	0	0.758353488134354	0.0340392924776962	0	0.102436970925002	9999	0.304871162533329	1.1227342938704
S12535	0.0289774381888867	0.264738706952467	0.518413971882773	0.0470717918370834	0.000684347260000052	0.140113743878789	9999	0.309606681432464	1.11410728217284
S12540	0.103730483288638	0	0.78222607460107	0.0120617365005839	0	0.101981705609708	9999	0.271487725893883	1.15452441853925
S12548	0.125832069241276	0	0.750347026771198	0.0107565160363097	0	0.113064387951216	9999	0.325715532214998	1.10914806455031
S12556	0.104910889176046	0	0.775778811584979	0.00989863619840482	0	0.10941166304057	9999	0.335099400883246	1.10395329753648
S12563	0.0607477701117838	0	0.799264553417696	0.0255868045981021	0	0.114400871872418	9999	0.321736429103492	1.11730258944617
S12568	0.617645590122569	0	0.343310358041008	0.0194382582148056	0	0.0196057936216172	9999	0.365340132309875	1.04684370339543
S12569	0.186340100639533	0.034950709524155	0.688221212005406	0.0197020607772451	0	0.0707859170536607	9999	0.311198519294031	1.10844942877073
S12570	0.0492103893252251	0	0.827640994701727	0.0239107105180634	0	0.0992379054549847	9999	0.314742831636826	1.12454509754614
S12577	0.124453881474498	0.0377479469185244	0.708088113049966	0.0243495504785735	0	0.105360508078439	9999	0.306588072423784	1.11927618646407
S12582	0.146469692786672	0	0.660838508653188	0.0212342741203236	0	0.171457524439816	9999	0.338059287886177	1.09983791947032
S12583	0.0951093815061233	0	0.806279317644725	0.022273602189992	0	0.07633769865916	9999	0.329261078002928	1.10621579722722
S12585	0.150704997039926	0.113048751397298	0.62216169846574	0.0206386623239343	0	0.0934458907731012	9999	0.327965015465749	1.09571825584601
S12590	0.274781048886715	0.0456579531120451	0.607629698175651	0.024506804006169	0	0.0474244958194197	9999	0.307626396262403	1.10082214979863
S12596	0.056018425725038	0	0.807177931401977	0.01433664621073	0	0.122466996662255	9999	0.319781095973348	1.12252286191322
S12597	0.0956994353071663	0	0.796161671501624	0.0238032089174519	0	0.0843356842737576	9999	0.310972418839493	1.12079259734677
S12604	0.122292496377758	0.166451071125473	0.618334163836304	0.0320378771281068	0	0.0608843915323582	9999	0.29301618332015	1.12074748928094
S12605	0.0976010623440489	0	0.781774643042919	0.0299826560150875	0	0.090641638597945	9999	0.288520315225662	1.13723432879212
S12608	0.0629537009590697	0	0.804904883236236	0.0323981460573657	0	0.0997432697473286	9999	0.314002345760814	1.12121328641087
S12617	0.143050407764355	0	0.780343128214949	0.0160487312439765	0	0.0605577327767191	9999	0.320876718195416	1.10805611048524
S12618	0.143396105202927	0	0.767401358401566	0.029147420989046	0	0.0600551154064606	9999	0.298825207240044	1.12269019754948
S12624	0.0809591825313025	0	0.807927493198108	0.0147536578470581	0	0.0963596664235314	9999	0.322325730297179	1.11595385356131
S12628	0.14651862760373	0	0.742526517702288	0.0221730790853005	0	0.0887817756086817	9999	0.337412097814191	1.09355893452917
S12637	0.136028852861885	0	0.775901289233192	0.0168514517451877	0	0.0712184061597354	9999	0.3304354054808	1.10114053513985
S12655	0.111203362636263	0.0434927957167837	0.767278168000374	0.0175376117951169	0	0.0604880618514628	9999	0.340062812452655	1.09375601906522
S12658	0.105859305325218	0	0.708057364981593	0.0336404855513706	0	0.152442844141818	9999	0.33824606384093	1.09905019727748
S1266	0.194264295891189	0.0182816804289426	0.747867438177579	0.00589988291797314	0	0.0336867025843158	9999	0.351806254228793	1.07797148951477
S12665	0.0740235278534153	0	0.853535042762107	0.0139976133438889	0	0.058443816040589	9999	0.314847981027705	1.12292521872222
S12666	0.106984907285667	0	0.808260906489311	0.0288530422752679	0	0.0559011439497549	9999	0.272926075963063	1.14801980229452
S12667	0.11167712323674	0	0.790266921567682	0.0206863047265129	0	0.0773696504690648	9999	0.310488223565828	1.11964157664099
S12675	0.0950370572110389	0.21577143781167	0.612015956533868	0.0237730552353729	0	0.0534024932080507	9999	0.333037741315321	1.09174383537087
S12682	0.116885376546468	0	0.756872042115396	0.0232103488961925	0	0.103032232441943	9999	0.266090723082953	1.1544515096705
S12691	0.110753221701368	0	0.757564797204679	0.0308654667647142	0	0.100816514329239	9999	0.306345017958846	1.12150527180972
S12704	0.0745835547079568	0.104418426707579	0.683119990740238	0.0141235092294757	0	0.123754518614751	9999	0.34350323245974	1.09485053101527
S12706	0.127758382306884	0.0381565167495662	0.734176078981107	0.0410865595271606	0	0.0588224624352826	9999	0.309325030813346	1.11153768568364
S12707	0.164883648177764	0	0.750517362693185	0.022331399604737	0	0.0622675895243139	9999	0.309171494141652	1.11343594735396
S12721	0.0926409716272702	0	0.827179867170231	0.0283371903968747	0	0.0518419708056242	9999	0.319318743000674	1.11322935518394
S12722	0.0492532973900433	0	0.807070685237046	0.040722626382369	0	0.102953390990542	9999	0.311010068997564	1.12372784017155
S12731	0.0754332369229063	0	0.738108390272608	0.0520666744079477	0	0.134391698396538	9999	0.30258094587524	1.12605244618084
S12734	0.209953775968761	0	0.729345476408595	0.00948223285174286	0	0.0512185147709015	9999	0.327622404498733	1.09626368411538
S12735	0.161802091356611	0.0528413735347999	0.632499914172687	0.0470467790210402	0	0.105809841914862	9999	0.304189025239968	1.11162073726323
S12736	0.0694752728574668	0.198794382069062	0.564257186267944	0.0337670100785443	0	0.133706148726983	9999	0.331339482831423	1.09736024704037
S12742	0.0376882910119087	0	0.854876551187277	0.0164353686564487	0	0.0909997891443656	9999	0.350901388940974	1.09789821965355
S12754	0.101607602535246	0.142126000879989	0.648925834868769	0.0233214167528388	0	0.0840191449631583	9999	0.353086112600397	1.07834912756536
S12760	0.0751303334725501	0.0590113700925127	0.771309834502566	0.0252955935812169	0	0.0692528683511546	9999	0.312699288471529	1.11831468588059
S12773	0.071970403942085	0	0.763381711360881	0.0354926390398878	0.000591202657648513	0.128564042999498	9999	0.310842828622309	1.12300438036753
S12775	0.0668203330488858	0	0.859510792682935	0.00465485432120232	0	0.0690140199469768	9999	0.332646605860948	1.11154084749531
S12776	0	0	0.829463270552707	0.0410440566570783	0	0.129492672790215	9999	0.280169932897045	1.15677158226213
S12779	0.0940578081572676	0	0.838846865944434	0.0197556061074455	0	0.0473397197908526	9999	0.301875281533025	1.12920377084539
S12781	0.109048542540951	0	0.780602598593059	0.0119936221513222	0	0.0983552367146677	9999	0.352676995529267	1.08793963684838
S12785	0.112486233917559	0	0.805957961189352	0.00877486483906384	0	0.0727809400540256	9999	0.3269273656266	1.10886721383472
S12790	0.124489846438593	0.00260202320875355	0.772440577819619	0.0179701177162588	0	0.0824974348167757	9999	0.324518897527365	1.10724363605278
S12794	0.0823955771489326	0.0655413833348557	0.736471841112969	0.0247317363906629	0	0.0908594620125797	9999	0.32717201569616	1.10566833368867
S12796	0.0351301003067637	0.131314612992159	0.666049465972056	0.0435358024812327	0	0.123970018247789	9999	0.312210350091855	1.11753268554652
S12798	0.164721969976164	0	0.7839354879867	0.00786682147041519	0	0.0434757205667215	9999	0.324844670686848	1.1039369174168
S128	0.166754252071326	0	0.824202698565702	0	0	0.00904304936297244	9999	0.354249224737852	1.08197698313474
S1280	0.0513078996444524	0.146931735718148	0.625783187259443	0.0257504947231562	0.000160587428956045	0.150066095225845	9999	0.340456133202343	1.09717740857175
S12800	0.0420243880519367	0.0566970307025982	0.70946506931196	0.0371800553485619	0	0.154633456584943	9999	0.31033081812601	1.12559027783274
S12809	0.154118961721527	0	0.709286845908694	0.0232551019264332	0	0.113339090443346	9999	0.316066764378392	1.1111255582173
S12813	0.174791763434037	0.062234947030634	0.643537135254481	0.0319580269242091	0	0.0874781273566391	9999	0.300876028269468	1.11456874300036
S12814	0.0268923230066288	0.0876844374519786	0.680260520110559	0.0313557236672621	0	0.173806995763572	9999	0.283754502757638	1.15016771300219
S12817	0.158233310111726	0	0.753135139320754	0.0181253244243449	0	0.0705062261431752	9999	0.343960325454565	1.08716529923543
S12819	0.214455931848532	0.102387794198882	0.632417981161949	0.0103070026351115	0	0.0404312901555256	9999	0.315068847998919	1.10061542726213
S1282	0.112121970924911	0	0.781981561664508	0.02357130127442	0	0.0823251661361603	9999	0.333598027999143	1.10026510107041
S12821	0.0987719390213671	0	0.822808350519914	0.0200426108865158	0	0.0583770995722036	9999	0.31013114605282	1.12169466808926
S12823	0.0114238714996701	0.000291796685626056	0.873001847064506	0.0174190213297818	0	0.0978634634204164	9999	0.31185810535953	1.13422487038456
S12826	0.0865809763733174	0.0601270526191198	0.770016756778106	0.0121256334217734	0	0.0711495808076836	9999	0.327816375255358	1.1074316020902
S12827	0.081134011333037	0.141894114696117	0.583344732669821	0.0250752384317561	0	0.16855190286927	9999	0.313090703781501	1.1183626007369
S1283	0.0124206736654417	0.0452968862871768	0.797135390959214	0.0459538867503293	0	0.0991931623378381	9999	0.262933097573264	1.16348143968957
S12830	0.0589017731472746	0	0.84390019371496	0.0325503852804754	0	0.0646476478572903	9999	0.28503290999332	1.14467363784401
S12836	0.108152403761058	0	0.762591722453477	0.0363844961580643	0	0.0928713776274008	9999	0.290603948705666	1.13280158014875
S12839	0.112544835615806	0	0.777454296802295	0.0175278022229117	0	0.0924730653589874	9999	0.311773018706573	1.11961913036142
S12845	0.121535686283711	0.0170980260691807	0.727908832351256	0.029401594101552	0	0.1040558611943	9999	0.342021603033747	1.0908169036667
S12848	0.145636422376073	0	0.774508099350664	0.0164796431795365	0	0.0633758350937258	9999	0.33112813987941	1.0993568665897
S12849	0.112340113440407	0.0876111540490242	0.688263192144763	0.00802722113970003	0	0.103758319226105	9999	0.336808908296987	1.09710561590442
S12854	0.0148239373138548	0.119420355681115	0.660948342610598	0.0341925411944659	0	0.170614823199966	9999	0.311694985041449	1.12648996844609
S12857	0.210846603666627	0.112935170049259	0.616332972842625	0.00628360494934154	0	0.053601648492148	9999	0.303226748824006	1.11095882381057
S12863	0.0940090618364296	0	0.795545773068751	0.0365436758407215	0	0.0739014892540982	9999	0.312262515569241	1.11686384936033
S12865	0.185136515571881	0.0288186946896647	0.720753888607675	0.0108289920156623	0	0.0544619091151173	9999	0.356104540131769	1.07399622829427
S12866	0.13344056635738	0	0.777956213171772	0.0350790543118027	0	0.0535241661590457	9999	0.298422094223262	1.1228706167069
S12868	0.120796101985735	0	0.814232387055598	0.0148858493085407	0	0.0500856616501269	9999	0.323356681954807	1.10918152442944
S12869	0.0384408696152994	0.1073611861013	0.657754433049262	0.038029869752685	0	0.158413641481454	9999	0.333260679436334	1.10469588929196
S12872	0.0715099402634433	0	0.762982783944124	0.0284260563687339	0	0.137081219423699	9999	0.307073713258616	1.12842079970153
S12875	0.180329472600582	0	0.746675961306864	0.00736436963480051	0	0.0656301964577536	9999	0.328459952983772	1.09955634185554
S12884	0.0337708408911381	0.0822382272631645	0.705349757561482	0.00970383922938993	0	0.168937335054826	9999	0.368232478362855	1.08422542092544
S12886	0.126473608428396	0.232023845007817	0.476177445303806	0.0452636430653829	0.00111766228926518	0.118943795905333	9999	0.353694413980713	1.06869224598644
S12888	0.101507144632012	0.0331099745908885	0.719913414077178	0.0362586204769289	0	0.109210846222993	9999	0.321516380678845	1.10778250615504
S12893	0.117182045819682	0	0.775991406099284	0.0282688190006508	0	0.0785577290803836	9999	0.316087518437073	1.11271069644087
S12897	0.0780547797533938	0.0545017131798934	0.745514700034862	0.0153851254142858	0	0.106543681617565	9999	0.346545845403541	1.09346150472753
S1290	0.191984179813316	0	0.689014128480244	0.0282119231799723	0	0.0907897685264677	9999	0.297697533366092	1.11942020394679
S12901	0.0686765316189996	0	0.802761715887345	0.0338481561337123	0	0.0947135963599427	9999	0.288554200853095	1.14039215532866
S12906	0.118481263743911	0	0.775048994034759	0.0291144881561989	0	0.0773552540651315	9999	0.314003351069853	1.11400708706028
S1291	0.0493337062054733	0.0172826517923228	0.75887262164017	0.0652403376315909	0	0.109270682730443	9999	0.311206373816373	1.11718840516243
S12912	0.104992395912809	0	0.785508268147409	0.037837523266153	0	0.0716618126736296	9999	0.322243106915834	1.10702157653152
S12922	0.280379323579445	0.175583706600339	0.54148844216776	0	0	0.00254852765245523	9999	0.347841533229353	1.06756851485038
S12924	0.138329950803495	0	0.764737230853733	0.0273517498863022	0	0.0695810684564698	9999	0.305931419713967	1.11822786429933
S12925	0.137813942389838	0	0.717750698979673	0.0204928610629155	0	0.123942497567573	9999	0.304670995732028	1.12337305514373
S12944	0.0982660769819447	0.0155906656004952	0.798278875024001	0.0398050532526316	0	0.0480593291409279	9999	0.306254905765995	1.11943056582718
S12950	0.199643749273254	0.0497553705212588	0.642393357389601	0.0246865339953164	0	0.083520988820569	9999	0.330075504521616	1.09084561689608
S12952	0.0810455570808883	0.144930353055574	0.608400972059183	0.0442718143593648	0	0.12135130344499	9999	0.287878188369752	1.13024716554922
S12953	0.128818822081963	0	0.770256750210903	0.027740574964298	0	0.0731838527428366	9999	0.321406727492867	1.10696007234371
S1296	0.117802149815437	0.0406746805076074	0.714831802905758	0.0243927928065599	0	0.102298573964637	9999	0.309865448328905	1.11710810781388
S12964	0.11863657058903	0	0.784728008774448	0.0197435736794374	0	0.0768918469570844	9999	0.314278952135064	1.11588780836037
S12968	0.137434452481457	0	0.776238274843818	0.0105532408632639	0	0.0757740318114613	9999	0.276238995641672	1.14587634923784
S12969	0.00705393172779429	0.125673118269053	0.761270498197225	0.0163383269475956	0.000663753403625092	0.0890003714547069	9999	0.312192226751431	1.12700385140808
S12978	0.160853679848997	0	0.774327022788356	0.0103646163464451	0	0.054454681016202	9999	0.31130566079482	1.11479794127995
S12979	0.0804024143903641	0	0.778840171151849	0.0229477112237536	0	0.117809703234033	9999	0.346689007691762	1.09488401630547
S12982	0.118321987774371	0.107277427780403	0.6693444553731	0.0265696995359023	0	0.0784864295362243	9999	0.280808582548302	1.1352012216096
S12984	0.0278274219868662	0	0.824526883989321	0.0343665933937887	0	0.113279100630024	9999	0.312565568975315	1.12737264501531
S12989	0.112516806937517	0.0940463344952948	0.682209425468387	0.0303558795086235	0	0.0808715535901776	9999	0.278113212019297	1.13791459645834
S12996	0.167153524147014	0.0168813412130703	0.710101622887938	0.0229679322669057	0	0.0828955794850725	9999	0.326496271097164	1.0988817280418
S13010	0.0332509384819443	0	0.798043284453678	0.0268091111544642	0	0.141896665909914	9999	0.312012840732233	1.13017058623606
S13018	0.0110966104810922	0	0.827522724737838	0.0159607369746613	0	0.145419927806409	9999	0.347390402923966	1.1066182407542
S13022	0.128598977789839	0	0.779578095602211	0.0307561389940722	0	0.0610667876138774	9999	0.318442194873229	1.10852329038334
S13025	0.18001713797201	0	0.732630688040036	0.0283427823111875	0	0.0590093916767667	9999	0.286850073165135	1.1279112451009
S13026	0.14753381019648	0	0.773749842442772	0.0095954020047295	0	0.069120945356018	9999	0.317480086412541	1.11183989711968
S13029	0.20273185050124	0.0858961161611041	0.627533426460682	0.035000119097251	0	0.0488384877797224	9999	0.289562267435703	1.11744397280516
S13035	0.209810702465422	0.022828284952448	0.700981289848759	0.0142206675722608	0	0.0521590551611105	9999	0.3002938270359	1.11589639506834
S13039	0.236665848694136	0	0.672896030728507	0.0277203715547896	0	0.0627177490225672	9999	0.351007193010047	1.07134063134242
S13042	0.125794115937879	0	0.788393182659693	0.0364797960960952	0	0.0493329053063323	9999	0.298945981037379	1.123134967033
S13051	0.0870350383242405	0	0.807252619541327	0.0170309846516601	0	0.0886813574827727	9999	0.310595153854372	1.12394833900959
S13053	0.172394693684861	0.0765756002780452	0.680831423619033	0.0102201859254277	0	0.0599780964926327	9999	0.330098834548845	1.0944953715982
S13057	0.140911996098753	0	0.766414258761204	0.0237540819652299	0	0.0689196631748128	9999	0.256283341461073	1.15768073906025
S1306	0.193103267082274	0.0281950165704393	0.652039944833769	0.0327769262323076	0	0.0938848452812094	9999	0.336299888964368	1.08636154185422
S13060	0.0877887394199996	0.0835473744048277	0.670816481360586	0.0250475298323091	0	0.132799874982278	9999	0.299063238815396	1.12867533116907
