B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells	otherCells
Mix_68	0.0462442831499731	0.0462244700845997	0.0462358108479046	0.0461998380657839	0.0462197701794765	0.0462264735809073	0.0462305568323001	0.0130240621033868	0.0130254446965604	0.0461733264538102	0.14212402670352	0.0462452307377733	0.0461953192033509	0.0459635896454371	0.0462553308158549	0.0462535186879615	0.0461357055272765	0.0462990218782398	0.0462301046326781	0.0462923310902456	0.0461924893063837	9.29577657620307e-06
Mix_69	0.0462427644040752	0.0462341662030699	0.0461985072480578	0.0462065821579671	0.0462204761347384	0.046195917709522	0.0461732143467552	0.0130196694718543	0.0130252657975478	0.0462244238097916	0.142152281334253	0.0462442528078644	0.0462360716276961	0.0459580014712832	0.0461325656818426	0.0462522952805159	0.0462435959081965	0.0463036219874561	0.0462277069893985	0.0462949777275921	0.0462101118037097	3.53009681229134e-06
Mix_70	0.0462444754635446	0.0462225263481965	0.046254973420345	0.0461602569268573	0.046282093243506	0.0462136469970447	0.0462277618665055	0.0130209255270182	0.0130432852165703	0.0462120506100864	0.142094176659514	0.0462481660239125	0.0461879485146503	0.0460026903344292	0.0461362245677035	0.0462565446869604	0.0462523849984411	0.0463021329547689	0.0462196330534339	0.0462269242456183	0.0461871698433709	4.00849752183216e-06
Mix_71	0.0462405091713109	0.0461838077866902	0.0462068724072743	0.04619231477858	0.046195056769425	0.0462027897107108	0.0462018422431619	0.0130143277175166	0.0130216308564543	0.0462367855795268	0.14210090119315	0.0462734566319661	0.0462340042549956	0.0459978071470736	0.046146473218636	0.0462663359470259	0.046231187853774	0.0463237203514926	0.0462108254454737	0.0463022358279222	0.0462108365411145	6.27856672564568e-06
Mix_72	0.0462513958222093	0.0462536781686376	0.0461549040606556	0.0462459196855408	0.0462086284736282	0.0461735440741716	0.0461943533630278	0.0130131772688427	0.0130487807830459	0.0462172819198416	0.142213833165527	0.0461466276738174	0.0461862948313998	0.0459782738458539	0.0462844632646601	0.0462350205567153	0.0462490888665463	0.0462719131277682	0.046219139674372	0.0462258951929662	0.0462228517024222	4.93447834996158e-06
Mix_73	0.0462343162150363	0.0461783303054105	0.0462000313333959	0.0461989742963706	0.0462021370966545	0.0461797371883073	0.0462091804203585	0.0130171948713228	0.0130444018240574	0.0462714625732583	0.142225554769275	0.0461309038799227	0.0461866421844273	0.0459911803205594	0.0462372001220292	0.0463140130795742	0.0462216114939754	0.0462808863088621	0.0462271904544842	0.0462388547062069	0.0462066432734351	3.55328307670912e-06
Mix_74	0.0462361085515202	0.0462277442521021	0.0461942100879869	0.0461944981316263	0.0461911328208797	0.0461915413881196	0.0461827027092219	0.0130229890877367	0.0130285909495944	0.0462864258273952	0.142282898086934	0.046127054941269	0.0461717842619135	0.0459939191367469	0.0462530589396007	0.0462574548322358	0.0462210690934493	0.046322438821088	0.0462330471897913	0.0461756939477283	0.0462039421410294	1.69480203092754e-06
Mix_75	0.0462533488875261	0.0461844821188627	0.0462124547280672	0.0462035186785993	0.0462158541126552	0.0462263528428984	0.0462109536217095	0.0130058837890333	0.0130277997685668	0.0461420320641657	0.142144273632965	0.0462538683298726	0.0461734893224084	0.0459819520794856	0.0463003618496879	0.0462649049867051	0.04621786643353	0.0462677381753586	0.0462306703993371	0.0462417510536984	0.0462312394065885	9.20371827837639e-06
Mix_76	0.0462245867466603	0.0461804123236125	0.0461974520499531	0.0462021345022957	0.0461898208560252	0.0461974182467271	0.0462123595348166	0.0130164442694588	0.0130298713113108	0.0461442029027138	0.142078887848677	0.0462765002072073	0.0462503033593845	0.0460049027520191	0.0462449127177955	0.0462685257022766	0.0462230140849168	0.0463245111571678	0.0462288388419146	0.0462990055784554	0.0462026302456874	3.26476092380577e-06
Mix_77	0.0463044627173339	0.0462171646685569	0.046212175180278	0.0462122235378177	0.0462005053705029	0.0462053605627942	0.0462080941936581	0.0130189371474424	0.0129999760343945	0.0462332708046936	0.142105880657748	0.0462367960324737	0.0461117940564481	0.0460089628173786	0.0462496985977411	0.046259408617676	0.0462394804811646	0.046268083975712	0.0462307516805561	0.0462223706031541	0.0462470774394735	7.52482300205168e-06
Mix_78	0.0463044976405328	0.0461908178817531	0.046186425065906	0.0462273524409473	0.0462259036859659	0.0461598099048226	0.0462169717306264	0.0130186464588699	0.0130200652289075	0.0462574946039227	0.142060658316301	0.0462714802480154	0.0461888621340009	0.0460243453168203	0.046142117050747	0.0462639708090003	0.046224361003265	0.0462759221282617	0.0462069107936948	0.0462397689885214	0.0462902400528984	3.37851621978593e-06
Mix_79	0.0462071979652714	0.0462185629901143	0.0462251718157716	0.0462322233776156	0.0462417593576161	0.0462108546743513	0.0462144470491116	0.0130030168495162	0.0130475436918487	0.04627582693646	0.14210771208352	0.0462605413410418	0.0461738581313678	0.0459954106598563	0.0461186212138223	0.0462663057955108	0.0462601005238033	0.0462473651082455	0.0462114184054671	0.0462257774593659	0.0462453245599084	1.0960010413977e-05
Mix_80	0.0463122075766849	0.0462144605277948	0.0461366356715197	0.0462345036462619	0.0462053279570651	0.0462121779281079	0.0462090337928216	0.0130054284475403	0.0130303388991252	0.0462228051149391	0.142281982636144	0.0462462785747886	0.0461539744942335	0.046002321825415	0.0462483337850071	0.0462577172379422	0.0461488190553658	0.0462693677513044	0.0462091101464987	0.0461966021255092	0.0461984489439981	4.12386193320033e-06
Mix_81	0.0461280459972307	0.0461766361762266	0.0461819422287072	0.046183727436124	0.0461922487951706	0.0461812939851621	0.0461954887455175	0.0130219563541009	0.0130238329066803	0.0462883813275624	0.142271599399855	0.0462366107857767	0.0461861806452178	0.0459921556199268	0.0462535903410244	0.0462540528066309	0.0462390051075917	0.046323682481906	0.0462341349965493	0.046228671171142	0.0462050402432641	1.7224486328781e-06
Mix_82	0.0461358151343611	0.04623649334145	0.0462328352244835	0.0462232561426907	0.0461826212981034	0.0462036210370695	0.0462066108479276	0.0130150441612807	0.0130106357940896	0.0462319100828	0.142081971963427	0.0462678817438892	0.04622715433799	0.0459979903037174	0.046234756814169	0.0462559958766314	0.0462456853973176	0.0463114378122857	0.0462006913123212	0.0462941161098102	0.0462002275567463	3.24770743875438e-06
Mix_83	0.046237188396467	0.0462292794225421	0.046210500830844	0.0462097523970625	0.0462085212824812	0.0461474640292703	0.0462305845025702	0.0130138132158562	0.0130206295154135	0.0462291088029497	0.142294002905408	0.0461462541278249	0.0461997065127092	0.0459572227561591	0.0462523303610125	0.0462507649816436	0.0462168913394327	0.0462595652595777	0.0461891592986658	0.0462792152229067	0.0462170670403836	9.77798820059884e-07
Mix_84	0.046134909577184	0.0462923825085164	0.0461947741786312	0.0461844414915722	0.0462704253244281	0.0462359885726692	0.0462116995151133	0.0130163402290571	0.0130241964374951	0.0461668521118425	0.142117358995745	0.0462530831830544	0.0461809843203937	0.0460049775807211	0.0462377276863764	0.0462550674133984	0.0462413486873611	0.0463073023929988	0.0462169910629255	0.0462180443792535	0.0462333620276332	1.74232363020563e-06
Mix_85	0.0461445013231911	0.0461805524495327	0.0461972606748502	0.0462022555048348	0.0461897400858042	0.0461972361767139	0.0462125035262294	0.0130163425076649	0.0130297113837154	0.0462250406878837	0.14207773745045	0.046276738563577	0.0462505376790293	0.0460049523515337	0.0462452748814913	0.0462686231205295	0.0462231906818344	0.0463232925998082	0.046228913904659	0.0462997225796791	0.046202604780552	3.26708643565245e-06
Mix_86	0.0462461450993556	0.0461854207619492	0.0461955849779642	0.0462047867967098	0.0462041864946211	0.0461184761998238	0.0461961079671317	0.0130184260407513	0.0130259452901354	0.0462962689799973	0.142266913815567	0.0462429973229944	0.0461841896743358	0.045986399233779	0.0462597165695627	0.0462638883073118	0.0461363569514495	0.046265746465789	0.0462453296677647	0.0462369869083419	0.0462177917082444	2.3347664210758e-06
Mix_87	0.0462216937803515	0.0462912969483696	0.0461960284272254	0.0461694915099386	0.0461995329541214	0.0461838505871309	0.0461875660516997	0.0130151189941146	0.0130289995637415	0.0462350442286607	0.142286406025252	0.0461336886342019	0.0461678501853895	0.045992477862451	0.0462363066596656	0.0462634685968994	0.046223032380824	0.0463098690248758	0.0462361382661621	0.0462134616379502	0.0462067631900772	1.91449089683177e-06
Mix_88	0.0462552817601136	0.046240301046006	0.0462307185825174	0.0462800842283554	0.0461934630445714	0.0462255906164644	0.0462426054871908	0.0130211301458721	0.0130490658795918	0.0462244352456844	0.142145767500658	0.0462457044752753	0.0461854018559385	0.0459792912564798	0.0462131665932836	0.0462513129578104	0.0460995211569894	0.0462963878958879	0.0462252934293062	0.0462318985771402	0.0461602262773591	3.3519875046589e-06
Mix_89	0.0462406321357363	0.0462121039173671	0.046171682798381	0.0461927793429925	0.0462328873169236	0.046191705024522	0.046219725438204	0.0130194193630462	0.0130019343486483	0.0462576546603287	0.142090825808717	0.0462571324459506	0.0461865827240452	0.0459817102132254	0.0462204806504652	0.0462677404530709	0.0463042569576306	0.0462693368706069	0.0462319161135704	0.0462046900698039	0.0462354495293183	9.35381744587134e-06
Mix_90	0.0462388308267569	0.0462098866392234	0.0462254369193143	0.0461906138882855	0.0462814037070012	0.0462188976789773	0.0461982626942744	0.0130036599443844	0.0130481155590118	0.0462659404600542	0.142088986486416	0.046254805275267	0.0462073582593909	0.0459979252298517	0.0461435721740943	0.0462695523157204	0.0462502910665775	0.0462717332199136	0.0461885143989267	0.0462335288880729	0.046206554571109	6.12979737691397e-06
Mix_91	0.0462558631042536	0.0462983562893833	0.0462004781908816	0.0462061599333018	0.0462085943112021	0.0461969214347194	0.0461746456442571	0.013026878008894	0.0130272606116629	0.046237125249568	0.142049854627793	0.046246784521053	0.0462232744939343	0.0460152407414345	0.0461412820448977	0.0462654830151647	0.0462516760128632	0.0463166427888834	0.0462223790021992	0.0462303950406435	0.0462020469162706	2.65801673930887e-06
Mix_92	0.0463141002535206	0.0462181397030413	0.0461474841176832	0.0462270933718791	0.0462179281423222	0.0461932405453597	0.0462482465257664	0.0130155785477919	0.0130298686840023	0.0462491321411064	0.142070084364145	0.0461430337867809	0.0462028535015421	0.0460052284292728	0.0462595528455595	0.0462691766161378	0.0462462963954825	0.0462777819573366	0.0462254486209346	0.0462220473315732	0.0462101992664412	7.48485232064983e-06
Mix_93	0.0462552294520464	0.0461919620923606	0.0461507207298409	0.0462421117632087	0.0462173757361411	0.0461689775774112	0.046251777225766	0.0130031847997697	0.0130482109188102	0.0462140974011309	0.14226849113791	0.0462637135984292	0.0461812228935127	0.0459778316927878	0.0461513763095912	0.0462404770695228	0.0462340952567397	0.0462763401178068	0.0462160878290895	0.0462232155334228	0.0462196375708253	3.86329387620061e-06
Mix_94	0.0462446006610779	0.0463129987339052	0.0462267262629134	0.0461579101972809	0.0462748047397434	0.0462216827155038	0.046240270456186	0.0130206138593073	0.0130218330980732	0.0462221131883793	0.142134038960881	0.0462544229504592	0.0461821986690039	0.0459775335107957	0.0462130214836396	0.0462519825919085	0.0461004882952232	0.0462944877321372	0.0462216919283313	0.0462320889841299	0.0461911102060682	3.38077505180089e-06
Mix_95	0.0463178818264938	0.046221562520166	0.0461687433118613	0.0462406588144768	0.0462335677917418	0.0462065607427466	0.0462138102458668	0.0130116498356864	0.0130185460442663	0.0462508967273489	0.14206537794076	0.0461525997525929	0.0461653211390163	0.0460116119053356	0.046252981429307	0.0462381204368844	0.0462528430719312	0.0462803434958204	0.0462184511931506	0.0462294860705652	0.0462394331847422	9.55251923952981e-06
Mix_96	0.0462448302917277	0.0462172035985592	0.0462415876162989	0.0461589146411696	0.0462480633546326	0.0461884882865801	0.0462303676049238	0.0130163464192767	0.0130244044017224	0.046291605358407	0.142094697804781	0.0462398754236231	0.0461769682880135	0.0460197083258115	0.0461345244657075	0.0462535412005423	0.0462487005265971	0.046310686711206	0.0462129750500356	0.0462269423178541	0.0462170010488199	2.56726371027197e-06
Mix_97	0.0461409121021483	0.0462406418179247	0.0461687698068831	0.0462098507749106	0.0462308727934025	0.0462032211109889	0.0462399000412699	0.0130144918812825	0.0130457161132973	0.04623454799578	0.142144005701282	0.046252746885525	0.0461893384371532	0.0459905084493861	0.0462167364929746	0.0462602928735168	0.0462522333422367	0.0462717462702643	0.0462912469206904	0.046183372958485	0.0462155612966876	3.28593391009078e-06
Mix_98	0.0461548776864868	0.0462024693145124	0.0462147701285481	0.0462200828158737	0.0461475812421593	0.0462250840141825	0.0462284021734424	0.013045063870599	0.0130341193219373	0.0462186449996449	0.142080120523946	0.0463114039216884	0.0461812982432465	0.0460161420607012	0.046280416379418	0.0462509527762213	0.0462594148199332	0.046271191837647	0.0462179608639798	0.0462406568798697	0.0461952012545742	4.14487138853018e-06
Mix_99	0.0463102636173867	0.0462227362280731	0.0461423595726471	0.0462127692285277	0.0462332030380432	0.0462104730677626	0.0461965819371331	0.0130155285914246	0.0130230847326812	0.0462455338712981	0.142035985279095	0.0462772456667904	0.0462482522555897	0.0460167612424457	0.0461478802829631	0.046269736100849	0.0462301256256087	0.0462816876221173	0.0462081817660501	0.046263259786307	0.0462040586046863	4.29188251988257e-06
Mix_100	0.046244043544499	0.0462182891916299	0.0462667806433874	0.0461858226763914	0.0462016739450232	0.046177453016165	0.0462095726886036	0.0130282711968854	0.0130026806842964	0.046247144897509	0.142098635587809	0.0462416217967724	0.0461860395191468	0.045990912243654	0.0462643736918704	0.0462556718423185	0.046304268401183	0.046265563713769	0.0462150789271179	0.0462367775944447	0.0461548608035531	4.46339397149493e-06
