B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils	otherCells
mix_60	0.267142884029073	0.217532484562313	0.0916460122113376	1.02443746245848e-06	0.0090485143647495	0.00110868602646225	0.0462739681716067	0.138264468659884	5.72018656561617e-06	0.023818930096543	7.16846677084214e-07	5.96839864734198e-07	4.03534270549517e-07	1.69508017768724e-05	1.78706435460908e-06	0.115263570367552	0.0298768185697172	0.0599342603186674	1.34086285368411e-06	5.69984881987454e-05	1.01279716015507e-07	1.5301888510742e-06	2.232091502891e-06
mix_61	0.107424674567286	0.284955339149848	0.000830475148645014	1.04844138056926e-06	0.000660985829921733	0.0011503463399663	0.180323296893679	0.0634555277547693	6.4366707486418e-05	0.110583020790403	2.66593348804485e-05	4.50329410142819e-06	2.29383501652581e-05	3.42720787030639e-05	0.000155499205895479	0.0563564826518109	0.00537831940859568	0.1883260663715	4.14390944672245e-05	3.70918816386964e-05	2.3440241474548e-05	0.000144160069209183	4.6394173454505e-08
mix_62	0.108749651199127	0.204306453382516	0.0110757404397535	0.000989708205339377	0.12342376305363	0.00470899815109582	0.0775629054209346	0.0921408950573715	8.30974157188729e-07	0.136096438175301	4.20021991248793e-07	5.74092296849703e-07	7.93456334366963e-07	1.30700707815399e-06	1.83054582012608e-07	0.0549719847680695	0.0508692347190088	0.118623645207303	7.07395438313146e-05	1.35807576118296e-06	1.37126667350351e-06	0.0164018952024508	1.10952539253804e-06
mix_63	0.000918968113916381	0.122385073629724	0.193781803803297	0.0768485592446027	0.0253686734977482	0.076367394446806	0.0858301570370975	0.0861556801717102	4.69404665994865e-06	0.144428185218576	9.7571703707187e-07	7.10219910450691e-05	0.0275761189702613	0.000378969228788084	0.000147293086648958	1.31139447841118e-05	0.0395125657478364	0.120131302560638	5.20384165876447e-05	1.74153024906564e-05	1.19500160951498e-06	1.96180735085138e-07	8.6046413996501e-06
mix_64	0.222632047239058	0.103787992165523	0.118613851817366	0.000133752710526214	0.00023298380438215	0.118734940143169	0.0910876629085854	0.0345408923818122	0.000112899005901235	0.0643566813558433	4.22314443400609e-05	7.20898186244861e-05	0.0157924535704306	0.000661701028012964	0.00175979111682656	0.0996520272448963	0.0416599359158249	0.0704530119326541	0.000637696231236465	0.00927382328140929	3.84280458222745e-05	0.00571897886911267	4.12796864263474e-06
mix_65	0.115777860797078	0.112311140666146	0.0728146819330117	0.152034635961213	0.152590354815957	0.00155825047320171	0.0465407874991697	0.0349711683894604	1.98478214588371e-06	0.207185615185954	1.58145404511281e-06	1.25652003990406e-06	0.000650770511212395	5.84480953361893e-06	6.33193045936998e-07	0.043555652955515	0.00203584110394626	0.0275631894073276	0.030364545147224	7.95297313815944e-06	2.70395781600295e-06	1.01382561090967e-05	1.34092077086657e-05
mix_66	0.138379935683842	0.218677329625566	0.158637566938086	0.0783255141194379	0.0944231193479565	0.0430851350575259	0.00668545489165666	0.00943686108383968	2.23320440945482e-06	0.0715648936884214	9.43013960386637e-07	1.14569998858662e-06	0.00667298231709428	0.00021474697077155	1.32541559480493e-06	0.121840755883937	3.38290882007332e-06	0.00646765949910068	0.045542222386919	3.10706325432423e-05	2.3083911266228e-06	6.82265062930281e-07	2.73097433931215e-06
mix_67	0.182731035169139	0.179625022086672	0.00418172914170261	0.0728415559914865	0.0974455165471888	0.0382614700165579	0.04104663641754	0.0931649270687625	0.000244603970934243	0.112653206071182	0.00026041808570687	0.000213812612919502	0.00102982254722599	0.000748017306795101	0.000336825599585324	0.102396205758598	0.022848638160999	0.0416050774276397	0.00781717130511923	0.00021240490690717	0.000226066406743526	8.0740426482691e-05	2.90969741119383e-05
mix_68	0.0560129251626386	0.0942203944038912	0.0372993078823818	0.124942751215112	0.154252302399476	0.000656471429866946	0.0680266251952718	0.02558478349131	1.30266898860651e-06	0.312346189307407	6.01061099654993e-07	6.35078067957141e-07	0.00011085120128619	5.63738445532199e-06	3.06000602416108e-07	0.00769087028912513	0.00422586103410552	0.113105806974134	1.00640877739219e-06	9.31913522553122e-07	6.77522731665912e-07	0.00150308340851317	1.06785672353509e-05
mix_69	0.23541500224655	0.193382513786925	0.166348154207603	3.11753171560558e-06	0.000413431300156149	0.0319758433908754	0.0456565097243548	0.158921795711157	0.0164000997152438	0.0295917973152416	1.25295370640569e-06	1.64665127004298e-06	0.00889028963414547	0.00477490780400429	8.75200642441576e-07	0.0464016193763563	0.0285913713259094	0.0306660842588607	0.00255339206586394	2.80042116931996e-06	1.43032616587992e-06	1.66657815889806e-06	4.39847392465757e-06
mix_70	0.0859402242869232	0.307564426277564	0.0564420938687748	0.177628887362885	0.136326370809308	0.00289449194583119	0.0178488483236345	2.75507591922738e-06	4.53696485208912e-07	0.00338525115168725	9.74062098336826e-07	1.27083049210682e-06	1.05631105392679e-05	3.7498849773977e-06	4.33379855368825e-07	0.163891947758453	1.12415293041739e-06	0.000133154445808276	0.0479154230821235	3.25429669540441e-06	7.36219161582887e-07	1.10472774386061e-06	2.46125010945491e-06
mix_71	0.211587258267767	0.325458774129726	0.213507581777164	3.30139144832648e-05	3.64243272402431e-05	1.35476511052406e-05	0.0170398479713113	0.0196135392890976	0.000169285252559199	0.0205071134599714	8.94785346699953e-07	2.57527637053453e-07	0.00277388448732494	0.000481706180057801	9.76735033466934e-05	0.15648990233432	0.00625773192873985	0.0257800432758485	0.000139727454497693	4.25965693317033e-06	4.04205643595231e-06	8.92728143119638e-07	2.598040943629e-06
mix_72	0.218559767093803	0.306311069514874	0.0126246204647153	0.000198321457421141	0.0205804198528927	0.0557436804709384	0.0513298418017957	0.0508490716949976	0.00502086567119051	0.0132717356423611	2.15690714210536e-05	1.10651847513301e-05	0.0143886191919911	1.53577526539222e-05	1.84020933873687e-05	0.151685947469257	0.0503454842177824	0.0388866840667919	0.00202885019009667	1.90709575479651e-05	0.00695008183713558	0.00113600307601609	3.47122617781275e-06
mix_73	0.133629822958452	0.200777334235159	0.030661833634582	0.0316534598907279	0.123188312788432	0.138431964543086	4.22518255693555e-06	1.30503976603524e-05	1.93188540486344e-06	0.1485456518807	8.06552533101994e-07	1.90976145763127e-07	0.000717453374630022	2.12806829031316e-06	1.75130499974202e-07	0.130305608488189	4.03648259043854e-05	0.00690513831076236	0.055086034327771	3.05807958936891e-05	2.33562560241806e-06	7.54118986411598e-08	1.52071511790898e-06
mix_74	0.0811462832641286	0.326438185583117	0.0942630845710625	0.0170961384979949	0.0284612948661314	0.00430816772572268	0.0753705190148332	0.0520434240700268	0.000457709383660415	0.116429652392145	2.88024617589165e-05	5.71209328328498e-05	0.000554938846697346	0.00243073022913452	0.000839422030971701	0.0884598645167388	0.00302331718208388	0.0892040070244164	0.0183940887669529	0.000509002782459097	0.000183275053052234	0.000299144993583894	1.82581049418971e-06
mix_75	0.210780227254268	0.163624255247173	0.198431921332773	0.0777677895883147	0.044897987928803	0.031989352588342	0.00554289784180848	0.017586403112446	1.2344665919878e-05	0.0742709167302344	7.0864290965261e-07	3.85265802900878e-06	0.00742316080666928	4.55997787508337e-05	2.40333929623261e-05	0.112376783164009	0.0001509490363847	0.0501845277049404	0.00423086733225788	0.000638722698200962	1.02980624298825e-05	4.38977495597113e-06	2.01065741667967e-06
mix_76	0.0502756252652308	0.12123711514688	0.0630508216803479	0.155506199302571	0.0763552460450518	0.00771792821224227	0.0405319130865567	0.115017639011815	3.6236926552482e-07	0.220418961216808	1.04855396647643e-06	7.86926084558195e-07	4.47257233719568e-06	4.16362206828115e-06	6.48186752833682e-07	0.00343502732630234	0.051426192278672	0.0950007210626951	1.58386103159938e-06	3.21083275972597e-06	1.05012991579242e-06	5.44015581615017e-06	3.843154829667e-06
mix_77	0.104256032530286	0.0879280032440577	0.00947049267437541	6.26415725019382e-06	0.121901705008712	0.0157589473920566	0.149583780524793	0.100623234280506	1.42758115998831e-06	0.163536082527792	1.9027267351118e-06	6.04083289671104e-07	1.25263135741902e-07	1.59443182434167e-06	4.15853388462054e-07	0.0101485789075254	0.0608103411388273	0.174261290605534	0.00169581302983386	1.36815149145909e-06	1.39793194967966e-06	5.9554890638543e-06	4.6424664126094e-06
mix_78	0.11564729437458	0.19857100361813	0.164595318993811	0.0555649099916223	0.0722861403496428	0.0344523497031656	0.00586054944031033	0.0793478240347197	4.64105461745564e-06	0.154420293209235	2.21446342793102e-07	7.53056356416154e-07	0.00159858368114164	5.53042692991033e-06	7.35080676077077e-07	0.0774640748461149	0.00624166727741777	0.0310634967747122	0.00285892113790471	7.04311047624537e-06	6.10161332077365e-06	6.09542679407795e-07	1.93723609395833e-06
mix_79	0.0185356805892168	0.124492292104134	0.273364621168323	0.00843063181439924	0.0132759239304859	2.56058192290953e-05	0.114467326211846	0.0635050633741936	8.46895346273702e-05	0.239979217649796	6.29703106268272e-07	8.68465134991446e-06	0.00623932445896936	0.00148154937885391	4.18029054400912e-06	0.0100511135043386	0.00511260963745686	0.120872814615938	3.82804866808514e-06	4.02587608945427e-05	3.6842208821242e-08	1.19921757442234e-06	2.27186938463345e-05
mix_80	0.199144623071984	0.258972867173318	0.0666462072933631	6.17982762161423e-08	4.21478738053276e-05	0.000683265151628028	0.143018904731351	0.0614352036671313	0.000403430081038793	0.078037975411944	7.10252716051324e-07	6.66951976314248e-07	0.000875504392212954	3.98167582311645e-06	1.12390361045752e-06	0.0926303186860722	0.0161383654924035	0.0814614296472534	0.000499667131811417	8.82068428480315e-07	7.00122714899702e-07	1.06611148526748e-06	8.97309651723129e-07
mix_81	0.115643214264266	0.171005864624355	0.0723764723767136	7.64037909014032e-07	1.44402297799348e-06	0.013652375585874	0.136155987229759	0.146568263017562	2.75844528359745e-06	0.0804216214954967	3.18181290131476e-07	1.08566122656101e-06	0.000164077189842042	2.34874309366213e-05	4.67099970916976e-05	0.02148728213402	0.00979059465908685	0.232601307498238	1.2665237967959e-06	3.31979227108082e-06	1.26753350393957e-06	4.73792364015543e-05	3.13906209739017e-06
mix_82	0.117660504354386	0.224362872947563	0.144459266398524	5.25352173194297e-06	0.0242250034167631	0.00530835662473574	0.0737321516214661	0.0221775080439739	0.0113195592069849	0.199048936086891	1.69528765681187e-06	1.10086034867042e-06	0.000680736850206953	3.53466995810258e-05	7.16131713211936e-07	0.124748935210407	0.000867118826642683	0.0474727030261496	0.00183294698785231	1.65968250901618e-06	0.00205415858471374	4.98233660540548e-07	2.97139553884198e-06
mix_83	0.122690967583651	0.226528010275415	0.195570717711742	0.0496700321503297	0.0446636101924342	0.0157937344118689	0.0270897644715268	0.083324680856055	2.70329264061778e-06	0.110632805174154	2.55279266394769e-07	0.00385472403170371	0.0108257693036016	0.00136409683903757	7.58944377615389e-06	0.066274672873866	0.0075852818204733	0.0209785525058121	0.0129046336084509	0.000218912296788148	1.39419989770686e-05	1.75948584954184e-06	2.7843925814345e-06
mix_84	0.0959515412309703	0.0963801984787275	0.0312650154199513	0.000762902992174685	0.00490610399939898	0.153125737250874	0.0732597187445619	0.0693874719130111	0.0142057943892544	0.0741085082595798	0.00251157963091325	0.00110530028345659	0.0723218684439627	0.00793862751642025	0.00132156118936727	0.0763373680298568	0.0666884110672613	0.0700186818164972	0.00213394103601553	0.00769422443953896	0.00167377190137492	0.076693154993823	0.00020851697300787
mix_85	0.102056075889533	0.179746293318641	0.090176886795972	2.85846285604335e-06	0.00707113702614556	0.0117739990651947	0.125759678914705	0.130808834807761	4.49304680874949e-06	0.102530144080285	8.31732644365882e-07	8.7501897355396e-07	0.00763009234608327	2.113734004155e-05	1.69884946885881e-06	0.0360438408243633	0.0550658035414585	0.151296667913816	3.08273034293426e-06	2.83152191441393e-06	7.03708280807947e-07	1.72348114170443e-06	3.09583568968774e-07
mix_86	0.080101710069141	0.0983613477611646	0.041114896813998	0.0364774268489521	0.101950707234804	0.000972590308196984	0.113638973483109	0.104628957081155	2.66661336395635e-06	0.221902380672517	6.17762315150887e-07	3.77707095003076e-07	8.30698137235592e-05	8.16104026895826e-07	2.58713033668148e-07	0.000196998340012821	0.0402401300409125	0.160266239231171	9.09522219098433e-07	6.6442046511952e-07	3.49869488224859e-07	5.75516100380498e-05	3.59979097389355e-07
mix_87	0.0212788160187466	0.214659064983494	0.134626608346465	7.75910979617554e-07	3.25294013082126e-06	0.0453753628936464	0.18736754703753	0.105689765588725	1.02523679509188e-06	0.049188690324369	3.98261729133767e-07	3.8222347276926e-06	0.00574249358105014	0.00140962697726054	9.77055683053438e-07	0.017308545544118	0.0778597825893014	0.138704036814018	1.38609736644083e-06	0.000772169910868506	8.05071357456341e-07	5.42376662518706e-07	4.50420497473759e-06
mix_88	0.133377335812693	0.184732018355364	0.0540067729391696	0.022775867609555	0.0876546801566671	0.0105903528966993	0.0736793963636156	0.0513492745684251	3.86574745552972e-05	0.182563736651745	2.72904159173791e-05	2.16817122218844e-05	0.000101182520136919	8.74859200104988e-05	1.17018065550574e-05	0.052673288160315	0.0014926791406793	0.144736256477084	1.99633857176307e-05	2.81764737507061e-05	1.59769504015768e-05	1.53307546485545e-05	8.93454073519345e-07
mix_89	0.110000264083958	0.154279495782896	0.0252745353798262	0.000635915160602969	0.0979978073403981	0.00867619826848263	0.132458990724032	0.0981390458361393	1.53847855413628e-08	0.146032370852329	1.53287104981865e-06	4.77516435339145e-07	6.83247323560368e-06	8.98946214646203e-06	2.48198482499783e-07	0.0411408962033728	0.0515811848065093	0.12994760993181	3.36693766449214e-05	1.94556403287124e-06	3.17525835218467e-06	0.00377662740457268	2.17211990686767e-06
mix_90	0.0296125345578071	0.174259135416873	0.155303039735071	3.17406615617985e-07	0.00608638549923785	0.0390346282544881	0.0584572508351428	0.191127018925636	1.14635004993982e-06	0.106367274077859	9.71482307917745e-07	1.02339187213482e-06	0.0173676486277197	0.000653375753800921	0.00172866577583082	0.0187847459542031	0.0354249468555714	0.164081925609363	1.07083422665359e-06	0.0017003587661292	8.87226248551125e-07	3.50110396688192e-07	5.29855354940155e-06
mix_91	0.0635118379530255	0.200179820655039	0.183959467386643	0.0599957712117096	0.13625710554967	2.20745675455447e-05	0.0284335307906883	0.0291284200316784	4.05634357588622e-06	0.103922698252575	4.65870484864376e-07	4.4997329405781e-06	0.0313656679070885	0.000151544357702279	8.95922418006292e-07	0.112252722971573	0.0166775071320453	0.00804718595417074	0.0260708163699813	3.12436057395111e-06	1.34460694540442e-06	7.19276850597264e-07	8.72279507328951e-06
mix_92	0.176664793592178	0.0943402879052194	0.110196617570415	2.58684392547525e-05	0.00606207614846449	0.112672433051161	0.106062403357816	0.122991267434429	4.0101941502391e-05	0.0355268510112973	7.61431059097345e-05	0.000482907826005287	0.0354375029035503	0.00400301902511458	0.000392981821659961	0.0575201507718991	0.0495559247964861	0.0843016788845826	0.00179759945203329	0.00163729994806908	5.49132083095433e-05	0.000156195228727235	9.82575915916217e-07
mix_93	0.0239300688101931	0.0504040078227726	0.522328034433308	0.103431030903651	0.00976841978218928	0.000931096616194136	0.0441767173729405	0.0229544549284257	0.00158600273336127	0.06623180311827	0.000206786110752611	0.000269350044318407	0.0219899657542721	0.0424042313413566	5.49302580304342e-05	0.00571726515678064	0.0545579590099763	0.0270547628830713	0.000505908158703354	0.000794320864226809	0.000576524539848555	0.000124994849358134	1.364507999202e-06
mix_94	0.000150868443587246	0.0413208287063808	0.275908842792996	0.261018663008605	0.0579675942689306	9.35887543302676e-06	0.00893229962921644	0.00764792058513556	4.46852057335833e-07	0.277092293733442	5.10907745552928e-07	3.05461139911129e-07	0.0242959187775468	0.00308862421433919	1.53627256874881e-06	6.08678638794437e-05	0.0337956757442319	0.00869350783558229	2.71729074340353e-06	4.56981373471647e-06	3.01586862701528e-07	4.10435384426151e-07	5.93690045740197e-06
mix_95	0.182119805164399	0.181676074533649	0.134723616644639	0.113623109960417	0.0701283451655031	0.0587734429198898	0.00196108429243583	0.00269088923803601	2.97934641385413e-05	0.0827207237754469	8.65694499588701e-05	3.66670024762084e-05	0.00686553848450771	0.000775806672235739	2.74402011900627e-06	0.106098266926215	9.50478042758566e-06	0.0246231878219498	0.030003508093081	0.00303558011636193	8.68928027860102e-06	3.56047474596591e-06	3.49171908760188e-06
mix_96	0.108503876429099	0.154927787166415	0.11774704833458	0.206384776927183	0.143050959109138	0.0149377403540488	0.00746556450973003	0.00293109896243546	1.86245539020911e-06	0.0839448806941044	1.58651908088358e-07	1.90199267505058e-06	0.0298760136844721	2.60088450664534e-05	8.59378147941325e-07	0.0961624693962402	1.24324516010804e-05	0.00436037253561824	0.0296105936888853	3.59151605149893e-05	1.08125190095092e-05	3.09243608780411e-06	3.7743176489245e-06
mix_97	0.123347519835768	0.163481969440781	0.198243434863742	0.000237331761269165	0.0244179966461626	9.21404854398929e-06	0.0779388121491957	0.0544670235253898	1.22518060467967e-05	0.173590852638159	1.56024307110602e-06	1.63780294224095e-06	0.00230479770667431	4.73265562288432e-06	2.62154936469166e-05	0.0393670919458758	0.0383426339481016	0.103496666672604	0.000668951534317177	2.56398111576557e-05	1.68284604455159e-06	7.38345088156793e-06	4.59917400199985e-06
mix_98	0.161290866186438	0.259581770298108	0.157440628668048	7.07979882661492e-05	0.00570190463305553	0.00100303907155119	0.157317336302346	0.0318477362033554	0.00185308592420083	0.0654330126885547	1.44089024842755e-06	1.49258892502857e-06	0.00258984894589457	6.04145275005937e-05	0.000456012053306606	0.0488181110349408	0.00749844028361082	0.0808196325181017	0.0181627920867805	3.49755886677477e-05	1.28029903202319e-05	1.405180806795e-06	2.45334697215593e-06
mix_99	0.100603664224455	0.134289825386465	0.000355857491993806	8.06450366785426e-07	0.0212321273853716	0.00260069259757772	0.206538872478157	0.13081524367096	0.00578677564309086	0.14618695384373	1.29456431370783e-07	1.59858545462369e-06	1.45523139550361e-06	1.1426825265118e-06	5.16436471369229e-06	0.0149220980585686	0.0938909598576469	0.141567203780656	1.58714181634465e-06	1.09460522879884e-06	1.01152433192297e-06	0.00119294433499403	2.79120406866614e-06
mix_100	0.146605781958984	0.178711657590802	0.116341069310895	1.61481658877924e-06	0.00139717454206685	0.00146099164658723	0.0492521484903714	0.0712119938529136	8.9219086205845e-06	0.17494159974845	7.88431074857961e-07	1.63996761902419e-06	0.0169950358874493	0.000996990734660399	3.04515634978983e-06	0.0528020994884372	0.131855051781491	0.0556532466511004	1.86852191594365e-05	2.18541448840013e-05	0.00171441190011202	5.27633752909373e-07	3.6691376306561e-06
