naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	otherCells
S8967	0.000902337934460567	0.0303003257245255	0.00485128807827486	2.98259833934088e-06	6.03436323156877e-06	0.0914398199922951	0.200120318112593	0.0641548380963373	0.000405474408368795	0.00918198401076258	2.76171288338836e-05	1.15811393836844e-06	0.07551529686625	1.16445138689957e-05	1.93157588811736e-06	0.000114912063292745	5.29897403382472e-05	9.19586596356317e-06	7.5605437629219e-06	0.305091363486412	0.217800926782262
S898	0.000165279849713213	0.0294816669494503	0.00528845712347441	2.43846256181983e-07	3.15307607448983e-07	0.0975130456214917	0.224181655679316	0.0576847975694174	0.000104062994373101	0.00493229637660249	1.37674659027185e-05	2.13311374478792e-06	0.0801489100458163	1.58447820385212e-06	1.23904547519597e-05	0.00026575794620123	1.98088980591603e-05	1.98174035427827e-07	4.89406654502544e-05	0.287994766305856	0.212139921134275
S8992	0.00517503279765568	0.0256808815732049	0.00748215461929013	9.63833209900812e-06	4.12693617353678e-06	0.0964614325594501	0.193404766690947	0.0714380780999267	0.00049295152798967	0.00849506217503819	5.53375440672017e-06	4.40185879263787e-06	0.0750073383483449	2.31048356028284e-06	4.35321229802096e-06	8.47159591207333e-05	1.83543647282977e-05	1.41455241757276e-05	1.83273147969791e-05	0.299418622892993	0.216777770975008
S8999	0.000184550025970966	0.0316870491231293	0.00173798502189999	1.10958764767365e-05	9.47285537790309e-06	0.0880062384026564	0.244254768307631	0.0492255973975351	0.000140274884719715	0.0111740099377538	1.9229693568538e-05	1.3130828030711e-06	0.0734928558112312	2.64024524812662e-06	4.85355332175341e-06	9.28266006222305e-05	2.83464587968275e-05	5.31785985573835e-06	5.78513456538463e-05	0.284674919008751	0.215188804506997
S9	0.00149260598497205	0.0250546768744151	0.00684131074807167	1.40045070806251e-06	6.10076568258089e-06	0.0949686954066196	0.217948013201766	0.0588562734670164	0.000187074116435519	0.0081355079241416	5.75207523899159e-06	1.38980967366944e-06	0.0821114326660992	1.58595774620108e-07	4.59594939094228e-05	0.000178649946576998	5.16960223274523e-05	6.42925730401655e-06	7.02234452726086e-05	0.291625883345194	0.212410766402801
S9003	0.035383938659464	5.55073427927306e-05	0.0036180110816652	1.9860671763488e-05	2.21946038731457e-05	0.0937064145353873	0.21895147533325	0.0641535569461766	0.000160087069539655	0.00619800727364943	2.65744036189153e-06	3.09411172239586e-05	0.077604174966158	6.65670153300082e-07	1.57037913577799e-06	5.63137074495587e-05	1.04421243437519e-05	7.36528052195172e-06	1.0635545876273e-05	0.285311091515645	0.214695088735569
S9005	0.0226991583130816	0.00214589956309403	0.00345697845422282	3.73120098022999e-05	1.60144536528613e-05	0.0911614505947676	0.221048081511924	0.0582867053863884	0.000103229697545613	0.00938405150455835	4.19492255927451e-06	2.43336971475129e-05	0.0797155099612231	2.43048462882758e-06	1.49173439286161e-05	9.66616081179487e-05	5.77449092376319e-05	2.94227995665848e-06	6.23426713386708e-06	0.294998793310928	0.2167373557261
S9007	0.00185753199242654	0.0297318443875876	0.0177560032721784	1.19306575937475e-05	1.07624381907431e-05	0.0910790315401865	0.195459524455791	0.0757134832584235	0.000308228124421113	0.00581862875653288	9.3211181482697e-06	2.01502850407598e-05	0.0760988377672645	1.59928195585463e-06	2.0252936194599e-05	0.000183438980403141	6.23522625424317e-05	5.39023282189124e-06	2.79756668455218e-05	0.29564082518146	0.21018288740399
S9008	0.024767500389217	0.000580575004030882	0.00523384005983746	8.72438972594965e-05	1.2314532775139e-05	0.0924868757090891	0.203207114598352	0.0744067552995714	0.000227300477893754	0.00755570344890836	1.01318386495429e-05	2.94411713294622e-06	0.0844607893521718	1.91855927005927e-06	4.46862501800148e-06	0.000613700118745192	0.000123868846533252	1.14715436565308e-05	3.11081921768128e-05	0.291901371620679	0.214273003769032
S9017	0.0257758620895177	0.00192084709652224	0.00498847860648122	3.82953381747968e-05	7.91173375909373e-07	0.103881966767623	0.189181272479385	0.0681775923807509	0.00020196030903649	0.00812992141714616	1.40862650378669e-05	3.55866008584255e-05	0.0811964432891558	1.92186305935788e-07	2.58177324053074e-05	0.000114167436928013	2.70151724882924e-05	3.65734131330736e-06	7.97556276040164e-05	0.298907803156566	0.217298487533324
S9029	0.00125881279342809	0.029469134342232	0.000883601859887789	1.54344713182674e-05	2.37907409527454e-06	0.0891952476905403	0.222919001778499	0.0590595436331409	0.000642783160232376	0.00805700756395036	6.5475530115228e-06	6.28268139801993e-06	0.0769887337881807	2.35151365744964e-06	3.44346134736887e-06	7.04399269414834e-05	1.96744451775292e-05	5.53638180807951e-07	5.46266365872028e-05	0.295949502217069	0.215394897771125
S9031	0.0436709377458821	3.60680558428504e-05	0.00189506698659702	1.36820795863886e-05	1.61549757443816e-05	0.0887415448394172	0.213724349003696	0.0560102727289922	0.000287075582210835	0.00589519087897114	1.74003704266837e-05	2.768189393435e-05	0.0789436842425422	1.52723912491823e-05	1.8878398257451e-06	0.000100073228003557	3.39011682419045e-05	1.38274738570195e-05	1.90370862993784e-06	0.296176981957414	0.214377042848935
S9033	0.00642270608754455	0.0216066817938473	0.00238995258701287	1.67964161534351e-07	1.28405065839937e-05	0.0914960101798314	0.197198635777411	0.0700356885899184	0.000743626395031054	0.0112692819660616	1.10675473253117e-05	2.17186063020042e-05	0.0775599023002672	4.87318764684279e-06	2.87184230276216e-05	3.97606184405662e-05	7.40747879987987e-06	1.46321157559673e-05	3.35718421240204e-05	0.304017684543588	0.217085071489319
S9034	0.00950366701541425	0.0208656442363129	0.00207062601060686	7.63966983397377e-06	1.23113890161154e-06	0.0868143380970397	0.20903456771031	0.0604732369840072	9.05235929681216e-05	0.0296784756313181	6.61485309163099e-06	6.06991573132683e-06	0.0771700061189596	9.98778961245683e-06	4.7497237589753e-05	0.000150652600085401	2.15081135520825e-05	8.05447683374107e-06	1.06985735460619e-05	0.291357260219893	0.212671700014393
S9043	0.00153130950217127	0.0313278667191899	0.000873210367019284	4.6622714124473e-06	8.28539438827025e-07	0.0851954069221113	0.220702163982262	0.0660929724729291	5.17991729810578e-05	0.00681604592570102	2.02045003045535e-06	1.87457497699397e-05	0.0758852962919424	2.27617767590463e-06	2.16793671310499e-05	0.000137813237094467	7.39458115955671e-05	9.51108210567395e-07	1.69320008997077e-06	0.29455796592783	0.216701346803413
S9045	0.00576640820228783	0.0291678907298571	0.00458007833237782	9.99064666864528e-06	3.98403589584137e-06	0.0862776170892805	0.212787586572065	0.0722847052940747	0.000410150303595097	0.00866042489087283	2.2564210772684e-06	1.17735180841744e-05	0.0716168255833121	1.04945762564904e-05	1.16097178525591e-05	2.91684023257248e-05	7.27280523918052e-05	1.24837604378925e-05	2.47963236059036e-05	0.29531698326064	0.212942044287042
S9046	0.0102244812487659	0.0168797849628535	0.00706364101731421	8.88855743585102e-05	1.68008658573923e-06	0.080452473538896	0.21726570538307	0.0630883398764907	0.000490848178226794	0.0140022171937488	6.57025528962734e-06	1.21725975487952e-05	0.0741618186757533	7.44067211163009e-06	1.05153581779052e-05	1.28357096331925e-05	1.2447703620088e-05	2.20885109646402e-05	2.57979147770212e-05	0.301377738643566	0.214792516898247
S905	0.0197698152165098	0.00634332781827054	0.00292577306230853	2.15530586461721e-05	2.81519133911094e-07	0.0938967776511931	0.215795074998449	0.0557912112557669	0.000661326019825916	0.0114669365781435	2.57635463821464e-05	5.20005081362967e-06	0.0790819030594448	9.40392018671976e-06	4.28406681464643e-05	1.18051962773703e-05	1.79076676183712e-05	4.99420053632186e-06	1.24060153835945e-06	0.298221815325269	0.215905048585539
S9055	0.0276300333535961	0.00174545668863225	0.00425145467529155	7.03583714357367e-05	1.68260122913809e-05	0.0903790217230635	0.217366991275091	0.0638994947928219	2.08478396558166e-05	0.00793249100968279	3.15902872804332e-06	0.000103504031222262	0.0799245152654962	2.24528051608038e-06	3.48639362818601e-05	0.000118461565524796	8.28414892383859e-05	3.0644922480228e-06	7.68256594491416e-05	0.289942067996812	0.216395475512921
S9057	0.0206299465159464	0.00624858284244775	0.00207026747642462	2.87440117828378e-05	3.13173432217657e-05	0.0992434223838686	0.210182223870363	0.0659414702939542	7.67038848052262e-05	0.00712517607278358	1.06844535849884e-05	4.28221821997388e-05	0.081516647451719	2.10046806923589e-05	1.036004578332e-05	4.3565896187018e-05	7.48449721142876e-05	9.44910498714496e-07	9.88981216777327e-06	0.29258975996449	0.214101620934965
S9063	0.0274938287268533	0.00216844288507199	0.00752403003404526	1.26743028348996e-05	1.61677706288836e-05	0.0851066225442123	0.210344555555587	0.0754505003690461	0.000195549815966951	0.00696747473274175	1.93366908073252e-05	1.12091983635466e-05	0.0834310838586251	1.1188511061658e-05	1.49894163403435e-05	0.000369786115104857	2.61008083187958e-07	3.50051726713711e-06	2.84105650854763e-05	0.290079230060559	0.210751157321714
S9074	0.000326846510456885	0.0325060000761016	0.0016435606892272	2.29476251862493e-05	8.08920122760097e-06	0.104657388554939	0.200771352221561	0.0630207311950462	0.000260014404490014	0.00610000761198499	1.69916502870366e-05	1.02644776609671e-05	0.080341301926602	1.45813653238926e-05	2.58808181724086e-05	0.00011810659516289	2.39702404269537e-05	1.73790179221585e-05	2.14593875902092e-05	0.294252697727276	0.215840428703356
S908	0.000682768288835194	0.0241459131035172	0.00448106355172261	1.76516970176071e-05	4.57998206021624e-07	0.0905926830650738	0.22570222624413	0.0515618325920201	0.000177715455326494	0.00708241024132016	1.22876211715652e-06	1.98131282199705e-07	0.0859447514672245	3.87034158745352e-06	7.11886086289107e-06	3.76802217024922e-05	1.23025626163407e-05	6.71744691140189e-06	2.70278389103245e-05	0.293851988026023	0.215662394103593
S909	0.0359600856484969	6.69961069204271e-05	0.0045808607585022	3.51545250996826e-05	7.28705883501159e-06	0.103748272849887	0.210237475499213	0.060569659879243	1.16329851902204e-08	0.00734051537656379	4.36650222736378e-05	2.37662418096381e-05	0.0777560416972887	8.03709160756715e-06	2.75015878796534e-05	7.45657465617721e-05	7.39989650254034e-05	2.36553711608914e-05	1.59857656715093e-06	0.283993529127896	0.215427321236182
S9093	0.000323895739850768	0.0332850055686658	8.52106177138738e-05	6.96378583290426e-06	3.59734951241257e-06	0.094145031970602	0.195366992549008	0.063715596667773	0.000463847070142161	0.00668236498279141	1.78613910129071e-05	7.66829215833514e-07	0.0828029357776056	1.07973224566193e-05	1.72691588826143e-05	0.00013694977719139	1.99045197518217e-05	1.16910934423254e-06	4.41240947544214e-05	0.305011796770284	0.217857918947607
S9103	0.00242902734323876	0.0162085746116341	0.00282435980258338	7.52480076145988e-06	1.40944755507167e-05	0.101855148458811	0.209654793833995	0.0839076398564989	7.92806929474759e-05	0.00398463784143933	8.78784699115172e-07	1.37878011273008e-05	0.0834086060787523	2.86103127915227e-06	2.40203291095055e-05	8.29038484414083e-05	3.02114500796323e-05	1.67450621330354e-05	1.50925391374036e-05	0.279452328768151	0.21598748258963
S9106	0.0165945901073985	0.0117300626878099	0.00591756417148909	5.9635590113267e-06	2.37038253502571e-05	0.0925457184051996	0.212679470913438	0.0682248551741193	0.000262969390697465	0.00656801473478888	3.46762234951136e-05	2.30764162482349e-06	0.0828731265825993	2.05103721637932e-06	3.05882495066944e-05	0.000268776796772188	0.000115690267718866	8.95961935378085e-06	2.4157765087992e-05	0.285191503975854	0.216895248871468
S9110	0.0103798974638285	0.0201799931284827	0.0057914281844532	1.97256549951222e-05	1.90226144268531e-05	0.0992304565434443	0.213888285960418	0.0584786711270932	0.000257429300811817	0.00694621604302245	2.5410957539378e-05	2.54544668183071e-05	0.0783479718731411	2.65382299558931e-05	3.55824467644071e-07	0.000271454865008148	3.90368773958278e-05	2.55016713949905e-06	2.74316168251892e-05	0.293206723334536	0.212835945766196
S9118	0.0158190430480296	0.00775499152538874	0.00762346922812732	8.16609566527914e-06	5.14556157140371e-06	0.0996974131320749	0.220925037477387	0.0536200505924929	8.86707595297163e-06	0.00633006216247857	9.90210386613576e-07	9.40422399025165e-06	0.0827864553830757	2.71127795547321e-06	4.30835068808752e-05	0.000127028954300233	2.84380579711699e-05	2.71523857900242e-06	2.66261799916493e-05	0.288111949193716	0.217068351873985
S9119	0.0271536758122935	0.0033640809761587	0.00292105146282544	2.12389117253484e-05	1.46242844676969e-05	0.0903806113932769	0.210064515471943	0.0627626868567372	0.000272269263206037	0.00932118358717276	3.79190867780063e-06	3.06243733813355e-05	0.0809410205859171	2.08288335899394e-05	4.28491133165856e-06	2.44662583594458e-05	2.6825860312507e-05	2.80847844526186e-06	6.95176461240579e-06	0.296866890306498	0.215795568699068
S9121	0.00161533948916097	0.0294993891615179	0.00127367368157585	1.81038241710757e-05	1.62136018747639e-05	0.104770836813508	0.207144588022049	0.0663947613352925	0.00143500949339658	0.00510849430623187	1.94956847829694e-05	2.15270176838713e-05	0.0777787585346584	2.41480557673053e-06	6.74533586047892e-05	0.000280013809733913	3.94691897225238e-05	3.21644210472941e-06	2.85650256503593e-06	0.289867550125322	0.214640834800467
S9122	0.000157480724788314	0.0402884446788725	0.0027214910608372	2.52776193593322e-05	6.44789188184671e-06	0.0898264084183558	0.215689484711427	0.0616492999680795	0.000744926947109535	0.00677322876610422	7.5772897912386e-06	6.83687311111813e-07	0.073505916025048	1.49273366692817e-05	3.36986084607793e-05	6.44936981829887e-05	5.6583337509073e-05	6.22768559410385e-06	3.86769880007964e-06	0.294021753968523	0.214401779877295
S9124	0.0293982937096224	0.00173565109444394	0.0147269163830877	2.22940006480702e-05	3.04257955428402e-05	0.0975082307357004	0.208605691042495	0.0588195059871664	0.000781574040302718	0.00878997301435263	1.9946444828425e-05	1.68208311770542e-05	0.07731517528949	4.56638477625467e-06	2.28066031519445e-05	0.000361588840004706	1.36713331580701e-05	6.46767243182137e-06	3.836083342969e-05	0.290523458231116	0.211258581733074
S9131	0.0290289481610886	0.000220576743660936	0.0137605033636042	5.40472958460603e-05	5.71790660120132e-06	0.0776529378559149	0.200604866652198	0.0557708387960585	0.0294629002904096	0.00784994545929834	2.5754961672438e-07	4.8835086579334e-05	0.075014829808605	2.56269805449989e-06	2.85721251941532e-05	9.38171521935872e-05	2.78095423215289e-05	1.34933483483548e-05	1.89938482620794e-05	0.295517565822309	0.214821980493835
S9137	0.00165056268588435	0.0368882897503051	0.00741946562451777	2.80201638707243e-05	1.49715788663245e-05	0.0868510434220492	0.214643988136997	0.0577192892400291	0.00011845714781575	0.00621986820270745	2.4040671841952e-05	2.17089883029689e-06	0.0730910215457689	3.38912325571731e-05	4.27450684849506e-06	0.000125820158104068	2.51455635197536e-05	4.09780242023359e-06	1.37369064099801e-05	0.300424342034875	0.214697502725782
S914	0.0197973742685485	0.00857484321933774	0.00713616622204358	6.48539256024123e-05	5.63238893737687e-06	0.0933057898169017	0.205517605314352	0.0689857518881011	0.000453564811550705	0.00758697541799886	1.58185259029024e-05	5.08982994772791e-05	0.0775274032694836	4.8503487184282e-06	2.10710138758175e-07	0.000180775692541455	0.000146690819734732	3.22288559002715e-05	3.36959801581256e-05	0.29404233237713	0.21653653784744
S9143	0.0305595439074503	0.000699465507471609	0.0135553506997178	9.54731191264151e-06	1.23871844761441e-05	0.0958726551033647	0.19129539511714	0.0681931567368461	0.000407036308030746	0.00825148681583837	1.48242697330186e-05	3.82314337483313e-06	0.0795815773486309	3.3427263955835e-06	8.13916549325679e-06	0.000325032369163897	2.09196331387244e-05	1.12366008904336e-05	9.103289114734e-06	0.29640303540132	0.214762941360497
S9146	0.0288996705632958	0.00150359051333206	0.00170459909641881	1.79653542981672e-05	1.38914892255028e-06	0.0934315221739449	0.215230020777447	0.07006410617562	0.000275892921155954	0.0057393519126282	4.73695804442536e-06	6.72148622678993e-07	0.083433186357962	1.14244613595671e-06	5.20953730138205e-05	0.000123439192349893	6.25857871730943e-05	1.81447080128922e-06	1.48444064132723e-05	0.286374282835788	0.213063091386633
S9148	0.00167442386725357	0.0206985861160274	0.00284890929667692	1.54403318960565e-05	1.95900413501557e-06	0.0914187891077948	0.22324700109876	0.0585849414882541	1.69108843920359e-05	0.00898396091193871	2.83259913992334e-06	5.9268907826954e-06	0.0822773267152386	6.85657181790183e-06	4.45731753384313e-07	0.000215805709525772	2.01107391440078e-05	1.01555874532659e-06	1.48425971913207e-05	0.295264651926509	0.214699262853024
S9150	0.00967766548316616	0.0200153564643333	0.00299951876018227	1.89658955224482e-05	2.11060812563386e-05	0.0950174871394541	0.211439507487747	0.067447310936959	0.000116624598891012	0.00377172085495586	5.53776916545969e-06	9.88830422839219e-06	0.0838546306743167	3.30188025040997e-06	7.57115039416606e-06	0.000257523998190592	2.57430430713405e-05	6.2975837615851e-07	1.09785270194917e-06	0.286588104319035	0.218720707547803
S9157	0.000433950617993643	0.0273712372525952	0.00069238036091256	2.92904838738706e-05	1.87217187615101e-05	0.0906035052229996	0.223467757267596	0.0722124213196548	0.000288159991091619	0.00558308654717558	4.67677881297855e-07	7.28154466389446e-06	0.0801011039597037	7.59900776432371e-07	1.48827146638073e-06	0.00028747889965777	5.8506345893668e-05	9.1056549234987e-07	1.85893248003934e-05	0.287682500013646	0.211140402713364
S9166	0.000273337297999426	0.0317004422976103	0.00286770107833555	6.40282382904813e-06	3.12437562550981e-06	0.0983420212211985	0.216828268411779	0.0682799538242631	5.82550986278905e-05	0.00410364203665028	1.78756334970494e-08	3.48605670319068e-06	0.0809437441532012	2.41247459806809e-06	1.33519410400582e-05	0.000209336017105347	4.69084918184035e-05	3.75180811887705e-06	9.55871135590916e-07	0.283008972861657	0.21330391398307
S9167	0.000534238493304204	0.032501241686973	0.00625893795003982	4.5732939938792e-06	6.61469642021039e-06	0.0970731459930359	0.203574231400572	0.0677800746479192	5.01268443366323e-05	0.00567738748921267	1.61218809327311e-05	2.66133708498015e-05	0.0774772069027946	5.84148142388893e-07	1.48032755292858e-05	0.000161207300536166	1.6380563371799e-05	1.17034680915952e-06	1.44635348798987e-05	0.292619002512845	0.216191873667501
S9179	0.00722054778245826	0.0227163552596254	0.00324556334496656	1.11484195985441e-06	1.77882629951633e-05	0.0891173952423418	0.209048906125621	0.0701391924863764	0.000193156418231374	0.00907141854590029	2.79257217657375e-06	2.70735689143555e-06	0.0798667313932883	2.37497423698543e-06	3.7280946639203e-06	0.000227513292185438	3.3209662819811e-05	2.54955978091987e-06	2.18180781491465e-05	0.293455096012383	0.215610040692948
S918	0.000144660620615955	0.0315623546810917	0.00078810691179845	5.49277635715486e-05	5.66574217267543e-06	0.101784246883277	0.201467934213894	0.0687688788428999	0.000225762320833543	0.00668905980691786	2.0277157823453e-05	9.61708630243318e-06	0.081475507093926	7.86237754862365e-06	2.86750969606813e-06	0.000148132236931799	5.03250152260238e-05	5.15787815630669e-06	3.42836319922934e-06	0.292522495400056	0.214262732094061
S919	0.022518474235111	0.00706361579867012	0.0047308010838182	2.6494417979937e-05	3.8656175806775e-06	0.0966621626728486	0.206166102785715	0.0704605561617385	0.000578763093890987	0.00424305249910042	1.35148820611197e-05	2.33632858033107e-05	0.0820697750244054	2.60342404673058e-05	3.3102997104645e-05	0.000492986444244503	9.21510225019926e-06	2.1464850752795e-07	1.97191812967056e-05	0.290899088502026	0.21395909732538
S92	0.0242192451092495	0.00423881172445414	0.00261037901558444	2.4278077139906e-05	3.42145485298162e-06	0.0891312608875905	0.212372483978915	0.0618009169853158	0.00163653670765847	0.00947001983654464	1.70528519810093e-05	6.14753809975593e-06	0.080775765574601	1.14865090959262e-05	5.1136260321681e-06	9.92637034944628e-05	9.86432298992545e-06	3.13984127643878e-06	7.14101773971003e-06	0.29822394571362	0.215333725523763
S9203	0.00902832509875256	0.0203363891420592	0.00191771455892487	3.5169303532699e-05	8.28018086464464e-06	0.0978819830672107	0.198562677786264	0.0602080688354586	0.000498379776753212	0.00628036388354058	1.32032216367611e-05	1.00745077000782e-05	0.076821628947422	4.6331373021726e-06	2.83430989366815e-06	3.44300625998123e-05	3.40934605134432e-05	3.33233258524439e-06	9.01442374891937e-06	0.311262783067139	0.217046620896098
S9207	0.0342340208242071	0.000162768183603218	0.00299597635216698	2.71265157749157e-05	2.86007240728034e-05	0.0990169484712111	0.215093901467063	0.0674425153773675	0.00020304985412856	0.00483731997395531	5.39177258920952e-06	2.04332964185653e-05	0.0789660517062061	5.454329162339e-06	1.07405480904663e-05	0.000240013276871722	1.26813879084443e-05	4.10998369374675e-05	6.7152356956e-06	0.28080089487866	0.21584829598791
S921	0.00393701535090393	0.0233756958881235	0.00372767155357995	1.44796548732176e-06	1.72161240038346e-05	0.0950612291366905	0.220876886362628	0.0684715460568341	0.000250470503737155	0.00527819659221122	8.05595334802515e-06	9.40724578088568e-06	0.0779647278710734	1.79870328512523e-05	2.02813122262757e-05	4.58797269354776e-05	2.02254935600084e-06	7.05285443173717e-06	1.07766680439727e-05	0.287003182136224	0.21391325111553
S9210	0.0177813966899671	0.0172131997106813	0.00136484628735771	1.00118556584205e-05	6.73405816706201e-06	0.0947278983983652	0.196142082978279	0.0794828708546088	0.000403169786190083	0.00872542521865467	7.43590072565877e-06	5.51206422197097e-06	0.0763365360823647	1.49592597820376e-05	1.4314635484322e-05	0.000100434136839628	4.85447922651483e-06	6.25716233457047e-06	5.11314200337576e-06	0.290542826722072	0.217104120577015
S9220	0.0166778552059218	0.00767483828731698	0.000326040097534195	1.37314416021827e-06	3.63708349428877e-06	0.106462032290342	0.227376666970038	0.0577864397942197	0.00011422837915262	0.00471141057977335	4.92079908649003e-06	1.91034652436561e-05	0.0793637186196602	6.39943955854575e-07	5.68970825648508e-07	0.000138027409677781	0.000110903932946978	4.05300935533051e-07	3.58400429314224e-06	0.287904502193992	0.21131910352743
S9222	5.65642261938987e-05	0.043936807606972	0.00135460287910596	5.04144747664015e-05	1.84258765700786e-05	0.0916867300046936	0.223362217959587	0.0588114120363519	0.000112530296619088	0.00492586359060105	1.41203811297718e-05	4.64926233380274e-06	0.0752928343477929	1.36588419402104e-06	1.41498502639518e-05	0.000141369455982913	4.89530099990933e-05	7.76780701600143e-06	1.41809873823328e-06	0.287025790655302	0.213132012295787
S9228	0.00847722235683942	0.0248583466968871	0.00437064875213183	4.16764268759847e-06	2.72720654194995e-06	0.0898441684704344	0.21545707118932	0.0575443704492283	0.000133582445123256	0.0077979041805516	1.76917817510397e-05	2.91023238650725e-05	0.0780249211153693	1.69182973511283e-05	4.14830444429941e-06	0.000139444966172054	4.5049784274685e-05	4.87652207052667e-06	1.38668146612153e-05	0.293856716013822	0.219357054686474
S9232	0.00549107393517065	0.0240909618437844	0.00491340028537266	4.49533213251577e-06	7.83631516330583e-06	0.098373280738689	0.208708751092966	0.0650309765710162	0.000122265411808781	0.00868828995886813	2.24802609652929e-05	2.43432358489363e-05	0.0756167757734047	1.71004508756245e-06	4.03363747485701e-06	3.79725013042463e-05	2.24067795266236e-06	1.17957199329142e-05	2.4414240421622e-07	0.292266731269109	0.216580341251544
S9235	0.0263945091806776	0.00271759900949995	0.00376349402461498	3.00032321910422e-05	4.60818981862664e-05	0.0966204354808706	0.214048688266394	0.0679825028492821	6.82496573184307e-05	0.00588668975905465	1.9524328276944e-06	2.40965223186122e-05	0.0790441935365075	1.90163325011579e-05	1.798305361308e-05	2.15712514755347e-05	0.000110515106547644	7.04721649461098e-06	5.73380040372942e-05	0.290696170415461	0.212441862770127
S9239	0.00225330450802211	0.0276556357441076	0.00142495036325466	2.27257306906235e-05	1.19001806826494e-05	0.0872014887107764	0.222337433979077	0.0650936771811748	0.000104079088239513	0.00616637983541896	3.00033519546507e-06	3.55109985121139e-05	0.0772712528626757	8.09797581183534e-06	4.81487749412623e-06	5.10922576432696e-06	1.65126637109051e-05	8.1336704100411e-06	1.0874856717114e-05	0.292646778306536	0.217718338905728
S924	0.00737809697784472	0.0167943046847374	0.00698321926949727	5.47890039962997e-06	1.95350668617132e-05	0.0990285089464902	0.217839539108622	0.0627212940953951	0.000553268481963121	0.00398752315695345	4.02959502320449e-06	5.16521985866375e-06	0.0805194036986095	2.49072721645593e-06	4.9807633409085e-06	6.0123853225904e-05	1.7834596982046e-05	8.13180582938131e-06	1.37070608489787e-05	0.290822200263843	0.213231163726457
S9245	0.0245908833704273	0.000928230264851039	0.000380850454244242	4.04016471214795e-05	2.27649736098326e-05	0.0931018158850811	0.213138823399098	0.0671277281959392	0.000419134096643916	0.00537348015530561	3.07573273690957e-06	1.26685623947981e-05	0.080474630250538	1.5222935491211e-06	1.66990454984667e-05	0.000103268202826144	8.32307566994451e-05	1.70831069084169e-06	2.02800929562787e-05	0.297766766515924	0.216392037793865
S9248	0.0203351695546943	0.014427012648498	0.000674136286456661	5.84966628868963e-05	6.09656046933434e-05	0.0993187030966765	0.209614385681296	0.0606347521009649	0.000224273771135385	0.00553768373921813	5.09697312448445e-06	3.67213103149364e-05	0.0816796406240085	1.55156595090918e-05	5.09401119390069e-06	0.000111969730025354	1.71958760495144e-05	9.7828047662986e-06	1.49471345571436e-05	0.290176909286964	0.217041547442967
S9251	0.000772994390889193	0.0258090472973602	0.00473557726791505	5.61452334668904e-06	5.06864922355581e-06	0.100701294570961	0.20486893326506	0.0745874388524235	0.000127557755599965	0.00234378626605452	5.41280929067751e-06	1.00940874708716e-05	0.0803996740854174	1.91803896552112e-07	5.72718696374824e-07	0.000240788713599984	7.09793268898804e-05	8.25613727898895e-06	7.36828956719267e-06	0.293507950899899	0.21179139828916
S9252	0.00899209785888116	0.0211553768371181	0.00419412026569562	4.87602936674207e-05	5.4395959448975e-06	0.0814033590714518	0.208839165021111	0.0680723152393891	0.000427049514269289	0.00807365167844037	2.79745314824697e-05	2.63896507332156e-05	0.0796873512415827	1.02934405283258e-05	1.78289075519524e-05	0.000170389164686143	1.26306645414323e-05	1.84929730990832e-06	5.17162218126732e-06	0.303554517032661	0.215274269070772
S9261	0.000372886757155666	0.0320811769311611	0.00752382610790299	1.59220011942114e-05	4.32952914346255e-06	0.101009573499877	0.221425971479634	0.0553840869294591	0.00027067342159508	0.00802106497462875	1.35676587092889e-05	1.5148856355521e-05	0.0746742309495876	1.42870917722986e-05	2.64257179709904e-05	6.5347346093349e-05	5.78805335167341e-05	9.3955562120788e-06	1.26520981359215e-05	0.286771789913288	0.212229762646607
S9262	9.81102279893565e-05	0.0315000168185752	0.0086977686058351	2.76941006285915e-05	2.68451574320924e-05	0.0915128905382802	0.210514147903456	0.0690243973599165	7.19977242393778e-05	0.00557919248740878	1.22935580411071e-05	7.40034008810597e-06	0.0781053589959718	2.86550662490679e-07	3.45722965650683e-06	0.000199162387048838	3.4038617723686e-05	1.08854781389818e-05	1.26748313860008e-05	0.290734983375527	0.213826397711994
S9268	0.000759036034613906	0.027577624527104	0.0048092436089634	3.61892872767056e-06	1.29445101519471e-05	0.104071684854168	0.215117545553797	0.0580004654280994	0.000410464127740989	0.00742440650127207	6.73447011709335e-06	4.95407475318345e-06	0.0785846734494576	1.39654463349123e-05	1.19473891221849e-06	0.000162587045218015	8.14304781690633e-05	1.35204555958677e-06	5.88694045852029e-05	0.289087654066225	0.21380955070603
S9270	0.000207201360276661	0.0358190584183363	0.000891325834377062	2.96889130393345e-06	2.33698478012805e-06	0.0953502908089623	0.209971045158225	0.0632396073546649	0.000214202481354422	0.00690988438964533	2.46125915232407e-05	1.5289157849064e-05	0.0825136945862026	1.92192688159583e-06	1.19315044542997e-06	0.000156431267539676	3.4869659027769e-05	2.33720095047819e-06	8.4313722616125e-06	0.291180492432457	0.213452804972935
