Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory	otherCells
Mix_41	0.0294117877990819	0.0294249652283798	0.0294242343474835	0.029417663227914	0.0294104938347167	0.0294028439844706	0.029411588805096	0.0294038316932698	0.0294146336543236	0.0294052531731525	0.0294040766496618	0.0294126757009349	0.0294176920516434	0.0294099560140687	0.0294043661544129	0.0294135439667942	0.0294130222161259	0.0294198188760098	0.029425655504782	0.029404449690114	0.0294465829494787	0.0294110004423669	0.0294031253004693	0.0294100710757716	0.0294063273040161	0.0294046150627725	0.0294125066470503	0.0293786094681047	0.0293854982102707	0.0294108809554971	0.0294143920379978	0.0294187591710085	0.0294197942283763	0.0294234604735918	1.82410079141437e-06
Mix_42	0.0294116183360393	0.0294254962017901	0.0294248070978378	0.0294174812904747	0.0294224868947898	0.0294054714517931	0.0294114371986955	0.0294037044612841	0.0294144872092366	0.0294052691889307	0.0294039474324252	0.0294133734490333	0.0294175374578948	0.0293853759098227	0.0294037580768431	0.0294125056954793	0.0294128690748227	0.0294190556526007	0.0294103112890018	0.0294042032997624	0.0294464346567041	0.0294108722183898	0.0294029989743524	0.0294099210945608	0.0294063185214922	0.0294048567565347	0.0294123698431751	0.0293787830572346	0.0294099153787456	0.0294108208675477	0.0294140023508379	0.0294185773837247	0.0294233048989113	0.0294240774583598	1.54987087142011e-06
Mix_43	0.0294117636209613	0.0294256569815378	0.029424967876456	0.0294176420568273	0.029410472037957	0.0294025544487009	0.0294115665160175	0.0294038370455517	0.0294146106485859	0.0294054087724877	0.0294040830573399	0.0294126518415566	0.0294176701805633	0.0294100587868768	0.0294043866300777	0.0294135204084663	0.0294130001411225	0.0294197975457598	0.029423465675068	0.029404341636491	0.0294465602137387	0.029411006387101	0.029403129901007	0.0294100485600221	0.0294064592826685	0.029404633026431	0.0294125068893068	0.0293788964022314	0.0293855090762193	0.0294109652409822	0.0294143687640105	0.0294187381518872	0.0294197733527778	0.0294242382357817	1.71060742937268e-06
Mix_44	0.0294117877990819	0.0294249652283798	0.0294242343474835	0.029417663227914	0.0294104938347167	0.0294028439844706	0.029411588805096	0.0294038316932698	0.0294146336543236	0.0294052531731525	0.0294040766496618	0.0294126757009349	0.0294176920516434	0.0294099560140687	0.0294043661544129	0.0294135439667942	0.0294130222161259	0.0294198188760098	0.029425655504782	0.029404449690114	0.0294465829494787	0.0294110004423669	0.0294031253004693	0.0294100710757716	0.0294063273040161	0.0294046150627725	0.0294125066470503	0.0293786094681047	0.0293854982102707	0.0294108809554971	0.0294143920379978	0.0294187591710085	0.0294197942283763	0.0294234604735918	1.82410079141437e-06
Mix_45	0.0294120391066069	0.0294198840488848	0.0294193863018189	0.0294166451538802	0.0294159375672538	0.0294065415142481	0.0294134779517761	0.0294068553124174	0.029413588300094	0.0294080568274916	0.0294076367421552	0.0294130462392356	0.0294149698231524	0.0294110124292693	0.0294073181677585	0.0294125456496284	0.0294369672599638	0.0294163473627564	0.0294183012476611	0.0294088385406853	0.0294140176791888	0.0294072338954214	0.0294065052416322	0.0294126033754682	0.0294086524865491	0.0294074384855641	0.0294092897811351	0.0293908351104289	0.029393098278408	0.0294115276419123	0.0294135399735145	0.0294152076742094	0.0294114543038375	0.0294188592755138	3.41250479096722e-07
Mix_46	0.0294117636209619	0.0294256569815375	0.029424967876456	0.0294176420568267	0.0294197733527783	0.0294025544487012	0.0294115665160167	0.0294038370455519	0.0294146106485848	0.0294054087724885	0.0294040830573398	0.029413520408466	0.029417670180563	0.0294100587868761	0.0294043866300782	0.0294126518415576	0.0294130001411226	0.0294197975457598	0.0294104720379568	0.0294043416364903	0.0294465602137394	0.029411006387101	0.0294031299010072	0.0294100485600223	0.029406459282669	0.0294046330264305	0.0294125068893068	0.0293788964022315	0.0293855090762206	0.0294109652409827	0.0294143687640104	0.0294187381518876	0.0294234656750675	0.0294242382357817	1.71060742815143e-06
Mix_47	0.0294109056644637	0.0294256564101285	0.0294249661336184	0.0294176748268047	0.0294105078855408	0.0294028380910805	0.0294116047781611	0.029403834210753	0.0294146524463278	0.0294052848275729	0.0294040789922319	0.0294126978386132	0.0294177063975525	0.0294099821232034	0.0294043533105969	0.0294135649249487	0.0294130373521965	0.0294198311041614	0.0294242352526071	0.0294041936211965	0.0294466007509729	0.0294110028733575	0.0294031279128741	0.0294100879350638	0.0294063572501848	0.0294046043540074	0.0294125089132488	0.0293786130822318	0.0293855391432516	0.0294118111856696	0.0294144118821612	0.0294187701759157	0.029419804672298	0.0294234613785953	1.69229840796259e-06
Mix_48	0.0294116195237876	0.0294254871963637	0.0294247969212671	0.0294174949351452	0.0294221776009896	0.0294053774970297	0.0294114205247611	0.029403663433857	0.0294144653713685	0.0294050849138012	0.0294039083913401	0.0294133756870655	0.0294175237608103	0.0294097877435341	0.0294045250981389	0.0294125074233841	0.0294128539329977	0.0294196505804029	0.0294232921693253	0.0294042814330739	0.029446414616999	0.0294108321572953	0.0294029570428482	0.0294099027983939	0.0294061590417924	0.0294047558280028	0.0294123383558395	0.0293784412661286	0.0293853299877896	0.0294107126825423	0.0294142237561708	0.0294185908761371	0.0294103255641927	0.029424066041752	1.65584567257682e-06
Mix_49	0.0294105049662607	0.0294201066258206	0.0294195039471995	0.0294169674921907	0.029418865816894	0.0294147024893225	0.0294131113316632	0.0294051810637856	0.0294127777838215	0.0294055626013241	0.0294062368668873	0.0294112082079499	0.0294148595496044	0.0294091925513619	0.0294073112547163	0.0294118945684517	0.02943673240476	0.0294163611431479	0.0294212133967465	0.0294125342104779	0.029413363660219	0.0294056988891226	0.0294046876232633	0.02941209716515	0.0294063926619376	0.0294071296166372	0.0294132244459455	0.0293860784598674	0.0293903455185448	0.0294099071653525	0.0294125637529557	0.0294156235787207	0.0294164418333682	0.0294206758222969	9.415342323571e-07
Mix_50	0.0294117470469561	0.029421929669196	0.0294214759568923	0.0294164884590516	0.0294103397628272	0.0294052415623959	0.0294122435719938	0.0294058932066957	0.0294243179673969	0.0294069821732207	0.0294045791582544	0.0294130436934427	0.0294162139873325	0.0293938025928667	0.0294060328945254	0.0294124042654695	0.0294132101945704	0.029416819598077	0.0294199483141208	0.0294061519793913	0.0294228377490618	0.0294192639724561	0.0294053293793048	0.0294112200892655	0.0294077926257568	0.0294063945753806	0.0294053025260984	0.029387833378853	0.0294103797921278	0.0294110721574513	0.0294135273914351	0.0294172192545695	0.0294204868954678	0.0294209955556287	1.4786024659097e-06
Mix_51	0.0294116296077358	0.0294254818201738	0.0294247915447905	0.0294174895555486	0.029410320180016	0.0294054064600471	0.0294114465808841	0.029403686201685	0.0294144973088061	0.0294051006829048	0.0294039281175069	0.0294133841011231	0.0294175464231158	0.0293853521337065	0.0294042986294189	0.0294125166485261	0.0294128782431519	0.0294196452014418	0.0294232867922229	0.0294042984461473	0.0294464444921069	0.0294108533666485	0.0294029814664447	0.0294099307031888	0.0294061736361875	0.0294047868115851	0.0294123566937942	0.029378483213385	0.0294097996996563	0.0294107236758258	0.0294140127187554	0.0294185854970018	0.0294221722234949	0.0294240606649715	1.6504580006016e-06
Mix_52	0.0294117356858323	0.0294219280574936	0.029420993943994	0.0294164868479797	0.0294193764399995	0.0294046144896685	0.0294122221386643	0.0294058738466083	0.0294242928299579	0.029406967226868	0.0294045617179579	0.0294130333853534	0.0294161946954396	0.029410367250449	0.0294061804142827	0.0294123934459051	0.0294131898624107	0.0294175021236996	0.0294204852838687	0.0294061362487463	0.0294228139152554	0.0294192455859662	0.0294053089751681	0.0294111974899905	0.0294077784201286	0.0294070253523645	0.0294052859650295	0.0293878019224685	0.0293937836214334	0.0294110602229138	0.0294136554541225	0.0294172176434315	0.0294103381544189	0.0294214743452221	1.47699690733472e-06
Mix_53	0.0294116170577495	0.0294256510340092	0.0294249607572126	0.0294176694472863	0.0294197992936742	0.0294028670529432	0.0294116308344121	0.0294038569786976	0.0294146843839049	0.0294053005967975	0.0294040987185119	0.0294135733391095	0.0294177290599824	0.0293855612893053	0.029404126841426	0.0294127070638598	0.0294130616624767	0.0294198257252767	0.0294234560015642	0.0294042106342466	0.0294466306262185	0.0294110240828265	0.0294031523365912	0.0294101158399924	0.0294063718446972	0.0294046353375693	0.0294125272513144	0.0293786550296387	0.0294099940794371	0.0294111208698349	0.0294142008444917	0.0294187647968574	0.0294105025014419	0.029424229875898	1.68691074442506e-06
Mix_54	0.0294116874318237	0.0294195740756036	0.0294190936247671	0.0294146147687522	0.029417208802722	0.0294069288589927	0.0294138535969838	0.0294071463199126	0.0294134660870206	0.0294075969043858	0.0294057034127166	0.0294122428864736	0.0294174413962037	0.0294105419108157	0.0294051682454063	0.0294127861742735	0.0294146251604754	0.0294392508999495	0.0294185680031589	0.0294070505991889	0.0294121716419681	0.0294191935762543	0.0294067588404968	0.0294130366474044	0.0294082683071677	0.0294056383143914	0.0294063806187462	0.0293913301500019	0.02939518669993	0.0294111202588181	0.0294133169327288	0.0294153440449229	0.0294080112376141	0.029418584912116	1.10865781288716e-06
Mix_55	0.0294112920302071	0.0294211895624311	0.029420570090553	0.0294180257088957	0.0294099688560704	0.029404716188407	0.0294126778545101	0.0294056221159915	0.0294136311915814	0.0294059953616624	0.0294067317512093	0.0294120158193417	0.0294158772201815	0.0294097940527805	0.029406327429234	0.0294127222385546	0.0294260510484544	0.0294174116433615	0.029422327172826	0.0294129095862079	0.029414234191575	0.0294061669253744	0.0294051016323518	0.0294242643592779	0.0294068774017201	0.0294062491023665	0.0294137440390879	0.0293855703315735	0.029390495869645	0.0294105512719871	0.0294134109839193	0.0294166376122416	0.0294174755551383	0.0294217746192057	1.5891820747127e-06
Mix_56	0.029411434211297	0.0294185202949711	0.0294180367376007	0.0294269970076743	0.0294146498002505	0.0294135614924846	0.029412668016291	0.0294071296567889	0.0294128467385149	0.0294080906655905	0.0294077519772472	0.0294123542719294	0.0294153015250149	0.0294106374098021	0.029406960509915	0.0294118962915027	0.0294247791242147	0.0294163770123634	0.0294169826159973	0.0294089687698103	0.0294132389999996	0.0294074270762578	0.0294068640761853	0.029411840207233	0.0294085952808477	0.0294073763558067	0.0294093301812456	0.0293926908372095	0.0293949475407721	0.0294110842927051	0.0294126483053762	0.0294139385667198	0.0294164086069224	0.0294175247356785	1.40807780213414e-07
Mix_57	0.029411648842042	0.029419055029955	0.0294185463175182	0.0294145761759596	0.0294177553715449	0.0294075098566028	0.0294138150052185	0.0294071077324261	0.0294134274958879	0.0294075583172845	0.0294056648271612	0.0294122042963042	0.0294174028031345	0.0294105033218606	0.0294052046947315	0.0294127475837327	0.0294145865683386	0.0294392123004061	0.0294185294079543	0.0294070120125386	0.0294121330510105	0.029419154975675	0.0294067202533049	0.0294129980560322	0.029408229719561	0.02940567059487	0.0294063420326317	0.029391291571863	0.0293951481180167	0.029411081669441	0.0294132783418337	0.0294153054518166	0.0294079726499908	0.0294195354805905	1.07007276073379e-06
Mix_58	0.0294115829349644	0.0294254607958838	0.0294247716921045	0.0294174458867793	0.0294102758894606	0.0294054360527954	0.0294114017967152	0.0294036690624962	0.0294144518070297	0.0294052337900892	0.0294039120336793	0.0294133380473144	0.0294175020545365	0.0293853405160002	0.029404008043555	0.0294124702940763	0.0294128336724604	0.0294196013727404	0.0294232694935524	0.0294041679013497	0.0294463992482469	0.0294108368163395	0.0294029635758383	0.0294098856929829	0.0294062831222366	0.0294051939122357	0.0294123344390553	0.0293787476664993	0.0294098799783194	0.0294107854667738	0.0294139669488575	0.0294185419797438	0.0294224514896348	0.0294240420528077	1.51447284546524e-06
Mix_59	0.0294113228606822	0.0294212405462288	0.029420621081757	0.0294176731226025	0.0294100200117768	0.0294047223417949	0.029412603103876	0.029405636378504	0.0294136661355817	0.0294060188018683	0.029406749987368	0.0294120477670016	0.029415928270535	0.0294098224469867	0.029406279226771	0.0294127552410798	0.0294250017994198	0.0294174626748825	0.0294223781430197	0.029412931260107	0.0294142700241279	0.0294061832317852	0.0294051137300616	0.0294252822633022	0.029406902371185	0.0294058252356588	0.0294137640342392	0.0293855596838748	0.0293905111207709	0.029410580919278	0.0294134449824676	0.0294166886499261	0.0294175265828319	0.0294218255960074	1.64037264016592e-06
Mix_60	0.029411590409965	0.0294212650548611	0.0294208113378209	0.0294158237675412	0.0294187134105466	0.0294051013956966	0.0294129556192252	0.0294061533563028	0.0294137553707677	0.0294070123320315	0.029405416817281	0.0294128321910263	0.0294270637150112	0.0294102846651675	0.0294068066852251	0.0294122194119739	0.0294138457650772	0.0294168390238051	0.0294096747908558	0.0294062230024964	0.0294237165102607	0.0294194734561402	0.0294056439307533	0.0294120131118527	0.0294077841905132	0.0294075799715307	0.0294047392627116	0.029388723749081	0.0293940424108838	0.0294109453967601	0.0294134286083082	0.0294165545718195	0.0294198222660717	0.0294203309315425	8.13509092978393e-07
Mix_61	0.0294117636209613	0.0294256569815378	0.029424967876456	0.0294176420568273	0.029410472037957	0.0294025544487009	0.0294115665160175	0.0294038370455517	0.0294146106485859	0.0294054087724877	0.0294040830573399	0.0294126518415566	0.0294176701805633	0.0294100587868768	0.0294043866300777	0.0294135204084663	0.0294130001411225	0.0294197975457598	0.029423465675068	0.029404341636491	0.0294465602137387	0.029411006387101	0.029403129901007	0.0294100485600221	0.0294064592826685	0.029404633026431	0.0294125068893068	0.0293788964022314	0.0293855090762193	0.0294109652409822	0.0294143687640105	0.0294187381518872	0.0294197733527778	0.0294242382357817	1.71060742937268e-06
Mix_62	0.0294112940315886	0.029422336308663	0.0294217837551051	0.0294180348453291	0.0294099779938831	0.0294047094789764	0.0294126677503111	0.0294056182644392	0.0294137763670917	0.029405994739334	0.0294067293026943	0.0294120182170547	0.0294157274780249	0.0294097951901815	0.0294063188001935	0.0294127250105789	0.0294260420129406	0.0294174207799136	0.0294205792265882	0.0294129083877156	0.0294142217569939	0.0294061637953867	0.0294050970167828	0.0294242531214805	0.0294068773214941	0.029406241460433	0.0294137422325837	0.0293855576283405	0.0293904923031952	0.0294105528537215	0.029413414109458	0.0294166467487469	0.0294174846915474	0.0294211986983959	1.59832083279632e-06
Mix_63	0.0294117877990819	0.0294249652283798	0.0294242343474835	0.029417663227914	0.0294104938347167	0.0294028439844706	0.029411588805096	0.0294038316932698	0.0294146336543236	0.0294052531731525	0.0294040766496618	0.0294126757009349	0.0294176920516434	0.0294099560140687	0.0294043661544129	0.0294135439667942	0.0294130222161259	0.0294198188760098	0.029425655504782	0.029404449690114	0.0294465829494787	0.0294110004423669	0.0294031253004693	0.0294100710757716	0.0294063273040161	0.0294046150627725	0.0294125066470503	0.0293786094681047	0.0293854982102707	0.0294108809554971	0.0294143920379978	0.0294187591710085	0.0294197942283763	0.0294234604735918	1.82410079141437e-06
Mix_64	0.0294109056644644	0.0294256564101279	0.0294249661336184	0.0294187701759169	0.0294105078855402	0.0294028380910797	0.0294116047781606	0.0294038342107518	0.0294146524463278	0.0294052848275725	0.0294040789922325	0.0294135649249486	0.0294177063975529	0.0294099821232032	0.0294043533105966	0.0294126978386125	0.0294130373521962	0.0294198311041613	0.0294242352526068	0.0294052709047954	0.0294466007509729	0.0294110028733578	0.029403127912873	0.0294100879350642	0.0294063572501834	0.0294046043540076	0.0294114316296492	0.0293786130822325	0.0293855391432512	0.029411811185669	0.0294144118821604	0.029417674826805	0.0294198046722984	0.0294234613785961	1.69229841295859e-06
Mix_65	0.0294109056644644	0.0294256564101279	0.0294249661336183	0.029417674826805	0.0294198046722986	0.0294028380910792	0.0294116047781607	0.0294038342107523	0.0294146524463271	0.0294052848275726	0.0294040789922317	0.0294135649249487	0.0294177063975531	0.0294099821232038	0.0294043533105958	0.0294126978386128	0.0294130373521961	0.0294198311041601	0.0294234613785956	0.0294041936211963	0.0294466007509728	0.029411002873358	0.0294031279128734	0.0294100879350627	0.0294063572501842	0.0294046043540079	0.0294125089132496	0.0293786130822322	0.0293855391432511	0.0294118111856687	0.0294144118821604	0.0294187701759162	0.0294105078855408	0.0294242352526067	1.69229841517904e-06
Mix_66	0.029411612341229	0.0294209758568743	0.0294205120317803	0.0294153953725736	0.0294183673662103	0.029416069944948	0.0294128565813862	0.0294065641575624	0.0294135909347346	0.0294073075989943	0.0294050512387813	0.0294128214209575	0.0294167343031601	0.0294104661619663	0.0294057366270835	0.0294122242583693	0.0294137457092795	0.0294178951257007	0.0294195009251733	0.029406571252982	0.0294236196914984	0.0294199002788548	0.0294061043630155	0.0294119151518504	0.0294080309239391	0.0293961239060042	0.0294058228568666	0.029389722209543	0.0293941001332504	0.029411088716144	0.0294134035797552	0.0294161434565126	0.0294189503393916	0.029420020922857	1.05426077057214e-06
Mix_67	0.0294109056644641	0.0294256564101278	0.0294249661336185	0.0294187701759164	0.0294105078855407	0.0294028380910799	0.0294116047781607	0.0294038342107527	0.0294146524463276	0.0294052848275721	0.0294040789922316	0.029412697838613	0.0294177063975526	0.0293855391432518	0.0294043533105967	0.0294135649249478	0.0294130373521965	0.0294198311041609	0.0294242352526068	0.0294041936211964	0.029446600750973	0.0294110028733578	0.0294031279128729	0.0294100879350635	0.0294063572501845	0.0294046043540078	0.0294125089132483	0.0293786130822316	0.0294099821232026	0.02941181118567	0.0294144118821611	0.0294176748268047	0.0294198046722983	0.0294234613785948	1.69229841440188e-06
Mix_68	0.0294104994534559	0.0294211963282186	0.0294206587536728	0.0294169504228182	0.0294164247640087	0.0294147110873196	0.029413117754445	0.0294051850309195	0.029412788600832	0.0294055613382431	0.0294062385615282	0.0294118878074239	0.0294148634349079	0.0293903490240439	0.0294071543464493	0.0294112020532003	0.0294367375255067	0.0294165535671492	0.0294188487479446	0.0294125338798484	0.0294133729280738	0.0294057016875414	0.029404692827871	0.0294121049696767	0.0294063905207942	0.0294073615398382	0.0294132251008414	0.0293860967642782	0.0294091884379997	0.0294099023322892	0.0294123930024814	0.0294156065092148	0.0294194868783642	0.0294200895570941	9.24461706075519e-07
Mix_69	0.0294120456215964	0.0294198905641547	0.029419392817073	0.0294166516690572	0.0294159440824219	0.0294065480289938	0.0294134844668488	0.0294068618271965	0.0294135948151509	0.0294080633423039	0.0294076432569673	0.0294130527542657	0.0294149763382718	0.0294110189442162	0.0294073120145648	0.0294125521646388	0.0294369737756135	0.02941624927687	0.029418307762881	0.0294088450555374	0.0294140241942623	0.0294072404102172	0.0294065117563949	0.0294126098905137	0.0294086590013892	0.0294073342462718	0.0294092962959658	0.0293908416245931	0.0293931047925279	0.0294115341568811	0.0294135464885627	0.0294152141893552	0.0294114608188452	0.0294188657907512	3.47764845365361e-07
Mix_70	0.029411584152457	0.0294254620135599	0.0294247729097731	0.0294174471043702	0.0294102771069018	0.0294054372702079	0.0294114030142383	0.0294036702798995	0.0294144530245647	0.0294052350074955	0.029403913251081	0.0294133392648313	0.0294175032721159	0.0293853417332103	0.029404339203253	0.029412471511581	0.0294128348900004	0.0294196025903448	0.0294224527072814	0.0294041691187401	0.0294464004660308	0.0294108380338736	0.0294029647932321	0.0294098869104919	0.0294062843396581	0.0294048225748887	0.0294123356566558	0.0293787488835946	0.0294098811957855	0.0294107866842542	0.0294139681663837	0.0294185431973449	0.029423270711207	0.0294240432704694	1.51569022266429e-06
Mix_71	0.0294117356858324	0.0294219280574938	0.0294214743452225	0.0294164868479799	0.0294193764399995	0.0294046144896685	0.029412222138664	0.0294058738466081	0.0294242928299583	0.0294069672268679	0.0294045617179569	0.0294123934459046	0.0294161946954398	0.0294103672504491	0.0294061804142825	0.0294130333853532	0.0294131898624107	0.0294175021236991	0.0294204852838696	0.0294061362487455	0.029422813915256	0.0294192455859657	0.0294053089751682	0.0294111974899903	0.0294077784201289	0.0294070253523647	0.0294052859650291	0.0293878019224686	0.0293937836214336	0.0294110602229139	0.0294136554541225	0.0294172176434315	0.0294103381544191	0.0294209939439937	1.47699690822289e-06
Mix_72	0.0294075474589736	0.0294240484789121	0.0294250377686699	0.0294183431507842	0.0294102614985914	0.0294024549699208	0.0294111539353912	0.029401423551593	0.0294135224670126	0.0294035386687344	0.0294127011123252	0.0294114078017563	0.0294178876879744	0.0293836097053349	0.0294010613710973	0.0294119527558169	0.0294137571386183	0.0294186647432589	0.0294243961462937	0.0294035199802453	0.0294477163922698	0.0294094267041861	0.0294019294414154	0.0294107626520187	0.029405611864008	0.0294024350098635	0.0294125663793648	0.0293790019990734	0.0294105450006387	0.0294117172578742	0.0294152361840512	0.0294223832206409	0.0294254159617247	0.0294274364671267	1.52507443951233e-06
Mix_73	0.0294112920302071	0.0294211895624311	0.029420570090553	0.0294180257088957	0.0294099688560704	0.029404716188407	0.0294126778545101	0.0294056221159915	0.0294136311915814	0.0294059953616624	0.0294067317512093	0.0294120158193417	0.0294158772201815	0.0294097940527805	0.029406327429234	0.0294127222385546	0.0294260510484544	0.0294174116433615	0.029422327172826	0.0294129095862079	0.029414234191575	0.0294061669253744	0.0294051016323518	0.0294242643592779	0.0294068774017201	0.0294062491023665	0.0294137440390879	0.0293855703315735	0.029390495869645	0.0294105512719871	0.0294134109839193	0.0294166376122416	0.0294174755551383	0.0294217746192057	1.5891820747127e-06
Mix_74	0.02941181118567	0.0294256564101279	0.0294249661336173	0.0294176748268049	0.0294105078855408	0.0294028380910795	0.0294116047781598	0.029403834210752	0.0294146524463271	0.0294052848275729	0.0294040789922323	0.0294126978386124	0.0294177063975528	0.0294099821232034	0.0294043533105966	0.029413564924948	0.0294130373521959	0.0294198311041614	0.0294242352526071	0.0294041936211965	0.0294466007509729	0.0294110028733593	0.0294031279128729	0.0294100879350635	0.029406357250185	0.0294046043540079	0.0294125089132487	0.0293786130822315	0.0293855391432522	0.0294109056644645	0.0294144118821606	0.0294187701759154	0.0294198046722988	0.0294234613785958	1.69229841240348e-06
Mix_75	0.0294073256622534	0.0294203906917802	0.0294196370321012	0.0294155774723134	0.0294194295020029	0.0294111054237219	0.0294111369155051	0.0294028418039643	0.0294122979223062	0.0294044830084989	0.0294138543493717	0.0294097226088293	0.0294157441212276	0.0294078199241348	0.0294039956255845	0.0294114896983325	0.0294132906058775	0.0294181290519026	0.0294229290455491	0.0294043563926064	0.0294348306040921	0.0294108149446076	0.0294036009725674	0.0294112472814937	0.0294063643434074	0.0294039667282611	0.0294124104586674	0.0293869155397645	0.0293929400747373	0.0294113080038424	0.0294142394592076	0.0294197429027581	0.0294210539823093	0.0294238810882941	1.12675812646845e-06
Mix_76	0.0294112920302069	0.0294217746192062	0.0294205700905527	0.0294180257088957	0.0294099688560703	0.0294047161884063	0.0294126778545096	0.0294056221159913	0.0294136311915821	0.0294059953616624	0.0294067317512096	0.0294120158193414	0.0294158772201819	0.0294097940527799	0.0294063274292337	0.0294127222385547	0.0294260510484538	0.0294174116433616	0.029422327172826	0.0294129095862083	0.0294142341915741	0.0294061669253745	0.0294051016323516	0.0294242643592782	0.0294068774017199	0.0294062491023675	0.0294137440390889	0.029385570331574	0.029390495869645	0.0294105512719871	0.0294134109839193	0.0294166376122416	0.0294174755551379	0.0294211895624312	1.5891820747127e-06
Mix_77	0.0294117841332868	0.029424950884731	0.0294242200036578	0.0294187448258197	0.0294104794866069	0.0294028533563074	0.0294116026890853	0.0294038367874423	0.0294146528194095	0.029405253433954	0.0294040796432699	0.0294126714419882	0.0294178979496217	0.0293855028758476	0.0294041717766494	0.0294135391476532	0.0294130345320784	0.0294176488824571	0.0294256411612989	0.0294044508100661	0.0294466002591476	0.0294110044596137	0.0294031315381724	0.0294100866200331	0.0294063267534853	0.0294048573803113	0.0294125086811733	0.0293786278091273	0.029409953641325	0.0294108779177532	0.0294141680040297	0.0294198045309221	0.0294197798834389	0.029423446129581	1.80975065500188e-06
Mix_78	0.0294116123412289	0.0294205120317799	0.0294200209228571	0.0294153953725746	0.0294189503393914	0.029416069944948	0.0294128565813854	0.029406564157563	0.0294135909347344	0.0294073075989943	0.0294050512387809	0.0294128214209572	0.0294167343031595	0.0294104661619664	0.0294057366270827	0.029412224258369	0.0294137457092794	0.0294178951257009	0.0294195009251732	0.0294065712529819	0.0294236196914985	0.0294199002788554	0.0294061043630155	0.0294119151518506	0.0294080309239385	0.0293961239060044	0.0294058228568666	0.029389722209543	0.0293941001332496	0.0294110887161438	0.0294134035797548	0.0294161434565125	0.0294183673662099	0.029420975856874	1.05426077467996e-06
Mix_79	0.0294117636209615	0.0294242382357818	0.029423465675068	0.0294176420568269	0.029410472037957	0.0294025544487006	0.0294115665160168	0.0294038370455519	0.0294146106485846	0.0294054087724887	0.0294040830573404	0.0294126518415574	0.0294176701805634	0.0294100587868773	0.0294043866300779	0.0294135204084659	0.0294130001411226	0.0294197975457599	0.029425656981538	0.0294043416364917	0.0294465602137393	0.0294110063871007	0.0294031299010075	0.029410048560022	0.0294064592826685	0.0294046330264303	0.0294125068893067	0.0293788964022316	0.0293855090762207	0.0294109652409828	0.0294143687640093	0.0294187381518879	0.0294197733527779	0.0294249678764564	1.71060742604201e-06
Mix_80	0.0294113683474953	0.0294254783014648	0.0294247880261099	0.0294174860371949	0.02942216870492	0.0294054070493395	0.0294114430628109	0.0294036860503429	0.0294144937906747	0.0294050996947765	0.0294039276025501	0.0294133805830648	0.0294175429048047	0.0293853519098109	0.0294039880506406	0.0294128041605491	0.0294128747250147	0.0294196416830239	0.0294232832736081	0.0294042976068642	0.0294464409728571	0.0294108530277132	0.0294029815131589	0.029409927185182	0.0294061725074683	0.029405139559923	0.0294123560112735	0.02937848535799	0.0294097982550926	0.0294107221160238	0.0294140092006575	0.0294185819786004	0.0294103166621742	0.0294240571463224	1.64694050264202e-06
Mix_81	0.0294117636209615	0.029425656981537	0.0294249678764562	0.0294176420568266	0.0294104720379569	0.0294025544487008	0.0294115665160169	0.0294038370455517	0.0294146106485855	0.0294054087724878	0.02940408305734	0.0294126518415569	0.029417670180564	0.0294100587868768	0.0294043866300778	0.0294135204084667	0.0294130001411228	0.0294197975457598	0.0294242382357823	0.029404341636491	0.0294465602137394	0.029411006387101	0.0294031299010075	0.0294100485600234	0.0294064592826689	0.0294046330264312	0.0294125068893068	0.0293788964022313	0.0293855090762199	0.0294109652409827	0.0294143687640102	0.0294187381518871	0.0294197733527779	0.029423465675068	1.71060742581997e-06
Mix_82	0.0294115904099655	0.0294212650548621	0.0294208113378204	0.0294158237675405	0.0294187134105464	0.0294051013956963	0.0294129556192251	0.0294061533563025	0.0294137553707673	0.0294070123320314	0.0294047392627107	0.0294128321910258	0.0294270637150119	0.0294102846651677	0.0294068066852254	0.029412219411974	0.0294138457650773	0.0294168390238041	0.0294198222660713	0.0294062230024972	0.0294237165102608	0.0294194734561405	0.0294056439307531	0.0294120131118528	0.0294077841905132	0.0294075799715311	0.029405416817281	0.0293887237490822	0.0293940424108839	0.0294109453967601	0.0294134286083087	0.0294165545718196	0.029409674790856	0.0294203309315425	8.1350909186817e-07
