B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
S22838	0.0645	0.2032	0	0.075	0.3873	0.1617	0.1083
S2284	0.1181	0.1472	0.0623	0.0422	0.2452	0.3321	0.0529
S22847	0.0567	0.1857	0.0286	0.0673	0.3299	0.2519	0.08
S2285	0.0893	0.1632	0.07	0.092	0.2551	0.268	0.0623
S22851	0.0924	0.1626	0.0101	0.0591	0.3388	0.2237	0.1134
S22852	0.075	0.1992	0	0.081	0.3742	0.2096	0.061
S22854	0.0804	0.1506	6e-04	0.0839	0.2518	0.305	0.1275
S22855	0.0295	0.2715	0.0444	0.1073	0.3667	0.1123	0.0681
S22859	0.057	0.1457	0.0101	0.0524	0.411	0.2018	0.1221
S22860	0.1146	0.2215	0.0549	0.0653	0.3533	0.1754	0.015
S22865	0.0744	0.2842	0.0158	0.0439	0.4009	0.1387	0.0422
S22873	0.0982	0.2872	0.0118	0.1102	0.3164	0.1484	0.0278
S22896	0.092	0.3008	0.0027	0.0902	0.2892	0.1299	0.0953
S229	0.0649	0.1851	7e-04	0.1044	0.4392	0.0989	0.1067
S22904	0.0346	0.2327	0.0296	0.0642	0.4531	0.1344	0.0513
S22907	0.062	0.178	0.002	0.0418	0.4481	0.2134	0.0547
S22911	0.1073	0.2218	0	0.1093	0.3554	0.1116	0.0947
S22915	0.1092	0.1891	0	0.066	0.3161	0.2048	0.1149
S22923	0.119	0.1781	0.0246	0.1464	0.2982	0.1607	0.0729
S22929	0.1186	0.223	0.0493	0.0824	0.3337	0.1614	0.0315
S22931	0.0524	0.2382	0	0.0565	0.2577	0.2843	0.1109
S22932	0.058	0.2237	0	0.0668	0.3346	0.1962	0.1207
S22937	0.0668	0.1816	0	0.1124	0.3833	0.13	0.1258
S22939	0.1082	0.1884	0.0458	0.0823	0.3483	0.1409	0.086
S22942	0.0715	0.0701	0.127	0.0873	0.3658	0.2184	0.06
S22945	0.0966	0.1879	0	0.0499	0.3891	0.1938	0.0828
S22947	0.072	0.1377	0.1106	0.08	0.4116	0.1882	0
S22948	0.059	0.3521	0	0.1067	0.2574	0.1225	0.1023
S22952	0.0668	0.0647	0.1266	0.0861	0.3096	0.3035	0.0427
S22953	0.0518	0.298	0	0.1558	0.3366	0.0735	0.0844
S22955	0.066	0.2313	0.0098	0.0542	0.4126	0.1291	0.097
S22957	0.0467	0.2082	0.0215	0.0798	0.4287	0.1741	0.041
S22958	0.0838	0.221	0.0248	0.1142	0.348	0.1234	0.0848
S22963	0.0604	0.2016	0	0.0959	0.2964	0.1763	0.1694
S22966	0.0478	0.1542	0	0.1032	0.4283	0.0957	0.1708
S22969	0.0406	0.2186	0.0295	0.0831	0.4164	0.175	0.037
S22970	0.0839	0.2123	0	0.043	0.3606	0.1629	0.1373
S22977	0.0802	0.1973	0	0.0758	0.3977	0.185	0.064
S22980	0.1544	0.1758	0.0207	0.044	0.3436	0.1976	0.0639
S22988	0.097	0.2038	0.0161	0.0851	0.3405	0.227	0.0305
S22989	0.0656	0.1679	0	0.0017	0.2049	0.3684	0.1914
S2299	0.0894	0.1598	0.0245	0.0576	0.3226	0.2584	0.0878
S22994	0.1132	0.1574	0	0.0365	0.3361	0.1727	0.1841
S22998	0.0723	0.1356	0.045	0.0766	0.4956	0.1556	0.0192
S230	0.0545	0.1816	0	0.1047	0.4721	0.1033	0.0838
S23007	0.0669	0.18	0.0236	0.1251	0.3835	0.1514	0.0695
S23008	0.1251	0.1605	0.0378	0.0662	0.235	0.3044	0.071
S23009	0.2049	0.2022	0.015	0.0783	0.2821	0.1562	0.0612
S23012	0.0636	0.2214	0	0.0932	0.4164	0.1465	0.0589
S23014	0.072	0.1489	0	0.0539	0.2921	0.2421	0.191
S23015	0.0524	0.192	0.034	0.0876	0.4081	0.1731	0.0528
S23017	0.0724	0.1826	0.031	0.0741	0.4155	0.1891	0.0352
S23023	0.0704	0.1559	0.0437	0.0648	0.352	0.2697	0.0434
S23030	0.0892	0.2388	0	0.0464	0.3404	0.1643	0.1208
S23042	0.0607	0.2381	0	0.0736	0.3296	0.1932	0.1048
S23048	0.0828	0.1489	0.0653	0.0231	0.341	0.2827	0.0563
S23058	0.0605	0.2392	0.0578	0.1094	0.3013	0.157	0.0748
S23065	0.0667	0.1584	0.0922	0.104	0.3287	0.2085	0.0415
S23067	0.0442	0.2265	0.0518	0.1322	0.3225	0.1691	0.0536
S23086	0.0788	0.1855	0.0208	0.0853	0.3831	0.1594	0.0871
S23087	0.048	0.2634	0	0.094	0.3729	0.1386	0.083
S23089	0.0494	0.2891	0	0.0903	0.2619	0.1942	0.115
S2309	0.069	0.2785	0.0013	0.0652	0.3191	0.1988	0.0682
S23093	0.0735	0.1292	0.1003	0.0922	0.3561	0.2351	0.0137
S23112	0.0408	0.2254	0	0.0456	0.5427	0.1332	0.0124
S23124	0.0864	0.1107	0.051	0.0929	0.4398	0.1799	0.0393
S23126	0.049	0.1689	0.0393	0.1195	0.2942	0.2183	0.1107
S23130	0.0816	0.2043	0.0353	0.0497	0.3946	0.2109	0.0236
S23136	0.0577	0.2714	0	0.0547	0.4497	0.1241	0.0424
S23141	0.0431	0.2289	0.0787	0.1283	0.3551	0.1099	0.0561
S23144	0.0663	0.111	0.1159	0.0566	0.3187	0.298	0.0334
S23159	0.0661	0.184	0.0921	0.1126	0.2359	0.257	0.0522
S23162	0.055	0.1744	0.039	0.0788	0.179	0.2905	0.1834
S23163	0.0803	0.1327	0.0713	0.0737	0.4709	0.1572	0.0139
S23166	0.0427	0.2708	0.025	0.0656	0.3482	0.2027	0.0451
S23170	0.0573	0.1398	0.04	0.0538	0.4902	0.1789	0.04
S2318	0.0764	0.1734	0	0.0614	0.415	0.1115	0.1622
S23184	0.0546	0.2589	0.003	0.0842	0.4439	0.0935	0.0619
S23185	0.0898	0.1971	0	0.0891	0.3336	0.197	0.0934
S23187	0.0791	0.1783	0.0264	0.0809	0.2669	0.2997	0.0686
S2319	0.0513	0.1985	0.0521	0.0929	0.3059	0.233	0.0663
S23192	0.0868	0.2165	0.0531	0.0759	0.1455	0.2995	0.1228
S23193	0.0921	0.2487	0	0.0701	0.3487	0.1545	0.0859
S23207	0.1054	0.1324	0.07	0.1132	0.3207	0.1722	0.086
S23208	0.0775	0.1379	0.0325	0.1039	0.3642	0.2374	0.0466
S23214	0.0428	0.2204	0.0232	0.055	0.3859	0.1921	0.0806
S23216	0.0338	0.1742	0.0487	0.0526	0.503	0.1368	0.0508
S23221	0.1233	0.214	0	0.06	0.2869	0.124	0.1918
S23223	0.0575	0.1813	0.0275	0.0882	0.3217	0.285	0.0387
S23227	0.0558	0.2083	0.0261	0.1042	0.354	0.1738	0.0778
S23233	0.0914	0.2135	0	0.0558	0.3559	0.1592	0.1241
S23237	0.0755	0.3219	0	0.0731	0.3931	0.1245	0.0119
S23250	0.0664	0.1975	0.0242	0.0401	0.341	0.2332	0.0977
S23273	0.0587	0.2697	0.0238	0.0749	0.3735	0.1777	0.0215
S23274	0.0715	0.159	0	0.0621	0.3807	0.1957	0.131
S23277	0.0657	0.2395	0	0.0571	0.4332	0.1291	0.0754
S23279	0.0864	0.249	0	0.0699	0.3816	0.1273	0.0858
S23292	0.0777	0.2005	0.0222	0.0764	0.3176	0.2288	0.0768
S23309	0.0734	0.1678	0.0467	0.1292	0.39	0.1069	0.0859
S23316	0.0673	0.1354	0.1105	0.0713	0.3619	0.2411	0.0125
S23321	0.0622	0.267	0.0184	0.0511	0.4187	0.1654	0.0172
S23323	0.0972	0.1833	0	0.0628	0.4749	0.1445	0.0374
S23326	0.0887	0.1845	0.056	0.0812	0.2636	0.2435	0.0824
S23328	0.1054	0.2404	0	0.1085	0.3119	0.1223	0.1114
S23330	0.0686	0.2095	0.005	0.0813	0.4223	0.154	0.0593
S23337	0.0636	0.252	0	0.0568	0.5004	0.1045	0.0228
S23338	0.1014	0.1409	0.0222	0.1005	0.3585	0.1734	0.1032
S23343	0.0745	0.2941	0	0.0907	0.3157	0.1394	0.0856
S23351	0.0628	0.2296	0	0.0348	0.3336	0.2157	0.1235
S23363	0.0943	0.2702	0	0.0605	0.3431	0.1708	0.0611
S23364	0.0467	0.254	0	0.0595	0.4615	0.1224	0.0559
S2337	0.0644	0.2385	0	0.0872	0.4064	0.1543	0.0492
S23371	0.1015	0.219	0	0.0573	0.2382	0.2166	0.1673
S23374	0.0465	0.2525	0	0.1072	0.4391	0.1022	0.0526
S23382	0.0638	0.2036	0	0.0682	0.3413	0.229	0.0942
S23385	0.0508	0.1915	0.0423	0.1097	0.4128	0.1429	0.0501
S23388	0.0767	0.1355	0.1338	0.0807	0.3248	0.1998	0.0488
S23390	0.0702	0.3491	0.0324	0.1039	0.3124	0.0787	0.0534
S23398	0.0742	0.1406	0.0375	0.0551	0.3124	0.2831	0.097
S2340	0.1056	0.2352	0	0.045	0.3411	0.1396	0.1335
S23406	0.1119	0.1934	0.0399	0.0674	0.2231	0.2955	0.0688
S23412	0.0586	0.165	0.0532	0.1173	0.3082	0.197	0.1007
S23417	0.0647	0.1096	0.0472	0.0818	0.3805	0.271	0.0453
S23423	0.073	0.1435	0.0115	0.0639	0.4435	0.2157	0.049
S23428	0.0849	0.131	0.0876	0.061	0.2719	0.2906	0.073
S2343	0.0519	0.2404	0	0.0922	0.3934	0.1643	0.0578
S23430	0.0664	0.0623	0.0426	0	0.1111	0.6016	0.1161
S23433	0.0684	0.2294	0	0.0571	0.3923	0.1756	0.0772
S23437	0.0828	0.2507	0.0094	0.0656	0.4205	0.1498	0.0213
S23439	0.0183	0.2979	0.0186	0.1102	0.4282	0.0856	0.0412
S2344	0.0852	0.2532	0	0.0778	0.3374	0.1302	0.1161
S23443	0.0844	0.16	0.0489	0.0935	0.2989	0.2668	0.0475
S23446	0.0489	0.242	0.0097	0.0613	0.3809	0.1634	0.0938
S23447	0.0729	0.1954	0.0224	0.0471	0.3874	0.2003	0.0746
S23448	0.0693	0.2136	0	0.0892	0.4226	0.1438	0.0615
S23449	0.0569	0.2182	0.0746	0.0924	0.3876	0.1576	0.0128
S2345	0.087	0.1524	0.0483	0.069	0.4376	0.1902	0.0156
S23450	0.0864	0.239	0	0.0627	0.4157	0.1025	0.0938
S23466	0.088	0.146	0.1048	0.0753	0.2959	0.259	0.031
S23469	0.0968	0.153	0.0433	0.1075	0.3402	0.2051	0.0542
S23471	0.0627	0.3451	0	0.0677	0.2976	0.1644	0.0625
S23472	0.0648	0.239	0.022	0.0724	0.475	0.1039	0.0229
S23474	0.025	0.1853	0.0583	0.1672	0.2405	0.1764	0.1474
S23476	0.083	0.1583	0.1011	0.094	0.34	0.2088	0.0147
S23478	0.0986	0.1638	0	0.0386	0.3014	0.1566	0.241
S2348	0.0289	0.2255	0.0056	0.0794	0.4416	0.1712	0.0479
S23486	0.0622	0.2208	0	0.0761	0.4674	0.1192	0.0544
S23487	0.0615	0.1784	0.0515	0.1133	0.2661	0.2405	0.0886
S23495	0.1391	0.1746	0.0068	0.0713	0.0394	0.3908	0.178
S23497	0.1083	0.2437	7e-04	0.0556	0.4507	0.141	0
S23498	0.0957	0.1468	0.0134	0.0482	0.2236	0.2722	0.2001
S235	0.0935	0.138	0.0198	0.0766	0.3876	0.2084	0.0761
S23502	0.1671	0.1884	0.012	0.0517	0.201	0.2467	0.1331
S23503	0.0538	0.2382	0.0051	0.0568	0.5145	0.1303	0.0013
S23523	0.0525	0.3071	0.0296	0.1017	0.2781	0.1252	0.1057
S23537	0.0723	0.2496	0	0.1086	0.2924	0.1684	0.1086
S23538	0.104	0.2207	0.0087	0.0722	0.4004	0.1744	0.0196
S23545	0.056	0.2084	0	0.0451	0.3958	0.0917	0.2029
S23546	0.0672	0.2607	0	0.0835	0.4644	0.1166	0.0074
S23548	0.0696	0.2715	0	0.1045	0.3254	0.0954	0.1337
S23553	0.0835	0.2099	0.0632	0.0743	0.3191	0.2172	0.0329
S2356	0.0822	0.2458	0.0543	0.071	0.288	0.1812	0.0776
S23561	0.0258	0.2185	0	0.0983	0.5102	0.0889	0.0584
S23562	0.0671	0.1649	0.0213	0.0612	0.4974	0.1144	0.0736
S23564	0.0791	0.1388	0.0096	0.0564	0.5005	0.1502	0.0653
S23574	0.0644	0.2013	0.0166	0.0756	0.4485	0.1278	0.0657
S23576	0.1151	0.1659	0.0438	0.0738	0.2952	0.2494	0.0568
S23578	0.0479	0.2097	0	0.0327	0.3671	0.2447	0.098
S23579	0.0498	0.2306	0.0516	0.077	0.2983	0.2064	0.0865
S23582	0.0706	0.1974	0	0.0562	0.3542	0.1874	0.1342
S23590	0.0597	0.0999	0.0707	0.0857	0.3152	0.2859	0.0829
S2360	0.0622	0.1831	0.0231	0.0925	0.3884	0.1499	0.1008
S23600	0.1042	0.1226	0.0863	0.0699	0.3749	0.2421	0
S23606	0.0639	0.2374	0.0041	0.0772	0.3971	0.1565	0.0638
S23609	0.0572	0.2069	0	0.0871	0.4282	0.1588	0.0618
S2361	0.0677	0.1734	0.0213	0.094	0.4053	0.1616	0.0768
S23612	0.1135	0.264	0	0.0872	0.1532	0.2119	0.1704
S23615	0.0694	0.2003	0	0.0738	0.3691	0.1983	0.089
S23616	0.0762	0.2194	0	0.1215	0.4013	0.094	0.0875
S23620	0.1098	0.1045	0.0318	0.0604	0.3924	0.242	0.0591
S23624	0.1014	0.2457	0	0.0643	0.3554	0.1617	0.0714
S23632	0.0528	0.2432	0.0275	0.055	0.3538	0.219	0.0487
S23640	0.054	0.1304	0.0798	0.0887	0.3756	0.2035	0.0681
S23653	0.0886	0.1405	0.077	0.0676	0.3282	0.2757	0.0224
S23655	0.0877	0.1965	0.0096	0.0566	0.3389	0.2506	0.0602
S2366	0.07	0.239	0	0.0669	0.2929	0.1656	0.1655
S23662	0.0738	0.2481	0.0049	0.0758	0.3848	0.1722	0.0404
S23667	0.0355	0.3092	0.002	0.0943	0.3765	0.1157	0.0667
S23668	0.0662	0.326	0	0.0896	0.3822	0.1107	0.0254
S23669	0.0725	0.244	0.0024	0.0788	0.3634	0.1924	0.0465
S2367	0.066	0.2009	0.0104	0.0956	0.3079	0.2426	0.0766
S23670	0.083	0.1738	0.0275	0.072	0.3637	0.2067	0.0734
S23671	0.0656	0.2905	0	0.0782	0.4381	0.1184	0.0093
S23673	0.0828	0.2173	0	0.0618	0.2993	0.2158	0.123
S23691	0.0323	0.2453	0.031	0.0708	0.5394	0.0812	0
S23692	0.0498	0.1783	0	0.0878	0.4621	0.1237	0.0983
S2370	0.0706	0.1777	0.0628	0.0755	0.4871	0.1263	0
S23700	0.0614	0.2455	0	0.0596	0.3778	0.1943	0.0612
S23704	0.0675	0.2863	0	0.1005	0.3196	0.0646	0.1615
S23707	0.0731	0.0782	0.0622	0.0738	0.3992	0.2608	0.0526
S23709	0.0707	0.1284	0.0398	0.0603	0.4559	0.2205	0.0244
S2371	0.0753	0.2255	0	0.0446	0.1245	0.3509	0.1792
S23713	0.0464	0.2792	0.0471	0.0567	0.3557	0.1898	0.0251
S23714	0.0529	0.162	0.07	0.0871	0.4298	0.142	0.0561
S23721	0.0955	0.1484	0	0.0751	0.4025	0.2032	0.0753
S23727	0.0894	0.1248	0.0385	0.0678	0.2651	0.2942	0.1202
S23729	0.0506	0.2025	0.0928	0.064	0.3575	0.2089	0.0238
S23733	0.0607	0.1958	0	0.0897	0.4572	0.161	0.0356
S23736	0.079	0.1866	0.0786	0.0558	0.3447	0.2553	0
S23745	0.0714	0.2028	0	0.0491	0.4392	0.1326	0.1048
S23750	0.0525	0.2398	0.0309	0.1083	0.4367	0.1248	0.0069
S23751	0.079	0.2376	0.0264	0.0933	0.3677	0.1658	0.0303
S23752	0.0834	0.2381	0	0.0863	0.3306	0.1339	0.1277
S23760	0.053	0.2612	0.0259	0.0816	0.3887	0.1556	0.0341
S23768	0.0857	0.2358	0.0532	0.0526	0.4171	0.1492	0.0064
S23771	0.0876	0.1559	0.0226	0.0329	0.2898	0.3053	0.106
S23784	0.0944	0.2027	0.0472	0.0997	0.3046	0.2029	0.0485
S23790	0.0676	0.2448	0.0265	0.1516	0.333	0.1564	0.0202
S23795	0.0469	0.1647	0	0.0706	0.3112	0.2194	0.1872
S238	0.0804	0.1466	0.1201	0.0963	0.286	0.2548	0.0159
S23800	0.0807	0.2135	0	0.0775	0.3264	0.135	0.167
S23801	0.0565	0.1083	0.1103	0.0705	0.3956	0.2274	0.0314
S23803	0.0222	0.2661	0.0231	0.0716	0.4232	0.1705	0.0232
S23808	0.0621	0.1942	8e-04	0.0989	0.4546	0.1497	0.0396
S23811	0.1322	0.1091	0.0601	0.0798	0.2772	0.2715	0.0702
S23821	0.0714	0.1935	0.0599	0.089	0.443	0.096	0.0471
S23826	0.0614	0.189	0	0.1749	0.2413	0.1464	0.187
S23830	0.0671	0.2536	0.0364	0.0639	0.3693	0.1365	0.0732
S23839	0.0703	0.2566	0	0.0786	0.315	0.1652	0.1144
S2384	0.0739	0.179	0.0195	0.0896	0.4202	0.1672	0.0506
S23841	0.044	0.2674	0	0.0634	0.4079	0.1815	0.0359
S23846	0.0769	0.2063	0	0.0474	0.3789	0.197	0.0935
S23847	0.0654	0.1882	0	0.0773	0.3893	0.232	0.0479
S23852	0.0527	0.0921	0.1013	0.1342	0.463	0.1335	0.0232
S23858	0.042	0.318	0.002	0.0794	0.2953	0.164	0.0993
S23868	0.0568	0.1958	0	0.0589	0.3539	0.2342	0.1005
S2387	0.0526	0.2639	0	0.0916	0.3585	0.1812	0.0522
S23877	0.0695	0.2515	0.1525	0.0896	0.1679	0.146	0.123
S23891	0.0586	0.2464	0.0912	0.0799	0.3631	0.1323	0.0285
S23892	0.0774	0.2285	0.0149	0.0684	0.3344	0.2185	0.0579
S23893	0.1598	0.0765	0.0136	0.2329	0.182	0.2409	0.0943
S23894	0.0603	0.2835	0.0021	0.075	0.3936	0.1164	0.0692
S23897	0.0954	0.1725	0.0112	0.0795	0.3872	0.1622	0.092
S2391	0.0653	0.203	0.026	0.0825	0.4368	0.1314	0.055
S23911	0.0584	0.3886	0	0.0909	0.2935	0.1061	0.0625
S23913	0.0426	0.3048	0	0.06	0.382	0.1847	0.0259
S23920	0.1247	0.2664	0	0.0707	0.3748	0.0795	0.084
S23923	0.0532	0.1772	0.0529	0.0567	0.494	0.166	0
S23926	0.0678	0.1417	0.0899	0.0604	0.3823	0.249	0.0088
S23936	0.056	0.2968	0	0.0543	0.3934	0.0952	0.1043
S23940	0.085	0.1947	0	0.0845	0.2638	0.2076	0.1645
S23944	0.046	0.1928	0	0.0643	0.5197	0.1293	0.048
S23949	0.0918	0.2083	0.0668	0.0846	0.2888	0.2195	0.0401
S23951	0.0989	0.2534	0	0.0562	0.3839	0.146	0.0616
S23952	0.0403	0.2692	0	0.1362	0.2546	0.1414	0.1583
S23956	0.0524	0.1842	0.0337	0.0718	0.3884	0.2283	0.0411
S23967	0.0621	0.1199	0.024	0.0688	0.4347	0.2393	0.0512
S23969	0.0966	0.1791	0.0111	0.0511	0.4024	0.2448	0.0148
S23970	0.05	0.2809	0.026	0.0768	0.4201	0.1446	0.0015
S23971	0.0734	0.1585	0.0953	0.0482	0.3816	0.2175	0.0256
S23972	0.0795	0.2129	2e-04	0.0934	0.3234	0.1694	0.1211
S23986	0.1374	0.181	0.0338	0.0597	0.3194	0.2172	0.0516
S23988	0.0733	0.276	0	0.0638	0.243	0.1981	0.1457
S23989	0.0618	0.259	0	0.0816	0.3697	0.1548	0.0731
S23990	0.0982	0.0955	0.13	0.0692	0.3816	0.1681	0.0574
S240	0.0631	0.2056	0	0.1431	0.3004	0.0774	0.2103
S24001	0.062	0.1567	0.0374	0.0754	0.4211	0.1941	0.0532
S24004	0.0779	0.1735	0.0319	0.0569	0.3021	0.278	0.0796
S24006	0.0688	0.113	0.0378	0.05	0.4681	0.2279	0.0344
S24016	0.056	0.1499	0	0.0292	0.4912	0.1801	0.0937
S24018	0.1064	0.1476	0.0516	0.0759	0.4341	0.1844	0
S24020	0.1359	0.2238	0	0.0504	0.4375	0.1202	0.0322
S24022	0.0931	0.225	0.0548	0.049	0.3098	0.2492	0.0192
S24028	0.0667	0.1876	0.0202	0.0665	0.3788	0.2261	0.054
S24029	0.057	0.1813	0.0416	0.1263	0.2936	0.1581	0.142
S24031	0.0528	0.1808	0.0319	0.0723	0.3996	0.1679	0.0947
S24041	0.0385	0.2326	0.0196	0.062	0.3827	0.2125	0.0522
S24050	0.0344	0.3127	0	0.0458	0.4687	0.1227	0.0157
S24052	0.0677	0.1964	0.0128	0.0787	0.4299	0.1484	0.066
S24054	0.0913	0.1505	0.0474	0.055	0.4358	0.1907	0.0292
S24063	0.0732	0.2279	0.0109	0.0774	0.2854	0.2716	0.0536
S24065	0.0842	0.2253	0.0082	0.0715	0.3864	0.173	0.0513
S24071	0.0809	0.2251	0.0116	0.0847	0.188	0.2621	0.1476
S24078	0.0793	0.2111	0.0262	0.0618	0.4612	0.1502	0.0102
S24080	0.0725	0.2278	0.0474	0.1267	0.4062	0.1071	0.0122
S24083	0.0965	0.2134	0	0.07	0.3771	0.1774	0.0656
S24096	0.0625	0.1268	0.0594	0.0806	0.37	0.2567	0.0441
S24097	0.1449	0.1925	0	0.0653	0.234	0.2259	0.1374
S24098	0.0979	0.2495	0.0074	0.0556	0.1632	0.3029	0.1235
S24102	0.1101	0.1693	0	0.0545	0.3038	0.1395	0.2229
S24105	0.1054	0.2461	0	0.0528	0.3723	0.166	0.0575
S24108	0.0581	0.2018	0.0091	0.0973	0.4748	0.1018	0.057
S24109	0.1407	0.1846	0	0.034	0.2317	0.2514	0.1576
S24119	0.0514	0.2504	0	0.0708	0.3322	0.2293	0.0659
S24129	0.0753	0.1948	0.053	0.0652	0.3458	0.1969	0.069
S2413	0.07	0.2471	0	0.0786	0.4041	0.13	0.0702
S24131	0.0675	0.1418	0	0.0392	0.5333	0.1807	0.0376
S24133	0.065	0.2026	0.0176	0.0913	0.3719	0.1641	0.0875
S24142	0.0927	0.2056	0.0096	0.0395	0.2433	0.302	0.1074
S24145	0.0611	0.1751	0	0.0582	0.447	0.1216	0.1369
S24146	0.0564	0.2046	0.0664	0.0885	0.3379	0.1714	0.0748
S24148	0.068	0.2519	0.0022	0.0856	0.4031	0.1348	0.0543
S2415	0.0829	0.1563	0.0477	0.0934	0.3476	0.2299	0.0421
S24151	0.0863	0.1453	0.0414	0.0741	0.4301	0.1848	0.038
S24155	0.1009	0.15	0.0397	0.0714	0.396	0.2194	0.0225
S24159	0.04	0.1553	0	0.0581	0.4514	0.1756	0.1197
S24163	0.0567	0.26	0.0044	0.0998	0.5203	0.0587	0
S24167	0.0813	0.2564	0.0063	0.0771	0.3067	0.1913	0.081
S24184	0.0498	0.2038	0	0.0978	0.4512	0.1264	0.071
S24190	0.0716	0.2156	0	0.052	0.3787	0.1863	0.0957
S24191	0.0463	0.1697	0.0666	0.0566	0.4897	0.1493	0.0217
S24192	0.071	0.2065	0.0594	0.1062	0.2005	0.296	0.0604
S24202	0.0579	0.263	0	0.1156	0.3454	0.1232	0.0951
S24203	0.0906	0.1563	0	0.046	0.211	0.2415	0.2546
S24204	0.0354	0.2291	0.034	0.1485	0.4157	0.1036	0.0338
S24209	0.0484	0.2396	0	0.0758	0.4296	0.1107	0.0959
S24212	0.0752	0.2204	0	0.0832	0.3215	0.2468	0.0528
S24215	0.0636	0.2278	0.0656	0.0533	0.3205	0.2222	0.047
S24221	0.0623	0.185	0.0145	0.0569	0.365	0.2899	0.0264
S24230	0.0734	0.2267	0.0279	0.0588	0.3357	0.1992	0.0782
S24231	0.0312	0.1752	0.0373	0.1427	0.3056	0.1987	0.1093
S24232	0.0929	0.246	0	0.0567	0.3507	0.1778	0.0759
S24234	0.0351	0.2643	0	0.0962	0.4086	0.0861	0.1097
S24235	0.0617	0.1538	0.0544	0.0512	0.4759	0.189	0.0139
S2424	0.0333	0.2331	0.1309	0.1028	0.3903	0.0988	0.0108
S24242	0.0795	0.2504	0.0174	0.0592	0.2746	0.2755	0.0434
S24244	0.0737	0.1106	0.0501	0.055	0.3592	0.2703	0.0811
S24253	0.0749	0.191	0.0455	0.0866	0.4086	0.1251	0.0684
S24262	0.0784	0.1125	0.0615	0.0958	0.2953	0.2498	0.1068
S24272	0.1293	0.1176	0.0751	0.0481	0.3075	0.2571	0.0654
S24275	0.0654	0.1791	0.0799	0.0623	0.3856	0.191	0.0366
S24283	0.0571	0.2314	0	0.0405	0.3191	0.239	0.1129
S24284	0.0715	0.2652	0	0.0797	0.4259	0.1167	0.041
S24286	0.044	0.1861	0.0377	0.1067	0.3551	0.1602	0.1102
S24288	0.1185	0.1514	0.0806	0.1154	0.2746	0.1645	0.095
S24293	0.0291	0.2406	0.0486	0.0977	0.3813	0.1365	0.0662
S24294	0.0383	0.3424	0	0.0578	0.4781	0.0679	0.0155
S24296	0.0715	0.2321	0.0299	0.0779	0.2545	0.2626	0.0715
S2430	0.0606	0.253	0	0.0932	0.3387	0.1136	0.1408
S24300	0.0904	0.1897	0.068	0.0534	0.4018	0.1966	0
S24305	0.0768	0.1723	0.0347	0.0618	0.4088	0.2267	0.0188
S24306	0.0796	0.1936	0	0.0634	0.3067	0.177	0.1797
S24308	0.0986	0.1975	0	0.064	0.3414	0.1692	0.1292
S2431	0.0748	0.1797	0	0.0603	0.3368	0.2528	0.0956
S24322	0.0548	0.212	0	0.0778	0.3054	0.2848	0.0652
S24324	0.0607	0.1169	0.036	0.0538	0.4014	0.2597	0.0714
S24326	0.0721	0.2096	0	0.0588	0.329	0.1458	0.1848
S24334	0.0482	0.2061	0.078	0.1409	0.2896	0.2311	0.006
S24336	0.0837	0.126	0.0874	0.0972	0.3583	0.169	0.0783
S24345	0.088	0.1904	0.0306	0.0649	0.4522	0.1429	0.0311
S24359	0.0586	0.1917	0.0402	0.071	0.4546	0.1819	0.0021
S24367	0.0737	0.3326	0	0.0838	0.2857	0.1656	0.0586
S24383	0.0747	0.1956	0	0.0871	0.288	0.197	0.1576
S24384	0.0782	0.2507	0	0.0796	0.5108	0.0727	0.0079
S24385	0.0806	0.2545	0	0.0319	0.2576	0.2984	0.077
S24386	0.0546	0.2725	0.0392	0.0869	0.3774	0.1061	0.0633
S24395	0.0444	0.2904	5e-04	0.0709	0.3617	0.1615	0.0707
S24399	0.0549	0.3178	0	0.0866	0.38	0.0847	0.076
S24409	0.057	0.2552	0	0.0488	0.387	0.1736	0.0784
S24412	0.0813	0.2366	0	0.0811	0.3582	0.1634	0.0795
S24417	0.0686	0.2815	0.0157	0.1534	0.2929	0.1294	0.0585
S24420	0.0878	0.2374	0.1113	0.1375	0.2895	0.1039	0.0325
S24421	0.0782	0.1126	0.0534	0.0856	0.2675	0.2889	0.114
S24422	0.071	0.1615	0.0764	0.0762	0.4112	0.1623	0.0414
S24423	0.0558	0.2201	0.0153	0.1049	0.3624	0.1841	0.0574
S24429	0.0975	0.2352	0	0.057	0.286	0.1965	0.1277
S24432	0.0478	0.2668	0	0.0473	0.436	0.1393	0.0627
S24434	0.0356	0.2427	0.0853	0.0638	0.3854	0.1818	0.0053
S24435	0.0568	0.2556	0.0078	0.1058	0.3587	0.1403	0.075
S24437	0.0547	0.1742	0	0.0406	0.3325	0.2468	0.1512
S24440	0.0679	0.24	0.0167	0.0467	0.461	0.1605	0.0072
S24442	0.0352	0.3271	0	0.0969	0.3125	0.1597	0.0688
S24444	0.0932	0.1568	0.0545	0.0601	0.3737	0.2173	0.0445
S24446	0.0801	0.2453	0.0349	0.0812	0.2868	0.1972	0.0744
S24459	0.0762	0.2496	0.064	0.058	0.3648	0.1632	0.0242
S24468	0.052	0.2643	0.0544	0.0989	0.3322	0.165	0.0331
