ID,B cells naive,B cells memory,Monocytes,NK cells resting,NK cells activated,Neutrophils,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells CD8,Macrophages M0,Macrophages M1,Macrophages M2,Mast cells resting,Mast cells activated,Plasma cells,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,Dendritic cells resting,Dendritic cells activated,Eosinophils
S6778,6.40445806452,6.5537,7.6426,6.920215,7.02917,9.19484285714,6.54945909091,7.44590769231,5.03781538462,6.77086666667,6.71262666667,6.08978823529,6.26057826087,5.989175,5.28674285714,5.96529310345,6.0785625,6.02591515152,6.25996428571,5.57921,5.82782,6.68189393939
S6784,6.39230322581,6.35852307692,7.50424615385,7.156135,7.525125,8.58522380952,6.71070909091,7.69990769231,4.98157692308,6.8048,6.41190666667,5.97161176471,6.22372608696,5.71067,5.16187142857,6.21837586207,6.25780833333,6.08764848485,6.32765,5.555265,6.046205,6.45207272727
S6785,6.63279677419,6.2317,7.48015384615,7.072165,7.41826,8.19021666667,6.70555,7.60263076923,4.99034615385,6.81981666667,6.30193333333,6.13842647059,6.08917391304,5.747065,4.97442380952,6.00989655172,6.33895416667,6.09409393939,6.31706428571,5.67504,5.843685,6.43024848485
S6789,6.17798064516,6.01284615385,7.33142307692,6.453025,6.34231,8.36517857143,6.28335454545,7.03089230769,4.98786153846,6.2282,6.3921,5.88349705882,5.87525217391,5.78688,5.1083,5.9208137931,5.9178625,5.96837575758,5.85513571429,5.394335,5.763315,6.15143636364
S6790,6.2311483871,6.23974615385,7.49849230769,7.02446,7.164045,8.4886547619,6.52011363636,7.34886923077,4.9467,6.34523333333,6.32675333333,5.89604705882,6.02150434783,5.85662,4.97029047619,5.97182758621,6.12314583333,5.98825454545,6.01947142857,5.400095,5.685725,6.24771212121
S6792,6.57646129032,6.36995384615,7.66953076923,7.44596,7.81982,8.47854285714,6.59782727273,7.46836153846,4.97132307692,7.26571666667,6.13404,5.98873235294,6.21546086957,5.571845,4.96491904762,6.02812413793,6.4287875,6.15142727273,6.56274285714,5.58902,5.7894,6.47775151515
S6793,6.30238064516,6.14633846154,7.53751538462,7.227515,7.23024,8.39121428571,6.37964545455,7.30568461538,5.01086923077,6.47963333333,6.5875,5.94494705882,6.15069565217,6.33579,5.20380952381,6.06704482759,6.10982916667,6.13513939394,6.09896428571,5.770655,5.87112,6.41706969697
S68,6.5364483871,6.28208461538,7.41528461538,7.046765,6.93269,8.6346,6.54383181818,7.49900769231,4.85740769231,6.54528333333,6.45588666667,5.80575588235,6.14410869565,5.752435,5.0864952381,6.03295862069,6.166725,6.06052727273,6.14703571429,5.408775,5.811795,6.52375757576
S6803,6.44065483871,6.6049,7.55849230769,6.889005,6.81302,8.35647380952,6.30063181818,7.29828461538,4.87360769231,6.39201666667,6.34439333333,6.30637352941,6.32729565217,5.848095,5.20856666667,6.19293448276,5.96138333333,5.9716030303,6.1233,5.622785,6.39189,6.70251212121
S6805,6.20905806452,6.30131538462,7.43486153846,7.082655,7.187575,8.4787,6.5214,7.45220769231,4.89287692308,6.65368333333,6.40680666667,5.98631176471,6.16992608696,5.912085,5.04650952381,5.99314482759,6.02810416667,6.06411515152,6.27482857143,5.50521,5.88742,6.28476666667
S6813,6.59754193548,6.38820769231,7.30269230769,6.89346,7.126535,7.98749047619,6.38403636364,7.48101538462,5.05143076923,6.66438333333,6.47778,5.81828529412,6.07928695652,5.87759,5.19647619048,6.29796896552,6.16894166667,6.12273030303,6.45635714286,5.661385,5.9129,6.50023333333
S6819,6.29183548387,6.1837,7.07882307692,6.558395,6.65238,8.12287619048,6.32280909091,7.0773,4.95616923077,6.27315,6.18723333333,5.84090294118,6.01273478261,5.72251,5.00625238095,5.81417241379,5.89952916667,5.95739393939,5.80837857143,5.35213,5.63406,5.9379030303
S6821,6.38367741935,6.16246153846,7.27133076923,7.248605,7.08614,8.53493333333,6.21285454545,7.11292307692,4.90567692308,6.51263333333,6.43334666667,5.76702941176,6.06579130435,6.14709,5.16697142857,6.14557241379,5.9619125,6.00794545455,6.36122142857,5.262615,5.81574,6.55102121212
S6822,6.56246129032,6.44032307692,7.25682307692,6.976475,7.16849,8.39485714286,6.45258636364,7.38827692308,4.86618461538,6.63201666667,6.43666666667,5.71946470588,6.08181304348,6.21056,5.2359,6.2029862069,6.23744166667,6.07176969697,6.27250714286,5.477825,5.871225,6.45017575758
S6825,6.07405806452,6.25403076923,7.32660769231,7.04314,7.316695,8.07535952381,6.54372727273,7.56573846154,5.23553846154,6.95931666667,6.3779,5.92142058824,6.15977826087,5.85751,4.96799047619,6.02738965517,6.24380833333,5.95817878788,6.41836428571,5.57129,5.87138,6.35572424242
S6828,6.26574193548,6.34721538462,7.40476153846,6.90683,6.92317,8.55607380952,6.37229090909,7.36306153846,4.96629230769,6.56118333333,6.43968,5.86492647059,6.19335652174,5.950965,5.17998571429,6.04654482759,6.04765833333,5.99234848485,6.2813,5.56472,5.86621,6.58434545455
S6831,6.55554516129,6.463,7.49860769231,6.692675,7.140475,8.62949761905,6.48884090909,7.43278461538,4.88191538462,6.59513333333,6.49633333333,5.92824117647,6.15404782609,5.749565,5.04080952381,6.05142068966,6.23469583333,5.94739090909,6.1465,5.639235,5.699905,6.22204242424
S6832,6.48887419355,6.37403846154,7.71471538462,7.15518,7.058655,8.58225238095,6.37483636364,7.31623076923,4.87551538462,6.65751666667,6.44294666667,6.07083823529,6.24641304348,5.946805,5.22020952381,6.09874827586,6.08777916667,6.01602727273,6.03922142857,5.5977,5.992235,6.56393030303
S6836,6.37961290323,6.31976923077,7.24516923077,7.067765,7.205375,8.30191190476,6.47155,7.4686,4.90244615385,6.64751666667,6.40219333333,5.91612352941,6.03773913043,5.912915,5.18868095238,6.05899310345,6.18205833333,6.01515454545,6.34680714286,5.462435,5.920785,6.47620909091
S684,6.27966774194,6.18923846154,7.41320769231,7.043945,7.202685,8.27793571429,6.50355454545,7.22789230769,5.10102307692,6.3249,6.50624,5.78277058824,6.03893043478,6.03761,5.09524761905,6.10822068966,6.15961666667,6.10597575758,6.0621,5.455895,5.72133,6.24088484848
S6841,6.12378709677,6.17152307692,7.14285384615,6.942985,7.268385,8.3242047619,6.50563636364,7.29968461538,4.96933076923,6.65681666667,6.42029333333,5.86982647059,5.96649130435,5.85346,5.08358571429,5.92295862069,6.08663333333,6.06536060606,6.24845714286,5.439045,5.748905,6.27879393939
S6843,6.31188709677,6.27332307692,7.4208,6.791365,6.83323,8.83667142857,6.39941818182,7.14585384615,4.88426923077,6.2534,6.53256666667,5.92656764706,6.05530434783,6.141745,5.24303809524,5.9423,6.00283333333,5.96535757576,5.91975,5.380545,5.64394,6.42562121212
S6844,6.42912903226,6.38883846154,7.71787692308,7.12598,7.17059,8.68018095238,6.34001818182,7.14746153846,4.89425384615,6.5873,6.51743333333,6.03495294118,6.21300869565,5.68234,4.95744285714,5.9129,5.98069583333,5.92761818182,6.07221428571,5.57193,5.940915,6.31976969697
S6845,6.10746129032,6.11299230769,7.36008461538,6.617125,6.73347,8.44292619048,6.25020909091,6.80338461538,4.91966153846,6.3621,6.57264,5.76604705882,6.07046956522,5.755495,5.01997619048,5.92121034483,5.8780375,5.99263636364,6.09129285714,5.439705,5.69089,6.14532121212
S6861,6.20655806452,6.1951,7.31283846154,7.07402,7.217545,8.17818095238,6.43334545455,7.43033846154,4.94516153846,6.64715,6.23404666667,5.81204705882,6.04042608696,5.98833,5.07228571429,6.03858965517,6.12430416667,6.00042121212,6.33863571429,5.53366,5.75493,6.25943030303
S6871,6.64782258065,6.42194615385,7.28720769231,6.64348,6.618555,8.5511547619,6.46617272727,7.38001538462,4.94210769231,6.67375,6.33726666667,5.87389705882,6.06832173913,5.75959,5.10008095238,6.05633103448,6.1732,6.02728181818,6.15385714286,5.60134,5.81941,6.34988181818
S6886,6.42370322581,6.06883846154,7.25223846154,6.87775,6.98183,8.11207380952,6.43633636364,7.29868461538,5.05947692308,6.65351666667,6.39984666667,5.81728823529,6.07109130435,5.685985,4.93871904762,5.91781724138,5.9896375,5.96042727273,6.05478571429,5.54179,5.682775,6.1047969697
S6889,6.36028709677,6.16493076923,7.31396923077,6.67065,6.846355,8.2835452381,6.32113181818,6.9971,4.9883,6.31491666667,6.45500666667,5.8409,6.04576956522,5.743425,5.01095714286,6.00993448276,5.95307083333,6.04223030303,5.87637857143,5.517495,5.77806,5.97215757576
S6893,6.29046451613,6.1728,7.43113846154,6.95843,7.366445,8.53890952381,6.58403636364,7.60373846154,4.96506153846,6.4133,6.35786,5.77539705882,6.06629130435,5.79555,5.0422,6.10232758621,6.16484166667,5.99513636364,6.13461428571,5.45949,5.79339,6.26845151515
S6907,6.19097741935,6.15699230769,7.05562307692,6.60689,6.653595,8.17896666667,6.30903181818,7.04012307692,4.99702307692,6.16025,6.33088,5.78838235294,5.98767391304,5.76284,5.02246190476,5.86947241379,5.8672375,6.02596060606,5.93104285714,5.379545,5.742125,5.9819030303
S6909,6.22076129032,6.42908461538,7.33896153846,6.679175,6.76974,8.55026666667,6.22719545455,6.84302307692,4.88424615385,6.18216666667,6.44308,6.12832941176,6.0814173913,5.661795,5.12206190476,5.90164827586,5.80844166667,6.00613333333,5.86217857143,5.49429,5.942545,6.23173939394
S6916,6.47648387097,6.43543846154,7.42022307692,7.296835,7.16858,8.5438,6.33303636364,7.32693846154,5.01770769231,6.38058333333,6.54204,5.83225588235,6.20459565217,6.33083,5.21267619048,6.17544482759,6.03739583333,6.09443030303,6.25927142857,5.515805,5.96448,6.48915757576
S692,6.22345483871,6.01829230769,7.19958461538,6.806205,6.973765,8.42980238095,6.42018181818,7.40816153846,4.90014615385,6.34415,6.34967333333,5.85217941176,5.97282608696,5.844945,5.15306666667,6.06974137931,5.99186666667,6.03066969697,6.05818571429,5.320075,5.88446,6.35906969697
S6922,6.45263870968,6.50818461538,7.23836153846,6.97481,7.11152,8.23414285714,6.36887727273,7.29531538462,4.98730769231,6.47071666667,6.45859333333,6.00201176471,6.02303913043,5.976405,5.16992380952,6.19836551724,6.1312375,6.0391969697,6.31581428571,5.42,6.179375,6.45200606061
S6926,6.58600322581,6.67993076923,7.53696923077,6.914685,7.131565,8.40340714286,6.30672727273,7.30174615385,5.09869230769,6.74266666667,6.32694666667,6.19012352941,6.12985217391,5.84427,5.21696190476,6.18392413793,6.24565,5.88527575758,6.43033571429,5.650745,6.3009,6.70599393939
S6929,6.31411290323,6.05445384615,7.29573846154,6.785235,6.92979,8.3391,6.44775909091,7.31333076923,4.96293076923,6.34961666667,6.46494666667,5.92162058824,6.12388695652,5.940265,5.14158571429,6.00936551724,6.01258333333,6.01596666667,6.02320714286,5.558765,5.744805,6.36766060606
S6938,6.04930322581,6.01812307692,7.45656153846,7.01124,7.18471,8.56422142857,6.39906818182,7.23348461538,4.91789230769,6.34788333333,6.55927333333,5.87921470588,6.09427391304,5.88433,5.20074761905,5.79811034483,6.02434166667,6.01270909091,6.01408571429,5.47101,5.77198,6.42594242424
S6941,6.45271612903,6.26674615385,7.18517692308,6.582915,6.59751,8.62968095238,6.36687272727,7.0383,4.85943076923,6.39808333333,6.51352666667,5.99715,5.97450869565,5.67719,5.26027142857,5.95401724138,5.958975,5.98107272727,5.84588571429,5.48559,5.880495,6.56415151515
S6943,6.15696451613,6.11653076923,7.04852307692,6.71982,6.88022,8.38290714286,6.33069090909,7.29240769231,4.88096153846,6.28738333333,6.36868,5.82475,5.96685652174,5.898885,5.20880952381,5.99572758621,5.9359875,5.8554030303,5.91997142857,5.492345,5.67419,6.24313636364
S6950,6.10820645161,5.99303076923,7.07518461538,6.69316,6.76704,8.1295452381,6.47577272727,7.39244615385,4.98663076923,6.35413333333,6.31050666667,5.71241176471,5.9585173913,5.893695,4.9518047619,5.99045862069,6.09925833333,6.06073939394,5.99793571429,5.344085,5.74338,6.07996060606
S6952,6.39608709677,6.23083076923,7.26904615385,6.998695,7.06353,8.56367619048,6.38860909091,7.40597692308,5.12028461538,6.40088333333,6.58067333333,5.7853,6.11094347826,6.153015,5.16555238095,6.03483103448,6.11015416667,5.88285454545,6.17817857143,5.36081,5.929435,6.43373636364
S6960,6.51797419355,6.26126153846,7.38968461538,7.13446,7.121995,8.49165952381,6.62051363636,7.41875384615,4.95123076923,6.76506666667,6.57940666667,5.90892647059,6.16067826087,6.019985,5.20453333333,6.09034827586,6.2584125,6.07786666667,6.13127857143,5.59133,5.8013,6.43393636364
S6969,6.32545483871,6.32455384615,7.30456153846,6.878805,6.89838,8.76966904762,6.25895454545,7.26843846154,4.98401538462,6.2356,6.33200666667,5.77422352941,5.96042608696,5.823985,5.0447,5.93158965517,5.93754583333,5.91970606061,6.12689285714,5.294535,5.75419,6.20134242424
S6973,6.69825483871,6.47127692308,7.0965,6.72198,7.006325,8.13698333333,6.54778636364,7.63691538462,4.93965384615,6.75251666667,6.39001333333,5.88922352941,5.99799130435,5.740335,4.94744761905,6.10811724138,6.24707083333,5.98351212121,6.24137857143,5.4432,5.877355,6.19676969697
S6979,6.51486451613,6.30839230769,7.47620769231,6.900745,6.911325,8.6679547619,6.41647272727,7.35485384615,5.09229230769,6.57246666667,6.52949333333,5.95281470588,6.18052173913,5.988995,5.1798952381,6.20769310345,6.06765416667,5.94603636364,6.31339285714,5.565925,5.945485,6.60812727273
S6983,6.40191935484,6.19959230769,7.18091538462,6.840345,6.64636,8.53105238095,6.33543636364,7.02335384615,4.98323846154,6.52143333333,6.40204666667,5.80573529412,5.98892608696,5.809645,5.1988047619,6.03806206897,5.95196666667,6.00019393939,6.06116428571,5.22285,5.70795,6.31411818182
S6991,6.74869354839,6.65494615385,7.35019230769,6.83611,6.907075,8.57201190476,6.14518181818,7.17874615385,4.83879230769,6.05701666667,6.52046,5.89125882353,6.07027826087,6.03543,5.11733333333,6.11193793103,5.85427083333,5.9254,5.79894285714,5.48716,5.82886,6.59984848485
S700,6.23811612903,6.29332307692,7.23763846154,6.853365,7.023485,8.49749047619,6.35195909091,7.31946153846,4.99943846154,6.56083333333,6.42532,5.95444705882,6.0924,5.923865,5.18575238095,6.04219310345,6.0504,6.00286969697,6.30657857143,5.43055,6.028685,6.56596060606
S7001,6.11954193548,6.16240769231,7.62774615385,7.08867,7.042825,8.47775714286,6.54458636364,7.17885384615,5.00396923077,6.55761666667,6.34833333333,5.97118823529,6.1578,5.95515,5.0434952381,5.89583793103,6.06872916667,6.03392727273,6.14372142857,5.60597,5.65607,6.32551515152
S7009,6.26780322581,6.32776923077,7.27094615385,6.85779,6.468525,8.27249047619,6.15119090909,6.54328461538,5.06493076923,6.01165,6.27392,5.79458823529,5.89832608696,5.89384,5.05726190476,5.8456862069,5.72360416667,6.11177575758,5.86567857143,5.42284,5.69518,6.00688484848
S7018,6.36862580645,6.00416923077,7.2488,6.908705,6.973965,8.49678571429,6.46085909091,7.20285384615,4.83730769231,6.49453333333,6.45229333333,5.87072941176,6.06443043478,5.683095,4.9992047619,6.00266896552,6.10326666667,6.09766363636,5.93354285714,5.377135,5.692825,6.26541515152
S7027,6.4687483871,6.13997692308,7.45563846154,6.997165,7.184465,8.38915238095,6.32279545455,7.22706923077,4.93316923077,6.22181666667,6.29497333333,5.81881764706,6.08319565217,5.87703,5.03485714286,6.01296206897,6.00145833333,6.05251212121,6.07526428571,5.51928,5.78295,6.44607575758
S7031,6.28439677419,6.24710769231,6.89413846154,6.6239,6.82273,8.03350714286,6.36552727273,7.26885384615,4.88651538462,6.20633333333,6.26663333333,5.98247647059,5.99919130435,5.77933,5.08076666667,5.94117586207,5.91936666667,6.02947575758,6.07040714286,5.403675,5.92102,6.15981515152
S7048,6.42003870968,6.35933076923,7.39033846154,6.958795,6.962195,8.50030238095,6.41098181818,7.53871538462,5.02455384615,6.60323333333,6.47844666667,5.93120882353,6.1491,5.77628,5.20139047619,6.09696551724,6.15119583333,6.04550909091,6.36742857143,5.56299,5.932565,6.74916363636
S7050,6.36556129032,6.20617692308,7.64026923077,6.84691,6.878865,8.53965952381,6.63340909091,7.2316,4.96356153846,6.61955,6.55152666667,6.03378529412,6.1601826087,5.83505,4.99818095238,5.99436551724,6.22597083333,6.08015757576,5.96584285714,5.559735,5.700015,6.25692727273
S7059,6.36944516129,6.26643846154,7.34703846154,6.94761,7.10449,8.2362547619,6.39904545455,7.44698461538,4.90056923077,6.62621666667,6.24671333333,5.83889411765,6.08031304348,5.73842,4.90605714286,5.96910344828,5.98084166667,5.98339090909,6.16407857143,5.44226,5.845435,6.17077272727
S7061,6.35381612903,6.15625384615,7.53757692308,7.054605,7.12201,8.43753809524,6.54323636364,7.68526153846,4.90645384615,6.59445,6.39530666667,5.81891764706,6.14761304348,5.8061,4.91265714286,5.94674137931,6.25082083333,6.03447878788,6.0915,5.47358,5.74631,6.27657575758
S7066,6.31393225806,6.16258461538,7.45025384615,6.844375,6.957275,8.35087857143,6.50999545455,7.55052307692,4.80639230769,6.47736666667,6.32190666667,5.96688823529,6.06789565217,5.815195,5.08477619048,6.08656551724,6.060925,6.08554242424,6.19976428571,5.33866,5.796085,6.33864242424
S7067,6.41318387097,6.22309230769,7.39398461538,6.842015,7.01164,8.43744761905,6.60287272727,7.37776923077,4.84824615385,6.56608333333,6.49549333333,5.90896764706,6.19100869565,5.917075,5.28407619048,6.04056206897,6.08039583333,6.0570030303,6.05994285714,5.544155,5.733505,6.5107
S7071,6.5855483871,6.37836153846,7.50482307692,6.711675,6.798635,8.4578452381,6.35774545455,7.36216153846,4.89974615385,6.38253333333,6.45688,6.06535588235,6.13514782609,5.75652,5.16095238095,6.19691034483,5.99910416667,6.01295151515,6.05484285714,5.616785,6.06099,6.62115151515
S7089,6.57185483871,6.49321538462,7.44873846154,7.013905,7.137975,8.52524047619,6.38604545455,7.37785384615,4.97161538462,6.81415,6.37823333333,5.88831764706,6.15896956522,5.82981,5.19142857143,6.01583103448,6.11359583333,6.01206969697,6.29952142857,5.545555,5.879925,6.52391818182
S7092,6.66093225806,6.34293846154,7.36534615385,7.24547,7.427,8.75403333333,6.38617727273,7.26718461538,4.95370769231,6.82971666667,6.67606,5.90270294118,6.24006521739,6.147545,5.11576190476,6.21892068966,6.38054166667,6.24443333333,6.36845,5.66153,5.745395,6.55442121212
S7093,6.41440967742,6.1363,7.49270769231,6.743755,6.631655,8.67095238095,6.34698181818,7.17324615385,4.78497692308,6.47188333333,6.3682,5.92957941176,6.14392608696,5.84902,5.12111904762,5.86925172414,5.93555,5.86067272727,5.89079285714,5.617915,5.79125,6.41099090909
S7098,6.17877096774,6.32923076923,7.52815384615,7.43979,7.375105,8.61836428571,6.28056818182,7.06891538462,4.77948461538,6.4269,6.39928,5.79380588235,6.13077826087,6.02351,5.11056666667,6.07106551724,6.012225,6.02388484848,6.21277142857,5.61369,5.821655,6.46386969697
S7104,6.32367741935,6.06772307692,7.23486153846,6.705245,6.624645,8.34261190476,6.44365909091,7.06523846154,4.87676923077,6.17615,6.43104,5.89393529412,6.0277173913,5.8915,5.04750952381,5.97144482759,5.96480416667,6.0379,5.95167857143,5.53786,5.74367,6.25255151515
S7115,6.30236774194,6.27844615385,7.26553846154,7.449745,7.582445,8.41421428571,6.31859090909,7.30128461538,4.87281538462,6.83556666667,6.19884,5.76291176471,6.05301304348,6.06472,5.08322857143,6.00963448276,6.11022916667,6.08139090909,6.49167857143,5.453355,5.7824,6.44743333333
S7120,6.54972258065,6.17367692308,7.45646153846,6.98056,7.19021,8.67258333333,6.69330909091,7.46897692308,5.03316153846,6.73746666667,6.50824,5.96423529412,6.1842173913,5.9322,5.06255714286,6.12911724138,6.31877916667,6.12104848485,6.19747857143,5.52359,5.754165,6.19536060606
S7123,6.3071,6.08782307692,7.19928461538,6.941,7.026815,8.24389047619,6.48115454545,7.29307692308,4.86386923077,6.47605,6.426,5.91574705882,6.02318695652,5.793635,5.05282857143,6.11136206897,6.26442916667,6.10054545455,6.04720714286,5.42397,5.79264,6.29739090909
S7126,6.60229354839,6.35526923077,7.14554615385,7.13025,7.414115,8.16122142857,6.58668181818,7.53279230769,5.07198461538,7.0112,6.34169333333,5.78613235294,5.97617391304,5.68756,5.02347142857,6.17186551724,6.36663333333,6.13736666667,6.62090714286,5.3569,5.88491,6.41597878788
S7128,6.49571290323,6.43753076923,7.37960769231,6.888845,7.061215,8.33088571429,6.3768,7.43022307692,4.85855384615,6.67378333333,6.36666,5.86437352941,6.1693173913,5.740075,5.10093333333,6.03886551724,6.03634166667,5.90760606061,6.18494285714,5.434645,5.92666,6.42122424242
S7132,6.18024193548,6.09778461538,7.32283846154,6.972375,7.10996,8.6110952381,6.29830909091,6.93783076923,4.81004615385,6.31555,6.53863333333,5.85675,6.09013478261,5.853945,5.13469047619,6.13753448276,6.0067,6.01729393939,6.2788,5.373765,5.870425,6.41710606061
S7136,6.28512580645,6.18019230769,7.27469230769,6.90018,6.809515,8.42949285714,6.22771818182,7.01932307692,4.78428461538,6.1869,6.39842666667,5.73629705882,6.01382608696,5.876875,5.17209047619,5.94492413793,5.92053333333,5.99097878788,5.94512857143,5.42328,5.706505,6.51707575758
S7153,6.19342258065,6.30874615385,7.13124615385,7.08353,7.454675,8.23704285714,6.39090454545,7.22188461538,5.01993846154,6.3754,6.34353333333,5.94168235294,6.0831173913,5.805685,4.9570952381,5.94062758621,6.03953333333,6.04096666667,6.18385,5.46534,5.850735,6.22446666667
S7155,6.20018064516,5.97343846154,7.63888461538,6.89706,6.95172,8.74726428571,6.35790454545,7.02653076923,4.7968,6.11141666667,6.44824666667,6.03519705882,6.17446086957,5.790855,4.99974761905,5.78219655172,5.8831375,5.98012727273,5.77402142857,5.64255,5.726295,6.32036060606
S7158,6.42971612903,6.26071538462,7.27281538462,6.55893,6.617105,8.33822142857,6.47414090909,7.31333846154,4.93267692308,6.3862,6.41384666667,5.83097647059,5.98097826087,5.74203,4.94248571429,6.08004137931,5.98475833333,5.96661212121,5.70652857143,5.39492,5.70568,6.11205151515
S7167,6.45473225806,6.20114615385,7.32938461538,6.955985,7.052615,8.60020952381,6.19730909091,6.97277692308,4.90080769231,6.47121666667,6.48377333333,5.90055882353,6.05054347826,5.763955,5.07197619048,5.96813793103,6.0417875,6.01264545455,6.2589,5.521645,5.78806,6.3282
S7171,6.01342258065,6.04636153846,7.33711538462,6.989475,7.065465,8.40091904762,6.27463181818,7.11500769231,4.84499230769,6.33366666667,6.36974,5.89887352941,6.05231304348,5.97585,5.07183809524,5.8972137931,5.89195,6.05900909091,5.99997142857,5.43021,5.811455,6.27586363636
S7174,6.37609354839,6.2852,7.23284615385,6.917575,7.30616,8.2956452381,6.54649545455,7.5278,4.95296153846,6.78371666667,6.44871333333,5.81581176471,6.04686956522,5.64985,5.05836190476,5.93307241379,6.20943333333,6.03093333333,6.37133571429,5.48387,5.82024,6.18420606061
S7175,6.48583870968,6.20972307692,7.19619230769,6.820905,6.925115,8.15800238095,6.59919090909,7.43951538462,5.10738461538,6.69193333333,6.28473333333,5.80501764706,5.95549565217,5.624335,4.96247619048,5.89520344828,6.25765,6.05411515152,6.00045714286,5.45111,5.59015,6.07402121212
S7178,6.35587741935,6.10409230769,7.40737692308,6.84629,7.086495,8.58927142857,6.52136363636,7.48565384615,4.90097692308,6.5134,6.49454666667,5.83074117647,6.05294347826,5.73479,5.01294285714,6.03207586207,6.18585833333,5.94660606061,6.00049285714,5.38907,5.813035,6.30826363636
S7179,6.22224193548,6.17576923077,7.09896153846,6.8819,6.97579,8.28717857143,6.6177,7.37311538462,4.92076923077,6.6446,6.48102,5.76713235294,5.95226521739,5.79505,5.1018047619,5.96180689655,6.10430833333,6.08023939394,6.15347857143,5.509935,5.69551,6.30985757576
S7181,6.17322580645,6.15340769231,7.23905384615,6.831435,6.85606,8.44807142857,6.46254545455,7.28723076923,4.96171538462,6.40961666667,6.39986666667,5.87987647059,6.02826521739,5.775955,5.00525714286,5.92463793103,5.91676666667,5.9616030303,6.00600714286,5.44978,5.88641,6.26045757576
S7189,6.22034516129,6.2314,7.59402307692,7.24998,7.37856,8.53708095238,6.61073181818,7.55136923077,5.00791538462,6.76355,6.57601333333,6.07343823529,6.21134347826,6.17072,5.03635238095,5.98139655172,6.165425,6.07781818182,6.12210714286,5.498455,5.824755,6.494
S7197,6.18005806452,6.13955384615,7.61600769231,7.235235,7.563085,8.49814285714,6.35072272727,7.28702307692,4.84800769231,6.77325,6.49920666667,5.95465882353,6.15794782609,5.7511,5.11571904762,5.8547137931,6.15932916667,6.03259393939,6.41003571429,5.502425,5.920165,6.51219393939
S7198,6.61050645161,6.23668461538,7.39603846154,7.18987,7.291705,8.29769285714,6.4903,7.44026923077,4.98206923077,6.43361666667,6.38624666667,5.96894411765,6.17708695652,5.866725,5.29446190476,6.1100137931,6.177925,6.05490606061,6.34503571429,5.57524,5.911045,6.49748787879
S7201,6.41578387097,6.29714615385,7.32085384615,7.082815,7.10582,8.59014285714,6.3528,7.26891538462,4.87333846154,6.44631666667,6.43683333333,5.84685882353,6.1217,5.950765,5.08392857143,6.01866896552,5.98427916667,6.02246363636,6.2346,5.532355,5.88006,6.33543939394
S7204,6.15869677419,6.18303076923,7.05545384615,6.664685,6.86742,8.01264761905,6.57846363636,7.43937692308,4.89870769231,6.56443333333,6.38570666667,5.8042,5.96367391304,5.861825,5.14430952381,5.95911724138,6.14029166667,5.99632121212,5.99881428571,5.376845,5.82945,6.10479393939
S7206,6.45485483871,6.25844615385,7.28583846154,6.926155,7.01281,8.08914761905,6.44232272727,7.27787692308,4.95966923077,6.66906666667,6.27243333333,5.91596176471,6.08908695652,5.70506,5.0625952381,6.04206896552,6.19328333333,6.04492121212,6.27654285714,5.439455,5.917945,6.23364242424
S7207,6.74813225806,6.33022307692,7.25508461538,7.124385,7.029695,8.38553571429,6.3489,7.32611538462,5.00656923077,6.58506666667,6.38198666667,5.86565882353,6.13862173913,5.929075,5.11207142857,6.18105517241,6.19415833333,6.06775757576,6.20512142857,5.54649,5.94384,6.50093030303
S7212,6.47336774194,6.2742,7.23551538462,6.650485,6.971775,8.50170238095,6.65813181818,7.62503076923,4.95530769231,7.00428333333,6.37442666667,5.88175588235,6.04323913043,5.68403,5.19585714286,6.01904137931,6.15167916667,6.01110606061,6.19925,5.42613,5.72681,6.32505454545
S7219,6.1574,6.08257692308,7.29815384615,6.935835,7.169315,8.46892619048,6.36152272727,7.36754615385,5.0122,6.58466666667,6.37990666667,5.96383235294,6.13898695652,5.83852,5.05816666667,5.94825862069,6.0717375,6.04953636364,6.14764285714,5.51232,5.86823,6.36761515152
S7221,6.18786451613,6.15415384615,7.29876153846,6.980225,6.705525,8.08021428571,6.32168636364,7.0254,4.84621538462,6.36145,6.43866,5.88856470588,6.15192608696,5.763615,5.13664285714,5.96284137931,5.9930875,5.93465454545,6.21283571429,5.491875,5.969025,6.48793636364
S7226,6.51507741935,6.12000769231,7.05184615385,6.62603,6.911505,8.04161190476,6.82299545455,7.59991538462,5.07774615385,6.91925,6.26053333333,5.80760294118,5.91263043478,5.661605,4.93845714286,5.89642758621,6.3474625,6.11337575758,6.03784285714,5.44072,5.62938,5.95525454545
S7231,6.33335806452,6.3919,7.36571538462,6.793915,6.800785,8.33796190476,6.41405,7.23236923077,4.89147692308,6.29918333333,6.46905333333,5.97457058824,6.00646956522,5.88584,5.03908571429,5.97906206897,6.03234583333,5.96075151515,6.06872142857,5.387445,5.9317,6.31851818182
S7247,6.47220645161,6.28381538462,7.43023846154,6.888125,7.06664,8.51599285714,6.43950454545,7.26059230769,4.83596923077,6.34958333333,6.55381333333,5.91367647059,6.0936826087,5.819225,5.03986190476,5.9929,6.0304,6.01257878788,5.93370714286,5.463225,5.8565,6.33398787879
