	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_58	0.2921	0.1372	0.151	0.0616	0.1858
mix_59	0.0586	0.1057	0.3313	0.2392	0.1653
mix_60	0.4846	0.1846	0.0238	0.0916	0.009
mix_61	0.3924	0.2439	0.1106	0.0008	0.0007
mix_62	0.313	0.1697	0.1361	0.0111	0.1244
mix_63	0.1233	0.172	0.1444	0.1938	0.1022
mix_64	0.3264	0.1257	0.0644	0.1186	0.0003
mix_65	0.2281	0.0815	0.2072	0.0728	0.3046
mix_66	0.3571	0.0161	0.0716	0.1586	0.1727
mix_67	0.3623	0.1344	0.1127	0.0042	0.1702
mix_68	0.1502	0.0936	0.3123	0.0373	0.2792
mix_69	0.4288	0.221	0.0296	0.1663	0.0004
mix_70	0.3935	0.0178	0.0034	0.0564	0.3139
mix_71	0.5371	0.0368	0.0205	0.2135	0.0
mix_72	0.5249	0.1071	0.0133	0.0126	0.0208
mix_73	0.3344	0.0	0.1485	0.0307	0.1549
mix_74	0.4075	0.1279	0.1164	0.0943	0.0456
mix_75	0.3744	0.0231	0.0743	0.1984	0.1227
mix_76	0.1715	0.1555	0.2204	0.0631	0.2319
mix_77	0.1922	0.2502	0.1635	0.0095	0.1219
mix_78	0.3142	0.0852	0.1544	0.1646	0.1279
mix_79	0.143	0.1781	0.24	0.2734	0.0217
mix_80	0.4581	0.2048	0.078	0.0666	0.0
mix_81	0.2866	0.2828	0.0804	0.0724	0.0
mix_82	0.3421	0.1072	0.199	0.1445	0.0242
mix_83	0.3492	0.1104	0.1106	0.1956	0.0944
mix_84	0.1924	0.1569	0.0741	0.0313	0.0057
mix_85	0.2818	0.2566	0.1025	0.0902	0.0071
mix_86	0.1785	0.2182	0.2219	0.0411	0.1385
mix_87	0.236	0.2931	0.0492	0.1346	0.0
mix_88	0.3181	0.125	0.1826	0.054	0.1105
mix_89	0.2643	0.2306	0.146	0.0253	0.0986
mix_90	0.2039	0.2496	0.1064	0.1553	0.0061
mix_91	0.2637	0.0575	0.1039	0.184	0.1963
mix_92	0.271	0.2291	0.0355	0.1102	0.0061
mix_93	0.0743	0.0688	0.0662	0.5223	0.1132
mix_94	0.0415	0.0165	0.2771	0.2759	0.319
mix_95	0.3638	0.0047	0.0827	0.1347	0.1837
mix_96	0.2634	0.0104	0.0839	0.1177	0.3495
mix_97	0.2868	0.1324	0.1736	0.1982	0.0246
mix_98	0.4209	0.191	0.0654	0.1574	0.0058
mix_99	0.2349	0.3431	0.1462	0.0004	0.0212
mix_100	0.3253	0.1205	0.1749	0.1163	0.0014
