	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_38	0.1851	0.1898	0.2628	0.0314	0.2649
mix_39	0.3615	0.0005	0.2855	0.0348	0.2689
mix_40	0.3162	0.2104	0.1539	0.1917	0.0365
mix_41	0.1037	0.0	0.3715	0.2664	0.243
mix_42	0.4154	0.1265	0.2779	0.0192	0.0603
mix_43	0.0731	0.0246	0.4345	0.0969	0.3151
mix_44	0.1465	0.1788	0.2769	0.084	0.2414
mix_45	0.1075	0.3949	0.1935	0.1995	0.0
mix_46	0.2398	0.0137	0.4649	0.0473	0.1465
mix_47	0.3348	0.1755	0.2063	0.1873	0.0
mix_48	0.3562	0.0	0.0617	0.2399	0.3272
mix_49	0.3148	0.0	0.2485	0.1788	0.2178
mix_50	0.39	0.3005	0.1384	0.0535	0.0
mix_51	0.3449	0.0	0.1424	0.2175	0.2729
mix_52	0.4231	0.0783	0.2172	0.0218	0.1826
mix_53	0.3483	0.02	0.1959	0.2031	0.197
mix_54	0.4216	0.063	0.3746	0.026	0.0001
mix_55	0.3327	0.0447	0.2194	0.1972	0.1594
mix_56	0.2691	0.35	0.1342	0.13	0.0
mix_57	0.0577	0.1558	0.295	0.2191	0.2235
mix_58	0.2489	0.0859	0.3082	0.0872	0.208
mix_59	0.0567	0.0003	0.4391	0.2552	0.2047
mix_60	0.4539	0.1645	0.1482	0.1322	0.0
mix_61	0.3712	0.3293	0.1533	0.0191	0.0
mix_62	0.2949	0.1881	0.2234	0.0317	0.173
mix_63	0.101	0.1412	0.3403	0.2566	0.1028
mix_64	0.369	0.2645	0.0473	0.2141	0.0
mix_65	0.2012	0.0102	0.2622	0.0937	0.4084
mix_66	0.3275	0.0	0.1571	0.2172	0.2744
mix_67	0.367	0.0678	0.2518	0.0222	0.2139
mix_68	0.1389	0.0007	0.4435	0.0466	0.3165
mix_69	0.3552	0.2086	0.1258	0.2222	0.0
mix_70	0.3694	0.0	0.0432	0.0916	0.4929
mix_71	0.4914	0.0895	0.0576	0.2805	0.0
mix_72	0.5665	0.1723	0.1101	0.0474	0.0002
mix_73	0.3673	0.0	0.1724	0.0737	0.3432
mix_74	0.3617	0.1506	0.1691	0.1308	0.1067
mix_75	0.3418	0.0374	0.133	0.2565	0.1934
mix_76	0.1486	0.0885	0.3735	0.0817	0.2481
mix_77	0.193	0.1924	0.3696	0.0251	0.1164
mix_78	0.2766	0.0081	0.2993	0.2067	0.1614
mix_79	0.1224	0.1487	0.338	0.3018	0.0302
mix_80	0.4166	0.2096	0.1559	0.1006	0.0
mix_81	0.2701	0.3475	0.1571	0.1047	0.0
mix_82	0.3521	0.0847	0.2823	0.1799	0.0295
mix_83	0.2927	0.0343	0.2161	0.2592	0.1613
mix_84	0.3269	0.2364	0.2056	0.1238	0.0
mix_85	0.2675	0.2697	0.2281	0.1272	0.0
mix_86	0.1681	0.187	0.3485	0.0566	0.1576
mix_87	0.235	0.3441	0.1226	0.1847	0.0
mix_88	0.2802	0.1052	0.3137	0.0762	0.1447
mix_89	0.2562	0.1494	0.377	0.0396	0.0886
mix_90	0.1949	0.2495	0.2467	0.2066	0.0
mix_91	0.2504	0.0	0.2076	0.2318	0.2792
mix_92	0.2802	0.2392	0.1911	0.1842	0.0
mix_93	0.0077	0.067	0.246	0.6239	0.0554
mix_94	0.0204	0.0	0.3169	0.3001	0.3625
mix_95	0.3257	0.0	0.1327	0.1849	0.3256
mix_96	0.2454	0.0	0.1235	0.1597	0.4714
mix_97	0.2396	0.0953	0.333	0.2265	0.0356
mix_98	0.3289	0.1687	0.2045	0.2005	0.0024
mix_99	0.2363	0.3349	0.2807	0.0129	0.0036
mix_100	0.2947	0.2095	0.2323	0.1635	0.0
