	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_73	0.0194	0.1434	0.3456	0.0418	0.4151
Mix_74	0.3086	0.0	0.2407	0.0882	0.2654
Mix_75	0.1481	0.1827	0.3637	0.0066	0.2504
Mix_76	0.147	0.1096	0.3338	0.0006	0.3653
Mix_77	0.1432	0.1496	0.2143	0.1467	0.2354
Mix_78	0.0324	0.2814	0.2002	0.0	0.4729
Mix_79	0.0504	0.0481	0.524	0.1087	0.2024
Mix_80	0.1674	0.3201	0.1097	0.0616	0.2353
Mix_81	0.1713	0.0338	0.2327	0.1013	0.3794
Mix_82	0.2189	0.1241	0.1992	0.0	0.4337
Mix_83	0.2813	0.0665	0.1727	0.0749	0.3182
Mix_84	0.1659	0.1809	0.0418	0.1096	0.4068
Mix_85	0.1691	0.2116	0.2646	0.0	0.3202
Mix_86	0.1068	0.027	0.2733	0.1148	0.396
Mix_87	0.4914	0.0165	0.1815	0.0711	0.1171
Mix_88	0.2709	0.3042	0.0	0.0463	0.293
Mix_89	0.0	0.126	0.2824	0.1649	0.3171
Mix_90	0.1786	0.1309	0.4689	0.0	0.1896
Mix_91	0.47	0.1552	0.1455	0.0	0.1397
Mix_92	0.2125	0.1334	0.3294	0.0653	0.1888
Mix_93	0.1044	0.4514	0.0	0.1404	0.1868
Mix_94	0.3181	0.2722	0.0	0.0444	0.277
Mix_95	0.1431	0.3035	0.2207	0.0395	0.2264
Mix_96	0.0538	0.3386	0.0767	0.0684	0.4038
Mix_97	0.2321	0.0136	0.2424	0.1141	0.3001
Mix_98	0.3495	0.1444	0.0	0.2333	0.063
Mix_99	0.0	0.5284	0.0592	0.0195	0.3475
Mix_100	0.1985	0.1386	0.2207	0.1487	0.1584
