	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_46	0.2978	0.1196	0.1811	0.0341	0.2433
mix_47	0.1031	0.0517	0.0512	0.0992	0.1008
mix_48	0.2768	0.0749	0.0354	0.1777	0.2142
mix_49	0.2514	0.0897	0.018	0.0831	0.1857
mix_50	0.1007	0.0504	0.0502	0.0995	0.1004
mix_51	0.2233	0.0876	0.0513	0.1022	0.2159
mix_52	0.1106	0.0509	0.0522	0.0996	0.1049
mix_53	0.1007	0.0503	0.0494	0.1001	0.0995
mix_54	0.3651	0.0446	0.1319	0.0057	0.1847
mix_55	0.2445	0.1089	0.0874	0.069	0.3506
mix_56	0.1023	0.0521	0.0506	0.0988	0.0986
mix_57	0.1026	0.065	0.0869	0.1513	0.129
mix_58	0.2423	0.0247	0.1613	0.1084	0.1852
mix_59	0.1005	0.0504	0.0503	0.0994	0.1003
mix_60	0.2908	0.0671	0.0828	0.0908	0.1456
mix_61	0.1537	0.0629	0.0638	0.1187	0.1479
mix_62	0.3199	0.07	0.1319	0.005	0.1689
mix_63	0.1282	0.0841	0.148	0.1186	0.3458
mix_64	0.2025	0.1742	0.0346	0.1634	0.1732
mix_65	0.3016	0.1334	0.0577	0.1108	0.1802
mix_66	0.1956	0.0622	0.0884	0.1411	0.2072
mix_67	0.3833	0.1421	0.1541	0.0011	0.1576
mix_68	0.235	0.1019	0.1431	0.0244	0.2239
mix_69	0.2747	0.0871	0.0693	0.1531	0.2183
mix_70	0.3389	0.1183	0.075	0.0802	0.2249
mix_71	0.1568	0.0787	0.0741	0.1376	0.0923
mix_72	0.4179	0.1615	0.1074	0.0092	0.1414
mix_73	0.1016	0.0503	0.0495	0.1011	0.1002
mix_74	0.2648	0.0773	0.1213	0.0135	0.3043
mix_75	0.1013	0.0506	0.0494	0.1011	0.1005
mix_76	0.1718	0.0748	0.1939	0.0602	0.2411
mix_77	0.1015	0.0505	0.0506	0.1003	0.1009
mix_78	0.2548	0.0257	0.1021	0.1582	0.1788
mix_79	0.2225	0.0779	0.1213	0.1421	0.2407
mix_80	0.3471	0.1303	0.0769	0.0526	0.2136
mix_81	0.1803	0.129	0.078	0.1116	0.1315
mix_82	0.1101	0.0534	0.0526	0.1016	0.1026
mix_83	0.2253	0.083	0.0231	0.1834	0.1616
mix_84	0.1738	0.076	0.0808	0.1357	0.096
mix_85	0.102	0.0518	0.0505	0.0989	0.0985
mix_86	0.1369	0.0674	0.0602	0.0589	0.1275
mix_87	0.2834	0.0964	0.1112	0.1369	0.2171
mix_88	0.3299	0.1347	0.064	0.0186	0.2211
mix_89	0.2641	0.1448	0.1452	0.0275	0.2094
mix_90	0.2118	0.0476	0.112	0.0627	0.3663
mix_91	0.2918	0.1098	0.0817	0.1957	0.2024
mix_92	0.3441	0.0248	0.1458	0.0519	0.2462
mix_93	0.1986	0.1424	0.0409	0.2429	0.1667
mix_94	0.1087	0.0746	0.0507	0.0963	0.1636
mix_95	0.2223	0.0916	0.0685	0.172	0.2255
mix_96	0.3064	0.0269	0.1035	0.1227	0.2765
mix_97	0.1843	0.0823	0.0657	0.1247	0.117
mix_98	0.1947	0.1513	0.1494	0.0777	0.2472
mix_99	0.1013	0.0526	0.0506	0.099	0.1012
mix_100	0.1043	0.0535	0.0504	0.0962	0.0939
