	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_52	0.4517	0.0479	0.4938	0.0059	0.0007
mix_53	0.9987	0.0001	0.001	0.0	0.0001
mix_54	0.3888	0.0	0.6105	0.0003	0.0002
mix_55	0.5496	0.0772	0.25	0.036	0.0
mix_56	0.6712	0.0019	0.3268	0.0	0.0
mix_57	0.5382	0.0797	0.3799	0.002	0.0
mix_58	0.3862	0.0	0.4577	0.0685	0.0876
mix_59	0.3266	0.2282	0.3364	0.0001	0.0
mix_60	0.5772	0.0097	0.3338	0.0767	0.0026
mix_61	0.799	0.1698	0.0169	0.0084	0.0058
mix_62	0.4763	0.0157	0.5055	0.0014	0.0001
mix_63	0.5836	0.0	0.4106	0.0055	0.0
mix_64	0.2415	0.1444	0.5027	0.0425	0.0
mix_65	0.814	0.0038	0.1504	0.0078	0.0156
mix_66	0.3046	0.1975	0.3608	0.1198	0.0172
mix_67	0.4269	0.1132	0.4249	0.0004	0.0002
mix_68	0.3574	0.2294	0.4132	0.0	0.0
mix_69	0.3941	0.172	0.3976	0.036	0.0003
mix_70	0.3168	0.2332	0.3517	0.0033	0.0001
mix_71	0.2853	0.2013	0.2313	0.282	0.0
mix_72	0.2602	0.3621	0.3758	0.0014	0.0002
mix_73	0.9856	0.0039	0.007	0.0001	0.0034
mix_74	0.5946	0.1442	0.2288	0.0241	0.0083
mix_75	0.3337	0.2121	0.1979	0.2564	0.0
mix_76	0.4302	0.0106	0.466	0.0	0.0931
mix_77	0.3403	0.0	0.6433	0.0096	0.0
mix_78	0.6058	0.0839	0.2898	0.0178	0.0027
mix_79	0.3101	0.2303	0.3251	0.0188	0.0
mix_80	0.8919	0.0036	0.1039	0.0003	0.0003
mix_81	0.6793	0.0	0.311	0.0	0.0097
mix_82	0.2799	0.0109	0.6307	0.0782	0.0003
mix_83	0.5017	0.0003	0.4502	0.0478	0.0
mix_84	0.4918	0.0005	0.486	0.0215	0.0
mix_85	0.4466	0.0174	0.5333	0.0025	0.0001
mix_86	0.3351	0.2439	0.3934	0.0252	0.0023
mix_87	0.4575	0.145	0.3894	0.0004	0.0077
mix_88	0.289	0.3073	0.3698	0.0338	0.0
mix_89	0.5095	0.0	0.4865	0.0037	0.0002
mix_90	0.6	0.0014	0.3908	0.0078	0.0
mix_91	0.6626	0.0	0.319	0.0183	0.0
mix_92	0.6187	0.0002	0.3811	0.0	0.0
mix_93	0.4814	0.0003	0.1266	0.3917	0.0001
mix_94	0.4401	0.1389	0.3354	0.0847	0.0
mix_95	0.9347	0.0001	0.0142	0.0509	0.0
mix_96	0.6282	0.0	0.2183	0.1534	0.0
mix_97	0.2727	0.2276	0.3832	0.0002	0.0004
mix_98	0.9738	0.0036	0.0044	0.0015	0.0161
mix_99	0.3643	0.2639	0.3717	0.0	0.0
mix_100	0.5733	0.1527	0.254	0.02	0.0
