	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_44	0.0759	0.0	0.8039	0.0183	0.0501
Mix_45	0.1484	0.0	0.4627	0.0203	0.2288
Mix_46	0.3699	0.0	0.0449	0.0261	0.3257
Mix_47	0.1997	0.0	0.5975	0.029	0.0888
Mix_48	0.2504	0.0	0.5142	0.009	0.121
Mix_49	0.0776	0.0	0.8556	0.0	0.0591
Mix_50	0.1711	0.0	0.183	0.0276	0.3793
Mix_51	0.2813	0.0	0.4022	0.0177	0.163
Mix_52	0.05	0.0	0.6534	0.0077	0.1934
Mix_53	0.2736	0.0	0.3464	0.0339	0.1919
Mix_54	0.0177	0.0	0.9721	0.0101	0.0
Mix_55	0.0246	0.0	0.8889	0.0014	0.0698
Mix_56	0.1612	0.0	0.3118	0.0287	0.3024
Mix_57	0.0	0.0	0.9998	0.0001	0.0001
Mix_58	0.1737	0.0	0.4235	0.0124	0.228
Mix_59	0.0197	0.0	0.977	0.0	0.0028
Mix_60	0.4246	0.0	0.1631	0.0017	0.2551
Mix_61	0.2965	0.0	0.6252	0.0134	0.022
Mix_62	0.2799	0.0	0.7199	0.0	0.0
Mix_63	0.0161	0.0	0.9685	0.0154	0.0
Mix_64	0.2589	0.0	0.4716	0.0398	0.1156
Mix_65	0.2693	0.0	0.3905	0.032	0.1648
Mix_66	0.2519	0.0	0.5374	0.0012	0.1235
Mix_67	0.4275	0.0	0.4647	0.0267	0.0003
Mix_68	0.2302	0.0	0.1857	0.029	0.3303
Mix_69	0.3456	0.0	0.5125	0.0067	0.0665
Mix_70	0.2018	0.0	0.2542	0.0211	0.3132
Mix_71	0.1418	0.0	0.7242	0.0041	0.0918
Mix_72	0.2306	0.0532	0.0839	0.0519	0.2858
Mix_73	0.0149	0.0	0.8885	0.0001	0.0776
Mix_74	0.2727	0.0	0.6675	0.0138	0.013
Mix_75	0.1213	0.0	0.8593	0.0	0.0189
Mix_76	0.1159	0.0	0.8421	0.0	0.0412
Mix_77	0.1603	0.0001	0.6667	0.0281	0.0594
Mix_78	0.0601	0.0	0.6782	0.0	0.1861
Mix_79	0.0002	0.0	0.9996	0.0	0.0001
Mix_80	0.2258	0.0	0.4667	0.0168	0.1519
Mix_81	0.1604	0.0	0.7086	0.0141	0.0682
Mix_82	0.2088	0.0	0.6468	0.0	0.1144
Mix_83	0.2751	0.0	0.5688	0.0145	0.0717
Mix_84	0.2337	0.0	0.3396	0.0273	0.2218
Mix_85	0.1612	0.0	0.723	0.0	0.0831
Mix_86	0.099	0.0	0.7916	0.0142	0.064
Mix_87	0.4523	0.0	0.5003	0.0179	0.0
Mix_88	0.4084	0.0	0.0027	0.0231	0.3213
Mix_89	0.0073	0.0	0.8343	0.0262	0.0781
Mix_90	0.0666	0.0	0.9333	0.0001	0.0001
Mix_91	0.453	0.0	0.4406	0.003	0.0277
Mix_92	0.1692	0.0	0.8022	0.0079	0.0021
Mix_93	0.27	0.1608	0.0	0.0553	0.1903
Mix_94	0.4201	0.0	0.138	0.0189	0.2297
Mix_95	0.1608	0.0	0.6623	0.006	0.0883
Mix_96	0.119	0.0	0.4501	0.0159	0.2516
Mix_97	0.2149	0.0001	0.6996	0.0189	0.0327
Mix_98	0.5824	0.0292	0.0	0.0875	0.0546
Mix_99	0.0473	0.0	0.4144	0.0075	0.3312
Mix_100	0.2064	0.0	0.6578	0.0332	0.0228
