	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_54	0.0735	0.0003	0.618	0.3083	0.0	0
Mix_55	0.0167	0.0916	0.5777	0.1267	0.1873	0
Mix_56	0.0628	0.1853	0.0792	0.2438	0.4288	0
Mix_57	0.0	0.2101	0.6526	0.1374	0.0	0
Mix_58	0.103	0.4095	0.1469	0.1095	0.2311	0
Mix_59	0.058	0.062	0.7139	0.0941	0.072	0
Mix_60	0.393	0.0	0.0	0.0081	0.5987	0
Mix_61	0.3569	0.0474	0.3466	0.1962	0.0528	0
Mix_62	0.432	0.0527	0.4924	0.0	0.0229	0
Mix_63	0.0338	0.0761	0.5816	0.3041	0.0044	0
Mix_64	0.2024	0.0304	0.1797	0.4219	0.1656	0
Mix_65	0.2093	0.1041	0.1465	0.3302	0.2099	0
Mix_66	0.2583	0.2728	0.307	0.0333	0.1285	0
Mix_67	0.4429	0.0551	0.1981	0.3039	0.0	0
Mix_68	0.1074	0.2262	0.0235	0.2307	0.4122	0
Mix_69	0.4109	0.0633	0.2703	0.109	0.1465	0
Mix_70	0.0946	0.3261	0.056	0.1673	0.356	0
Mix_71	0.1458	0.0175	0.4515	0.1134	0.2718	0
Mix_72	0.0723	0.443	0.0	0.3674	0.1174	0
Mix_73	0.0	0.1813	0.5952	0.0817	0.1418	0
Mix_74	0.3192	0.0215	0.3815	0.2366	0.0412	0
Mix_75	0.1323	0.2214	0.6017	0.0446	0.0	0
Mix_76	0.1381	0.1441	0.5947	0.03	0.0931	0
Mix_77	0.1349	0.1915	0.3298	0.3437	0.0	0
Mix_78	0.0176	0.3242	0.3778	0.0056	0.2747	0
Mix_79	0.0422	0.0205	0.734	0.2033	0.0	0
Mix_80	0.1532	0.4499	0.2267	0.1583	0.0119	0
Mix_81	0.1654	0.046	0.3998	0.2349	0.1539	0
Mix_82	0.2153	0.1351	0.3852	0.0	0.2644	0
Mix_83	0.2927	0.1082	0.3048	0.1992	0.0951	0
Mix_84	0.1499	0.2088	0.1231	0.2511	0.2671	0
Mix_85	0.1606	0.3015	0.4775	0.0185	0.0419	0
Mix_86	0.0983	0.0288	0.4478	0.2554	0.1698	0
Mix_87	0.5421	0.0	0.2338	0.2241	0.0	0
Mix_88	0.2781	0.3102	0.0	0.1256	0.2861	0
Mix_89	0.0059	0.1917	0.4279	0.3506	0.024	0
Mix_90	0.1603	0.0965	0.7302	0.013	0.0	0
Mix_91	0.5598	0.1726	0.227	0.0405	0.0	0
Mix_92	0.1994	0.1295	0.5059	0.1653	0.0	0
Mix_93	0.0752	0.4318	0.0	0.32	0.173	0
Mix_94	0.3556	0.3006	0.0236	0.1299	0.1903	0
Mix_95	0.13	0.3925	0.365	0.1125	0.0	0
Mix_96	0.039	0.4199	0.1845	0.1533	0.2033	0
Mix_97	0.2337	0.0476	0.3901	0.2719	0.0568	0
Mix_98	0.3297	0.1103	0.0	0.5601	0.0	0
Mix_99	0.0	0.6587	0.1494	0.0462	0.1456	0
Mix_100	0.187	0.1515	0.2974	0.3641	0.0	0
