	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_54	0.0643	0.0	0.088	0.0982	0.0	0.0724
Mix_55	0.0279	0.0	0.108	0.0476	0.0163	0.0497
Mix_56	0.0991	0.0	0.0362	0.089	0.036	0.0208
Mix_57	0.0	0.0	0.1296	0.0614	0.0	0.0257
Mix_58	0.1144	0.0	0.066	0.0503	0.0239	0.0012
Mix_59	0.0803	0.0	0.1154	0.0376	0.0	0.0675
Mix_60	0.2838	0.0	0.0211	0.0	0.0383	0.0
Mix_61	0.2421	0.0	0.0439	0.0596	0.0	0.0647
Mix_62	0.2728	0.0	0.0809	0.0	0.0	0.0342
Mix_63	0.0315	0.0	0.0926	0.0989	0.0	0.0657
Mix_64	0.1729	0.0	0.0263	0.1176	0.0	0.05
Mix_65	0.183	0.0	0.0272	0.0974	0.0033	0.0446
Mix_66	0.2136	0.0	0.0715	0.0141	0.008	0.031
Mix_67	0.2715	0.0	0.007	0.0907	0.0	0.062
Mix_68	0.1338	0.0	0.0211	0.0798	0.035	0.016
Mix_69	0.2613	0.0	0.047	0.034	0.0	0.0459
Mix_70	0.1312	0.0	0.0343	0.0664	0.0328	0.01
Mix_71	0.1508	0.0	0.0787	0.0391	0.0053	0.0686
Mix_72	0.1114	0.0054	0.0046	0.1185	0.0116	0.028
Mix_73	0.0294	0.0	0.1175	0.0426	0.0185	0.04
Mix_74	0.2262	0.0	0.043	0.0666	0.0	0.0795
Mix_75	0.141	0.0	0.1004	0.0175	0.0	0.0695
Mix_76	0.1429	0.0	0.1033	0.0109	0.0	0.0653
Mix_77	0.1298	0.0	0.058	0.1031	0.0	0.0499
Mix_78	0.0617	0.0	0.1049	0.0067	0.0371	0.0107
Mix_79	0.0505	0.0	0.1069	0.0765	0.0	0.0728
Mix_80	0.1709	0.0	0.0594	0.0678	0.0	0.0287
Mix_81	0.153	0.0	0.066	0.0724	0.0	0.0663
Mix_82	0.2003	0.0	0.095	0.0	0.0208	0.0
Mix_83	0.2191	0.0	0.0495	0.0623	0.0	0.0556
Mix_84	0.1578	0.0	0.0342	0.0836	0.0185	0.0325
Mix_85	0.1662	0.0	0.0958	0.0089	0.0022	0.0493
Mix_86	0.1136	0.0	0.0783	0.0787	0.0	0.0622
Mix_87	0.3032	0.0	0.0106	0.0709	0.0	0.0503
Mix_88	0.234	0.0024	0.0	0.0502	0.0193	0.0368
Mix_89	0.0049	0.0	0.093	0.121	0.0023	0.0344
Mix_90	0.1559	0.0	0.1123	0.0061	0.0	0.0464
Mix_91	0.3148	0.0	0.0338	0.0155	0.0	0.0373
Mix_92	0.1727	0.0	0.0737	0.0578	0.0	0.0685
Mix_93	0.1188	0.0091	0.0	0.1177	0.0093	0.0434
Mix_94	0.2543	0.0	0.0091	0.0498	0.0107	0.031
Mix_95	0.1358	0.0	0.0793	0.0417	0.0	0.0483
Mix_96	0.0775	0.0	0.064	0.0663	0.024	0.0304
Mix_97	0.1866	0.0	0.0499	0.079	0.0	0.0828
Mix_98	0.2422	0.0	0.0	0.1479	0.0	0.0681
Mix_99	0.0	0.0181	0.0734	0.0295	0.0279	0.0
Mix_100	0.1593	0.0	0.0363	0.0991	0.0	0.0865
