naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	otherCells
S7635	0.0398494030574857	0.0374563866828214	0.224343873453655	0.0290153754129901	0.0366747221693031	0.0270704458853898	2.69919341824482e-09	0.175373761356946	0.430216029282215
S7639	0.0241260740863613	0.0517174493969156	0.245535337845926	0.027661525405059	0.03318524560961	0.0264892859576509	8.62752955805339e-09	0.168542625376843	0.422742447694105
S7644	0.0181466467228543	0.0631667232464098	0.254822058774344	0.0296980506039532	0.035080890172389	0.0233145391848982	5.40983377859569e-07	0.172947496143979	0.402823054167795
S7652	0.0188705262817126	0.0558302169981222	0.225607038904357	0.0260648062632342	0.0355003236710288	0.0295483768332263	9.70819848619845e-09	0.17487300268091	0.433705698659211
S7653	0.0159975933351133	0.0610815432141497	0.208594581881375	0.0263548471494739	0.0341225277249268	0.0355774910089316	5.89436943554032e-10	0.175726041433582	0.442545373663011
S7655	0.0316818192474802	0.0457587343970308	0.222596065342899	0.0281333733957712	0.034604066452742	0.0266774853562887	4.40947244334921e-09	0.176723318493882	0.433825132904434
S7659	0.0312161306942886	0.0513801867096308	0.220151449620021	0.0291337993166613	0.0366628762196549	0.0294419349754421	2.25850241310958e-10	0.181164081800763	0.420849540437688
S7660	0.0225000529209796	0.0535528994343278	0.229013203152953	0.0278666075456883	0.0371755204642227	0.0279874845998465	2.36976631994926e-08	0.174401989676331	0.427502218507988
S7668	0.0269110210928013	0.0494937982204351	0.233561695756922	0.0289120220794803	0.0364697313549992	0.0267914277827175	4.27969400186408e-08	0.169297741608862	0.428562519306843
S7670	0.00858288823842501	0.0633918789579104	0.241966408810733	0.027954140490234	0.0322982663046289	0.0306510412755095	8.8942259757304e-10	0.173305671669029	0.421849703364108
S7671	0.0198089462910726	0.0535931238400346	0.234846035848501	0.0268696887408251	0.0332120189380713	0.0300915221092467	1.18697693599863e-09	0.169917528634605	0.431661134410667
S7673	0.015717409921528	0.0593942656452786	0.235375393105582	0.028520673756803	0.0367503796792815	0.0262667985575648	2.84803511795738e-09	0.172624971789639	0.425350104696289
S7674	0.0228725126474578	0.0431437580093368	0.230361280439235	0.0315563585407802	0.0313740669686197	0.0325749376595865	7.66983725485216e-10	0.16896955848139	0.43914752648661
S7678	0.0123946828469633	0.0647677586427865	0.229266362891325	0.0295135978749156	0.037493432390603	0.0269099717274358	4.15380248415594e-09	0.179314593892012	0.420339595580155
S7691	0.012357436113385	0.0624258749771732	0.239990075543365	0.0277127369949054	0.0336632915077679	0.0275424378420667	9.31412055227314e-09	0.170946018707062	0.425362119000154
S7693	0.0160889824126968	0.0621095705037164	0.226042563785457	0.0275778818332072	0.0365740296761927	0.0259822586533988	3.86867867930368e-09	0.174562608559566	0.431062100707087
S7694	0.0174211138373626	0.0597524998830557	0.241968043306816	0.0270059053657673	0.0347869434217851	0.0244058578098752	1.73482153823958e-08	0.170053472542651	0.424606146484471
S7699	0.0124709640712928	0.0639375330095936	0.222281993443484	0.0274879052936812	0.0390619016958998	0.026414979970688	4.04040916024592e-09	0.182735111581491	0.42560960689346
S7703	0.0044289388027658	0.0663409770558812	0.232296077953107	0.0294410626735303	0.0334869534636548	0.0290933769868801	2.95346060768639e-09	0.175523352814169	0.429389257296551
S7711	0.0283167990391251	0.0508029687529919	0.22878057408615	0.0260069032785922	0.0383374902044299	0.0258577695962391	7.34872874511583e-09	0.175665055506453	0.426232432187289
S7712	0.0198331307002186	0.0532634088064761	0.215230567947681	0.0284128685403933	0.038640493187893	0.0287788869225888	3.60449665466334e-09	0.178637554964059	0.437203085326194
S7714	0.0274485808479282	0.0482959960938906	0.22504180502805	0.0276657267834603	0.0337108789221974	0.0301378094025134	1.29171868419064e-08	0.173090442896282	0.434608747108491
S7717	0.0199658874496596	0.0656523202633272	0.227256465717554	0.0285004631426486	0.0364624572751597	0.0248134795314749	4.95310091205528e-11	0.171661069860689	0.425687856709956
S7723	0.0212979683878673	0.0553588529890601	0.22458324788343	0.0294727530849612	0.0357452767672813	0.0294238794689019	1.16776759695773e-08	0.178354830539623	0.4257631792012
S7741	0.0217023023156477	0.0547736871737856	0.230627442611589	0.0276590690491663	0.0382927244211652	0.0216255197134396	8.11457366935397e-10	0.178912280746061	0.426406973157688
S7743	0.0262196818225562	0.0520612772967216	0.219827445031386	0.0283395932055964	0.0374951379483602	0.0286971444374204	6.22811535177523e-08	0.174906775285507	0.432452882691298
S7746	0.0128809664687414	0.0614166367928419	0.225970206148999	0.0264563388864236	0.0360862439034566	0.0290233425197933	2.0915732333154e-08	0.178500226114433	0.429666018249579
S7747	0.0207846434606989	0.0524284184294863	0.241325237797735	0.0267088811119961	0.0357197127229378	0.026976770157585	1.70954078035157e-09	0.173176675296327	0.422879659313693
S7764	0.0282086864652015	0.0503030467473196	0.248687180253587	0.0268793813204462	0.0382232881548661	0.0219193507981303	3.53956095095229e-09	0.166153054912369	0.419626007808519
S7781	0.0126262444475522	0.0631101105490346	0.230265085849448	0.0285756169532449	0.0353428913751977	0.0267733537082825	4.83864547393423e-10	0.173944190237968	0.429362506395408
S7784	0.0112212099245292	0.0603772628121969	0.228194363548261	0.0270004608855314	0.0332185157355239	0.0311253196608346	2.40404379456883e-09	0.175276424460707	0.433586440568372
S7795	0.0104989872263221	0.065891021387265	0.222436139318387	0.0255737445071183	0.038342149139331	0.0274712515067198	9.17146240963346e-09	0.179297695572221	0.430489002171174
S7800	0.0110257352822618	0.0653296267890837	0.211444779169503	0.0261208920679867	0.0378475790672118	0.0287024884834536	4.07402881781227e-09	0.185564338994174	0.433964556072297
S7803	0.0150712412015616	0.0629143033777119	0.233067574672646	0.0291808871351521	0.0357827061536598	0.0254348337143119	9.00389108052085e-10	0.170678322453321	0.427870130391246
S7805	0.0254266491597735	0.0487498084715668	0.228569096553861	0.0305955897511917	0.035699811282789	0.0266796568143649	3.38541157906683e-08	0.173184931594248	0.431094422518089
S7806	0.00463887368742225	0.0686423499875496	0.231530255028095	0.0294220537544519	0.0358368377108303	0.025989443441226	8.92240089197120e-09	0.173667426157253	0.430272751310771
S7807	0.0179592210495168	0.0560768756352094	0.219394332254827	0.0306371863894172	0.0340855744583072	0.0254580130769615	3.29551133363096e-09	0.1751349593224	0.44125383451785
S7823	0.0156393439742072	0.0642468704050138	0.21987190995963	0.0290028316000709	0.0349485770882334	0.0286165229918932	8.01582006309054e-09	0.181892656315453	0.425781279649679
S7824	0.0132650683276176	0.0614458899673472	0.226809041688995	0.0281013669306426	0.0380606232840479	0.0262524938624334	7.97685705598014e-08	0.175015852507478	0.431049583662868
S7827	0.0196998163563592	0.0554195574337014	0.208745596298562	0.0307931730354158	0.0383924319694915	0.0274724885064683	7.54105041422126e-09	0.183678908458457	0.435798020400494
S7829	0.0173086721224455	0.0586778988824529	0.229509683426661	0.0272788357768574	0.0368605669142962	0.0257734368280487	4.10887537129602e-10	0.176540563270559	0.428050342367792
S7831	0.0235743064833959	0.0529059162605548	0.22921820161394	0.0270484065259778	0.0343980578917064	0.0280471636999759	3.12102440488435e-07	0.170125283493225	0.434682351928783
S7837	0.0286007853164215	0.0461083184458029	0.228705578803421	0.0270878399154385	0.0329642756871339	0.033223277078875	1.83011644005455e-09	0.176529535035805	0.426780387886986
S7849	0.0183905771088591	0.0590773548718372	0.230161877366879	0.0279376165275439	0.0363560954585756	0.0283483422159346	3.28131754885411e-07	0.167649677318505	0.432078131000111
S7851	0.0310681727282895	0.0478618402456472	0.242757813446188	0.0289608713535376	0.034719032149051	0.0240086447923803	8.06226922001417e-07	0.169951761233042	0.420671057824943
S7853	0.0177413197998589	0.0599404201061282	0.232587084960654	0.0297685652546677	0.0361137316422199	0.0256517545140127	1.97214202157697e-09	0.173082000527667	0.425115121222649
S7855	0.0164231433660756	0.0562956846883405	0.222225461704894	0.0266049983070495	0.0356791414834316	0.0340439749423554	2.61682806976791e-08	0.177455448808737	0.431272120530836
S7856	0.0442983427012662	0.0360628420425631	0.229776432475501	0.0259130213003486	0.0354424771954791	0.0286613505482674	2.46345951785095e-07	0.17830395441164	0.421541332978982
S7863	0.0224078372717315	0.054918136299052	0.226946262767917	0.031535464033776	0.0338991709127606	0.03045763390979	4.49385249371653e-09	0.172981164490759	0.426854325820361
S7878	0.0233811406089093	0.0533819261049073	0.225212722219578	0.0295228558524337	0.033464972724176	0.0275625854099511	2.44143409061856e-09	0.171626291464189	0.435847503174421
S7881	0.0144116171637202	0.0634883569849962	0.236256558161326	0.0287165628330497	0.0334485382245816	0.0281417154466101	7.87570076419137e-09	0.171591044716542	0.423945598593473
S7886	0.0275663443449022	0.0485768858019286	0.229373510063067	0.0297971016292671	0.0349873809774592	0.025705604827544	5.29201840221269e-09	0.176654179235051	0.427338987828762
S7898	0.00659285395657349	0.0666301043124679	0.222653478469194	0.0279313726732026	0.0333196791281917	0.0287573048314165	2.46550153877764e-07	0.178918616965337	0.435196343113462
S7903	0.0167346541055838	0.0602775041343272	0.229164248194461	0.0276663480090938	0.0351686332122143	0.0258405640260873	2.97183920349586e-10	0.17360023179777	0.431547816223279
S7907	0.0200559572379016	0.0538574973893793	0.232450355508663	0.0310795859494949	0.0343429115715062	0.0277373699840156	4.24938047864542e-09	0.17001606040925	0.430460257700409
S7908	0.0100273952521427	0.0617003681642619	0.230531295423713	0.0279864045020434	0.0367173736378507	0.0257146673529226	1.34031287697906e-08	0.175320362006563	0.432002120257374
S7913	0.0147449710175645	0.0614944330967642	0.240800312085522	0.0278768903787567	0.0373444586573904	0.0235589706664788	2.23077739923147e-09	0.176143043157377	0.418036918709369
S7929	0.0199894483011205	0.0522434624343063	0.228499142360898	0.0281879891986149	0.0243388136082288	0.0396970264232694	2.20973019100537e-09	0.173607370985867	0.433436744477966
S7930	0.0197523142409101	0.0551925343807992	0.222000198742557	0.026904085571735	0.0302561745171174	0.0342259521195905	1.86067677952438e-08	0.178702905983763	0.432965815836761
S7933	0.0152213791457583	0.0615735874565047	0.207451466652508	0.0285632212620881	0.0358567056698418	0.0330080707564704	5.88237251089469e-09	0.187512429591065	0.430813133583391
S7936	0.0323059155885312	0.0470337012802102	0.230678968303111	0.0287641142969786	0.0361679679053653	0.0257006418885248	1.42251586580985e-07	0.171203378972427	0.428145169513266
S7939	0.0207718705930573	0.0499172212043638	0.230726199566224	0.0267021109776271	0.0348481065720138	0.0288159803524966	5.45696189317807e-09	0.171387300247782	0.436831205029474
S7941	0.0275003453579621	0.0496990914958197	0.225834487282722	0.0290224992193977	0.035422810539926	0.028285201978139	2.09150136890911e-09	0.177197253593193	0.427038308441339
S7951	0.0177485385408799	0.0577063219212807	0.238304548743352	0.0272344552363824	0.0362754432528716	0.0266349923473098	3.24283477220644e-09	0.170970141482631	0.425125555232458
S7955	0.0241835506792683	0.0466059803049096	0.215779533721877	0.0280228258718805	0.0359150668823534	0.0298355951780544	2.04027595841054e-07	0.171278112466036	0.448379130868025
S7961	0.0190071053620022	0.0562926157720448	0.244241424471648	0.0286912328501876	0.034712286616698	0.026374207470146	1.96742730136235e-10	0.17157040955824	0.41911071770229
S7978	0.0308555930252688	0.0507456477838909	0.228852700745363	0.0297843553175508	0.0367332263400516	0.0265637010341919	4.35593280478287e-08	0.174164552458472	0.422300179735883
S7982	0.0310468498819047	0.0501605478465043	0.225235402593096	0.0282586440240932	0.0362490420199571	0.0271224026821041	5.15070307349893e-10	0.174202685764582	0.427724424672688
S7994	0.0112428504328992	0.060321452733504	0.213236224124767	0.0274715104807653	0.0360401835346323	0.0323792156301208	3.73513930966998e-09	0.176161279616647	0.443147279711525
S7997	0.0240763386539131	0.0527332014574716	0.230783456315472	0.030193547757649	0.0326375325826904	0.0295641496814842	9.02629675313506e-09	0.172276397051583	0.42773536747344
S800	0.0215470243064994	0.0546564849219903	0.234552800271484	0.0238274914275522	0.0347785665968577	0.0274967425270525	9.74208597616729e-08	0.173211659686545	0.429929132841159
S8003	0.0225409293564725	0.0523837438400319	0.232263504544998	0.0315975789607063	0.0345848952466763	0.0289425916672718	1.48586335962742e-09	0.173208523121868	0.424478231776112
S8008	0.0204519344326666	0.0551998263758491	0.234612129722527	0.0268258075373514	0.0350374680606304	0.0254357689914283	6.15111201116545e-09	0.175797579335692	0.426639479392743
S8016	0.00990845134319738	0.0696175256440222	0.226777336377888	0.0279972471453776	0.037931365237153	0.0268628539766447	1.16814288870179e-08	0.177933603174223	0.422971605420065
S8020	0.0145331529715413	0.0603639922184894	0.229802051138321	0.0320689337557233	0.0387462934605939	0.0247578616130917	2.0908159406374e-09	0.175938582163604	0.423789130587819
S8023	0.020961373684096	0.0543683638059475	0.234600677633814	0.0300329496392075	0.0339007473186321	0.0280940433029509	2.6958226642921e-09	0.170498891569367	0.427542950350163
S8028	0.0172556622758296	0.0587935295595156	0.232570221168301	0.0293393231706412	0.030898281170103	0.0306820978453693	8.53321048353428e-09	0.178264320142895	0.422196556134135
S8033	0.023782211032467	0.0507537331029525	0.234670055270868	0.0289556631320293	0.03705448493642	0.0261591585486616	4.08220953914493e-09	0.167652737917412	0.43097195197698
S8036	0.0139051044594868	0.0609025677757888	0.213485092521086	0.0264276956053509	0.0352704132043804	0.0328657588236734	2.927215753904e-08	0.18130975793993	0.435833580398146
S8038	0.0211307167391573	0.0587639592851608	0.239121477377743	0.0265531838757744	0.0322985373241786	0.029095833254709	2.3874779200436e-08	0.170181972834408	0.42285429543409
S8041	0.0235958572466896	0.0517864236650864	0.238885390555751	0.0305110455667224	0.0327471854816076	0.0258717542442256	2.59261778565273e-09	0.176017584862937	0.420584755784362
S8049	0.0150379261924207	0.0597905900382601	0.22658690661722	0.0312805313243053	0.0371408247077365	0.0273561500702705	3.65385676474681e-09	0.179166140864986	0.423640926530944
S8060	0.0353591261827166	0.0447178156662714	0.215289538261203	0.0287194864685144	0.036010173168419	0.0278784262695269	1.02373912090096e-08	0.176766892910602	0.435258530835355
S8064	0.0204222076135186	0.0569056963647695	0.232941659607402	0.0291846374823271	0.0376921373975277	0.0245789057734187	4.47487331265517e-09	0.176535632434379	0.421739118851784
S8066	0.0255575683193261	0.0520431668469627	0.231086809274996	0.0330037438239279	0.0349494152931583	0.0277645814057355	3.65077037733511e-09	0.174642412436204	0.420952298948919
S8070	0.0291675580345592	0.0497187246076889	0.227977079744424	0.0302976841230337	0.0332993953213488	0.032352785127228	1.12463638442518e-08	0.174709227614005	0.422477534181349
S8073	0.0183250980441672	0.0533893832001886	0.21922251389652	0.0316004139358775	0.0343863634110537	0.0300433255509548	1.09098345166757e-08	0.17513022050769	0.437902670543714
S8077	0.0219292429057289	0.0512484315455423	0.227389325752657	0.0312154442034057	0.0356926974801343	0.0292381617359855	7.12750252041411e-10	0.173395002918637	0.429891692745158
S8088	0.0189630688467352	0.0467665867818141	0.248677494680709	0.0295810923162201	0.0322151298767315	0.02722636852862	5.11203506272856e-09	0.1723760239537	0.424194229903434
S8089	0.025169661682196	0.0527713588019655	0.225134062448382	0.0272263818814161	0.0346330542041461	0.0296967409984202	1.21924094962385e-06	0.176921464659852	0.428446056082673
S8093	0.00841871920041067	0.0690646979941659	0.233157248962787	0.0298048880338869	0.0334429328932488	0.0308875294862582	2.47998321580425e-09	0.175788194102877	0.419435786846383
S810	0.0242661519769299	0.0532466581652961	0.231124732036105	0.0251915946179657	0.0352381265289879	0.0255976700782844	1.40369524942423e-09	0.174300832768168	0.431034232424568
S8110	0.021079017010973	0.0537170556107388	0.241906567092843	0.0264004195210295	0.0322595202513625	0.0286924389697469	5.54863344673263e-09	0.167701697837083	0.42824327815759
S8119	0.0164254498210639	0.0616042175719283	0.213969679371538	0.030215674755975	0.0352977208052258	0.0316578894099066	6.70935459610069e-07	0.179483083841032	0.43134561348787
S8125	0.0255371629260766	0.0514561321392457	0.242796747976486	0.0268854203878254	0.035549411043685	0.0259365589739881	4.92827426267464e-09	0.167919158497294	0.423919403127124
S814	0.0148254738853106	0.0510453124873574	0.232427479733776	0.0360989343839016	0.0331950332938364	0.0277453623530478	2.6308200566135e-08	0.169363186959283	0.435299190595287
S8142	0.0127357424124115	0.0625983135990727	0.239141044437617	0.0275223496100838	0.0347046238702977	0.0301537276459901	1.57841759778922e-08	0.172422448129288	0.420721734511063
S8147	0.00478121368446573	0.0716828278438224	0.234524898407187	0.0294100294357841	0.0342224531552342	0.0265975983953611	3.38568111884048e-10	0.17823918382368	0.420541794915898
S8148	0.0325660481173323	0.0468583089969428	0.226267025352405	0.0277271248218811	0.0367831199607166	0.0261534877448389	2.71532400000987e-10	0.170768088314953	0.432876796419397
S8154	0.0204437594482173	0.0559371554713902	0.225122467162418	0.0284408895399917	0.0330845909455788	0.0316515150562802	4.51894258949162e-09	0.17308700928416	0.432232608573022
S8158	0.0261310370728288	0.0505707024298056	0.230130454369216	0.026859255962279	0.0349939594887935	0.0275187150401924	9.92892364863251e-09	0.171544947227443	0.432250918480517
S8161	0.0188830620160497	0.0579144421123205	0.231331344958992	0.0300725253877742	0.0346955926179222	0.0287532714679458	2.07829423344044e-09	0.173721589341777	0.424628170018925
S8165	0.0174059087279221	0.0548546574562414	0.235331722354507	0.0292349818811457	0.0353320495922405	0.0275240887899202	3.55218925647947e-09	0.169159546808351	0.431157040837483
S8175	0.0224497505122373	0.0505562029597755	0.234255009760211	0.0253567698273719	0.0350391168622729	0.0280937675200516	2.74548525276175e-09	0.176476106436151	0.427773273376443
S8180	0.0253550509904957	0.0502600168497329	0.219166128436334	0.0245861997145595	0.0368494786731554	0.0308694633356474	8.37101080476999e-09	0.17567483115333	0.437238822475734
S8190	0.0236316824447206	0.05434215717101	0.241555859133598	0.0306832304626996	0.0362019635680681	0.024204606516719	1.32141878140647e-07	0.173344035698574	0.416036332862733
S8194	0.0183498414400033	0.0606836452432689	0.239662127003076	0.0269049836488983	0.0342335805820195	0.0267080153257693	1.21283558285913e-09	0.171259060811897	0.422198744732232
S8196	0.0258541421844664	0.0500085493703864	0.234877243784084	0.0333884973867889	0.0316422356541965	0.0284215285466323	1.83209933166295e-06	0.174598131142441	0.421207839831673
S8202	0.029062792783188	0.0499666901133013	0.226078367493891	0.0285208775301929	0.0364427843793261	0.0276682933299456	1.75434552368499e-09	0.175163372129036	0.427096820486774
S8204	0.0347669658758938	0.0445805608609672	0.242186119483605	0.0290123524504643	0.0344548992833985	0.0254346487143417	4.33644084060767e-09	0.168326574845159	0.421237874149729
S8211	0.0208048955809404	0.0547612064202192	0.237868842702974	0.0260393531475648	0.0329858923129475	0.0284411500656851	4.00324713321794e-09	0.170755744576165	0.428342911190257
S8215	0.0199933743605585	0.0528929307698895	0.228184958516345	0.0279300343979189	0.0389649068297804	0.023971153638587	1.93822335808498e-09	0.173233377293029	0.434829262255669
S8216	0.00654694826596294	0.0716829181155228	0.216348652110437	0.0281952559069222	0.0377786115256481	0.0277184113501557	1.96395905109296e-09	0.178650303351729	0.433078897409663
S8217	0.0253451350924776	0.055706594377911	0.230513796887683	0.0280443081668806	0.0371457668175117	0.0261569847906764	1.40438150762394e-09	0.175020541636594	0.422066870825884
S8221	0.0309229978380001	0.047466497305416	0.238032573447976	0.0294619658784316	0.0365942529129331	0.0282221610410352	4.19156440154868e-09	0.173847794657932	0.415451752726712
S8228	0.021659435463491	0.0525804988711489	0.235439282781716	0.0280507522957556	0.0350300297662645	0.027942285496022	5.44667403695736e-11	0.172239815784818	0.427057899486318
S823	0.0137028617379772	0.0546642727332501	0.219336998648228	0.0264258212152879	0.0360331403956055	0.0291310733117981	1.63615073948866e-08	0.179434796810969	0.441271018785377
S8230	0.0209744787810847	0.0499548747212893	0.21261988296007	0.029948814802421	0.0370381526845384	0.0310008056556245	4.73282699499726e-09	0.18557316360568	0.432889822056466
S8231	0.0208744938496278	0.0551029691851728	0.225444122714267	0.0282958360429319	0.034919234931725	0.0284386181544666	1.12324823073302e-09	0.178296702826856	0.428628021171704
S8237	0.0265261685925307	0.0487322084053929	0.243982781565749	0.0282407683809723	0.0380286786588627	0.0257723724274703	2.73370550236216e-09	0.173087336681807	0.415629682553509
S8241	0.0143680930733464	0.0588669067718755	0.23072319833318	0.0272320875947736	0.0377835067137217	0.0286183558783183	5.26214971190332e-09	0.17239076572	0.430017080652635
S8242	0.0179895796482153	0.0569673068928702	0.214263953957001	0.0273747620555897	0.0365662485355484	0.0285983819723701	1.57173077518822e-08	0.18138135348259	0.436858397738508
S8250	0.0284040151550478	0.0521506925171451	0.224888941541557	0.0329186095580681	0.0355189947739342	0.0265367077078835	4.22111212747772e-07	0.180414722051632	0.41916689458352
S8256	0.0305183382118519	0.0457248486908285	0.225089218420323	0.0298911455609657	0.0338087406253836	0.0302794520062626	2.00431886123859e-09	0.175058339027309	0.429629915452757
S8267	0.0260796212186164	0.0497618620082468	0.223720943597817	0.0286539473476335	0.038199818636063	0.0282191484530413	4.9150594082355e-09	0.180207944380783	0.42515670944274
S827	0.0168248414864904	0.0597249254742766	0.232783578102292	0.0254147031859231	0.0350309347034348	0.0263777462385636	6.33602460050424e-10	0.174933519441244	0.428909750734173
S8276	0.0282818880790229	0.0518147796137317	0.235064816107617	0.028500330962492	0.0333401123881313	0.0284014619280711	5.46310548512926e-09	0.167461895848062	0.427134709609767
S8281	0.023267026995561	0.0503492133679656	0.236935679971267	0.0279932513043758	0.0316481432474421	0.0301923307096388	3.11535086961091e-10	0.172008268670781	0.427606085421433
S8283	0.0222440496032014	0.0497149664337694	0.219898047387596	0.0320602640561855	0.0317820659646022	0.0306506944314814	2.69286084772795e-09	0.177850893199573	0.435799016230731
S8294	0.0359587075249104	0.0370454514195065	0.232317457156915	0.028498604217476	0.0323302538756966	0.0317848044174851	4.38520421999986e-09	0.171837718489252	0.430226998513555
S8299	0.0191968307909053	0.0557998400160221	0.218762442914993	0.0285955237760326	0.0378913984617393	0.0270517082895862	1.78856026973082e-08	0.181848185374614	0.430854052490504
S8306	0.0259299849886432	0.0477757706711639	0.226865578958247	0.0280015730010474	0.0312911880213757	0.0312882208072972	4.99574219241601e-09	0.170163740253662	0.438683938302821
S8308	0.0148271016909488	0.0576548963408041	0.216268267458973	0.0324133771387575	0.0350073733661842	0.0325511475402582	6.1380166244608e-09	0.17897034450673	0.432307485819328
S8310	0.0204626117674959	0.0571210543635098	0.214195772523229	0.0266149125386044	0.0376634170776952	0.0294814651687605	4.96952164000929e-08	0.181341771793115	0.433118945072374
S8312	0.0339796306799754	0.0447089276768156	0.232686302042276	0.0266520120826821	0.0352248255539593	0.0292168120444931	8.67220353262726e-09	0.176020100991268	0.421511380256327
S8313	0.0126701635042807	0.0578535878629607	0.240596555742473	0.0259254181945808	0.0357550206699626	0.0274480039310054	7.81419537487838e-09	0.174672596897395	0.425078645383147
S8323	0.0186735856902096	0.0545307378766238	0.227904655111492	0.0284372306509392	0.0355185194731425	0.0264513884915587	1.07009858630357e-08	0.17498619685007	0.433497675154978
S8325	0.0116627256912612	0.0635526660715095	0.221755173514751	0.0323026839757803	0.0393710459331089	0.0246199414919122	8.04346275448758e-10	0.179800719633188	0.426935042884143
S8327	0.0133236528759909	0.0649850775084732	0.231627632071719	0.0266691263014635	0.0353351919217908	0.0251598327821467	9.39463525231339e-09	0.174123619636884	0.428775857506896
S833	0.0214430613749368	0.0574283789019743	0.220446736575928	0.0242504150020911	0.0365787991283078	0.0293800362229022	3.38870649013441e-07	0.179745741855496	0.430726492067715
S8336	0.0253812066645666	0.0489341602653222	0.226813900455848	0.0284221778761208	0.0352716186236473	0.0276148126710527	4.44117027270356e-09	0.181057318471891	0.426504800530381
S8346	0.0260050713622938	0.0538830004507186	0.225724059235473	0.0286236713840056	0.0361792791367499	0.028584509313589	2.13371790939244e-09	0.174224943629941	0.426775463353512
S8350	0.0106185702000106	0.0640280871544049	0.228278768611621	0.0294207489622424	0.0379609641440548	0.0241922568940447	1.46860216761231e-09	0.181274236070491	0.424226366494528
S8352	0.0270222114316915	0.0487585695338818	0.231203442734367	0.0264976690710094	0.0344146294671839	0.0298205353298368	6.76305327015354e-10	0.170046598456576	0.432236343299148
S8353	0.0197929766820592	0.0557857967316695	0.235959852684574	0.0313151553770066	0.0347767222003329	0.0257161575685943	5.34396415936033e-09	0.173020592435799	0.423632740976
S8355	0.0276805720670445	0.0464902465467746	0.22573261446456	0.0274683980492863	0.0383735280353681	0.0253005719576125	5.6211987313424e-09	0.177465831657102	0.431488231601053
S8363	0.0320814300430718	0.0473555551242362	0.23375556946775	0.0243540440369013	0.0328577411412943	0.0276897240935344	7.47860500067528e-09	0.174324263497107	0.427581665117501
S8382	0.0277591795162926	0.0446720227792995	0.222055523384992	0.0321112513937556	0.033098644086276	0.0286605341581384	6.84876217928064e-10	0.1771421845299	0.434500659466469
S8383	0.0235448853876928	0.0535676736913365	0.227134191351451	0.0314466697245166	0.0374177831497685	0.0261670212826866	1.01181987787805e-06	0.173505561562207	0.427215202030463
S8389	0.0112316709628687	0.0628264825416517	0.233046964945932	0.0291824253855959	0.0363161963690859	0.0244605794418804	6.19635545381535e-09	0.175784685537244	0.427150988619387
S839	0.0239906352174024	0.051609431673455	0.23704231643128	0.029815400614182	0.0356246869692947	0.0266011027558357	9.90422514452269e-07	0.170229062354328	0.425086373561707
S8393	0.0281672503761045	0.0464725211819432	0.246645545294513	0.0268438230226553	0.0332811040790947	0.0259068957713962	1.7396431544484e-09	0.171132240784454	0.421550617750196
S8394	0.0166873402852934	0.0582670052420198	0.243844715249382	0.0293100097377539	0.0374130966424089	0.0238376092183463	3.61194046592182e-08	0.170713283368457	0.419926904136934
S8399	0.0243462336815643	0.0500255188386061	0.238589865376474	0.0287813241256092	0.036583009986207	0.027370369578254	4.59776997844677e-09	0.16980338681115	0.424500287004366
S841	0.0229441397619567	0.0523239301085523	0.234754860848406	0.0268175943552729	0.0375018653401943	0.0275576937165425	4.73053549853527e-09	0.176053970026086	0.422045941112453
S8413	0.0204469330029399	0.0575065851990015	0.221959781219385	0.0306837903405901	0.0346419793169835	0.0301440411669666	4.84438971425811e-09	0.175846971805456	0.428769913104287
S8419	0.0136241174201772	0.0617158888892181	0.225730272658129	0.0289508224435515	0.0326733820357797	0.030242580855754	2.30532542813498e-07	0.173022804574368	0.43403990059048
S8421	0.0198450271633211	0.0664393780994997	0.21745678408525	0.0293862899479125	0.037872631847934	0.0276307550163795	6.30924647784318e-10	0.179099862077212	0.422269271131567
S843	0.0219308307737741	0.0541568955530726	0.247170851421304	0.0263045651943996	0.0378110734579398	0.0250750871842229	4.18857745543842e-09	0.17469565999587	0.41285503223084
S8439	0.0152736415413638	0.0584281160410315	0.223404822559826	0.0268535843156634	0.035801101493928	0.0307299883152617	1.5500393649743e-08	0.179656808749919	0.429851921482613
S8440	0.0182268140029442	0.0579889644499443	0.23045564879991	0.0280967528920286	0.0369789960372137	0.0251280119316152	5.38846746929989e-09	0.177080677319469	0.426044129178407
S8446	0.0121574796985716	0.0636713281262697	0.219445253974127	0.0299542840983429	0.0378317634116471	0.0248382193859997	1.09729913791247e-09	0.176757931083996	0.435343739123748
S8456	0.00942900813512914	0.0619527120575794	0.217973002500032	0.0314785592870696	0.0371281001050557	0.0284332489538229	1.29085433718165e-08	0.173533538076853	0.440071817975915
S8458	0.0116914523986804	0.0596416086713406	0.234278353531231	0.0264357909303716	0.0333714886319129	0.0299525290070556	2.41630944065395e-07	0.172772529793722	0.431856005404742
S8461	0.0243876242460563	0.0585213501832375	0.206527454550118	0.0286103305069037	0.0381036135408149	0.0258655473991341	5.28185280764590e-09	0.182302504785002	0.435681569506881
S8471	0.0217475826276842	0.0573560480082275	0.220449864070127	0.0302369401345404	0.0372980137898342	0.0276947960062832	1.77959625544845e-08	0.180521120001499	0.424695617565842
