B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	otherCells
S20664	0.0490145823152941	0.0235082814029467	0.011453749106857	0.00150637397511822	0.109556979629138	0.0708241616072363	0.00882996533900427	0.027140773367558	0.055385297761985	0.00913886326149344	0.0288566517896059	0.604784320443763
S20676	0.051727126881493	0.0184417453618197	0.00632595951944127	6.62885618618616e-09	0.104912219401512	0.0684447108157828	0.00741594360126694	0.027240083191578	0.0574143376296018	0.0081752471422364	0.0304120820067842	0.619490537819627
S20678	0.05065802436658	0.0224078425936826	0.0077665164144302	1.22939713751923e-06	0.111695876194325	0.0774786828523973	0.00793316583382118	0.0246965516721401	0.0562951340433071	0.0115644151198792	0.0253649291338347	0.604137632378466
S20687	0.0408106269187763	0.0288792957821132	0.010262516750307	5.04552483275253e-08	0.108881856643144	0.0704783197520836	0.00807385745460469	0.0270062296437317	0.0583280200603165	0.0125984793078263	0.0266123363076531	0.608068410924195
S20688	0.0563685417187565	0.0192887145694908	0.0115792153351699	1.57203367735945e-08	0.106209074837055	0.0654229299794408	0.00760665744275428	0.0246535730170641	0.0569473973039265	0.011043423342468	0.0287045384472016	0.612175918286336
S20696	0.0469702215802871	0.0235401638133717	0.00495549789933425	0.000218181605965386	0.107393792542116	0.0779594551389479	0.00738192957276426	0.0256561936759495	0.0568880560141846	0.00857522865480754	0.030879186309708	0.609582093192564
S20702	0.0450636624317688	0.0232128809579907	0.00981374753013802	0.00197884952067686	0.107737774979206	0.0684632089323542	0.00821200968586887	0.0263734832039705	0.0587156998721612	0.00961725680080091	0.0305368287194295	0.610274597365635
S20706	0.0468248205595529	0.0265326416796229	0.0131993922020247	1.42475347219835e-05	0.108406038306028	0.0660123681666393	0.00667506204509074	0.0261542366499012	0.0574741671155184	0.00906406825663486	0.0307445440123991	0.608898413471866
S20714	0.0441007041506674	0.0252755616939715	0.0100860268484966	1.41071157910699e-06	0.111781378814425	0.0664451211341437	0.00730491453047548	0.0261695702929232	0.055918813596442	0.0126979323813768	0.0271435280260093	0.613075037819489
S20719	0.0497416775308681	0.0214122569008437	0.00360939176635632	3.19669167568936e-07	0.109171458102258	0.0760160043877417	0.00888540460711557	0.0274719147284363	0.055613595271509	0.00906642273230159	0.0287792938966785	0.610232260406723
S20730	0.0461952183086676	0.0233424927967869	0.0153627472695905	8.68739412685105e-09	0.110256887738975	0.0679041538462037	0.00836098531946681	0.0261783252750469	0.0574248450412296	0.0129894224470416	0.023436566015533	0.608548347254064
S20739	0.0607613731140442	0.0149212560446939	0.0102906357403987	2.99172113091162e-06	0.111402448620531	0.0693995973481659	0.00583252331619477	0.0254757177084869	0.0606185511717251	0.0170723647177211	0.0205054556563127	0.603717084840595
S20742	0.04951468753715	0.0212634246009117	0.00717643646035475	3.37290779945441e-07	0.10777682012843	0.0687910206711076	0.00625297060055239	0.0272132316508312	0.0602856089691049	0.00678697247183696	0.0313589410289142	0.613579548590027
S20748	0.0486537995796965	0.0238990067603894	0.00819322904016037	0.00566101876236719	0.111764382136267	0.0662340788265004	0.00583544322776501	0.0249166450707139	0.0592678483534773	0.0150636985583794	0.0242183747045352	0.606292474979748
S20752	0.0479512235439871	0.0240048721911025	0.0103875716204816	2.52731643313718e-06	0.111175611166316	0.0733089967704505	0.00583689955469406	0.0248993946907381	0.0587359301949224	0.0143188212358159	0.0237250759753699	0.605653075739689
S20759	0.0498089222239347	0.0249838993713994	0.0120664093339885	2.8158121359701e-06	0.114185833716512	0.0719704952233004	0.004670531897009	0.0281557017805368	0.0596903344360733	0.0106771884007724	0.0260775553502907	0.597710312454046
S20764	0.0460269515498326	0.0227685290858687	0.00788904679441026	3.1633193909896e-08	0.109408890816083	0.0687995042164619	0.00813761375056637	0.0264950248750629	0.0587876121821872	0.0100782809297757	0.0271041340508693	0.614504380115688
S20769	0.0409715309635303	0.0268495517601232	0.00716535866063833	1.72834547361075e-07	0.106160316852529	0.0675037162941222	0.00948631654506613	0.0272687955079879	0.0550384246641281	0.0103921665567768	0.0293458870933614	0.619817762267189
S20774	0.0463488901198718	0.02408339458954	0.00866780607084871	6.47844552187486e-08	0.111765540345156	0.0768562749195095	0.00390618835573184	0.0255687068869667	0.0596971841037771	0.0101481769683524	0.0273604085489848	0.605597364306807
S20782	0.0441699027109327	0.0233389008743623	0.009610127403463	5.9348048748368e-08	0.107028367738559	0.0670646642177342	0.0086956118361876	0.0268350226705262	0.0587101363876543	0.0114619047627051	0.0284761493836773	0.61460915266615
S20783	0.0383997823714789	0.0279793974872092	0.00633158561749192	0.00165504157275876	0.109341193398663	0.0638478599907796	0.00630139607717738	0.0272096862253715	0.0596663470511467	0.0128858468036361	0.030309150111726	0.616072713292561
S20786	0.054004258780935	0.0177674636711477	0.0126259883808982	1.21252844542871e-05	0.109808553384115	0.0696991282813723	0.00643972731393062	0.0255791245087634	0.0598750021424056	0.00887406850860945	0.0278831219536102	0.607431437789758
S20796	0.0450454224364371	0.0247615965170072	0.00743660658393388	6.09456860320748e-06	0.111694842155666	0.0705279022500295	0.00690418266350589	0.0250576210822198	0.0578301833351064	0.010766865842346	0.0280806949571401	0.611887987608005
S208	0.0456305518299292	0.0252939453962001	0.00996108487563697	1.22873232150128e-06	0.111283457574733	0.0672611757918904	0.00765695856421192	0.0252016476339031	0.0578770739916279	0.0127623336825918	0.0269455396690328	0.610125002257922
S20809	0.0532667258198028	0.0192094690070234	0.0093883375533704	2.26138681180326e-07	0.109162784343701	0.0741567866726307	0.00674529932128052	0.0257221999412992	0.0588151717839893	0.0113820791745328	0.02611479250654	0.606036127737149
S2081	0.0499511444577302	0.0220132481983043	0.0124930429939192	1.97881657487748e-05	0.109658078319525	0.0670721301600468	0.00653910822113166	0.0258339373594089	0.0584697647250966	0.00934002323007483	0.0289756442107422	0.609634089958272
S20816	0.0436822273991524	0.0217930456928107	0.00363195598687648	0.00348379045949547	0.10194380201808	0.0690544637328309	0.00557907380681876	0.0286812521002669	0.0584237983940627	0.00741500771256634	0.0331329907936665	0.623178591903373
S20820	0.0372693427294888	0.0297141222799042	0.0072049799027891	9.27449388504521e-08	0.114185194097273	0.0731018011535796	0.00737721544970657	0.0274344904228641	0.0604561880075067	0.00952096476598398	0.028895048517988	0.604840559927977
S20827	0.0441611647875012	0.02516576024588	0.00620555674221104	7.43865728995076e-08	0.110900283127902	0.0680315361294156	0.005817591483077	0.0260484063117976	0.0590587723775413	0.00878706796665773	0.0296881175389008	0.616135668902543
S2083	0.0539060895799949	0.0208669398820827	0.00970269244555708	4.62903780714336e-07	0.115127494661518	0.0713825280782478	0.00521932668081619	0.0247461961841789	0.0585231460981939	0.00974642759728753	0.0265343867558533	0.604244309132489
S20835	0.0512560328491101	0.0191169840736335	0.00741228913430775	6.48030752035674e-07	0.104892080150198	0.0683542433166421	0.0101022298967027	0.0255371541727294	0.0607561935029948	0.0115156417928201	0.0258592692311521	0.615197233848958
S20838	0.0464911655348249	0.0259133345281338	0.0108375833658224	2.55885283671885e-08	0.119419647839715	0.0713953194793718	0.00564119001929432	0.0255089461635258	0.0583468997049434	0.00947569982918159	0.0280399618855117	0.598930226061147
S20853	0.0407343725436294	0.025612249162724	0.0119140280917908	1.32398440678668e-06	0.113540406245581	0.0676110259936913	0.00759837181630445	0.0264708015763368	0.0590638527413441	0.00668642596868172	0.029899736355719	0.610867405519791
S20855	0.0420506374490694	0.027381290303798	0.00942476693342	7.50549259416531e-08	0.111835172965304	0.0685614772006344	0.00904716728011854	0.0267583055897221	0.0565786618040562	0.0128839630292766	0.0255258563864588	0.609952626003216
S20856	0.0529884118319374	0.0194718681432507	0.00822392470955486	5.80144606137687e-08	0.110060022261251	0.0705808122944888	0.0086830943996705	0.0259036790647682	0.0555700433295713	0.0099635744203806	0.0266803291569202	0.611874182373746
S20858	0.0443960953042631	0.0266555034840915	0.00615486937000121	1.00026605426074e-07	0.106779199670517	0.0733050862995522	0.00736000318127285	0.0268545796386294	0.057526593698965	0.0112968985645917	0.0272472488085635	0.612423821952948
S20866	0.0441784690600347	0.0252452343381386	0.0100845087932627	5.32659563198811e-07	0.108594137899236	0.0662627825076811	0.00732659204103576	0.0280190393464333	0.0571544831811204	0.0112178187973462	0.0290346187725677	0.61288178260358
S20870	0.05500139200275	0.0177394659623177	0.0105818752301112	1.32866169080865e-07	0.116374689260792	0.0709904405283225	0.00641149802727821	0.0242729208525542	0.0587271869849096	0.0137187688752093	0.023020822960111	0.603160806449475
S20873	0.0465362432767287	0.0237192042336943	0.0088314489229405	0.0020898301902954	0.11081120151281	0.0698492952550554	0.00717259920541617	0.0263840515523006	0.0560968864284158	0.0098769448372818	0.0286783726127055	0.609953921972356
S20875	0.0479536114369276	0.0227412708752316	0.0109542746006342	5.56596949351454e-09	0.108816422061599	0.0696304816602974	0.00683122541575397	0.0250927917172846	0.0590063584847345	0.0104753398241064	0.0290774867524221	0.60942073160504
S20887	0.0455794098702562	0.0235089368926741	0.0111177929199589	2.35767607423976e-07	0.110698185438653	0.0678270552101882	0.0078174797505522	0.0264115963839904	0.0572807566355974	0.0104767060175856	0.0281631571843511	0.611118687928586
S20889	0.0429548727438927	0.0269385065477564	0.00434394973792938	0.000681903373715803	0.106762060686871	0.0657166385359573	0.0056969797424299	0.028591990949953	0.0594600837394484	0.00895893544565435	0.0323917403882066	0.617502338108185
S20899	0.0523103200082726	0.0188261717860193	0.00993477197759821	2.73897141417001e-07	0.111575382320731	0.0754452766220799	0.00685661677355083	0.025441458237879	0.057233699720396	0.0108482546432693	0.0256861213748621	0.6058416526382
S20909	0.0548114510057544	0.0171041847462042	0.00186869031564922	2.96744272844084e-06	0.109235499737532	0.0774751409863131	0.00645751613045374	0.0249740632605224	0.0577357358168151	0.0088465966315028	0.0293546336148426	0.612133520311682
S20913	0.0484374494937341	0.0234545895194567	0.0131746571040459	1.43991055493328e-07	0.112123041087301	0.065598416827093	0.00664116906943899	0.0264190787311556	0.0581906927647508	0.0103546587620102	0.0278178010219611	0.607788301627997
S20917	0.04921135405591	0.0377901384707645	0.00131362392494744	8.59734675911514e-08	0.110536607806881	0.0688179246347885	0.0107432437112555	0.0244744286330515	0.0526429079915397	0.00983476999054613	0.0248509480132222	0.609783966793626
S20925	0.0465842240404078	0.0230400152976897	0.00702146649459159	3.909228984888e-08	0.105919667065141	0.0685043004493806	0.00798847845665991	0.0263521786828654	0.060501577316863	0.0105137229505153	0.0266946477691112	0.616879682384485
S20931	0.045878273643145	0.02431714467658	0.00742003810998107	2.82825517429428e-07	0.113188527392143	0.0718582981183674	0.00629314441570513	0.0249654873239256	0.0581653990082983	0.00696667070596474	0.0318321279004509	0.609114605879922
S20936	0.0461523661646801	0.0218664974431534	0.0102069814296113	5.81441922880498e-08	0.107337058626918	0.0643103613123162	0.00684874193789254	0.0278010631146066	0.0609445915697956	0.0068927250755423	0.0306779924542244	0.616961562727067
S20940	0.052609304334212	0.0192228646512115	0.00608478788225696	6.33788818312029e-08	0.105440267735145	0.0727118034319628	0.00877165140593488	0.0268531612911266	0.0578585888357281	0.00900494848741688	0.030114074677392	0.611328483888731
S20943	0.0448277208547906	0.0252586064876	0.00958232994298454	1.75716796658908e-07	0.10990126445802	0.0731146366802758	0.00537629233672346	0.0276240496986111	0.0594442512823423	0.0078925123180426	0.0316890235338599	0.605289136689953
S20954	0.0482400984498814	0.0216827000906238	0.0101771432625366	1.51387266028401e-08	0.105526399547369	0.0685148291710276	0.00878839621038913	0.0273668840630996	0.0573102876754824	0.0109475605696846	0.0285685842057717	0.612877101615407
S20956	0.0454217400862363	0.0254170469830572	0.00963908894704433	3.79558398212387e-08	0.108577196067708	0.0662250473434538	0.00894633624980169	0.0266690883838131	0.0582429430938732	0.012017009170554	0.0264947970808782	0.61234966863774
S2096	0.0443976197993034	0.0234231982069269	0.012022925659028	9.97779655346538e-07	0.109680061777259	0.0664546084305373	0.00581713728685671	0.0276009615943939	0.0594154562049657	0.012127052681009	0.0278731325985695	0.611186847981496
S20972	0.043357384723172	0.0248213179294641	0.0083816102697271	2.39638453380717e-07	0.109582499705274	0.0744614179867522	0.00845117441485759	0.0272387305195767	0.0575679289541383	0.00967082400705461	0.0278427052060872	0.608624166645443
S20979	0.0476716728904194	0.0235846991954419	0.0107376760740943	4.69830619845936e-08	0.109449888941635	0.0683588057960004	0.00752992518358533	0.0262740752638282	0.0571878539283495	0.00911827708347979	0.0297066887268288	0.610380389933275
S2098	0.0496087869344749	0.0182160992539693	0.00951816050159435	4.72296964950956e-06	0.109760934037611	0.0735442310284405	0.00802945735779099	0.0255714589466925	0.0586048048803023	0.0144326789351064	0.023877301481413	0.608831363672955
S20980	0.0516384599119344	0.0203217976208359	0.0136832591432266	4.88214548093168e-07	0.114867599820322	0.0708406997674953	0.00689912546991136	0.0258933760030544	0.0561031451203298	0.0119653325676898	0.0253345045549831	0.60245221180567
S20986	0.0435406679020868	0.0227926178738089	0.00696561500468863	5.99352556845756e-07	0.107195091226024	0.0734326776339045	0.00603102840499186	0.025366597419091	0.0599584007144481	0.0115783190617169	0.0290077156985095	0.614130669708173
S20989	0.0455701148351491	0.0230393363354344	0.007626886031301	4.01632249742047e-06	0.110507599424229	0.0710457931000093	0.00790682767117472	0.0263097352444054	0.0584805549278514	0.0070001004996251	0.031915834263997	0.610593201344326
S20997	0.0452663985287964	0.0242710663387472	0.00926703976957971	2.00169795143857e-08	0.107047874285024	0.0679758362180615	0.00697703892124435	0.0258094468055855	0.0606887015804639	0.0106384646484508	0.0257882299570053	0.616269882930062
S21000	0.0496225883546029	0.022585038360705	0.00688778360019043	0.00451816771380655	0.109145992560122	0.0704249302827399	0.00592272146069371	0.0248761194513264	0.0598541813106404	0.0106577090149094	0.0270018491945284	0.608502918695735
S21005	0.0507890014192948	0.0206721437615567	0.0110199425504433	8.42440988999364e-09	0.109583976826085	0.0653734008727636	0.00723825111896213	0.0266032608490469	0.0561174513292984	0.00827355876753307	0.031394317013099	0.612934687067508
S21007	0.0517002273021065	0.0193096124336013	0.0082027412739308	2.03440594717873e-06	0.107486625481435	0.071822925456534	0.00685368849797347	0.0268374173947076	0.0606178194256481	0.0105715880619329	0.0263292345309676	0.610266085735216
S21009	0.0443040699259965	0.0231898968177461	0.00963155649035139	1.26418875917233e-07	0.112742395494274	0.071709537114771	0.00653336129887929	0.0256790051018187	0.0569592665392418	0.00896372952827369	0.0299368345745624	0.610350220695209
S21015	0.0506887152146488	0.0204817885370026	0.0115185316695092	1.86248943949071e-08	0.113986636982263	0.0678218240798673	0.00630909628026575	0.0263953961062739	0.0575128038504563	0.00961819761739431	0.0268964257841444	0.60877056525328
S21034	0.0544360508224634	0.020161414126925	0.0112324084384306	1.33298795347714e-07	0.110944985047094	0.0683719976874939	0.00743060422536681	0.0254800809048871	0.0574247488308326	0.0064051861679227	0.029472060840438	0.60864032960935
S21037	0.053838724970343	0.0190069426261942	0.00941917244421271	7.07921274521825e-05	0.107246986426196	0.0748528538315123	0.00704095589319067	0.0251512000323541	0.0577242107660872	0.00882198958317682	0.0282415202009223	0.608584651098358
S21048	0.0472511376998289	0.0208373629526827	0.0133286037714907	2.86040810971531e-06	0.112346482519865	0.0650833574056506	0.00788905805645602	0.0256199527632445	0.0583814259306119	0.0103971996187265	0.0267559276375834	0.612106631235751
S21058	0.0546263069467142	0.0199564512545592	0.00841481239792164	1.04143668503244e-06	0.111781842149151	0.0752981953322168	0.0065289203242173	0.0248714030670051	0.0598139159425944	0.0114329115986614	0.0253223325429259	0.601951867007348
S21060	0.0476799661819458	0.0211069039517169	0.00734496853687923	1.14148010883149e-06	0.112563455015531	0.0686961816281244	0.00854926315528876	0.026033924782582	0.0576196553900814	0.0126442654377414	0.0258061751390343	0.611954099300966
S21064	0.0401688254055278	0.0271657174777457	0.00289855470831229	6.03361672513609e-07	0.107572256994603	0.0738641727132495	0.00593713281126822	0.0281574438438088	0.061856294460838	0.0062345066981173	0.031990620596558	0.614153870928299
S21068	0.0488281516356781	0.022190375534535	0.00878666615399102	3.65050870095646e-08	0.106864875374931	0.0678404276242561	0.00495420776162381	0.0261825892862453	0.059450507751446	0.0111863482832963	0.0294722401922022	0.614243573896708
S21071	0.0385617680594559	0.0295602431531952	0.00893206174644536	0.00186762254490451	0.108242256793478	0.0662660650786614	0.00611470391176418	0.0266393823685328	0.0592651098032362	0.0101225352213995	0.02805652348146	0.616371727837467
S21076	0.0456065027143326	0.0256144768971361	0.0101130078752688	7.16209611737595e-09	0.109167284979774	0.0693989560117859	0.00519168300112378	0.0264893312471291	0.0593374331613098	0.00806587966634142	0.0294310136323172	0.611584423651385
S21079	0.04647116266541	0.0243232118356877	0.0116649326635549	0.000351539633483876	0.107178651421641	0.0654450156911541	0.007120025811077	0.026640617227142	0.0597335855168946	0.0132803539370418	0.0272200787031035	0.610570824893809
S21084	0.0483168002376543	0.0224629383411254	0.0123732258118613	3.35153010629346e-07	0.112618410381192	0.0689923001692092	0.00598211958222666	0.0254935253433896	0.0587860265667008	0.010731133461997	0.0274631637917116	0.606780021159921
S21089	0.0505259386667091	0.0225604862380014	0.0124759960698301	2.4415070400921e-06	0.110467738692196	0.0643183671949916	0.00639707389391334	0.0282512885680897	0.0561013341807251	0.0104251255128482	0.0290985233361502	0.609375686139505
S21090	0.0522117278642787	0.0180546646961508	0.00802365892544107	1.72119765400135e-07	0.108999142637938	0.0763118125200353	0.0084425804167547	0.0259404432352657	0.0567562191054429	0.0116270480150648	0.0257982570326412	0.607834273431222
S21094	0.0477385736290779	0.0247271632849112	0.00254196742078439	3.62753677862305e-08	0.108945505918991	0.0638574593425794	0.00961283343564159	0.0272704058456222	0.0591229906599881	0.00703329986329903	0.0311961195839772	0.617953644739761
S21101	0.0402506630975195	0.0262201307498474	0.00578188884186805	8.26645328778867e-07	0.107559467479406	0.0720821616831727	0.00728031641752589	0.0271230526672457	0.0584806650865731	0.00931838876287489	0.0289803373935875	0.61692210117505
S21107	0.0729632959183897	0.0152091578233055	0.00784153309955581	5.35973990332847e-08	0.107487502711763	0.0592460767625258	0.00557896015582521	0.0277803170347746	0.053928355001346	0.00585374332682276	0.0321078041169627	0.61200320045133
S21110	0.0510997057535534	0.0199470903536559	0.00801248948316309	2.89392583345055e-06	0.108908252747207	0.0746287379467623	0.00723784426859484	0.0253506344976059	0.0598799418164209	0.0151748485550811	0.0240099622783477	0.605747598373775
S21111	0.0465111405245845	0.0221371728054282	0.00860026236420367	0.00359140866511713	0.108857688404643	0.0659605821558708	0.00692024546885687	0.0266836741003782	0.0568642661394921	0.0149498555929158	0.0249984705981253	0.613925233180384
S21123	0.0480369936918922	0.0239767564552134	0.00955572874212521	2.7804910881058e-08	0.109414540442784	0.0750317928073902	0.00706053713115968	0.0254653452663256	0.058724792160637	0.0136421163718432	0.0245443407025346	0.604547028423184
S21128	0.0503578385738882	0.0188382936731958	0.00592276947739615	2.04667899094482e-08	0.105033484586154	0.0697211895940009	0.004861203539284	0.0255406633990198	0.0613619427476481	0.00840156071337301	0.0323655372099857	0.617595496019264
S21129	0.0452905965914262	0.023061814936685	0.00607349415261864	1.25312020335132e-06	0.109226468401487	0.0719654856629549	0.00642212298539444	0.0289243923755849	0.0559293698637336	0.0106880640276069	0.0279565035037478	0.614460434378557
S21130	0.0439444386675012	0.0254549990878353	0.00775009572382068	0.00203320208443374	0.112685262421234	0.0744530505601005	0.0046128210063299	0.0256379599243623	0.0591377015081087	0.0106600240351158	0.0283690667534298	0.605261378227728
S21132	0.0487812447499905	0.0214902403386335	0.00784464918458496	2.92432322306091e-06	0.107928646506359	0.0718140819862172	0.00793485183151001	0.0253742951771141	0.060026085827707	0.0129840545711584	0.0250984955819842	0.610720429921518
S21134	0.0531033289637924	0.0205363305469829	0.010316956127759	9.70909504227637e-08	0.112142014436906	0.069073576196532	0.0072702371554353	0.02525026278197	0.0585136338995412	0.014567129447259	0.0233974918110838	0.605828941541788
S21139	0.0493050365953118	0.0217359151781943	0.00520548092421658	0.00501208309366144	0.107165128743313	0.0687607727037498	0.00734345502883487	0.0280845257597375	0.059357377847476	0.00928576559557674	0.029926274883775	0.608818183646153
S21141	0.0496776158143101	0.0189212453941644	0.0127862151748393	1.01443813958971e-06	0.110378967490002	0.0708559810556651	0.00638345929065176	0.0256330641830751	0.0595212628269277	0.0107318090886437	0.0278096892840869	0.607299675959494
S21151	0.0535680530350092	0.0187074629215266	0.00832533373436373	0.00121631576602594	0.109827873420747	0.0735575172772843	0.00651273597618403	0.0254871266078928	0.0584663349337494	0.0109266098430065	0.0268658059433895	0.606538830540821
S21156	0.0369752247998193	0.0310940657445712	0.00806367654485158	1.44679251655039e-07	0.112706506203113	0.0694093017428777	0.00647366387851376	0.0267991181854092	0.0568661617999783	0.00854434272224092	0.0317414555888092	0.611326338110565
S2116	0.0482459405075194	0.0208927691383317	0.0145197966746951	0.000801654485454013	0.11507653523221	0.0643778300243741	0.00618385606263936	0.0252768705920225	0.0582513962112212	0.0111406637892069	0.0267740122289321	0.608458675053393
S21160	0.049995622024338	0.02217096485831	0.00699500723027184	4.11636409991706e-07	0.119508309852581	0.073494156920207	0.00589656654813151	0.025450791948235	0.0575412379613449	0.0118346029998876	0.0250762956663099	0.602036032353973
S21165	0.0442349897058651	0.0252398188591377	0.0118202122531281	4.59792006572063e-07	0.111805955312307	0.0691014784214816	0.00857950838074222	0.026204514638328	0.0566930478135288	0.0111672781492051	0.0272659698548933	0.607886766819376
S21166	0.0477751701333607	0.0227101421516526	0.0110238181159281	8.50215122975781e-07	0.113838799851485	0.0715335842239053	0.00663261892242674	0.0266220983682668	0.0576571049085257	0.00902649637734622	0.0288651501300687	0.604314166601912
S21177	0.0479058523247695	0.0240497202977897	0.0137973277658852	6.23353693541992e-08	0.112453048676285	0.0689614739434112	0.00732336262119367	0.0254238637893419	0.0572040682873385	0.0114831782555983	0.0265526364530717	0.604845405249946
S21179	0.0439640395841983	0.025563774114071	0.00362922138950884	0.00933422654004869	0.110499781944529	0.0670515177263735	0.00477750493543421	0.0265748619688967	0.0593118022691737	0.0133869902105683	0.0263697682978422	0.609536511019355
S21188	0.0423025572398578	0.0263942553565688	0.00886913494816094	0.00354347631293336	0.11584868655754	0.0690985820127444	0.00699897544778448	0.0249318939426052	0.0590379120689521	0.0168118374544729	0.0214161107062599	0.60474657795212
S21191	0.0506104428043389	0.022720015882219	0.00765365010959849	1.10646618316768e-07	0.104113715973909	0.0682320414810383	0.00979742451913123	0.0263091006470761	0.0593805500051366	0.0111273309846472	0.0253753151448699	0.614680301801417
S21195	0.0471679646637746	0.0212237087862027	0.00780858062701353	6.97433668428483e-08	0.106817526496663	0.0728694067397571	0.00762433815887249	0.0266033164249906	0.0594907881323096	0.0127502533843136	0.0266412396524278	0.611002807190308
S21198	0.0549834625036912	0.0201277896838974	0.0104013286756888	3.81976763438918e-08	0.109934345821433	0.0713793926057669	0.00687731187167166	0.0256619122052942	0.0567255690644984	0.00975782765482506	0.0283421541375561	0.605808867578001
S21199	0.0509337375365444	0.01894084955542	0.00977791043818116	3.46725456054391e-05	0.111392882849431	0.068371986961091	0.0082730689202579	0.0265613142042766	0.0589463533742838	0.0107800048138608	0.0271654576488196	0.608821761152228
S21202	0.0472046935904445	0.0213228792852415	0.0124242495338845	2.42057515836925e-07	0.107282969123086	0.0661012763543426	0.00635564903987292	0.026767021347131	0.0597109250541724	0.0105212912609614	0.0279623856925672	0.61434641766078
S21207	0.0410251042111983	0.0340889400397514	0.012162176883195	2.35384048548394e-07	0.114790282866322	0.0713041609952004	0.0067574457442084	0.0254550851086932	0.0562769636503294	0.0109041887812848	0.0257423184055955	0.601493097930173
S21208	0.0525230772339438	0.0228677178525897	0.0131962650574818	0.000789459708154824	0.11336192357792	0.065116799419736	0.0062478806039481	0.0252079467123908	0.0605167331161282	0.00876496786314135	0.0259011910740113	0.605506037780554
S21213	0.0486931411883347	0.0211069042076996	0.00957292722666756	6.80000546873665e-07	0.107260436276041	0.0742291773877557	0.0064994937218001	0.0260901328464879	0.0585819565620293	0.00946245867007646	0.0284217259890558	0.610080965923505
S21216	0.0454337294194382	0.0294758457440503	0.0106432986343509	1.77538191750713e-05	0.113733684455539	0.0696261974491438	0.0079522518739164	0.024173076754786	0.0578977461562438	0.0115725961561183	0.0252084086554164	0.604265410881822
S21218	0.0473428406380448	0.0233075660121119	0.00802554510828897	7.72735453134231e-07	0.10829952665722	0.0692537738997832	0.00673470838127019	0.0255634942974236	0.0574844433177232	0.00849221653464432	0.0314446355671095	0.614050476850927
S21221	0.0443237448674099	0.0252309965023324	0.00723399911167219	1.69594763627169e-06	0.109652917888265	0.0737893629273413	0.00497641081760022	0.0264867621467794	0.0583060504603262	0.0115567720712018	0.0273967703505411	0.611044516908894
S21222	0.0573686374752097	0.0166697544388585	0.00510646448411744	2.0231698929596e-07	0.107230576670138	0.0795065225035778	0.00959584635868316	0.0259914432186236	0.0584914452778426	0.00938025671228941	0.0237023538415448	0.606956496702126
S21224	0.0441538948566278	0.0237049633501156	0.000607976025124133	0.00782014265709211	0.113130084090541	0.0744170994005261	0.0039471527342001	0.0291252724694732	0.0572217014848783	0.00759918970623768	0.0330851083022974	0.605187414922887
S21234	0.0440829232893358	0.0224729107518678	0.00901891586682324	7.08296593075371e-07	0.108853553970602	0.0713753956540913	0.00813483686184776	0.0268024096465912	0.0571500939606843	0.0132345894470712	0.0265876160951156	0.612286046159377
S21242	0.0514466903168187	0.0188915295928177	0.00926493817929147	5.17514181412424e-08	0.109283121106388	0.0696231776865253	0.00744002780502312	0.0261057818576721	0.0575008267026948	0.00791599886578079	0.0306271465095925	0.611900709625977
S21247	0.0408980743511716	0.0280059578747053	0.00520786075367947	0.00393814740156233	0.114165171659483	0.0677566295516172	0.0082615958635314	0.0268151876863021	0.0571348826909022	0.013184397867209	0.025800297800496	0.60883179649934
S2125	0.0473460559209492	0.0223852088441824	0.00503708492009222	1.29149868434275e-06	0.110588736096159	0.0740112458546003	0.00707673296372221	0.0256821409904417	0.0579869222776813	0.0132586306376243	0.0269286969680284	0.609697253027835
S21252	0.0470431538854725	0.0212601614167046	0.0112795727257966	7.56235643890137e-07	0.111863825495112	0.0701244791157077	0.00765503247490827	0.0250423675844524	0.0586036236533197	0.0112002937376793	0.0286475203897254	0.607279213285478
S21253	0.0481228964873	0.0248047018867595	0.0135629426772033	1.00664791420805e-07	0.113705877685628	0.0701650725660752	0.00761512717439522	0.0264758036258835	0.0545540051431887	0.0145861084903863	0.0239565135831489	0.60245085001524
S21254	0.0492007384840542	0.0219556304891824	0.00924666736713851	4.61859776589599e-08	0.107191484371237	0.066427725536931	0.00641007510411529	0.0275201349261209	0.0584411371862285	0.0101203594575688	0.0288470333102002	0.614638967581246
S21265	0.0572698051921177	0.0156837583632166	0.0107978032027933	4.69627848167469e-07	0.108714029163906	0.0687308281217973	0.00730257589348698	0.0259105116064434	0.0587977008249021	0.00984385640666917	0.0266777253153975	0.610270936281422
S21273	0.0462823316848821	0.0245251423097029	0.00997296730333854	0.00168277725067745	0.114435687270974	0.0685682342936944	0.00643693472955179	0.025291013854912	0.0584110788715014	0.0123469051012133	0.0251347393305508	0.606912187999002
S21275	0.0474005175956128	0.0223256730217377	0.0142282574588493	7.68834594891889e-08	0.111096693741421	0.0657767512559931	0.00597041428689552	0.0259003677055806	0.0587206606268189	0.0119972324507824	0.0272208088074036	0.609362546165445
S21276	0.0436370625221361	0.0263200624904852	0.00812879252967386	0.0019839364202426	0.109071059299723	0.0690287401663109	0.00642239666350518	0.0270930459967678	0.0577299456583041	0.00985228332976088	0.0303677168465474	0.610364958076543
