naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	otherCells
S20432	0.00973667658184586	0.069403717019022	3.46900764991165e-09	0.00236934988993885	0.00786491314877968	0.0922521157516173	0.241770612067474	0.265220082363554	0.00856078554986298	0.302821744158898
S20434	0.0217300333281527	0.0552187705082695	4.3402160467912e-08	0.00456215174505572	0.00553042901639781	0.0812400282388356	0.231217149966977	0.285214254884804	0.00983531176228913	0.305451827147058
S20438	0.0177714893615875	0.064495018819802	4.43177479291852e-09	0.00715483216554309	0.00440680638145889	0.0978145854782535	0.222085993335877	0.272779367496519	0.00643681179846234	0.307055090730723
S20441	0.0177051015216778	0.063027154697628	1.92685509408116e-09	0.00266244038754205	0.00894243847488906	0.0764837846702252	0.241091446380523	0.279728905757524	0.0106278494680302	0.299730876715106
S20442	0.0220878980560123	0.0548955775054946	1.93171798735171e-08	0.00193081281576124	0.00504920432032673	0.0904574595847534	0.231032007506507	0.288008737621386	0.0069468295580114	0.299591453714567
S20446	0.02230032678226	0.0563216214616984	1.92125895182277e-06	0.000890949481897579	0.00717821672490715	0.0964491683683463	0.239523038456944	0.274345683978882	0.004805729225273	0.29818334426084
S20451	0.0352233415100291	0.0483309239203977	2.3028791700228e-08	0.013146278061668	8.78022634571884e-09	0.081061324285091	0.232217679615526	0.255604027420667	0.0182306540723474	0.316185739305256
S20457	0.0283878692920164	0.0576633765602491	2.57889743049965e-09	0.00308107005401741	0.00112571276534149	0.0690479400344149	0.229918797729133	0.289486318272492	0.0128171940508793	0.30847171866256
S20464	0.0204911675775421	0.0598382045527583	5.82685255211288e-08	0.00797394347548707	0.00294650423530062	0.0893011160948344	0.236448343539137	0.269819912348821	0.00678016205446357	0.30640058785313
S20469	0.017149259431338	0.0611480140663037	1.24804031880833e-07	0.00117540027775476	0.00364685119180247	0.0906865823417305	0.242689711237201	0.270949563093335	0.00889362288216331	0.30366087067434
S20472	0.0133916400799361	0.065887219061499	4.63807555586822e-08	0.00507873428136464	0.00376748883032624	0.0834665667726691	0.227799378587186	0.278793255970559	0.0103563192541055	0.311459350781599
S20473	0.0293902152958164	0.053699438726266	2.89612613444392e-08	0.00467206859826237	0.00682536733105575	0.0926286302434949	0.229111421848813	0.260456136935873	0.0062530484501217	0.316963643609036
S20475	0.0193294113021617	0.0582526716929667	2.70397909410788e-08	0.00215821172668891	2.71335582646166e-06	0.0809902028270502	0.244857666544916	0.284844341889806	0.00799171504853809	0.301573038572255
S20480	0.020789429837129	0.062808887594441	4.56886430117242e-07	0.00455359855825047	0.00588696320757848	0.0795933036933121	0.225701781921608	0.285144058069332	0.010191533903666	0.305329986328252
S20481	0.0101251791549591	0.0662088578482105	3.29681983721242e-08	0.000496496066213629	0.00604767712889918	0.0978663879047761	0.227536658343805	0.284923906728913	0.0105075170465146	0.29628728680951
S20484	0.0250785899452237	0.0561919540904151	3.69231319279731e-10	0.00297674706943715	0.00651618259450668	0.0850976250229472	0.235830622224682	0.276449924127322	0.0076464244850251	0.30421193007121
S20486	0.0375968063195386	0.0489815382158803	5.14218339909142e-07	0.00381155452842292	2.85620843006968e-06	0.0740994792275193	0.24228736265109	0.28135558861327	0.0100396581186041	0.301824641898904
S20491	0.0298289209937037	0.0510841899801068	1.89236511726965e-08	0.00692778785490383	0.00122713774216153	0.0729007636781523	0.236651747225859	0.282373313555187	0.0107955377159678	0.308210582330307
S20492	0.0264923754993962	0.0541719110022289	2.11133555862675e-07	0.00223856015767115	0.00542772866715196	0.0919594862479075	0.238565735819027	0.265643980809356	0.0063575699128184	0.309142440750887
S20495	0.0273652738782097	0.0541243463134734	8.65435276320745e-08	4.6803807895868e-08	0.0137002311719201	0.101710790956793	0.229657782279243	0.275321460525542	0.00480920818302705	0.293310773344456
S20499	0.0345900040855754	0.0496325901837448	6.6076053333243e-09	0.00616352220706281	0.00101672913193716	0.0843201049476147	0.234034766109371	0.274898713256137	0.0113657406838429	0.303977822787109
S205	0.0132552785280278	0.0618847954282128	1.99480734505826e-08	0.00452308372739352	0.00609980578645877	0.0780925120371001	0.24507162582681	0.279405969350531	0.00458692015813099	0.307079989209262
S20500	0.0316643189328103	0.0490433547238477	1.11729082093346e-08	0.00601135493566969	0.000238297972698441	0.081588321974607	0.254826918293731	0.258445758061535	0.00794297657912052	0.310238687353073
S20501	0.0172586228513349	0.0663768636505733	2.39478073583726e-08	0.00220550424720676	0.00627833240189463	0.0886183075449911	0.231249101809847	0.278069042510144	0.00585197629042237	0.304092224745779
S20505	0.0120533249240331	0.0666777046235949	7.63986976997902e-09	0.00414225418619954	0.00511132998284894	0.0877825694390793	0.236704382901246	0.271469168697497	0.00888690118329514	0.307172356422336
S20508	0.0277699387688459	0.055831556324061	1.65595894110771e-08	0.00341004161807575	0.00646525007352734	0.0855226923904491	0.235214062359249	0.282364065595328	0.0106784348094158	0.292743941501459
S20517	0.037814490603638	0.0412313301292741	2.46695868645943e-08	0.000509462956608809	0.00751265180645682	0.0834549508327981	0.238511199139986	0.287970982778519	0.00456688208516748	0.298428024997965
S2052	0.0122470967179314	0.0706903709478567	9.7148136965276e-08	0.00073400147479549	0.00969398457853122	0.0769887468185957	0.233062335296816	0.27616878055836	0.0101420847624645	0.310272501696513
S20527	0.0247182703831234	0.0570240981913724	5.17354007650563e-09	0.00607961992979634	0.00507636040405001	0.0765734412456534	0.23475612119268	0.273963245112764	0.0101557182994486	0.311653120067572
S20530	0.0135687609713587	0.0670469273216361	1.35806237643395e-08	0.00659785531167985	0.0062105838637611	0.074806220369181	0.23491321678807	0.282990496027867	0.00760199380771126	0.306263931958112
S20540	0.023987930896905	0.0589203973114318	2.00104847220746e-08	0.00890990728049994	0.00511441689793133	0.101652844040695	0.213176881750435	0.275074311496722	0.0103732057607892	0.302790084554105
S20542	0.0244453045388988	0.0588974892450603	1.16939242966679e-07	0.00864471554444905	0.000318666095903959	0.070929384820775	0.241048506874426	0.276928990818097	0.0114609052964072	0.30732591982674
S20543	0.0329151090280461	0.0568058867324062	7.1677349378259e-07	0.00585180569447756	0.00993915131956931	0.067507035085032	0.228329402960229	0.273612742972535	0.0131941562052889	0.311843993228922
S20555	0.0308654140987639	0.0509134583372558	4.31638800301169e-08	0.00693543452661009	0.00313660605986961	0.0844285103032176	0.238647330905371	0.272947810659525	0.0102671570131519	0.301858234932354
S20556	0.013742483681685	0.0669127652108903	1.36467331590783e-07	2.59942020130131e-08	0.0088747651351748	0.0905577099379229	0.236120855406095	0.285336539852513	0.00931250045549203	0.289142217858693
S2056	0.0279003404060831	0.0584732766146276	1.89864093662135e-09	0.00431560021494711	0.00500745984583788	0.085519264151843	0.232040020394123	0.282483197505256	0.00764241975494075	0.296618419213701
S20563	0.00786075786254356	0.0676652818237223	9.42223294874190e-09	0.00225547464704823	0.00787968891006973	0.0812566619696689	0.238775140254183	0.281647320834693	0.0108018644420489	0.301857799833789
S2057	0.0404866717540574	0.0401323109361811	2.606363832597e-07	0.0109583319781636	9.73252334141563e-07	0.0648810066023844	0.236209160343399	0.275851097430205	0.0129110067084667	0.318569180358426
S20576	0.0229099876700423	0.0618123358623562	4.0128278652532e-09	0.0109906070934155	2.2528530423706e-07	0.0640759290251676	0.228225488645404	0.272954127658864	0.0141924203616777	0.32483887438494
S20581	0.0108111184912048	0.0614072324647432	3.75685867010549e-09	0.00555147019507421	0.00206911034416584	0.086792990527914	0.241124810897379	0.280183731235221	0.00415417841517986	0.307905353672259
S20598	0.0385283680064925	0.0449942775884251	1.16016490544201e-08	0.00679886183183556	0.00686943762705199	0.0749006776282514	0.226014396763613	0.298760327116676	0.00805404754902234	0.295079594286983
S2060	0.025350590932	0.056345377179073	9.86775000073646e-09	0.00315142105108471	0.00568350709834723	0.0926397650490106	0.228148246333001	0.279811613353017	0.00877075774307063	0.300098711393645
S20601	0.0294779608374137	0.0528292907018029	2.56392308843467e-09	0.00662371319171288	0.00237385912283901	0.0812064913989735	0.241692172946197	0.270263237659243	0.00932746476117909	0.306205806816716
S20602	0.0293327967755633	0.0552529173289381	3.2716187976228e-08	0.00899187550758656	0.00567533227854419	0.0739166719051276	0.226563023243743	0.273665309841762	0.00859831509355438	0.318003725308993
S20603	0.0194055755151105	0.0586125175664813	4.28802053118455e-08	0.00586774658877759	0.00314030961320307	0.0871701645264986	0.232038749065446	0.282239888778726	0.00998377641712752	0.301541229048424
S20607	0.0243153398396794	0.0567519000243508	1.85775256774234e-07	0.00186568317527423	0.00474911890653426	0.0788680868084632	0.238907858384604	0.285006428961011	0.00744051422099089	0.302094883903835
S20608	0.0116328567860236	0.0655973681830502	1.18060757791141e-08	0.00351486471122706	0.00970817632614776	0.075216631850343	0.250734100489404	0.272231191447596	0.0100235919533646	0.301341206446767
S20609	0.0197791535890955	0.0601401767696075	1.1935361153799e-08	0.00302787661156871	0.0060146399270727	0.0757830520328369	0.244766793222665	0.274573093915511	0.0116426439428599	0.304272558053422
S20610	0.019294335806934	0.0577323007345531	1.47509092036589e-08	0.000874221814587971	0.010062948692484	0.0891375786685938	0.237950472025234	0.283227601624011	0.00439810703483023	0.297322418847862
S20617	0.0214228599314663	0.0576178862739282	1.47290356863034e-08	0.00915675329558231	0.00109586728434948	0.075586751901903	0.247770198733244	0.257053630850054	0.0103936956347598	0.319902341365677
S20621	0.0173191484994178	0.0604002789117519	3.00051783419947e-08	0.0021298675397193	0.00870335667948241	0.0969518841156134	0.230115696522641	0.281842435445853	0.00553237415802029	0.297004928122323
S20624	0.0107911875393177	0.0703625196342968	8.01935246822197e-10	0.00933948015907248	0.00610588906229182	0.0851786790678339	0.223837248073997	0.268274689445245	0.00782251374322742	0.318287792472782
S20629	0.0276215017619746	0.0564760318747772	2.87955157086082e-08	0.0101097698094676	0.00144137194456912	0.0773867115877546	0.205597120614771	0.288085991457654	0.0108432957384727	0.322438176415044
S20630	0.0171341415589641	0.054803010752827	2.73679405385688e-09	1.19939198426277e-07	0.0092416785647304	0.0653004554298897	0.267210069251994	0.264472313656706	0.0046049052621088	0.317233302846788
S20644	0.0149174434073803	0.0639100851283881	8.20660692528674e-09	0.00142880354812132	0.00796456250989738	0.0864518032101644	0.238773782495682	0.277375746904685	0.00893687184372489	0.300240892745349
S20664	0.027826939544818	0.0574781166822317	4.51523540967819e-09	0.00468734753969476	0.00238815657631943	0.0685349603922393	0.238352367389563	0.286508125536614	0.011704053708653	0.302519928114632
S20676	0.0250196212595208	0.0589005711658686	5.94175613443143e-08	0.0144828447674041	7.02311155176008e-07	0.0685485175652294	0.216558257063986	0.265316495971544	0.0125080385636687	0.338664891914062
S20678	0.0275581715672242	0.0581616410958378	3.63434325867769e-09	0.00480355214113252	0.00724575965547222	0.0930927643544307	0.223863590247725	0.275363300298156	0.011869460710652	0.298041756295027
S20687	0.012031365275408	0.0659985679127121	9.31477041055955e-08	9.93251884623101e-07	0.0100720366196784	0.0823070579660774	0.24212111358073	0.278264596625571	0.00751577152874545	0.301688404091488
S20688	0.0431969503201918	0.0383801435536058	6.98647944335695e-08	0.00383630374207161	0.0010576252628234	0.0831912509253519	0.247396852152275	0.274890936055122	0.00636833707618604	0.301681531047578
S20696	0.0256598742511055	0.0526563887302048	1.00645549522192e-07	0.000185206880574354	0.00624930678463225	0.0891974775677897	0.249497546237928	0.268437983351074	0.00933567831138406	0.298780437239759
S20702	0.0187793907492638	0.0564731203479938	6.86963644955724e-08	0.0031170856674081	0.0053610803604963	0.0725947691260818	0.250132594851873	0.285954195505807	0.00670480465825028	0.300882890036461
S20706	0.0253623362955199	0.060005982013307	3.92042323238648e-09	0.00442186444536534	0.00158331427267285	0.0886011056987786	0.237719527072389	0.27315879505963	0.00463396706345593	0.304513104158458
S20714	0.0181256843230455	0.0633388293749002	1.172943419537e-07	2.53685388285762e-07	0.0108908957557461	0.0738377713460996	0.23808391614926	0.276525531847904	0.00707419300862102	0.312122807214693
S20719	0.0306034760123449	0.0541778943632915	3.24669137181441e-08	0.00847070539250891	6.22910660527827e-08	0.0725585287192617	0.235782131678491	0.266529019911216	0.0153066651325284	0.316571484032378
S20730	0.0206370723069986	0.0592603536591438	5.05618589967952e-09	0.000486922883066789	0.00859056348668589	0.0765899394476685	0.232624693441629	0.289401588042876	0.0080398203193955	0.30436904135635
S20739	0.0424009372624564	0.0428939922196982	1.20855882450746e-08	0.0071020728317947	0.00637743651473701	0.0874992694817314	0.219548209245389	0.282937157927077	0.00871589973566066	0.302525012695868
S20742	0.0231534816157384	0.0623966058907139	4.11329789108187e-08	0.0111883368299544	4.30764145354703e-07	0.0753891399924826	0.234135801551776	0.261789701446928	0.0107976160719982	0.321148844703285
S20748	0.0283346036292461	0.0531641969885825	2.79662147556268e-08	0.000696868318702827	0.0122695685537439	0.0910061570066074	0.238481633036557	0.274966247726808	0.00528406055718603	0.295796636216352
S20752	0.0244743837871723	0.0576495836790054	1.07600039288437e-07	0.00233355077263304	0.0139704999818183	0.0788835341056651	0.229393535076413	0.281453437882516	0.0121712149638978	0.29967015215084
S20759	0.0319015604797645	0.051578182972496	3.24279832819262e-09	0.00274990259638283	0.0099960349009059	0.0953450167205879	0.222673347575118	0.285233305732441	0.00687981215727408	0.293642833622232
S20764	0.0163581520927622	0.0657308478517465	1.72736101697415e-08	0.00685561402241866	0.00658038022180257	0.084461223652226	0.22827557262237	0.269578193595121	0.00886622721171251	0.31329377145623
S20769	0.0122500272081832	0.0704606367131059	4.44529392592074e-09	0.00517755949276229	0.0106188623199405	0.08052621429388	0.233026299888517	0.264218272093538	0.00869958594333702	0.315022537601442
S20774	0.0219372382901797	0.0567566528158772	3.19788469347809e-08	0.00401097765021795	0.0086208879957741	0.100501254688399	0.223010002880925	0.281968818026874	0.00945031832468036	0.293743817348226
S20782	0.013934665451234	0.0616543848707219	3.67701692153405e-08	0.00414013576006862	0.00520528783422238	0.0660135190523876	0.253924269332035	0.274779832289576	0.00885229159241925	0.311495577047166
S20783	0.0106235779466351	0.0607594938080135	1.54124353398885e-08	1.53410142306412e-09	0.0141714640154936	0.0929232039116536	0.255373718634118	0.261557099510749	0.000801433383143926	0.303789991843656
S20786	0.0307776409540096	0.0513500528989921	8.22303353954842e-08	0.00538972377902091	0.00417301449861189	0.0763264093923316	0.240445169089736	0.278123840733489	0.0096839327338404	0.303730133689633
S20796	0.02069578541787	0.0583116073581456	2.07271140952548e-07	4.32406454068228e-08	0.0158159741594143	0.0866618096617536	0.239959629297297	0.27480519176045	0.00683973868255874	0.296910013150724
S208	0.0211695255768862	0.0611076932907214	7.00368975491753e-07	0.000141041608840368	0.00766479936559146	0.0772471868687496	0.241130973077519	0.279397245420971	0.00808634866269246	0.304054485759052
S20809	0.0317596348835613	0.0512223526727921	5.88230590819189e-08	0.00610977680962371	0.00447939177995277	0.0741515594193232	0.236715406635678	0.27946657730237	0.0128521684526365	0.303243073221003
S2081	0.0309148769039752	0.0493585513270446	2.60608746886486e-08	0.00273753505790263	0.00784587374067372	0.080328844621187	0.234128725602818	0.283604154253593	0.00660858276591413	0.304472829666017
S20816	0.0127507876074455	0.0590642676718098	2.12454483448657e-08	1.03654008813945e-05	0.00745921638439059	0.0734096544951446	0.251329525315209	0.283244105205349	0.00346345451701677	0.309268602157305
S20820	0.00437165004777861	0.0704075816524346	4.52245124739268e-08	0.0050488140876345	0.00868504891170451	0.0788428534898134	0.242875388252615	0.282822672108233	0.00844491452449625	0.298501031700778
S20827	0.0155930556933911	0.0654983681893876	3.23563216731604e-10	5.11143531433867e-09	0.0130826975776466	0.0926262640505285	0.231471272827411	0.266462427117066	0.00627272054042059	0.308993188569149
S2083	0.0373421597900918	0.049153797684359	7.82572872779648e-08	0.00895953007231772	0.00526905456252352	0.0859161371877169	0.21060388638406	0.282878731544918	0.00901584955387115	0.310860774962855
S20835	0.0257277372484376	0.054159278488048	3.12763767907625e-07	0.00856175574840272	0.00196425496770793	0.0767980848810143	0.248929823812493	0.264064188312075	0.00810088393437483	0.311693679843679
S20838	0.0159566074067902	0.0673174692014469	4.31447872943212e-08	0.00710279285211674	0.00732565749614161	0.0703970832225584	0.222215847342564	0.295537649372379	0.0113586972303671	0.302788152730848
S20853	0.00370621200340215	0.069903096092592	1.34502430217877e-08	0.00186154052571034	0.00495159079016686	0.0853103774324106	0.242772667714789	0.285737857763645	0.0054050751303041	0.300351569096737
S20855	0.0147218339712162	0.0688093989739779	3.28599397371077e-08	0.00330201761535637	0.00223414742169599	0.0766309027732366	0.234790763837891	0.279474115144144	0.00913363706352186	0.31090315033902
S20856	0.0369552384696295	0.0493554416057801	9.30309783631751e-08	0.0121158801122628	2.10608430842714e-07	0.0833953900919761	0.21129244190121	0.269483805441082	0.0108658747286936	0.326535624009957
S20858	0.0214757248764447	0.060567298648207	1.03208973691014e-07	0.00138815865340194	0.00934613419985379	0.0854055321135892	0.234302259086883	0.272637479547896	0.0090361863737972	0.305841123290954
S20866	0.0171802168880751	0.0622977906387177	5.95316524833301e-08	0.00216987094319048	0.00424491917509275	0.0792494604135018	0.250613076455065	0.276452607422443	0.00603468546035832	0.301757313071903
S20870	0.0330280321502687	0.0463109113339197	2.15369506840401e-08	8.29948845507855e-05	0.00831636597671721	0.0877249561410619	0.235828617321495	0.286196177859947	0.00776255667166041	0.294749366123428
S20873	0.0243524087971065	0.057293259115617	1.82119852899113e-09	0.000103769926304467	0.00493168962559631	0.087550784242048	0.232667894649638	0.282967724076997	0.00673946914146235	0.303392998604032
S20875	0.0243302155695563	0.0572329027881643	1.09175826905934e-08	0.00511241553205372	0.00257462555034217	0.0857282527363642	0.242772906529773	0.268219663763198	0.00954131685210653	0.30448768976086
S20887	0.0204927557047361	0.0602176277130943	3.04643804966291e-07	0.00559593800320527	8.3143089922554e-07	0.0839592622136794	0.243410207176878	0.272572245179144	0.00781607045477303	0.305934757479785
S20889	0.0162545334751518	0.0635486829835309	1.57311156565932e-08	0.00409170470715465	0.00984987276268281	0.0858948852853284	0.240742510907187	0.264670628458425	0.00416802093256292	0.310779144756861
S20899	0.0301484183180089	0.0518408622190746	6.5794921854767e-09	0.00239917709196141	0.00742952630800967	0.0780103687659588	0.226023555760867	0.288179146278194	0.0119647304081307	0.304004208270302
S20909	0.0373566826832082	0.0398805448610013	1.90463710002024e-09	0.00352088774928137	0.00628968122738138	0.0909490950685331	0.23900387914479	0.270995708680713	0.0101071695297594	0.301896349150695
S20913	0.0257704883674224	0.0558841413976842	1.56333978358151e-09	0.00178609014830808	0.00752012033975958	0.0784019976288378	0.233006321661986	0.284132029821299	0.00618799338260952	0.307310815688754
S20917	0.0410557949390232	0.0599802277107484	3.33115379922006e-09	0.00799799866900574	0.00504781939967178	0.0905317832608129	0.21535552150209	0.252669276269624	0.00835708329645618	0.319004491621414
S20925	0.0204101824753123	0.0609069263128413	4.99772216433658e-08	0.00837996784894142	0.00253274363339158	0.0793595239908058	0.24371709339823	0.262797293025356	0.00806392277686948	0.31383229656103
S20931	0.0180745419328612	0.0601035601684073	7.74220895079727e-08	1.10994676716857e-09	0.00969049567110458	0.0966724590254367	0.238333381706894	0.276360063591335	0.00657688341159983	0.294188535960325
S20936	0.0184829519215682	0.0578845128692117	9.00776752286459e-08	0.00872872572320372	1.5633715560578e-06	0.0735483920303765	0.249148545545135	0.277176977382119	0.00636661484851793	0.308661626230637
S20940	0.0330295290716721	0.0474433589878681	3.15658890443661e-08	0.0051098332650217	0.00209067955523164	0.0742156945031489	0.244415588425482	0.272725679246425	0.0117616374310424	0.309207967948219
S20943	0.0231140099191646	0.0587924989052381	2.55647543173756e-07	0.00813084844544796	0.00568483698978804	0.0734419510932294	0.230924287779193	0.278628488319162	0.0119965729138017	0.309286249987432
S20954	0.0254951352320276	0.0548273064298505	6.51960876346599e-10	0.00637023061176214	0.000580284944779242	0.0704751813082719	0.243902383382262	0.274786793410495	0.0101548616418982	0.313407822386693
S20956	0.0176908008117603	0.064063036204515	9.24836630155549e-09	0.00108611333868413	0.00828764020202114	0.0913834569730108	0.242633288983286	0.266980823446209	0.00578876481769976	0.302086065974447
S2096	0.0226037059318474	0.0515149212260261	1.35320099330332e-06	1.64505442706978e-08	0.00526289511766577	0.0708426608726329	0.255968014686412	0.278107055236126	0.00720642720359597	0.308492950074156
S20972	0.0197053543088902	0.0596160788741249	4.7102448484264e-08	0.00186529096158787	4.85972127240735e-06	0.0745009120389749	0.250762930601278	0.27908534845903	0.0123115437777563	0.302147634154637
S20979	0.0250448208461801	0.0554620268907674	6.51389313319978e-09	7.54216138864268e-08	0.010214928520923	0.0839878857630756	0.242916769149352	0.275438511111604	0.00748535029849752	0.299449625484094
S2098	0.0233893881699888	0.0525585464300959	1.2510118335763e-07	0.00305186856420426	0.00570988339939896	0.088064286778083	0.238813379236088	0.281569251823063	0.00904947532181533	0.29779379517608
S20980	0.0248158912057947	0.0590237332117098	2.23659320870148e-09	0.00265249795217819	0.00532819119054179	0.088468088164403	0.223733464782398	0.28941748030636	0.008120348003252	0.298440302946769
S20986	0.0169811198764674	0.058018469088097	1.99845133327172e-08	0.00406840983580863	0.00227803937431064	0.0891286832189619	0.239719914622252	0.276174380656751	0.00706058056349038	0.306570382779349
S20989	0.019254689204695	0.0591014486295457	2.82256893414583e-08	0.00162590421722013	0.00749404794238974	0.0738520669287463	0.252943637924753	0.271555818914063	0.00990012166444876	0.304272236348449
S20997	0.0232705021806541	0.056901451870329	6.49900960195049e-09	0.00299938145590569	0.000924936884138083	0.0953340889469858	0.242415049618136	0.268549706111759	0.00506579593179984	0.304539080501283
S21000	0.0244972912166097	0.0570969062273412	5.87312401584562e-08	0.00364784394995683	0.00639760523005261	0.0864624287335033	0.235365459106884	0.280472456508477	0.00782965243128065	0.298230297864654
S21005	0.026815345616433	0.0581055414415766	1.20248255193865e-08	0.00322784214454281	0.00628816797287603	0.0643561371454938	0.242014100769621	0.274949089410581	0.0102013834198193	0.314042380054231
S21007	0.0272828042107197	0.0562480197363024	2.59991956755842e-08	0.00976405528220366	0.00237860570045431	0.0810569038875871	0.234118445281889	0.271206579986691	0.00904956867025759	0.308894991244699
S21009	0.016308283279976	0.0637004347457264	2.55347415234684e-06	1.54443357066919e-06	0.00685521960629316	0.0839044368929519	0.236251197532302	0.278621219455725	0.00815080382448941	0.306204306754813
S21015	0.0231630901172534	0.0587900194194625	1.43943262900017e-08	0.0039678508209641	0.00512737862230257	0.0832972540368813	0.223755026482309	0.288824115132816	0.00743867218642262	0.305636578787262
S21034	0.037765290498283	0.0509479038718067	2.31535403735603e-08	0.00807436643944604	0.00180650520816354	0.0702534568261657	0.235030376314837	0.278157165017755	0.0102691752364352	0.307695737433567
S21037	0.0370931737679618	0.0468530696527868	6.5124702620237e-09	0.00590076182105979	0.000929573595505154	0.0882047969612643	0.232635927502185	0.275518228212374	0.0102465101562952	0.302617951818098
S21048	0.0176420752838506	0.0615031573005381	6.7829696222631e-08	0.00199605909488828	0.00731656711739431	0.0763266711794152	0.241070484065447	0.281210531227852	0.00728101269055405	0.305653374210364
S21058	0.0369600199756172	0.0479049862304947	2.01153292517097e-08	0.00515643039098896	0.000875964739821341	0.0826916995375717	0.235955041203774	0.28024033743454	0.010714411360141	0.299501089011721
S21060	0.0233114195333263	0.0547379363924661	1.27958355975896e-09	0.00232256972039539	0.0109767474244392	0.0891526285088172	0.24002603359889	0.26610245168561	0.00578224426195092	0.307587967594522
S21064	0.00943558153014033	0.063363996791199	3.08358599135675e-08	0.00528586192103954	0.00804177288903529	0.085252720782956	0.253320799733069	0.262480794809011	0.00800550890194695	0.304812931805743
S21068	0.0264588786947943	0.0540277426474039	2.76829118619583e-07	0.000696190174247195	0.0156907249351626	0.0764451918434092	0.230940902589938	0.278461006402466	0.00695527826205148	0.310323807621409
S21071	0.00696061202870714	0.068935418991733	7.9732288844057e-07	0.00109868966960208	0.0120897328988108	0.0899567947523744	0.247102770838183	0.267977450940659	0.00445541762983073	0.301422314927211
S21076	0.0147305543023634	0.068357104195526	5.72192781676995e-08	5.0584474669776e-07	0.0120745727540172	0.090341250600024	0.232507933174476	0.272737695095457	0.00538555355709368	0.303864773257018
S21079	0.0215217666992762	0.0565702811301898	1.71517457821305e-08	0.00321193202966124	0.00336394876133461	0.0853627304143707	0.245319413746687	0.279625091069769	0.00488523978960202	0.300139579207364
S21084	0.0240873157529336	0.0527790317426585	1.77306868277419e-08	0.00185696135286097	0.00732438252244329	0.0902481478254355	0.233390940392369	0.28868188937988	0.00526406828016155	0.296367245020571
S21089	0.0304309066154126	0.0493313441182364	3.01199624272018e-08	3.72353971502984e-08	0.00779153890533873	0.0869193381505975	0.238528255303571	0.281165232693449	0.00395483552351143	0.301878481334524
S21090	0.0328838049373601	0.0473255504400735	5.3485164450099e-10	0.0102179421264147	1.60811770680255e-05	0.0797210496582759	0.227972429494791	0.279800441436082	0.0122387669505665	0.309823933244516
S21094	0.0279604338681099	0.0527135060378267	8.45345549717378e-08	0.00445055547512891	0.00633636226932682	0.0762585270707085	0.254679859421245	0.259986326160143	0.00490157945887023	0.312712765704086
S21101	0.00994260263199282	0.065690315325778	8.7334603632603e-09	0.00338312573236259	0.0124412596236895	0.0988314567339887	0.244394808113048	0.259986700972807	0.00645228855048654	0.298877433582387
S21107	0.0675544983918307	0.0305286833047433	1.57527382075576e-08	0.0068086406443615	0.00915610379527282	0.0746863856909154	0.227467330883887	0.260242844001798	0.00616708149653279	0.31738841603792
S21110	0.0288803326319054	0.0502018212274686	9.5095146596579e-08	0.00693242748734361	7.89548519206094e-06	0.100419787500811	0.230216725013001	0.270995012587236	0.00826253656757121	0.304083366404324
S21111	0.0198029964067863	0.0579569437967529	4.55494812976574e-07	0.000861768367800129	0.0102965495721837	0.0941650007278137	0.22972388324422	0.281675282895546	0.00251163468152824	0.303005484812556
S21123	0.0235310291771233	0.0603414352171888	1.69591655517454e-10	0.00424316818102244	0.00632497042539643	0.0869010340259279	0.230649054258032	0.276425455314269	0.00936031460237292	0.302223538629076
S21128	0.0229796706104721	0.0524983114947474	6.96468929322117e-08	0.00197810369985182	0.0105788876468552	0.0856648087946624	0.248497907333528	0.267059313583721	0.00657470297987712	0.304168224209392
S21129	0.0201882781365585	0.0615606438287304	4.98509196116105e-07	0.00350290893993168	0.00771420434372604	0.0767870748135459	0.229811537039114	0.275508817594867	0.0106630290172394	0.31426300777709
S21130	0.0206600016223038	0.0568827582024808	3.38460931828186e-08	0.0011441191079782	0.00699323406612715	0.0946236970429263	0.239657819922988	0.282048322083975	0.00748957521798599	0.290500438887142
S21132	0.0219748345132423	0.0581213700240219	9.67565236709759e-09	0.00673073095594323	0.00661284473169394	0.0787594268602149	0.23813155301334	0.276022753839012	0.00869181180149934	0.304954664585381
S21134	0.0314504922856724	0.0522063082724982	8.22916783966044e-10	0.00300788245229999	0.0105121737925048	0.0837740257907422	0.234986531898986	0.277856889456072	0.00700820886246629	0.299197486365841
S21139	0.0272221363597326	0.0491138326185282	5.2046772900723e-09	0.00208196530595269	0.00688013854308023	0.0831325064705101	0.248516420425043	0.275054047496267	0.00639325342246063	0.301605694153749
S21141	0.0220205965059871	0.0588281989357797	1.03968400892148e-08	0.00689623129289694	0.00208227570591753	0.0820062545754622	0.232089470351358	0.283617257575029	0.00986405441088343	0.302595650249846
S21151	0.0333054851332533	0.0466082665809565	5.71291681092136e-08	0.00219509081149125	0.00505347925938638	0.0811793825371218	0.244568734328669	0.276998159914721	0.00966655789135151	0.300424786413882
S21156	0.00672879894501989	0.0741948526904858	7.36737978146883e-09	0.00345288196543772	0.00829213313918648	0.0904010082226031	0.226954724400122	0.273157320559147	0.00784669501561814	0.308971577695
